Date,ECL
1996-09-18,8.34375
1996-09-19,8.1875
1996-09-20,8.1875
1996-09-23,8.375
1996-09-24,8.3125
1996-09-25,8.375
1996-09-26,8.40625
1996-09-27,8.40625
1996-09-30,8.4375
1996-10-01,8.53125
1996-10-02,8.65625
1996-10-03,8.6875
1996-10-04,8.65625
1996-10-07,8.625
1996-10-08,8.71875
1996-10-09,8.65625
1996-10-10,8.625
1996-10-11,8.65625
1996-10-14,8.71875
1996-10-15,8.90625
1996-10-16,8.8125
1996-10-17,9.0
1996-10-18,9.15625
1996-10-21,9.125
1996-10-22,9.09375
1996-10-23,9.125
1996-10-24,9.03125
1996-10-25,8.9375
1996-10-28,8.84375
1996-10-29,9.0625
1996-10-30,9.0
1996-10-31,9.125
1996-11-01,9.15625
1996-11-04,9.21875
1996-11-05,9.34375
1996-11-06,9.5
1996-11-07,9.59375
1996-11-08,9.8125
1996-11-11,9.8125
1996-11-12,9.8125
1996-11-13,9.8125
1996-11-14,9.75
1996-11-15,9.65625
1996-11-18,9.75
1996-11-19,9.71875
1996-11-20,9.65625
1996-11-21,9.625
1996-11-22,9.625
1996-11-25,9.6875
1996-11-26,9.71875
1996-11-27,9.6875
1996-11-29,9.71875
1996-12-02,9.71875
1996-12-03,9.5625
1996-12-04,9.53125
1996-12-05,9.53125
1996-12-06,9.59375
1996-12-09,9.46875
1996-12-10,9.46875
1996-12-11,9.40625
1996-12-12,9.3125
1996-12-13,9.375
1996-12-16,9.34375
1996-12-17,9.4375
1996-12-18,9.46875
1996-12-19,9.5
1996-12-20,9.5
1996-12-23,9.46875
1996-12-24,9.5
1996-12-26,9.46875
1996-12-27,9.5
1996-12-30,9.5
1996-12-31,9.40625
1997-01-02,9.3125
1997-01-03,9.375
1997-01-06,9.34375
1997-01-07,9.34375
1997-01-08,9.28125
1997-01-09,9.25
1997-01-10,9.28125
1997-01-13,9.1875
1997-01-14,9.21875
1997-01-15,9.21875
1997-01-16,9.34375
1997-01-17,9.375
1997-01-20,9.3125
1997-01-21,9.375
1997-01-22,9.28125
1997-01-23,9.25
1997-01-24,9.28125
1997-01-27,9.3125
1997-01-28,9.125
1997-01-29,9.1875
1997-01-30,9.375
1997-01-31,9.25
1997-02-03,9.21875
1997-02-04,9.3125
1997-02-05,9.375
1997-02-06,9.4375
1997-02-07,9.5
1997-02-10,9.5625
1997-02-11,9.59375
1997-02-12,9.625
1997-02-13,9.78125
1997-02-14,9.71875
1997-02-18,9.71875
1997-02-19,9.6875
1997-02-20,9.65625
1997-02-21,9.65625
1997-02-24,9.71875
1997-02-25,9.65625
1997-02-26,9.625
1997-02-27,9.5625
1997-02-28,9.46875
1997-03-03,9.5
1997-03-04,9.40625
1997-03-05,9.59375
1997-03-06,9.5
1997-03-07,9.5625
1997-03-10,9.65625
1997-03-11,9.75
1997-03-12,9.71875
1997-03-13,9.5625
1997-03-14,9.53125
1997-03-17,9.5
1997-03-18,9.5
1997-03-19,9.46875
1997-03-20,9.3125
1997-03-21,9.28125
1997-03-24,9.3125
1997-03-25,9.3125
1997-03-26,9.34375
1997-03-27,9.46875
1997-03-31,9.5
1997-04-01,9.625
1997-04-02,9.78125
1997-04-03,9.875
1997-04-04,9.9375
1997-04-07,10.0625
1997-04-08,10.0625
1997-04-09,9.90625
1997-04-10,10.0
1997-04-11,9.875
1997-04-14,9.78125
1997-04-15,10.03125
1997-04-16,10.0625
1997-04-17,10.0
1997-04-18,10.0625
1997-04-21,9.96875
1997-04-22,10.03125
1997-04-23,10.0625
1997-04-24,9.96875
1997-04-25,10.0625
1997-04-28,10.09375
1997-04-29,10.1875
1997-04-30,10.1875
1997-05-01,10.15625
1997-05-02,10.1875
1997-05-05,10.53125
1997-05-06,10.375
1997-05-07,10.21875
1997-05-08,10.375
1997-05-09,10.375
1997-05-12,10.46875
1997-05-13,10.375
1997-05-14,10.375
1997-05-15,10.40625
1997-05-16,10.375
1997-05-19,10.40625
1997-05-20,10.28125
1997-05-21,10.375
1997-05-22,10.28125
1997-05-23,10.4375
1997-05-27,10.40625
1997-05-28,10.4375
1997-05-29,10.40625
1997-05-30,10.46875
1997-06-02,10.46875
1997-06-03,10.5
1997-06-04,10.5
1997-06-05,10.53125
1997-06-06,10.5625
1997-06-09,10.71875
1997-06-10,10.71875
1997-06-11,10.71875
1997-06-12,10.96875
1997-06-13,11.0625
1997-06-16,11.25
1997-06-17,11.28125
1997-06-18,11.40625
1997-06-19,11.53125
1997-06-20,11.65625
1997-06-23,11.0625
1997-06-24,11.4375
1997-06-25,11.46875
1997-06-26,11.609375
1997-06-27,11.78125
1997-06-30,11.9375
1997-07-01,11.78125
1997-07-02,11.875
1997-07-03,12.015625
1997-07-07,11.796875
1997-07-08,11.953125
1997-07-09,12.0625
1997-07-10,12.15625
1997-07-11,12.234375
1997-07-14,12.234375
1997-07-15,12.1875
1997-07-16,12.1875
1997-07-17,12.203125
1997-07-18,12.125
1997-07-21,11.96875
1997-07-22,12.328125
1997-07-23,11.984375
1997-07-24,11.578125
1997-07-25,11.765625
1997-07-28,11.640625
1997-07-29,11.765625
1997-07-30,11.75
1997-07-31,11.671875
1997-08-01,11.796875
1997-08-04,11.75
1997-08-05,11.859375
1997-08-06,11.765625
1997-08-07,11.71875
1997-08-08,11.328125
1997-08-11,11.484375
1997-08-12,11.34375
1997-08-13,11.078125
1997-08-14,11.046875
1997-08-15,10.921875
1997-08-18,11.15625
1997-08-19,11.171875
1997-08-20,11.03125
1997-08-21,10.953125
1997-08-22,11.09375
1997-08-25,11.09375
1997-08-26,11.171875
1997-08-27,11.25
1997-08-28,11.25
1997-08-29,11.265625
1997-09-02,11.671875
1997-09-03,11.609375
1997-09-04,11.59375
1997-09-05,11.609375
1997-09-08,11.828125
1997-09-09,11.921875
1997-09-10,11.828125
1997-09-11,11.671875
1997-09-12,11.96875
1997-09-15,11.734375
1997-09-16,12.265625
1997-09-17,12.09375
1997-09-18,12.171875
1997-09-19,12.25
1997-09-22,12.1875
1997-09-23,12.125
1997-09-24,12.328125
1997-09-25,12.296875
1997-09-26,12.34375
1997-09-29,12.40625
1997-09-30,12.140625
1997-10-01,12.765625
1997-10-02,12.796875
1997-10-03,12.75
1997-10-06,12.71875
1997-10-07,12.65625
1997-10-08,12.4375
1997-10-09,12.78125
1997-10-10,12.703125
1997-10-13,12.796875
1997-10-14,12.9375
1997-10-15,12.609375
1997-10-16,12.640625
1997-10-17,12.546875
1997-10-20,12.5
1997-10-21,12.6875
1997-10-22,12.5
1997-10-23,12.296875
1997-10-24,12.3125
1997-10-27,12.03125
1997-10-28,12.0
1997-10-29,11.953125
1997-10-30,11.875
1997-10-31,11.890625
1997-11-03,12.171875
1997-11-04,12.203125
1997-11-05,12.109375
1997-11-06,12.1875
1997-11-07,12.03125
1997-11-10,12.03125
1997-11-11,12.078125
1997-11-12,12.15625
1997-11-13,12.296875
1997-11-14,12.21875
1997-11-17,12.375
1997-11-18,12.265625
1997-11-19,12.40625
1997-11-20,12.515625
1997-11-21,12.640625
1997-11-24,12.484375
1997-11-25,12.703125
1997-11-26,12.6875
1997-11-28,12.75
1997-12-01,12.8125
1997-12-02,13.0
1997-12-03,13.046875
1997-12-04,13.203125
1997-12-05,13.328125
1997-12-08,13.28125
1997-12-09,13.1875
1997-12-10,13.28125
1997-12-11,13.265625
1997-12-12,13.390625
1997-12-15,13.328125
1997-12-16,13.546875
1997-12-17,13.515625
1997-12-18,13.453125
1997-12-19,13.53125
1997-12-22,13.5
1997-12-23,13.5625
1997-12-24,13.4375
1997-12-26,13.453125
1997-12-29,13.609375
1997-12-30,13.90625
1997-12-31,13.859375
1998-01-02,13.890625
1998-01-05,14.015625
1998-01-06,13.890625
1998-01-07,13.859375
1998-01-08,13.75
1998-01-09,13.59375
1998-01-12,13.546875
1998-01-13,13.53125
1998-01-14,13.53125
1998-01-15,13.421875
1998-01-16,13.90625
1998-01-20,13.8125
1998-01-21,13.78125
1998-01-22,13.84375
1998-01-23,13.6875
1998-01-26,13.6875
1998-01-27,13.65625
1998-01-28,13.59375
1998-01-29,13.5
1998-01-30,13.6875
1998-02-02,13.8125
1998-02-03,13.875
1998-02-04,13.625
1998-02-05,13.71875
1998-02-06,13.8125
1998-02-09,13.84375
1998-02-10,14.09375
1998-02-11,14.0625
1998-02-12,14.0625
1998-02-13,13.96875
1998-02-17,14.15625
1998-02-18,14.125
1998-02-19,13.90625
1998-02-20,14.21875
1998-02-23,14.21875
1998-02-24,14.15625
1998-02-25,14.34375
1998-02-26,14.375
1998-02-27,14.40625
1998-03-02,14.53125
1998-03-03,14.5
1998-03-04,14.4375
1998-03-05,14.28125
1998-03-06,14.5625
1998-03-09,14.40625
1998-03-10,14.375
1998-03-11,14.5
1998-03-12,14.21875
1998-03-13,14.09375
1998-03-16,14.1875
1998-03-17,14.5625
1998-03-18,14.5625
1998-03-19,14.5
1998-03-20,14.34375
1998-03-23,14.375
1998-03-24,14.375
1998-03-25,14.1875
1998-03-26,14.1875
1998-03-27,14.15625
1998-03-30,14.21875
1998-03-31,14.5
1998-04-01,14.71875
1998-04-02,14.8125
1998-04-03,14.84375
1998-04-06,14.875
1998-04-07,14.625
1998-04-08,14.5625
1998-04-09,14.75
1998-04-13,14.3125
1998-04-14,14.6875
1998-04-15,15.0
1998-04-16,14.9375
1998-04-17,15.09375
1998-04-20,15.40625
1998-04-21,15.8125
1998-04-22,15.625
1998-04-23,15.65625
1998-04-24,15.53125
1998-04-27,15.4375
1998-04-28,15.46875
1998-04-29,15.5
1998-04-30,15.84375
1998-05-01,15.96875
1998-05-04,15.9375
1998-05-05,16.125
1998-05-06,15.75
1998-05-07,15.78125
1998-05-08,16.21875
1998-05-11,16.09375
1998-05-12,16.1875
1998-05-13,16.0
1998-05-14,15.8125
1998-05-15,15.9375
1998-05-18,15.71875
1998-05-19,15.75
1998-05-20,15.65625
1998-05-21,15.71875
1998-05-22,15.875
1998-05-26,15.625
1998-05-27,15.46875
1998-05-28,15.53125
1998-05-29,15.4375
1998-06-01,15.4375
1998-06-02,15.3125
1998-06-03,15.21875
1998-06-04,15.40625
1998-06-05,15.5625
1998-06-08,15.59375
1998-06-09,15.59375
1998-06-10,15.5
1998-06-11,14.9375
1998-06-12,15.28125
1998-06-15,15.3125
1998-06-16,15.53125
1998-06-17,15.65625
1998-06-18,15.8125
1998-06-19,15.46875
1998-06-22,15.5
1998-06-23,15.625
1998-06-24,15.84375
1998-06-25,15.75
1998-06-26,15.84375
1998-06-29,15.96875
1998-06-30,15.5
1998-07-01,15.53125
1998-07-02,15.625
1998-07-06,15.96875
1998-07-07,15.375
1998-07-08,16.0625
1998-07-09,16.0625
1998-07-10,16.34375
1998-07-13,15.9375
1998-07-14,16.21875
1998-07-15,15.875
1998-07-16,16.25
1998-07-17,15.875
1998-07-20,16.15625
1998-07-21,16.15625
1998-07-22,16.3125
1998-07-23,16.03125
1998-07-24,15.78125
1998-07-27,16.15625
1998-07-28,15.8125
1998-07-29,15.6875
1998-07-30,16.0
1998-07-31,15.6875
1998-08-03,15.59375
1998-08-04,15.0625
1998-08-05,14.9375
1998-08-06,15.125
1998-08-07,15.0625
1998-08-10,14.875
1998-08-11,14.71875
1998-08-12,14.84375
1998-08-13,14.78125
1998-08-14,14.8125
1998-08-17,14.9375
1998-08-18,14.84375
1998-08-19,14.90625
1998-08-20,14.8125
1998-08-21,14.75
1998-08-24,14.71875
1998-08-25,14.90625
1998-08-26,14.59375
1998-08-27,14.15625
1998-08-28,14.125
1998-08-31,13.90625
1998-09-01,14.1875
1998-09-02,14.28125
1998-09-03,13.90625
1998-09-04,13.84375
1998-09-08,14.21875
1998-09-09,14.0625
1998-09-10,14.03125
1998-09-11,14.25
1998-09-14,14.03125
1998-09-15,14.375
1998-09-16,14.40625
1998-09-17,14.125
1998-09-18,14.125
1998-09-21,14.5625
1998-09-22,14.625
1998-09-23,14.71875
1998-09-24,14.5
1998-09-25,14.84375
1998-09-28,14.6875
1998-09-29,14.46875
1998-09-30,14.21875
1998-10-01,14.0
1998-10-02,15.5
1998-10-05,14.5625
1998-10-06,14.8125
1998-10-07,14.4375
1998-10-08,13.5
1998-10-09,14.4375
1998-10-12,14.4375
1998-10-13,14.25
1998-10-14,14.03125
1998-10-15,14.59375
1998-10-16,15.0
1998-10-19,15.0
1998-10-20,14.9375
1998-10-21,14.96875
1998-10-22,14.96875
1998-10-23,14.71875
1998-10-26,14.84375
1998-10-27,14.6875
1998-10-28,14.46875
1998-10-29,14.8125
1998-10-30,14.9375
1998-11-02,15.0
1998-11-03,14.96875
1998-11-04,15.0625
1998-11-05,15.25
1998-11-06,15.21875
1998-11-09,15.1875
1998-11-10,15.25
1998-11-11,15.3125
1998-11-12,15.40625
1998-11-13,15.5
1998-11-16,15.5625
1998-11-17,15.875
1998-11-18,15.5625
1998-11-19,15.53125
1998-11-20,15.4375
1998-11-23,15.96875
1998-11-24,16.1875
1998-11-25,16.125
1998-11-27,15.78125
1998-11-30,15.46875
1998-12-01,15.59375
1998-12-02,15.59375
1998-12-03,16.09375
1998-12-04,15.78125
1998-12-07,16.21875
1998-12-08,15.625
1998-12-09,16.1875
1998-12-10,15.90625
1998-12-11,15.84375
1998-12-14,15.96875
1998-12-15,16.125
1998-12-16,16.09375
1998-12-17,16.625
1998-12-18,16.84375
1998-12-21,16.90625
1998-12-22,16.84375
1998-12-23,17.28125
1998-12-24,17.5
1998-12-28,18.03125
1998-12-29,18.84375
1998-12-30,18.40625
1998-12-31,18.09375
1999-01-04,17.9375
1999-01-05,18.125
1999-01-06,18.59375
1999-01-07,18.65625
1999-01-08,18.5
1999-01-11,18.03125
1999-01-12,18.21875
1999-01-13,18.0
1999-01-14,17.875
1999-01-15,18.09375
1999-01-19,17.96875
1999-01-20,17.65625
1999-01-21,17.78125
1999-01-22,17.96875
1999-01-25,18.1875
1999-01-26,18.46875
1999-01-27,18.34375
1999-01-28,18.5
1999-01-29,19.375
1999-02-01,19.6875
1999-02-02,19.34375
1999-02-03,19.125
1999-02-04,19.09375
1999-02-05,19.34375
1999-02-08,19.1875
1999-02-09,19.25
1999-02-10,19.09375
1999-02-11,19.25
1999-02-12,19.03125
1999-02-16,19.40625
1999-02-17,19.34375
1999-02-18,19.5
1999-02-19,19.90625
1999-02-22,20.28125
1999-02-23,19.96875
1999-02-24,19.9375
1999-02-25,19.9375
1999-02-26,19.9375
1999-03-01,19.84375
1999-03-02,19.59375
1999-03-03,19.375
1999-03-04,19.78125
1999-03-05,20.15625
1999-03-08,19.90625
1999-03-09,19.96875
1999-03-10,20.5625
1999-03-11,20.3125
1999-03-12,19.96875
1999-03-15,20.09375
1999-03-16,19.90625
1999-03-17,19.4375
1999-03-18,19.53125
1999-03-19,19.5625
1999-03-22,19.34375
1999-03-23,18.4375
1999-03-24,18.71875
1999-03-25,18.65625
1999-03-26,18.5
1999-03-29,18.53125
1999-03-30,17.84375
1999-03-31,17.75
1999-04-01,17.84375
1999-04-05,18.09375
1999-04-06,18.03125
1999-04-07,18.375
1999-04-08,18.8125
1999-04-09,18.5
1999-04-12,18.59375
1999-04-13,18.625
1999-04-14,19.3125
1999-04-15,20.0
1999-04-16,20.03125
1999-04-19,21.25
1999-04-20,20.53125
1999-04-21,20.34375
1999-04-22,20.125
1999-04-23,19.9375
1999-04-26,19.96875
1999-04-27,20.6875
1999-04-28,20.75
1999-04-29,21.21875
1999-04-30,20.96875
1999-05-03,21.21875
1999-05-04,20.8125
1999-05-05,21.0625
1999-05-06,20.9375
1999-05-07,21.0
1999-05-10,20.96875
1999-05-11,20.9375
1999-05-12,20.71875
1999-05-13,21.1875
1999-05-14,20.75
1999-05-17,20.78125
1999-05-18,20.625
1999-05-19,20.9375
1999-05-20,20.90625
1999-05-21,21.375
1999-05-24,21.09375
1999-05-25,21.0625
1999-05-26,21.0625
1999-05-27,21.03125
1999-05-28,21.25
1999-06-01,21.4375
1999-06-02,21.875
1999-06-03,21.96875
1999-06-04,21.9375
1999-06-07,21.78125
1999-06-08,21.84375
1999-06-09,22.09375
1999-06-10,21.90625
1999-06-11,21.8125
1999-06-14,22.0
1999-06-15,21.78125
1999-06-16,21.84375
1999-06-17,21.90625
1999-06-18,21.9375
1999-06-21,21.75
1999-06-22,21.75
1999-06-23,21.84375
1999-06-24,21.625
1999-06-25,21.71875
1999-06-28,21.3125
1999-06-29,21.4375
1999-06-30,21.8125
1999-07-01,21.5625
1999-07-02,21.625
1999-07-06,21.6875
1999-07-07,21.875
1999-07-08,21.75
1999-07-09,21.34375
1999-07-12,20.96875
1999-07-13,21.15625
1999-07-14,20.9375
1999-07-15,20.8125
1999-07-16,21.0
1999-07-19,20.8125
1999-07-20,20.96875
1999-07-21,21.125
1999-07-22,21.0
1999-07-23,21.09375
1999-07-26,21.1875
1999-07-27,21.65625
1999-07-28,21.375
1999-07-29,21.21875
1999-07-30,21.3125
1999-08-02,21.21875
1999-08-03,21.28125
1999-08-04,21.15625
1999-08-05,20.90625
1999-08-06,20.875
1999-08-09,21.03125
1999-08-10,20.5
1999-08-11,20.59375
1999-08-12,19.875
1999-08-13,20.0
1999-08-16,20.0
1999-08-17,19.875
1999-08-18,19.75
1999-08-19,19.75
1999-08-20,19.59375
1999-08-23,19.5
1999-08-24,19.375
1999-08-25,19.40625
1999-08-26,19.21875
1999-08-27,19.0
1999-08-30,18.625
1999-08-31,18.78125
1999-09-01,18.8125
1999-09-02,18.6875
1999-09-03,19.0625
1999-09-07,18.625
1999-09-08,18.5625
1999-09-09,18.25
1999-09-10,18.125
1999-09-13,18.0
1999-09-14,17.78125
1999-09-15,17.8125
1999-09-16,17.34375
1999-09-17,17.46875
1999-09-20,17.28125
1999-09-21,17.0
1999-09-22,16.78125
1999-09-23,16.40625
1999-09-24,16.28125
1999-09-27,16.46875
1999-09-28,16.0625
1999-09-29,16.3125
1999-09-30,17.0625
1999-10-01,16.65625
1999-10-04,16.8125
1999-10-05,16.9375
1999-10-06,17.625
1999-10-07,17.59375
1999-10-08,17.84375
1999-10-11,17.5
1999-10-12,17.5625
1999-10-13,17.25
1999-10-14,17.125
1999-10-15,17.0
1999-10-18,17.09375
1999-10-19,17.3125
1999-10-20,16.9375
1999-10-21,16.75
1999-10-22,17.0
1999-10-25,17.375
1999-10-26,16.71875
1999-10-27,16.75
1999-10-28,16.84375
1999-10-29,16.90625
1999-11-01,17.125
1999-11-02,17.09375
1999-11-03,17.0
1999-11-04,17.0
1999-11-05,16.96875
1999-11-08,17.28125
1999-11-09,16.9375
1999-11-10,17.5
1999-11-11,17.625
1999-11-12,17.4375
1999-11-15,18.09375
1999-11-16,18.46875
1999-11-17,18.8125
1999-11-18,18.4375
1999-11-19,18.25
1999-11-22,18.0
1999-11-23,17.375
1999-11-24,17.46875
1999-11-26,17.375
1999-11-29,16.78125
1999-11-30,17.3125
1999-12-01,17.28125
1999-12-02,17.375
1999-12-03,17.625
1999-12-06,17.3125
1999-12-07,17.0625
1999-12-08,16.96875
1999-12-09,16.875
1999-12-10,16.84375
1999-12-13,16.90625
1999-12-14,16.96875
1999-12-15,17.40625
1999-12-16,17.8125
1999-12-17,18.1875
1999-12-20,17.96875
1999-12-21,17.9375
1999-12-22,17.9375
1999-12-23,18.09375
1999-12-27,18.3125
1999-12-28,18.75
1999-12-29,19.34375
1999-12-30,19.4375
1999-12-31,19.5625
2000-01-03,18.84375
2000-01-04,18.34375
2000-01-05,19.0625
2000-01-06,19.90625
2000-01-07,19.90625
2000-01-10,20.3125
2000-01-11,20.09375
2000-01-12,19.71875
2000-01-13,19.5625
2000-01-14,19.71875
2000-01-18,19.21875
2000-01-19,18.96875
2000-01-20,18.90625
2000-01-21,18.53125
2000-01-24,18.1875
2000-01-25,17.8125
2000-01-26,18.09375
2000-01-27,18.03125
2000-01-28,17.25
2000-01-31,17.59375
2000-02-01,17.53125
2000-02-02,17.03125
2000-02-03,17.375
2000-02-04,17.5625
2000-02-07,17.46875
2000-02-08,17.09375
2000-02-09,16.53125
2000-02-10,16.5625
2000-02-11,16.25
2000-02-14,16.25
2000-02-15,16.6875
2000-02-16,16.375
2000-02-17,16.34375
2000-02-18,15.53125
2000-02-22,15.84375
2000-02-23,15.5625
2000-02-24,14.5625
2000-02-25,14.5625
2000-02-28,14.3125
2000-02-29,14.125
2000-03-01,14.4375
2000-03-02,14.375
2000-03-03,15.34375
2000-03-06,14.25
2000-03-07,14.1875
2000-03-08,14.5625
2000-03-09,15.125
2000-03-10,15.1875
2000-03-13,14.90625
2000-03-14,15.40625
2000-03-15,16.28125
2000-03-16,17.3125
2000-03-17,17.21875
2000-03-20,17.0625
2000-03-21,17.5
2000-03-22,17.1875
2000-03-23,16.9375
2000-03-24,17.28125
2000-03-27,17.28125
2000-03-28,17.3125
2000-03-29,17.46875
2000-03-30,18.25
2000-03-31,18.34375
2000-04-03,18.59375
2000-04-04,18.46875
2000-04-05,18.875
2000-04-06,18.9375
2000-04-07,18.71875
2000-04-10,18.9375
2000-04-11,19.125
2000-04-12,19.1875
2000-04-13,18.96875
2000-04-14,18.3125
2000-04-17,18.1875
2000-04-18,17.78125
2000-04-19,17.8125
2000-04-20,18.3125
2000-04-24,18.96875
2000-04-25,19.28125
2000-04-26,19.4375
2000-04-27,19.5
2000-04-28,19.53125
2000-05-01,20.09375
2000-05-02,20.03125
2000-05-03,19.9375
2000-05-04,19.9375
2000-05-05,20.125
2000-05-08,19.625
2000-05-09,20.0
2000-05-10,20.0
2000-05-11,20.34375
2000-05-12,20.4375
2000-05-15,20.40625
2000-05-16,20.0
2000-05-17,20.0
2000-05-18,19.59375
2000-05-19,19.5
2000-05-22,19.78125
2000-05-23,19.5
2000-05-24,19.625
2000-05-25,18.96875
2000-05-26,19.09375
2000-05-30,19.34375
2000-05-31,19.125
2000-06-01,19.09375
2000-06-02,19.59375
2000-06-05,19.125
2000-06-06,18.9375
2000-06-07,19.03125
2000-06-08,19.21875
2000-06-09,19.1875
2000-06-12,18.5625
2000-06-13,18.65625
2000-06-14,18.84375
2000-06-15,18.65625
2000-06-16,18.515625
2000-06-19,18.46875
2000-06-20,18.28125
2000-06-21,17.90625
2000-06-22,17.875
2000-06-23,18.0
2000-06-26,17.9375
2000-06-27,18.46875
2000-06-28,18.671875
2000-06-29,19.03125
2000-06-30,19.53125
2000-07-03,20.0
2000-07-05,20.0
2000-07-06,19.21875
2000-07-07,19.21875
2000-07-10,19.3125
2000-07-11,18.9375
2000-07-12,18.6875
2000-07-13,18.6875
2000-07-14,18.5625
2000-07-17,18.03125
2000-07-18,18.25
2000-07-19,18.34375
2000-07-20,18.46875
2000-07-21,18.0625
2000-07-24,17.71875
2000-07-25,18.09375
2000-07-26,17.4375
2000-07-27,17.734375
2000-07-28,18.0625
2000-07-31,17.90625
2000-08-01,17.9375
2000-08-02,17.9375
2000-08-03,18.09375
2000-08-04,18.15625
2000-08-07,18.75
2000-08-08,18.875
2000-08-09,18.46875
2000-08-10,18.5
2000-08-11,19.0625
2000-08-14,19.0
2000-08-15,19.125
2000-08-16,19.25
2000-08-17,19.21875
2000-08-18,19.25
2000-08-21,19.375
2000-08-22,19.75
2000-08-23,19.65625
2000-08-24,19.3125
2000-08-25,19.4375
2000-08-28,19.28125
2000-08-29,19.0625
2000-08-30,19.09375
2000-08-31,19.46875
2000-09-01,19.34375
2000-09-05,19.34375
2000-09-06,19.53125
2000-09-07,19.21875
2000-09-08,18.96875
2000-09-11,19.0625
2000-09-12,19.375
2000-09-13,18.96875
2000-09-14,18.40625
2000-09-15,18.09375
2000-09-18,18.21875
2000-09-19,18.0625
2000-09-20,17.84375
2000-09-21,17.96875
2000-09-22,17.9375
2000-09-25,17.875
2000-09-26,17.125
2000-09-27,17.03125
2000-09-28,17.71875
2000-09-29,18.03125
2000-10-02,17.9375
2000-10-03,18.375
2000-10-04,18.28125
2000-10-05,18.125
2000-10-06,17.9375
2000-10-09,17.84375
2000-10-10,18.1875
2000-10-11,18.125
2000-10-12,17.9375
2000-10-13,17.75
2000-10-16,17.875
2000-10-17,17.53125
2000-10-18,17.375
2000-10-19,17.4375
2000-10-20,17.5625
2000-10-23,17.6875
2000-10-24,18.40625
2000-10-25,18.4375
2000-10-26,18.84375
2000-10-27,19.09375
2000-10-30,20.09375
2000-10-31,19.59375
2000-11-01,19.5
2000-11-02,19.8125
2000-11-03,19.78125
2000-11-06,19.9375
2000-11-07,20.03125
2000-11-08,19.78125
2000-11-09,20.0
2000-11-10,19.875
2000-11-13,19.5625
2000-11-14,19.9375
2000-11-15,20.125
2000-11-16,19.8125
2000-11-17,20.03125
2000-11-20,19.84375
2000-11-21,20.4375
2000-11-22,20.34375
2000-11-24,20.53125
2000-11-27,20.5625
2000-11-28,20.875
2000-11-29,21.375
2000-11-30,21.71875
2000-12-01,21.625
2000-12-04,21.875
2000-12-05,21.34375
2000-12-06,20.9375
2000-12-07,20.84375
2000-12-08,21.75
2000-12-11,21.09375
2000-12-12,21.125
2000-12-13,21.25
2000-12-14,20.875
2000-12-15,20.46875
2000-12-18,20.625
2000-12-19,20.25
2000-12-20,19.90625
2000-12-21,20.28125
2000-12-22,20.875
2000-12-26,20.6875
2000-12-27,21.59375
2000-12-28,22.34375
2000-12-29,21.59375
2001-01-02,21.25
2001-01-03,21.53125
2001-01-04,21.53125
2001-01-05,21.46875
2001-01-08,21.96875
2001-01-09,21.375
2001-01-10,21.15625
2001-01-11,21.1875
2001-01-12,20.9375
2001-01-16,20.5
2001-01-17,19.65625
2001-01-18,19.5
2001-01-19,19.1875
2001-01-22,19.5
2001-01-23,19.46875
2001-01-24,19.46875
2001-01-25,19.46875
2001-01-26,19.4375
2001-01-29,19.92
2001-01-30,20.525
2001-01-31,20.775
2001-02-01,21.375
2001-02-02,21.075001
2001-02-05,21.4
2001-02-06,21.514999
2001-02-07,21.405001000000002
2001-02-08,21.379998999999998
2001-02-09,21.530001000000002
2001-02-12,21.275
2001-02-13,20.674999
2001-02-14,21.23
2001-02-15,21.174999
2001-02-16,20.879998999999998
2001-02-20,21.415001
2001-02-21,21.275
2001-02-22,21.145
2001-02-23,20.635
2001-02-26,21.115
2001-02-27,21.15
2001-02-28,20.975
2001-03-01,21.184998999999998
2001-03-02,21.504998999999998
2001-03-05,21.625
2001-03-06,21.365
2001-03-07,21.65
2001-03-08,21.754998999999998
2001-03-09,21.924999
2001-03-12,21.5
2001-03-13,20.9
2001-03-14,20.555
2001-03-15,20.965
2001-03-16,20.965
2001-03-19,20.75
2001-03-20,20.605
2001-03-21,20.165001
2001-03-22,19.48
2001-03-23,20.209999
2001-03-26,20.875
2001-03-27,21.309998999999998
2001-03-28,21.115
2001-03-29,21.014999
2001-03-30,21.209999
2001-04-02,21.055
2001-04-03,20.375
2001-04-04,20.334999
2001-04-05,20.844998999999998
2001-04-06,20.450001
2001-04-09,20.85
2001-04-10,21.26
2001-04-11,20.469998999999998
2001-04-12,20.405001000000002
2001-04-16,20.5
2001-04-17,20.785
2001-04-18,21.0
2001-04-19,20.49
2001-04-20,20.065001000000002
2001-04-23,19.32
2001-04-24,18.75
2001-04-25,18.57
2001-04-26,18.905001000000002
2001-04-27,19.01
2001-04-30,18.915001
2001-05-01,18.924999
2001-05-02,19.184998999999998
2001-05-03,19.0
2001-05-04,19.200001
2001-05-07,19.235001
2001-05-08,19.395
2001-05-09,19.51
2001-05-10,19.855
2001-05-11,19.799999
2001-05-14,19.870001000000002
2001-05-15,19.99
2001-05-16,20.695
2001-05-17,20.879998999999998
2001-05-18,20.754998999999998
2001-05-21,20.610001
2001-05-22,20.434998999999998
2001-05-23,20.18
2001-05-24,20.135
2001-05-25,20.15
2001-05-29,20.24
2001-05-30,20.049999
2001-05-31,20.440001000000002
2001-06-01,20.445
2001-06-04,20.575001
