Date,SNA
1997-12-23,42.6875
1997-12-24,43.125
1997-12-26,43.25
1997-12-29,42.875
1997-12-30,43.1875
1997-12-31,43.625
1998-01-02,42.375
1998-01-05,42.1875
1998-01-06,42.125
1998-01-07,42.25
1998-01-08,41.5625
1998-01-09,40.625
1998-01-12,40.4375
1998-01-13,39.625
1998-01-14,40.0
1998-01-15,40.0625
1998-01-16,40.5625
1998-01-20,40.9375
1998-01-21,40.25
1998-01-22,39.96875
1998-01-23,39.71875
1998-01-26,39.625
1998-01-27,40.375
1998-01-28,39.875
1998-01-29,40.625
1998-01-30,39.1875
1998-02-02,39.5625
1998-02-03,39.75
1998-02-04,39.625
1998-02-05,40.125
1998-02-06,40.125
1998-02-09,40.0
1998-02-10,40.0
1998-02-11,40.0
1998-02-12,40.0
1998-02-13,39.6875
1998-02-17,40.3125
1998-02-18,40.9375
1998-02-19,41.0625
1998-02-20,41.125
1998-02-23,41.3125
1998-02-24,41.375
1998-02-25,42.0625
1998-02-26,43.0625
1998-02-27,42.5
1998-03-02,42.25
1998-03-03,43.1875
1998-03-04,42.9375
1998-03-05,42.6875
1998-03-06,42.375
1998-03-09,42.5625
1998-03-10,42.875
1998-03-11,42.8125
1998-03-12,43.25
1998-03-13,43.625
1998-03-16,43.5625
1998-03-17,43.0625
1998-03-18,42.9375
1998-03-19,44.0625
1998-03-20,44.125
1998-03-23,44.375
1998-03-24,45.1875
1998-03-25,45.1875
1998-03-26,44.875
1998-03-27,45.0625
1998-03-30,44.75
1998-03-31,45.625
1998-04-01,46.125
1998-04-02,45.6875
1998-04-03,45.75
1998-04-06,45.75
1998-04-07,45.6875
1998-04-08,45.3125
1998-04-09,45.5
1998-04-13,45.25
1998-04-14,46.25
1998-04-15,45.75
1998-04-16,45.375
1998-04-17,46.0
1998-04-20,46.0
1998-04-21,45.8125
1998-04-22,45.4375
1998-04-23,44.875
1998-04-24,43.6875
1998-04-27,42.6875
1998-04-28,42.1875
1998-04-29,42.375
1998-04-30,42.3125
1998-05-01,43.0
1998-05-04,42.9375
1998-05-05,43.4375
1998-05-06,43.6875
1998-05-07,43.5
1998-05-08,43.875
1998-05-11,43.875
1998-05-12,44.4375
1998-05-13,44.5625
1998-05-14,44.375
1998-05-15,44.6875
1998-05-18,44.625
1998-05-19,44.875
1998-05-20,44.9375
1998-05-21,45.25
1998-05-22,44.3125
1998-05-26,44.0
1998-05-27,43.875
1998-05-28,44.0625
1998-05-29,43.875
1998-06-01,44.0
1998-06-02,43.9375
1998-06-03,43.875
1998-06-04,43.9375
1998-06-05,44.0
1998-06-08,43.875
1998-06-09,44.125
1998-06-10,43.4375
1998-06-11,42.375
1998-06-12,41.6875
1998-06-15,41.125
1998-06-16,41.125
1998-06-17,41.4375
1998-06-18,40.9375
1998-06-19,39.5625
1998-06-22,40.3125
1998-06-23,39.9375
1998-06-24,40.0
1998-06-25,39.0625
1998-06-26,38.4375
1998-06-29,34.9375
1998-06-30,36.25
1998-07-01,36.625
1998-07-02,36.9375
1998-07-06,36.4375
1998-07-07,37.0625
1998-07-08,36.3125
1998-07-09,36.25
1998-07-10,36.25
1998-07-13,35.75
1998-07-14,36.125
1998-07-15,36.1875
1998-07-16,36.625
1998-07-17,36.3125
1998-07-20,36.3125
1998-07-21,35.8125
1998-07-22,36.5
1998-07-23,37.0
1998-07-24,36.9375
1998-07-27,37.0
1998-07-28,36.0
1998-07-29,35.75
1998-07-30,35.9375
1998-07-31,35.5
1998-08-03,34.25
1998-08-04,33.125
1998-08-05,34.0625
1998-08-06,33.625
1998-08-07,33.9375
1998-08-10,33.3125
1998-08-11,32.75
1998-08-12,33.125
1998-08-13,33.1875
1998-08-14,32.5
1998-08-17,32.1875
1998-08-18,32.4375
1998-08-19,31.8125
1998-08-20,31.5
1998-08-21,30.9375
1998-08-24,30.75
1998-08-25,30.5
1998-08-26,28.75
1998-08-27,27.4375
1998-08-28,27.25
1998-08-31,26.25
1998-09-01,26.1875
1998-09-02,26.1875
1998-09-03,28.875
1998-09-04,29.4375
1998-09-08,31.25
1998-09-09,30.8125
1998-09-10,29.875
1998-09-11,29.375
1998-09-14,30.625
1998-09-15,31.6875
1998-09-16,32.0
1998-09-17,31.9375
1998-09-18,31.6875
1998-09-21,30.6875
1998-09-22,30.875
1998-09-23,31.8125
1998-09-24,31.4375
1998-09-25,30.625
1998-09-28,30.625
1998-09-29,30.5625
1998-09-30,30.8125
1998-10-01,29.9375
1998-10-02,30.8125
1998-10-05,31.375
1998-10-06,30.375
1998-10-07,29.625
1998-10-08,29.375
1998-10-09,30.125
1998-10-12,29.9375
1998-10-13,29.1875
1998-10-14,29.25
1998-10-15,30.3125
1998-10-16,33.0
1998-10-19,33.8125
1998-10-20,34.0625
1998-10-21,33.6875
1998-10-22,33.25
1998-10-23,33.125
1998-10-26,33.625
1998-10-27,34.75
1998-10-28,33.5625
1998-10-29,34.6875
1998-10-30,35.4375
1998-11-02,35.25
1998-11-03,34.875
1998-11-04,35.3125
1998-11-05,34.3125
1998-11-06,34.5
1998-11-09,34.375
1998-11-10,34.25
1998-11-11,33.4375
1998-11-12,34.25
1998-11-13,34.125
1998-11-16,34.4375
1998-11-17,33.625
1998-11-18,33.125
1998-11-19,33.375
1998-11-20,32.8125
1998-11-23,33.875
1998-11-24,33.8125
1998-11-25,33.6875
1998-11-27,33.75
1998-11-30,34.0
1998-12-01,34.25
1998-12-02,34.25
1998-12-03,34.0625
1998-12-04,33.875
1998-12-07,34.4375
1998-12-08,35.5
1998-12-09,34.625
1998-12-10,33.0
1998-12-11,32.8125
1998-12-14,32.75
1998-12-15,32.0625
1998-12-16,33.25
1998-12-17,33.1875
1998-12-18,34.125
1998-12-21,34.0625
1998-12-22,34.25
1998-12-23,34.5
1998-12-24,34.5625
1998-12-28,34.4375
1998-12-29,34.9375
1998-12-30,34.3125
1998-12-31,34.8125
1999-01-04,35.0
1999-01-05,34.9375
1999-01-06,36.75
1999-01-07,35.5625
1999-01-08,36.1875
1999-01-11,36.1875
1999-01-12,35.5625
1999-01-13,34.5
1999-01-14,33.75
1999-01-15,35.4375
1999-01-19,34.9375
1999-01-20,35.5
1999-01-21,35.0625
1999-01-22,34.5
1999-01-25,34.4375
1999-01-26,34.3125
1999-01-27,33.75
1999-01-28,33.625
1999-01-29,34.0
1999-02-01,33.25
1999-02-02,33.375
1999-02-03,33.0625
1999-02-04,32.5
1999-02-05,32.25
1999-02-08,31.0
1999-02-09,31.5625
1999-02-10,31.125
1999-02-11,31.25
1999-02-12,30.4375
1999-02-16,30.9375
1999-02-17,30.375
1999-02-18,29.875
1999-02-19,30.0
1999-02-22,29.625
1999-02-23,29.1875
1999-02-24,29.6875
1999-02-25,29.6875
1999-02-26,28.25
1999-03-01,28.75
1999-03-02,29.3125
1999-03-03,30.3125
1999-03-04,30.4375
1999-03-05,30.3125
1999-03-08,29.9375
1999-03-09,29.9375
1999-03-10,30.0625
1999-03-11,30.375
1999-03-12,29.875
1999-03-15,29.9375
1999-03-16,29.875
1999-03-17,30.0
1999-03-18,29.75
1999-03-19,29.625
1999-03-22,28.75
1999-03-23,28.9375
1999-03-24,28.4375
1999-03-25,29.0625
1999-03-26,29.5
1999-03-29,29.8125
1999-03-30,29.25
1999-03-31,29.0
1999-04-01,28.875
1999-04-05,29.6875
1999-04-06,29.4375
1999-04-07,29.375
1999-04-08,28.9375
1999-04-09,28.8125
1999-04-12,28.8125
1999-04-13,28.6875
1999-04-14,29.5
1999-04-15,31.5625
1999-04-16,32.875
1999-04-19,33.375
1999-04-20,33.8125
1999-04-21,32.0
1999-04-22,32.0625
1999-04-23,31.9375
1999-04-26,31.9375
1999-04-27,31.875
1999-04-28,32.4375
1999-04-29,33.375
1999-04-30,32.5625
1999-05-03,33.375
1999-05-04,34.0
1999-05-05,34.5625
1999-05-06,33.625
1999-05-07,34.125
1999-05-10,34.0625
1999-05-11,34.25
1999-05-12,34.5625
1999-05-13,34.6875
1999-05-14,35.0
1999-05-17,34.9375
1999-05-18,34.875
1999-05-19,36.25
1999-05-20,36.625
1999-05-21,36.375
1999-05-24,36.0
1999-05-25,36.0625
1999-05-26,36.125
1999-05-27,36.0625
1999-05-28,36.1875
1999-06-01,36.3125
1999-06-02,36.5625
1999-06-03,36.6875
1999-06-04,36.625
1999-06-07,36.5625
1999-06-08,36.625
1999-06-09,36.5625
1999-06-10,36.1875
1999-06-11,36.0625
1999-06-14,36.3125
1999-06-15,36.0625
1999-06-16,36.4375
1999-06-17,36.625
1999-06-18,37.0
1999-06-21,36.8125
1999-06-22,36.9375
1999-06-23,36.1875
1999-06-24,35.75
1999-06-25,35.75
1999-06-28,36.1875
1999-06-29,35.875
1999-06-30,36.1875
1999-07-01,35.75
1999-07-02,35.9375
1999-07-06,36.625
1999-07-07,36.1875
1999-07-08,36.4375
1999-07-09,36.4375
1999-07-12,36.5
1999-07-13,36.25
1999-07-14,37.375
1999-07-15,37.1875
1999-07-16,37.3125
1999-07-19,37.0
1999-07-20,36.8125
1999-07-21,36.8125
1999-07-22,36.625
1999-07-23,36.375
1999-07-26,36.8125
1999-07-27,36.5625
1999-07-28,36.25
1999-07-29,35.625
1999-07-30,35.0
1999-08-02,34.625
1999-08-03,34.375
1999-08-04,34.125
1999-08-05,34.25
1999-08-06,34.375
1999-08-09,34.375
1999-08-10,33.4375
1999-08-11,33.6875
1999-08-12,34.3125
1999-08-13,35.0
1999-08-16,35.125
1999-08-17,34.9375
1999-08-18,34.1875
1999-08-19,34.4375
1999-08-20,34.5625
1999-08-23,34.875
1999-08-24,34.9375
1999-08-25,35.125
1999-08-26,34.9375
1999-08-27,34.625
1999-08-30,34.0625
1999-08-31,33.8125
1999-09-01,33.875
1999-09-02,33.75
1999-09-03,34.75
1999-09-07,34.8125
1999-09-08,34.875
1999-09-09,34.8125
1999-09-10,33.875
1999-09-13,33.4375
1999-09-14,33.1875
1999-09-15,32.8125
1999-09-16,33.25
1999-09-17,33.5625
1999-09-20,33.6875
1999-09-21,32.375
1999-09-22,32.1875
1999-09-23,31.5625
1999-09-24,31.375
1999-09-27,31.4375
1999-09-28,31.375
1999-09-29,32.4375
1999-09-30,32.5
1999-10-01,31.8125
1999-10-04,32.0
1999-10-05,31.3125
1999-10-06,31.8125
1999-10-07,32.1875
1999-10-08,32.5
1999-10-11,30.4375
1999-10-12,30.9375
1999-10-13,30.0
1999-10-14,29.875
1999-10-15,29.375
1999-10-18,29.6875
1999-10-19,29.3125
1999-10-20,29.1875
1999-10-21,29.125
1999-10-22,30.375
1999-10-25,29.5
1999-10-26,28.875
1999-10-27,29.1875
1999-10-28,29.625
1999-10-29,30.375
1999-11-01,29.6875
1999-11-02,29.9375
1999-11-03,29.875
1999-11-04,28.875
1999-11-05,29.875
1999-11-08,29.8125
1999-11-09,29.625
1999-11-10,30.1875
1999-11-11,29.8125
1999-11-12,30.25
1999-11-15,30.5625
1999-11-16,30.875
1999-11-17,30.75
1999-11-18,30.5
1999-11-19,29.875
1999-11-22,30.375
1999-11-23,30.4375
1999-11-24,30.1875
1999-11-26,30.5
1999-11-29,30.5
1999-11-30,30.25
1999-12-01,30.375
1999-12-02,30.0625
1999-12-03,30.8125
1999-12-06,29.9375
1999-12-07,29.1875
1999-12-08,29.0
1999-12-09,29.125
1999-12-10,28.75
1999-12-13,28.5
1999-12-14,28.6875
1999-12-15,27.8125
1999-12-16,26.875
1999-12-17,28.9375
1999-12-20,28.0625
1999-12-21,28.375
1999-12-22,27.6875
1999-12-23,27.625
1999-12-27,27.1875
1999-12-28,27.0
1999-12-29,27.125
1999-12-30,27.4375
1999-12-31,26.5625
2000-01-03,26.875
2000-01-04,26.5625
2000-01-05,25.5625
2000-01-06,25.625
2000-01-07,26.25
2000-01-10,25.75
2000-01-11,26.125
2000-01-12,26.9375
2000-01-13,27.25
2000-01-14,27.125
2000-01-18,27.5
2000-01-19,27.375
2000-01-20,27.1875
2000-01-21,26.6875
2000-01-24,26.3125
2000-01-25,25.75
2000-01-26,25.625
2000-01-27,26.5
2000-01-28,26.375
2000-01-31,26.875
2000-02-01,26.4375
2000-02-02,26.625
2000-02-03,27.1875
2000-02-04,26.9375
2000-02-07,26.375
2000-02-08,25.8125
2000-02-09,24.875
2000-02-10,24.3125
2000-02-11,23.875
2000-02-14,23.75
2000-02-15,24.25
2000-02-16,23.6875
2000-02-17,23.6875
2000-02-18,22.5625
2000-02-22,22.9375
2000-02-23,22.5
2000-02-24,22.125
2000-02-25,22.3125
2000-02-28,22.4375
2000-02-29,21.8125
2000-03-01,22.3125
2000-03-02,22.375
2000-03-03,22.9375
2000-03-06,22.5
2000-03-07,21.25
2000-03-08,22.125
2000-03-09,23.3125
2000-03-10,24.3125
2000-03-13,24.0625
2000-03-14,23.375
2000-03-15,24.5
2000-03-16,26.25
2000-03-17,25.9375
2000-03-20,26.6875
2000-03-21,25.8125
2000-03-22,25.6875
2000-03-23,26.125
2000-03-24,26.0625
2000-03-27,25.125
2000-03-28,25.125
2000-03-29,25.25
2000-03-30,25.75
2000-03-31,26.1875
2000-04-03,25.875
2000-04-04,26.125
2000-04-05,25.5
2000-04-06,25.8125
2000-04-07,25.875
2000-04-10,25.1875
2000-04-11,25.6875
2000-04-12,26.625
2000-04-13,26.375
2000-04-14,24.875
2000-04-17,26.125
2000-04-18,26.3125
2000-04-19,25.875
2000-04-20,25.9375
2000-04-24,25.9375
2000-04-25,27.625
2000-04-26,27.25
2000-04-27,26.875
2000-04-28,26.4375
2000-05-01,26.875
2000-05-02,26.5
2000-05-03,25.875
2000-05-04,25.0
2000-05-05,25.1875
2000-05-08,25.1875
2000-05-09,25.3125
2000-05-10,24.5
2000-05-11,27.0
2000-05-12,26.125
2000-05-15,26.5
2000-05-16,27.0
2000-05-17,26.25
2000-05-18,26.25
2000-05-19,26.25
2000-05-22,26.125
2000-05-23,26.3125
2000-05-24,26.5
2000-05-25,26.625
2000-05-26,26.0
2000-05-30,26.25
2000-05-31,25.6875
2000-06-01,26.0
2000-06-02,26.875
2000-06-05,26.8125
2000-06-06,27.1875
2000-06-07,26.75
2000-06-08,26.625
2000-06-09,26.625
2000-06-12,26.6875
2000-06-13,28.5
2000-06-14,28.8125
2000-06-15,28.9375
2000-06-16,28.25
2000-06-19,28.5
2000-06-20,28.0625
2000-06-21,27.875
2000-06-22,27.0
2000-06-23,27.125
2000-06-26,27.5625
2000-06-27,28.0625
2000-06-28,28.28125
2000-06-29,29.4375
2000-06-30,26.609375
2000-07-03,28.4375
2000-07-05,28.1875
2000-07-06,28.3125
2000-07-07,27.8125
2000-07-10,28.1875
2000-07-11,28.875
2000-07-12,29.1875
2000-07-13,29.4375
2000-07-14,30.21875
2000-07-17,30.03125
2000-07-18,29.1875
2000-07-19,29.375
2000-07-20,29.9375
2000-07-21,29.6875
2000-07-24,29.9375
2000-07-25,29.625
2000-07-26,29.3125
2000-07-27,29.0625
2000-07-28,29.625
2000-07-31,30.1875
2000-08-01,29.8125
2000-08-02,30.125
2000-08-03,29.875
2000-08-04,30.625
2000-08-07,31.0
2000-08-08,30.8125
2000-08-09,30.9375
2000-08-10,30.5
2000-08-11,31.0625
2000-08-14,30.9375
2000-08-15,30.875
2000-08-16,31.375
2000-08-17,31.8125
2000-08-18,31.5
2000-08-21,31.9375
2000-08-22,31.8125
2000-08-23,31.375
2000-08-24,31.34375
2000-08-25,31.28125
2000-08-28,31.0625
2000-08-29,30.875
2000-08-30,30.1875
2000-08-31,30.828125
2000-09-01,31.5
2000-09-05,31.0
2000-09-06,30.71875
2000-09-07,30.34375
2000-09-08,30.34375
2000-09-11,30.625
2000-09-12,30.4375
2000-09-13,30.3125
2000-09-14,30.25
2000-09-15,28.875
2000-09-18,27.8125
2000-09-19,27.25
2000-09-20,27.1875
2000-09-21,22.8125
2000-09-22,23.4375
2000-09-25,23.1875
2000-09-26,22.625
2000-09-27,23.1875
2000-09-28,23.875
2000-09-29,23.5625
2000-10-02,23.0625
2000-10-03,23.125
2000-10-04,22.5
2000-10-05,22.25
2000-10-06,22.0
2000-10-09,22.5625
2000-10-10,22.0625
2000-10-11,22.0625
2000-10-12,21.6875
2000-10-13,21.1875
2000-10-16,21.625
2000-10-17,21.4375
2000-10-18,21.375
2000-10-19,22.0
2000-10-20,21.75
2000-10-23,21.8125
2000-10-24,22.8125
2000-10-25,22.5
2000-10-26,23.1875
2000-10-27,23.375
2000-10-30,24.9375
2000-10-31,25.5625
2000-11-01,25.125
2000-11-02,25.0
2000-11-03,24.4375
2000-11-06,24.625
2000-11-07,24.3125
2000-11-08,24.25
2000-11-09,23.9375
2000-11-10,24.125
2000-11-13,24.125
2000-11-14,24.0
2000-11-15,24.375
2000-11-16,24.5
2000-11-17,25.3125
2000-11-20,24.4375
2000-11-21,24.1875
2000-11-22,24.25
2000-11-24,24.625
2000-11-27,24.5625
2000-11-28,23.9375
2000-11-29,26.0625
2000-11-30,25.9375
2000-12-01,26.125
2000-12-04,26.9375
2000-12-05,28.5
2000-12-06,27.875
2000-12-07,27.1875
2000-12-08,27.5625
2000-12-11,27.5
2000-12-12,27.625
2000-12-13,26.5625
2000-12-14,26.5625
2000-12-15,25.625
2000-12-18,26.9375
2000-12-19,26.75
2000-12-20,25.6875
2000-12-21,26.9375
2000-12-22,26.875
2000-12-26,27.625
2000-12-27,27.8125
2000-12-28,27.9375
2000-12-29,27.875
2001-01-02,27.375
2001-01-03,28.25
2001-01-04,28.875
2001-01-05,27.9375
2001-01-08,28.0625
2001-01-09,28.375
2001-01-10,27.6875
2001-01-11,28.3125
2001-01-12,28.25
2001-01-16,28.375
2001-01-17,29.1875
2001-01-18,28.6875
2001-01-19,28.75
2001-01-22,28.875
2001-01-23,28.375
2001-01-24,28.1875
2001-01-25,28.25
2001-01-26,28.5625
2001-01-29,28.74
2001-01-30,29.07
2001-01-31,29.5
2001-02-01,30.049999
2001-02-02,30.51
2001-02-05,30.5
2001-02-06,30.5
2001-02-07,30.08
2001-02-08,30.0
2001-02-09,30.049999
2001-02-12,30.65
2001-02-13,30.73
2001-02-14,30.15
2001-02-15,30.450001
2001-02-16,29.690001000000002
2001-02-20,29.969998999999998
2001-02-21,29.35
2001-02-22,28.870001000000002
2001-02-23,28.870001000000002
2001-02-26,28.92
2001-02-27,28.780001000000002
2001-02-28,28.299999
2001-03-01,28.629998999999998
2001-03-02,29.280001000000002
2001-03-05,29.98
2001-03-06,30.43
2001-03-07,30.52
2001-03-08,30.75
2001-03-09,30.0
2001-03-12,29.0
2001-03-13,28.65
2001-03-14,28.0
2001-03-15,28.74
2001-03-16,28.360001
2001-03-19,28.66
2001-03-20,29.200001
2001-03-21,28.559998999999998
2001-03-22,29.110001
2001-03-23,28.99
2001-03-26,28.620001000000002
2001-03-27,28.530001000000002
2001-03-28,28.209999
2001-03-29,28.360001
2001-03-30,29.120001000000002
2001-04-02,28.93
2001-04-03,28.23
2001-04-04,28.879998999999998
2001-04-05,29.950001
2001-04-06,28.92
2001-04-09,29.809998999999998
2001-04-10,30.030001000000002
2001-04-11,29.0
2001-04-12,29.790001
2001-04-16,29.66
2001-04-17,29.879998999999998
2001-04-18,30.93
2001-04-19,30.73
2001-04-20,30.24
2001-04-23,30.379998999999998
2001-04-24,29.82
2001-04-25,29.0
2001-04-26,29.200001
2001-04-27,29.360001
2001-04-30,29.0
2001-05-01,29.360001
2001-05-02,29.530001000000002
2001-05-03,29.02
2001-05-04,29.49
2001-05-07,29.549999
2001-05-08,29.57
2001-05-09,29.15
2001-05-10,29.129998999999998
2001-05-11,29.280001000000002
2001-05-14,28.799999
2001-05-15,28.860001
2001-05-16,30.219998999999998
2001-05-17,29.83
2001-05-18,29.52
2001-05-21,29.4
2001-05-22,29.459999
2001-05-23,29.049999
2001-05-24,29.17
2001-05-25,29.02
2001-05-29,29.16
2001-05-30,28.65
2001-05-31,28.799999
2001-06-01,29.07
2001-06-04,29.01
2001-06-05,29.9
2001-06-06,29.65
2001-06-07,29.5
2001-06-08,29.5
2001-06-11,28.969998999999998
2001-06-12,28.969998999999998
2001-06-13,29.059998999999998
2001-06-14,28.66
2001-06-15,28.57
2001-06-18,26.9
2001-06-19,26.24
2001-06-20,26.219998999999998
2001-06-21,26.23
2001-06-22,25.73
2001-06-25,25.17
2001-06-26,24.77
2001-06-27,24.92
2001-06-28,24.799999
2001-06-29,24.16
2001-07-02,24.379998999999998
2001-07-03,24.49
2001-07-05,24.540001
2001-07-06,24.469998999999998
2001-07-09,24.66
2001-07-10,24.280001000000002
2001-07-11,24.450001
2001-07-12,25.299999
2001-07-13,25.41
2001-07-16,25.16
2001-07-17,25.790001
2001-07-18,25.719998999999998
2001-07-19,25.959999
2001-07-20,25.969998999999998
2001-07-23,25.58
2001-07-24,25.57
2001-07-25,26.75
2001-07-26,27.120001000000002
2001-07-27,27.309998999999998
2001-07-30,27.09
2001-07-31,27.0
2001-08-01,26.84
2001-08-02,26.67
2001-08-03,26.43
2001-08-06,26.08
2001-08-07,25.969998999999998
2001-08-08,25.440001000000002
2001-08-09,25.700001
2001-08-10,25.969998999999998
2001-08-13,25.74
2001-08-14,25.709999
2001-08-15,25.68
2001-08-16,25.620001000000002
2001-08-17,25.32
2001-08-20,24.9
2001-08-21,24.809998999999998
2001-08-22,24.82
2001-08-23,24.9
2001-08-24,24.969998999999998
2001-08-27,25.030001000000002
2001-08-28,24.85
2001-08-29,24.879998999999998
2001-08-30,25.02
2001-08-31,25.459999
2001-09-04,26.219998999999998
2001-09-05,26.02
2001-09-06,25.91
2001-09-07,25.700001
2001-09-10,25.25
2001-09-17,23.450001
2001-09-18,24.34
2001-09-19,23.389999
2001-09-20,22.52
2001-09-21,21.65
2001-09-24,22.67
2001-09-25,22.77
2001-09-26,22.09
2001-09-27,22.370001000000002
2001-09-28,22.33
2001-10-01,21.68
2001-10-02,23.25
2001-10-03,24.440001000000002
2001-10-04,24.76
2001-10-05,24.280001000000002
2001-10-08,24.43
2001-10-09,24.25
2001-10-10,25.35
2001-10-11,25.870001000000002
2001-10-12,25.65
2001-10-15,25.799999
2001-10-16,25.93
2001-10-17,25.389999
2001-10-18,25.17
2001-10-19,25.290001
2001-10-22,25.629998999999998
2001-10-23,26.16
2001-10-24,26.889999
2001-10-25,26.77
2001-10-26,27.549999
2001-10-29,26.809998999999998
2001-10-30,26.700001
2001-10-31,26.76
2001-11-01,27.200001
2001-11-02,27.700001
2001-11-05,28.030001000000002
2001-11-06,28.629998999999998
2001-11-07,29.08
2001-11-08,28.85
2001-11-09,28.809998999999998
2001-11-12,28.24
2001-11-13,28.549999
2001-11-14,30.219998999999998
2001-11-15,30.25
2001-11-16,30.450001
2001-11-19,30.57
2001-11-20,30.620001000000002
2001-11-21,30.459999
2001-11-23,31.040001
2001-11-26,30.959999
2001-11-27,30.9
2001-11-28,30.65
2001-11-29,30.98
2001-11-30,31.299999
2001-12-03,30.950001
2001-12-04,31.65
2001-12-05,33.32
2001-12-06,33.580002
2001-12-07,33.73
2001-12-10,33.0
2001-12-11,32.380001
2001-12-12,32.369999
2001-12-13,32.869999
2001-12-14,33.02
2001-12-17,33.689999
2001-12-18,33.889998999999996
2001-12-19,34.209998999999996
2001-12-20,33.93
2001-12-21,34.080002
2001-12-24,33.98
2001-12-26,33.869999
2001-12-27,34.040001000000004
2001-12-28,33.93
2001-12-31,33.66
2002-01-02,33.490002000000004
2002-01-03,32.98
2002-01-04,33.099998
2002-01-07,33.0
2002-01-08,32.849998
2002-01-09,32.75
2002-01-10,32.389998999999996
2002-01-11,32.299999
2002-01-14,31.9
2002-01-15,31.6
2002-01-16,31.32
2002-01-17,31.48
2002-01-18,31.77
2002-01-22,31.51
2002-01-23,31.51
2002-01-24,31.91
2002-01-25,32.220001
2002-01-28,32.540001000000004
2002-01-29,32.299999
2002-01-30,33.029999
2002-01-31,32.59
2002-02-01,32.25
2002-02-04,31.6
2002-02-05,31.35
2002-02-06,31.469998999999998
2002-02-07,30.879998999999998
2002-02-08,31.18
2002-02-11,31.950001
2002-02-12,31.98
2002-02-13,32.23
2002-02-14,32.790001000000004
2002-02-15,32.950001
2002-02-19,32.119999
2002-02-20,31.98
2002-02-21,32.799999
2002-02-22,33.360001000000004
2002-02-25,33.849998
2002-02-26,34.220001
2002-02-27,34.330002
2002-02-28,34.450001
2002-03-01,34.34
2002-03-04,34.950001
2002-03-05,34.450001
2002-03-06,34.610001000000004
2002-03-07,34.470001
2002-03-08,34.529999
2002-03-11,34.450001
2002-03-12,34.959998999999996
2002-03-13,34.849998
2002-03-14,34.77
2002-03-15,34.849998
2002-03-18,34.57
2002-03-19,34.459998999999996
2002-03-20,34.34
2002-03-21,33.66
2002-03-22,33.400002
2002-03-25,32.75
2002-03-26,33.200001
2002-03-27,33.48
2002-03-28,34.049999
2002-04-01,33.380001
2002-04-02,33.099998
2002-04-03,33.130001
2002-04-04,33.5
2002-04-05,33.84
2002-04-08,33.900002
2002-04-09,33.990002000000004
2002-04-10,34.0
2002-04-11,33.91
2002-04-12,34.119999
2002-04-15,33.900002
2002-04-16,34.080002
2002-04-17,33.880001
2002-04-18,33.25
2002-04-19,33.02
2002-04-22,32.299999
2002-04-23,31.530001000000002
2002-04-24,31.83
2002-04-25,32.080002
2002-04-26,31.99
2002-04-29,31.48
2002-04-30,31.68
2002-05-01,32.27
2002-05-02,32.509997999999996
2002-05-03,32.799999
2002-05-06,32.32
2002-05-07,32.52
2002-05-08,33.029999
2002-05-09,32.700001
2002-05-10,31.879998999999998
2002-05-13,31.540001
2002-05-14,32.150002
2002-05-15,31.879998999999998
2002-05-16,31.68
2002-05-17,31.93
2002-05-20,31.42
2002-05-21,30.57
2002-05-22,31.040001
2002-05-23,31.34
2002-05-24,31.219998999999998
2002-05-28,31.23
2002-05-29,31.15
2002-05-30,31.280001000000002
2002-05-31,31.6
2002-06-03,30.93
2002-06-04,30.4
2002-06-05,30.549999
2002-06-06,30.059998999999998
2002-06-07,30.309998999999998
2002-06-10,30.379998999999998
2002-06-11,30.08
2002-06-12,30.219998999999998
2002-06-13,29.23
2002-06-14,29.0
2002-06-17,29.99
2002-06-18,29.93
2002-06-19,30.120001000000002
2002-06-20,30.01
2002-06-21,29.92
2002-06-24,30.02
2002-06-25,29.809998999999998
2002-06-26,29.709999
2002-06-27,30.059998999999998
2002-06-28,29.690001000000002
2002-07-01,29.280001000000002
2002-07-02,28.98
2002-07-03,28.68
2002-07-05,29.9
2002-07-08,29.5
2002-07-09,29.139999
2002-07-10,28.34
2002-07-11,28.309998999999998
2002-07-12,28.809998999999998
2002-07-15,29.07
2002-07-16,27.629998999999998
2002-07-17,27.559998999999998
2002-07-18,27.040001
2002-07-19,25.9
2002-07-22,25.08
2002-07-23,24.959999
2002-07-24,26.68
2002-07-25,26.67
2002-07-26,26.34
2002-07-29,27.780001000000002
2002-07-30,27.799999
2002-07-31,27.17
2002-08-01,26.98
2002-08-02,25.77
2002-08-05,25.32
2002-08-06,25.950001
2002-08-07,26.129998999999998
2002-08-08,26.469998999999998
2002-08-09,26.6
2002-08-12,26.42
2002-08-13,26.219998999999998
2002-08-14,26.940001000000002
2002-08-15,27.33
2002-08-16,27.110001
2002-08-19,27.790001
2002-08-20,27.700001
2002-08-21,28.07
2002-08-22,28.4
2002-08-23,27.799999
2002-08-26,27.84
2002-08-27,28.1
2002-08-28,28.0
2002-08-29,27.959999
2002-08-30,28.26
2002-09-03,27.51
2002-09-04,27.84
2002-09-05,27.299999
2002-09-06,27.950001
2002-09-09,24.450001
2002-09-10,24.709999
2002-09-11,24.93
2002-09-12,24.18
2002-09-13,24.059998999999998
2002-09-16,23.76
2002-09-17,23.43
2002-09-18,23.540001
2002-09-19,23.17
2002-09-20,23.27
2002-09-23,22.99
2002-09-24,22.5
