Date,SJM
2009-01-07,43.130001
2009-01-08,43.200001
2009-01-09,42.830002
2009-01-12,43.509997999999996
2009-01-13,44.18
2009-01-14,43.509997999999996
2009-01-15,43.330002
2009-01-16,44.189999
2009-01-20,42.700001
2009-01-21,43.380001
2009-01-22,43.439999
2009-01-23,44.169998
2009-01-26,44.349998
2009-01-27,45.299999
2009-01-28,44.59
2009-01-29,45.119999
2009-01-30,45.150002
2009-02-02,45.610001000000004
2009-02-03,46.169998
2009-02-04,44.959998999999996
2009-02-05,44.52
2009-02-06,44.540001000000004
2009-02-09,43.139998999999996
2009-02-10,42.18
2009-02-11,42.349998
2009-02-12,43.73
2009-02-13,43.41
2009-02-17,41.990002000000004
2009-02-18,41.389998999999996
2009-02-19,41.400002
2009-02-20,41.540001000000004
2009-02-23,40.419998
2009-02-24,41.139998999999996
2009-02-25,38.689999
2009-02-26,37.220001
2009-02-27,37.119999
2009-03-02,36.02
2009-03-03,35.16
2009-03-04,35.529999
2009-03-05,34.549999
2009-03-06,35.009997999999996
2009-03-09,34.669998
2009-03-10,34.580002
2009-03-11,34.220001
2009-03-12,35.619999
2009-03-13,36.5
2009-03-16,36.450001
2009-03-17,37.18
2009-03-18,36.630001
2009-03-19,36.279999
2009-03-20,36.299999
2009-03-23,37.790001000000004
2009-03-24,36.830002
2009-03-25,36.439999
2009-03-26,36.580002
2009-03-27,36.66
2009-03-30,36.259997999999996
2009-03-31,37.27
2009-04-01,37.48
2009-04-02,37.720001
2009-04-03,37.990002000000004
2009-04-06,37.700001
2009-04-07,37.459998999999996
2009-04-08,38.720001
2009-04-09,38.810001
2009-04-13,38.610001000000004
2009-04-14,38.189999
2009-04-15,38.860001000000004
2009-04-16,39.080002
2009-04-17,38.720001
2009-04-20,38.52
2009-04-21,38.950001
2009-04-22,38.400002
2009-04-23,38.599998
2009-04-24,38.279999
2009-04-27,37.950001
2009-04-28,37.959998999999996
2009-04-29,38.91
2009-04-30,39.400002
2009-05-01,39.529999
2009-05-04,41.220001
2009-05-05,40.91
2009-05-06,40.560001
2009-05-07,40.23
2009-05-08,40.700001
2009-05-11,40.25
2009-05-12,41.080002
2009-05-13,40.099998
2009-05-14,40.200001
2009-05-15,39.75
2009-05-18,39.75
2009-05-19,40.669998
2009-05-20,40.009997999999996
2009-05-21,39.689999
2009-05-22,39.52
2009-05-26,40.349998
2009-05-27,39.799999
2009-05-28,40.0
2009-05-29,40.259997999999996
2009-06-01,41.299999
2009-06-02,42.380001
2009-06-03,43.040001000000004
2009-06-04,43.0
2009-06-05,43.459998999999996
2009-06-08,43.779999
2009-06-09,43.75
2009-06-10,43.259997999999996
2009-06-11,43.779999
2009-06-12,44.099998
2009-06-15,43.470001
2009-06-16,43.09
2009-06-17,43.639998999999996
2009-06-18,47.860001000000004
2009-06-19,47.470001
2009-06-22,47.599998
2009-06-23,47.939999
2009-06-24,48.419998
2009-06-25,48.619999
2009-06-26,48.380001
2009-06-29,48.849998
2009-06-30,48.66
2009-07-01,48.98
2009-07-02,48.209998999999996
2009-07-06,48.869999
2009-07-07,48.23
2009-07-08,48.459998999999996
2009-07-09,47.869999
2009-07-10,48.049999
2009-07-13,48.580002
2009-07-14,48.869999
2009-07-15,49.849998
2009-07-16,49.73
2009-07-17,49.220001
2009-07-20,49.580002
2009-07-21,49.91
2009-07-22,49.779999
2009-07-23,50.200001
2009-07-24,50.59
2009-07-27,50.419998
2009-07-28,50.610001000000004
2009-07-29,50.549999
2009-07-30,50.25
2009-07-31,50.029999
2009-08-03,50.110001000000004
2009-08-04,49.630001
2009-08-05,49.470001
2009-08-06,49.549999
2009-08-07,50.66
2009-08-10,51.490002000000004
2009-08-11,51.759997999999996
2009-08-12,51.529999
2009-08-13,52.080002
2009-08-14,51.939999
2009-08-17,50.849998
2009-08-18,50.34
2009-08-19,50.860001000000004
2009-08-20,51.880001
2009-08-21,54.099998
2009-08-24,53.16
2009-08-25,52.470001
2009-08-26,51.900002
2009-08-27,51.919998
2009-08-28,51.900002
2009-08-31,52.27
2009-09-01,51.330002
2009-09-02,51.459998999999996
2009-09-03,51.59
2009-09-04,51.73
2009-09-08,53.009997999999996
2009-09-09,53.119999
2009-09-10,53.439999
2009-09-11,53.84
2009-09-14,53.34
2009-09-15,52.77
2009-09-16,52.529999
2009-09-17,52.099998
2009-09-18,53.130001
2009-09-21,53.529999
2009-09-22,53.259997999999996
2009-09-23,53.779999
2009-09-24,53.470001
2009-09-25,53.5
2009-09-28,54.279999
2009-09-29,53.98
2009-09-30,53.009997999999996
2009-10-01,53.189999
2009-10-02,53.639998999999996
2009-10-05,53.799999
2009-10-06,54.209998999999996
2009-10-07,54.119999
2009-10-08,54.279999
2009-10-09,54.400002
2009-10-12,54.169998
2009-10-13,53.73
2009-10-14,53.900002
2009-10-15,54.169998
2009-10-16,54.32
2009-10-19,54.689999
2009-10-20,54.419998
2009-10-21,53.880001
2009-10-22,53.43
2009-10-23,52.84
2009-10-26,52.400002
2009-10-27,52.82
2009-10-28,52.080002
2009-10-29,52.669998
2009-10-30,52.73
2009-11-02,52.200001
2009-11-03,51.889998999999996
2009-11-04,52.040001000000004
2009-11-05,52.830002
2009-11-06,52.68
2009-11-09,53.57
2009-11-10,54.220001
2009-11-11,54.130001
2009-11-12,53.700001
2009-11-13,53.810001
2009-11-16,54.09
2009-11-17,54.18
2009-11-18,53.669998
2009-11-19,53.48
2009-11-20,56.349998
2009-11-23,58.110001000000004
2009-11-24,58.419998
2009-11-25,58.759997999999996
2009-11-27,58.490002000000004
2009-11-30,59.080002
2009-12-01,59.720001
2009-12-02,59.919998
2009-12-03,59.220001
2009-12-04,59.73
2009-12-07,59.5
2009-12-08,58.950001
2009-12-09,59.400002
2009-12-10,59.849998
2009-12-11,60.560001
2009-12-14,60.880001
2009-12-15,61.119999
2009-12-16,61.310001
2009-12-17,59.939999
2009-12-18,60.360001000000004
2009-12-21,60.630001
2009-12-22,60.990002000000004
2009-12-23,61.150002
2009-12-24,61.740002000000004
2009-12-28,62.099998
2009-12-29,62.490002000000004
2009-12-30,62.5
2009-12-31,61.75
2010-01-04,62.18
2010-01-05,61.889998999999996
2010-01-06,62.110001000000004
2010-01-07,61.939999
2010-01-08,62.080002
2010-01-11,61.939999
2010-01-12,62.650002
2010-01-13,62.630001
2010-01-14,62.110001000000004
2010-01-15,61.900002
2010-01-19,62.439999
2010-01-20,61.619999
2010-01-21,60.57
2010-01-22,59.970001
2010-01-25,60.369999
2010-01-26,60.709998999999996
2010-01-27,61.139998999999996
2010-01-28,60.990002000000004
2010-01-29,60.07
2010-02-01,61.119999
2010-02-02,62.349998
2010-02-03,61.869999
2010-02-04,60.299999
2010-02-05,59.509997999999996
2010-02-08,59.380001
2010-02-09,60.040001000000004
2010-02-10,59.709998999999996
2010-02-11,59.700001
2010-02-12,59.02
2010-02-16,59.849998
2010-02-17,60.34
2010-02-18,60.900002
2010-02-19,60.549999
2010-02-22,60.389998999999996
2010-02-23,60.110001000000004
2010-02-24,58.669998
2010-02-25,59.389998999999996
2010-02-26,59.68
2010-03-01,59.509997999999996
2010-03-02,59.849998
2010-03-03,59.560001
2010-03-04,59.700001
2010-03-05,59.66
2010-03-08,59.169998
2010-03-09,59.200001
2010-03-10,59.189999
2010-03-11,58.950001
2010-03-12,59.18
2010-03-15,59.380001
2010-03-16,59.799999
2010-03-17,60.23
2010-03-18,60.0
2010-03-19,59.790001000000004
2010-03-22,60.509997999999996
2010-03-23,61.009997999999996
2010-03-24,61.0
2010-03-25,60.599998
2010-03-26,59.869999
2010-03-29,60.060001
2010-03-30,60.349998
2010-03-31,60.259997999999996
2010-04-01,60.330002
2010-04-05,60.389998999999996
2010-04-06,60.700001
2010-04-07,60.779999
2010-04-08,61.040001000000004
2010-04-09,61.84
2010-04-12,62.25
2010-04-13,62.48
2010-04-14,62.400002
2010-04-15,62.25
2010-04-16,62.040001000000004
2010-04-19,62.43
2010-04-20,63.259997999999996
2010-04-21,63.049999
2010-04-22,63.009997999999996
2010-04-23,63.240002000000004
2010-04-26,62.619999
2010-04-27,61.380001
2010-04-28,61.700001
2010-04-29,61.709998999999996
2010-04-30,61.07
2010-05-03,61.060001
2010-05-04,60.59
2010-05-05,60.619999
2010-05-06,58.889998999999996
2010-05-07,58.43
2010-05-10,58.919998
2010-05-11,58.68
2010-05-12,58.07
2010-05-13,58.209998999999996
2010-05-14,57.790001000000004
2010-05-17,58.240002000000004
2010-05-18,58.130001
2010-05-19,57.93
2010-05-20,56.310001
2010-05-21,55.950001
2010-05-24,55.599998
2010-05-25,55.119999
2010-05-26,55.400002
2010-05-27,56.27
2010-05-28,55.220001
2010-06-01,54.75
2010-06-02,55.759997999999996
2010-06-03,56.23
2010-06-04,55.279999
2010-06-07,55.09
2010-06-08,55.279999
2010-06-09,55.380001
2010-06-10,56.34
2010-06-11,56.07
2010-06-14,56.860001000000004
2010-06-15,57.540001000000004
2010-06-16,57.75
2010-06-17,61.549999
2010-06-18,62.099998
2010-06-21,61.869999
2010-06-22,61.82
2010-06-23,61.459998999999996
2010-06-24,62.619999
2010-06-25,62.02
2010-06-28,62.040001000000004
2010-06-29,60.68
2010-06-30,60.220001
2010-07-01,59.900002
2010-07-02,59.68
2010-07-06,60.900002
2010-07-07,62.209998999999996
2010-07-08,62.540001000000004
2010-07-09,62.360001000000004
2010-07-12,62.380001
2010-07-13,62.41
2010-07-14,62.459998999999996
2010-07-15,62.759997999999996
2010-07-16,61.509997999999996
2010-07-19,61.630001
2010-07-20,61.779999
2010-07-21,61.439999
2010-07-22,62.52
2010-07-23,62.779999
2010-07-26,63.209998999999996
2010-07-27,63.68
2010-07-28,62.09
2010-07-29,61.09
2010-07-30,61.43
2010-08-02,59.709998999999996
2010-08-03,59.5
2010-08-04,59.57
2010-08-05,58.810001
2010-08-06,58.799999
2010-08-09,58.549999
2010-08-10,58.650002
2010-08-11,57.82
2010-08-12,57.93
2010-08-13,58.150002
2010-08-16,58.360001000000004
2010-08-17,59.16
2010-08-18,58.970001
2010-08-19,58.029999
2010-08-20,59.650002
2010-08-23,59.790001000000004
2010-08-24,58.830002
2010-08-25,58.810001
2010-08-26,58.34
2010-08-27,58.330002
2010-08-30,58.150002
2010-08-31,58.48
2010-09-01,59.75
2010-09-02,59.630001
2010-09-03,60.380001
2010-09-07,60.23
2010-09-08,60.610001000000004
2010-09-09,61.110001000000004
2010-09-10,61.290001000000004
2010-09-13,61.0
2010-09-14,60.41
2010-09-15,60.68
2010-09-16,60.77
2010-09-17,61.07
2010-09-20,61.59
2010-09-21,61.810001
2010-09-22,61.93
2010-09-23,60.650002
2010-09-24,61.18
2010-09-27,61.049999
2010-09-28,61.27
2010-09-29,60.75
2010-09-30,60.529999
2010-10-01,60.27
2010-10-04,60.759997999999996
2010-10-05,61.77
2010-10-06,61.98
2010-10-07,62.040001000000004
2010-10-08,61.900002
2010-10-11,62.0
2010-10-12,62.040001000000004
2010-10-13,62.830002
2010-10-14,62.970001
2010-10-15,62.950001
2010-10-18,63.110001000000004
2010-10-19,62.16
2010-10-20,62.830002
2010-10-21,63.07
2010-10-22,63.029999
2010-10-25,63.169998
2010-10-26,62.939999
2010-10-27,62.560001
2010-10-28,63.5
2010-10-29,64.279999
2010-11-01,64.0
2010-11-02,64.08000200000001
2010-11-03,63.93
2010-11-04,64.540001
2010-11-05,64.410004
2010-11-08,64.459999
2010-11-09,63.48
2010-11-10,63.060001
2010-11-11,63.09
2010-11-12,62.889998999999996
2010-11-15,62.860001000000004
2010-11-16,63.099998
2010-11-17,63.0
2010-11-18,62.150002
2010-11-19,62.23
2010-11-22,62.93
2010-11-23,62.73
2010-11-24,63.0
2010-11-26,63.029999
2010-11-29,62.849998
2010-11-30,63.25
2010-12-01,64.349998
2010-12-02,65.150002
2010-12-03,64.949997
2010-12-06,64.739998
2010-12-07,65.040001
2010-12-08,65.360001
2010-12-09,65.300003
2010-12-10,65.5
2010-12-13,65.550003
2010-12-14,65.529999
2010-12-15,65.449997
2010-12-16,65.529999
2010-12-17,65.860001
2010-12-20,65.629997
2010-12-21,65.529999
2010-12-22,65.639999
2010-12-23,65.839996
2010-12-27,65.839996
2010-12-28,65.519997
2010-12-29,65.389999
2010-12-30,65.529999
2010-12-31,65.650002
2011-01-03,65.57
2011-01-04,63.290001000000004
2011-01-05,63.25
2011-01-06,62.400002
2011-01-07,62.75
2011-01-10,63.18
2011-01-11,63.77
2011-01-12,64.18
2011-01-13,64.050003
2011-01-14,63.400002
2011-01-18,63.759997999999996
2011-01-19,63.220001
2011-01-20,63.450001
2011-01-21,63.349998
2011-01-24,63.75
2011-01-25,63.110001000000004
2011-01-26,62.34
2011-01-27,61.73
2011-01-28,61.84
2011-01-31,62.16
2011-02-01,61.709998999999996
2011-02-02,61.200001
2011-02-03,62.25
2011-02-04,62.439999
2011-02-07,62.869999
2011-02-08,63.669998
2011-02-09,62.970001
2011-02-10,62.52
2011-02-11,62.73
2011-02-14,62.849998
2011-02-15,62.91
2011-02-16,63.950001
2011-02-17,66.650002
2011-02-18,67.33000200000001
2011-02-22,67.41999799999999
2011-02-23,67.440002
2011-02-24,67.489998
2011-02-25,68.510002
2011-02-28,68.839996
2011-03-01,67.82
2011-03-02,68.199997
2011-03-03,69.699997
2011-03-04,69.809998
2011-03-07,69.510002
2011-03-08,70.379997
2011-03-09,70.800003
2011-03-10,70.220001
2011-03-11,71.400002
2011-03-14,70.199997
2011-03-15,69.589996
2011-03-16,69.300003
2011-03-17,69.139999
2011-03-18,70.43
2011-03-21,72.209999
2011-03-22,71.720001
2011-03-23,71.93
2011-03-24,71.809998
2011-03-25,72.449997
2011-03-28,72.410004
2011-03-29,71.809998
2011-03-30,71.260002
2011-03-31,71.389999
2011-04-01,72.440002
2011-04-04,73.129997
2011-04-05,73.099998
2011-04-06,73.410004
2011-04-07,73.08000200000001
2011-04-08,73.07
2011-04-11,73.029999
2011-04-12,73.83000200000001
2011-04-13,74.33000200000001
2011-04-14,74.41999799999999
2011-04-15,74.449997
2011-04-18,73.699997
2011-04-19,73.25
2011-04-20,74.209999
2011-04-21,73.589996
2011-04-25,72.970001
2011-04-26,74.33000200000001
2011-04-27,74.980003
2011-04-28,74.980003
2011-04-29,75.07
2011-05-02,75.230003
2011-05-03,75.110001
2011-05-04,75.019997
2011-05-05,73.889999
2011-05-06,74.040001
2011-05-09,74.660004
2011-05-10,75.389999
2011-05-11,74.730003
2011-05-12,75.870003
2011-05-13,75.440002
2011-05-16,75.220001
2011-05-17,76.709999
2011-05-18,76.32
2011-05-19,77.230003
2011-05-20,77.809998
2011-05-23,76.910004
2011-05-24,77.370003
2011-05-25,76.32
2011-05-26,77.32
2011-05-27,78.260002
2011-05-31,79.279999
2011-06-01,79.339996
2011-06-02,78.949997
2011-06-03,78.18
2011-06-06,77.32
2011-06-07,77.809998
2011-06-08,76.389999
2011-06-09,78.129997
2011-06-10,77.010002
2011-06-13,76.889999
2011-06-14,77.82
2011-06-15,76.41999799999999
2011-06-16,76.089996
2011-06-17,77.040001
2011-06-20,77.879997
2011-06-21,78.43
2011-06-22,77.639999
2011-06-23,76.230003
2011-06-24,74.900002
2011-06-27,75.480003
2011-06-28,75.959999
2011-06-29,76.290001
2011-06-30,76.440002
2011-07-01,76.860001
2011-07-05,76.529999
2011-07-06,76.300003
2011-07-07,77.08000200000001
2011-07-08,76.25
2011-07-11,76.129997
2011-07-12,76.5
2011-07-13,76.440002
2011-07-14,75.959999
2011-07-15,76.300003
2011-07-18,76.660004
2011-07-19,78.559998
2011-07-20,78.489998
2011-07-21,79.66999799999999
2011-07-22,80.0
2011-07-25,79.459999
2011-07-26,78.860001
2011-07-27,78.650002
2011-07-28,78.510002
2011-07-29,77.91999799999999
2011-08-01,77.510002
2011-08-02,75.360001
2011-08-03,75.790001
2011-08-04,73.360001
2011-08-05,73.879997
2011-08-08,70.480003
2011-08-09,71.650002
2011-08-10,71.860001
2011-08-11,74.18
2011-08-12,74.83000200000001
2011-08-15,75.910004
2011-08-16,74.889999
2011-08-17,75.559998
2011-08-18,70.019997
2011-08-19,67.82
2011-08-22,67.760002
2011-08-23,69.110001
2011-08-24,68.720001
2011-08-25,67.68
2011-08-26,69.199997
2011-08-29,70.75
2011-08-30,70.959999
2011-08-31,72.089996
2011-09-01,71.849998
2011-09-02,71.279999
2011-09-06,70.470001
2011-09-07,72.260002
2011-09-08,71.91999799999999
2011-09-09,70.760002
2011-09-12,70.860001
2011-09-13,71.650002
2011-09-14,72.400002
2011-09-15,73.629997
2011-09-16,73.599998
2011-09-19,73.790001
2011-09-20,73.75
2011-09-21,73.129997
2011-09-22,72.910004
2011-09-23,74.239998
2011-09-26,74.900002
2011-09-27,75.110001
2011-09-28,73.709999
2011-09-29,73.900002
2011-09-30,72.889999
2011-10-03,71.400002
2011-10-04,71.440002
2011-10-05,71.029999
2011-10-06,72.400002
2011-10-07,72.839996
2011-10-10,73.489998
2011-10-11,73.989998
2011-10-12,74.449997
2011-10-13,75.190002
2011-10-14,75.400002
2011-10-17,74.410004
2011-10-18,75.57
2011-10-19,74.739998
2011-10-20,75.470001
2011-10-21,76.519997
2011-10-24,77.040001
2011-10-25,76.08000200000001
2011-10-26,76.309998
2011-10-27,76.889999
2011-10-28,76.83000200000001
2011-10-31,77.019997
2011-11-01,77.260002
2011-11-02,78.019997
2011-11-03,79.110001
2011-11-04,78.589996
2011-11-07,79.0
2011-11-08,78.360001
2011-11-09,75.940002
2011-11-10,76.93
2011-11-11,76.870003
2011-11-14,75.949997
2011-11-15,75.639999
2011-11-16,73.18
2011-11-17,71.849998
2011-11-18,74.290001
2011-11-21,74.129997
2011-11-22,73.589996
2011-11-23,72.480003
2011-11-25,73.029999
2011-11-28,74.040001
2011-11-29,74.129997
2011-11-30,75.980003
2011-12-01,75.08000200000001
2011-12-02,74.900002
2011-12-05,76.010002
2011-12-06,76.66999799999999
2011-12-07,76.589996
2011-12-08,76.150002
2011-12-09,77.41999799999999
2011-12-12,76.480003
2011-12-13,76.279999
2011-12-14,76.389999
2011-12-15,76.519997
2011-12-16,76.760002
2011-12-19,76.620003
2011-12-20,78.389999
2011-12-21,78.709999
2011-12-22,78.5
2011-12-23,78.800003
2011-12-27,78.720001
2011-12-28,78.360001
2011-12-29,78.629997
2011-12-30,78.16999799999999
2012-01-03,77.300003
2012-01-04,77.279999
2012-01-05,77.68
2012-01-06,77.41999799999999
2012-01-09,77.959999
2012-01-10,78.800003
2012-01-11,78.809998
2012-01-12,79.08000200000001
2012-01-13,78.83000200000001
2012-01-17,80.25
2012-01-18,81.050003
2012-01-19,81.040001
2012-01-20,80.379997
2012-01-23,81.059998
2012-01-24,81.0
2012-01-25,81.190002
2012-01-26,79.019997
2012-01-27,78.589996
2012-01-30,78.32
2012-01-31,78.779999
2012-02-01,79.599998
2012-02-02,79.739998
2012-02-03,79.559998
2012-02-06,79.519997
2012-02-07,79.32
2012-02-08,78.800003
2012-02-09,79.209999
2012-02-10,78.839996
2012-02-13,79.290001
2012-02-14,79.41999799999999
2012-02-15,78.150002
2012-02-16,71.599998
2012-02-17,73.07
2012-02-21,72.43
2012-02-22,72.66999799999999
2012-02-23,73.739998
2012-02-24,74.739998
2012-02-27,74.790001
2012-02-28,74.400002
2012-02-29,75.32
2012-03-01,75.849998
2012-03-02,76.349998
2012-03-05,76.480003
2012-03-06,74.870003
2012-03-07,75.16999799999999
2012-03-08,75.57
2012-03-09,75.440002
2012-03-12,75.459999
2012-03-13,76.290001
2012-03-14,75.989998
2012-03-15,77.760002
2012-03-16,78.08000200000001
2012-03-19,78.550003
2012-03-20,79.120003
2012-03-21,79.190002
2012-03-22,79.5
2012-03-23,80.0
2012-03-26,80.190002
2012-03-27,80.639999
2012-03-28,81.010002
2012-03-29,81.089996
2012-03-30,81.360001
2012-04-02,81.440002
2012-04-03,81.41999799999999
2012-04-04,81.139999
2012-04-05,81.120003
2012-04-09,80.790001
2012-04-10,80.309998
2012-04-11,79.790001
2012-04-12,79.370003
2012-04-13,79.25
2012-04-16,78.809998
2012-04-17,79.860001
2012-04-18,79.470001
2012-04-19,79.25
2012-04-20,79.970001
2012-04-23,78.029999
2012-04-24,78.349998
2012-04-25,78.730003
2012-04-26,79.400002
2012-04-27,79.370003
2012-04-30,79.629997
2012-05-01,79.690002
2012-05-02,78.989998
2012-05-03,77.379997
2012-05-04,75.989998
2012-05-07,76.190002
2012-05-08,76.160004
2012-05-09,75.790001
2012-05-10,77.0
2012-05-11,76.769997
2012-05-14,77.059998
2012-05-15,76.889999
2012-05-16,77.639999
2012-05-17,77.290001
2012-05-18,76.309998
2012-05-21,76.58000200000001
2012-05-22,77.029999
2012-05-23,77.099998
2012-05-24,77.440002
2012-05-25,77.58000200000001
2012-05-29,78.16999799999999
2012-05-30,77.33000200000001
2012-05-31,76.559998
2012-06-01,74.82
2012-06-04,75.41999799999999
2012-06-05,74.66999799999999
2012-06-06,76.050003
2012-06-07,76.089996
2012-06-08,75.75
2012-06-11,75.559998
2012-06-12,75.779999
2012-06-13,75.769997
2012-06-14,75.699997
2012-06-15,75.769997
2012-06-18,76.190002
2012-06-19,76.540001
2012-06-20,76.489998
2012-06-21,75.839996
2012-06-22,75.599998
2012-06-25,74.139999
2012-06-26,73.800003
2012-06-27,73.650002
2012-06-28,74.25
2012-06-29,75.519997
2012-07-02,76.389999
2012-07-03,76.019997
2012-07-05,75.949997
2012-07-06,75.309998
2012-07-09,74.82
2012-07-10,75.150002
2012-07-11,74.760002
2012-07-12,75.16999799999999
2012-07-13,76.41999799999999
2012-07-16,76.660004
2012-07-17,75.980003
2012-07-18,75.959999
2012-07-19,76.949997
2012-07-20,76.559998
2012-07-23,75.879997
2012-07-24,74.980003
2012-07-25,75.019997
2012-07-26,75.91999799999999
2012-07-27,76.360001
2012-07-30,77.239998
2012-07-31,76.800003
2012-08-01,75.699997
2012-08-02,74.91999799999999
2012-08-03,75.75
2012-08-06,76.58000200000001
2012-08-07,76.800003
2012-08-08,76.83000200000001
2012-08-09,76.83000200000001
2012-08-10,76.699997
2012-08-13,77.910004
2012-08-14,77.839996
2012-08-15,78.970001
2012-08-16,78.970001
2012-08-17,82.959999
2012-08-20,84.25
2012-08-21,84.120003
2012-08-22,83.910004
2012-08-23,83.900002
2012-08-24,84.400002
2012-08-27,84.959999
2012-08-28,84.58000200000001
2012-08-29,85.029999
2012-08-30,84.43
2012-08-31,84.970001
2012-09-04,86.040001
2012-09-05,85.989998
2012-09-06,86.620003
2012-09-07,86.099998
2012-09-10,85.849998
2012-09-11,86.010002
2012-09-12,86.129997
2012-09-13,87.040001
2012-09-14,86.110001
2012-09-17,87.019997
2012-09-18,86.620003
2012-09-19,86.58000200000001
2012-09-20,87.059998
2012-09-21,86.040001
2012-09-24,87.290001
2012-09-25,86.089996
2012-09-26,85.879997
2012-09-27,85.949997
2012-09-28,86.33000200000001
2012-10-01,87.129997
2012-10-02,87.160004
2012-10-03,87.309998
2012-10-04,87.470001
2012-10-05,86.449997
2012-10-08,85.5
2012-10-09,84.050003
2012-10-10,83.620003
2012-10-11,83.559998
2012-10-12,83.449997
2012-10-15,83.68
2012-10-16,83.910004
2012-10-17,85.199997
2012-10-18,85.370003
2012-10-19,84.760002
2012-10-22,84.870003
2012-10-23,85.150002
2012-10-24,85.029999
2012-10-25,85.760002
2012-10-26,85.029999
2012-10-31,85.639999
2012-11-01,85.410004
2012-11-02,85.059998
2012-11-05,84.860001
2012-11-06,85.769997
2012-11-07,84.589996
2012-11-08,83.82
2012-11-09,84.33000200000001
2012-11-12,85.360001
2012-11-13,87.050003
2012-11-14,85.699997
2012-11-15,85.379997
2012-11-16,83.860001
2012-11-19,84.489998
2012-11-20,84.66999799999999
2012-11-21,84.57
2012-11-23,86.050003
2012-11-26,86.029999
2012-11-27,86.129997
2012-11-28,87.160004
2012-11-29,87.620003
2012-11-30,88.459999
2012-12-03,88.730003
2012-12-04,88.91999799999999
2012-12-05,88.290001
2012-12-06,87.959999
2012-12-07,87.800003
2012-12-10,87.779999
2012-12-11,87.730003
2012-12-12,87.83000200000001
2012-12-13,87.339996
2012-12-14,86.959999
2012-12-17,87.519997
2012-12-18,87.349998
2012-12-19,85.959999
2012-12-20,86.93
2012-12-21,86.610001
2012-12-24,86.33000200000001
2012-12-26,85.290001
2012-12-27,85.529999
2012-12-28,85.25
2012-12-31,86.239998
2013-01-02,89.660004
2013-01-03,89.18
2013-01-04,90.199997
2013-01-07,89.889999
2013-01-08,89.089996
2013-01-09,89.589996
2013-01-10,89.839996
2013-01-11,88.220001
2013-01-14,88.300003
2013-01-15,88.360001
2013-01-16,88.589996
2013-01-17,89.589996
2013-01-18,89.559998
2013-01-22,89.879997
2013-01-23,89.760002
2013-01-24,90.139999
2013-01-25,89.260002
2013-01-28,88.800003
2013-01-29,88.650002
2013-01-30,88.879997
2013-01-31,88.629997
2013-02-01,89.790001
2013-02-04,88.860001
2013-02-05,89.480003
2013-02-06,89.089996
2013-02-07,88.900002
2013-02-08,89.160004
2013-02-11,88.75
2013-02-12,90.91999799999999
2013-02-13,90.33000200000001
2013-02-14,92.160004
2013-02-15,92.400002
2013-02-19,91.75
2013-02-20,91.699997
2013-02-21,91.900002
2013-02-22,92.989998
2013-02-25,91.510002
2013-02-26,93.150002
2013-02-27,95.120003
2013-02-28,95.300003
2013-03-01,96.269997
2013-03-04,96.639999
2013-03-05,97.099998
2013-03-06,96.720001
2013-03-07,97.089996
2013-03-08,97.239998
2013-03-11,97.389999
2013-03-12,97.470001
2013-03-13,97.58000200000001
2013-03-14,97.839996
2013-03-15,97.400002
2013-03-18,96.379997
2013-03-19,96.400002
2013-03-20,96.760002
2013-03-21,96.0
2013-03-22,96.440002
2013-03-25,96.379997
2013-03-26,97.410004
2013-03-27,97.309998
2013-03-28,99.160004
2013-04-01,98.949997
2013-04-02,99.16999799999999
2013-04-03,97.849998
2013-04-04,98.980003
2013-04-05,98.120003
2013-04-08,98.300003
2013-04-09,98.199997
2013-04-10,99.0
2013-04-11,99.800003
2013-04-12,101.099998
2013-04-15,99.519997
2013-04-16,102.25
2013-04-17,101.760002
2013-04-18,101.529999
2013-04-19,103.099998
2013-04-22,103.059998
2013-04-23,105.0
2013-04-24,102.510002
2013-04-25,102.230003
2013-04-26,101.91999799999999
2013-04-29,102.239998
2013-04-30,103.230003
2013-05-01,102.110001
2013-05-02,102.889999
2013-05-03,103.559998
2013-05-06,102.550003
2013-05-07,103.870003
2013-05-08,103.839996
2013-05-09,102.230003
2013-05-10,103.629997
2013-05-13,104.120003
2013-05-14,104.529999
2013-05-15,104.010002
2013-05-16,103.32
2013-05-17,102.58000200000001
2013-05-20,101.93
2013-05-21,102.110001
2013-05-22,102.510002
2013-05-23,102.470001
2013-05-24,103.220001
2013-05-28,104.519997
2013-05-29,103.019997
2013-05-30,102.650002
2013-05-31,100.959999
2013-06-03,102.18
2013-06-04,102.639999
2013-06-05,102.370003
2013-06-06,98.379997
2013-06-07,101.389999
2013-06-10,100.239998
2013-06-11,100.510002
2013-06-12,100.83000200000001
2013-06-13,102.16999799999999
2013-06-14,103.010002
2013-06-17,103.239998
2013-06-18,103.660004
2013-06-19,102.379997
2013-06-20,99.980003
2013-06-21,100.709999
2013-06-24,99.809998
2013-06-25,100.900002
2013-06-26,101.639999
2013-06-27,102.849998
2013-06-28,103.150002
2013-07-01,104.08000200000001
2013-07-02,103.150002
2013-07-03,102.589996
2013-07-05,103.120003
2013-07-08,104.370003
2013-07-09,104.620003
2013-07-10,104.529999
2013-07-11,105.93
2013-07-12,106.010002
2013-07-15,106.660004
2013-07-16,107.160004
2013-07-17,106.58000200000001
2013-07-18,107.389999
2013-07-19,108.160004
2013-07-22,108.790001
2013-07-23,109.68
