Date,AU
2017-03-01,11.08
2017-03-02,10.57
2017-03-03,10.6
2017-03-06,10.22
2017-03-07,10.14
2017-03-08,10.04
2017-03-09,9.74
2017-03-10,10.01
2017-03-13,10.04
2017-03-14,9.84
2017-03-15,10.79
2017-03-16,10.84
2017-03-17,10.81
2017-03-20,11.09
2017-03-21,11.3
2017-03-22,11.07
2017-03-23,11.04
2017-03-24,11.1
2017-03-27,11.39
2017-03-28,11.05
2017-03-29,11.12
2017-03-30,10.62
2017-03-31,10.77
2017-04-03,11.38
2017-04-04,11.65
2017-04-05,11.85
2017-04-06,11.85
2017-04-07,11.94
2017-04-10,12.14
2017-04-11,12.51
2017-04-12,12.84
2017-04-13,12.99
2017-04-17,12.93
2017-04-18,13.06
2017-04-19,12.65
2017-04-20,12.51
2017-04-21,12.43
2017-04-24,11.72
2017-04-25,11.58
2017-04-26,11.43
2017-04-27,11.23
2017-04-28,11.43
2017-05-01,11.05
2017-05-02,11.37
2017-05-03,11.32
2017-05-04,10.84
2017-05-05,11.19
2017-05-08,10.86
2017-05-09,10.6
2017-05-10,10.93
2017-05-11,11.26
2017-05-12,11.31
2017-05-15,11.24
2017-05-16,11.23
2017-05-17,11.69
2017-05-18,11.3
2017-05-19,11.59
2017-05-22,11.81
2017-05-23,11.84
2017-05-24,11.85
2017-05-25,11.38
2017-05-26,11.64
2017-05-30,11.33
2017-05-31,11.39
2017-06-01,11.31
2017-06-02,11.16
2017-06-05,11.52
2017-06-06,12.39
2017-06-07,12.14
2017-06-08,12.16
2017-06-09,11.95
2017-06-12,11.49
2017-06-13,11.4
2017-06-14,11.06
2017-06-15,10.63
2017-06-16,10.3
2017-06-19,10.09
2017-06-20,9.96
2017-06-21,10.16
2017-06-22,10.48
2017-06-23,10.59
2017-06-26,10.5
2017-06-27,10.42
2017-06-28,10.11
2017-06-29,9.76
2017-06-30,9.72
2017-07-03,9.47
2017-07-05,9.84
2017-07-06,9.76
2017-07-07,9.51
2017-07-10,9.81
2017-07-11,9.88
2017-07-12,10.02
2017-07-13,9.8
2017-07-14,9.81
2017-07-17,9.74
2017-07-18,9.8
2017-07-19,9.66
2017-07-20,9.55
2017-07-21,9.68
2017-07-24,9.45
2017-07-25,9.58
2017-07-26,9.86
2017-07-27,9.74
2017-07-28,10.13
2017-07-31,10.02
2017-08-01,9.95
2017-08-02,9.58
2017-08-03,9.34
2017-08-04,9.14
2017-08-07,9.1
2017-08-08,9.19
2017-08-09,9.23
2017-08-10,9.58
2017-08-11,9.71
2017-08-14,9.77
2017-08-15,9.67
2017-08-16,9.84
2017-08-17,9.83
2017-08-18,9.82
2017-08-21,9.81
2017-08-22,9.16
2017-08-23,9.13
2017-08-24,9.06
2017-08-25,8.94
2017-08-28,9.48
2017-08-29,9.85
2017-08-30,9.92
2017-08-31,10.14
2017-09-01,10.14
2017-09-05,10.4
2017-09-06,10.28
2017-09-07,10.78
2017-09-08,10.61
2017-09-11,9.79
2017-09-12,9.78
2017-09-13,9.48
2017-09-14,9.77
2017-09-15,9.94
2017-09-18,9.5
2017-09-19,9.5
2017-09-20,9.32
2017-09-21,9.19
2017-09-22,9.47
2017-09-25,9.64
2017-09-26,9.36
2017-09-27,9.31
2017-09-28,9.37
2017-09-29,9.29
2017-10-02,9.3
2017-10-03,9.47
2017-10-04,9.54
2017-10-05,9.51
2017-10-06,9.56
2017-10-09,9.66
2017-10-10,9.43
2017-10-11,9.49
2017-10-12,9.44
2017-10-13,9.45
2017-10-16,9.55
2017-10-17,9.36
2017-10-18,9.28
2017-10-19,9.47
2017-10-20,9.5
2017-10-23,9.69
2017-10-24,9.41
2017-10-25,9.56
2017-10-26,9.42
2017-10-27,9.44
2017-10-30,9.54
2017-10-31,9.3
2017-11-01,9.39
2017-11-02,9.39
2017-11-03,9.24
2017-11-06,9.47
2017-11-07,9.67
2017-11-08,9.78
2017-11-09,9.77
2017-11-10,9.67
2017-11-13,9.73
2017-11-14,9.69
2017-11-15,9.74
2017-11-16,9.85
2017-11-17,9.99
2017-11-20,9.82
2017-11-21,9.83
2017-11-22,10.18
2017-11-24,10.17
2017-11-27,10.52
2017-11-28,10.48
2017-11-29,10.41
2017-11-30,10.45
2017-12-01,10.35
2017-12-04,9.9
2017-12-05,9.75
2017-12-06,9.14
2017-12-07,9.23
2017-12-08,9.16
2017-12-11,9.09
2017-12-12,8.98
2017-12-13,9.43
2017-12-14,9.16
2017-12-15,9.26
2017-12-18,9.41
2017-12-19,9.25
2017-12-20,9.62
2017-12-21,9.63
2017-12-22,9.81
2017-12-26,10.03
2017-12-27,10.13
2017-12-28,10.23
2017-12-29,10.19
2018-01-02,10.52
2018-01-03,10.6
2018-01-04,10.61
2018-01-05,10.67
2018-01-08,10.56
2018-01-09,10.43
2018-01-10,10.67
2018-01-11,10.63
2018-01-12,11.07
2018-01-16,11.12
2018-01-17,11.04
2018-01-18,10.85
2018-01-19,10.91
2018-01-22,11.0
2018-01-23,11.29
2018-01-24,11.68
2018-01-25,11.73
2018-01-26,11.7
2018-01-29,11.24
2018-01-30,11.12
2018-01-31,11.28
2018-02-01,11.24
2018-02-02,10.67
2018-02-05,10.49
2018-02-06,10.35
2018-02-07,10.25
2018-02-08,9.96
2018-02-09,9.66
2018-02-12,10.22
2018-02-13,10.2
2018-02-14,10.72
2018-02-15,10.74
2018-02-16,10.45
2018-02-20,9.9
2018-02-21,9.91
2018-02-22,9.95
2018-02-23,9.88
2018-02-26,9.82
2018-02-27,9.36
2018-02-28,9.34
2018-03-01,9.38
2018-03-02,9.36
2018-03-05,9.42
2018-03-06,9.76
2018-03-07,9.6
2018-03-08,9.73
2018-03-09,9.69
2018-03-12,9.63
2018-03-13,9.37
2018-03-14,9.33
2018-03-15,9.12
2018-03-16,8.97
2018-03-19,9.04
2018-03-20,8.93
2018-03-21,9.23
2018-03-22,9.11
2018-03-23,9.65
2018-03-26,9.85
2018-03-27,9.71
2018-03-28,9.42
2018-03-29,9.49
2018-04-02,9.75
2018-04-03,9.49
2018-04-04,9.33
2018-04-05,9.26
2018-04-06,9.29
2018-04-09,9.25
2018-04-10,9.22
2018-04-11,9.47
2018-04-12,9.19
2018-04-13,9.36
2018-04-16,9.17
2018-04-17,9.04
2018-04-18,9.16
2018-04-19,9.22
2018-04-20,9.16
2018-04-23,9.05
2018-04-24,9.12
2018-04-25,9.01
2018-04-26,9.08
2018-04-27,9.13
2018-04-30,8.98
2018-05-01,9.03
2018-05-02,9.16
2018-05-03,8.9
2018-05-04,8.9
2018-05-07,8.56
2018-05-08,8.81
2018-05-09,8.9
2018-05-10,8.97
2018-05-11,9.02
2018-05-14,8.96
2018-05-15,8.64
2018-05-16,8.52
2018-05-17,8.31
2018-05-18,8.23
2018-05-21,8.27
2018-05-22,8.23
2018-05-23,8.29
2018-05-24,8.51
2018-05-25,8.45
2018-05-29,8.46
2018-05-30,8.59
2018-05-31,8.62
2018-06-01,8.7
2018-06-04,8.68
2018-06-05,8.77
2018-06-06,8.64
2018-06-07,8.58
2018-06-08,8.65
2018-06-11,8.58
2018-06-12,8.58
2018-06-13,8.64
2018-06-14,8.68
2018-06-15,8.15
2018-06-18,8.12
2018-06-19,8.1
2018-06-20,8.22
2018-06-21,8.23
2018-06-22,8.26
2018-06-25,8.23
2018-06-26,8.18
2018-06-27,7.97
2018-06-28,7.86
2018-06-29,8.21
2018-07-02,8.22
2018-07-03,8.29
2018-07-05,8.51
2018-07-06,8.71
2018-07-09,8.73
2018-07-10,8.86
2018-07-11,8.62
2018-07-12,8.59
2018-07-13,8.5
2018-07-16,8.56
2018-07-17,8.47
2018-07-18,8.3
2018-07-19,8.11
2018-07-20,8.08
2018-07-23,7.97
2018-07-24,8.23
2018-07-25,8.32
2018-07-26,8.37
2018-07-27,8.5
2018-07-30,8.69
2018-07-31,8.89
2018-08-01,8.67
2018-08-02,8.78
2018-08-03,8.75
2018-08-06,8.48
2018-08-07,8.48
2018-08-08,8.53
2018-08-09,8.57
2018-08-10,8.55
2018-08-13,8.31
2018-08-14,8.19
2018-08-15,7.49
2018-08-16,7.16
2018-08-17,7.24
2018-08-20,7.35
2018-08-21,7.54
2018-08-22,7.71
2018-08-23,7.63
2018-08-24,7.82
2018-08-27,8.02
2018-08-28,7.86
2018-08-29,7.96
2018-08-30,7.85
2018-08-31,7.91
2018-09-04,7.77
2018-09-05,7.66
2018-09-06,7.76
2018-09-07,7.83
2018-09-10,7.8
2018-09-11,7.78
2018-09-12,8.01
2018-09-13,8.01
2018-09-14,8.04
2018-09-17,8.34
2018-09-18,8.46
2018-09-19,8.72
2018-09-20,8.74
2018-09-21,8.81
2018-09-24,8.86
2018-09-25,8.89
2018-09-26,8.74
2018-09-27,8.62
2018-09-28,8.58
2018-10-01,8.55
2018-10-02,8.85
2018-10-03,8.59
2018-10-04,8.42
2018-10-05,8.49
2018-10-08,8.45
2018-10-09,8.49
2018-10-10,8.82
2018-10-11,9.68
2018-10-12,9.7
2018-10-15,9.9
2018-10-16,9.83
2018-10-17,9.56
2018-10-18,9.81
2018-10-19,9.79
2018-10-22,9.76
2018-10-23,9.98
2018-10-24,9.8
2018-10-25,9.66
2018-10-26,9.73
2018-10-29,9.6
2018-10-30,9.83
2018-10-31,9.41
2018-11-01,9.86
2018-11-02,9.97
2018-11-05,10.43
2018-11-06,9.88
2018-11-07,9.98
2018-11-08,9.94
2018-11-09,9.58
2018-11-12,9.46
2018-11-13,9.31
2018-11-14,9.46
2018-11-15,9.65
2018-11-16,9.78
2018-11-19,9.87
2018-11-20,9.82
2018-11-21,10.25
2018-11-23,10.05
2018-11-26,10.07
2018-11-27,9.89
2018-11-28,10.19
2018-11-29,10.08
2018-11-30,9.92
2018-12-03,10.19
2018-12-04,10.5
2018-12-06,10.85
2018-12-07,11.28
2018-12-10,11.1
2018-12-11,11.42
2018-12-12,11.78
2018-12-13,11.97
2018-12-14,11.85
2018-12-17,12.11
2018-12-18,12.48
2018-12-19,11.79
2018-12-20,12.27
2018-12-21,12.24
2018-12-24,12.7
2018-12-26,12.36
2018-12-27,12.51
2018-12-28,12.3
2018-12-31,12.55
2019-01-02,12.73
2019-01-03,13.21
2019-01-04,12.8
2019-01-07,12.54
2019-01-08,12.61
2019-01-09,12.93
2019-01-10,12.51
2019-01-11,12.59
2019-01-14,12.49
2019-01-15,12.31
2019-01-16,12.47
2019-01-17,12.51
2019-01-18,12.07
2019-01-22,12.26
2019-01-23,12.5
2019-01-24,12.66
2019-01-25,13.11
2019-01-28,13.54
2019-01-29,13.61
2019-01-30,13.83
2019-01-31,14.29
2019-02-01,14.3
2019-02-04,13.61
2019-02-05,13.65
2019-02-06,13.52
2019-02-07,13.59
2019-02-08,13.5
2019-02-11,13.25
2019-02-12,13.44
2019-02-13,13.43
2019-02-14,13.68
2019-02-15,13.58
2019-02-19,14.98
2019-02-20,15.51
2019-02-21,15.0
2019-02-22,14.85
2019-02-25,14.44
2019-02-26,14.64
2019-02-27,14.51
2019-02-28,14.17
2019-03-01,13.63
2019-03-04,13.43
2019-03-05,13.35
2019-03-06,12.95
2019-03-07,13.0
2019-03-08,13.4
2019-03-11,12.81
2019-03-12,12.83
2019-03-13,13.13
2019-03-14,13.14
2019-03-15,13.6
2019-03-18,13.43
2019-03-19,13.36
2019-03-20,13.8
2019-03-21,14.0
2019-03-22,14.44
2019-03-25,14.47
2019-03-26,14.25
2019-03-27,13.71
2019-03-28,12.89
2019-03-29,13.1
2019-04-01,12.68
2019-04-02,12.84
2019-04-03,13.02
2019-04-04,13.35
2019-04-05,13.35
2019-04-08,13.6
2019-04-09,13.88
2019-04-10,13.46
2019-04-11,13.18
2019-04-12,12.99
2019-04-15,13.08
2019-04-16,13.01
2019-04-17,12.97
2019-04-18,12.79
2019-04-22,12.66
2019-04-23,12.34
2019-04-24,12.46
2019-04-25,12.32
2019-04-26,12.38
2019-04-29,11.9
2019-04-30,11.8
2019-05-01,11.6
2019-05-02,11.35
2019-05-03,11.5
2019-05-06,11.42
2019-05-07,12.03
2019-05-08,11.69
2019-05-09,11.72
2019-05-10,11.35
2019-05-13,11.91
2019-05-14,11.75
2019-05-15,11.67
2019-05-16,11.47
2019-05-17,11.53
2019-05-20,11.56
2019-05-21,11.77
2019-05-22,11.61
2019-05-23,11.73
2019-05-24,11.62
2019-05-28,11.69
2019-05-29,11.88
2019-05-30,12.39
2019-05-31,13.29
2019-06-03,14.13
2019-06-04,14.39
2019-06-05,14.38
2019-06-06,14.6
2019-06-07,14.61
2019-06-10,14.4
2019-06-11,14.44
2019-06-12,15.06
2019-06-13,15.48
2019-06-14,15.79
2019-06-17,15.73
2019-06-18,15.58
2019-06-19,15.89
2019-06-20,16.99
2019-06-21,17.08
2019-06-24,17.76
2019-06-25,17.280001000000002
2019-06-26,17.719998999999998
2019-06-27,17.870001000000002
2019-06-28,17.809998999999998
2019-07-01,16.950001
2019-07-02,17.690001000000002
2019-07-03,17.790001
2019-07-05,17.74
2019-07-08,18.299999
2019-07-09,17.860001
2019-07-10,18.379998999999998
2019-07-11,18.040001
2019-07-12,18.059998999999998
2019-07-15,18.08
2019-07-16,17.799999
2019-07-17,18.5
2019-07-18,19.620001000000002
2019-07-19,19.209999
2019-07-22,18.85
2019-07-23,18.66
2019-07-24,18.959999
2019-07-25,18.780001000000002
2019-07-26,18.41
2019-07-29,18.940001000000002
2019-07-30,18.74
2019-07-31,17.059998999999998
2019-08-01,18.77
2019-08-02,19.360001
2019-08-05,20.110001
2019-08-06,20.68
2019-08-07,21.0
2019-08-08,20.559998999999998
2019-08-09,20.24
2019-08-12,20.110001
2019-08-13,19.57
2019-08-14,20.139999
2019-08-15,20.34
2019-08-16,21.040001
2019-08-19,20.280001000000002
2019-08-20,21.540001
2019-08-21,21.690001000000002
2019-08-22,21.58
2019-08-23,22.530001000000002
2019-08-26,22.52
2019-08-27,23.5
2019-08-28,23.299999
2019-08-29,22.540001
2019-08-30,22.75
2019-09-03,22.82
2019-09-04,22.93
2019-09-05,21.709999
2019-09-06,20.82
2019-09-09,20.370001000000002
2019-09-10,19.75
2019-09-11,19.959999
2019-09-12,19.59
2019-09-13,18.84
2019-09-16,19.200001
2019-09-17,19.75
2019-09-18,19.1
2019-09-19,19.66
2019-09-20,20.219998999999998
2019-09-23,20.530001000000002
2019-09-24,21.1
2019-09-25,20.389999
2019-09-26,20.07
2019-09-27,19.049999
2019-09-30,18.27
2019-10-01,18.99
2019-10-02,19.559998999999998
2019-10-03,19.440001000000002
2019-10-04,20.18
2019-10-07,20.33
2019-10-08,21.16
2019-10-09,21.290001
2019-10-10,21.120001000000002
2019-10-11,19.58
2019-10-14,20.24
2019-10-15,19.57
2019-10-16,20.02
2019-10-17,20.59
2019-10-18,20.84
2019-10-21,20.27
2019-10-22,20.27
2019-10-23,21.1
2019-10-24,22.07
2019-10-25,22.139999
2019-10-28,20.66
2019-10-29,20.01
2019-10-30,20.67
2019-10-31,22.08
2019-11-01,21.610001
2019-11-04,20.889999
2019-11-05,19.879998999999998
2019-11-06,19.959999
2019-11-07,19.15
2019-11-08,19.08
2019-11-11,19.030001000000002
2019-11-12,19.26
2019-11-13,19.75
2019-11-14,20.08
2019-11-15,19.559998999999998
2019-11-18,19.84
2019-11-19,19.530001000000002
2019-11-20,19.67
2019-11-21,19.16
2019-11-22,19.15
2019-11-25,18.33
2019-11-26,18.799999
2019-11-27,18.49
2019-11-29,19.040001
2019-12-02,18.93
2019-12-03,19.969998999999998
2019-12-04,19.799999
2019-12-05,19.84
2019-12-06,18.77
2019-12-09,18.74
2019-12-10,19.27
2019-12-11,20.5
2019-12-12,20.209999
2019-12-13,19.940001000000002
2019-12-16,19.66
2019-12-17,19.48
2019-12-18,19.879998999999998
2019-12-19,20.219998999999998
2019-12-20,19.870001000000002
2019-12-23,20.5
2019-12-24,21.809998999999998
2019-12-26,21.98
2019-12-27,21.950001
2019-12-30,22.25
2019-12-31,22.34
2020-01-02,22.690001000000002
2020-01-03,22.65
2020-01-06,22.719998999999998
2020-01-07,22.49
2020-01-08,21.540001
2020-01-09,21.52
2020-01-10,21.870001000000002
2020-01-13,20.65
2020-01-14,20.85
2020-01-15,20.83
2020-01-16,20.639999
2020-01-17,20.389999
2020-01-21,20.57
2020-01-22,20.6
2020-01-23,20.15
2020-01-24,20.98
2020-01-27,20.75
2020-01-28,19.620001000000002
2020-01-29,19.99
2020-01-30,20.24
2020-01-31,20.360001
2020-02-03,19.879998999999998
2020-02-04,19.59
2020-02-05,19.35
2020-02-06,19.360001
2020-02-07,19.08
2020-02-10,19.73
2020-02-11,19.09
2020-02-12,19.15
2020-02-13,19.5
2020-02-14,19.459999
2020-02-18,20.389999
2020-02-19,20.940001000000002
2020-02-20,20.219998999999998
2020-02-21,22.129998999999998
2020-02-24,22.48
2020-02-25,20.85
2020-02-26,21.08
2020-02-27,19.42
2020-02-28,17.450001
2020-03-02,18.48
2020-03-03,20.27
2020-03-04,20.75
2020-03-05,21.059998999999998
2020-03-06,21.059998999999998
2020-03-09,19.290001
2020-03-10,18.91
2020-03-11,17.34
2020-03-12,15.57
2020-03-13,14.17
2020-03-16,17.459999
2020-03-17,18.889999
2020-03-18,15.0
2020-03-19,15.41
2020-03-20,14.05
2020-03-23,15.4
2020-03-24,18.620001000000002
2020-03-25,20.83
2020-03-26,20.0
2020-03-27,18.01
2020-03-30,17.940001000000002
2020-03-31,16.629998999999998
2020-04-01,16.75
2020-04-02,17.719998999999998
2020-04-03,17.790001
2020-04-06,19.34
2020-04-07,19.15
2020-04-08,19.190001000000002
2020-04-09,21.48
2020-04-13,22.709999
2020-04-14,23.440001000000002
2020-04-15,22.83
2020-04-16,22.889999
2020-04-17,21.76
2020-04-20,22.870001000000002
2020-04-21,22.809998999999998
2020-04-22,25.15
2020-04-23,26.299999
2020-04-24,26.6
2020-04-27,26.82
2020-04-28,25.559998999999998
2020-04-29,26.049999
2020-04-30,24.389999
2020-05-01,25.110001
2020-05-04,25.82
2020-05-05,26.07
2020-05-06,25.549999
2020-05-07,26.26
2020-05-08,26.17
