Date,TGP
2019-05-10,14.35
2019-05-13,13.74
2019-05-14,13.97
2019-05-15,14.41
2019-05-16,14.7
2019-05-17,14.43
2019-05-20,14.29
2019-05-21,14.45
2019-05-22,14.33
2019-05-23,13.95
2019-05-24,14.31
2019-05-28,13.99
2019-05-29,13.72
2019-05-30,13.56
2019-05-31,13.13
2019-06-03,13.36
2019-06-04,13.52
2019-06-05,13.22
2019-06-06,13.19
2019-06-07,13.22
2019-06-10,13.35
2019-06-11,13.33
2019-06-12,13.18
2019-06-13,13.36
2019-06-14,13.31
2019-06-17,13.23
2019-06-18,13.47
2019-06-19,13.43
2019-06-20,13.4
2019-06-21,13.4
2019-06-24,13.37
2019-06-25,13.48
2019-06-26,13.7
2019-06-27,13.88
2019-06-28,14.1
2019-07-01,14.19
2019-07-02,14.06
2019-07-03,14.2
2019-07-05,14.33
2019-07-08,14.91
2019-07-09,14.88
2019-07-10,14.93
2019-07-11,15.07
2019-07-12,15.48
2019-07-15,15.39
2019-07-16,15.66
2019-07-17,15.57
2019-07-18,15.55
2019-07-19,14.97
2019-07-22,15.15
2019-07-23,15.27
2019-07-24,15.29
2019-07-25,15.55
2019-07-26,15.2
2019-07-29,14.78
2019-07-30,14.65
2019-07-31,14.46
2019-08-01,14.9
2019-08-02,14.72
2019-08-05,14.03
2019-08-06,14.27
2019-08-07,14.42
2019-08-08,14.63
2019-08-09,14.15
2019-08-12,13.58
2019-08-13,13.91
2019-08-14,13.33
2019-08-15,13.28
2019-08-16,13.49
2019-08-19,14.4
2019-08-20,14.5
2019-08-21,14.95
2019-08-22,14.84
2019-08-23,14.7
2019-08-26,14.64
2019-08-27,14.63
2019-08-28,14.43
2019-08-29,14.63
2019-08-30,14.52
2019-09-03,14.45
2019-09-04,14.5
2019-09-05,14.96
2019-09-06,15.03
2019-09-09,15.05
2019-09-10,15.89
2019-09-11,16.200001
2019-09-12,16.049999
2019-09-13,16.200001
2019-09-16,16.16
2019-09-17,16.1
2019-09-18,15.95
2019-09-19,15.85
2019-09-20,15.79
2019-09-23,15.9
2019-09-24,15.71
2019-09-25,15.55
2019-09-26,15.47
2019-09-27,15.13
2019-09-30,13.65
2019-10-01,13.33
2019-10-02,13.3
2019-10-03,13.02
2019-10-04,12.95
2019-10-07,13.27
2019-10-08,13.15
2019-10-09,13.35
2019-10-10,13.73
2019-10-11,13.99
2019-10-14,13.9
2019-10-15,13.81
2019-10-16,13.69
2019-10-17,13.55
2019-10-18,13.12
2019-10-21,13.18
2019-10-22,15.1
2019-10-23,15.46
2019-10-24,15.41
2019-10-25,15.43
2019-10-28,15.23
2019-10-29,14.97
2019-10-30,14.73
2019-10-31,14.39
2019-11-01,14.51
2019-11-04,14.69
2019-11-05,14.63
2019-11-06,14.17
2019-11-07,13.93
2019-11-08,14.02
2019-11-11,13.99
2019-11-12,14.13
2019-11-13,14.18
2019-11-14,16.370001000000002
2019-11-15,15.94
2019-11-18,15.74
2019-11-19,15.32
2019-11-20,15.18
2019-11-21,15.26
2019-11-22,15.3
2019-11-25,15.56
2019-11-26,15.25
2019-11-27,15.16
2019-11-29,15.25
2019-12-02,15.15
2019-12-03,15.15
2019-12-04,15.06
2019-12-05,15.07
2019-12-06,15.23
2019-12-09,15.17
2019-12-10,15.43
2019-12-11,15.34
2019-12-12,15.18
2019-12-13,15.2
2019-12-16,15.38
2019-12-17,15.28
2019-12-18,15.5
2019-12-19,16.02
2019-12-20,15.88
2019-12-23,15.88
2019-12-24,15.6
2019-12-26,15.77
2019-12-27,15.37
2019-12-30,15.35
2019-12-31,15.56
2020-01-02,15.52
2020-01-03,15.37
2020-01-06,15.3
2020-01-07,15.26
2020-01-08,15.12
2020-01-09,15.24
2020-01-10,14.99
2020-01-13,14.96
2020-01-14,15.18
2020-01-15,15.12
2020-01-16,14.99
2020-01-17,14.72
2020-01-21,14.78
2020-01-22,14.82
2020-01-23,14.58
2020-01-24,14.0
2020-01-27,13.66
2020-01-28,13.59
2020-01-29,13.34
2020-01-30,13.06
2020-01-31,12.85
2020-02-03,12.98
2020-02-04,13.25
2020-02-05,13.26
2020-02-06,13.05
2020-02-07,12.86
2020-02-10,12.7
2020-02-11,13.01
2020-02-12,13.12
2020-02-13,13.21
2020-02-14,13.14
2020-02-18,13.17
2020-02-19,12.78
2020-02-20,12.79
2020-02-21,12.62
2020-02-24,11.85
2020-02-25,11.68
2020-02-26,11.43
2020-02-27,13.25
2020-02-28,12.57
2020-03-02,12.78
2020-03-03,12.47
2020-03-04,12.25
2020-03-05,12.04
2020-03-06,11.82
2020-03-09,10.22
2020-03-10,11.72
2020-03-11,10.77
2020-03-12,9.11
2020-03-13,9.41
2020-03-16,8.27
2020-03-17,8.16
2020-03-18,7.42
2020-03-19,8.01
2020-03-20,7.72
2020-03-23,8.08
2020-03-24,9.2
2020-03-25,8.81
2020-03-26,9.64
2020-03-27,9.29
2020-03-30,9.56
2020-03-31,9.79
2020-04-01,9.12
2020-04-02,9.41
2020-04-03,9.0
2020-04-06,9.86
2020-04-07,9.38
2020-04-08,9.3
2020-04-09,9.9
2020-04-13,10.25
2020-04-14,10.9
2020-04-15,10.51
2020-04-16,10.83
2020-04-17,11.36
2020-04-20,11.69
2020-04-21,11.74
2020-04-22,11.74
2020-04-23,11.53
2020-04-24,11.37
2020-04-27,11.54
2020-04-28,11.88
2020-04-29,12.0
2020-04-30,11.57
2020-05-01,10.81
2020-05-04,10.67
2020-05-05,10.61
2020-05-06,10.4
2020-05-07,10.86
2020-05-08,11.21
