Date,VIV
2013-01-28,24.719998999999998
2013-01-29,25.07
2013-01-30,24.98
2013-01-31,25.18
2013-02-01,25.41
2013-02-04,25.34
2013-02-05,25.450001
2013-02-06,25.370001000000002
2013-02-07,25.48
2013-02-08,25.440001000000002
2013-02-11,25.52
2013-02-12,25.4
2013-02-13,25.610001
2013-02-14,25.379998999999998
2013-02-15,24.74
2013-02-19,25.09
2013-02-20,24.540001
2013-02-21,24.52
2013-02-22,24.43
2013-02-25,25.18
2013-02-26,25.98
2013-02-27,26.59
2013-02-28,26.360001
2013-03-01,26.559998999999998
2013-03-04,26.57
2013-03-05,26.58
2013-03-06,26.889999
2013-03-07,27.190001000000002
2013-03-08,27.5
2013-03-11,27.66
2013-03-12,27.25
2013-03-13,26.860001
2013-03-14,26.6
2013-03-15,26.459999
2013-03-18,26.52
2013-03-19,26.41
2013-03-20,26.379998999999998
2013-03-21,26.120001000000002
2013-03-22,26.51
2013-03-25,26.15
2013-03-26,26.530001000000002
2013-03-27,26.48
2013-03-28,26.68
2013-04-01,26.33
2013-04-02,26.059998999999998
2013-04-03,25.9
2013-04-04,25.9
2013-04-05,25.620001000000002
2013-04-08,26.17
2013-04-09,25.99
2013-04-10,26.610001
2013-04-11,26.25
2013-04-12,26.639999
2013-04-15,25.92
2013-04-16,26.799999
2013-04-17,25.85
2013-04-18,25.709999
2013-04-19,25.860001
2013-04-22,26.16
2013-04-23,26.370001000000002
2013-04-24,26.52
2013-04-25,26.940001000000002
2013-04-26,26.25
2013-04-29,26.360001
2013-04-30,26.58
2013-05-01,26.540001
2013-05-02,26.67
2013-05-03,26.809998999999998
2013-05-06,26.74
2013-05-07,26.26
2013-05-08,26.59
2013-05-09,26.129998999999998
2013-05-10,26.07
2013-05-13,26.5
2013-05-14,26.6
2013-05-15,26.85
2013-05-16,26.530001000000002
2013-05-17,26.52
2013-05-20,26.58
2013-05-21,26.530001000000002
2013-05-22,26.42
2013-05-23,26.540001
2013-05-24,26.77
2013-05-28,26.6
2013-05-29,25.5
2013-05-30,25.32
2013-05-31,24.709999
2013-06-03,25.09
2013-06-04,25.33
2013-06-05,25.26
2013-06-06,25.440001000000002
2013-06-07,24.969998999999998
2013-06-10,25.33
2013-06-11,24.59
2013-06-12,24.17
2013-06-13,24.540001
2013-06-14,24.4
2013-06-17,24.129998999999998
2013-06-18,24.17
2013-06-19,23.610001
2013-06-20,22.0
2013-06-21,21.74
2013-06-24,21.9
2013-06-25,22.4
2013-06-26,22.620001000000002
2013-06-27,23.08
2013-06-28,22.82
2013-07-01,22.68
2013-07-02,21.879998999999998
2013-07-03,21.67
2013-07-05,21.290001
2013-07-08,21.48
2013-07-09,21.629998999999998
2013-07-10,20.92
2013-07-11,21.24
2013-07-12,20.889999
2013-07-15,21.41
2013-07-16,21.67
2013-07-17,21.65
2013-07-18,21.66
2013-07-19,21.75
2013-07-22,22.280001000000002
2013-07-23,22.450001
2013-07-24,21.82
2013-07-25,21.9
2013-07-26,22.35
2013-07-29,21.91
2013-07-30,21.950001
2013-07-31,21.469998999999998
2013-08-01,21.299999
2013-08-02,21.66
2013-08-05,21.540001
2013-08-06,21.219998999999998
2013-08-07,21.17
2013-08-08,21.77
2013-08-09,21.790001
2013-08-12,21.889999
2013-08-13,21.639999
2013-08-14,21.459999
2013-08-15,21.27
2013-08-16,20.709999
2013-08-19,20.200001
2013-08-20,20.08
2013-08-21,19.790001
2013-08-22,19.84
2013-08-23,20.190001000000002
2013-08-26,19.68
2013-08-27,19.73
2013-08-28,19.84
2013-08-29,19.9
2013-08-30,19.73
2013-09-03,19.74
2013-09-04,20.41
2013-09-05,20.99
2013-09-06,21.450001
2013-09-09,22.26
2013-09-10,22.33
2013-09-11,22.32
2013-09-12,22.0
2013-09-13,22.280001000000002
2013-09-16,22.41
2013-09-17,22.52
2013-09-18,22.940001000000002
2013-09-19,23.030001000000002
2013-09-20,22.620001000000002
2013-09-23,22.549999
2013-09-24,23.5
2013-09-25,22.66
2013-09-26,22.66
2013-09-27,22.33
2013-09-30,22.440001000000002
2013-10-01,22.57
2013-10-02,22.389999
2013-10-03,22.360001
2013-10-04,21.860001
2013-10-07,21.469998999999998
2013-10-08,21.08
2013-10-09,21.75
2013-10-10,22.25
2013-10-11,22.68
2013-10-14,22.309998999999998
2013-10-15,21.719998999999998
2013-10-16,22.15
2013-10-17,22.209999
2013-10-18,22.030001000000002
2013-10-21,22.92
2013-10-22,22.940001000000002
2013-10-23,22.74
2013-10-24,22.780001000000002
2013-10-25,22.59
2013-10-28,22.58
2013-10-29,22.629998999999998
2013-10-30,22.809998999999998
2013-10-31,22.18
2013-11-01,21.25
2013-11-04,21.35
2013-11-05,20.73
2013-11-06,20.57
2013-11-07,19.66
2013-11-08,19.799999
2013-11-11,19.799999
2013-11-12,19.200001
2013-11-13,19.41
2013-11-14,19.42
2013-11-15,19.65
2013-11-18,19.799999
2013-11-19,19.450001
2013-11-20,19.280001000000002
2013-11-21,19.41
2013-11-22,19.549999
2013-11-25,19.49
2013-11-26,19.379998999999998
2013-11-27,19.200001
2013-11-29,19.459999
2013-12-02,18.530001000000002
2013-12-03,18.209999
2013-12-04,18.559998999999998
2013-12-05,18.52
2013-12-06,19.139999
2013-12-09,18.870001000000002
2013-12-10,18.709999
2013-12-11,18.18
2013-12-12,18.1
2013-12-13,17.940001000000002
2013-12-16,18.639999
2013-12-17,18.530001000000002
2013-12-18,18.389999
2013-12-19,18.469998999999998
2013-12-20,18.35
2013-12-23,18.84
2013-12-24,18.6
2013-12-26,18.639999
2013-12-27,18.92
2013-12-30,19.219998999999998
2013-12-31,19.219998999999998
2014-01-02,18.6
2014-01-03,19.219998999999998
2014-01-06,19.02
2014-01-07,19.440001000000002
2014-01-08,19.32
2014-01-09,19.26
2014-01-10,19.790001
2014-01-13,19.440001000000002
2014-01-14,19.870001000000002
2014-01-15,20.030001000000002
2014-01-16,20.1
2014-01-17,19.879998999999998
2014-01-21,19.809998999999998
2014-01-22,20.219998999999998
2014-01-23,20.059998999999998
2014-01-24,19.5
2014-01-27,19.01
2014-01-28,19.059998999999998
2014-01-29,18.43
2014-01-30,19.030001000000002
2014-01-31,19.0
2014-02-03,18.530001000000002
2014-02-04,18.629998999999998
2014-02-05,18.790001
2014-02-06,18.629998999999998
2014-02-07,18.99
2014-02-10,18.959999
2014-02-11,19.209999
2014-02-12,19.07
2014-02-13,18.950001
2014-02-14,19.129998999999998
2014-02-18,18.110001
2014-02-19,17.969998999999998
2014-02-20,18.02
2014-02-21,18.200001
2014-02-24,18.24
2014-02-25,18.16
2014-02-26,18.57
2014-02-27,18.940001000000002
2014-02-28,18.65
2014-03-03,18.469998999999998
2014-03-04,18.99
2014-03-05,18.9
2014-03-06,19.24
2014-03-07,19.209999
2014-03-10,19.23
2014-03-11,19.209999
2014-03-12,18.780001000000002
2014-03-13,18.58
2014-03-14,18.48
2014-03-17,18.540001
2014-03-18,19.17
2014-03-19,19.040001
2014-03-20,19.74
2014-03-21,19.84
2014-03-24,19.85
2014-03-25,20.01
2014-03-26,20.09
2014-03-27,20.940001000000002
2014-03-28,21.049999
2014-03-31,21.24
2014-04-01,20.879998999999998
2014-04-02,20.76
2014-04-03,20.290001
2014-04-04,20.540001
2014-04-07,20.85
2014-04-08,20.940001000000002
2014-04-09,20.969998999999998
2014-04-10,20.67
2014-04-11,20.940001000000002
2014-04-14,20.91
2014-04-15,20.74
2014-04-16,20.719998999999998
2014-04-17,20.85
2014-04-21,20.450001
2014-04-22,20.49
2014-04-23,20.68
2014-04-24,20.66
2014-04-25,20.469998999999998
2014-04-28,20.73
2014-04-29,20.59
2014-04-30,21.200001
2014-05-01,21.290001
2014-05-02,21.41
2014-05-05,21.15
2014-05-06,21.35
2014-05-07,21.389999
2014-05-08,21.08
2014-05-09,20.6
2014-05-12,21.139999
2014-05-13,21.139999
2014-05-14,21.469998999999998
2014-05-15,21.01
2014-05-16,21.23
2014-05-19,21.15
2014-05-20,20.610001
2014-05-21,20.57
2014-05-22,20.629998999999998
2014-05-23,20.26
2014-05-27,20.139999
2014-05-28,20.5
2014-05-29,20.629998999999998
2014-05-30,20.110001
2014-06-02,19.91
2014-06-03,19.950001
2014-06-04,19.9
2014-06-05,20.030001000000002
2014-06-06,20.16
2014-06-09,20.84
2014-06-10,20.84
2014-06-11,20.530001000000002
2014-06-12,20.4
2014-06-13,20.68
2014-06-16,20.49
2014-06-17,20.209999
2014-06-18,20.700001
2014-06-19,20.379998999999998
2014-06-20,20.040001
2014-06-23,19.9
2014-06-24,19.950001
2014-06-25,20.26
2014-06-26,20.440001000000002
2014-06-27,20.389999
2014-06-30,20.51
2014-07-01,20.280001000000002
2014-07-02,20.18
2014-07-03,20.370001000000002
2014-07-07,20.0
2014-07-08,19.91
2014-07-09,19.799999
2014-07-10,19.620001000000002
2014-07-11,19.530001000000002
2014-07-14,19.92
2014-07-15,19.85
2014-07-16,20.01
2014-07-17,19.959999
2014-07-18,20.1
2014-07-21,20.309998999999998
2014-07-22,20.540001
2014-07-23,20.389999
2014-07-24,20.719998999999998
2014-07-25,20.559998999999998
2014-07-28,20.59
2014-07-29,20.34
2014-07-30,20.49
2014-07-31,20.15
2014-08-01,20.17
2014-08-04,20.370001000000002
2014-08-05,18.879998999999998
2014-08-06,18.950001
2014-08-07,18.459999
2014-08-08,18.42
2014-08-11,18.9
2014-08-12,18.950001
2014-08-13,18.65
2014-08-14,18.530001000000002
2014-08-15,18.67
2014-08-18,18.68
2014-08-19,18.809998999999998
2014-08-20,19.15
2014-08-21,19.25
2014-08-22,18.98
2014-08-25,19.17
2014-08-26,19.309998999999998
2014-08-27,19.93
2014-08-28,19.52
2014-08-29,21.4
2014-09-02,21.379998999999998
2014-09-03,21.860001
2014-09-04,21.780001000000002
2014-09-05,22.15
2014-09-08,22.34
2014-09-09,21.66
2014-09-10,21.639999
2014-09-11,21.75
2014-09-12,21.32
2014-09-15,21.450001
2014-09-16,21.98
2014-09-17,21.75
2014-09-18,21.65
2014-09-19,21.549999
2014-09-22,21.290001
2014-09-23,20.9
2014-09-24,20.92
2014-09-25,20.58
2014-09-26,20.629998999999998
2014-09-29,19.639999
2014-09-30,19.68
2014-10-01,19.059998999999998
2014-10-02,19.32
2014-10-03,19.6
2014-10-06,19.950001
2014-10-07,20.1
2014-10-08,20.41
2014-10-09,20.190001000000002
2014-10-10,19.84
2014-10-13,20.17
2014-10-14,20.34
2014-10-15,20.040001
2014-10-16,19.43
2014-10-17,19.99
2014-10-20,19.6
2014-10-21,19.26
2014-10-22,19.25
2014-10-23,18.629998999999998
2014-10-24,18.92
2014-10-27,18.290001
2014-10-28,18.860001
2014-10-29,18.879998999999998
2014-10-30,19.370001000000002
2014-10-31,20.440001000000002
2014-11-03,20.049999
2014-11-04,19.76
2014-11-05,19.450001
2014-11-06,19.09
2014-11-07,19.24
2014-11-10,19.18
2014-11-11,19.110001
2014-11-12,19.389999
2014-11-13,19.139999
2014-11-14,19.18
2014-11-17,19.07
2014-11-18,19.32
2014-11-19,20.02
2014-11-20,20.1
2014-11-21,20.9
2014-11-24,20.309998999999998
2014-11-25,20.25
2014-11-26,20.73
2014-11-28,20.559998999999998
2014-12-01,19.4
2014-12-02,18.93
2014-12-03,18.82
2014-12-04,18.76
2014-12-05,18.889999
2014-12-08,18.41
2014-12-09,18.17
2014-12-10,18.370001000000002
2014-12-11,18.120001000000002
2014-12-12,17.58
2014-12-15,17.16
2014-12-16,16.74
2014-12-17,17.299999
2014-12-18,17.450001
2014-12-19,17.370001000000002
2014-12-22,17.620001000000002
2014-12-23,17.700001
2014-12-24,17.77
2014-12-26,17.59
2014-12-29,17.66
2014-12-30,17.66
2014-12-31,17.68
2015-01-02,17.15
2015-01-05,16.799999
2015-01-06,16.879998999999998
2015-01-07,17.280001000000002
2015-01-08,17.540001
2015-01-09,17.549999
2015-01-12,17.58
2015-01-13,18.07
2015-01-14,18.450001
2015-01-15,18.629998999999998
2015-01-16,19.02
2015-01-20,19.540001
2015-01-21,20.27
2015-01-22,20.040001
2015-01-23,19.93
2015-01-26,19.639999
2015-01-27,19.6
2015-01-28,19.540001
2015-01-29,19.709999
2015-01-30,18.440001000000002
2015-02-02,19.07
2015-02-03,19.25
2015-02-04,18.93
2015-02-05,19.4
2015-02-06,18.780001000000002
2015-02-09,18.780001000000002
2015-02-10,18.65
2015-02-11,17.75
2015-02-12,18.440001000000002
2015-02-13,18.950001
2015-02-17,19.049999
2015-02-18,19.049999
2015-02-19,18.870001000000002
2015-02-20,18.780001000000002
2015-02-23,18.42
2015-02-24,18.82
2015-02-25,18.610001
2015-02-26,18.200001
2015-02-27,18.540001
2015-03-02,18.09
2015-03-03,17.83
2015-03-04,17.07
2015-03-05,16.9
2015-03-06,16.379998999999998
2015-03-09,15.78
2015-03-10,15.67
2015-03-11,15.65
2015-03-12,15.83
2015-03-13,15.61
2015-03-16,15.6
2015-03-17,16.110001
2015-03-18,16.51
2015-03-19,15.42
2015-03-20,15.35
2015-03-23,15.61
2015-03-24,16.059998999999998
2015-03-25,15.74
2015-03-26,15.08
2015-03-27,14.69
2015-03-30,15.2
2015-03-31,15.29
2015-04-01,15.32
2015-04-02,15.5
2015-04-06,15.32
2015-04-07,14.76
2015-04-08,15.22
2015-04-09,15.29
2015-04-10,15.14
2015-04-13,14.99
2015-04-14,14.98
2015-04-15,14.97
2015-04-16,15.36
2015-04-17,15.36
2015-04-20,15.73
2015-04-21,15.68
2015-04-22,16.290001
2015-04-23,16.15
2015-04-24,16.280001000000002
2015-04-27,16.52
2015-04-28,16.75
2015-04-29,16.809998999999998
2015-04-30,16.42
2015-05-01,16.309998999999998
2015-05-04,16.26
2015-05-05,15.63
2015-05-06,15.64
2015-05-07,15.46
2015-05-08,15.79
2015-05-11,15.38
2015-05-12,15.2
2015-05-13,15.25
2015-05-14,15.81
2015-05-15,15.99
2015-05-18,15.59
2015-05-19,15.39
2015-05-20,15.05
2015-05-21,14.85
2015-05-22,14.57
2015-05-26,13.94
2015-05-27,14.05
2015-05-28,14.0
2015-05-29,14.07
2015-06-01,14.05
2015-06-02,14.36
2015-06-03,14.34
2015-06-04,14.03
2015-06-05,13.72
2015-06-08,13.63
2015-06-09,13.53
2015-06-10,13.75
2015-06-11,13.47
2015-06-12,13.5
2015-06-15,13.52
2015-06-16,13.72
2015-06-17,14.02
2015-06-18,14.3
2015-06-19,13.71
2015-06-22,13.7
2015-06-23,13.62
2015-06-24,13.87
2015-06-25,13.85
2015-06-26,14.15
2015-06-29,13.69
2015-06-30,13.93
2015-07-01,13.98
2015-07-02,14.31
2015-07-06,14.09
2015-07-07,13.86
2015-07-08,13.49
2015-07-09,13.45
2015-07-10,13.61
2015-07-13,13.81
2015-07-14,13.82
2015-07-15,13.78
2015-07-16,13.89
2015-07-17,13.55
2015-07-20,13.45
2015-07-21,13.47
2015-07-22,12.73
2015-07-23,12.64
2015-07-24,12.31
2015-07-27,12.24
2015-07-28,12.27
2015-07-29,13.32
2015-07-30,13.08
2015-07-31,13.02
2015-08-03,12.64
2015-08-04,12.31
2015-08-05,12.64
2015-08-06,12.29
2015-08-07,11.91
2015-08-10,12.82
2015-08-11,12.29
2015-08-12,11.83
2015-08-13,11.61
2015-08-14,11.64
2015-08-17,11.62
2015-08-18,12.05
2015-08-19,11.66
2015-08-20,11.54
2015-08-21,11.25
2015-08-24,10.62
2015-08-25,10.67
2015-08-26,11.08
2015-08-27,11.5
2015-08-28,11.19
2015-08-31,11.13
2015-09-01,10.71
2015-09-02,10.79
2015-09-03,10.78
2015-09-04,10.46
2015-09-08,10.53
2015-09-09,10.48
2015-09-10,10.39
2015-09-11,10.2
2015-09-14,10.52
2015-09-15,10.44
2015-09-16,10.71
2015-09-17,10.66
2015-09-18,10.18
2015-09-21,10.01
2015-09-22,9.65
2015-09-23,9.14
2015-09-24,9.18
2015-09-25,9.19
2015-09-28,8.8
2015-09-29,9.03
2015-09-30,9.13
2015-10-01,9.22
2015-10-02,9.59
2015-10-05,9.82
2015-10-06,10.01
2015-10-07,10.12
2015-10-08,10.37
2015-10-09,10.45
2015-10-12,10.34
2015-10-13,9.89
2015-10-14,9.86
2015-10-15,9.96
2015-10-16,9.83
2015-10-19,9.65
2015-10-20,9.58
2015-10-21,9.48
2015-10-22,9.82
2015-10-23,9.83
2015-10-26,10.27
2015-10-27,9.96
2015-10-28,9.85
2015-10-29,10.06
2015-10-30,10.36
2015-11-02,10.46
2015-11-03,10.95
2015-11-04,10.81
2015-11-05,10.34
2015-11-06,10.57
2015-11-09,10.25
2015-11-10,10.26
2015-11-11,10.55
2015-11-12,10.29
2015-11-13,9.77
2015-11-16,10.07
2015-11-17,10.14
2015-11-18,10.41
2015-11-19,10.76
2015-11-20,10.71
2015-11-23,10.57
2015-11-24,10.55
2015-11-25,10.05
2015-11-27,9.89
2015-11-30,9.38
2015-12-01,9.49
2015-12-02,9.6
2015-12-03,9.82
2015-12-04,9.63
2015-12-07,9.63
2015-12-08,9.58
2015-12-09,9.76
2015-12-10,9.66
2015-12-11,9.43
2015-12-14,9.58
2015-12-15,9.59
2015-12-16,9.92
2015-12-17,9.7
2015-12-18,9.46
2015-12-21,9.07
2015-12-22,9.22
2015-12-23,9.5
2015-12-24,9.48
2015-12-28,9.51
2015-12-29,9.42
2015-12-30,9.01
2015-12-31,9.03
2016-01-04,8.92
2016-01-05,8.87
2016-01-06,8.7
2016-01-07,8.33
2016-01-08,8.12
2016-01-11,8.2
2016-01-12,8.34
2016-01-13,8.22
2016-01-14,8.4
2016-01-15,8.16
2016-01-19,8.13
2016-01-20,8.11
2016-01-21,7.98
2016-01-22,8.34
2016-01-25,8.21
2016-01-26,8.31
2016-01-27,8.44
2016-01-28,8.33
2016-01-29,8.72
2016-02-01,8.76
2016-02-02,8.41
2016-02-03,8.87
2016-02-04,9.17
2016-02-05,9.16
2016-02-08,8.94
2016-02-09,8.84
2016-02-10,8.76
2016-02-11,8.48
2016-02-12,8.78
2016-02-16,9.01
2016-02-17,9.32
2016-02-18,9.32
2016-02-19,9.22
2016-02-22,9.59
2016-02-23,9.36
2016-02-24,9.09
2016-02-25,9.22
2016-02-26,9.22
2016-02-29,9.58
2016-03-01,9.92
2016-03-02,10.03
2016-03-03,10.47
2016-03-04,10.72
2016-03-07,10.75
2016-03-08,10.81
2016-03-09,10.98
2016-03-10,11.23
2016-03-11,11.45
2016-03-14,11.22
2016-03-15,10.9
2016-03-16,11.42
2016-03-17,12.08
2016-03-18,12.24
2016-03-21,12.49
2016-03-22,12.55
2016-03-23,11.94
2016-03-24,11.97
2016-03-28,12.43
2016-03-29,12.63
2016-03-30,12.86
2016-03-31,12.49
2016-04-01,12.52
2016-04-04,11.98
2016-04-05,11.64
2016-04-06,11.44
2016-04-07,11.45
2016-04-08,11.95
2016-04-11,11.99
2016-04-12,12.19
2016-04-13,12.34
2016-04-14,12.58
2016-04-15,12.52
2016-04-18,12.24
2016-04-19,12.28
2016-04-20,12.16
2016-04-21,12.05
2016-04-22,12.08
2016-04-25,11.81
2016-04-26,12.05
2016-04-27,12.19
2016-04-28,12.1
2016-04-29,12.32
2016-05-02,12.33
2016-05-03,11.93
2016-05-04,12.09
2016-05-05,11.9
2016-05-06,12.16
2016-05-09,11.84
2016-05-10,12.31
2016-05-11,12.39
2016-05-12,12.3
2016-05-13,11.98
2016-05-16,12.13
2016-05-17,12.02
2016-05-18,11.6
2016-05-19,11.42
2016-05-20,11.65
2016-05-23,11.56
2016-05-24,11.73
2016-05-25,11.53
2016-05-26,11.62
2016-05-27,11.46
2016-05-31,11.52
2016-06-01,11.52
2016-06-02,11.53
2016-06-03,11.88
2016-06-06,11.93
2016-06-07,12.25
2016-06-08,12.59
2016-06-09,12.35
2016-06-10,12.05
2016-06-13,12.07
2016-06-14,11.69
2016-06-15,11.67
2016-06-16,11.55
2016-06-17,11.72
2016-06-20,12.02
2016-06-21,12.17
2016-06-22,12.19
2016-06-23,12.65
2016-06-24,12.12
2016-06-27,12.06
2016-06-28,12.72
2016-06-29,13.47
2016-06-30,13.6
2016-07-01,13.58
2016-07-05,13.43
2016-07-06,13.18
2016-07-07,13.45
2016-07-08,14.01
2016-07-11,14.18
2016-07-12,14.02
2016-07-13,14.31
2016-07-14,14.43
2016-07-15,14.27
2016-07-18,14.38
2016-07-19,14.17
2016-07-20,14.2
2016-07-21,14.3
2016-07-22,14.6
2016-07-25,14.27
2016-07-26,14.26
2016-07-27,14.63
2016-07-28,14.75
2016-07-29,15.14
2016-08-01,15.02
2016-08-02,14.86
2016-08-03,14.88
2016-08-04,14.91
2016-08-05,14.71
2016-08-08,14.61
2016-08-09,14.62
2016-08-10,14.49
2016-08-11,14.63
2016-08-12,14.39
2016-08-15,14.79
2016-08-16,14.61
2016-08-17,14.63
2016-08-18,15.0
2016-08-19,14.98
2016-08-22,14.72
2016-08-23,14.85
2016-08-24,14.81
2016-08-25,14.95
2016-08-26,14.86
2016-08-29,14.99
2016-08-30,14.89
2016-08-31,14.94
2016-09-01,14.96
2016-09-02,15.29
2016-09-06,15.6
2016-09-07,15.53
2016-09-08,15.41
2016-09-09,14.26
2016-09-12,14.53
2016-09-13,13.93
2016-09-14,13.81
2016-09-15,14.26
2016-09-16,14.09
2016-09-19,14.3
2016-09-20,14.44
2016-09-21,14.7
2016-09-22,14.86
2016-09-23,14.71
2016-09-26,14.47
2016-09-27,14.85
2016-09-28,14.9
2016-09-29,14.51
2016-09-30,14.47
2016-10-03,14.59
2016-10-04,14.3
2016-10-05,14.54
2016-10-06,14.44
2016-10-07,14.49
2016-10-10,13.59
2016-10-11,13.74
2016-10-12,13.96
2016-10-13,13.81
2016-10-14,13.56
2016-10-17,13.62
2016-10-18,13.97
2016-10-19,13.98
2016-10-20,13.95
2016-10-21,13.88
2016-10-24,13.87
2016-10-25,13.86
2016-10-26,14.0
2016-10-27,14.26
2016-10-28,14.11
2016-10-31,14.4
2016-11-01,13.95
2016-11-02,13.82
2016-11-03,13.82
2016-11-04,13.87
2016-11-07,14.48
2016-11-08,14.53
2016-11-09,14.2
2016-11-10,13.06
2016-11-11,12.63
2016-11-14,12.72
2016-11-15,13.0
2016-11-16,13.13
2016-11-17,12.78
2016-11-18,12.77
2016-11-21,13.11
2016-11-22,13.04
2016-11-23,12.89
2016-11-25,12.73
2016-11-28,13.03
2016-11-29,12.98
2016-11-30,13.05
2016-12-01,12.19
2016-12-02,12.13
2016-12-05,12.4
2016-12-06,12.64
2016-12-07,13.1
2016-12-08,13.03
2016-12-09,12.88
2016-12-12,12.87
2016-12-13,12.79
2016-12-14,12.46
2016-12-15,12.75
2016-12-16,12.77
2016-12-19,12.69
2016-12-20,12.89
2016-12-21,13.04
2016-12-22,13.03
2016-12-23,13.14
2016-12-27,13.11
2016-12-28,13.14
2016-12-29,13.52
2016-12-30,13.38
2017-01-03,13.65
2017-01-04,13.76
2017-01-05,13.7
2017-01-06,13.51
2017-01-09,13.63
2017-01-10,14.04
2017-01-11,14.23
2017-01-12,14.29
2017-01-13,14.09
2017-01-17,14.38
2017-01-18,14.02
2017-01-19,14.2
2017-01-20,14.26
2017-01-23,14.69
2017-01-24,14.59
2017-01-25,14.68
2017-01-26,14.49
2017-01-27,14.75
2017-01-30,14.78
2017-01-31,14.78
2017-02-01,15.1
2017-02-02,15.15
2017-02-03,15.2
2017-02-06,15.25
2017-02-07,15.14
2017-02-08,15.36
2017-02-09,15.22
2017-02-10,15.29
2017-02-13,15.18
2017-02-14,15.31
2017-02-15,15.51
2017-02-16,15.16
2017-02-17,15.07
2017-02-21,14.95
2017-02-22,15.29
2017-02-23,15.21
2017-02-24,14.73
2017-02-27,14.81
2017-02-28,14.41
2017-03-01,14.81
2017-03-02,14.41
2017-03-03,14.77
2017-03-06,14.7
2017-03-07,14.61
2017-03-08,14.27
2017-03-09,14.23
2017-03-10,14.33
2017-03-13,14.43
2017-03-14,14.35
2017-03-15,14.68
2017-03-16,14.98
2017-03-17,14.82
2017-03-20,15.17
2017-03-21,14.91
2017-03-22,14.87
2017-03-23,14.73
2017-03-24,14.95
2017-03-27,14.87
2017-03-28,14.75
2017-03-29,14.91
2017-03-30,14.89
2017-03-31,14.85
2017-04-03,15.0
2017-04-04,14.8
2017-04-05,14.72
2017-04-06,14.5
2017-04-07,14.5
2017-04-10,14.44
2017-04-11,14.61
2017-04-12,14.61
2017-04-13,14.39
2017-04-17,14.8
2017-04-18,14.94
2017-04-19,14.86
2017-04-20,14.95
2017-04-21,14.87
2017-04-24,14.88
2017-04-25,15.21
2017-04-26,15.14
2017-04-27,14.69
2017-04-28,14.79
2017-05-01,14.78
2017-05-02,15.21
2017-05-03,14.87
2017-05-04,14.39
2017-05-05,14.82
2017-05-08,14.67
2017-05-09,14.75
2017-05-10,15.14
2017-05-11,15.04
2017-05-12,15.42
2017-05-15,15.34
2017-05-16,15.49
2017-05-17,15.01
2017-05-18,13.36
2017-05-19,14.11
2017-05-22,13.8
2017-05-23,13.88
2017-05-24,13.87
2017-05-25,13.91
2017-05-26,14.11
2017-05-30,14.27
2017-05-31,14.31
2017-06-01,14.39
2017-06-02,14.43
2017-06-05,14.21
2017-06-06,14.26
2017-06-07,14.3
2017-06-08,14.31
2017-06-09,13.87
2017-06-12,13.92
2017-06-13,13.96
2017-06-14,14.02
2017-06-15,13.87
2017-06-16,13.97
2017-06-19,13.96
2017-06-20,13.66
2017-06-21,13.51
2017-06-22,13.52
2017-06-23,13.63
2017-06-26,13.77
2017-06-27,13.47
2017-06-28,13.69
2017-06-29,13.49
2017-06-30,13.49
2017-07-03,13.57
2017-07-05,13.75
2017-07-06,13.4
2017-07-07,13.41
2017-07-10,13.8
2017-07-11,13.77
2017-07-12,14.0
2017-07-13,14.16
2017-07-14,14.19
2017-07-17,14.29
2017-07-18,14.47
2017-07-19,14.27
2017-07-20,14.41
2017-07-21,14.48
2017-07-24,14.49
2017-07-25,14.54
2017-07-26,14.6
2017-07-27,14.86
2017-07-28,15.02
2017-07-31,14.88
2017-08-01,15.01
2017-08-02,15.09
2017-08-03,15.21
2017-08-04,15.19
2017-08-07,15.35
2017-08-08,15.32
2017-08-09,15.26
2017-08-10,14.98
2017-08-11,15.07
2017-08-14,14.98
2017-08-15,15.02
2017-08-16,15.11
2017-08-17,14.79
2017-08-18,14.92
2017-08-21,15.14
2017-08-22,15.16
2017-08-23,15.27
2017-08-24,15.47
2017-08-25,15.43
2017-08-28,15.58
2017-08-29,15.56
2017-08-30,15.53
2017-08-31,15.4
2017-09-01,15.51
2017-09-05,15.66
2017-09-06,15.66
2017-09-07,15.83
2017-09-08,15.78
2017-09-11,16.16
2017-09-12,16.09
2017-09-13,16.290001
2017-09-14,16.309998999999998
2017-09-15,16.530001000000002
2017-09-18,16.5
2017-09-19,16.690001000000002
2017-09-20,16.709999
2017-09-21,16.52
2017-09-22,16.370001000000002
2017-09-25,16.120001000000002
2017-09-26,16.02
2017-09-27,15.64
2017-09-28,15.73
2017-09-29,15.84
2017-10-02,15.87
2017-10-03,16.309998999999998
2017-10-04,16.25
2017-10-05,16.209999
2017-10-06,16.09
2017-10-09,15.96
2017-10-10,16.280001000000002
2017-10-11,16.25
2017-10-12,16.15
2017-10-13,16.120001000000002
2017-10-16,16.059998999999998
2017-10-17,16.049999
2017-10-18,16.110001
2017-10-19,16.040001
2017-10-20,16.120001000000002
2017-10-23,15.72
2017-10-24,15.68
2017-10-25,15.59
2017-10-26,15.69
2017-10-27,15.88
2017-10-30,15.32
2017-10-31,15.4
2017-11-01,15.41
2017-11-02,15.34
2017-11-03,14.86
2017-11-06,15.25
2017-11-07,14.95
2017-11-08,15.25
2017-11-09,15.14
2017-11-10,14.93
2017-11-13,14.86
2017-11-14,14.65
