Date,NXY
1988-10-14,1.5313
1988-10-17,1.5313
1988-10-18,
1988-10-19,1.5938
1988-10-20,1.6563
1988-10-21,
1988-10-24,
1988-10-25,
1988-10-26,1.5938
1988-10-27,
1988-10-28,
1988-10-31,1.5938
1988-11-01,1.5625
1988-11-02,
1988-11-03,1.5625
1988-11-04,
1988-11-07,
1988-11-08,
1988-11-09,
1988-11-10,1.5938
1988-11-11,1.5938
1988-11-14,1.5938
1988-11-15,
1988-11-16,1.5625
1988-11-17,1.5313
1988-11-18,1.5782
1988-11-21,
1988-11-22,
1988-11-23,
1988-11-25,
1988-11-28,1.6094
1988-11-29,1.5782
1988-11-30,
1988-12-01,1.6094
1988-12-02,1.6094
1988-12-05,1.5782
1988-12-06,1.5625
1988-12-07,
1988-12-08,
1988-12-09,
1988-12-12,1.5782
1988-12-13,
1988-12-14,
1988-12-15,
1988-12-16,1.625
1988-12-19,1.6094
1988-12-20,1.625
1988-12-21,1.6563
1988-12-22,1.6719
1988-12-23,1.7344
1988-12-27,
1988-12-28,
1988-12-29,1.7188
1988-12-30,
1989-01-03,1.6875
1989-01-04,
1989-01-05,1.7344
1989-01-06,1.75
1989-01-09,1.8282
1989-01-10,1.8125
1989-01-11,1.7969
1989-01-12,
1989-01-13,1.7969
1989-01-16,1.8125
1989-01-17,1.8125
1989-01-18,1.7813
1989-01-19,1.8438
1989-01-20,1.8282
1989-01-23,
1989-01-24,1.8125
1989-01-25,
1989-01-26,1.8282
1989-01-27,1.875
1989-01-30,1.9375
1989-01-31,1.9688
1989-02-01,1.9532
1989-02-02,1.9532
1989-02-03,1.9688
1989-02-06,
1989-02-07,1.9532
1989-02-08,1.9532
1989-02-09,
1989-02-10,1.9219
1989-02-13,
1989-02-14,2.0157
1989-02-15,2.0313
1989-02-16,
1989-02-17,2.0469
1989-02-21,2.0782
1989-02-22,2.0313
1989-02-23,1.9688
1989-02-24,
1989-02-27,1.9375
1989-02-28,1.9063
1989-03-01,1.9063
1989-03-02,
1989-03-03,1.9063
1989-03-06,1.9219
1989-03-07,1.9688
1989-03-08,
1989-03-09,
1989-03-10,1.9688
1989-03-13,
1989-03-14,
1989-03-15,
1989-03-16,2.0625
1989-03-17,2.0938
1989-03-20,
1989-03-21,2.0469
1989-03-22,2.0938
1989-03-23,2.0782
1989-03-27,
1989-03-28,2.125
1989-03-29,
1989-03-30,2.0938
1989-03-31,2.125
1989-04-03,2.125
1989-04-04,
1989-04-05,
1989-04-06,2.125
1989-04-07,
1989-04-10,2.125
1989-04-11,2.1094
1989-04-12,
1989-04-13,2.0938
1989-04-14,2.0782
1989-04-17,2.0782
1989-04-18,
1989-04-19,2.1094
1989-04-20,
1989-04-21,
1989-04-24,2.0625
1989-04-25,
1989-04-26,2.0313
1989-04-27,
1989-04-28,
1989-05-01,
1989-05-02,
1989-05-03,
1989-05-04,2.0625
1989-05-05,2.0469
1989-05-08,
1989-05-09,
1989-05-10,2.0469
1989-05-11,
1989-05-12,
1989-05-15,2.0
1989-05-16,
1989-05-17,1.9844
1989-05-18,
1989-05-19,2.0313
1989-05-22,
1989-05-23,2.0469
1989-05-24,
1989-05-25,
1989-05-26,2.0313
1989-05-30,2.0157
1989-05-31,2.0157
1989-06-01,2.0157
1989-06-02,2.0469
1989-06-05,2.0625
1989-06-06,2.0938
1989-06-07,
1989-06-08,2.0938
1989-06-09,2.125
1989-06-12,2.1407
1989-06-13,
1989-06-14,
1989-06-15,
1989-06-16,2.1407
1989-06-19,
1989-06-20,
1989-06-21,2.1563
1989-06-22,
1989-06-23,
1989-06-26,
1989-06-27,
1989-06-28,
1989-06-29,2.1875
1989-06-30,2.2188
1989-07-03,
1989-07-05,2.25
1989-07-06,2.2657
1989-07-07,
1989-07-10,
1989-07-11,2.2657
1989-07-12,2.2657
1989-07-13,2.2969
1989-07-14,2.2657
1989-07-17,2.2657
1989-07-18,2.2188
1989-07-19,2.2344
1989-07-20,2.2188
1989-07-21,2.1875
1989-07-24,
1989-07-25,
1989-07-26,
1989-07-27,
1989-07-28,
1989-07-31,
1989-08-01,2.1719
1989-08-02,
1989-08-03,2.1563
1989-08-04,2.125
1989-08-07,
1989-08-08,2.1407
1989-08-09,
1989-08-10,
1989-08-11,
1989-08-14,
1989-08-15,
1989-08-16,
1989-08-17,
1989-08-18,
1989-08-21,
1989-08-22,
1989-08-23,2.0313
1989-08-24,2.0469
1989-08-25,
1989-08-28,2.0313
1989-08-29,2.0313
1989-08-30,2.0313
1989-08-31,
1989-09-01,
1989-09-05,
1989-09-06,2.0938
1989-09-07,
1989-09-08,
1989-09-11,
1989-09-12,
1989-09-13,
1989-09-14,2.0782
1989-09-15,
1989-09-18,
1989-09-19,
1989-09-20,
1989-09-21,2.0625
1989-09-22,
1989-09-25,
1989-09-26,2.0938
1989-09-27,2.0938
1989-09-28,2.1094
1989-09-29,2.1407
1989-10-02,
1989-10-03,2.25
1989-10-04,
1989-10-05,2.25
1989-10-06,
1989-10-09,2.2969
1989-10-10,
1989-10-11,2.2969
1989-10-12,2.3125
1989-10-13,
1989-10-16,2.3125
1989-10-17,2.2969
1989-10-18,2.2969
1989-10-19,
1989-10-20,2.2969
1989-10-23,2.3282
1989-10-24,
1989-10-25,
1989-10-26,
1989-10-27,2.25
1989-10-30,
1989-10-31,
1989-11-01,2.1563
1989-11-02,
1989-11-03,
1989-11-06,
1989-11-07,
1989-11-08,
1989-11-09,
1989-11-10,2.1563
1989-11-13,2.1875
1989-11-14,
1989-11-15,2.1719
1989-11-16,
1989-11-17,2.1719
1989-11-20,
1989-11-21,2.0938
1989-11-22,
1989-11-24,
1989-11-27,
1989-11-28,2.0938
1989-11-29,2.0625
1989-11-30,
1989-12-01,
1989-12-04,2.0625
1989-12-05,2.0938
1989-12-06,
1989-12-07,2.0938
1989-12-08,2.1094
1989-12-11,2.0625
1989-12-12,
1989-12-13,
1989-12-14,2.125
1989-12-15,2.1875
1989-12-18,
1989-12-19,2.125
1989-12-20,2.125
1989-12-21,
1989-12-22,
1989-12-26,
1989-12-27,2.1875
1989-12-28,
1989-12-29,2.1563
1990-01-02,2.1719
1990-01-03,
1990-01-04,
1990-01-05,2.1563
1990-01-08,
1990-01-09,
1990-01-10,2.1563
1990-01-11,2.0782
1990-01-12,2.0469
1990-01-15,
1990-01-16,
1990-01-17,
1990-01-18,2.0
1990-01-19,1.9688
1990-01-22,1.9375
1990-01-23,1.9688
1990-01-24,1.9688
1990-01-25,1.9688
1990-01-26,1.9219
1990-01-29,1.9219
1990-01-30,
1990-01-31,1.9844
1990-02-01,2.0
1990-02-02,
1990-02-05,
1990-02-06,2.0938
1990-02-07,2.0782
1990-02-08,2.0313
1990-02-09,2.0469
1990-02-12,
1990-02-13,2.0157
1990-02-14,
1990-02-15,2.0625
1990-02-16,2.0938
1990-02-20,2.0938
1990-02-21,2.0313
1990-02-22,2.0157
1990-02-23,1.9844
1990-02-26,
1990-02-27,2.0157
1990-02-28,2.0313
1990-03-01,2.0157
1990-03-02,
1990-03-05,2.1094
1990-03-06,2.1094
1990-03-07,
1990-03-08,
1990-03-09,
1990-03-12,
1990-03-13,2.0782
1990-03-14,2.1094
1990-03-15,2.0782
1990-03-16,
1990-03-19,
1990-03-20,2.1407
1990-03-21,
1990-03-22,2.0782
1990-03-23,2.125
1990-03-26,2.0938
1990-03-27,2.0782
1990-03-28,2.0782
1990-03-29,
1990-03-30,
1990-04-02,
1990-04-03,2.1407
1990-04-04,
1990-04-05,
1990-04-06,
1990-04-09,
1990-04-10,2.0938
1990-04-11,2.0938
1990-04-12,
1990-04-16,
1990-04-17,2.0157
1990-04-18,2.0
1990-04-19,1.9375
1990-04-20,1.9688
1990-04-23,
1990-04-24,
1990-04-25,1.8594
1990-04-26,
1990-04-27,
1990-04-30,1.8907
1990-05-01,1.9219
1990-05-02,1.9688
1990-05-03,1.9688
1990-05-04,
1990-05-07,2.0469
1990-05-08,
1990-05-09,
1990-05-10,
1990-05-11,
1990-05-14,
1990-05-15,
1990-05-16,
1990-05-17,
1990-05-18,2.0313
1990-05-21,2.0625
1990-05-22,2.0
1990-05-23,
1990-05-24,
1990-05-25,
1990-05-29,
1990-05-30,
1990-05-31,
1990-06-01,
1990-06-04,1.9688
1990-06-05,
1990-06-06,1.9375
1990-06-07,
1990-06-08,1.9063
1990-06-11,1.8594
1990-06-12,
1990-06-13,
1990-06-14,1.9063
1990-06-15,1.875
1990-06-18,
1990-06-19,
1990-06-20,
1990-06-21,
1990-06-22,1.875
1990-06-25,1.8438
1990-06-26,
1990-06-27,
1990-06-28,
1990-06-29,
1990-07-02,1.8438
1990-07-03,1.8125
1990-07-05,1.7813
1990-07-06,
1990-07-09,
1990-07-10,
1990-07-11,
1990-07-12,1.7813
1990-07-13,1.7813
1990-07-16,1.7969
1990-07-17,1.8125
1990-07-18,1.8125
1990-07-19,1.8125
1990-07-20,
1990-07-23,
1990-07-24,1.8594
1990-07-25,1.8438
1990-07-26,
1990-07-27,1.875
1990-07-30,
1990-07-31,
1990-08-01,1.9688
1990-08-02,1.9375
1990-08-03,1.9844
1990-08-06,2.0
1990-08-07,
1990-08-08,
1990-08-09,
1990-08-10,
1990-08-13,
1990-08-14,2.0938
1990-08-15,
1990-08-16,2.0938
1990-08-17,
1990-08-20,
1990-08-21,
1990-08-22,
1990-08-23,2.125
1990-08-24,2.1094
1990-08-27,2.0625
1990-08-28,
1990-08-29,
1990-08-30,2.0313
1990-08-31,
1990-09-04,
1990-09-05,
1990-09-06,
1990-09-07,
1990-09-10,2.0
1990-09-11,
1990-09-12,
1990-09-13,
1990-09-14,
1990-09-17,
1990-09-18,
1990-09-19,
1990-09-20,2.0
1990-09-21,
1990-09-24,2.0625
1990-09-25,2.0313
1990-09-26,
1990-09-27,
1990-09-28,
1990-10-01,2.0
1990-10-02,
1990-10-03,
1990-10-04,1.9375
1990-10-05,1.8594
1990-10-08,1.7813
1990-10-09,1.8125
1990-10-10,
1990-10-11,
1990-10-12,
1990-10-15,
1990-10-16,1.8125
1990-10-17,1.7188
1990-10-18,1.7188
1990-10-19,1.625
1990-10-22,1.5313
1990-10-23,1.5625
1990-10-24,1.5938
1990-10-25,1.625
1990-10-26,1.6719
1990-10-29,
1990-10-30,
1990-10-31,1.7032
1990-11-01,1.7032
1990-11-02,1.7032
1990-11-05,1.7813
1990-11-06,1.8438
1990-11-07,1.75
1990-11-08,1.6563
1990-11-09,
1990-11-12,
1990-11-13,
1990-11-14,
1990-11-15,1.625
1990-11-16,
1990-11-19,1.625
1990-11-20,
1990-11-21,
1990-11-23,
1990-11-26,
1990-11-27,1.5625
1990-11-28,
1990-11-29,
1990-11-30,1.5157
1990-12-03,1.4844
1990-12-04,1.4844
1990-12-05,1.4844
1990-12-06,
1990-12-07,
1990-12-10,1.5
1990-12-11,1.5
1990-12-12,
1990-12-13,
1990-12-14,1.4532
1990-12-17,1.4688
1990-12-18,1.4532
1990-12-19,1.4688
1990-12-20,1.4532
1990-12-21,1.4688
1990-12-24,1.4844
1990-12-26,
1990-12-27,1.5
1990-12-28,1.5469
1990-12-31,
1991-01-02,
1991-01-03,1.5938
1991-01-04,
1991-01-07,
1991-01-08,
1991-01-09,1.5469
1991-01-10,1.5157
1991-01-11,1.5
1991-01-14,
1991-01-15,
1991-01-16,
1991-01-17,
1991-01-18,
1991-01-21,
1991-01-22,1.4375
1991-01-23,1.4375
1991-01-24,
1991-01-25,1.4844
1991-01-28,
1991-01-29,
1991-01-30,
1991-01-31,1.5313
1991-02-01,1.4688
1991-02-04,1.4844
1991-02-05,1.4844
1991-02-06,1.5313
1991-02-07,
1991-02-08,1.5469
1991-02-11,1.5313
1991-02-12,1.5938
1991-02-13,
1991-02-14,
1991-02-15,
1991-02-19,
1991-02-20,1.6407
1991-02-21,1.6563
1991-02-22,
1991-02-25,1.6563
1991-02-26,1.6719
1991-02-27,1.6407
1991-02-28,1.6719
1991-03-01,
1991-03-04,1.625
1991-03-05,1.6563
1991-03-06,
1991-03-07,
1991-03-08,
1991-03-11,1.7032
1991-03-12,
1991-03-13,1.7188
1991-03-14,
1991-03-15,
1991-03-18,
1991-03-19,1.6875
1991-03-20,
1991-03-21,
1991-03-22,1.7188
1991-03-25,1.7188
1991-03-26,
1991-03-27,1.6875
1991-03-28,1.75
1991-04-01,1.75
1991-04-02,1.7657
1991-04-03,1.7657
1991-04-04,
1991-04-05,1.7969
1991-04-08,
1991-04-09,1.8438
1991-04-10,
1991-04-11,1.8125
1991-04-12,
1991-04-15,1.8125
1991-04-16,1.8125
1991-04-17,
1991-04-18,
1991-04-19,1.8282
1991-04-22,1.8125
1991-04-23,
1991-04-24,1.7969
1991-04-25,
1991-04-26,1.7969
1991-04-29,
1991-04-30,
1991-05-01,
1991-05-02,
1991-05-03,
1991-05-06,
1991-05-07,
1991-05-08,1.8282
1991-05-09,
1991-05-10,1.8438
1991-05-13,1.8125
1991-05-14,
1991-05-15,1.8125
1991-05-16,1.8125
1991-05-17,1.8125
1991-05-20,1.8125
1991-05-21,
1991-05-22,
1991-05-23,1.8125
1991-05-24,
1991-05-28,1.7813
1991-05-29,
1991-05-30,
1991-05-31,1.7969
1991-06-03,1.7969
1991-06-04,
1991-06-05,
1991-06-06,
1991-06-07,
1991-06-10,1.8594
1991-06-11,
1991-06-12,1.8438
1991-06-13,1.9532
1991-06-14,2.0
1991-06-17,2.0
1991-06-18,2.0157
1991-06-19,
1991-06-20,
1991-06-21,2.0
1991-06-24,1.9532
1991-06-25,1.9532
1991-06-26,
1991-06-27,1.9844
1991-06-28,1.9532
1991-07-01,2.0157
1991-07-02,2.0
1991-07-03,
1991-07-05,
1991-07-08,
1991-07-09,
1991-07-10,1.9688
1991-07-11,
1991-07-12,
1991-07-15,2.0313
1991-07-16,2.0
1991-07-17,2.0313
1991-07-18,
1991-07-19,2.0157
1991-07-22,
1991-07-23,2.1875
1991-07-24,2.2188
1991-07-25,
1991-07-26,2.25
1991-07-29,
1991-07-30,2.25
1991-07-31,2.3907
1991-08-01,
1991-08-02,
1991-08-05,2.5
1991-08-06,2.5469
1991-08-07,2.4688
1991-08-08,2.375
1991-08-09,2.3907
1991-08-12,2.3438
1991-08-13,
1991-08-14,
1991-08-15,2.375
1991-08-16,2.4375
1991-08-19,
1991-08-20,2.4063
1991-08-21,2.4375
1991-08-22,2.4844
1991-08-23,2.5469
1991-08-26,2.5625
1991-08-27,2.5782
1991-08-28,2.5625
1991-08-29,2.5782
1991-08-30,2.7032
1991-09-03,2.6875
1991-09-04,2.6407
1991-09-05,2.625
1991-09-06,
1991-09-09,2.5625
1991-09-10,
1991-09-11,2.5938
1991-09-12,2.5938
1991-09-13,2.6094
1991-09-16,2.5938
1991-09-17,2.6094
1991-09-18,2.6719
1991-09-19,2.6875
1991-09-20,2.6719
1991-09-23,2.6407
1991-09-24,2.6407
1991-09-25,2.6563
1991-09-26,2.6094
1991-09-27,2.6094
1991-09-30,2.6563
1991-10-01,2.6563
1991-10-02,2.6563
1991-10-03,2.5625
1991-10-04,2.5313
1991-10-07,2.5313
1991-10-08,2.5313
1991-10-09,2.5313
1991-10-10,2.5157
1991-10-11,2.5782
1991-10-14,2.5782
1991-10-15,2.5625
1991-10-16,2.5782
1991-10-17,2.4844
1991-10-18,2.5469
1991-10-21,2.5313
1991-10-22,2.5782
1991-10-23,
1991-10-24,2.5782
1991-10-25,2.5625
1991-10-28,2.5938
1991-10-29,2.625
1991-10-30,2.625
1991-10-31,2.6875
1991-11-01,2.6563
1991-11-04,2.6407
1991-11-05,2.6563
1991-11-06,
1991-11-07,2.6407
1991-11-08,
1991-11-11,2.6875
1991-11-12,2.7032
1991-11-13,2.7344
1991-11-14,
1991-11-15,2.7032
1991-11-18,2.7188
1991-11-19,2.7188
1991-11-20,2.7032
1991-11-21,2.6875
1991-11-22,2.625
1991-11-25,2.5469
1991-11-26,2.5625
1991-11-27,2.5938
1991-11-29,2.6563
1991-12-02,2.6407
1991-12-03,2.625
1991-12-04,2.5938
1991-12-05,2.625
1991-12-06,2.625
1991-12-09,
1991-12-10,2.5625
1991-12-11,2.5
1991-12-12,2.5313
1991-12-13,2.5782
1991-12-16,
1991-12-17,
1991-12-18,2.625
1991-12-19,2.5938
1991-12-20,2.5625
1991-12-23,2.5782
1991-12-24,2.6407
1991-12-26,2.6719
1991-12-27,2.8125
1991-12-30,2.9375
1991-12-31,2.9219
1992-01-02,2.8907
1992-01-03,2.875
1992-01-06,2.8125
1992-01-07,2.8125
1992-01-08,2.8125
1992-01-09,2.8282
1992-01-10,2.8282
1992-01-13,2.9063
1992-01-14,2.8907
1992-01-15,2.9063
1992-01-16,2.9688
1992-01-17,2.9532
1992-01-20,2.9375
1992-01-21,2.9688
1992-01-22,2.9688
1992-01-23,2.9844
1992-01-24,3.2188
1992-01-27,3.1407
1992-01-28,3.0938
1992-01-29,3.0313
1992-01-30,3.0625
1992-01-31,
1992-02-03,3.0938
1992-02-04,3.0625
1992-02-05,3.0469
1992-02-06,3.0625
1992-02-07,3.1094
1992-02-10,3.0625
1992-02-11,3.0469
1992-02-12,2.9688
1992-02-13,2.9375
1992-02-14,
1992-02-18,2.9063
1992-02-19,2.6875
1992-02-20,2.625
1992-02-21,2.625
1992-02-24,2.625
1992-02-25,2.5938
1992-02-26,2.625
1992-02-27,2.6563
1992-02-28,2.7188
1992-03-02,2.6875
1992-03-03,2.6719
1992-03-04,2.625
1992-03-05,2.625
1992-03-06,2.6563
1992-03-09,
1992-03-10,2.625
1992-03-11,2.5782
1992-03-12,2.5938
1992-03-13,2.5938
1992-03-16,2.5469
1992-03-17,2.5157
1992-03-18,2.5157
1992-03-19,2.5313
1992-03-20,
1992-03-23,
1992-03-24,2.5625
1992-03-25,2.5469
1992-03-26,2.5
1992-03-27,2.5
1992-03-30,2.5157
1992-03-31,2.5313
1992-04-01,
1992-04-02,2.5469
1992-04-03,2.5157
1992-04-06,2.5625
1992-04-07,2.5938
1992-04-08,2.5938
1992-04-09,
1992-04-10,2.6094
1992-04-13,2.625
1992-04-14,2.6875
1992-04-15,
1992-04-16,2.7032
1992-04-20,
1992-04-21,
1992-04-22,2.6875
1992-04-23,2.6563
1992-04-24,
1992-04-27,2.6719
1992-04-28,2.6407
1992-04-29,2.6407
1992-04-30,2.6719
1992-05-01,2.6407
1992-05-04,2.6407
1992-05-05,2.7188
1992-05-06,2.6875
1992-05-07,2.6875
1992-05-08,2.6719
1992-05-11,2.7032
1992-05-12,
1992-05-13,2.6875
1992-05-14,
1992-05-15,2.6875
1992-05-18,2.7032
1992-05-19,
1992-05-20,2.6407
1992-05-21,2.625
1992-05-22,2.625
1992-05-26,2.7188
1992-05-27,2.75
1992-05-28,
1992-05-29,2.7813
1992-06-01,
1992-06-02,2.75
1992-06-03,2.7813
1992-06-04,
1992-06-05,
1992-06-08,
1992-06-09,
1992-06-10,
1992-06-11,2.7657
1992-06-12,2.7657
1992-06-15,2.7813
1992-06-16,2.7969
1992-06-17,
1992-06-18,2.7657
1992-06-19,
1992-06-22,
1992-06-23,
1992-06-24,2.8125
1992-06-25,2.8282
1992-06-26,2.8438
1992-06-29,2.875
1992-06-30,2.875
1992-07-01,2.8438
1992-07-02,2.8594
1992-07-06,
1992-07-07,
1992-07-08,2.9063
1992-07-09,2.9063
1992-07-10,2.9063
1992-07-13,
1992-07-14,2.9063
1992-07-15,2.8907
1992-07-16,2.8907
1992-07-17,
1992-07-20,2.875
1992-07-21,2.875
1992-07-22,
1992-07-23,2.9688
1992-07-24,2.9844
1992-07-27,2.9688
1992-07-28,2.9532
1992-07-29,2.9532
1992-07-30,2.9219
1992-07-31,2.9219
1992-08-03,2.9219
1992-08-04,2.9375
1992-08-05,
1992-08-06,
1992-08-07,2.9375
1992-08-10,2.9063
1992-08-11,2.9375
1992-08-12,2.9219
1992-08-13,
1992-08-14,
1992-08-17,
1992-08-18,2.8907
1992-08-19,2.9219
1992-08-20,2.9375
1992-08-21,2.9375
1992-08-24,2.9532
1992-08-25,
1992-08-26,2.9375
1992-08-27,
1992-08-28,2.9219
1992-08-31,2.9063
1992-09-01,
1992-09-02,2.9375
1992-09-03,2.9532
1992-09-04,
1992-09-08,2.9375
1992-09-09,2.9219
1992-09-10,2.9375
1992-09-11,2.9532
1992-09-14,2.9844
1992-09-15,
1992-09-16,3.0
1992-09-17,3.0469
1992-09-18,3.0313
1992-09-21,2.9844
1992-09-22,2.9532
1992-09-23,
1992-09-24,
1992-09-25,2.9375
1992-09-28,2.9219
1992-09-29,2.8594
1992-09-30,
1992-10-01,2.8594
1992-10-02,2.7813
1992-10-05,2.7188
1992-10-06,2.75
1992-10-07,2.7188
1992-10-08,2.7188
1992-10-09,2.7344
1992-10-12,
1992-10-13,2.7657
1992-10-14,2.8125
1992-10-15,
1992-10-16,
1992-10-19,2.7969
1992-10-20,2.7969
1992-10-21,
1992-10-22,2.7969
1992-10-23,
1992-10-26,2.7657
1992-10-27,2.8125
1992-10-28,2.7969
1992-10-29,2.8125
1992-10-30,
1992-11-02,2.8282
1992-11-03,
1992-11-04,
1992-11-05,2.8125
1992-11-06,2.8125
1992-11-09,2.7657
1992-11-10,2.7813
1992-11-11,2.75
1992-11-12,2.7188
1992-11-13,2.7657
1992-11-16,2.7032
1992-11-17,2.7032
1992-11-18,2.625
1992-11-19,2.6094
1992-11-20,2.625
1992-11-23,2.625
1992-11-24,2.5938
1992-11-25,
1992-11-27,
1992-11-30,2.5938
1992-12-01,2.6094
1992-12-02,2.6094
1992-12-03,
1992-12-04,2.5782
1992-12-07,2.5625
1992-12-08,2.5782
1992-12-09,2.5782
1992-12-10,2.5938
1992-12-11,2.5625
1992-12-14,2.5469
1992-12-15,2.4844
1992-12-16,2.4219
1992-12-17,2.4688
1992-12-18,2.4688
1992-12-21,2.4375
1992-12-22,2.4688
1992-12-23,2.4688
1992-12-24,2.4688
1992-12-28,2.4375
1992-12-29,2.4688
1992-12-30,2.4688
1992-12-31,2.4688
1993-01-04,2.4375
1993-01-05,2.4532
1993-01-06,2.4375
1993-01-07,2.4063
1993-01-08,2.375
1993-01-11,2.4063
1993-01-12,2.375
1993-01-13,2.3438
1993-01-14,2.3438
1993-01-15,2.3125
1993-01-18,2.25
1993-01-19,2.25
1993-01-20,2.2657
1993-01-21,2.2657
1993-01-22,2.2344
1993-01-25,2.25
1993-01-26,2.2813
1993-01-27,2.2813
1993-01-28,2.3125
1993-01-29,2.3125
1993-02-01,2.3125
1993-02-02,2.3125
1993-02-03,2.3125
1993-02-04,2.3438
1993-02-05,2.375
1993-02-08,
1993-02-09,
1993-02-10,2.4532
1993-02-11,2.4219
1993-02-12,2.4375
1993-02-16,2.5782
1993-02-17,2.625
1993-02-18,2.6875
1993-02-19,2.6407
1993-02-22,2.625
1993-02-23,2.6563
1993-02-24,2.6094
1993-02-25,
1993-02-26,2.6875
1993-03-01,2.75
1993-03-02,2.7813
1993-03-03,2.7813
1993-03-04,2.8125
1993-03-05,2.7813
1993-03-08,2.7813
1993-03-09,2.7969
1993-03-10,2.7657
1993-03-11,2.8282
1993-03-12,
1993-03-15,2.75
1993-03-16,2.7813
1993-03-17,2.7344
1993-03-18,2.75
1993-03-19,
1993-03-22,2.7188
1993-03-23,
1993-03-24,2.7032
1993-03-25,
1993-03-26,
1993-03-29,2.625
1993-03-30,
1993-03-31,
1993-04-01,
1993-04-02,
1993-04-05,
1993-04-06,
1993-04-07,2.625
1993-04-08,2.6094
1993-04-12,2.5938
1993-04-13,
1993-04-14,2.5313
1993-04-15,
1993-04-16,2.6094
1993-04-19,2.5938
1993-04-20,2.6719
1993-04-21,2.7032
1993-04-22,2.75
1993-04-23,2.8282
1993-04-26,2.875
1993-04-27,2.8125
1993-04-28,2.7657
1993-04-29,2.7188
1993-04-30,
1993-05-03,
1993-05-04,2.7813
1993-05-05,2.7813
1993-05-06,
1993-05-07,2.75
1993-05-10,
1993-05-11,
1993-05-12,
1993-05-13,2.7813
1993-05-14,
1993-05-17,
1993-05-18,2.7813
1993-05-19,
1993-05-20,
1993-05-21,2.8282
1993-05-24,2.8125
1993-05-25,2.8125
1993-05-26,2.8282
1993-05-27,2.8438
1993-05-28,2.9063
1993-06-01,2.8907
1993-06-02,2.8438
1993-06-03,
1993-06-04,
1993-06-07,
1993-06-08,
1993-06-09,2.8282
1993-06-10,
1993-06-11,
1993-06-14,2.8438
1993-06-15,2.8125
1993-06-16,2.8125
1993-06-17,2.8282
1993-06-18,2.8125
1993-06-21,2.8438
1993-06-22,
1993-06-23,
1993-06-24,
1993-06-25,2.8125
1993-06-28,2.8125
1993-06-29,
1993-06-30,2.8438
1993-07-01,2.875
1993-07-02,
1993-07-06,2.75
1993-07-07,
1993-07-08,
1993-07-09,
1993-07-12,2.8125
1993-07-13,2.8125
1993-07-14,2.7813
1993-07-15,2.7813
1993-07-16,2.75
1993-07-19,2.625
1993-07-20,2.6407
1993-07-21,
1993-07-22,2.5625
1993-07-23,2.5625
1993-07-26,
1993-07-27,2.5938
1993-07-28,
1993-07-29,2.5625
1993-07-30,
1993-08-02,
1993-08-03,
1993-08-04,
1993-08-05,2.6094
1993-08-06,2.6094
1993-08-09,2.7188
1993-08-10,2.7813
1993-08-11,2.7188
1993-08-12,2.6563
1993-08-13,2.6563
1993-08-16,
1993-08-17,
1993-08-18,2.6563
1993-08-19,2.6719
1993-08-20,2.6563
1993-08-23,2.6563
1993-08-24,
1993-08-25,2.6563
1993-08-26,2.625
1993-08-27,2.6094
1993-08-30,
1993-08-31,2.6875
1993-09-01,2.6719
1993-09-02,2.6875
1993-09-03,
1993-09-07,2.7032
1993-09-08,2.5782
1993-09-09,2.625
1993-09-10,2.6719
1993-09-13,
1993-09-14,2.6719
1993-09-15,2.6407
1993-09-16,2.6094
1993-09-17,2.5782
1993-09-20,2.5
1993-09-21,2.5
1993-09-22,2.5313
1993-09-23,
1993-09-24,2.6094
1993-09-27,2.6407
1993-09-28,2.6875
1993-09-29,2.7032
1993-09-30,
1993-10-01,2.7188
1993-10-04,2.7813
1993-10-05,2.8438
1993-10-06,3.0
1993-10-07,3.0
1993-10-08,
1993-10-11,
1993-10-12,
1993-10-13,3.0938
1993-10-14,3.0938
1993-10-15,3.125
1993-10-18,3.1563
1993-10-19,3.125
1993-10-20,3.0625
1993-10-21,3.0625
1993-10-22,3.0625
1993-10-25,3.0625
1993-10-26,3.0469
1993-10-27,
1993-10-28,3.125
1993-10-29,3.1563
1993-11-01,3.0938
1993-11-02,3.1407
1993-11-03,3.0938
1993-11-04,
1993-11-05,3.0
1993-11-08,
1993-11-09,2.9688
1993-11-10,2.9688
1993-11-11,3.0
1993-11-12,2.9219
1993-11-15,2.9375
1993-11-16,
1993-11-17,2.875
1993-11-18,
1993-11-19,2.9063
1993-11-22,2.875
1993-11-23,
1993-11-24,2.8438
1993-11-26,
1993-11-29,2.5938
1993-11-30,2.5938
1993-12-01,2.7188
1993-12-02,2.8125
1993-12-03,2.75
1993-12-06,2.8438
1993-12-07,2.8438
1993-12-08,2.8438
1993-12-09,2.9063
1993-12-10,2.875
1993-12-13,2.8125
1993-12-14,
1993-12-15,2.7344
1993-12-16,2.6563
1993-12-17,2.7032
1993-12-20,2.6563
1993-12-21,2.625
1993-12-22,2.6875
1993-12-23,2.7032
1993-12-27,2.7344
1993-12-28,
1993-12-29,
1993-12-30,2.7969
1993-12-31,2.7969
1994-01-03,2.7813
1994-01-04,2.8438
1994-01-05,2.875
1994-01-06,2.9532
1994-01-07,2.9219
1994-01-10,2.9219
1994-01-11,3.0
1994-01-12,2.9844
1994-01-13,3.0313
1994-01-14,2.9688
1994-01-17,
1994-01-18,3.0
1994-01-19,3.0313
1994-01-20,3.0313
1994-01-21,3.125
1994-01-24,3.0313
1994-01-25,2.9688
