Date,HLX
2011-11-14,17.389999
2011-11-15,17.610001
2011-11-16,17.120001000000002
2011-11-17,16.93
2011-11-18,16.66
2011-11-21,16.299999
2011-11-22,15.99
2011-11-23,15.24
2011-11-25,14.99
2011-11-28,16.040001
2011-11-29,16.190001000000002
2011-11-30,17.74
2011-12-01,17.77
2011-12-02,17.530001000000002
2011-12-05,17.450001
2011-12-06,17.219998999999998
2011-12-07,16.700001
2011-12-08,16.139999
2011-12-09,16.91
2011-12-12,16.379998999999998
2011-12-13,15.86
2011-12-14,15.01
2011-12-15,15.08
2011-12-16,15.44
2011-12-19,14.67
2011-12-20,15.6
2011-12-21,15.7
2011-12-22,16.120001000000002
2011-12-23,16.07
2011-12-27,15.72
2011-12-28,15.36
2011-12-29,15.73
2011-12-30,15.8
2012-01-03,16.690001000000002
2012-01-04,16.450001
2012-01-05,16.389999
2012-01-06,16.34
2012-01-09,16.450001
2012-01-10,17.33
2012-01-11,17.129998999999998
2012-01-12,16.9
2012-01-13,16.17
2012-01-17,15.98
2012-01-18,16.219998999999998
2012-01-19,16.1
2012-01-20,16.129998999999998
2012-01-23,16.26
2012-01-24,16.33
2012-01-25,16.75
2012-01-26,16.32
2012-01-27,16.620001000000002
2012-01-30,16.469998999999998
2012-01-31,16.450001
2012-02-01,16.83
2012-02-02,17.24
2012-02-03,18.15
2012-02-06,18.360001
2012-02-07,18.299999
2012-02-08,18.639999
2012-02-09,18.370001000000002
2012-02-10,18.040001
2012-02-13,18.41
2012-02-14,18.42
2012-02-15,18.15
2012-02-16,18.65
2012-02-17,18.629998999999998
2012-02-21,19.280001000000002
2012-02-22,18.959999
2012-02-23,18.91
2012-02-24,19.27
2012-02-27,19.58
2012-02-28,19.559998999999998
2012-02-29,19.24
2012-03-01,19.379998999999998
2012-03-02,18.889999
2012-03-05,18.93
2012-03-06,18.530001000000002
2012-03-07,17.889999
2012-03-08,18.15
2012-03-09,18.48
2012-03-12,18.17
2012-03-13,18.76
2012-03-14,18.360001
2012-03-15,18.65
2012-03-16,18.77
2012-03-19,18.65
2012-03-20,18.33
2012-03-21,18.209999
2012-03-22,17.67
2012-03-23,18.09
2012-03-26,18.35
2012-03-27,17.99
2012-03-28,17.950001
2012-03-29,17.879998999999998
2012-03-30,17.799999
2012-04-02,18.07
2012-04-03,18.07
2012-04-04,17.49
2012-04-05,17.59
2012-04-09,17.219998999999998
2012-04-10,16.629998999999998
2012-04-11,16.75
2012-04-12,17.34
2012-04-13,16.860001
2012-04-16,16.559998999999998
2012-04-17,17.139999
2012-04-18,16.969998999999998
2012-04-19,16.9
2012-04-20,17.360001
2012-04-23,18.530001000000002
2012-04-24,19.32
2012-04-25,19.809998999999998
2012-04-26,20.1
2012-04-27,20.290001
2012-04-30,20.41
2012-05-01,20.75
2012-05-02,20.75
2012-05-03,20.129998999999998
2012-05-04,19.559998999999998
2012-05-07,19.67
2012-05-08,19.559998999999998
2012-05-09,19.51
2012-05-10,19.67
2012-05-11,19.440001000000002
2012-05-14,18.9
2012-05-15,18.76
2012-05-16,18.35
2012-05-17,17.91
2012-05-18,17.700001
2012-05-21,18.040001
2012-05-22,17.83
2012-05-23,18.24
2012-05-24,17.860001
2012-05-25,17.790001
2012-05-29,18.540001
2012-05-30,17.790001
2012-05-31,17.129998999999998
2012-06-01,15.9
2012-06-04,15.83
2012-06-05,16.18
2012-06-06,16.58
2012-06-07,16.459999
2012-06-08,16.25
2012-06-11,15.6
2012-06-12,15.81
2012-06-13,15.4
2012-06-14,15.86
2012-06-15,16.030001000000002
2012-06-18,15.28
2012-06-19,16.1
2012-06-20,16.16
2012-06-21,15.38
2012-06-22,15.64
2012-06-25,15.34
2012-06-26,15.07
2012-06-27,15.62
2012-06-28,15.9
2012-06-29,16.41
2012-07-02,16.84
2012-07-03,17.379998999999998
2012-07-05,17.190001000000002
2012-07-06,16.879998999999998
2012-07-09,16.940001000000002
2012-07-10,16.809998999999998
2012-07-11,17.01
2012-07-12,16.84
2012-07-13,17.08
2012-07-16,17.0
2012-07-17,17.23
2012-07-18,17.57
2012-07-19,17.51
2012-07-20,17.49
2012-07-23,17.0
2012-07-24,16.42
2012-07-25,16.42
2012-07-26,16.790001
2012-07-27,17.799999
2012-07-30,18.059998999999998
2012-07-31,17.879998999999998
2012-08-01,17.76
2012-08-02,16.799999
2012-08-03,17.450001
2012-08-06,17.860001
2012-08-07,18.290001
2012-08-08,18.290001
2012-08-09,18.83
2012-08-10,18.85
2012-08-13,18.58
2012-08-14,18.66
2012-08-15,18.76
2012-08-16,18.940001000000002
2012-08-17,18.99
2012-08-20,19.09
2012-08-21,19.25
2012-08-22,18.84
2012-08-23,18.23
2012-08-24,18.07
2012-08-27,18.040001
2012-08-28,17.99
2012-08-29,17.92
2012-08-30,17.389999
2012-08-31,17.620001000000002
2012-09-04,17.76
2012-09-05,17.57
2012-09-06,17.98
2012-09-07,18.629998999999998
2012-09-10,18.59
2012-09-11,18.790001
2012-09-12,19.0
2012-09-13,19.52
2012-09-14,20.559998999999998
2012-09-17,20.0
2012-09-18,19.700001
2012-09-19,19.469998999999998
2012-09-20,19.469998999999998
2012-09-21,19.58
2012-09-24,19.450001
2012-09-25,18.690001000000002
2012-09-26,18.4
2012-09-27,18.82
2012-09-28,18.27
2012-10-01,18.35
2012-10-02,18.5
2012-10-03,18.24
2012-10-04,18.35
2012-10-05,18.77
2012-10-08,18.879998999999998
2012-10-09,18.73
2012-10-10,18.4
2012-10-11,18.67
2012-10-12,18.52
2012-10-15,18.4
2012-10-16,18.75
2012-10-17,19.4
2012-10-18,19.6
2012-10-19,18.950001
2012-10-22,18.889999
2012-10-23,17.469998999999998
2012-10-24,17.27
2012-10-25,17.68
2012-10-26,17.51
2012-10-31,17.290001
2012-11-01,17.860001
2012-11-02,17.549999
2012-11-05,17.969998999999998
2012-11-06,17.65
2012-11-07,17.049999
2012-11-08,16.15
2012-11-09,16.530001000000002
2012-11-12,16.700001
2012-11-13,16.49
2012-11-14,16.08
2012-11-15,16.059998999999998
2012-11-16,15.89
2012-11-19,16.65
2012-11-20,16.67
2012-11-21,16.77
2012-11-23,16.950001
2012-11-26,16.9
2012-11-27,16.76
2012-11-28,16.950001
2012-11-29,17.620001000000002
2012-11-30,17.51
2012-12-03,17.59
2012-12-04,17.610001
2012-12-05,18.129998999999998
2012-12-06,18.18
2012-12-07,18.200001
2012-12-10,18.49
2012-12-11,18.690001000000002
2012-12-12,18.950001
2012-12-13,18.57
2012-12-14,18.99
2012-12-17,19.139999
2012-12-18,19.84
2012-12-19,19.889999
2012-12-20,20.459999
2012-12-21,20.4
2012-12-24,20.299999
2012-12-26,20.35
2012-12-27,20.209999
2012-12-28,20.049999
2012-12-31,20.639999
2013-01-02,21.23
2013-01-03,20.860001
2013-01-04,21.84
2013-01-07,21.66
2013-01-08,21.09
2013-01-09,20.950001
2013-01-10,21.0
2013-01-11,20.85
2013-01-14,20.719998999999998
2013-01-15,21.51
2013-01-16,21.76
2013-01-17,22.120001000000002
2013-01-18,22.65
2013-01-22,22.940001000000002
2013-01-23,22.76
2013-01-24,22.610001
2013-01-25,22.73
2013-01-28,22.85
2013-01-29,23.49
2013-01-30,23.360001
2013-01-31,23.719998999999998
2013-02-01,24.07
2013-02-04,23.870001000000002
2013-02-05,24.27
2013-02-06,24.59
2013-02-07,24.610001
2013-02-08,24.799999
2013-02-11,24.5
2013-02-12,24.34
2013-02-13,24.75
2013-02-14,25.370001000000002
2013-02-15,24.15
2013-02-19,24.67
2013-02-20,23.75
2013-02-21,23.139999
2013-02-22,24.07
2013-02-25,22.5
2013-02-26,22.620001000000002
2013-02-27,23.389999
2013-02-28,23.41
2013-03-01,22.98
2013-03-04,22.790001
2013-03-05,23.24
2013-03-06,23.24
2013-03-07,23.34
2013-03-08,23.700001
2013-03-11,23.799999
2013-03-12,23.5
2013-03-13,23.620001000000002
2013-03-14,23.85
2013-03-15,23.809998999999998
2013-03-18,23.16
2013-03-19,22.76
2013-03-20,22.92
2013-03-21,22.610001
2013-03-22,22.5
2013-03-25,22.76
2013-03-26,23.51
2013-03-27,23.15
2013-03-28,22.879998999999998
2013-04-01,22.440001000000002
2013-04-02,21.719998999999998
2013-04-03,21.17
2013-04-04,21.450001
2013-04-05,22.059998999999998
2013-04-08,22.790001
2013-04-09,23.370001000000002
2013-04-10,23.889999
2013-04-11,23.540001
2013-04-12,22.889999
2013-04-15,21.33
2013-04-16,21.75
2013-04-17,20.690001000000002
2013-04-18,21.16
2013-04-19,21.32
2013-04-22,21.549999
2013-04-23,22.33
2013-04-24,23.1
2013-04-25,22.18
2013-04-26,22.33
2013-04-29,22.719998999999998
2013-04-30,23.040001
2013-05-01,22.26
2013-05-02,23.41
2013-05-03,23.879998999999998
2013-05-06,23.950001
2013-05-07,24.42
2013-05-08,24.459999
2013-05-09,24.42
2013-05-10,24.52
2013-05-13,24.389999
2013-05-14,24.950001
2013-05-15,25.01
2013-05-16,24.690001000000002
2013-05-17,25.5
2013-05-20,25.84
2013-05-21,25.530001000000002
2013-05-22,24.379998999999998
2013-05-23,24.629998999999998
2013-05-24,24.35
2013-05-28,24.459999
2013-05-29,24.379998999999998
2013-05-30,24.33
2013-05-31,23.860001
2013-06-03,23.889999
2013-06-04,23.41
2013-06-05,23.15
2013-06-06,23.459999
2013-06-07,23.879998999999998
2013-06-10,23.93
2013-06-11,23.65
2013-06-12,23.1
2013-06-13,23.76
2013-06-14,23.139999
2013-06-17,23.469998999999998
2013-06-18,24.41
2013-06-19,23.879998999999998
2013-06-20,23.059998999999998
2013-06-21,23.02
2013-06-24,22.33
2013-06-25,22.809998999999998
2013-06-26,22.969998999999998
2013-06-27,23.209999
2013-06-28,23.040001
2013-07-01,23.440001000000002
2013-07-02,23.530001000000002
2013-07-03,23.620001000000002
2013-07-05,24.299999
2013-07-08,24.25
2013-07-09,24.49
2013-07-10,24.5
2013-07-11,25.0
2013-07-12,25.450001
2013-07-15,25.280001000000002
2013-07-16,25.27
2013-07-17,25.48
2013-07-18,25.969998999999998
2013-07-19,26.059998999999998
2013-07-22,25.940001000000002
2013-07-23,26.030001000000002
2013-07-24,25.84
2013-07-25,25.77
2013-07-26,25.4
2013-07-29,24.93
2013-07-30,24.799999
2013-07-31,25.370001000000002
2013-08-01,26.4
2013-08-02,26.49
2013-08-05,26.51
2013-08-06,25.85
2013-08-07,26.15
2013-08-08,26.290001
2013-08-09,26.459999
2013-08-12,26.4
2013-08-13,26.16
2013-08-14,25.959999
2013-08-15,25.879998999999998
2013-08-16,25.620001000000002
2013-08-19,25.33
2013-08-20,25.91
2013-08-21,25.549999
2013-08-22,26.09
2013-08-23,26.290001
2013-08-26,26.26
2013-08-27,25.98
2013-08-28,26.0
2013-08-29,25.74
2013-08-30,25.030001000000002
2013-09-03,25.26
2013-09-04,25.540001
2013-09-05,25.67
2013-09-06,25.809998999999998
2013-09-09,26.360001
2013-09-10,26.26
2013-09-11,26.27
2013-09-12,26.450001
2013-09-13,26.77
2013-09-16,26.82
2013-09-17,26.99
2013-09-18,27.360001
2013-09-19,26.860001
2013-09-20,26.110001
2013-09-23,25.700001
2013-09-24,25.59
2013-09-25,25.530001000000002
2013-09-26,25.48
2013-09-27,25.5
2013-09-30,25.370001000000002
2013-10-01,25.610001
2013-10-02,25.440001000000002
2013-10-03,25.0
2013-10-04,25.08
2013-10-07,24.719998999999998
2013-10-08,24.15
2013-10-09,23.700001
2013-10-10,24.209999
2013-10-11,24.43
2013-10-14,24.719998999999998
2013-10-15,24.35
2013-10-16,24.23
2013-10-17,24.16
2013-10-18,24.67
2013-10-21,24.32
2013-10-22,24.0
2013-10-23,23.190001000000002
2013-10-24,23.01
2013-10-25,24.040001
2013-10-28,24.02
2013-10-29,24.25
2013-10-30,23.950001
2013-10-31,23.66
2013-11-01,23.190001000000002
2013-11-04,23.52
2013-11-05,22.98
2013-11-06,22.799999
2013-11-07,22.35
2013-11-08,22.92
2013-11-11,22.99
2013-11-12,22.610001
2013-11-13,22.93
2013-11-14,23.35
2013-11-15,24.040001
2013-11-18,23.25
2013-11-19,22.540001
2013-11-20,22.219998999999998
2013-11-21,22.360001
2013-11-22,22.370001000000002
2013-11-25,21.530001000000002
2013-11-26,21.719998999999998
2013-11-27,22.139999
2013-11-29,22.209999
2013-12-02,22.02
2013-12-03,22.030001000000002
2013-12-04,22.49
2013-12-05,22.610001
2013-12-06,22.559998999999998
2013-12-09,22.59
2013-12-10,22.51
2013-12-11,21.620001000000002
2013-12-12,21.83
2013-12-13,23.389999
2013-12-16,23.469998999999998
2013-12-17,23.48
2013-12-18,23.370001000000002
2013-12-19,23.110001
2013-12-20,23.1
2013-12-23,22.889999
2013-12-24,23.450001
2013-12-26,23.200001
2013-12-27,23.360001
2013-12-30,23.209999
2013-12-31,23.18
2014-01-02,22.84
2014-01-03,22.77
2014-01-06,22.66
2014-01-07,22.799999
2014-01-08,22.209999
2014-01-09,22.530001000000002
2014-01-10,22.77
2014-01-13,22.08
2014-01-14,22.120001000000002
2014-01-15,22.209999
2014-01-16,21.93
2014-01-17,22.059998999999998
2014-01-21,22.6
2014-01-22,22.9
2014-01-23,22.110001
2014-01-24,21.1
2014-01-27,20.77
2014-01-28,21.09
2014-01-29,20.52
2014-01-30,20.690001000000002
2014-01-31,20.389999
2014-02-03,19.75
2014-02-04,20.02
2014-02-05,20.1
2014-02-06,20.440001000000002
2014-02-07,20.91
2014-02-10,21.030001000000002
2014-02-11,21.68
2014-02-12,21.68
2014-02-13,22.15
2014-02-14,22.27
2014-02-18,21.99
2014-02-19,22.27
2014-02-20,22.5
2014-02-21,22.200001
2014-02-24,23.4
2014-02-25,23.459999
2014-02-26,23.6
2014-02-27,23.549999
2014-02-28,23.639999
2014-03-03,23.290001
2014-03-04,23.57
2014-03-05,23.360001
2014-03-06,23.67
2014-03-07,23.629998999999998
2014-03-10,23.49
2014-03-11,23.09
2014-03-12,23.040001
2014-03-13,22.57
2014-03-14,22.83
2014-03-17,23.200001
2014-03-18,22.959999
2014-03-19,22.629998999999998
2014-03-20,22.43
2014-03-21,22.65
2014-03-24,22.110001
2014-03-25,22.190001000000002
2014-03-26,22.059998999999998
2014-03-27,22.190001000000002
2014-03-28,22.700001
2014-03-31,22.98
2014-04-01,23.360001
2014-04-02,23.459999
2014-04-03,23.42
2014-04-04,22.780001000000002
2014-04-07,22.219998999999998
2014-04-08,22.49
2014-04-09,22.58
2014-04-10,22.0
2014-04-11,21.74
2014-04-14,22.110001
2014-04-15,22.309998999999998
2014-04-16,22.389999
2014-04-17,22.629998999999998
2014-04-21,22.709999
2014-04-22,23.1
2014-04-23,24.0
2014-04-24,24.24
2014-04-25,23.969998999999998
2014-04-28,23.700001
2014-04-29,23.690001000000002
2014-04-30,24.040001
2014-05-01,23.469998999999998
2014-05-02,23.530001000000002
2014-05-05,23.65
2014-05-06,23.51
2014-05-07,23.57
2014-05-08,23.139999
2014-05-09,23.27
2014-05-12,24.01
2014-05-13,23.99
2014-05-14,23.33
2014-05-15,22.440001000000002
2014-05-16,22.790001
2014-05-19,22.85
2014-05-20,22.73
2014-05-21,22.870001000000002
2014-05-22,22.99
2014-05-23,23.0
2014-05-27,23.299999
2014-05-28,22.959999
2014-05-29,23.040001
2014-05-30,23.379998999999998
2014-06-02,23.309998999999998
2014-06-03,23.25
2014-06-04,23.190001000000002
2014-06-05,23.83
2014-06-06,24.82
2014-06-09,25.4
2014-06-10,25.24
2014-06-11,25.18
2014-06-12,25.16
2014-06-13,25.379998999999998
2014-06-16,25.299999
2014-06-17,25.42
2014-06-18,25.6
2014-06-19,25.799999
2014-06-20,25.879998999999998
2014-06-23,25.75
2014-06-24,25.610001
2014-06-25,25.77
2014-06-26,25.77
2014-06-27,26.17
2014-06-30,26.309998999999998
2014-07-01,26.440001000000002
2014-07-02,26.120001000000002
2014-07-03,26.209999
2014-07-07,25.49
2014-07-08,25.58
2014-07-09,25.27
2014-07-10,24.68
2014-07-11,24.15
2014-07-14,24.450001
2014-07-15,24.51
2014-07-16,24.530001000000002
2014-07-17,23.959999
2014-07-18,24.18
2014-07-21,24.43
2014-07-22,26.280001000000002
2014-07-23,27.51
2014-07-24,26.639999
2014-07-25,26.879998999999998
2014-07-28,26.790001
2014-07-29,26.469998999999998
2014-07-30,26.5
2014-07-31,25.43
2014-08-01,25.719998999999998
2014-08-04,25.09
2014-08-05,25.15
2014-08-06,25.209999
2014-08-07,25.360001
2014-08-08,25.75
2014-08-11,25.57
2014-08-12,25.959999
2014-08-13,26.049999
2014-08-14,25.559998999999998
2014-08-15,25.66
2014-08-18,26.1
2014-08-19,26.6
2014-08-20,26.57
2014-08-21,26.6
2014-08-22,26.309998999999998
2014-08-25,26.110001
2014-08-26,26.610001
2014-08-27,26.889999
2014-08-28,26.969998999999998
2014-08-29,27.32
2014-09-02,27.0
2014-09-03,27.27
2014-09-04,26.17
2014-09-05,26.51
2014-09-08,26.049999
2014-09-09,25.76
2014-09-10,25.879998999999998
2014-09-11,25.790001
2014-09-12,24.98
2014-09-15,24.99
2014-09-16,25.5
2014-09-17,25.299999
2014-09-18,25.34
2014-09-19,24.85
2014-09-22,23.76
2014-09-23,23.84
2014-09-24,23.719998999999998
2014-09-25,22.969998999999998
2014-09-26,23.18
2014-09-29,22.860001
2014-09-30,22.059998999999998
2014-10-01,21.59
2014-10-02,21.66
2014-10-03,21.549999
2014-10-06,21.84
2014-10-07,21.809998999999998
2014-10-08,22.1
2014-10-09,21.16
2014-10-10,21.57
2014-10-13,21.99
2014-10-14,21.870001000000002
2014-10-15,22.040001
2014-10-16,22.4
2014-10-17,22.51
2014-10-20,22.780001000000002
2014-10-21,24.6
2014-10-22,24.4
2014-10-23,25.58
2014-10-24,25.4
2014-10-27,25.41
2014-10-28,26.690001000000002
2014-10-29,26.780001000000002
2014-10-30,26.190001000000002
2014-10-31,26.639999
2014-11-03,26.209999
2014-11-04,25.610001
2014-11-05,26.209999
2014-11-06,26.49
2014-11-07,26.98
2014-11-10,26.709999
2014-11-11,27.08
2014-11-12,27.139999
2014-11-13,26.719998999999998
2014-11-14,26.91
2014-11-17,26.84
2014-11-18,26.32
2014-11-19,26.5
2014-11-20,27.110001
2014-11-21,27.24
2014-11-24,27.379998999999998
2014-11-25,26.67
2014-11-26,25.52
2014-11-28,22.870001000000002
2014-12-01,21.92
2014-12-02,22.200001
2014-12-03,23.17
2014-12-04,23.459999
2014-12-05,23.4
2014-12-08,22.110001
2014-12-09,23.34
2014-12-10,22.370001000000002
2014-12-11,21.93
2014-12-12,20.98
2014-12-15,20.209999
2014-12-16,20.049999
2014-12-17,20.74
2014-12-18,21.0
2014-12-19,21.969998999999998
2014-12-22,21.18
2014-12-23,21.43
2014-12-24,21.74
2014-12-26,21.65
2014-12-29,22.25
2014-12-30,22.280001000000002
2014-12-31,21.700001
2015-01-02,21.66
2015-01-05,20.610001
2015-01-06,19.299999
2015-01-07,19.66
2015-01-08,20.309998999999998
2015-01-09,19.4
2015-01-12,18.280001000000002
2015-01-13,18.030001000000002
2015-01-14,17.66
2015-01-15,17.32
2015-01-16,18.379998999999998
2015-01-20,18.190001000000002
2015-01-21,19.219998999999998
2015-01-22,18.969998999999998
2015-01-23,18.49
2015-01-26,19.18
2015-01-27,19.02
2015-01-28,18.059998999999998
2015-01-29,18.51
2015-01-30,18.77
2015-02-02,19.84
2015-02-03,20.549999
2015-02-04,19.629998999999998
2015-02-05,20.190001000000002
2015-02-06,20.09
2015-02-09,19.84
2015-02-10,19.09
2015-02-11,18.82
2015-02-12,18.42
2015-02-13,19.08
2015-02-17,16.620001000000002
2015-02-18,16.950001
2015-02-19,16.15
2015-02-20,15.9
2015-02-23,15.62
2015-02-24,15.9
2015-02-25,15.84
2015-02-26,15.92
2015-02-27,15.44
2015-03-02,15.07
2015-03-03,14.8
2015-03-04,14.29
2015-03-05,14.33
2015-03-06,14.12
2015-03-09,14.26
2015-03-10,13.79
2015-03-11,13.37
2015-03-12,13.37
2015-03-13,13.48
2015-03-16,13.55
2015-03-17,13.62
2015-03-18,13.89
2015-03-19,13.49
2015-03-20,14.13
2015-03-23,13.99
2015-03-24,14.39
2015-03-25,14.3
2015-03-26,14.54
2015-03-27,14.65
2015-03-30,14.77
2015-03-31,14.96
2015-04-01,15.03
2015-04-02,15.21
2015-04-06,16.17
2015-04-07,15.71
2015-04-08,15.73
2015-04-09,16.559998999999998
2015-04-10,16.34
2015-04-13,16.389999
2015-04-14,16.43
2015-04-15,17.01
2015-04-16,16.58
2015-04-17,16.1
2015-04-20,15.73
2015-04-21,16.59
2015-04-22,16.75
2015-04-23,16.68
2015-04-24,16.360001
2015-04-27,16.57
2015-04-28,16.48
2015-04-29,16.77
2015-04-30,16.48
2015-05-01,16.35
2015-05-04,16.49
2015-05-05,16.68
2015-05-06,16.49
2015-05-07,16.360001
2015-05-08,16.889999
2015-05-11,16.76
2015-05-12,17.129998999999998
2015-05-13,16.93
2015-05-14,16.84
2015-05-15,16.969998999999998
2015-05-18,16.950001
2015-05-19,16.209999
2015-05-20,16.32
2015-05-21,16.620001000000002
2015-05-22,16.309998999999998
2015-05-26,16.08
2015-05-27,16.110001
2015-05-28,15.98
2015-05-29,15.67
2015-06-01,15.28
2015-06-02,15.77
2015-06-03,15.67
2015-06-04,15.29
2015-06-05,15.73
2015-06-08,15.58
2015-06-09,15.54
2015-06-10,16.16
2015-06-11,15.86
2015-06-12,15.3
2015-06-15,15.19
2015-06-16,15.18
2015-06-17,14.44
2015-06-18,13.98
2015-06-19,13.69
2015-06-22,13.91
2015-06-23,13.91
2015-06-24,13.41
2015-06-25,13.16
2015-06-26,13.11
2015-06-29,12.92
2015-06-30,12.63
2015-07-01,12.25
2015-07-02,12.39
2015-07-06,12.35
2015-07-07,12.62
2015-07-08,12.26
2015-07-09,12.21
2015-07-10,12.36
2015-07-13,12.58
2015-07-14,12.79
2015-07-15,12.38
2015-07-16,11.91
2015-07-17,11.54
2015-07-20,11.3
2015-07-21,9.4
2015-07-22,9.45
2015-07-23,9.24
2015-07-24,8.86
2015-07-27,8.46
2015-07-28,8.65
2015-07-29,8.54
2015-07-30,8.5
2015-07-31,8.37
2015-08-03,8.08
2015-08-04,7.75
2015-08-05,7.94
2015-08-06,8.47
2015-08-07,8.0
2015-08-10,8.26
2015-08-11,7.92
2015-08-12,7.69
2015-08-13,7.27
2015-08-14,7.28
2015-08-17,7.13
2015-08-18,6.79
2015-08-19,6.5
2015-08-20,6.06
2015-08-21,5.84
2015-08-24,5.55
2015-08-25,5.59
2015-08-26,5.83
2015-08-27,6.37
2015-08-28,6.5
2015-08-31,6.95
2015-09-01,6.69
2015-09-02,6.96
2015-09-03,6.78
2015-09-04,6.53
2015-09-08,6.68
2015-09-09,6.35
2015-09-10,6.15
2015-09-11,5.89
2015-09-14,6.04
2015-09-15,6.2
2015-09-16,6.34
2015-09-17,6.15
2015-09-18,6.01
2015-09-21,5.94
2015-09-22,5.55
2015-09-23,5.26
2015-09-24,5.09
2015-09-25,5.01
2015-09-28,4.6
2015-09-29,4.87
2015-09-30,4.79
2015-10-01,4.84
2015-10-02,5.49
2015-10-05,5.88
2015-10-06,6.23
2015-10-07,6.07
2015-10-08,6.44
2015-10-09,6.63
2015-10-12,6.14
2015-10-13,5.9
2015-10-14,5.77
2015-10-15,5.86
2015-10-16,5.3
2015-10-19,5.17
2015-10-20,6.54
2015-10-21,6.55
2015-10-22,6.98
2015-10-23,6.39
2015-10-26,5.87
2015-10-27,5.57
2015-10-28,6.07
2015-10-29,5.59
2015-10-30,5.78
2015-11-02,6.02
2015-11-03,6.38
2015-11-04,6.23
2015-11-05,6.2
2015-11-06,6.48
2015-11-09,6.29
2015-11-10,6.29
2015-11-11,6.06
2015-11-12,5.83
2015-11-13,5.93
2015-11-16,6.3
2015-11-17,5.71
2015-11-18,5.92
2015-11-19,5.63
2015-11-20,5.58
2015-11-23,5.86
2015-11-24,6.45
2015-11-25,6.26
2015-11-27,6.05
2015-11-30,6.48
2015-12-01,6.45
2015-12-02,6.16
2015-12-03,6.34
2015-12-04,5.96
2015-12-07,5.42
2015-12-08,5.29
2015-12-09,5.23
2015-12-10,5.33
2015-12-11,5.01
2015-12-14,4.95
2015-12-15,5.28
2015-12-16,5.17
2015-12-17,4.77
2015-12-18,4.72
2015-12-21,4.96
2015-12-22,5.18
2015-12-23,5.6
2015-12-24,5.45
2015-12-28,5.15
2015-12-29,5.26
2015-12-30,5.23
2015-12-31,5.26
2016-01-04,5.37
2016-01-05,5.24
2016-01-06,4.97
2016-01-07,4.78
2016-01-08,4.83
2016-01-11,4.68
2016-01-12,4.42
2016-01-13,4.07
2016-01-14,4.15
2016-01-15,3.71
2016-01-19,3.18
2016-01-20,3.38
2016-01-21,3.5
2016-01-22,3.54
2016-01-25,3.28
2016-01-26,3.53
2016-01-27,3.57
2016-01-28,3.56
2016-01-29,4.03
2016-02-01,3.97
2016-02-02,3.65
2016-02-03,3.78
2016-02-04,3.95
2016-02-05,3.84
2016-02-08,3.45
2016-02-09,3.29
2016-02-10,3.0
2016-02-11,2.65
2016-02-12,2.63
2016-02-16,3.02
2016-02-17,3.18
2016-02-18,3.17
2016-02-19,2.82
2016-02-22,2.96
2016-02-23,3.53
2016-02-24,3.61
2016-02-25,3.33
2016-02-26,3.58
2016-02-29,3.9
2016-03-01,4.28
2016-03-02,4.43
2016-03-03,4.72
2016-03-04,4.55
2016-03-07,5.4
2016-03-08,4.73
2016-03-09,4.82
2016-03-10,4.63
2016-03-11,5.08
2016-03-14,4.91
2016-03-15,4.59
2016-03-16,4.6
2016-03-17,5.48
2016-03-18,5.62
2016-03-21,6.05
2016-03-22,5.66
2016-03-23,5.3
2016-03-24,5.34
2016-03-28,5.57
2016-03-29,5.46
2016-03-30,5.47
2016-03-31,5.6
2016-04-01,5.41
2016-04-04,5.09
2016-04-05,5.09
2016-04-06,5.15
2016-04-07,5.12
2016-04-08,5.87
2016-04-11,5.92
2016-04-12,6.29
2016-04-13,6.71
2016-04-14,6.37
2016-04-15,6.34
2016-04-18,6.76
2016-04-19,7.28
2016-04-20,7.91
2016-04-21,7.98
2016-04-22,8.38
2016-04-25,8.23
2016-04-26,8.32
2016-04-27,8.61
2016-04-28,8.63
2016-04-29,8.63
2016-05-02,8.2
2016-05-03,7.47
2016-05-04,7.32
2016-05-05,7.24
2016-05-06,7.29
2016-05-09,6.93
2016-05-10,7.17
2016-05-11,7.15
2016-05-12,7.15
2016-05-13,6.93
2016-05-16,7.29
2016-05-17,7.49
2016-05-18,7.18
2016-05-19,7.1
2016-05-20,7.57
2016-05-23,7.48
2016-05-24,7.45
2016-05-25,8.12
2016-05-26,7.92
2016-05-27,7.83
2016-05-31,8.01
2016-06-01,8.06
2016-06-02,7.85
2016-06-03,8.01
2016-06-06,8.5
2016-06-07,8.62
2016-06-08,8.8
2016-06-09,8.18
2016-06-10,7.65
2016-06-13,7.53
2016-06-14,7.46
2016-06-15,7.42
2016-06-16,6.87
2016-06-17,7.2
2016-06-20,7.38
2016-06-21,7.08
2016-06-22,6.86
2016-06-23,6.95
2016-06-24,6.59
2016-06-27,6.03
2016-06-28,6.4
2016-06-29,6.55
2016-06-30,6.76
2016-07-01,7.43
2016-07-05,6.94
2016-07-06,6.97
2016-07-07,7.11
2016-07-08,7.38
2016-07-11,7.29
2016-07-12,7.92
2016-07-13,7.08
2016-07-14,6.9
2016-07-15,6.75
2016-07-18,6.84
2016-07-19,7.03
2016-07-20,7.82
2016-07-21,7.66
2016-07-22,7.93
2016-07-25,7.22
2016-07-26,7.51
2016-07-27,7.68
2016-07-28,7.66
2016-07-29,7.94
2016-08-01,7.78
2016-08-02,7.94
2016-08-03,7.94
2016-08-04,7.89
