Date,BIIB
2005-02-17,67.57
2005-02-18,66.970001
2005-02-22,65.339996
2005-02-23,65.58000200000001
2005-02-24,66.68
2005-02-25,67.279999
2005-02-28,38.650002
2005-03-01,41.259997999999996
2005-03-02,40.880001
2005-03-03,39.330002
2005-03-04,37.529999
2005-03-07,37.59
2005-03-08,38.349998
2005-03-09,39.310001
2005-03-10,38.610001000000004
2005-03-11,38.029999
2005-03-14,39.41
2005-03-15,38.07
2005-03-16,37.189999
2005-03-17,38.16
2005-03-18,38.259997999999996
2005-03-21,38.27
2005-03-22,38.099998
2005-03-23,38.099998
2005-03-24,38.799999
2005-03-28,38.099998
2005-03-29,37.689999
2005-03-30,38.349998
2005-03-31,34.509997999999996
2005-04-01,34.740002000000004
2005-04-04,34.610001000000004
2005-04-05,34.77
2005-04-06,35.400002
2005-04-07,36.529999
2005-04-08,36.080002
2005-04-11,35.75
2005-04-12,36.700001
2005-04-13,36.450001
2005-04-14,36.040001000000004
2005-04-15,35.790001000000004
2005-04-18,35.73
2005-04-19,35.470001
2005-04-20,34.799999
2005-04-21,35.419998
2005-04-22,35.380001
2005-04-25,35.349998
2005-04-26,36.209998999999996
2005-04-27,35.84
2005-04-28,35.98
2005-04-29,36.240002000000004
2005-05-02,37.32
2005-05-03,37.720001
2005-05-04,38.720001
2005-05-05,38.52
2005-05-06,38.450001
2005-05-09,38.700001
2005-05-10,38.91
2005-05-11,38.77
2005-05-12,39.34
2005-05-13,38.900002
2005-05-16,38.549999
2005-05-17,38.650002
2005-05-18,39.259997999999996
2005-05-19,39.950001
2005-05-20,39.060001
2005-05-23,39.110001000000004
2005-05-24,38.349998
2005-05-25,37.990002000000004
2005-05-26,39.34
2005-05-27,39.639998999999996
2005-05-31,39.099998
2005-06-01,39.77
2005-06-02,38.07
2005-06-03,36.400002
2005-06-06,35.369999
2005-06-07,35.07
2005-06-08,33.349998
2005-06-09,35.130001
2005-06-10,35.009997999999996
2005-06-13,34.790001000000004
2005-06-14,34.759997999999996
2005-06-15,35.029999
2005-06-16,36.25
2005-06-17,35.939999
2005-06-20,35.400002
2005-06-21,35.25
2005-06-22,34.889998999999996
2005-06-23,34.189999
2005-06-24,34.080002
2005-06-27,33.990002000000004
2005-06-28,34.360001000000004
2005-06-29,34.880001
2005-06-30,34.450001
2005-07-01,34.080002
2005-07-05,34.09
2005-07-06,34.650002
2005-07-07,34.759997999999996
2005-07-08,35.43
2005-07-11,36.32
2005-07-12,36.34
2005-07-13,36.380001
2005-07-14,37.759997999999996
2005-07-15,37.82
2005-07-18,38.099998
2005-07-19,38.240002000000004
2005-07-20,39.259997999999996
2005-07-21,38.860001000000004
2005-07-22,38.459998999999996
2005-07-25,38.5
2005-07-26,38.82
2005-07-27,39.48
2005-07-28,39.900002
2005-07-29,39.290001000000004
2005-08-01,40.419998
2005-08-02,40.84
2005-08-03,40.689999
2005-08-04,39.48
2005-08-05,38.119999
2005-08-08,38.419998
2005-08-09,41.240002000000004
2005-08-10,41.27
2005-08-11,41.73
2005-08-12,41.580002
2005-08-15,41.709998999999996
2005-08-16,41.080002
2005-08-17,40.549999
2005-08-18,40.599998
2005-08-19,40.240002000000004
2005-08-22,40.169998
2005-08-23,39.849998
2005-08-24,39.869999
2005-08-25,40.919998
2005-08-26,41.049999
2005-08-29,40.990002000000004
2005-08-30,40.900002
2005-08-31,42.139998999999996
2005-09-01,42.799999
2005-09-02,42.419998
2005-09-06,42.41
2005-09-07,42.470001
2005-09-08,42.439999
2005-09-09,41.860001000000004
2005-09-12,41.880001
2005-09-13,41.299999
2005-09-14,40.669998
2005-09-15,40.439999
2005-09-16,41.240002000000004
2005-09-19,40.290001000000004
2005-09-20,40.23
2005-09-21,39.419998
2005-09-22,38.91
2005-09-23,38.560001
2005-09-26,38.459998999999996
2005-09-27,38.049999
2005-09-28,38.150002
2005-09-29,38.599998
2005-09-30,39.48
2005-10-03,39.919998
2005-10-04,40.259997999999996
2005-10-05,38.860001000000004
2005-10-06,37.240002000000004
2005-10-07,37.709998999999996
2005-10-10,37.52
2005-10-11,36.57
2005-10-12,35.939999
2005-10-13,37.060001
2005-10-14,38.02
2005-10-17,38.630001
2005-10-18,38.650002
2005-10-19,39.27
2005-10-20,39.009997999999996
2005-10-21,39.09
2005-10-24,39.650002
2005-10-25,40.419998
2005-10-26,40.009997999999996
2005-10-27,38.349998
2005-10-28,38.490002000000004
2005-10-31,40.630001
2005-11-01,40.290001000000004
2005-11-02,41.16
2005-11-03,41.389998999999996
2005-11-04,41.98
2005-11-07,41.84
2005-11-08,42.919998
2005-11-09,42.630001
2005-11-10,43.98
2005-11-11,44.91
2005-11-14,43.740002000000004
2005-11-15,43.810001
2005-11-16,43.720001
2005-11-17,44.810001
2005-11-18,45.330002
2005-11-21,45.119999
2005-11-22,44.759997999999996
2005-11-23,44.830002
2005-11-25,44.490002000000004
2005-11-28,43.419998
2005-11-29,43.029999
2005-11-30,42.810001
2005-12-01,43.419998
2005-12-02,43.450001
2005-12-05,42.75
2005-12-06,42.360001000000004
2005-12-07,42.779999
2005-12-08,44.93
2005-12-09,44.669998
2005-12-12,44.759997999999996
2005-12-13,45.119999
2005-12-14,44.779999
2005-12-15,45.110001000000004
2005-12-16,45.310001
2005-12-19,44.09
2005-12-20,43.790001000000004
2005-12-21,44.389998999999996
2005-12-22,45.470001
2005-12-23,45.52
2005-12-27,44.919998
2005-12-28,45.18
2005-12-29,44.66
2005-12-30,45.279999
2006-01-03,46.740002000000004
2006-01-04,47.27
2006-01-05,47.119999
2006-01-06,47.18
2006-01-09,47.549999
2006-01-10,47.959998999999996
2006-01-11,47.529999
2006-01-12,47.060001
2006-01-13,46.209998999999996
2006-01-17,46.389998999999996
2006-01-18,45.919998
2006-01-19,46.049999
2006-01-20,44.93
2006-01-23,44.84
2006-01-24,44.419998
2006-01-25,43.610001000000004
2006-01-26,44.360001000000004
2006-01-27,45.23
2006-01-30,44.73
2006-01-31,44.75
2006-02-01,45.27
2006-02-02,45.150002
2006-02-03,44.919998
2006-02-06,44.240002000000004
2006-02-07,44.59
2006-02-08,44.529999
2006-02-09,44.240002000000004
2006-02-10,44.27
2006-02-13,43.709998999999996
2006-02-14,44.380001
2006-02-15,45.720001
2006-02-16,47.330002
2006-02-17,47.060001
2006-02-21,46.099998
2006-02-22,47.32
2006-02-23,48.5
2006-02-24,49.580002
2006-02-27,50.099998
2006-02-28,47.25
2006-03-01,46.950001
2006-03-02,46.360001000000004
2006-03-03,45.5
2006-03-06,45.509997999999996
2006-03-07,45.509997999999996
2006-03-08,45.509997999999996
2006-03-09,47.540001000000004
2006-03-10,47.779999
2006-03-13,47.919998
2006-03-14,48.959998999999996
2006-03-15,49.23
2006-03-16,49.099998
2006-03-17,49.189999
2006-03-20,49.25
2006-03-21,48.310001
2006-03-22,48.099998
2006-03-23,46.470001
2006-03-24,46.459998999999996
2006-03-27,47.18
2006-03-28,45.860001000000004
2006-03-29,47.220001
2006-03-30,47.200001
2006-03-31,47.099998
2006-04-03,46.34
2006-04-04,46.080002
2006-04-05,45.360001000000004
2006-04-06,45.0
2006-04-07,44.369999
2006-04-10,44.75
2006-04-11,44.310001
2006-04-12,44.810001
2006-04-13,45.040001000000004
2006-04-17,45.0
2006-04-18,45.860001000000004
2006-04-19,45.490002000000004
2006-04-20,44.830002
2006-04-21,44.279999
2006-04-24,44.75
2006-04-25,44.080002
2006-04-26,44.07
2006-04-27,44.959998999999996
2006-04-28,44.849998
2006-05-01,45.43
2006-05-02,45.900002
2006-05-03,46.09
2006-05-04,46.779999
2006-05-05,46.919998
2006-05-08,46.16
2006-05-09,47.02
2006-05-10,46.869999
2006-05-11,46.669998
2006-05-12,45.959998999999996
2006-05-15,47.139998999999996
2006-05-16,46.950001
2006-05-17,45.91
2006-05-18,45.349998
2006-05-19,45.689999
2006-05-22,45.049999
2006-05-23,44.259997999999996
2006-05-24,45.419998
2006-05-25,46.990002000000004
2006-05-26,47.0
2006-05-30,45.27
2006-05-31,46.630001
2006-06-01,48.119999
2006-06-02,47.709998999999996
2006-06-05,45.389998999999996
2006-06-06,46.169998
2006-06-07,46.73
2006-06-08,46.360001000000004
2006-06-09,46.0
2006-06-12,45.669998
2006-06-13,45.400002
2006-06-14,46.68
2006-06-15,46.900002
2006-06-16,46.27
2006-06-19,45.290001000000004
2006-06-20,45.029999
2006-06-21,45.580002
2006-06-22,44.880001
2006-06-23,44.990002000000004
2006-06-26,45.0
2006-06-27,44.049999
2006-06-28,44.98
2006-06-29,46.970001
2006-06-30,46.32
2006-07-03,47.029999
2006-07-05,46.279999
2006-07-06,47.040001000000004
2006-07-07,45.66
2006-07-10,46.290001000000004
2006-07-11,46.009997999999996
2006-07-12,45.560001
2006-07-13,45.209998999999996
2006-07-14,43.240002000000004
2006-07-17,41.98
2006-07-18,41.119999
2006-07-19,42.009997999999996
2006-07-20,41.389998999999996
2006-07-21,40.73
2006-07-24,41.200001
2006-07-25,41.549999
2006-07-26,40.970001
2006-07-27,41.330002
2006-07-28,41.84
2006-07-31,42.049999
2006-08-01,41.029999
2006-08-02,42.169998
2006-08-03,42.650002
2006-08-04,42.389998999999996
2006-08-07,41.970001
2006-08-08,41.73
2006-08-09,41.860001000000004
2006-08-10,41.580002
2006-08-11,41.450001
2006-08-14,41.830002
2006-08-15,42.290001000000004
2006-08-16,43.080002
2006-08-17,43.32
2006-08-18,42.91
2006-08-21,43.0
2006-08-22,42.880001
2006-08-23,43.0
2006-08-24,43.759997999999996
2006-08-25,44.279999
2006-08-28,44.740002000000004
2006-08-29,44.330002
2006-08-30,44.700001
2006-08-31,44.200001
2006-09-01,44.25
2006-09-05,44.560001
2006-09-06,43.25
2006-09-07,43.5
2006-09-08,43.98
2006-09-11,44.009997999999996
2006-09-12,43.869999
2006-09-13,43.669998
2006-09-14,43.389998999999996
2006-09-15,43.900002
2006-09-18,43.57
2006-09-19,43.18
2006-09-20,43.66
2006-09-21,43.66
2006-09-22,44.23
2006-09-25,44.709998999999996
2006-09-26,44.68
2006-09-27,44.599998
2006-09-28,44.740002000000004
2006-09-29,44.68
2006-10-02,44.240002000000004
2006-10-03,44.880001
2006-10-04,46.18
2006-10-05,45.689999
2006-10-06,45.66
2006-10-09,45.580002
2006-10-10,45.0
2006-10-11,45.209998999999996
2006-10-12,45.68
2006-10-13,45.84
2006-10-16,45.560001
2006-10-17,45.439999
2006-10-18,45.950001
2006-10-19,45.919998
2006-10-20,45.009997999999996
2006-10-23,45.290001000000004
2006-10-24,44.91
2006-10-25,44.939999
2006-10-26,44.41
2006-10-27,44.02
2006-10-30,43.91
2006-10-31,47.599998
2006-11-01,47.77
2006-11-02,47.709998999999996
2006-11-03,47.52
2006-11-06,48.41
2006-11-07,48.799999
2006-11-08,48.66
2006-11-09,47.07
2006-11-10,47.5
2006-11-13,48.27
2006-11-14,48.310001
2006-11-15,48.970001
2006-11-16,49.950001
2006-11-17,50.790001000000004
2006-11-20,51.27
2006-11-21,51.0
2006-11-22,51.98
2006-11-24,51.509997999999996
2006-11-27,51.09
2006-11-28,51.029999
2006-11-29,51.509997999999996
2006-11-30,52.259997999999996
2006-12-01,52.16
2006-12-04,51.779999
2006-12-05,51.5
2006-12-06,51.889998999999996
2006-12-07,51.360001000000004
2006-12-08,50.669998
2006-12-11,51.34
2006-12-12,50.740002000000004
2006-12-13,50.169998
2006-12-14,51.060001
2006-12-15,51.360001000000004
2006-12-18,50.23
2006-12-19,49.52
2006-12-20,49.34
2006-12-21,49.66
2006-12-22,49.029999
2006-12-26,48.970001
2006-12-27,49.16
2006-12-28,49.34
2006-12-29,49.189999
2007-01-03,49.330002
2007-01-04,49.75
2007-01-05,49.759997999999996
2007-01-08,50.02
2007-01-09,49.5
2007-01-10,49.279999
2007-01-11,50.439999
2007-01-12,50.970001
2007-01-16,51.799999
2007-01-17,51.900002
2007-01-18,51.52
2007-01-19,51.84
2007-01-22,50.18
2007-01-23,49.130001
2007-01-24,48.790001000000004
2007-01-25,47.790001000000004
2007-01-26,47.52
2007-01-29,47.68
2007-01-30,48.049999
2007-01-31,48.34
2007-02-01,49.389998999999996
2007-02-02,49.299999
2007-02-05,49.029999
2007-02-06,48.939999
2007-02-07,49.32
2007-02-08,49.639998999999996
2007-02-09,49.5
2007-02-12,49.310001
2007-02-13,49.169998
2007-02-14,50.490002000000004
2007-02-15,48.0
2007-02-16,48.25
2007-02-20,47.200001
2007-02-21,47.02
2007-02-22,47.18
2007-02-23,46.900002
2007-02-26,47.169998
2007-02-27,45.880001
2007-02-28,45.189999
2007-03-01,44.57
2007-03-02,43.66
2007-03-05,43.41
2007-03-06,44.18
2007-03-07,43.779999
2007-03-08,43.130001
2007-03-09,43.299999
2007-03-12,44.09
2007-03-13,43.16
2007-03-14,44.110001000000004
2007-03-15,44.099998
2007-03-16,43.549999
2007-03-19,44.400002
2007-03-20,44.709998999999996
2007-03-21,45.810001
2007-03-22,45.529999
2007-03-23,45.900002
2007-03-26,45.639998999999996
2007-03-27,45.139998999999996
2007-03-28,44.84
2007-03-29,44.279999
2007-03-30,44.380001
2007-04-02,44.310001
2007-04-03,44.810001
2007-04-04,44.91
2007-04-05,45.02
2007-04-09,44.389998999999996
2007-04-10,44.419998
2007-04-11,43.68
2007-04-12,45.07
2007-04-13,45.57
2007-04-16,45.459998999999996
2007-04-17,45.619999
2007-04-18,45.790001000000004
2007-04-19,45.860001000000004
2007-04-20,46.639998999999996
2007-04-23,48.860001000000004
2007-04-24,48.279999
2007-04-25,48.0
2007-04-26,48.110001000000004
2007-04-27,47.990002000000004
2007-04-30,47.209998999999996
2007-05-01,48.0
2007-05-02,48.02
2007-05-03,47.279999
2007-05-04,46.91
2007-05-07,47.419998
2007-05-08,47.369999
2007-05-09,47.25
2007-05-10,46.029999
2007-05-11,46.639998999999996
2007-05-14,46.599998
2007-05-15,46.400002
2007-05-16,47.189999
2007-05-17,46.450001
2007-05-18,46.380001
2007-05-21,46.900002
2007-05-22,47.009997999999996
2007-05-23,48.130001
2007-05-24,47.91
2007-05-25,49.470001
2007-05-29,49.209998999999996
2007-05-30,52.130001
2007-05-31,52.220001
2007-06-01,52.290001000000004
2007-06-04,52.25
2007-06-05,52.02
2007-06-06,51.919998
2007-06-07,50.860001000000004
2007-06-08,51.529999
2007-06-11,51.209998999999996
2007-06-12,51.07
2007-06-13,51.490002000000004
2007-06-14,51.209998999999996
2007-06-15,51.330002
2007-06-18,51.630001
2007-06-19,51.849998
2007-06-20,51.369999
2007-06-21,52.0
2007-06-22,51.580002
2007-06-25,51.75
2007-06-26,52.360001000000004
2007-06-27,53.57
2007-06-28,53.549999
2007-06-29,53.5
2007-07-02,53.810001
2007-07-03,54.549999
2007-07-05,54.450001
2007-07-06,54.5
2007-07-09,54.779999
2007-07-10,54.509997999999996
2007-07-11,54.849998
2007-07-12,55.5
2007-07-13,55.919998
2007-07-16,55.34
2007-07-17,54.759997999999996
2007-07-18,55.18
2007-07-19,55.02
2007-07-20,54.939999
2007-07-23,54.75
2007-07-24,56.240002000000004
2007-07-25,59.009997999999996
2007-07-26,58.189999
2007-07-27,57.009997999999996
2007-07-30,55.43
2007-07-31,56.540001000000004
2007-08-01,55.630001
2007-08-02,56.490002000000004
2007-08-03,56.650002
2007-08-06,56.740002000000004
2007-08-07,58.279999
2007-08-08,58.889998999999996
2007-08-09,58.130001
2007-08-10,57.849998
2007-08-13,58.830002
2007-08-14,59.450001
2007-08-15,58.459998999999996
2007-08-16,59.099998
2007-08-17,60.200001
2007-08-20,59.959998999999996
2007-08-21,59.599998
2007-08-22,59.560001
2007-08-23,59.970001
2007-08-24,62.889998999999996
2007-08-27,62.93
2007-08-28,62.080002
2007-08-29,62.860001000000004
2007-08-30,64.589996
2007-08-31,63.82
2007-09-04,63.549999
2007-09-05,62.869999
2007-09-06,66.529999
2007-09-07,65.779999
2007-09-10,65.220001
2007-09-11,65.5
2007-09-12,64.709999
2007-09-13,65.400002
2007-09-14,65.41999799999999
2007-09-17,64.5
2007-09-18,66.800003
2007-09-19,67.459999
2007-09-20,67.099998
2007-09-21,67.389999
2007-09-24,68.449997
2007-09-25,68.0
2007-09-26,68.150002
2007-09-27,66.449997
2007-09-28,66.33000200000001
2007-10-01,67.940002
2007-10-02,65.660004
2007-10-03,65.349998
2007-10-04,65.879997
2007-10-05,67.629997
2007-10-08,66.41999799999999
2007-10-09,67.239998
2007-10-10,67.410004
2007-10-11,67.120003
2007-10-12,69.43
2007-10-15,82.510002
2007-10-16,79.290001
2007-10-17,79.260002
2007-10-18,79.309998
2007-10-19,80.220001
2007-10-22,80.110001
2007-10-23,78.93
2007-10-24,76.720001
2007-10-25,76.300003
2007-10-26,76.720001
2007-10-29,74.82
2007-10-30,73.790001
2007-10-31,74.440002
2007-11-01,72.870003
2007-11-02,73.980003
2007-11-05,73.519997
2007-11-06,73.440002
2007-11-07,71.129997
2007-11-08,74.989998
2007-11-09,72.290001
2007-11-12,69.879997
2007-11-13,70.83000200000001
2007-11-14,70.010002
2007-11-15,69.91999799999999
2007-11-16,70.040001
2007-11-19,70.25
2007-11-20,70.209999
2007-11-21,68.629997
2007-11-23,69.510002
2007-11-26,68.0
2007-11-27,69.75
2007-11-28,70.279999
2007-11-29,72.769997
2007-11-30,74.120003
2007-12-03,73.82
2007-12-04,72.550003
2007-12-05,74.0
2007-12-06,73.93
2007-12-07,74.940002
2007-12-10,73.970001
2007-12-11,75.389999
2007-12-12,75.879997
2007-12-13,57.91
2007-12-14,58.790001000000004
2007-12-17,55.57
2007-12-18,55.990002000000004
2007-12-19,55.5
2007-12-20,56.959998999999996
2007-12-21,57.669998
2007-12-24,58.41
2007-12-26,59.34
2007-12-27,58.330002
2007-12-28,57.84
2007-12-31,56.919998
2008-01-02,55.869999
2008-01-03,56.299999
2008-01-04,55.220001
2008-01-07,59.220001
2008-01-08,55.970001
2008-01-09,58.400002
2008-01-10,59.18
2008-01-11,59.02
2008-01-14,59.98
2008-01-15,59.310001
2008-01-16,59.990002000000004
2008-01-17,61.049999
2008-01-18,59.91
2008-01-22,56.709998999999996
2008-01-23,59.23
2008-01-24,58.130001
2008-01-25,58.919998
2008-01-28,58.130001
2008-01-29,61.049999
2008-01-30,60.0
2008-01-31,60.950001
2008-02-01,61.759997999999996
2008-02-04,63.290001000000004
2008-02-05,60.52
2008-02-06,60.52
2008-02-07,61.580002
2008-02-08,61.5
2008-02-11,60.939999
2008-02-12,60.560001
2008-02-13,63.240002000000004
2008-02-14,62.869999
2008-02-15,62.200001
2008-02-19,60.669998
2008-02-20,61.240002000000004
2008-02-21,60.209998999999996
2008-02-22,60.34
2008-02-25,61.299999
2008-02-26,61.529999
2008-02-27,60.130001
2008-02-28,60.580002
2008-02-29,58.360001000000004
2008-03-03,58.84
2008-03-04,59.139998999999996
2008-03-05,59.689999
2008-03-06,56.630001
2008-03-07,56.200001
2008-03-10,54.740002000000004
2008-03-11,57.68
2008-03-12,59.380001
2008-03-13,60.450001
2008-03-14,60.330002
2008-03-17,58.700001
2008-03-18,59.970001
2008-03-19,58.400002
2008-03-20,59.0
2008-03-24,61.459998999999996
2008-03-25,61.189999
2008-03-26,62.990002000000004
2008-03-27,62.459998999999996
2008-03-28,60.73
2008-03-31,61.689999
2008-04-01,64.010002
2008-04-02,62.91
2008-04-03,62.939999
2008-04-04,64.010002
2008-04-07,63.790001000000004
2008-04-08,65.120003
2008-04-09,64.690002
2008-04-10,66.43
2008-04-11,64.220001
2008-04-14,63.720001
2008-04-15,64.93
2008-04-16,65.889999
2008-04-17,65.82
2008-04-18,65.0
2008-04-21,64.900002
2008-04-22,64.620003
2008-04-23,64.510002
2008-04-24,63.669998
2008-04-25,65.120003
2008-04-28,64.66999799999999
2008-04-29,61.330002
2008-04-30,60.689999
2008-05-01,62.330002
2008-05-02,62.310001
2008-05-05,63.009997999999996
2008-05-06,63.139998999999996
2008-05-07,62.02
2008-05-08,62.700001
2008-05-09,62.07
2008-05-12,63.049999
2008-05-13,62.32
2008-05-14,62.349998
2008-05-15,62.900002
2008-05-16,63.5
2008-05-19,62.75
2008-05-20,63.060001
2008-05-21,61.619999
2008-05-22,62.080002
2008-05-23,61.02
2008-05-27,62.060001
2008-05-28,63.130001
2008-05-29,63.73
2008-05-30,62.75
2008-06-02,61.41
2008-06-03,61.709998999999996
2008-06-04,62.25
2008-06-05,64.57
2008-06-06,62.419998
2008-06-09,61.279999
2008-06-10,60.439999
2008-06-11,58.900002
2008-06-12,58.580002
2008-06-13,59.900002
2008-06-16,59.580002
2008-06-17,58.349998
2008-06-18,58.5
2008-06-19,59.169998
2008-06-20,58.009997999999996
2008-06-23,56.529999
2008-06-24,57.84
2008-06-25,58.119999
2008-06-26,56.34
2008-06-27,57.040001000000004
2008-06-30,55.889998999999996
2008-07-01,59.34
2008-07-02,58.360001000000004
2008-07-03,58.200001
2008-07-07,58.869999
2008-07-08,62.939999
2008-07-09,61.029999
2008-07-10,60.939999
2008-07-11,62.200001
2008-07-14,61.02
2008-07-15,63.48
2008-07-16,63.580002
2008-07-17,63.0
2008-07-18,64.650002
2008-07-21,66.849998
2008-07-22,71.279999
2008-07-23,71.379997
2008-07-24,71.279999
2008-07-25,69.5
2008-07-28,69.489998
2008-07-29,70.5
2008-07-30,71.269997
2008-07-31,69.760002
2008-08-01,50.009997999999996
2008-08-04,49.740002000000004
2008-08-05,50.509997999999996
2008-08-06,50.220001
2008-08-07,49.880001
2008-08-08,49.900002
2008-08-11,50.759997999999996
2008-08-12,52.209998999999996
2008-08-13,52.470001
2008-08-14,53.73
2008-08-15,54.650002
2008-08-18,54.43
2008-08-19,54.299999
2008-08-20,54.099998
2008-08-21,53.16
2008-08-22,52.380001
2008-08-25,53.48
2008-08-26,52.09
2008-08-27,51.09
2008-08-28,51.330002
2008-08-29,50.93
2008-09-02,50.34
2008-09-03,50.169998
2008-09-04,48.16
2008-09-05,48.59
2008-09-08,47.5
2008-09-09,46.720001
2008-09-10,47.299999
2008-09-11,48.470001
2008-09-12,48.700001
2008-09-15,46.59
2008-09-16,48.48
2008-09-17,45.369999
2008-09-18,47.139998999999996
2008-09-19,49.98
2008-09-22,48.099998
2008-09-23,47.130001
2008-09-24,46.720001
2008-09-25,48.830002
2008-09-26,49.77
2008-09-29,48.889998999999996
2008-09-30,50.290001000000004
2008-10-01,49.59
2008-10-02,49.68
2008-10-03,50.5
2008-10-06,49.389998999999996
2008-10-07,46.5
2008-10-08,46.310001
2008-10-09,44.759997999999996
2008-10-10,42.779999
2008-10-13,47.130001
2008-10-14,45.189999
2008-10-15,42.459998999999996
2008-10-16,43.98
2008-10-17,45.450001
2008-10-20,47.490002000000004
2008-10-21,43.990002000000004
2008-10-22,40.720001
2008-10-23,41.389998999999996
2008-10-24,41.419998
2008-10-27,40.25
2008-10-28,42.349998
2008-10-29,41.939999
2008-10-30,40.299999
2008-10-31,42.549999
2008-11-03,46.310001
2008-11-04,47.16
2008-11-05,44.84
2008-11-06,44.599998
2008-11-07,46.349998
2008-11-10,46.720001
2008-11-11,46.799999
2008-11-12,44.259997999999996
2008-11-13,46.700001
2008-11-14,43.52
2008-11-17,43.130001
2008-11-18,43.799999
2008-11-19,41.060001
2008-11-20,39.77
2008-11-21,39.639998999999996
2008-11-24,40.639998999999996
2008-11-25,40.720001
2008-11-26,42.0
2008-11-28,42.310001
2008-12-01,39.02
2008-12-02,41.43
2008-12-03,42.119999
2008-12-04,41.700001
2008-12-05,44.25
2008-12-08,48.169998
2008-12-09,46.599998
2008-12-10,48.049999
2008-12-11,47.150002
2008-12-12,47.0
2008-12-15,46.18
2008-12-16,49.119999
2008-12-17,47.650002
2008-12-18,48.009997999999996
2008-12-19,46.75
2008-12-22,47.259997999999996
2008-12-23,47.049999
2008-12-24,47.200001
2008-12-26,47.310001
2008-12-29,46.540001000000004
2008-12-30,47.68
2008-12-31,47.630001
2009-01-02,48.490002000000004
2009-01-05,47.439999
2009-01-06,46.470001
2009-01-07,46.810001
2009-01-08,47.950001
2009-01-09,48.25
2009-01-12,48.450001
2009-01-13,49.630001
2009-01-14,48.09
2009-01-15,49.290001000000004
2009-01-16,51.049999
2009-01-20,49.549999
2009-01-21,52.169998
2009-01-22,50.880001
2009-01-23,47.419998
2009-01-26,48.509997999999996
2009-01-27,49.27
2009-01-28,49.810001
2009-01-29,49.279999
2009-01-30,48.650002
2009-02-02,50.110001000000004
2009-02-03,52.459998999999996
2009-02-04,52.75
2009-02-05,53.279999
2009-02-06,52.48
2009-02-09,52.16
2009-02-10,50.869999
2009-02-11,51.040001000000004
2009-02-12,52.610001000000004
2009-02-13,52.419998
2009-02-17,51.110001000000004
2009-02-18,50.860001000000004
2009-02-19,50.759997999999996
2009-02-20,50.779999
2009-02-23,49.380001
2009-02-24,49.650002
2009-02-25,50.549999
2009-02-26,47.689999
2009-02-27,46.040001000000004
2009-03-02,44.0
2009-03-03,44.610001000000004
2009-03-04,46.200001
2009-03-05,43.639998999999996
2009-03-06,44.23
2009-03-09,43.830002
2009-03-10,45.66
2009-03-11,46.09
2009-03-12,48.880001
2009-03-13,48.5
2009-03-16,47.580002
2009-03-17,49.630001
2009-03-18,50.060001
2009-03-19,50.619999
2009-03-20,49.970001
2009-03-23,51.5
2009-03-24,50.849998
2009-03-25,51.52
2009-03-26,52.66
2009-03-27,52.279999
2009-03-30,52.540001000000004
2009-03-31,52.419998
2009-04-01,51.880001
2009-04-02,52.200001
2009-04-03,50.32
2009-04-06,49.630001
2009-04-07,52.09
2009-04-08,53.639998999999996
2009-04-09,52.959998999999996
2009-04-13,52.52
2009-04-14,51.490002000000004
2009-04-15,51.18
2009-04-16,51.490002000000004
2009-04-17,50.09
2009-04-20,48.349998
2009-04-21,47.549999
2009-04-22,47.049999
2009-04-23,45.98
2009-04-24,46.080002
2009-04-27,46.130001
2009-04-28,47.330002
2009-04-29,47.419998
2009-04-30,48.34
2009-05-01,46.259997999999996
2009-05-04,46.610001000000004
2009-05-05,46.43
2009-05-06,46.709998999999996
2009-05-07,47.200001
2009-05-08,48.599998
2009-05-11,49.139998999999996
2009-05-12,49.200001
2009-05-13,48.52
2009-05-14,49.0
2009-05-15,49.07
2009-05-18,50.700001
2009-05-19,50.830002
2009-05-20,51.639998999999996
2009-05-21,50.73
2009-05-22,50.389998999999996
2009-05-26,51.240002000000004
2009-05-27,50.98
2009-05-28,51.099998
2009-05-29,51.790001000000004
2009-06-01,50.900002
2009-06-02,52.32
2009-06-03,53.43
2009-06-04,53.150002
2009-06-05,52.119999
2009-06-08,51.830002
2009-06-09,52.380001
2009-06-10,51.619999
2009-06-11,51.459998999999996
2009-06-12,51.380001
2009-06-15,50.189999
2009-06-16,50.889998999999996
2009-06-17,51.82
2009-06-18,51.990002000000004
2009-06-19,51.669998
2009-06-22,49.099998
2009-06-23,48.73
2009-06-24,49.23
2009-06-25,49.990002000000004
2009-06-26,50.07
2009-06-29,47.32
2009-06-30,45.150002
2009-07-01,46.77
2009-07-02,45.0
2009-07-06,45.220001
2009-07-07,44.490002000000004
2009-07-08,44.860001000000004
2009-07-09,45.43
2009-07-10,44.75
2009-07-13,46.16
2009-07-14,45.939999
2009-07-15,46.669998
2009-07-16,47.099998
2009-07-17,46.07
2009-07-20,46.919998
2009-07-21,47.759997999999996
2009-07-22,46.860001000000004
2009-07-23,48.59
2009-07-24,48.98
2009-07-27,49.209998999999996
2009-07-28,49.02
2009-07-29,48.119999
2009-07-30,47.360001000000004
2009-07-31,47.549999
2009-08-03,48.360001000000004
2009-08-04,48.610001000000004
2009-08-05,47.619999
2009-08-06,46.650002
2009-08-07,47.279999
2009-08-10,47.93
2009-08-11,47.810001
2009-08-12,49.0
2009-08-13,48.919998
2009-08-14,48.779999
2009-08-17,48.25
