Date,EL
2009-12-16,24.77
2009-12-17,24.075001
2009-12-18,23.745001000000002
2009-12-21,23.985001
2009-12-22,24.035
2009-12-23,24.17
2009-12-24,24.395
2009-12-28,24.645
2009-12-29,24.709999
2009-12-30,24.584999
2009-12-31,24.18
2010-01-04,24.27
2010-01-05,24.174999
2010-01-06,24.25
2010-01-07,24.555
2010-01-08,24.655001000000002
2010-01-11,24.889999
2010-01-12,24.780001000000002
2010-01-13,24.985001
2010-01-14,24.950001
2010-01-15,24.879998999999998
2010-01-19,24.995001000000002
2010-01-20,24.52
2010-01-21,26.764999
2010-01-22,26.584999
2010-01-25,26.584999
2010-01-26,26.775
2010-01-27,26.82
2010-01-28,26.52
2010-01-29,26.26
2010-02-01,26.9
2010-02-02,28.0
2010-02-03,28.285
2010-02-04,27.92
2010-02-05,27.700001
2010-02-08,27.834999
2010-02-09,28.125
2010-02-10,28.030001000000002
2010-02-11,28.434998999999998
2010-02-12,28.33
2010-02-16,29.18
2010-02-17,29.43
2010-02-18,29.754998999999998
2010-02-19,29.415001
2010-02-22,29.545
2010-02-23,29.33
2010-02-24,30.004998999999998
2010-02-25,30.285
2010-02-26,30.065001000000002
2010-03-01,31.08
2010-03-02,30.855
2010-03-03,30.59
2010-03-04,30.540001
2010-03-05,30.83
2010-03-08,31.17
2010-03-09,30.825001
2010-03-10,30.93
2010-03-11,31.594998999999998
2010-03-12,31.754998999999998
2010-03-15,31.555
2010-03-16,31.719998999999998
2010-03-17,31.965
2010-03-18,31.9
2010-03-19,31.565001000000002
2010-03-22,32.474998
2010-03-23,32.650002
2010-03-24,31.844998999999998
2010-03-25,31.695
2010-03-26,31.959999
2010-03-29,32.540001000000004
2010-03-30,32.75
2010-03-31,32.435001
2010-04-01,32.790001000000004
2010-04-05,32.375
2010-04-06,31.639999
2010-04-07,31.74
2010-04-08,32.02
2010-04-09,32.73
2010-04-12,32.959998999999996
2010-04-13,32.924999
2010-04-14,33.355
2010-04-15,33.605
2010-04-16,33.945
2010-04-19,33.709998999999996
2010-04-20,34.275002
2010-04-21,33.814999
2010-04-22,34.485001000000004
2010-04-23,34.75
2010-04-26,34.990002000000004
2010-04-27,33.529999
2010-04-28,33.299999
2010-04-29,33.105
2010-04-30,32.959998999999996
2010-05-03,33.064999
2010-05-04,32.529999
2010-05-05,31.4
2010-05-06,30.395
2010-05-07,29.264999
2010-05-10,31.41
2010-05-11,31.57
2010-05-12,31.950001
2010-05-13,31.6
2010-05-14,30.52
2010-05-17,30.885
2010-05-18,30.215
2010-05-19,30.040001
2010-05-20,29.025
2010-05-21,29.450001
2010-05-24,29.295
2010-05-25,28.785
2010-05-26,28.235001
2010-05-27,29.344998999999998
2010-05-28,29.135
2010-06-01,28.959999
2010-06-02,29.344998999999998
2010-06-03,29.754998999999998
2010-06-04,27.67
2010-06-07,27.445
2010-06-08,28.035
2010-06-09,28.495001000000002
2010-06-10,29.055
2010-06-11,28.93
2010-06-14,29.08
2010-06-15,30.125
2010-06-16,29.725
2010-06-17,29.865
2010-06-18,29.969998999999998
2010-06-21,29.49
2010-06-22,28.879998999999998
2010-06-23,28.67
2010-06-24,28.254998999999998
2010-06-25,28.115
2010-06-28,28.094998999999998
2010-06-29,27.695
2010-06-30,27.865
2010-07-01,28.455
2010-07-02,28.695
2010-07-06,29.33
2010-07-07,30.195
2010-07-08,30.75
2010-07-09,31.094998999999998
2010-07-12,31.075001
2010-07-13,31.865
2010-07-14,32.560001
2010-07-15,32.465
2010-07-16,31.735001
2010-07-19,31.405001000000002
2010-07-20,31.209999
2010-07-21,30.58
2010-07-22,31.135
2010-07-23,31.334999
2010-07-26,31.485001
2010-07-27,31.715
2010-07-28,31.0
2010-07-29,31.195
2010-07-30,31.125
2010-08-02,31.725
2010-08-03,31.389999
2010-08-04,31.639999
2010-08-05,31.655001000000002
2010-08-06,31.73
2010-08-09,31.965
2010-08-10,31.48
2010-08-11,30.174999
2010-08-12,29.4
2010-08-13,28.91
2010-08-16,28.715
2010-08-17,29.280001000000002
2010-08-18,29.360001
2010-08-19,29.02
2010-08-20,28.695
2010-08-23,28.280001000000002
2010-08-24,28.235001
2010-08-25,28.459999
2010-08-26,28.325001
2010-08-27,28.68
2010-08-30,27.855
2010-08-31,28.035
2010-09-01,29.040001
2010-09-02,29.18
2010-09-03,29.559998999999998
2010-09-07,28.790001
2010-09-08,29.18
2010-09-09,29.174999
2010-09-10,29.32
2010-09-13,29.42
2010-09-14,29.485001
2010-09-15,29.655001000000002
2010-09-16,29.594998999999998
2010-09-17,29.434998999999998
2010-09-20,30.174999
2010-09-21,30.16
2010-09-22,30.18
2010-09-23,30.02
2010-09-24,30.705
2010-09-27,30.65
2010-09-28,31.4
2010-09-29,32.064999
2010-09-30,31.615
2010-10-01,31.645
2010-10-04,31.465
2010-10-05,31.885
2010-10-06,31.275
2010-10-07,31.5
2010-10-08,32.830002
2010-10-11,32.700001
2010-10-12,33.5
2010-10-13,33.264998999999996
2010-10-14,33.25
2010-10-15,33.615002000000004
2010-10-18,33.52
2010-10-19,32.755001
2010-10-20,33.119999
2010-10-21,33.055
2010-10-22,33.130001
2010-10-25,32.744999
2010-10-26,32.404999
2010-10-27,32.384997999999996
2010-10-28,32.205002
2010-10-29,35.584998999999996
2010-11-01,34.93
2010-11-02,35.275002
2010-11-03,35.494999
2010-11-04,36.064999
2010-11-05,36.080002
2010-11-08,35.915001000000004
2010-11-09,35.509997999999996
2010-11-10,35.244999
2010-11-11,35.939999
2010-11-12,35.889998999999996
2010-11-15,36.360001000000004
2010-11-16,35.490002000000004
2010-11-17,36.169998
2010-11-18,37.240002000000004
2010-11-19,37.685001
2010-11-22,38.130001
2010-11-23,37.77
2010-11-24,37.955002
2010-11-26,37.895
2010-11-29,37.450001
2010-11-30,37.459998999999996
2010-12-01,38.575001
2010-12-02,39.02
2010-12-03,38.665001000000004
2010-12-06,38.945
2010-12-07,39.02
2010-12-08,38.705002
2010-12-09,39.115002000000004
2010-12-10,39.044998
2010-12-13,38.355
2010-12-14,39.470001
2010-12-15,39.209998999999996
2010-12-16,39.165001000000004
2010-12-17,39.650002
2010-12-20,39.540001000000004
2010-12-21,40.040001000000004
2010-12-22,39.904999
2010-12-23,39.959998999999996
2010-12-27,39.825001
2010-12-28,39.799999
2010-12-29,39.865002000000004
2010-12-30,39.834998999999996
2010-12-31,40.349998
2011-01-03,40.220001
2011-01-04,40.865002000000004
2011-01-05,41.305
2011-01-06,40.540001000000004
2011-01-07,40.310001
2011-01-10,40.66
2011-01-11,41.404999
2011-01-12,41.759997999999996
2011-01-13,41.900002
2011-01-14,41.994999
2011-01-18,41.904999
2011-01-19,41.855
2011-01-20,41.810001
2011-01-21,41.869999
2011-01-24,41.73
2011-01-25,40.564999
2011-01-26,40.724998
2011-01-27,40.73
2011-01-28,40.040001000000004
2011-01-31,40.25
2011-02-01,40.685001
2011-02-02,40.279999
2011-02-03,45.970001
2011-02-04,46.5
2011-02-07,45.674999
2011-02-08,46.240002000000004
2011-02-09,46.459998999999996
2011-02-10,46.415001000000004
2011-02-11,47.075001
2011-02-14,47.375
2011-02-15,46.869999
2011-02-16,47.115002000000004
2011-02-17,46.880001
2011-02-18,47.240002000000004
2011-02-22,45.43
2011-02-23,45.200001
2011-02-24,45.73
2011-02-25,46.494999
2011-02-28,47.205002
2011-03-01,45.860001000000004
2011-03-02,46.419998
2011-03-03,45.955002
2011-03-04,46.200001
2011-03-07,45.445
2011-03-08,46.205002
2011-03-09,46.355
2011-03-10,46.125
2011-03-11,46.435001
2011-03-14,45.505001
2011-03-15,44.535
2011-03-16,43.764998999999996
2011-03-17,44.075001
2011-03-18,44.674999
2011-03-21,45.950001
2011-03-22,45.415001000000004
2011-03-23,45.240002000000004
2011-03-24,46.240002000000004
2011-03-25,47.235001000000004
2011-03-28,47.985001000000004
2011-03-29,47.529999
2011-03-30,47.935001
2011-03-31,48.18
2011-04-01,47.965
2011-04-04,47.75
2011-04-05,47.619999
2011-04-06,47.485001000000004
2011-04-07,48.005001
2011-04-08,47.529999
2011-04-11,47.525002
2011-04-12,47.25
2011-04-13,47.990002000000004
2011-04-14,47.474998
2011-04-15,48.189999
2011-04-18,47.255001
2011-04-19,47.334998999999996
2011-04-20,47.325001
2011-04-21,47.294998
2011-04-25,46.935001
2011-04-26,47.244999
2011-04-27,47.724998
2011-04-28,48.505001
2011-04-29,48.5
2011-05-02,48.299999
2011-05-03,48.09
2011-05-04,47.904999
2011-05-05,48.5
2011-05-06,49.029999
2011-05-09,51.27
2011-05-10,51.154999
2011-05-11,50.009997999999996
2011-05-12,50.665001000000004
2011-05-13,50.084998999999996
2011-05-16,50.060001
2011-05-17,50.115002000000004
2011-05-18,51.0
2011-05-19,50.900002
2011-05-20,50.325001
2011-05-23,49.154999
2011-05-24,49.424999
2011-05-25,49.450001
2011-05-26,49.799999
2011-05-27,50.209998999999996
2011-05-31,51.255001
2011-06-01,50.145
2011-06-02,49.740002000000004
2011-06-03,49.044998
2011-06-06,48.555
2011-06-07,48.395
2011-06-08,47.615002000000004
2011-06-09,48.395
2011-06-10,48.040001000000004
2011-06-13,48.400002
2011-06-14,49.799999
2011-06-15,48.575001
2011-06-16,48.424999
2011-06-17,48.66
2011-06-20,49.619999
2011-06-21,51.205002
2011-06-22,50.77
2011-06-23,50.27
2011-06-24,50.424999
2011-06-27,50.555
2011-06-28,51.59
2011-06-29,52.564999
2011-06-30,52.595001
2011-07-01,52.540001000000004
2011-07-05,52.985001000000004
2011-07-06,53.275002
2011-07-07,52.895
2011-07-08,52.945
2011-07-11,52.145
2011-07-12,51.965
2011-07-13,52.654999
2011-07-14,52.505001
2011-07-15,52.580002
2011-07-18,52.419998
2011-07-19,53.455002
2011-07-20,53.07
2011-07-21,53.619999
2011-07-22,53.615002000000004
2011-07-25,53.450001
2011-07-26,53.215
2011-07-27,52.325001
2011-07-28,52.715
2011-07-29,52.455002
2011-08-01,52.325001
2011-08-02,50.895
2011-08-03,50.365002000000004
2011-08-04,47.459998999999996
2011-08-05,47.735001000000004
2011-08-08,43.744999
2011-08-09,45.525002
2011-08-10,45.685001
2011-08-11,49.099998
2011-08-12,50.424999
2011-08-15,47.134997999999996
2011-08-16,46.974998
2011-08-17,47.544998
2011-08-18,45.75
2011-08-19,44.285
2011-08-22,44.240002000000004
2011-08-23,46.035
2011-08-24,46.645
2011-08-25,46.610001000000004
2011-08-26,47.955002
2011-08-29,48.400002
2011-08-30,48.764998999999996
2011-08-31,48.830002
2011-09-01,49.084998999999996
2011-09-02,48.014998999999996
2011-09-06,47.595001
2011-09-07,48.705002
2011-09-08,48.720001
2011-09-09,47.195
2011-09-12,46.695
2011-09-13,47.799999
2011-09-14,48.645
2011-09-15,49.505001
2011-09-16,50.849998
2011-09-19,50.610001000000004
2011-09-20,51.439999
2011-09-21,49.799999
2011-09-22,46.974998
2011-09-23,47.57
2011-09-26,47.314999
2011-09-27,48.560001
2011-09-28,45.450001
2011-09-29,44.470001
2011-09-30,43.919998
2011-10-03,42.099998
2011-10-04,43.689999
2011-10-05,43.985001000000004
2011-10-06,44.900002
2011-10-07,45.834998999999996
2011-10-10,47.075001
2011-10-11,47.080002
2011-10-12,48.264998999999996
2011-10-13,48.369999
2011-10-14,48.985001000000004
2011-10-17,47.825001
2011-10-18,47.919998
2011-10-19,47.209998999999996
2011-10-20,47.700001
2011-10-21,48.48
2011-10-24,49.674999
2011-10-25,48.305
2011-10-26,48.549999
2011-10-27,51.07
2011-10-28,50.705002
2011-10-31,49.224998
2011-11-01,48.880001
2011-11-02,50.415001000000004
2011-11-03,59.459998999999996
2011-11-04,58.970001
2011-11-07,58.84
2011-11-08,58.775002
2011-11-09,57.465
2011-11-10,57.990002000000004
2011-11-11,57.529999
2011-11-14,57.674999
2011-11-15,57.865002000000004
2011-11-16,57.165001000000004
2011-11-17,56.494999
2011-11-18,56.264998999999996
2011-11-21,54.470001
2011-11-22,55.490002000000004
2011-11-23,53.805
2011-11-25,53.615002000000004
2011-11-28,56.130001
2011-11-29,55.525002
2011-11-30,58.990002000000004
2011-12-01,57.794998
2011-12-02,58.040001000000004
2011-12-05,57.330002
2011-12-06,56.110001000000004
2011-12-07,56.880001
2011-12-08,55.689999
2011-12-09,54.625
2011-12-12,54.279999
2011-12-13,53.810001
2011-12-14,52.785
2011-12-15,53.174999
2011-12-16,54.060001
2011-12-19,53.75
2011-12-20,54.505001
2011-12-21,55.355
2011-12-22,55.285
2011-12-23,56.715
2011-12-27,57.174999
2011-12-28,56.450001
2011-12-29,56.91
2011-12-30,56.16
2012-01-03,56.215
2012-01-04,56.43
2012-01-05,56.334998999999996
2012-01-06,55.75
2012-01-09,55.549999
2012-01-10,56.049999
2012-01-11,55.625
2012-01-12,56.035
2012-01-13,56.080002
2012-01-17,57.540001000000004
2012-01-18,57.744999
2012-01-19,58.09
2012-01-20,58.014998999999996
2012-01-23,57.48
2012-01-24,58.080002
2012-01-25,59.209998999999996
2012-01-26,57.990002000000004
2012-01-27,57.98
2012-01-30,57.720001
2012-01-31,57.93
2012-02-01,58.900002
2012-02-02,58.849998
2012-02-03,57.48
2012-02-06,57.41
2012-02-07,57.439999
2012-02-08,57.07
2012-02-09,57.650002
2012-02-10,56.900002
2012-02-13,55.5
2012-02-14,55.16
2012-02-15,55.18
2012-02-16,56.080002
2012-02-17,56.040001000000004
2012-02-21,56.139998999999996
2012-02-22,56.400002
2012-02-23,57.34
2012-02-24,56.84
2012-02-27,57.799999
2012-02-28,58.299999
2012-02-29,58.540001000000004
2012-03-01,58.650002
2012-03-02,58.349998
2012-03-05,58.849998
2012-03-06,58.099998
2012-03-07,58.389998999999996
2012-03-08,58.91
2012-03-09,59.07
2012-03-12,59.790001000000004
2012-03-13,61.740002000000004
2012-03-14,62.360001000000004
2012-03-15,63.380001
2012-03-16,63.669998
2012-03-19,62.830002
2012-03-20,62.23
2012-03-21,62.759997999999996
2012-03-22,62.380001
2012-03-23,62.25
2012-03-26,62.639998999999996
2012-03-27,62.57
2012-03-28,62.25
2012-03-29,62.23
2012-03-30,61.939999
2012-04-02,62.389998999999996
2012-04-03,62.650002
2012-04-04,62.34
2012-04-05,63.150002
2012-04-09,62.16
2012-04-10,60.790001000000004
2012-04-11,60.950001
2012-04-12,62.41
2012-04-13,62.959998999999996
2012-04-16,62.68
2012-04-17,63.27
2012-04-18,63.060001
2012-04-19,62.779999
2012-04-20,64.029999
2012-04-23,62.5
2012-04-24,61.880001
2012-04-25,64.629997
2012-04-26,65.019997
2012-04-27,65.230003
2012-04-30,65.349998
2012-05-01,64.010002
2012-05-02,64.599998
2012-05-03,64.150002
2012-05-04,60.720001
2012-05-07,61.599998
2012-05-08,59.869999
2012-05-09,59.220001
2012-05-10,59.169998
2012-05-11,58.16
2012-05-14,57.439999
2012-05-15,56.470001
2012-05-16,57.060001
2012-05-17,55.080002
2012-05-18,54.540001000000004
2012-05-21,55.060001
2012-05-22,54.689999
2012-05-23,54.650002
2012-05-24,55.09
2012-05-25,54.959998999999996
2012-05-29,55.790001000000004
2012-05-30,55.75
2012-05-31,54.150002
2012-06-01,52.43
2012-06-04,53.150002
2012-06-05,54.16
2012-06-06,54.98
2012-06-07,54.869999
2012-06-08,55.009997999999996
2012-06-11,54.68
2012-06-12,55.369999
2012-06-13,54.310001
2012-06-14,54.299999
2012-06-15,55.07
2012-06-18,55.380001
2012-06-19,56.549999
2012-06-20,56.150002
2012-06-21,54.490002000000004
2012-06-22,54.919998
2012-06-25,53.889998999999996
2012-06-26,53.860001000000004
2012-06-27,53.900002
2012-06-28,52.919998
2012-06-29,54.119999
2012-07-02,54.700001
2012-07-03,55.189999
2012-07-05,55.5
2012-07-06,54.650002
2012-07-09,52.959998999999996
2012-07-10,51.509997999999996
2012-07-11,50.599998
2012-07-12,50.560001
2012-07-13,51.630001
2012-07-16,51.389998999999996
2012-07-17,51.349998
2012-07-18,52.59
2012-07-19,54.68
2012-07-20,53.209998999999996
2012-07-23,52.459998999999996
2012-07-24,52.400002
2012-07-25,52.34
2012-07-26,53.700001
2012-07-27,54.700001
2012-07-30,53.830002
2012-07-31,52.380001
2012-08-01,50.889998999999996
2012-08-02,50.880001
2012-08-03,53.09
2012-08-06,53.509997999999996
2012-08-07,54.419998
2012-08-08,54.369999
2012-08-09,55.259997999999996
2012-08-10,55.619999
2012-08-13,55.009997999999996
2012-08-14,60.130001
2012-08-15,60.93
2012-08-16,61.290001000000004
2012-08-17,61.610001000000004
2012-08-20,60.59
2012-08-21,60.360001000000004
2012-08-22,59.810001
2012-08-23,59.529999
2012-08-24,60.099998
2012-08-27,59.810001
2012-08-28,60.189999
2012-08-29,60.150002
2012-08-30,59.810001
2012-08-31,59.950001
2012-09-04,59.779999
2012-09-05,59.59
2012-09-06,60.950001
2012-09-07,61.0
2012-09-10,60.82
2012-09-11,60.220001
2012-09-12,59.630001
2012-09-13,60.599998
2012-09-14,61.23
2012-09-17,60.990002000000004
2012-09-18,61.299999
2012-09-19,61.57
2012-09-20,61.619999
2012-09-21,61.82
2012-09-24,61.439999
2012-09-25,61.400002
2012-09-26,60.650002
2012-09-27,61.669998
2012-09-28,61.57
2012-10-01,63.16
2012-10-02,62.700001
2012-10-03,63.299999
2012-10-04,63.299999
2012-10-05,64.0
2012-10-08,63.439999
2012-10-09,62.540001000000004
2012-10-10,62.380001
2012-10-11,63.16
2012-10-12,63.009997999999996
2012-10-15,63.43
2012-10-16,64.959999
2012-10-17,64.5
2012-10-18,64.290001
2012-10-19,62.93
2012-10-22,62.59
2012-10-23,62.189999
2012-10-24,61.529999
2012-10-25,61.299999
2012-10-26,60.790001000000004
2012-10-31,61.619999
2012-11-01,61.169998
2012-11-02,60.029999
2012-11-05,59.400002
2012-11-06,59.779999
2012-11-07,58.560001
2012-11-08,57.310001
2012-11-09,57.490002000000004
2012-11-12,57.450001
2012-11-13,56.959998999999996
2012-11-14,56.34
2012-11-15,56.41
2012-11-16,56.619999
2012-11-19,57.700001
2012-11-20,58.029999
2012-11-21,58.5
2012-11-23,59.619999
2012-11-26,59.32
2012-11-27,58.689999
2012-11-28,58.049999
2012-11-29,58.009997999999996
2012-11-30,58.25
2012-12-03,59.209998999999996
2012-12-04,59.060001
2012-12-05,59.330002
2012-12-06,59.77
2012-12-07,60.669998
2012-12-10,60.09
2012-12-11,60.400002
2012-12-12,60.400002
2012-12-13,59.91
2012-12-14,60.93
2012-12-17,60.82
2012-12-18,60.900002
2012-12-19,60.34
2012-12-20,59.990002000000004
2012-12-21,59.82
2012-12-24,58.950001
2012-12-26,57.950001
2012-12-27,58.450001
2012-12-28,57.93
2012-12-31,59.860001000000004
2013-01-02,61.009997999999996
2013-01-03,62.23
2013-01-04,62.689999
2013-01-07,62.0
2013-01-08,62.740002000000004
2013-01-09,62.490002000000004
2013-01-10,63.799999
2013-01-11,64.129997
2013-01-14,64.230003
2013-01-15,64.339996
2013-01-16,63.970001
2013-01-17,64.230003
2013-01-18,62.849998
2013-01-22,62.810001
2013-01-23,62.400002
2013-01-24,62.540001000000004
2013-01-25,63.25
2013-01-28,63.139998999999996
2013-01-29,63.720001
2013-01-30,62.869999
2013-01-31,60.93
2013-02-01,62.720001
2013-02-04,61.049999
2013-02-05,64.709999
2013-02-06,63.330002
2013-02-07,63.139998999999996
2013-02-08,62.75
2013-02-11,61.779999
2013-02-12,62.669998
2013-02-13,63.299999
2013-02-14,63.540001000000004
2013-02-15,63.110001000000004
2013-02-19,63.599998
2013-02-20,63.709998999999996
2013-02-21,63.029999
2013-02-22,63.310001
2013-02-25,61.779999
2013-02-26,62.330002
2013-02-27,63.93
2013-02-28,64.099998
2013-03-01,64.470001
2013-03-04,64.889999
2013-03-05,65.849998
2013-03-06,65.91999799999999
2013-03-07,65.900002
2013-03-08,65.699997
2013-03-11,65.75
2013-03-12,65.83000200000001
2013-03-13,65.019997
2013-03-14,65.019997
2013-03-15,63.34
2013-03-18,62.439999
2013-03-19,62.25
2013-03-20,63.75
2013-03-21,63.040001000000004
2013-03-22,63.889998999999996
2013-03-25,63.279999
2013-03-26,63.990002000000004
2013-03-27,63.540001000000004
2013-03-28,64.029999
2013-04-01,63.66
2013-04-02,65.279999
2013-04-03,64.879997
2013-04-04,64.529999
2013-04-05,63.169998
2013-04-08,64.389999
2013-04-09,64.480003
2013-04-10,65.489998
2013-04-11,67.559998
2013-04-12,68.239998
2013-04-15,67.400002
2013-04-16,67.889999
2013-04-17,66.709999
2013-04-18,67.209999
2013-04-19,69.66999799999999
2013-04-22,69.589996
2013-04-23,70.379997
2013-04-24,68.82
2013-04-25,68.93
2013-04-26,68.879997
2013-04-29,68.91999799999999
2013-04-30,69.349998
2013-05-01,68.790001
2013-05-02,70.599998
2013-05-03,71.230003
2013-05-06,70.0
2013-05-07,70.309998
2013-05-08,70.010002
2013-05-09,69.269997
2013-05-10,71.050003
2013-05-13,71.019997
2013-05-14,71.800003
2013-05-15,71.629997
2013-05-16,70.779999
2013-05-17,70.849998
2013-05-20,71.459999
2013-05-21,71.120003
2013-05-22,70.139999
2013-05-23,70.33000200000001
2013-05-24,70.949997
2013-05-28,71.050003
2013-05-29,69.209999
2013-05-30,69.58000200000001
2013-05-31,67.779999
2013-06-03,67.5
2013-06-04,67.470001
2013-06-05,66.480003
2013-06-06,65.970001
2013-06-07,68.120003
2013-06-10,67.599998
2013-06-11,67.75
2013-06-12,67.41999799999999
2013-06-13,68.050003
2013-06-14,68.410004
2013-06-17,70.199997
2013-06-18,69.720001
2013-06-19,68.379997
2013-06-20,65.510002
2013-06-21,65.790001
2013-06-24,64.739998
2013-06-25,64.739998
2013-06-26,65.639999
2013-06-27,66.470001
2013-06-28,65.769997
2013-07-01,66.940002
2013-07-02,67.449997
2013-07-03,67.25
2013-07-05,67.93
2013-07-08,67.91999799999999
2013-07-09,66.589996
2013-07-10,67.029999
2013-07-11,68.059998
2013-07-12,68.459999
2013-07-15,67.440002
2013-07-16,66.779999
2013-07-17,66.33000200000001
2013-07-18,66.739998
2013-07-19,67.57
2013-07-22,66.66999799999999
2013-07-23,64.949997
2013-07-24,64.709999
2013-07-25,65.290001
2013-07-26,66.199997
2013-07-29,66.0
2013-07-30,65.599998
2013-07-31,65.650002
2013-08-01,66.790001
2013-08-02,66.889999
2013-08-05,67.279999
2013-08-06,67.43
2013-08-07,66.639999
2013-08-08,66.0
2013-08-09,66.589996
2013-08-12,66.58000200000001
2013-08-13,66.449997
2013-08-14,65.129997
2013-08-15,67.360001
2013-08-16,67.25
2013-08-19,66.75
2013-08-20,66.860001
2013-08-21,66.32
2013-08-22,67.269997
2013-08-23,68.150002
2013-08-26,67.269997
2013-08-27,65.639999
2013-08-28,65.379997
2013-08-29,65.370003
2013-08-30,65.360001
2013-09-03,66.260002
2013-09-04,67.309998
2013-09-05,67.370003
2013-09-06,67.58000200000001
2013-09-09,69.489998
2013-09-10,68.970001
2013-09-11,69.690002
2013-09-12,70.33000200000001
2013-09-13,70.800003
2013-09-16,71.110001
2013-09-17,71.33000200000001
2013-09-18,72.16999799999999
2013-09-19,72.43
2013-09-20,71.75
2013-09-23,70.760002
2013-09-24,71.510002
2013-09-25,71.139999
2013-09-26,70.739998
2013-09-27,70.41999799999999
2013-09-30,69.900002
2013-10-01,70.5
2013-10-02,70.410004
2013-10-03,69.440002
2013-10-04,69.980003
2013-10-07,69.290001
2013-10-08,68.709999
2013-10-09,68.769997
2013-10-10,70.629997
2013-10-11,71.010002
2013-10-14,71.650002
2013-10-15,70.5
2013-10-16,70.989998
2013-10-17,71.709999
2013-10-18,72.050003
2013-10-21,71.07
2013-10-22,71.93
2013-10-23,71.269997
2013-10-24,71.389999
2013-10-25,71.510002
2013-10-28,71.559998
2013-10-29,72.809998
2013-10-30,71.379997
2013-10-31,70.959999
2013-11-01,69.940002
2013-11-04,70.139999
2013-11-05,70.75
2013-11-06,71.25
2013-11-07,70.32
2013-11-08,70.959999
2013-11-11,70.900002
2013-11-12,70.68
2013-11-13,73.029999
2013-11-14,73.440002
2013-11-15,73.66999799999999
2013-11-18,72.860001
2013-11-19,72.559998
2013-11-20,73.300003
2013-11-21,74.010002
2013-11-22,75.010002
2013-11-25,74.32
2013-11-26,75.07
2013-11-27,75.25
2013-11-29,74.959999
2013-12-02,74.879997
2013-12-03,74.489998
2013-12-04,73.099998
2013-12-05,72.730003
2013-12-06,73.709999
2013-12-09,73.889999
2013-12-10,73.599998
2013-12-11,73.82
2013-12-12,73.07
2013-12-13,72.639999
2013-12-16,73.160004
2013-12-17,72.75
2013-12-18,74.0
2013-12-19,73.910004
2013-12-20,74.349998
2013-12-23,74.760002
2013-12-24,74.620003
2013-12-26,74.639999
2013-12-27,74.449997
2013-12-30,75.040001
2013-12-31,75.32
2014-01-02,73.709999
2014-01-03,73.650002
2014-01-06,74.08000200000001
2014-01-07,73.889999
2014-01-08,73.08000200000001
2014-01-09,73.440002
2014-01-10,74.050003
2014-01-13,73.839996
2014-01-14,73.739998
2014-01-15,72.870003
2014-01-16,72.190002
2014-01-17,72.57
2014-01-21,72.18
2014-01-22,72.129997
2014-01-23,70.470001
2014-01-24,68.790001
2014-01-27,68.559998
2014-01-28,69.849998
2014-01-29,68.540001
2014-01-30,68.949997
2014-01-31,68.739998
2014-02-03,68.279999
2014-02-04,69.190002
2014-02-05,65.360001
2014-02-06,66.800003
2014-02-07,66.5
2014-02-10,66.389999
2014-02-11,66.779999
2014-02-12,66.879997
2014-02-13,67.540001
2014-02-14,67.980003
2014-02-18,68.08000200000001
2014-02-19,67.389999
2014-02-20,67.860001
2014-02-21,67.650002
2014-02-24,67.900002
2014-02-25,67.480003
2014-02-26,67.980003
2014-02-27,67.599998
2014-02-28,68.839996
2014-03-03,68.559998
2014-03-04,69.730003
2014-03-05,69.269997
2014-03-06,69.040001
2014-03-07,70.019997
2014-03-10,70.199997
2014-03-11,70.110001
2014-03-12,70.199997
2014-03-13,69.779999
2014-03-14,69.300003
2014-03-17,69.949997
2014-03-18,70.120003
2014-03-19,69.690002
2014-03-20,69.120003
2014-03-21,68.370003
2014-03-24,67.300003
2014-03-25,67.370003
2014-03-26,67.230003
2014-03-27,67.230003
2014-03-28,66.730003
2014-03-31,66.879997
2014-04-01,68.260002
2014-04-02,68.089996
2014-04-03,68.209999
2014-04-04,66.980003
2014-04-07,67.300003
2014-04-08,69.529999
2014-04-09,69.709999
2014-04-10,68.91999799999999
2014-04-11,68.18
2014-04-14,69.18
2014-04-15,70.800003
2014-04-16,72.089996
2014-04-17,72.150002
2014-04-21,71.900002
2014-04-22,72.099998
2014-04-23,71.66999799999999
2014-04-24,72.089996
2014-04-25,72.199997
2014-04-28,71.900002
2014-04-29,72.93
2014-04-30,72.57
2014-05-01,72.190002
2014-05-02,75.620003
2014-05-05,74.059998
2014-05-06,73.550003
2014-05-07,73.690002
2014-05-08,73.32
2014-05-09,73.239998
2014-05-12,73.629997
2014-05-13,73.93
2014-05-14,73.68
2014-05-15,73.07
2014-05-16,73.160004
2014-05-19,74.019997
2014-05-20,73.879997
2014-05-21,74.120003
2014-05-22,74.910004
2014-05-23,74.900002
2014-05-27,75.58000200000001
2014-05-28,75.650002
2014-05-29,76.510002
2014-05-30,76.620003
2014-06-02,76.75
2014-06-03,76.690002
2014-06-04,76.459999
2014-06-05,76.599998
2014-06-06,76.769997
2014-06-09,76.5
2014-06-10,76.41999799999999
2014-06-11,76.559998
2014-06-12,76.699997
2014-06-13,76.489998
2014-06-16,75.910004
2014-06-17,75.25
2014-06-18,76.129997
2014-06-19,76.519997
2014-06-20,75.75
2014-06-23,74.83000200000001
2014-06-24,74.519997
2014-06-25,75.0
2014-06-26,74.599998
2014-06-27,74.709999
2014-06-30,74.260002
2014-07-01,74.230003
