Date,TRV
1998-12-21,35.8125
1998-12-22,35.9375
1998-12-23,36.0
1998-12-24,35.875
1998-12-28,35.0
1998-12-29,35.125
1998-12-30,35.0
1998-12-31,34.8125
1999-01-04,35.0
1999-01-05,35.25
1999-01-06,35.75
1999-01-07,35.125
1999-01-08,35.3125
1999-01-11,34.4375
1999-01-12,33.0
1999-01-13,32.1875
1999-01-14,32.0
1999-01-15,32.0
1999-01-19,31.4375
1999-01-20,30.25
1999-01-21,30.375
1999-01-22,30.0625
1999-01-25,30.0
1999-01-26,30.8125
1999-01-27,29.5
1999-01-28,29.4375
1999-01-29,29.375
1999-02-01,28.5625
1999-02-02,29.625
1999-02-03,29.75
1999-02-04,30.625
1999-02-05,31.0
1999-02-08,31.0
1999-02-09,30.25
1999-02-10,31.0
1999-02-11,30.9375
1999-02-12,30.4375
1999-02-16,32.0625
1999-02-17,32.0625
1999-02-18,32.4375
1999-02-19,32.3125
1999-02-22,33.1875
1999-02-23,33.5
1999-02-24,32.375
1999-02-25,32.125
1999-02-26,32.375
1999-03-01,33.0625
1999-03-02,32.875
1999-03-03,32.5625
1999-03-04,32.8125
1999-03-05,33.625
1999-03-08,33.0
1999-03-09,33.5625
1999-03-10,33.5625
1999-03-11,33.1875
1999-03-12,33.1875
1999-03-15,33.25
1999-03-16,32.875
1999-03-17,32.875
1999-03-18,33.4375
1999-03-19,32.8125
1999-03-22,32.9375
1999-03-23,32.125
1999-03-24,31.625
1999-03-25,32.125
1999-03-26,32.0625
1999-03-29,32.8125
1999-03-30,32.125
1999-03-31,31.0625
1999-04-01,31.875
1999-04-05,32.125
1999-04-06,31.25
1999-04-07,31.3125
1999-04-08,30.625
1999-04-09,30.875
1999-04-12,30.5
1999-04-13,29.0
1999-04-14,29.8125
1999-04-15,29.9375
1999-04-16,29.375
1999-04-19,29.125
1999-04-20,29.125
1999-04-21,29.125
1999-04-22,30.4375
1999-04-23,30.375
1999-04-26,29.4375
1999-04-27,29.0
1999-04-28,29.8125
1999-04-29,28.75
1999-04-30,28.6875
1999-05-03,30.1875
1999-05-04,29.75
1999-05-05,30.0
1999-05-06,31.625
1999-05-07,33.0
1999-05-10,33.0625
1999-05-11,33.375
1999-05-12,34.75
1999-05-13,36.0
1999-05-14,33.875
1999-05-17,33.6875
1999-05-18,33.5625
1999-05-19,34.6875
1999-05-20,34.75
1999-05-21,34.8125
1999-05-24,35.875
1999-05-25,36.75
1999-05-26,36.375
1999-05-27,34.875
1999-05-28,35.625
1999-06-01,34.875
1999-06-02,34.5625
1999-06-03,34.6875
1999-06-04,34.75
1999-06-07,34.9375
1999-06-08,34.0625
1999-06-09,33.75
1999-06-10,33.5625
1999-06-11,33.125
1999-06-14,33.8125
1999-06-15,33.8125
1999-06-16,34.875
1999-06-17,34.5625
1999-06-18,34.25
1999-06-21,34.25
1999-06-22,33.875
1999-06-23,33.1875
1999-06-24,32.875
1999-06-25,32.5
1999-06-28,32.875
1999-06-29,32.5
1999-06-30,31.8125
1999-07-01,31.3125
1999-07-02,31.3125
1999-07-06,30.8125
1999-07-07,31.0625
1999-07-08,29.8125
1999-07-09,29.125
1999-07-12,30.25
1999-07-13,31.5625
1999-07-14,32.4375
1999-07-15,31.8125
1999-07-16,33.0
1999-07-19,33.75
1999-07-20,33.5
1999-07-21,32.0625
1999-07-22,33.0625
1999-07-23,33.0625
1999-07-26,33.5625
1999-07-27,33.625
1999-07-28,32.8125
1999-07-29,31.5625
1999-07-30,31.125
1999-08-02,32.1875
1999-08-03,32.125
1999-08-04,32.5625
1999-08-05,33.375
1999-08-06,31.9375
1999-08-09,32.25
1999-08-10,31.375
1999-08-11,31.5
1999-08-12,31.3125
1999-08-13,31.4375
1999-08-16,31.3125
1999-08-17,31.5625
1999-08-18,31.3125
1999-08-19,32.5
1999-08-20,32.8125
1999-08-23,33.6875
1999-08-24,33.5625
1999-08-25,33.5
1999-08-26,33.625
1999-08-27,33.3125
1999-08-30,32.375
1999-08-31,32.0625
1999-09-01,33.125
1999-09-02,32.9375
1999-09-03,33.75
1999-09-07,33.25
1999-09-08,32.625
1999-09-09,33.0625
1999-09-10,32.875
1999-09-13,32.625
1999-09-14,31.625
1999-09-15,31.9375
1999-09-16,31.875
1999-09-17,32.5
1999-09-20,31.9375
1999-09-21,31.25
1999-09-22,30.6875
1999-09-23,30.25
1999-09-24,28.875
1999-09-27,29.125
1999-09-28,28.8125
1999-09-29,28.0625
1999-09-30,27.5
1999-10-01,28.0
1999-10-04,28.75
1999-10-05,28.5625
1999-10-06,29.1875
1999-10-07,28.375
1999-10-08,28.75
1999-10-11,27.5
1999-10-12,27.125
1999-10-13,26.5
1999-10-14,27.4375
1999-10-15,26.4375
1999-10-18,26.3125
1999-10-19,26.0
1999-10-20,26.125
1999-10-21,25.5625
1999-10-22,27.3125
1999-10-25,27.25
1999-10-26,26.6875
1999-10-27,27.375
1999-10-28,30.0625
1999-10-29,32.0
1999-11-01,31.625
1999-11-02,32.6875
1999-11-03,32.0
1999-11-04,33.0625
1999-11-05,36.0625
1999-11-08,35.8125
1999-11-09,35.0625
1999-11-10,34.3125
1999-11-11,33.5625
1999-11-12,34.25
1999-11-15,33.625
1999-11-16,34.75
1999-11-17,33.6875
1999-11-18,32.875
1999-11-19,32.75
1999-11-22,31.375
1999-11-23,31.0625
1999-11-24,30.875
1999-11-26,31.25
1999-11-29,30.1875
1999-11-30,30.1875
1999-12-01,30.9375
1999-12-02,31.5
1999-12-03,31.75
1999-12-06,31.0
1999-12-07,30.5
1999-12-08,30.75
1999-12-09,30.6875
1999-12-10,31.5
1999-12-13,31.734375
1999-12-14,32.125
1999-12-15,32.25
1999-12-16,32.5
1999-12-17,33.0625
1999-12-20,32.0625
1999-12-21,33.0
1999-12-22,33.1875
1999-12-23,33.75
1999-12-27,33.5
1999-12-28,33.375
1999-12-29,33.1875
1999-12-30,33.4375
1999-12-31,33.6875
2000-01-03,33.0
2000-01-04,32.5625
2000-01-05,32.3125
2000-01-06,32.9375
2000-01-07,34.25
2000-01-10,33.625
2000-01-11,33.25
2000-01-12,33.3125
2000-01-13,34.0
2000-01-14,34.0
2000-01-18,32.75
2000-01-19,32.8125
2000-01-20,32.625
2000-01-21,31.5
2000-01-24,32.125
2000-01-25,31.375
2000-01-26,32.375
2000-01-27,30.5625
2000-01-28,30.0
2000-01-31,30.1875
2000-02-01,29.3125
2000-02-02,27.875
2000-02-03,26.625
2000-02-04,26.75
2000-02-07,26.625
2000-02-08,26.3125
2000-02-09,25.4375
2000-02-10,24.5
2000-02-11,24.375
2000-02-14,24.25
2000-02-15,24.3125
2000-02-16,24.5
2000-02-17,24.625
2000-02-18,23.625
2000-02-22,23.875
2000-02-23,23.75
2000-02-24,22.75
2000-02-25,22.875
2000-02-28,23.0625
2000-02-29,22.375
2000-03-01,22.5625
2000-03-02,22.625
2000-03-03,22.5625
2000-03-06,22.4375
2000-03-07,22.0625
2000-03-08,21.75
2000-03-09,22.75
2000-03-10,23.0
2000-03-13,22.5
2000-03-14,22.3125
2000-03-15,23.875
2000-03-16,27.1875
2000-03-17,26.625
2000-03-20,26.3125
2000-03-21,27.5625
2000-03-22,27.375
2000-03-23,28.25
2000-03-24,29.5
2000-03-27,29.5
2000-03-28,30.0
2000-03-29,29.9375
2000-03-30,32.625
2000-03-31,34.125
2000-04-03,34.0
2000-04-04,33.0
2000-04-05,32.6875
2000-04-06,32.25
2000-04-07,31.875
2000-04-10,32.125
2000-04-11,32.3125
2000-04-12,32.5
2000-04-13,32.875
2000-04-14,30.0
2000-04-17,30.0625
2000-04-18,30.875
2000-04-19,29.875
2000-04-20,30.6875
2000-04-24,31.125
2000-04-25,33.0
2000-04-26,32.75
2000-04-27,33.25
2000-04-28,35.625
2000-05-01,35.25
2000-05-02,35.4375
2000-05-03,33.625
2000-05-04,33.875
2000-05-05,33.6875
2000-05-08,33.8125
2000-05-09,34.0
2000-05-10,34.25
2000-05-11,35.25
2000-05-12,35.5
2000-05-15,37.0625
2000-05-16,37.75
2000-05-17,36.75
2000-05-18,37.1875
2000-05-19,36.375
2000-05-22,37.625
2000-05-23,37.8125
2000-05-24,38.5
2000-05-25,37.875
2000-05-26,37.125
2000-05-30,37.8125
2000-05-31,37.5
2000-06-01,38.375
2000-06-02,39.1875
2000-06-05,38.75
2000-06-06,38.625
2000-06-07,38.875
2000-06-08,37.875
2000-06-09,38.3125
2000-06-12,37.40625
2000-06-13,37.9375
2000-06-14,37.5
2000-06-15,37.75
2000-06-16,37.4375
2000-06-19,37.9375
2000-06-20,35.375
2000-06-21,34.9375
2000-06-22,34.1875
2000-06-23,35.0
2000-06-26,34.9375
2000-06-27,35.0625
2000-06-28,35.59375
2000-06-29,36.375
2000-06-30,34.125
2000-07-03,34.625
2000-07-05,35.75
2000-07-06,35.5625
2000-07-07,36.5
2000-07-10,36.625
2000-07-11,37.1875
2000-07-12,38.75
2000-07-13,37.3125
2000-07-14,37.4375
2000-07-17,37.4375
2000-07-18,37.9375
2000-07-19,37.375
2000-07-20,37.75
2000-07-21,37.4375
2000-07-24,37.5
2000-07-25,40.125
2000-07-26,42.53125
2000-07-27,44.625
2000-07-28,44.75
2000-07-31,44.4375
2000-08-01,44.25
2000-08-02,44.0625
2000-08-03,45.0625
2000-08-04,47.25
2000-08-07,48.25
2000-08-08,48.375
2000-08-09,47.5
2000-08-10,47.3125
2000-08-11,47.75
2000-08-14,47.6875
2000-08-15,47.0
2000-08-16,46.3125
2000-08-17,46.9375
2000-08-18,47.125
2000-08-21,47.875
2000-08-22,47.8125
2000-08-23,46.6875
2000-08-24,46.8125
2000-08-25,45.8125
2000-08-28,46.375
2000-08-29,46.25
2000-08-30,47.25
2000-08-31,47.515625
2000-09-01,46.8125
2000-09-05,47.125
2000-09-06,48.3125
2000-09-07,48.375
2000-09-08,49.3125
2000-09-11,50.625
2000-09-12,49.75
2000-09-13,48.5
2000-09-14,49.4375
2000-09-15,48.8125
2000-09-18,46.75
2000-09-19,48.625
2000-09-20,47.75
2000-09-21,48.3125
2000-09-22,50.5625
2000-09-25,49.5
2000-09-26,49.4375
2000-09-27,49.6875
2000-09-28,50.4375
2000-09-29,50.375
2000-10-02,50.0625
2000-10-03,48.9375
2000-10-04,48.1875
2000-10-05,48.375
2000-10-06,46.8125
2000-10-09,45.8125
2000-10-10,44.0625
2000-10-11,45.5
2000-10-12,44.5625
2000-10-13,46.0
2000-10-16,46.1875
2000-10-17,46.0
2000-10-18,45.5
2000-10-19,46.875
2000-10-20,47.1875
2000-10-23,47.875
2000-10-24,49.8125
2000-10-25,49.75
2000-10-26,48.125
2000-10-27,49.25
2000-10-30,51.5625
2000-10-31,51.25
2000-11-01,50.875
2000-11-02,50.0
2000-11-03,48.125
2000-11-06,49.3125
2000-11-07,49.875
2000-11-08,49.125
2000-11-09,50.4375
2000-11-10,50.5
2000-11-13,51.0
2000-11-14,52.8125
2000-11-15,51.875
2000-11-16,51.75
2000-11-17,51.875
2000-11-20,51.375
2000-11-21,50.625
2000-11-22,49.625
2000-11-24,50.0625
2000-11-27,48.8125
2000-11-28,50.0
2000-11-29,50.5
2000-11-30,50.125
2000-12-01,50.6875
2000-12-04,50.5
2000-12-05,51.5
2000-12-06,52.5
2000-12-07,54.125
2000-12-08,56.375
2000-12-11,55.1875
2000-12-12,55.25
2000-12-13,54.4375
2000-12-14,53.0
2000-12-15,51.5625
2000-12-18,52.9375
2000-12-19,52.0
2000-12-20,51.5
2000-12-21,52.0
2000-12-22,52.0
2000-12-26,54.9375
2000-12-27,55.75
2000-12-28,54.5
2000-12-29,54.3125
2001-01-02,51.375
2001-01-03,50.875
2001-01-04,48.5
2001-01-05,47.625
2001-01-08,49.0
2001-01-09,47.875
2001-01-10,47.375
2001-01-11,47.3125
2001-01-12,45.125
2001-01-16,46.3125
2001-01-17,45.5625
2001-01-18,45.625
2001-01-19,45.0625
2001-01-22,46.75
2001-01-23,48.0625
2001-01-24,49.0
2001-01-25,49.375
2001-01-26,48.3125
2001-01-29,47.740002000000004
2001-01-30,48.599998
2001-01-31,48.02
2001-02-01,47.099998
2001-02-02,48.0
2001-02-05,49.560001
2001-02-06,48.389998999999996
2001-02-07,48.040001000000004
2001-02-08,48.450001
2001-02-09,48.119999
2001-02-12,49.099998
2001-02-13,49.02
2001-02-14,48.900002
2001-02-15,48.400002
2001-02-16,48.610001000000004
2001-02-20,46.889998999999996
2001-02-21,45.380001
2001-02-22,45.950001
2001-02-23,45.540001000000004
2001-02-26,46.450001
2001-02-27,47.209998999999996
2001-02-28,46.290001000000004
2001-03-01,46.599998
2001-03-02,47.049999
2001-03-05,46.919998
2001-03-06,45.880001
2001-03-07,46.150002
2001-03-08,47.610001000000004
2001-03-09,46.150002
2001-03-12,44.459998999999996
2001-03-13,44.450001
2001-03-14,43.52
2001-03-15,43.73
2001-03-16,43.130001
2001-03-19,42.169998
2001-03-20,42.18
2001-03-21,41.48
2001-03-22,40.25
2001-03-23,40.400002
2001-03-26,40.639998999999996
2001-03-27,41.150002
2001-03-28,41.950001
2001-03-29,43.23
2001-03-30,44.049999
2001-04-02,44.439999
2001-04-03,42.599998
2001-04-04,42.23
2001-04-05,43.25
2001-04-06,41.900002
2001-04-09,41.529999
2001-04-10,42.290001000000004
2001-04-11,42.209998999999996
2001-04-12,42.259997999999996
2001-04-16,43.5
2001-04-17,42.900002
2001-04-18,43.490002000000004
2001-04-19,43.349998
2001-04-20,42.799999
2001-04-23,43.119999
2001-04-24,42.380001
2001-04-25,42.77
2001-04-26,44.049999
2001-04-27,45.32
2001-04-30,45.099998
2001-05-01,45.48
2001-05-02,45.0
2001-05-03,44.82
2001-05-04,45.369999
2001-05-07,45.16
2001-05-08,45.57
2001-05-09,46.16
2001-05-10,45.959998999999996
2001-05-11,46.549999
2001-05-14,46.98
2001-05-15,47.450001
2001-05-16,48.43
2001-05-17,47.799999
2001-05-18,48.380001
2001-05-21,49.25
2001-05-22,49.57
2001-05-23,49.650002
2001-05-24,49.639998999999996
2001-05-25,49.299999
2001-05-29,49.84
2001-05-30,50.299999
2001-05-31,50.599998
2001-06-01,49.580002
2001-06-04,49.75
2001-06-05,50.73
2001-06-06,50.25
2001-06-07,49.900002
2001-06-08,49.77
2001-06-11,49.919998
2001-06-12,50.299999
2001-06-13,51.009997999999996
2001-06-14,51.599998
2001-06-15,51.849998
2001-06-18,51.93
2001-06-19,51.650002
2001-06-20,52.119999
2001-06-21,51.93
2001-06-22,51.650002
2001-06-25,51.0
2001-06-26,51.950001
2001-06-27,52.029999
2001-06-28,51.779999
2001-06-29,50.700001
2001-07-02,50.790001000000004
2001-07-03,50.790001000000004
2001-07-05,50.41
2001-07-06,49.799999
2001-07-09,49.610001000000004
2001-07-10,48.84
2001-07-11,48.150002
2001-07-12,48.529999
2001-07-13,48.75
2001-07-16,48.919998
2001-07-17,43.25
2001-07-18,44.75
2001-07-19,43.599998
2001-07-20,40.849998
2001-07-23,40.25
2001-07-24,41.900002
2001-07-25,42.950001
2001-07-26,43.400002
2001-07-27,44.139998999999996
2001-07-30,44.150002
2001-07-31,43.849998
2001-08-01,43.549999
2001-08-02,42.41
2001-08-03,42.59
2001-08-06,42.450001
2001-08-07,42.450001
2001-08-08,42.450001
2001-08-09,43.09
2001-08-10,43.009997999999996
2001-08-13,43.150002
2001-08-14,43.84
2001-08-15,43.849998
2001-08-16,44.049999
2001-08-17,44.110001000000004
2001-08-20,44.009997999999996
2001-08-21,43.84
2001-08-22,43.279999
2001-08-23,43.849998
2001-08-24,43.950001
2001-08-27,43.650002
2001-08-28,43.209998999999996
2001-08-29,42.650002
2001-08-30,42.240002000000004
2001-08-31,42.029999
2001-09-04,42.0
2001-09-05,42.009997999999996
2001-09-06,41.200001
2001-09-07,40.720001
2001-09-10,41.25
2001-09-17,38.119999
2001-09-18,37.869999
2001-09-19,37.810001
2001-09-20,36.470001
2001-09-21,35.5
2001-09-24,37.939999
2001-09-25,39.169998
2001-09-26,39.150002
2001-09-27,40.549999
2001-09-28,41.220001
2001-10-01,40.299999
2001-10-02,41.349998
2001-10-03,45.400002
2001-10-04,45.700001
2001-10-05,44.349998
2001-10-08,44.0
2001-10-09,45.669998
2001-10-10,47.029999
2001-10-11,51.299999
2001-10-12,51.5
2001-10-15,50.950001
2001-10-16,51.419998
2001-10-17,50.48
2001-10-18,48.580002
2001-10-19,47.740002000000004
2001-10-22,50.18
2001-10-23,49.25
2001-10-24,49.59
2001-10-25,48.900002
2001-10-26,49.959998999999996
2001-10-29,49.32
2001-10-30,48.509997999999996
2001-10-31,45.900002
2001-11-01,48.009997999999996
2001-11-02,48.900002
2001-11-05,49.200001
2001-11-06,49.639998999999996
2001-11-07,48.990002000000004
2001-11-08,48.439999
2001-11-09,46.939999
2001-11-12,46.439999
2001-11-13,47.200001
2001-11-14,47.25
2001-11-15,47.110001000000004
2001-11-16,47.27
2001-11-19,48.0
2001-11-20,47.5
2001-11-21,47.130001
2001-11-23,47.189999
2001-11-26,47.150002
2001-11-27,47.349998
2001-11-28,47.200001
2001-11-29,47.740002000000004
2001-11-30,47.080002
2001-12-03,46.099998
2001-12-04,46.900002
2001-12-05,47.369999
2001-12-06,47.02
2001-12-07,46.790001000000004
2001-12-10,46.349998
2001-12-11,47.380001
2001-12-12,46.380001
2001-12-13,43.599998
2001-12-14,45.0
2001-12-17,44.25
2001-12-18,44.330002
2001-12-19,44.860001000000004
2001-12-20,44.450001
2001-12-21,43.52
2001-12-24,43.41
2001-12-26,43.360001000000004
2001-12-27,43.939999
2001-12-28,44.139998999999996
2001-12-31,43.970001
2002-01-02,43.619999
2002-01-03,43.349998
2002-01-04,43.490002000000004
2002-01-07,42.849998
2002-01-08,42.419998
2002-01-09,42.119999
2002-01-10,41.5
2002-01-11,40.849998
2002-01-14,40.509997999999996
2002-01-15,41.169998
2002-01-16,40.599998
2002-01-17,40.529999
2002-01-18,40.450001
2002-01-22,39.5
2002-01-23,40.799999
2002-01-24,42.48
2002-01-25,43.900002
2002-01-28,43.560001
2002-01-29,43.25
2002-01-30,43.450001
2002-01-31,44.700001
2002-02-01,44.919998
2002-02-04,44.110001000000004
2002-02-05,44.209998999999996
2002-02-06,45.040001000000004
2002-02-07,46.049999
2002-02-08,47.290001000000004
2002-02-11,47.25
2002-02-12,47.27
2002-02-13,48.380001
2002-02-14,48.150002
2002-02-15,47.990002000000004
2002-02-19,46.939999
2002-02-20,47.009997999999996
2002-02-21,46.5
2002-02-22,46.299999
2002-02-25,47.869999
2002-02-26,48.59
2002-02-27,49.32
2002-02-28,48.900002
2002-03-01,48.279999
2002-03-04,48.5
2002-03-05,49.41
2002-03-06,49.400002
2002-03-07,47.990002000000004
2002-03-08,46.650002
2002-03-11,46.330002
2002-03-12,47.07
2002-03-13,47.209998999999996
2002-03-14,47.66
2002-03-15,47.869999
2002-03-18,46.950001
2002-03-19,46.360001000000004
2002-03-20,45.299999
2002-03-21,46.009997999999996
2002-03-22,45.369999
2002-03-25,44.41
2002-03-26,44.799999
2002-03-27,45.240002000000004
2002-03-28,45.849998
2002-04-01,46.02
2002-04-02,46.540001000000004
2002-04-03,46.200001
2002-04-04,47.07
2002-04-05,47.700001
2002-04-08,48.490002000000004
2002-04-09,49.720001
2002-04-10,49.790001000000004
2002-04-11,49.200001
2002-04-12,49.52
2002-04-15,48.450001
2002-04-16,48.689999
2002-04-17,50.049999
2002-04-18,49.860001000000004
2002-04-19,50.119999
2002-04-22,49.900002
2002-04-23,48.950001
2002-04-24,48.75
2002-04-25,47.720001
2002-04-26,47.869999
2002-04-29,47.869999
2002-04-30,49.810001
2002-05-01,49.279999
2002-05-02,48.900002
2002-05-03,48.43
2002-05-06,47.790001000000004
2002-05-07,47.540001000000004
2002-05-08,47.939999
2002-05-09,47.5
2002-05-10,47.389998999999996
2002-05-13,48.209998999999996
2002-05-14,47.529999
2002-05-15,47.18
2002-05-16,46.299999
2002-05-17,46.130001
2002-05-20,42.799999
2002-05-21,42.470001
2002-05-22,42.900002
2002-05-23,42.91
2002-05-24,43.93
2002-05-28,43.599998
2002-05-29,43.200001
2002-05-30,42.98
2002-05-31,42.610001000000004
2002-06-03,41.619999
2002-06-04,40.560001
2002-06-05,40.959998999999996
2002-06-06,40.540001000000004
2002-06-07,40.98
2002-06-10,40.830002
2002-06-11,39.75
2002-06-12,40.02
2002-06-13,39.290001000000004
2002-06-14,39.630001
2002-06-17,40.919998
2002-06-18,41.34
2002-06-19,40.82
2002-06-20,40.610001000000004
2002-06-21,39.82
2002-06-24,39.77
2002-06-25,39.400002
2002-06-26,38.849998
2002-06-27,38.34
2002-06-28,38.919998
2002-07-01,37.880001
2002-07-02,36.43
2002-07-03,35.630001
2002-07-05,36.5
2002-07-08,36.419998
2002-07-09,34.650002
2002-07-10,33.16
2002-07-11,33.080002
2002-07-12,33.16
2002-07-15,32.48
2002-07-16,31.799999
2002-07-17,29.24
2002-07-18,27.780001000000002
2002-07-19,28.35
2002-07-22,27.299999
2002-07-23,26.09
2002-07-24,25.360001
2002-07-25,24.200001
2002-07-26,27.0
2002-07-29,30.190001000000002
2002-07-30,30.48
2002-07-31,31.209999
2002-08-01,30.969998999999998
2002-08-02,29.809998999999998
2002-08-05,28.450001
2002-08-06,28.68
2002-08-07,29.0
2002-08-08,30.299999
2002-08-09,29.99
2002-08-12,30.110001
2002-08-13,29.43
2002-08-14,30.469998999999998
2002-08-15,31.190001000000002
2002-08-16,30.809998999999998
2002-08-19,31.370001000000002
2002-08-20,31.969998999999998
2002-08-21,31.950001
2002-08-22,32.5
2002-08-23,31.719998999999998
2002-08-26,31.780001000000002
2002-08-27,30.98
2002-08-28,30.34
2002-08-29,30.34
2002-08-30,30.42
2002-09-03,29.629998999999998
2002-09-04,30.469998999999998
2002-09-05,29.639999
2002-09-06,30.059998999999998
2002-09-09,30.559998999999998
2002-09-10,30.9
2002-09-11,31.719998999999998
2002-09-12,31.75
2002-09-13,32.099998
2002-09-16,31.950001
2002-09-17,31.120001000000002
2002-09-18,30.959999
2002-09-19,30.139999
2002-09-20,29.66
2002-09-23,30.15
2002-09-24,29.879998999999998
2002-09-25,30.0
2002-09-26,30.4
2002-09-27,28.790001
2002-09-30,28.719998999999998
2002-10-01,30.030001000000002
2002-10-02,28.33
2002-10-03,27.98
2002-10-04,27.74
2002-10-07,27.389999
2002-10-08,28.65
2002-10-09,27.049999
2002-10-10,29.379998999999998
2002-10-11,31.42
2002-10-14,30.559998999999998
2002-10-15,32.66
2002-10-16,32.919998
2002-10-17,34.029999
2002-10-18,33.599998
2002-10-21,34.400002
2002-10-22,33.560001
2002-10-23,32.009997999999996
2002-10-24,33.060001
2002-10-25,33.740002000000004
2002-10-28,33.470001
2002-10-29,32.57
2002-10-30,33.450001
2002-10-31,32.799999
2002-11-01,33.369999
2002-11-04,33.360001000000004
2002-11-05,33.119999
2002-11-06,33.610001000000004
2002-11-07,32.470001
2002-11-08,32.400002
2002-11-11,32.16
2002-11-12,32.700001
2002-11-13,32.82
2002-11-14,33.82
2002-11-15,35.049999
2002-11-18,34.299999
2002-11-19,34.23
2002-11-20,35.43
2002-11-21,35.759997999999996
2002-11-22,36.560001
2002-11-25,35.860001000000004
2002-11-26,35.619999
2002-11-27,36.040001000000004
2002-11-29,37.240002000000004
2002-12-02,36.0
2002-12-03,35.93
2002-12-04,35.560001
2002-12-05,35.400002
2002-12-06,35.290001000000004
2002-12-09,34.580002
2002-12-10,35.25
2002-12-11,35.220001
2002-12-12,34.779999
2002-12-13,33.970001
2002-12-16,35.360001000000004
2002-12-17,34.950001
2002-12-18,34.299999
2002-12-19,33.990002000000004
2002-12-20,34.220001
2002-12-23,34.029999
2002-12-24,33.900002
2002-12-26,34.23
2002-12-27,33.360001000000004
2002-12-30,34.040001000000004
2002-12-31,34.049999
2003-01-02,35.080002
2003-01-03,35.07
2003-01-06,36.66
2003-01-07,36.0
2003-01-08,34.900002
2003-01-09,35.759997999999996
2003-01-10,35.52
2003-01-13,35.720001
2003-01-14,36.299999
2003-01-15,35.110001000000004
2003-01-16,33.939999
2003-01-17,34.099998
2003-01-21,33.799999
2003-01-22,33.310001
2003-01-23,33.77
2003-01-24,32.700001
2003-01-27,31.34
2003-01-28,31.82
2003-01-29,32.509997999999996
2003-01-30,32.240002000000004
2003-01-31,32.639998999999996
2003-02-03,32.560001
2003-02-04,30.940001000000002
2003-02-05,30.959999
2003-02-06,30.129998999999998
2003-02-07,29.620001000000002
2003-02-10,30.23
2003-02-11,29.629998999999998
2003-02-12,29.57
2003-02-13,29.84
2003-02-14,29.65
2003-02-18,29.620001000000002
2003-02-19,29.4
2003-02-20,29.33
2003-02-21,29.67
2003-02-24,29.74
2003-02-25,29.780001000000002
2003-02-26,29.620001000000002
2003-02-27,30.530001000000002
2003-02-28,30.860001
2003-03-03,31.1
2003-03-04,30.65
2003-03-05,31.049999
2003-03-06,30.799999
2003-03-07,31.0
2003-03-10,30.08
2003-03-11,29.780001000000002
2003-03-12,29.57
2003-03-13,31.1
2003-03-14,31.389999
2003-03-17,32.650002
2003-03-18,31.99
2003-03-19,32.830002
2003-03-20,33.139998999999996
2003-03-21,34.09
2003-03-24,32.950001
2003-03-25,33.110001000000004
2003-03-26,32.900002
2003-03-27,32.689999
2003-03-28,32.279999
2003-03-31,31.799999
2003-04-01,32.32
2003-04-02,33.330002
2003-04-03,33.150002
2003-04-04,33.849998
2003-04-07,33.740002000000004
2003-04-08,33.849998
2003-04-09,33.57
2003-04-10,33.849998
2003-04-11,33.740002000000004
2003-04-14,34.5
2003-04-15,34.990002000000004
2003-04-16,34.970001
2003-04-17,35.299999
2003-04-21,35.200001
2003-04-22,36.860001000000004
2003-04-23,36.950001
2003-04-24,35.900002
2003-04-25,35.299999
2003-04-28,36.09
2003-04-29,34.799999
2003-04-30,34.34
2003-05-01,34.650002
2003-05-02,35.07
2003-05-05,34.52
2003-05-06,34.700001
2003-05-07,34.25
2003-05-08,33.790001000000004
2003-05-09,34.029999
2003-05-12,34.02
2003-05-13,33.970001
2003-05-14,34.259997999999996
2003-05-15,34.310001
2003-05-16,34.209998999999996
2003-05-19,33.200001
2003-05-20,33.150002
2003-05-21,33.209998999999996
2003-05-22,33.580002
2003-05-23,33.880001
2003-05-27,34.57
2003-05-28,34.700001
2003-05-29,35.610001000000004
2003-05-30,36.580002
2003-06-02,36.82
2003-06-03,35.759997999999996
2003-06-04,36.110001000000004
2003-06-05,36.349998
2003-06-06,36.349998
2003-06-09,35.709998999999996
2003-06-10,36.139998999999996
2003-06-11,37.66
2003-06-12,37.990002000000004
2003-06-13,37.66
2003-06-16,38.02
2003-06-17,37.779999
2003-06-18,37.700001
2003-06-19,36.619999
2003-06-20,36.509997999999996
2003-06-23,36.720001
2003-06-24,37.439999
2003-06-25,36.810001
2003-06-26,36.91
2003-06-27,36.939999
2003-06-30,36.509997999999996
2003-07-01,36.599998
2003-07-02,36.5
2003-07-03,36.18
2003-07-07,36.84
2003-07-08,36.900002
2003-07-09,36.57
2003-07-10,35.98
2003-07-11,36.060001
2003-07-14,36.209998999999996
2003-07-15,36.200001
2003-07-16,35.290001000000004
2003-07-17,34.93
2003-07-18,35.099998
2003-07-21,35.16
2003-07-22,35.200001
2003-07-23,34.669998
2003-07-24,34.82
2003-07-25,35.740002000000004
2003-07-28,35.599998
2003-07-29,35.549999
2003-07-30,34.66
2003-07-31,35.169998
2003-08-01,34.779999
2003-08-04,34.889998999999996
2003-08-05,34.43
2003-08-06,34.68
2003-08-07,34.77
2003-08-08,35.0
2003-08-11,35.07
2003-08-12,34.939999
2003-08-13,34.560001
2003-08-14,34.57
2003-08-15,34.66
2003-08-18,34.84
2003-08-19,34.639998999999996
2003-08-20,34.68
2003-08-21,34.950001
