Date,GS
2017-07-05,228.039993
2017-07-06,226.690002
2017-07-07,225.27999900000003
2017-07-10,225.83999599999999
2017-07-11,226.94999700000002
2017-07-12,227.38999900000002
2017-07-13,230.399994
2017-07-14,228.600006
2017-07-17,229.25999500000003
2017-07-18,223.309998
2017-07-19,222.86999500000002
2017-07-20,222.30000299999998
2017-07-21,220.17999300000002
2017-07-24,218.17999300000002
2017-07-25,221.580002
2017-07-26,222.25
2017-07-27,221.479996
2017-07-28,223.61000099999998
2017-07-31,225.330002
2017-08-01,227.0
2017-08-02,226.270004
2017-08-03,223.99000499999997
2017-08-04,229.789993
2017-08-07,232.919998
2017-08-08,232.05000299999998
2017-08-09,231.00999500000003
2017-08-10,225.5
2017-08-11,224.149994
2017-08-14,227.36000099999998
2017-08-15,227.58999599999999
2017-08-16,225.61000099999998
2017-08-17,221.419998
2017-08-18,222.149994
2017-08-21,220.789993
2017-08-22,223.580002
2017-08-23,222.74000499999997
2017-08-24,222.99000499999997
2017-08-25,222.47000099999997
2017-08-28,220.350006
2017-08-29,219.960007
2017-08-30,222.419998
2017-08-31,223.74000499999997
2017-09-01,225.88000499999998
2017-09-05,217.77999900000003
2017-09-06,218.830002
2017-09-07,215.83999599999999
2017-09-08,217.210007
2017-09-11,221.059998
2017-09-12,225.94999700000002
2017-09-13,226.559998
2017-09-14,226.850006
2017-09-15,225.22000099999997
2017-09-18,227.52999900000003
2017-09-19,228.91000400000001
2017-09-20,229.789993
2017-09-21,231.289993
2017-09-22,231.02999900000003
2017-09-25,230.25999500000003
2017-09-26,229.940002
2017-09-27,234.75999500000003
2017-09-28,235.47000099999997
2017-09-29,237.190002
2017-10-02,240.649994
2017-10-03,241.61999500000002
2017-10-04,240.309998
2017-10-05,246.059998
2017-10-06,246.020004
2017-10-09,242.80000299999998
2017-10-10,242.600006
2017-10-11,242.399994
2017-10-12,239.80000299999998
2017-10-13,238.52999900000003
2017-10-16,242.41000400000001
2017-10-17,236.08999599999999
2017-10-18,242.02999900000003
2017-10-19,239.99000499999997
2017-10-20,244.729996
2017-10-23,242.13000499999998
2017-10-24,244.83999599999999
2017-10-25,241.710007
2017-10-26,241.72000099999997
2017-10-27,241.710007
2017-10-30,240.88999900000002
2017-10-31,242.479996
2017-11-01,244.25999500000003
2017-11-02,246.88000499999998
2017-11-03,244.399994
2017-11-06,243.49000499999997
2017-11-07,239.809998
2017-11-08,241.25
2017-11-09,240.789993
2017-11-10,240.149994
2017-11-13,240.270004
2017-11-14,237.24000499999997
2017-11-15,237.61000099999998
2017-11-16,239.36999500000002
2017-11-17,238.020004
2017-11-20,238.13000499999998
2017-11-21,238.020004
2017-11-22,236.42999300000002
2017-11-24,235.94999700000002
2017-11-27,235.11000099999998
2017-11-28,239.41000400000001
2017-11-29,241.36000099999998
2017-11-30,247.63999900000002
2017-12-01,248.94999700000002
2017-12-04,250.649994
2017-12-05,248.330002
2017-12-06,245.94999700000002
2017-12-07,248.559998
2017-12-08,250.350006
2017-12-11,250.13000499999998
2017-12-12,257.679993
2017-12-13,255.559998
2017-12-14,255.479996
2017-12-15,257.170013
2017-12-18,260.019989
2017-12-19,256.480011
2017-12-20,255.17999300000002
2017-12-21,261.01001
2017-12-22,258.97000099999997
2017-12-26,257.72000099999997
2017-12-27,255.94999700000002
2017-12-28,256.5
2017-12-29,254.75999500000003
2018-01-02,255.669998
2018-01-03,253.289993
2018-01-04,256.829987
2018-01-05,255.520004
2018-01-08,251.809998
2018-01-09,253.940002
2018-01-10,254.330002
2018-01-11,255.13000499999998
2018-01-12,257.02999900000003
2018-01-16,258.459991
2018-01-17,253.649994
2018-01-18,250.97000099999997
2018-01-19,256.119995
2018-01-22,261.519989
2018-01-23,260.089996
2018-01-24,265.679993
2018-01-25,269.02999900000003
2018-01-26,268.140015
2018-01-29,272.480011
2018-01-30,268.940002
2018-01-31,267.890015
2018-02-01,272.230011
2018-02-02,260.040009
2018-02-05,249.11000099999998
2018-02-06,258.700012
2018-02-07,257.100006
2018-02-08,246.350006
2018-02-09,249.30000299999998
2018-02-12,253.16000400000001
2018-02-13,255.52999900000003
2018-02-14,262.579987
2018-02-15,267.679993
2018-02-16,267.619995
2018-02-20,264.890015
2018-02-21,263.399994
2018-02-22,261.429993
2018-02-23,266.769989
2018-02-26,271.26001
2018-02-27,267.929993
2018-02-28,262.929993
2018-03-01,256.77999900000003
2018-03-02,258.119995
2018-03-05,263.119995
2018-03-06,266.929993
2018-03-07,265.350006
2018-03-08,266.339996
2018-03-09,270.769989
2018-03-12,273.380005
2018-03-13,268.52999900000003
2018-03-14,264.429993
2018-03-15,266.609985
2018-03-16,267.600006
2018-03-19,262.52999900000003
2018-03-20,263.190002
2018-03-21,261.850006
2018-03-22,252.600006
2018-03-23,245.25999500000003
2018-03-26,254.88000499999998
2018-03-27,247.25999500000003
2018-03-28,249.36999500000002
2018-03-29,251.86000099999998
2018-04-02,247.350006
2018-04-03,250.580002
2018-04-04,252.61999500000002
2018-04-05,255.809998
2018-04-06,249.97000099999997
2018-04-09,252.190002
2018-04-10,256.570007
2018-04-11,252.940002
2018-04-12,259.589996
2018-04-13,255.919998
2018-04-16,257.880005
2018-04-17,253.63000499999998
2018-04-18,254.0
2018-04-19,254.169998
2018-04-20,251.960007
2018-04-23,246.669998
2018-04-24,242.49000499999997
2018-04-25,239.229996
2018-04-26,240.08999599999999
2018-04-27,239.80000299999998
2018-04-30,238.330002
2018-05-01,236.669998
2018-05-02,234.05000299999998
2018-05-03,233.41000400000001
2018-05-04,234.940002
2018-05-07,237.19999700000002
2018-05-08,237.0
2018-05-09,241.729996
2018-05-10,243.440002
2018-05-11,242.919998
2018-05-14,243.91000400000001
2018-05-15,241.559998
2018-05-16,240.960007
2018-05-17,239.100006
2018-05-18,237.0
2018-05-21,237.69999700000002
2018-05-22,238.0
2018-05-23,237.809998
2018-05-24,236.100006
2018-05-25,235.00999500000003
2018-05-29,227.02999900000003
2018-05-30,229.16000400000001
2018-05-31,225.88000499999998
2018-06-01,228.350006
2018-06-04,229.88999900000002
2018-06-05,228.33999599999999
2018-06-06,232.229996
2018-06-07,233.44999700000002
2018-06-08,233.38999900000002
2018-06-11,234.08999599999999
2018-06-12,232.63000499999998
2018-06-13,233.830002
2018-06-14,233.649994
2018-06-15,231.919998
2018-06-18,231.38999900000002
2018-06-19,228.32000699999998
2018-06-20,227.82000699999998
2018-06-21,226.979996
2018-06-22,226.020004
2018-06-25,221.539993
2018-06-26,221.580002
2018-06-27,220.17999300000002
2018-06-28,223.419998
2018-06-29,220.57000699999998
2018-07-02,223.25999500000003
2018-07-03,220.38000499999998
2018-07-05,220.74000499999997
2018-07-06,221.789993
2018-07-09,227.99000499999997
2018-07-10,226.850006
2018-07-11,225.66000400000001
2018-07-12,227.22000099999997
2018-07-13,226.41000400000001
2018-07-16,231.440002
2018-07-17,231.020004
2018-07-18,231.24000499999997
2018-07-19,229.63000499999998
2018-07-20,231.690002
2018-07-23,233.75999500000003
2018-07-24,235.88000499999998
2018-07-25,236.690002
2018-07-26,237.11000099999998
2018-07-27,237.63999900000002
2018-07-30,238.94999700000002
2018-07-31,237.42999300000002
2018-08-01,236.039993
2018-08-02,233.99000499999997
2018-08-03,234.08999599999999
2018-08-06,235.92999300000002
2018-08-07,237.830002
2018-08-08,236.36999500000002
2018-08-09,233.77999900000003
2018-08-10,229.61000099999998
2018-08-13,226.86000099999998
2018-08-14,229.559998
2018-08-15,229.25
2018-08-16,233.0
2018-08-17,233.38000499999998
2018-08-20,235.77999900000003
2018-08-21,238.649994
2018-08-22,239.33999599999999
2018-08-23,236.33999599999999
2018-08-24,235.11000099999998
2018-08-27,242.600006
2018-08-28,242.36999500000002
2018-08-29,241.399994
2018-08-30,239.399994
2018-08-31,237.809998
2018-09-04,237.66000400000001
2018-09-05,237.559998
2018-09-06,234.520004
2018-09-07,233.91000400000001
2018-09-10,231.91000400000001
2018-09-11,230.210007
2018-09-12,228.149994
2018-09-13,228.330002
2018-09-14,229.24000499999997
2018-09-17,227.88999900000002
2018-09-18,228.88999900000002
2018-09-19,235.580002
2018-09-20,237.399994
2018-09-21,235.33999599999999
2018-09-24,232.899994
2018-09-25,232.5
2018-09-26,228.88000499999998
2018-09-27,227.74000499999997
2018-09-28,224.24000499999997
2018-10-01,225.330002
2018-10-02,226.07000699999998
2018-10-03,227.77999900000003
2018-10-04,227.479996
2018-10-05,225.710007
2018-10-08,225.350006
2018-10-09,222.91000400000001
2018-10-10,214.88999900000002
2018-10-11,212.97000099999997
2018-10-12,213.86999500000002
2018-10-15,215.22000099999997
2018-10-16,221.69999700000002
2018-10-17,228.27999900000003
2018-10-18,224.94999700000002
2018-10-19,226.960007
2018-10-22,221.600006
2018-10-23,218.559998
2018-10-24,209.179993
2018-10-25,214.00999500000003
2018-10-26,212.36000099999998
2018-10-29,214.49000499999997
2018-10-30,219.27999900000003
2018-10-31,225.36999500000002
2018-11-01,226.97000099999997
2018-11-02,229.690002
2018-11-05,228.72000099999997
2018-11-06,228.19999700000002
2018-11-07,231.27999900000003
2018-11-08,231.649994
2018-11-09,222.649994
2018-11-12,206.050003
2018-11-13,205.050003
2018-11-14,202.490005
2018-11-15,203.740005
2018-11-16,202.119995
2018-11-19,198.220001
2018-11-20,191.33999599999999
2018-11-21,192.600006
2018-11-23,189.100006
2018-11-26,194.33999599999999
2018-11-27,193.649994
2018-11-28,198.350006
2018-11-29,194.850006
2018-11-30,190.690002
2018-12-03,191.630005
2018-12-04,184.309998
2018-12-06,184.08999599999999
2018-12-07,179.669998
2018-12-10,178.830002
2018-12-11,176.800003
2018-12-12,176.699997
2018-12-13,175.919998
2018-12-14,172.770004
2018-12-17,168.009995
2018-12-18,171.5
2018-12-19,169.25
2018-12-20,168.41000400000001
2018-12-21,160.050003
2018-12-24,156.350006
2018-12-26,162.929993
2018-12-27,165.41000400000001
2018-12-28,163.029999
2018-12-31,167.050003
2019-01-02,172.029999
2019-01-03,169.509995
2019-01-04,175.050003
2019-01-07,176.020004
2019-01-08,175.369995
2019-01-09,176.470001
2019-01-10,176.0
2019-01-11,176.929993
2019-01-14,178.720001
2019-01-15,179.91000400000001
2019-01-16,197.080002
2019-01-17,199.08999599999999
2019-01-18,202.53999299999998
2019-01-22,197.679993
2019-01-23,196.899994
2019-01-24,197.800003
2019-01-25,200.740005
2019-01-28,199.720001
2019-01-29,200.5
2019-01-30,202.479996
2019-01-31,198.009995
2019-02-01,196.53999299999998
2019-02-04,197.720001
2019-02-05,198.009995
2019-02-06,196.619995
2019-02-07,193.070007
2019-02-08,191.669998
2019-02-11,191.330002
2019-02-12,194.490005
2019-02-13,194.690002
2019-02-14,192.529999
2019-02-15,198.5
2019-02-19,198.669998
2019-02-20,198.600006
2019-02-21,196.360001
2019-02-22,196.0
2019-02-25,198.649994
2019-02-26,198.899994
2019-02-27,198.100006
2019-02-28,196.699997
2019-03-01,198.199997
2019-03-04,195.979996
2019-03-05,196.0
2019-03-06,194.740005
2019-03-07,192.770004
2019-03-08,195.240005
2019-03-11,195.970001
2019-03-12,196.630005
2019-03-13,197.25
2019-03-14,197.470001
2019-03-15,198.259995
2019-03-18,202.470001
2019-03-19,201.119995
2019-03-20,194.320007
2019-03-21,194.580002
2019-03-22,188.96000700000002
2019-03-25,188.509995
2019-03-26,190.690002
2019-03-27,190.029999
2019-03-28,191.179993
2019-03-29,191.990005
2019-04-01,196.740005
2019-04-02,197.5
2019-04-03,200.860001
2019-04-04,202.229996
2019-04-05,202.380005
2019-04-08,202.53999299999998
2019-04-09,200.619995
2019-04-10,202.979996
2019-04-11,202.830002
2019-04-12,207.83999599999999
2019-04-15,199.91000400000001
2019-04-16,201.83999599999999
2019-04-17,207.899994
2019-04-18,205.91000400000001
2019-04-22,204.600006
2019-04-23,204.139999
2019-04-24,200.53999299999998
2019-04-25,201.399994
2019-04-26,203.080002
2019-04-29,206.919998
2019-04-30,205.919998
2019-05-01,204.729996
2019-05-02,204.990005
2019-05-03,207.520004
2019-05-06,206.429993
2019-05-07,202.630005
2019-05-08,200.949997
2019-05-09,201.630005
2019-05-10,202.050003
2019-05-13,194.970001
2019-05-14,196.279999
2019-05-15,196.399994
2019-05-16,199.139999
2019-05-17,197.429993
2019-05-20,197.240005
2019-05-21,199.110001
2019-05-22,195.520004
2019-05-23,191.970001
2019-05-24,193.0
2019-05-28,189.440002
2019-05-29,188.050003
2019-05-30,187.369995
2019-05-31,182.490005
2019-06-03,183.190002
2019-06-04,189.880005
2019-06-05,188.440002
2019-06-06,189.809998
2019-06-07,189.809998
2019-06-10,194.119995
2019-06-11,194.729996
2019-06-12,190.220001
2019-06-13,191.449997
2019-06-14,191.66000400000001
2019-06-17,190.830002
2019-06-18,194.979996
2019-06-19,195.639999
2019-06-20,195.699997
2019-06-21,195.940002
2019-06-24,197.490005
2019-06-25,196.059998
2019-06-26,197.009995
2019-06-27,199.320007
2019-06-28,204.600006
2019-07-01,206.860001
2019-07-02,205.979996
2019-07-03,206.03999299999998
2019-07-05,207.899994
2019-07-08,205.75
2019-07-09,207.770004
2019-07-10,205.970001
2019-07-11,211.350006
2019-07-12,213.940002
2019-07-15,211.580002
2019-07-16,215.520004
2019-07-17,213.30000299999998
2019-07-18,214.520004
2019-07-19,213.520004
2019-07-22,214.0
2019-07-23,219.42999300000002
2019-07-24,222.02999900000003
2019-07-25,219.979996
2019-07-26,222.13999900000002
2019-07-29,220.32000699999998
2019-07-30,221.399994
2019-07-31,220.13000499999998
2019-08-01,211.600006
2019-08-02,209.369995
2019-08-05,201.679993
2019-08-06,206.009995
2019-08-07,205.740005
2019-08-08,207.0
2019-08-09,206.899994
2019-08-12,201.520004
2019-08-13,204.110001
2019-08-14,195.559998
2019-08-15,196.179993
2019-08-16,199.419998
2019-08-19,202.199997
2019-08-20,199.979996
2019-08-21,200.679993
2019-08-22,202.419998
2019-08-23,196.199997
2019-08-26,199.649994
2019-08-27,198.070007
2019-08-28,200.419998
2019-08-29,203.440002
2019-08-30,203.91000400000001
2019-09-03,198.970001
2019-09-04,201.729996
2019-09-05,207.050003
2019-09-06,207.21000700000002
2019-09-09,211.979996
2019-09-10,215.63000499999998
2019-09-11,216.80000299999998
2019-09-12,218.74000499999997
2019-09-13,219.899994
2019-09-16,217.22000099999997
2019-09-17,215.91000400000001
2019-09-18,217.080002
2019-09-19,215.229996
2019-09-20,213.74000499999997
2019-09-23,213.460007
2019-09-24,207.75
2019-09-25,210.02999900000003
2019-09-26,208.220001
2019-09-27,208.970001
2019-09-30,207.229996
2019-10-01,202.690002
2019-10-02,198.25
2019-10-03,197.240005
2019-10-04,200.800003
2019-10-07,200.399994
2019-10-08,197.369995
2019-10-09,196.850006
2019-10-10,199.869995
2019-10-11,204.679993
2019-10-14,205.820007
2019-10-15,206.46000700000002
2019-10-16,207.419998
2019-10-17,206.46000700000002
2019-10-18,206.520004
2019-10-21,209.25
2019-10-22,209.600006
2019-10-23,211.32000699999998
2019-10-24,211.05000299999998
2019-10-25,214.229996
2019-10-28,217.75
2019-10-29,217.63999900000002
2019-10-30,215.809998
2019-10-31,213.38000499999998
2019-11-01,217.38999900000002
2019-11-04,219.86999500000002
2019-11-05,218.63999900000002
2019-11-06,218.419998
2019-11-07,223.289993
2019-11-08,222.91000400000001
2019-11-11,219.02999900000003
2019-11-12,220.41000400000001
2019-11-13,219.32000699999998
2019-11-14,219.42999300000002
2019-11-15,220.25
2019-11-18,219.729996
2019-11-19,220.039993
2019-11-20,217.91000400000001
2019-11-21,218.229996
2019-11-22,220.27999900000003
2019-11-25,222.75
2019-11-26,222.44999700000002
2019-11-27,222.94999700000002
2019-11-29,221.350006
2019-12-02,217.63999900000002
2019-12-03,212.24000499999997
2019-12-04,215.940002
2019-12-05,217.13999900000002
2019-12-06,224.61000099999998
2019-12-09,221.809998
2019-12-10,221.88000499999998
2019-12-11,221.190002
2019-12-12,226.05000299999998
2019-12-13,225.0
2019-12-16,228.039993
2019-12-17,231.149994
2019-12-18,230.44999700000002
2019-12-19,229.940002
2019-12-20,228.92999300000002
2019-12-23,229.08999599999999
2019-12-24,229.91000400000001
2019-12-26,231.210007
2019-12-27,230.66000400000001
2019-12-30,229.80000299999998
2019-12-31,229.92999300000002
2020-01-02,234.32000699999998
2020-01-03,231.580002
2020-01-06,233.94999700000002
2020-01-07,235.49000499999997
2020-01-08,237.75999500000003
2020-01-09,242.600006
2020-01-10,242.11000099999998
2020-01-13,245.210007
2020-01-14,245.66000400000001
2020-01-15,245.210007
2020-01-16,249.72000099999997
2020-01-17,249.460007
2020-01-21,245.69999700000002
2020-01-22,247.05000299999998
2020-01-23,245.580002
2020-01-24,241.919998
2020-01-27,238.13999900000002
2020-01-28,242.580002
2020-01-29,240.11999500000002
2020-01-30,244.13000499999998
2020-01-31,237.75
2020-02-03,239.00999500000003
2020-02-04,241.940002
2020-02-05,244.30000299999998
2020-02-06,241.82000699999998
2020-02-07,238.0
2020-02-10,237.36000099999998
2020-02-11,236.460007
2020-02-12,238.649994
2020-02-13,238.350006
2020-02-14,237.080002
2020-02-18,233.210007
2020-02-19,237.330002
2020-02-20,232.729996
2020-02-21,230.61999500000002
2020-02-24,224.539993
2020-02-25,217.61000099999998
2020-02-26,215.77999900000003
2020-02-27,205.690002
2020-02-28,200.770004
2020-03-02,209.470001
2020-03-03,203.429993
2020-03-04,208.740005
2020-03-05,198.78999299999998
2020-03-06,192.850006
2020-03-09,172.809998
2020-03-10,184.350006
2020-03-11,171.889999
2020-03-12,150.679993
2020-03-13,177.169998
2020-03-16,154.66000400000001
2020-03-17,158.669998
2020-03-18,140.020004
2020-03-19,149.490005
2020-03-20,138.41000400000001
2020-03-23,134.970001
2020-03-24,153.600006
2020-03-25,155.130005
2020-03-26,165.78999299999998
2020-03-27,158.33999599999999
2020-03-30,159.619995
2020-03-31,154.58999599999999
2020-04-01,145.28999299999998
2020-04-02,149.929993
2020-04-03,146.929993
2020-04-06,158.229996
2020-04-07,166.020004
2020-04-08,176.96000700000002
2020-04-09,184.259995
2020-04-13,179.179993
2020-04-14,178.229996
2020-04-15,178.520004
2020-04-16,177.03999299999998
2020-04-17,183.490005
2020-04-20,180.399994
2020-04-21,173.809998
2020-04-22,175.979996
2020-04-23,175.050003
2020-04-24,177.0
2020-04-27,183.53999299999998
2020-04-28,187.009995
2020-04-29,190.029999
2020-04-30,183.419998
2020-05-01,177.100006
2020-05-04,176.029999
2020-05-05,178.300003
2020-05-06,176.919998
2020-05-07,182.320007
2020-05-08,185.389999
2020-05-11,183.16000400000001
2020-05-12,177.21000700000002
2020-05-13,171.800003
2020-05-14,174.449997
2020-05-15,171.869995
2020-05-18,181.880005
2020-05-19,177.830002
2020-05-20,181.440002
2020-05-21,180.100006
2020-05-22,179.929993
2020-05-26,196.059998
2020-05-27,209.66000400000001
