Date,AIV
2008-09-10,35.150002
2008-09-11,35.209998999999996
2008-09-12,35.709998999999996
2008-09-15,32.919998
2008-09-16,33.75
2008-09-17,30.690001000000002
2008-09-18,34.27
2008-09-19,36.27
2008-09-22,32.310001
2008-09-23,32.970001
2008-09-24,32.990002000000004
2008-09-25,33.330002
2008-09-26,35.18
2008-09-29,31.709999
2008-09-30,35.02
2008-10-01,34.650002
2008-10-02,32.209998999999996
2008-10-03,30.959999
2008-10-06,35.0
2008-10-07,25.5
2008-10-08,23.49
2008-10-09,20.75
2008-10-10,21.51
2008-10-13,22.799999
2008-10-14,22.07
2008-10-15,19.77
2008-10-16,20.35
2008-10-17,19.9
2008-10-20,20.82
2008-10-21,19.629998999999998
2008-10-22,17.5
2008-10-23,13.52
2008-10-24,12.22
2008-10-27,10.5
2008-10-28,12.43
2008-10-29,12.35
2008-10-30,13.05
2008-10-31,14.63
2008-11-03,15.22
2008-11-04,16.469998999999998
2008-11-05,15.07
2008-11-06,13.5
2008-11-07,14.24
2008-11-10,13.32
2008-11-11,14.1
2008-11-12,13.08
2008-11-13,15.26
2008-11-14,12.09
2008-11-17,10.69
2008-11-18,10.16
2008-11-19,8.9
2008-11-20,7.92
2008-11-21,9.0
2008-11-24,11.48
2008-11-25,11.07
2008-11-26,11.87
2008-11-28,11.47
2008-12-01,9.86
2008-12-02,10.96
2008-12-03,11.93
2008-12-04,10.98
2008-12-05,11.59
2008-12-08,12.08
2008-12-09,11.09
2008-12-10,12.8
2008-12-11,10.15
2008-12-12,11.52
2008-12-15,11.12
2008-12-16,13.57
2008-12-17,14.09
2008-12-18,12.41
2008-12-19,13.36
2008-12-22,13.28
2008-12-23,12.86
2008-12-24,11.08
2008-12-26,11.44
2008-12-29,10.78
2008-12-30,11.28
2008-12-31,11.55
2009-01-02,11.64
2009-01-05,11.4
2009-01-06,12.7
2009-01-07,11.87
2009-01-08,11.91
2009-01-09,12.08
2009-01-12,10.53
2009-01-13,10.34
2009-01-14,9.71
2009-01-15,9.97
2009-01-16,10.54
2009-01-20,8.66
2009-01-21,9.97
2009-01-22,9.31
2009-01-23,9.84
2009-01-26,9.81
2009-01-27,9.71
2009-01-28,10.45
2009-01-29,9.47
2009-01-30,8.89
2009-02-02,8.94
2009-02-03,8.92
2009-02-04,8.66
2009-02-05,7.73
2009-02-06,7.25
2009-02-09,7.34
2009-02-10,6.37
2009-02-11,6.52
2009-02-12,6.47
2009-02-13,5.87
2009-02-17,5.32
2009-02-18,5.43
2009-02-19,5.11
2009-02-20,5.58
2009-02-23,5.21
2009-02-24,5.66
2009-02-25,5.47
2009-02-26,5.17
2009-02-27,5.22
2009-03-02,4.99
2009-03-03,5.1
2009-03-04,5.41
2009-03-05,4.98
2009-03-06,4.94
2009-03-09,5.12
2009-03-10,5.81
2009-03-11,5.46
2009-03-12,6.0
2009-03-13,5.85
2009-03-16,5.01
2009-03-17,5.67
2009-03-18,6.0
2009-03-19,5.45
2009-03-20,5.11
2009-03-23,6.15
2009-03-24,5.54
2009-03-25,5.59
2009-03-26,5.74
2009-03-27,5.45
2009-03-30,4.99
2009-03-31,5.48
2009-04-01,5.52
2009-04-02,5.85
2009-04-03,6.41
2009-04-06,6.4
2009-04-07,6.05
2009-04-08,6.04
2009-04-09,7.08
2009-04-13,6.69
2009-04-14,6.13
2009-04-15,6.74
2009-04-16,6.99
2009-04-17,6.89
2009-04-20,5.91
2009-04-21,6.81
2009-04-22,6.79
2009-04-23,7.01
2009-04-24,7.35
2009-04-27,6.75
2009-04-28,6.87
2009-04-29,7.19
2009-04-30,7.3
2009-05-01,7.27
2009-05-04,8.41
2009-05-05,8.18
2009-05-06,8.98
2009-05-07,8.23
2009-05-08,9.45
2009-05-11,8.82
2009-05-12,8.63
2009-05-13,7.7
2009-05-14,8.01
2009-05-15,7.77
2009-05-18,8.85
2009-05-19,8.81
2009-05-20,8.97
2009-05-21,9.25
2009-05-22,8.91
2009-05-26,9.29
2009-05-27,8.75
2009-05-28,9.04
2009-05-29,9.45
2009-06-01,10.13
2009-06-02,9.91
2009-06-03,10.16
2009-06-04,10.81
2009-06-05,10.71
2009-06-08,10.86
2009-06-09,10.84
2009-06-10,10.54
2009-06-11,10.34
2009-06-12,10.92
2009-06-15,9.78
2009-06-16,9.63
2009-06-17,9.13
2009-06-18,9.11
2009-06-19,9.09
2009-06-22,8.47
2009-06-23,8.53
2009-06-24,8.45
2009-06-25,8.73
2009-06-26,9.16
2009-06-29,8.98
2009-06-30,8.85
2009-07-01,8.98
2009-07-02,8.42
2009-07-06,8.57
2009-07-07,8.05
2009-07-08,7.77
2009-07-09,7.55
2009-07-10,7.49
2009-07-13,7.86
2009-07-14,7.9
2009-07-15,8.29
2009-07-16,8.39
2009-07-17,8.01
2009-07-20,8.5
2009-07-21,8.29
2009-07-22,8.45
2009-07-23,8.77
2009-07-24,8.95
2009-07-27,9.09
2009-07-28,9.12
2009-07-29,8.83
2009-07-30,9.16
2009-07-31,9.38
2009-08-03,9.34
2009-08-04,10.14
2009-08-05,10.95
2009-08-06,10.99
2009-08-07,12.09
2009-08-10,11.32
2009-08-11,10.93
2009-08-12,11.36
2009-08-13,11.5
2009-08-14,11.29
2009-08-17,10.53
2009-08-18,10.63
2009-08-19,10.69
2009-08-20,11.26
2009-08-21,11.95
2009-08-24,12.13
2009-08-25,12.3
2009-08-26,12.46
2009-08-27,12.55
2009-08-28,12.56
2009-08-31,12.17
2009-09-01,11.53
2009-09-02,11.36
2009-09-03,11.65
2009-09-04,11.63
2009-09-08,12.31
2009-09-09,12.68
2009-09-10,13.36
2009-09-11,13.07
2009-09-14,13.56
2009-09-15,14.21
2009-09-16,15.46
2009-09-17,14.8
2009-09-18,14.99
2009-09-21,14.53
2009-09-22,15.27
2009-09-23,14.61
2009-09-24,13.87
2009-09-25,13.8
2009-09-28,14.28
2009-09-29,14.68
2009-09-30,14.75
2009-10-01,13.95
2009-10-02,14.09
2009-10-05,14.36
2009-10-06,14.55
2009-10-07,14.52
2009-10-08,15.15
2009-10-09,15.39
2009-10-12,15.47
2009-10-13,15.3
2009-10-14,15.96
2009-10-15,15.68
2009-10-16,15.07
2009-10-19,15.25
2009-10-20,14.82
2009-10-21,14.63
2009-10-22,14.86
2009-10-23,14.41
2009-10-26,14.19
2009-10-27,13.76
2009-10-28,12.68
2009-10-29,13.18
2009-10-30,12.35
2009-11-02,12.29
2009-11-03,12.58
2009-11-04,12.63
2009-11-05,12.77
2009-11-06,12.55
2009-11-09,13.34
2009-11-10,13.22
2009-11-11,13.5
2009-11-12,13.28
2009-11-13,13.48
2009-11-16,14.01
2009-11-17,13.74
2009-11-18,13.77
2009-11-19,13.11
2009-11-20,13.38
2009-11-23,13.6
2009-11-24,13.11
2009-11-25,13.29
2009-11-27,12.85
2009-11-30,13.51
2009-12-01,13.86
2009-12-02,14.23
2009-12-03,14.15
2009-12-04,14.78
2009-12-07,14.6
2009-12-08,14.66
2009-12-09,14.71
2009-12-10,14.62
2009-12-11,14.85
2009-12-14,15.35
2009-12-15,15.19
2009-12-16,15.27
2009-12-17,15.14
2009-12-18,15.42
2009-12-21,15.62
2009-12-22,15.87
2009-12-23,16.26
2009-12-24,16.66
2009-12-28,16.73
2009-12-29,16.030001000000002
2009-12-30,15.94
2009-12-31,15.92
2010-01-04,15.96
2010-01-05,16.360001
2010-01-06,16.65
2010-01-07,17.26
2010-01-08,16.860001
2010-01-11,16.99
2010-01-12,16.549999
2010-01-13,17.01
2010-01-14,16.82
2010-01-15,16.43
2010-01-19,16.940001000000002
2010-01-20,16.65
2010-01-21,15.8
2010-01-22,15.33
2010-01-25,15.54
2010-01-26,15.42
2010-01-27,15.56
2010-01-28,15.48
2010-01-29,15.36
2010-02-01,15.74
2010-02-02,16.26
2010-02-03,15.93
2010-02-04,15.26
2010-02-05,15.69
2010-02-08,15.21
2010-02-09,15.48
2010-02-10,15.44
2010-02-11,15.53
2010-02-12,15.87
2010-02-16,16.639999
2010-02-17,16.709999
2010-02-18,16.889999
2010-02-19,16.65
2010-02-22,16.629998999999998
2010-02-23,16.57
2010-02-24,16.73
2010-02-25,16.84
2010-02-26,16.690001000000002
2010-03-01,16.75
2010-03-02,16.969998999999998
2010-03-03,16.9
2010-03-04,16.940001000000002
2010-03-05,17.6
2010-03-08,17.91
2010-03-09,17.889999
2010-03-10,17.940001000000002
2010-03-11,17.77
2010-03-12,17.75
2010-03-15,17.75
2010-03-16,17.92
2010-03-17,18.35
2010-03-18,18.25
2010-03-19,17.950001
2010-03-22,18.110001
2010-03-23,18.27
2010-03-24,18.5
2010-03-25,18.77
2010-03-26,18.66
2010-03-29,18.379998999999998
2010-03-30,18.48
2010-03-31,18.41
2010-04-01,18.6
2010-04-05,19.43
2010-04-06,20.17
2010-04-07,19.5
2010-04-08,19.52
2010-04-09,19.92
2010-04-12,19.75
2010-04-13,20.42
2010-04-14,20.4
2010-04-15,19.690001000000002
2010-04-16,19.190001000000002
2010-04-19,19.389999
2010-04-20,19.950001
2010-04-21,20.52
2010-04-22,21.360001
2010-04-23,22.110001
2010-04-26,22.139999
2010-04-27,21.67
2010-04-28,21.83
2010-04-29,23.129998999999998
2010-04-30,22.41
2010-05-03,23.68
2010-05-04,23.84
2010-05-05,23.32
2010-05-06,22.110001
2010-05-07,21.23
2010-05-10,22.42
2010-05-11,22.35
2010-05-12,22.98
2010-05-13,22.290001
2010-05-14,21.379998999999998
2010-05-17,21.440001000000002
2010-05-18,20.709999
2010-05-19,20.43
2010-05-20,19.049999
2010-05-21,19.99
2010-05-24,19.15
2010-05-25,19.450001
2010-05-26,19.549999
2010-05-27,20.91
2010-05-28,20.629998999999998
2010-06-01,20.459999
2010-06-02,21.040001
2010-06-03,21.290001
2010-06-04,19.77
2010-06-07,19.58
2010-06-08,20.139999
2010-06-09,20.43
2010-06-10,21.76
2010-06-11,22.02
2010-06-14,21.879998999999998
2010-06-15,22.34
2010-06-16,22.27
2010-06-17,22.440001000000002
2010-06-18,22.25
2010-06-21,21.879998999999998
2010-06-22,20.780001000000002
2010-06-23,21.0
2010-06-24,20.43
2010-06-25,21.190001000000002
2010-06-28,20.950001
2010-06-29,19.84
2010-06-30,19.370001000000002
2010-07-01,19.299999
2010-07-02,18.74
2010-07-06,18.42
2010-07-07,19.540001
2010-07-08,19.91
2010-07-09,20.290001
2010-07-12,20.43
2010-07-13,21.139999
2010-07-14,21.02
2010-07-15,20.879998999999998
2010-07-16,20.110001
2010-07-19,20.469998999999998
2010-07-20,20.950001
2010-07-21,20.540001
2010-07-22,21.66
2010-07-23,21.24
2010-07-26,21.92
2010-07-27,21.719998999999998
2010-07-28,21.809998999999998
2010-07-29,21.32
2010-07-30,21.469998999999998
2010-08-02,22.42
2010-08-03,21.84
2010-08-04,21.75
2010-08-05,21.51
2010-08-06,21.309998999999998
2010-08-09,21.66
2010-08-10,21.4
2010-08-11,20.6
2010-08-12,20.27
2010-08-13,20.26
2010-08-16,20.15
2010-08-17,20.440001000000002
2010-08-18,20.33
2010-08-19,19.84
2010-08-20,19.709999
2010-08-23,19.59
2010-08-24,19.6
2010-08-25,19.959999
2010-08-26,19.85
2010-08-27,20.09
2010-08-30,20.0
2010-08-31,20.440001000000002
2010-09-01,21.290001
2010-09-02,21.709999
2010-09-03,22.1
2010-09-07,21.66
2010-09-08,21.790001
2010-09-09,21.76
2010-09-10,22.120001000000002
2010-09-13,22.5
2010-09-14,22.360001
2010-09-15,22.360001
2010-09-16,22.25
2010-09-17,22.18
2010-09-20,22.67
2010-09-21,22.370001000000002
2010-09-22,22.01
2010-09-23,21.299999
2010-09-24,21.959999
2010-09-27,21.48
2010-09-28,21.620001000000002
2010-09-29,21.32
2010-09-30,21.379998999999998
2010-10-01,21.530001000000002
2010-10-04,21.629998999999998
2010-10-05,22.24
2010-10-06,22.26
2010-10-07,22.379998999999998
2010-10-08,22.57
2010-10-11,22.6
2010-10-12,22.99
2010-10-13,22.889999
2010-10-14,22.75
2010-10-15,22.620001000000002
2010-10-18,22.959999
2010-10-19,22.629998999999998
2010-10-20,23.27
2010-10-21,23.309998999999998
2010-10-22,23.57
2010-10-25,23.84
2010-10-26,23.700001
2010-10-27,23.18
2010-10-28,23.02
2010-10-29,23.309998999999998
2010-11-01,23.809998999999998
2010-11-02,23.620001000000002
2010-11-03,23.790001
2010-11-04,24.83
2010-11-05,25.440001000000002
2010-11-08,25.459999
2010-11-09,24.74
2010-11-10,25.01
2010-11-11,24.76
2010-11-12,24.629998999999998
2010-11-15,24.4
2010-11-16,23.6
2010-11-17,23.49
2010-11-18,23.73
2010-11-19,23.91
2010-11-22,23.9
2010-11-23,23.68
2010-11-24,24.43
2010-11-26,24.280001000000002
2010-11-29,24.17
2010-11-30,24.120001000000002
2010-12-01,24.41
2010-12-02,25.059998999999998
2010-12-03,25.18
2010-12-06,25.379998999999998
2010-12-07,25.360001
2010-12-08,24.77
2010-12-09,24.620001000000002
2010-12-10,25.059998999999998
2010-12-13,25.09
2010-12-14,24.85
2010-12-15,24.4
2010-12-16,24.49
2010-12-17,24.52
2010-12-20,25.0
2010-12-21,25.34
2010-12-22,25.4
2010-12-23,25.52
2010-12-27,25.700001
2010-12-28,25.75
2010-12-29,25.9
2010-12-30,25.93
2010-12-31,25.84
2011-01-03,26.280001000000002
2011-01-04,25.66
2011-01-05,25.66
2011-01-06,25.459999
2011-01-07,25.26
2011-01-10,25.309998999999998
2011-01-11,24.58
2011-01-12,24.889999
2011-01-13,24.799999
2011-01-14,24.85
2011-01-18,25.290001
2011-01-19,24.57
2011-01-20,24.73
2011-01-21,24.709999
2011-01-24,25.030001000000002
2011-01-25,25.35
2011-01-26,25.540001
2011-01-27,25.700001
2011-01-28,24.91
2011-01-31,25.559998999999998
2011-02-01,25.75
2011-02-02,25.52
2011-02-03,25.67
2011-02-04,24.35
2011-02-07,24.299999
2011-02-08,23.9
2011-02-09,23.969998999999998
2011-02-10,23.99
2011-02-11,24.32
2011-02-14,24.549999
2011-02-15,24.559998999999998
2011-02-16,24.66
2011-02-17,24.459999
2011-02-18,24.59
2011-02-22,24.24
2011-02-23,24.1
2011-02-24,23.780001000000002
2011-02-25,24.74
2011-02-28,25.65
2011-03-01,24.32
2011-03-02,24.110001
2011-03-03,24.620001000000002
2011-03-04,24.4
2011-03-07,24.01
2011-03-08,24.24
2011-03-09,24.549999
2011-03-10,24.219998999999998
2011-03-11,24.52
2011-03-14,24.209999
2011-03-15,24.059998999999998
2011-03-16,23.790001
2011-03-17,24.299999
2011-03-18,24.58
2011-03-21,24.780001000000002
2011-03-22,24.58
2011-03-23,24.33
2011-03-24,24.469998999999998
2011-03-25,24.6
2011-03-28,24.559998999999998
2011-03-29,24.65
2011-03-30,24.99
2011-03-31,25.469998999999998
2011-04-01,25.41
2011-04-04,25.469998999999998
2011-04-05,25.459999
2011-04-06,25.559998999999998
2011-04-07,25.219998999999998
2011-04-08,25.030001000000002
2011-04-11,24.809998999999998
2011-04-12,24.82
2011-04-13,24.860001
2011-04-14,24.99
2011-04-15,25.110001
2011-04-18,24.790001
2011-04-19,25.26
2011-04-20,25.870001000000002
2011-04-21,25.99
2011-04-25,26.299999
2011-04-26,26.75
2011-04-27,26.860001
2011-04-28,27.370001000000002
2011-04-29,26.959999
2011-05-02,26.610001
2011-05-03,26.450001
2011-05-04,26.24
2011-05-05,26.24
2011-05-06,25.860001
2011-05-09,25.889999
2011-05-10,26.67
2011-05-11,26.16
2011-05-12,26.299999
2011-05-13,26.110001
2011-05-16,25.940001000000002
2011-05-17,26.139999
2011-05-18,26.43
2011-05-19,26.549999
2011-05-20,26.129998999999998
2011-05-23,25.73
2011-05-24,25.65
2011-05-25,25.82
2011-05-26,26.190001000000002
2011-05-27,26.290001
2011-05-31,26.73
2011-06-01,25.75
2011-06-02,25.35
2011-06-03,25.610001
2011-06-06,25.25
2011-06-07,25.82
2011-06-08,26.0
2011-06-09,25.799999
2011-06-10,25.200001
2011-06-13,25.23
2011-06-14,25.559998999999998
2011-06-15,24.959999
2011-06-16,25.1
2011-06-17,25.379998999999998
2011-06-20,25.99
2011-06-21,26.09
2011-06-22,25.66
2011-06-23,25.18
2011-06-24,25.02
2011-06-27,25.190001000000002
2011-06-28,25.58
2011-06-29,25.719998999999998
2011-06-30,25.530001000000002
2011-07-01,26.059998999999998
2011-07-05,26.43
2011-07-06,26.77
2011-07-07,27.440001000000002
2011-07-08,27.17
2011-07-11,26.84
2011-07-12,27.120001000000002
2011-07-13,26.6
2011-07-14,26.379998999999998
2011-07-15,26.83
2011-07-18,26.629998999999998
2011-07-19,27.139999
2011-07-20,27.66
2011-07-21,27.969998999999998
2011-07-22,27.969998999999998
2011-07-25,27.73
2011-07-26,27.65
2011-07-27,26.799999
2011-07-28,26.92
2011-07-29,27.299999
2011-08-01,27.309998999999998
2011-08-02,26.389999
2011-08-03,26.379998999999998
2011-08-04,24.82
2011-08-05,24.190001000000002
2011-08-08,21.99
2011-08-09,23.77
2011-08-10,23.32
2011-08-11,24.98
2011-08-12,24.65
2011-08-15,25.879998999999998
2011-08-16,26.07
2011-08-17,26.120001000000002
2011-08-18,24.99
2011-08-19,24.110001
2011-08-22,24.24
2011-08-23,24.709999
2011-08-24,25.33
2011-08-25,24.49
2011-08-26,25.02
2011-08-29,25.950001
2011-08-30,25.99
2011-08-31,26.57
2011-09-01,26.139999
2011-09-02,25.719998999999998
2011-09-06,25.49
2011-09-07,26.950001
2011-09-08,26.92
2011-09-09,26.059998999999998
2011-09-12,26.389999
2011-09-13,26.709999
2011-09-14,26.48
2011-09-15,26.860001
2011-09-16,26.57
2011-09-19,25.969998999999998
2011-09-20,25.85
2011-09-21,24.190001000000002
2011-09-22,23.24
2011-09-23,23.52
2011-09-26,23.75
2011-09-27,23.459999
2011-09-28,22.65
2011-09-29,22.870001000000002
2011-09-30,22.120001000000002
2011-10-03,20.709999
2011-10-04,22.16
2011-10-05,21.85
2011-10-06,22.43
2011-10-07,21.6
2011-10-10,22.610001
2011-10-11,22.139999
2011-10-12,22.76
2011-10-13,22.709999
2011-10-14,23.35
2011-10-17,22.76
2011-10-18,23.66
2011-10-19,23.549999
2011-10-20,23.93
2011-10-21,24.67
2011-10-24,25.48
2011-10-25,25.219998999999998
2011-10-26,25.66
2011-10-27,26.799999
2011-10-28,25.030001000000002
2011-10-31,24.67
2011-11-01,23.200001
2011-11-02,23.5
2011-11-03,23.200001
2011-11-04,22.790001
2011-11-07,23.08
2011-11-08,23.549999
2011-11-09,22.120001000000002
2011-11-10,22.82
2011-11-11,23.52
2011-11-14,22.67
2011-11-15,22.610001
2011-11-16,22.49
2011-11-17,21.9
2011-11-18,21.52
2011-11-21,21.1
2011-11-22,20.940001000000002
2011-11-23,20.49
2011-11-25,20.559998999999998
2011-11-28,20.4
2011-11-29,20.290001
2011-11-30,21.780001000000002
2011-12-01,21.75
2011-12-02,21.889999
2011-12-05,21.92
2011-12-06,21.66
2011-12-07,21.84
2011-12-08,21.1
2011-12-09,21.91
2011-12-12,21.41
2011-12-13,20.940001000000002
2011-12-14,21.219998999999998
2011-12-15,21.66
2011-12-16,21.799999
2011-12-19,21.66
2011-12-20,22.51
2011-12-21,22.709999
2011-12-22,22.99
2011-12-23,22.950001
2011-12-27,22.93
2011-12-28,22.58
2011-12-29,22.9
2011-12-30,22.91
2012-01-03,23.209999
2012-01-04,22.709999
2012-01-05,23.110001
2012-01-06,22.950001
2012-01-09,22.68
2012-01-10,22.889999
2012-01-11,22.93
2012-01-12,22.4
2012-01-13,22.6
2012-01-17,23.129998999999998
2012-01-18,23.57
2012-01-19,23.76
2012-01-20,23.809998999999998
2012-01-23,23.879998999999998
2012-01-24,23.83
2012-01-25,24.41
2012-01-26,24.75
2012-01-27,24.639999
2012-01-30,24.25
2012-01-31,24.559998999999998
2012-02-01,24.83
2012-02-02,24.73
2012-02-03,25.02
2012-02-06,24.85
2012-02-07,24.91
2012-02-08,25.48
2012-02-09,25.24
2012-02-10,25.07
2012-02-13,25.15
2012-02-14,24.66
2012-02-15,24.780001000000002
2012-02-16,24.950001
2012-02-17,25.33
2012-02-21,24.969998999999998
2012-02-22,24.459999
2012-02-23,24.879998999999998
2012-02-24,25.48
2012-02-27,25.42
2012-02-28,24.82
2012-02-29,24.84
2012-03-01,24.549999
2012-03-02,24.59
2012-03-05,25.120001000000002
2012-03-06,24.620001000000002
2012-03-07,24.549999
2012-03-08,24.32
2012-03-09,24.83
2012-03-12,25.32
2012-03-13,26.040001
2012-03-14,25.93
2012-03-15,25.799999
2012-03-16,25.969998999999998
2012-03-19,26.139999
2012-03-20,26.030001000000002
2012-03-21,25.889999
2012-03-22,25.35
2012-03-23,25.59
2012-03-26,25.809998999999998
2012-03-27,25.940001000000002
2012-03-28,25.690001000000002
2012-03-29,25.799999
2012-03-30,26.41
2012-04-02,26.82
2012-04-03,26.66
2012-04-04,26.709999
2012-04-05,26.34
2012-04-09,25.950001
2012-04-10,25.290001
2012-04-11,25.6
2012-04-12,26.16
2012-04-13,25.91
2012-04-16,26.309998999999998
2012-04-17,26.299999
2012-04-18,26.049999
2012-04-19,25.92
2012-04-20,26.200001
2012-04-23,26.139999
2012-04-24,26.889999
2012-04-25,27.15
2012-04-26,27.18
2012-04-27,27.17
2012-04-30,27.15
2012-05-01,27.389999
2012-05-02,27.09
2012-05-03,27.110001
2012-05-04,27.16
2012-05-07,27.51
2012-05-08,27.35
2012-05-09,27.73
2012-05-10,27.77
2012-05-11,27.469998999999998
2012-05-14,27.219998999999998
2012-05-15,27.129998999999998
2012-05-16,26.700001
2012-05-17,25.84
2012-05-18,25.75
2012-05-21,26.15
2012-05-22,26.25
2012-05-23,26.559998999999998
2012-05-24,26.75
2012-05-25,26.709999
2012-05-29,27.35
2012-05-30,26.799999
2012-05-31,27.07
2012-06-01,26.23
2012-06-04,25.99
2012-06-05,26.549999
2012-06-06,27.129998999999998
2012-06-07,26.940001000000002
2012-06-08,27.17
2012-06-11,26.700001
2012-06-12,27.1
2012-06-13,26.709999
2012-06-14,27.32
2012-06-15,27.389999
2012-06-18,27.68
2012-06-19,27.75
2012-06-20,27.77
2012-06-21,26.65
2012-06-22,26.58
2012-06-25,26.48
2012-06-26,26.5
2012-06-27,26.469998999999998
2012-06-28,26.68
2012-06-29,27.030001000000002
2012-07-02,27.35
2012-07-03,27.549999
2012-07-05,27.370001000000002
2012-07-06,27.370001000000002
2012-07-09,27.620001000000002
2012-07-10,27.129998999999998
2012-07-11,27.190001000000002
2012-07-12,27.530001000000002
2012-07-13,28.030001000000002
2012-07-16,28.049999
2012-07-17,28.27
2012-07-18,27.969998999999998
2012-07-19,27.620001000000002
2012-07-20,27.4
2012-07-23,27.24
2012-07-24,26.969998999999998
2012-07-25,27.040001
2012-07-26,26.950001
2012-07-27,27.200001
2012-07-30,27.639999
2012-07-31,27.43
2012-08-01,27.08
2012-08-02,26.879998999999998
2012-08-03,26.700001
2012-08-06,26.77
2012-08-07,26.48
2012-08-08,26.16
2012-08-09,26.110001
2012-08-10,26.040001
2012-08-13,26.0
2012-08-14,26.030001000000002
2012-08-15,25.9
2012-08-16,26.209999
2012-08-17,26.379998999999998
2012-08-20,26.280001000000002
2012-08-21,26.35
2012-08-22,26.65
2012-08-23,26.700001
2012-08-24,26.860001
2012-08-27,26.860001
2012-08-28,26.860001
2012-08-29,26.68
2012-08-30,26.559998999999998
2012-08-31,26.48
2012-09-04,26.690001000000002
2012-09-05,26.73
2012-09-06,26.950001
2012-09-07,27.209999
2012-09-10,26.66
2012-09-11,26.57
2012-09-12,26.6
2012-09-13,26.809998999999998
2012-09-14,27.42
2012-09-17,27.440001000000002
2012-09-18,27.18
2012-09-19,27.16
2012-09-20,26.27
2012-09-21,26.65
2012-09-24,26.35
2012-09-25,25.9
2012-09-26,25.950001
2012-09-27,26.08
2012-09-28,25.99
2012-10-01,25.48
2012-10-02,25.57
2012-10-03,25.440001000000002
2012-10-04,25.280001000000002
2012-10-05,25.48
2012-10-08,25.35
2012-10-09,25.43
2012-10-10,25.809998999999998
2012-10-11,25.43
2012-10-12,25.450001
2012-10-15,25.719998999999998
2012-10-16,25.959999
2012-10-17,25.950001
2012-10-18,26.530001000000002
2012-10-19,26.860001
2012-10-22,26.68
2012-10-23,26.5
2012-10-24,26.66
2012-10-25,26.6
2012-10-26,26.360001
2012-10-31,26.690001000000002
2012-11-01,26.940001000000002
2012-11-02,26.16
2012-11-05,25.940001000000002
2012-11-06,26.280001000000002
2012-11-07,26.120001000000002
2012-11-08,25.700001
2012-11-09,25.379998999999998
2012-11-12,25.34
2012-11-13,25.25
2012-11-14,24.360001
2012-11-15,24.299999
2012-11-16,24.51
2012-11-19,24.629998999999998
2012-11-20,24.75
2012-11-21,24.5
2012-11-23,24.690001000000002
2012-11-26,24.84
2012-11-27,25.190001000000002
2012-11-28,25.059998999999998
2012-11-29,25.26
2012-11-30,25.07
2012-12-03,25.030001000000002
2012-12-04,25.26
2012-12-05,25.09
2012-12-06,25.469998999999998
2012-12-07,25.48
2012-12-10,25.49
2012-12-11,25.559998999999998
2012-12-12,25.65
2012-12-13,25.5
2012-12-14,25.559998999999998
2012-12-17,25.790001
2012-12-18,26.08
2012-12-19,26.15
2012-12-20,26.690001000000002
2012-12-21,26.73
2012-12-24,26.9
2012-12-26,26.73
2012-12-27,26.99
2012-12-28,26.76
2012-12-31,27.059998999999998
2013-01-02,27.370001000000002
2013-01-03,27.459999
2013-01-04,27.450001
2013-01-07,27.530001000000002
2013-01-08,27.43
2013-01-09,27.540001
2013-01-10,27.450001
2013-01-11,27.25
2013-01-14,27.4
2013-01-15,27.559998999999998
2013-01-16,27.780001000000002
2013-01-17,27.700001
2013-01-18,27.59
2013-01-22,27.549999
2013-01-23,27.93
2013-01-24,27.84
2013-01-25,27.99
2013-01-28,27.84
2013-01-29,28.030001000000002
2013-01-30,27.6
2013-01-31,27.280001000000002
2013-02-01,27.389999
2013-02-04,27.6
2013-02-05,27.15
2013-02-06,27.549999
2013-02-07,27.57
2013-02-08,28.57
2013-02-11,28.92
2013-02-12,29.16
2013-02-13,28.9
2013-02-14,28.969998999999998
2013-02-15,29.120001000000002
2013-02-19,29.58
2013-02-20,29.700001
2013-02-21,29.58
2013-02-22,29.83
2013-02-25,29.450001
2013-02-26,29.5
2013-02-27,29.52
2013-02-28,29.620001000000002
2013-03-01,29.76
2013-03-04,29.950001
2013-03-05,30.360001
2013-03-06,30.459999
2013-03-07,30.219998999999998
2013-03-08,30.41
2013-03-11,30.219998999999998
2013-03-12,30.07
2013-03-13,30.07
2013-03-14,30.85
2013-03-15,30.74
2013-03-18,30.42
2013-03-19,30.280001000000002
2013-03-20,30.370001000000002
2013-03-21,30.110001
2013-03-22,29.950001
2013-03-25,30.07
2013-03-26,30.549999
2013-03-27,30.469998999999998
2013-03-28,30.66
2013-04-01,30.83
2013-04-02,30.709999
2013-04-03,30.879998999999998
2013-04-04,31.43
2013-04-05,31.6
2013-04-08,31.719998999999998
2013-04-09,31.66
2013-04-10,31.540001
2013-04-11,31.690001000000002
2013-04-12,31.639999
2013-04-15,31.34
2013-04-16,31.4
2013-04-17,31.02
2013-04-18,30.83
2013-04-19,31.120001000000002
2013-04-22,30.99
2013-04-23,31.02
2013-04-24,31.129998999999998
2013-04-25,30.93
2013-04-26,30.74
2013-04-29,31.030001000000002
2013-04-30,31.110001
2013-05-01,30.93
2013-05-02,30.93
2013-05-03,30.459999
2013-05-06,31.09
2013-05-07,31.309998999999998
2013-05-08,31.360001
2013-05-09,31.450001
2013-05-10,31.889999
2013-05-13,32.189999
2013-05-14,32.73
2013-05-15,33.0
2013-05-16,32.939999
2013-05-17,33.080002
2013-05-20,33.080002
2013-05-21,33.200001
