Date,MTD
2011-10-21,147.919998
2011-10-24,154.029999
2011-10-25,152.580002
2011-10-26,150.83999599999999
2011-10-27,157.429993
2011-10-28,157.970001
2011-10-31,153.600006
2011-11-01,148.080002
2011-11-02,149.949997
2011-11-03,154.570007
2011-11-04,164.199997
2011-11-07,163.419998
2011-11-08,167.130005
2011-11-09,158.940002
2011-11-10,159.949997
2011-11-11,162.130005
2011-11-14,161.58999599999999
2011-11-15,162.369995
2011-11-16,158.509995
2011-11-17,156.41000400000001
2011-11-18,153.490005
2011-11-21,150.559998
2011-11-22,152.520004
2011-11-23,149.509995
2011-11-25,148.559998
2011-11-28,153.41000400000001
2011-11-29,153.300003
2011-11-30,159.800003
2011-12-01,158.429993
2011-12-02,158.820007
2011-12-05,161.779999
2011-12-06,161.740005
2011-12-07,158.149994
2011-12-08,152.300003
2011-12-09,157.550003
2011-12-12,151.919998
2011-12-13,150.08999599999999
2011-12-14,145.91000400000001
2011-12-15,145.380005
2011-12-16,146.78999299999998
2011-12-19,143.309998
2011-12-20,149.779999
2011-12-21,148.869995
2011-12-22,150.25
2011-12-23,150.199997
2011-12-27,150.449997
2011-12-28,145.800003
2011-12-29,148.029999
2011-12-30,147.71000700000002
2012-01-03,152.389999
2012-01-04,152.190002
2012-01-05,153.91000400000001
2012-01-06,155.360001
2012-01-09,156.149994
2012-01-10,161.669998
2012-01-11,162.369995
2012-01-12,163.779999
2012-01-13,163.58999599999999
2012-01-17,168.179993
2012-01-18,171.130005
2012-01-19,172.029999
2012-01-20,171.58999599999999
2012-01-23,171.520004
2012-01-24,172.190002
2012-01-25,175.770004
2012-01-26,174.880005
2012-01-27,176.41000400000001
2012-01-30,175.970001
2012-01-31,175.5
2012-02-01,179.110001
2012-02-02,180.020004
2012-02-03,183.860001
2012-02-06,180.869995
2012-02-07,179.610001
2012-02-08,183.279999
2012-02-09,184.880005
2012-02-10,181.139999
2012-02-13,181.759995
2012-02-14,180.5
2012-02-15,178.440002
2012-02-16,181.25
2012-02-17,178.389999
2012-02-21,178.610001
2012-02-22,179.600006
2012-02-23,180.5
2012-02-24,180.949997
2012-02-27,184.110001
2012-02-28,182.03999299999998
2012-02-29,180.279999
2012-03-01,183.21000700000002
2012-03-02,180.100006
2012-03-05,177.190002
2012-03-06,172.96000700000002
2012-03-07,175.179993
2012-03-08,177.779999
2012-03-09,179.91000400000001
2012-03-12,177.71000700000002
2012-03-13,180.800003
2012-03-14,177.880005
2012-03-15,181.779999
2012-03-16,184.199997
2012-03-19,184.149994
2012-03-20,184.0
2012-03-21,184.600006
2012-03-22,183.03999299999998
2012-03-23,183.5
2012-03-26,188.720001
2012-03-27,189.669998
2012-03-28,183.75
2012-03-29,183.020004
2012-03-30,184.75
2012-04-02,184.169998
2012-04-03,185.080002
2012-04-04,182.669998
2012-04-05,181.41000400000001
2012-04-09,178.229996
2012-04-10,173.570007
2012-04-11,174.610001
2012-04-12,179.880005
2012-04-13,177.570007
2012-04-16,176.199997
2012-04-17,179.080002
2012-04-18,177.630005
2012-04-19,176.300003
2012-04-20,176.78999299999998
2012-04-23,173.449997
2012-04-24,171.929993
2012-04-25,177.259995
2012-04-26,179.03999299999998
2012-04-27,179.03999299999998
2012-04-30,179.320007
2012-05-01,182.009995
2012-05-02,184.059998
2012-05-03,183.830002
2012-05-04,169.529999
2012-05-07,169.729996
2012-05-08,170.139999
2012-05-09,169.399994
2012-05-10,168.529999
2012-05-11,167.21000700000002
2012-05-14,165.470001
2012-05-15,164.240005
2012-05-16,163.380005
2012-05-17,160.440002
2012-05-18,157.889999
2012-05-21,163.979996
2012-05-22,164.029999
2012-05-23,163.740005
2012-05-24,163.0
2012-05-25,162.779999
2012-05-29,166.5
2012-05-30,159.83999599999999
2012-05-31,156.119995
2012-06-01,153.559998
2012-06-04,153.009995
2012-06-05,154.690002
2012-06-06,158.78999299999998
2012-06-07,157.259995
2012-06-08,158.050003
2012-06-11,155.309998
2012-06-12,156.169998
2012-06-13,153.440002
2012-06-14,156.369995
2012-06-15,156.419998
2012-06-18,157.720001
2012-06-19,159.449997
2012-06-20,158.440002
2012-06-21,152.850006
2012-06-22,153.179993
2012-06-25,150.570007
2012-06-26,151.25
2012-06-27,151.190002
2012-06-28,152.610001
2012-06-29,155.850006
2012-07-02,157.179993
2012-07-03,161.380005
2012-07-05,160.059998
2012-07-06,157.179993
2012-07-09,154.399994
2012-07-10,151.25
2012-07-11,148.679993
2012-07-12,148.830002
2012-07-13,151.279999
2012-07-16,151.429993
2012-07-17,152.860001
2012-07-18,156.759995
2012-07-19,157.979996
2012-07-20,155.649994
2012-07-23,152.550003
2012-07-24,151.0
2012-07-25,151.110001
2012-07-26,155.070007
2012-07-27,155.78999299999998
2012-07-30,154.28999299999998
2012-07-31,154.800003
2012-08-01,155.21000700000002
2012-08-02,151.279999
2012-08-03,159.240005
2012-08-06,162.929993
2012-08-07,167.380005
2012-08-08,168.66000400000001
2012-08-09,167.979996
2012-08-10,165.770004
2012-08-13,166.320007
2012-08-14,165.139999
2012-08-15,166.16000400000001
2012-08-16,165.009995
2012-08-17,163.779999
2012-08-20,162.759995
2012-08-21,164.979996
2012-08-22,164.320007
2012-08-23,162.949997
2012-08-24,162.449997
2012-08-27,163.360001
2012-08-28,165.419998
2012-08-29,164.550003
2012-08-30,164.320007
2012-08-31,165.110001
2012-09-04,164.110001
2012-09-05,163.190002
2012-09-06,167.809998
2012-09-07,172.940002
2012-09-10,170.83999599999999
2012-09-11,170.91000400000001
2012-09-12,169.66000400000001
2012-09-13,174.240005
2012-09-14,177.440002
2012-09-17,176.419998
2012-09-18,173.320007
2012-09-19,174.970001
2012-09-20,171.929993
2012-09-21,172.470001
2012-09-24,173.720001
2012-09-25,171.009995
2012-09-26,171.28999299999998
2012-09-27,173.110001
2012-09-28,170.740005
2012-10-01,171.619995
2012-10-02,172.429993
2012-10-03,174.610001
2012-10-04,176.059998
2012-10-05,176.139999
2012-10-08,175.199997
2012-10-09,170.71000700000002
2012-10-10,168.5
2012-10-11,170.479996
2012-10-12,169.46000700000002
2012-10-15,169.880005
2012-10-16,170.940002
2012-10-17,172.53999299999998
2012-10-18,166.66000400000001
2012-10-19,164.619995
2012-10-22,164.0
2012-10-23,161.800003
2012-10-24,163.46000700000002
2012-10-25,164.850006
2012-10-26,167.0
2012-10-31,169.369995
2012-11-01,174.050003
2012-11-02,174.940002
2012-11-05,179.050003
2012-11-06,181.279999
2012-11-07,178.639999
2012-11-08,175.169998
2012-11-09,176.270004
2012-11-12,178.350006
2012-11-13,176.389999
2012-11-14,174.619995
2012-11-15,176.25
2012-11-16,174.100006
2012-11-19,179.179993
2012-11-20,181.649994
2012-11-21,181.979996
2012-11-23,184.58999599999999
2012-11-26,184.03999299999998
2012-11-27,185.029999
2012-11-28,186.389999
2012-11-29,187.080002
2012-11-30,187.08999599999999
2012-12-03,185.520004
2012-12-04,185.729996
2012-12-05,185.770004
2012-12-06,184.619995
2012-12-07,184.020004
2012-12-10,188.429993
2012-12-11,190.699997
2012-12-12,187.320007
2012-12-13,187.529999
2012-12-14,188.550003
2012-12-17,190.149994
2012-12-18,193.71000700000002
2012-12-19,191.619995
2012-12-20,195.0
2012-12-21,191.429993
2012-12-24,192.830002
2012-12-26,191.389999
2012-12-27,191.630005
2012-12-28,188.58999599999999
2012-12-31,193.300003
2013-01-02,197.880005
2013-01-03,196.720001
2013-01-04,197.020004
2013-01-07,201.770004
2013-01-08,200.559998
2013-01-09,204.66000400000001
2013-01-10,202.699997
2013-01-11,201.880005
2013-01-14,205.270004
2013-01-15,204.110001
2013-01-16,204.110001
2013-01-17,207.779999
2013-01-18,209.300003
2013-01-22,210.039993
2013-01-23,211.00999500000003
2013-01-24,211.08999599999999
2013-01-25,214.309998
2013-01-28,212.13000499999998
2013-01-29,213.210007
2013-01-30,211.559998
2013-01-31,212.52999900000003
2013-02-01,214.600006
2013-02-04,212.0
2013-02-05,216.190002
2013-02-06,216.520004
2013-02-07,221.559998
2013-02-08,221.149994
2013-02-11,219.36999500000002
2013-02-12,217.99000499999997
2013-02-13,218.940002
2013-02-14,217.75
2013-02-15,215.13999900000002
2013-02-19,217.149994
2013-02-20,214.669998
2013-02-21,212.80000299999998
2013-02-22,212.58999599999999
2013-02-25,206.610001
2013-02-26,209.82000699999998
2013-02-27,213.58999599999999
2013-02-28,212.80000299999998
2013-03-01,211.16000400000001
2013-03-04,210.940002
2013-03-05,214.059998
2013-03-06,215.210007
2013-03-07,215.55000299999998
2013-03-08,218.479996
2013-03-11,219.600006
2013-03-12,217.789993
2013-03-13,218.13000499999998
2013-03-14,220.07000699999998
2013-03-15,218.440002
2013-03-18,217.80000299999998
2013-03-19,218.75
2013-03-20,221.5
2013-03-21,219.50999500000003
2013-03-22,219.72000099999997
2013-03-25,213.059998
2013-03-26,214.210007
2013-03-27,212.539993
2013-03-28,213.22000099999997
2013-04-01,211.61000099999998
2013-04-02,211.580002
2013-04-03,207.75
2013-04-04,207.279999
2013-04-05,204.550003
2013-04-08,206.990005
2013-04-09,208.610001
2013-04-10,213.11999500000002
2013-04-11,209.529999
2013-04-12,211.479996
2013-04-15,197.91000400000001
2013-04-16,203.970001
2013-04-17,202.320007
2013-04-18,201.449997
2013-04-19,199.639999
2013-04-22,203.009995
2013-04-23,208.919998
2013-04-24,210.039993
2013-04-25,212.0
2013-04-26,206.570007
2013-04-29,206.270004
2013-04-30,208.96000700000002
2013-05-01,202.600006
2013-05-02,202.699997
2013-05-03,215.25
2013-05-06,221.649994
2013-05-07,220.75999500000003
2013-05-08,224.99000499999997
2013-05-09,223.41000400000001
2013-05-10,226.61999500000002
2013-05-13,224.17999300000002
2013-05-14,226.710007
2013-05-15,228.0
2013-05-16,221.190002
2013-05-17,224.00999500000003
2013-05-20,223.11000099999998
2013-05-21,223.38999900000002
2013-05-22,220.30000299999998
2013-05-23,222.059998
2013-05-24,221.97000099999997
2013-05-28,225.850006
2013-05-29,222.55000299999998
2013-05-30,224.32000699999998
2013-05-31,218.25999500000003
2013-06-03,218.100006
2013-06-04,215.67999300000002
2013-06-05,212.16000400000001
2013-06-06,215.42999300000002
2013-06-07,217.57000699999998
2013-06-10,216.520004
2013-06-11,213.08999599999999
2013-06-12,212.63999900000002
2013-06-13,215.11000099999998
2013-06-14,211.77999900000003
2013-06-17,215.809998
2013-06-18,216.72000099999997
2013-06-19,213.27999900000003
2013-06-20,203.91000400000001
2013-06-21,204.880005
2013-06-24,202.0
2013-06-25,201.610001
2013-06-26,201.46000700000002
2013-06-27,202.300003
2013-06-28,201.199997
2013-07-01,206.08999599999999
2013-07-02,205.550003
2013-07-03,205.740005
2013-07-05,210.149994
2013-07-08,208.869995
2013-07-09,212.419998
2013-07-10,212.80000299999998
2013-07-11,214.919998
2013-07-12,215.770004
2013-07-15,216.289993
2013-07-16,213.36999500000002
2013-07-17,213.479996
2013-07-18,215.169998
2013-07-19,216.960007
2013-07-22,219.169998
2013-07-23,218.94999700000002
2013-07-24,222.080002
2013-07-25,223.05000299999998
2013-07-26,219.539993
2013-07-29,219.479996
2013-07-30,221.00999500000003
2013-07-31,220.600006
2013-08-01,227.190002
2013-08-02,227.210007
2013-08-05,229.080002
2013-08-06,229.0
2013-08-07,228.690002
2013-08-08,228.5
2013-08-09,228.210007
2013-08-12,229.88000499999998
2013-08-13,230.38999900000002
2013-08-14,229.61000099999998
2013-08-15,225.11000099999998
2013-08-16,225.710007
2013-08-19,224.05000299999998
2013-08-20,225.330002
2013-08-21,223.440002
2013-08-22,230.25
2013-08-23,229.0
2013-08-26,227.41000400000001
2013-08-27,222.41000400000001
2013-08-28,224.559998
2013-08-29,224.94999700000002
2013-08-30,220.229996
2013-09-03,221.080002
2013-09-04,226.11000099999998
2013-09-05,223.960007
2013-09-06,228.11000099999998
2013-09-09,229.330002
2013-09-10,232.91000400000001
2013-09-11,232.82000699999998
2013-09-12,235.05000299999998
2013-09-13,235.22000099999997
2013-09-16,239.32000699999998
2013-09-17,239.229996
2013-09-18,240.38000499999998
2013-09-19,240.94999700000002
2013-09-20,238.520004
2013-09-23,239.97000099999997
2013-09-24,239.399994
2013-09-25,240.38000499999998
2013-09-26,242.559998
2013-09-27,240.190002
2013-09-30,240.08999599999999
2013-10-01,242.52999900000003
2013-10-02,241.30000299999998
2013-10-03,238.83999599999999
2013-10-04,239.75999500000003
2013-10-07,238.30000299999998
2013-10-08,233.710007
2013-10-09,233.979996
2013-10-10,240.309998
2013-10-11,241.850006
2013-10-14,243.350006
2013-10-15,239.669998
2013-10-16,241.00999500000003
2013-10-17,245.149994
2013-10-18,247.309998
2013-10-21,247.11000099999998
2013-10-22,246.17999300000002
2013-10-23,244.979996
2013-10-24,249.99000499999997
2013-10-25,250.460007
2013-10-28,247.99000499999997
2013-10-29,249.289993
2013-10-30,247.919998
2013-10-31,247.460007
2013-11-01,247.58999599999999
2013-11-04,247.13000499999998
2013-11-05,246.61000099999998
2013-11-06,247.520004
2013-11-07,244.99000499999997
2013-11-08,239.0
2013-11-11,240.36000099999998
2013-11-12,240.25
2013-11-13,240.27999900000003
2013-11-14,243.61999500000002
2013-11-15,247.49000499999997
2013-11-18,244.789993
2013-11-19,248.33999599999999
2013-11-20,248.399994
2013-11-21,253.270004
2013-11-22,252.92999300000002
2013-11-25,250.22000099999997
2013-11-26,248.330002
2013-11-27,247.02999900000003
2013-11-29,246.57000699999998
2013-12-02,246.67999300000002
2013-12-03,244.830002
2013-12-04,245.039993
2013-12-05,245.97000099999997
2013-12-06,247.11999500000002
2013-12-09,245.440002
2013-12-10,243.399994
2013-12-11,239.32000699999998
2013-12-12,240.02999900000003
2013-12-13,241.020004
2013-12-16,242.52999900000003
2013-12-17,241.690002
2013-12-18,245.25999500000003
2013-12-19,240.72000099999997
2013-12-20,241.07000699999998
2013-12-23,243.080002
2013-12-24,242.850006
2013-12-26,242.88999900000002
2013-12-27,244.00999500000003
2013-12-30,241.80000299999998
2013-12-31,242.58999599999999
2014-01-02,241.52999900000003
2014-01-03,242.710007
2014-01-06,242.419998
2014-01-07,248.36000099999998
2014-01-08,249.669998
2014-01-09,249.5
2014-01-10,249.99000499999997
2014-01-13,247.270004
2014-01-14,252.44999700000002
2014-01-15,253.19999700000002
2014-01-16,254.07000699999998
2014-01-17,254.289993
2014-01-21,255.729996
2014-01-22,255.850006
2014-01-23,253.58999599999999
2014-01-24,243.440002
2014-01-27,241.61999500000002
2014-01-28,248.63000499999998
2014-01-29,244.669998
2014-01-30,249.42999300000002
2014-01-31,246.30000299999998
2014-02-03,234.710007
2014-02-04,237.809998
2014-02-05,235.86999500000002
2014-02-06,254.0
2014-02-07,255.24000499999997
2014-02-10,254.440002
2014-02-11,254.330002
2014-02-12,251.94999700000002
2014-02-13,251.919998
2014-02-14,249.63999900000002
2014-02-18,247.00999500000003
2014-02-19,243.80000299999998
2014-02-20,245.039993
2014-02-21,243.17999300000002
2014-02-24,245.88999900000002
2014-02-25,246.169998
2014-02-26,248.05000299999998
2014-02-27,247.27999900000003
2014-02-28,245.75999500000003
2014-03-03,241.080002
2014-03-04,245.07000699999998
2014-03-05,243.600006
2014-03-06,244.580002
2014-03-07,245.58999599999999
2014-03-10,244.479996
2014-03-11,243.270004
2014-03-12,243.72000099999997
2014-03-13,238.919998
2014-03-14,236.559998
2014-03-17,238.75
2014-03-18,241.24000499999997
2014-03-19,236.97000099999997
2014-03-20,238.399994
2014-03-21,235.57000699999998
2014-03-24,232.11999500000002
2014-03-25,233.69999700000002
2014-03-26,233.22000099999997
2014-03-27,231.190002
2014-03-28,232.080002
2014-03-31,235.67999300000002
2014-04-01,238.27999900000003
2014-04-02,240.169998
2014-04-03,240.039993
2014-04-04,235.08999599999999
2014-04-07,229.22000099999997
2014-04-08,232.42999300000002
2014-04-09,233.24000499999997
2014-04-10,224.36999500000002
2014-04-11,223.80000299999998
2014-04-14,224.86999500000002
2014-04-15,224.99000499999997
2014-04-16,228.850006
2014-04-17,233.5
2014-04-21,233.850006
2014-04-22,234.24000499999997
2014-04-23,234.30000299999998
2014-04-24,234.100006
2014-04-25,229.99000499999997
2014-04-28,230.47000099999997
2014-04-29,228.289993
2014-04-30,233.11999500000002
2014-05-01,233.149994
2014-05-02,235.30000299999998
2014-05-05,237.729996
2014-05-06,235.82000699999998
2014-05-07,236.61000099999998
2014-05-08,235.850006
2014-05-09,241.789993
2014-05-12,241.479996
2014-05-13,240.919998
2014-05-14,240.50999500000003
2014-05-15,241.63999900000002
2014-05-16,245.25999500000003
2014-05-19,243.88999900000002
2014-05-20,241.850006
2014-05-21,242.25999500000003
2014-05-22,243.0
2014-05-23,245.13999900000002
2014-05-27,244.97000099999997
2014-05-28,245.289993
2014-05-29,245.66000400000001
2014-05-30,245.020004
2014-06-02,246.50999500000003
2014-06-03,244.61999500000002
2014-06-04,244.600006
2014-06-05,249.309998
2014-06-06,250.19999700000002
2014-06-09,251.44999700000002
2014-06-10,248.61999500000002
2014-06-11,246.91000400000001
2014-06-12,245.33999599999999
2014-06-13,247.350006
2014-06-16,245.399994
2014-06-17,247.00999500000003
2014-06-18,247.669998
2014-06-19,246.99000499999997
2014-06-20,250.24000499999997
2014-06-23,251.05000299999998
2014-06-24,247.669998
2014-06-25,248.55000299999998
2014-06-26,248.899994
2014-06-27,251.350006
2014-06-30,253.17999300000002
2014-07-01,257.01001
2014-07-02,255.039993
2014-07-03,256.73999
2014-07-07,255.30000299999998
2014-07-08,254.169998
2014-07-09,252.83999599999999
2014-07-10,250.539993
2014-07-11,251.27999900000003
2014-07-14,252.460007
2014-07-15,252.61999500000002
2014-07-16,253.61999500000002
2014-07-17,249.99000499999997
2014-07-18,254.61999500000002
2014-07-21,254.74000499999997
2014-07-22,262.25
2014-07-23,259.01001
2014-07-24,259.790009
2014-07-25,263.549988
2014-07-28,261.390015
2014-07-29,259.269989
2014-07-30,261.77999900000003
2014-07-31,257.140015
2014-08-01,255.75999500000003
2014-08-04,257.660004
2014-08-05,258.019989
2014-08-06,257.22000099999997
2014-08-07,257.450012
2014-08-08,260.119995
2014-08-11,259.820007
2014-08-12,259.049988
2014-08-13,264.01001
2014-08-14,265.799988
2014-08-15,266.359985
2014-08-18,269.359985
2014-08-19,269.600006
2014-08-20,270.799988
2014-08-21,271.649994
2014-08-22,269.47000099999997
2014-08-25,270.640015
2014-08-26,271.420013
2014-08-27,270.549988
2014-08-28,270.440002
2014-08-29,270.480011
2014-09-02,272.77999900000003
2014-09-03,272.839996
2014-09-04,271.22000099999997
2014-09-05,272.27999900000003
2014-09-08,270.709991
2014-09-09,267.869995
2014-09-10,267.910004
2014-09-11,270.149994
2014-09-12,269.119995
2014-09-15,267.51001
2014-09-16,267.859985
2014-09-17,267.190002
2014-09-18,268.040009
2014-09-19,265.359985
2014-09-22,262.269989
2014-09-23,259.410004
2014-09-24,262.170013
2014-09-25,258.679993
2014-09-26,258.339996
2014-09-29,257.359985
2014-09-30,256.130005
2014-10-01,251.789993
2014-10-02,251.419998
2014-10-03,252.33999599999999
2014-10-06,253.58999599999999
2014-10-07,248.520004
2014-10-08,252.61000099999998
2014-10-09,247.25999500000003
2014-10-10,240.270004
2014-10-13,236.649994
2014-10-14,236.419998
2014-10-15,233.850006
2014-10-16,236.63999900000002
2014-10-17,240.919998
2014-10-20,241.649994
2014-10-21,250.580002
2014-10-22,245.24000499999997
2014-10-23,250.289993
2014-10-24,252.0
2014-10-27,253.19999700000002
2014-10-28,256.929993
2014-10-29,255.63000499999998
2014-10-30,257.899994
2014-10-31,258.47000099999997
2014-11-03,259.630005
2014-11-04,259.809998
2014-11-05,259.790009
2014-11-06,263.619995
2014-11-07,277.690002
2014-11-10,280.27999900000003
2014-11-11,287.02999900000003
2014-11-12,284.700012
2014-11-13,290.02999900000003
2014-11-14,288.269989
2014-11-17,288.97000099999997
2014-11-18,291.649994
2014-11-19,292.410004
2014-11-20,292.51001
2014-11-21,293.540009
2014-11-24,296.890015
2014-11-25,295.929993
2014-11-26,294.079987
2014-11-28,293.26001
2014-12-01,292.040009
2014-12-02,294.790009
2014-12-03,298.429993
2014-12-04,298.109985
2014-12-05,295.700012
2014-12-08,292.0
2014-12-09,292.679993
2014-12-10,286.649994
2014-12-11,290.339996
2014-12-12,287.700012
2014-12-15,281.130005
2014-12-16,279.170013
2014-12-17,290.149994
2014-12-18,295.820007
2014-12-19,300.359985
2014-12-22,301.140015
2014-12-23,301.049988
2014-12-24,302.880005
2014-12-26,304.329987
2014-12-29,305.890015
2014-12-30,305.440002
2014-12-31,302.459991
2015-01-02,301.950012
2015-01-05,295.450012
2015-01-06,291.119995
2015-01-07,296.48999
2015-01-08,300.72000099999997
2015-01-09,299.27999900000003
2015-01-12,296.320007
2015-01-13,296.640015
2015-01-14,297.190002
2015-01-15,289.089996
2015-01-16,292.0
2015-01-20,294.549988
2015-01-21,295.769989
2015-01-22,304.769989
2015-01-23,303.049988
2015-01-26,303.5
2015-01-27,298.5
2015-01-28,299.769989
2015-01-29,305.559998
2015-01-30,303.950012
2015-02-02,307.079987
2015-02-03,311.290009
2015-02-04,310.48999
2015-02-05,311.269989
2015-02-06,308.910004
2015-02-09,304.839996
2015-02-10,302.880005
2015-02-11,303.420013
2015-02-12,307.130005
2015-02-13,307.0
2015-02-17,309.130005
2015-02-18,310.0
2015-02-19,309.22000099999997
2015-02-20,313.630005
2015-02-23,312.47000099999997
2015-02-24,313.040009
2015-02-25,316.920013
2015-02-26,314.660004
2015-02-27,314.170013
2015-03-02,317.519989
2015-03-03,315.190002
2015-03-04,312.980011
2015-03-05,313.660004
2015-03-06,310.97000099999997
2015-03-09,310.380005
2015-03-10,306.269989
2015-03-11,309.459991
2015-03-12,317.089996
2015-03-13,314.649994
2015-03-16,320.730011
2015-03-17,320.540009
2015-03-18,324.390015
2015-03-19,330.709991
2015-03-20,331.839996
2015-03-23,328.670013
2015-03-24,325.170013
2015-03-25,320.399994
2015-03-26,318.880005
2015-03-27,323.290009
2015-03-30,324.829987
2015-03-31,328.649994
2015-04-01,325.089996
2015-04-02,321.47000099999997
2015-04-06,326.160004
2015-04-07,322.899994
2015-04-08,326.769989
2015-04-09,329.230011
2015-04-10,331.149994
2015-04-13,327.600006
2015-04-14,324.5
2015-04-15,327.089996
2015-04-16,325.73999
2015-04-17,320.540009
2015-04-20,323.190002
2015-04-21,323.480011
2015-04-22,324.140015
2015-04-23,324.359985
2015-04-24,322.059998
2015-04-27,320.019989
2015-04-28,322.429993
2015-04-29,320.559998
2015-04-30,317.01001
2015-05-01,320.5
2015-05-04,324.040009
2015-05-05,321.230011
2015-05-06,323.390015
2015-05-07,321.890015
2015-05-08,326.290009
2015-05-11,325.019989
2015-05-12,321.609985
2015-05-13,323.420013
2015-05-14,325.600006
2015-05-15,325.619995
2015-05-18,327.549988
2015-05-19,329.589996
2015-05-20,331.299988
2015-05-21,330.839996
2015-05-22,330.589996
2015-05-26,325.27999900000003
2015-05-27,330.019989
2015-05-28,328.179993
2015-05-29,324.679993
2015-06-01,325.609985
2015-06-02,329.209991
2015-06-03,336.130005
2015-06-04,329.890015
2015-06-05,329.660004
2015-06-08,328.320007
2015-06-09,332.660004
2015-06-10,336.890015
2015-06-11,340.089996
2015-06-12,337.540009
2015-06-15,336.609985
2015-06-16,339.410004
2015-06-17,343.140015
2015-06-18,342.040009
2015-06-19,338.0
2015-06-22,343.290009
2015-06-23,343.440002
2015-06-24,342.450012
2015-06-25,342.480011
2015-06-26,343.119995
2015-06-29,339.0
2015-06-30,341.459991
2015-07-01,344.959991
2015-07-02,346.459991
2015-07-06,346.130005
2015-07-07,345.27999900000003
2015-07-08,329.01001
2015-07-09,329.100006
2015-07-10,334.640015
2015-07-13,339.790009
2015-07-14,341.880005
2015-07-15,340.869995
2015-07-16,345.670013
2015-07-17,345.01001
2015-07-20,346.920013
2015-07-21,341.0
2015-07-22,340.350006
2015-07-23,337.519989
2015-07-24,335.730011
2015-07-27,329.570007
2015-07-28,334.98999
2015-07-29,337.75
2015-07-30,340.380005
2015-07-31,337.600006
2015-08-03,332.98999
2015-08-04,330.0
2015-08-05,332.959991
2015-08-06,327.100006
2015-08-07,329.329987
2015-08-10,334.119995
2015-08-11,327.5
2015-08-12,319.410004
2015-08-13,321.609985
2015-08-14,322.02999900000003
2015-08-17,326.600006
2015-08-18,325.109985
2015-08-19,320.920013
2015-08-20,311.290009
2015-08-21,304.76001
2015-08-24,291.079987
2015-08-25,287.670013
2015-08-26,298.950012
2015-08-27,305.690002
2015-08-28,300.200012
2015-08-31,296.549988
2015-09-01,286.790009
2015-09-02,297.179993
2015-09-03,296.269989
2015-09-04,288.98999
2015-09-08,298.25
2015-09-09,298.089996
2015-09-10,290.959991
2015-09-11,299.769989
2015-09-14,294.5
2015-09-15,296.399994
2015-09-16,299.859985
2015-09-17,303.140015
2015-09-18,293.450012
2015-09-21,292.329987
2015-09-22,285.570007
2015-09-23,281.730011
2015-09-24,279.179993
2015-09-25,281.089996
2015-09-28,277.619995
2015-09-29,282.429993
2015-09-30,284.73999
2015-10-01,284.190002
2015-10-02,290.209991
2015-10-05,289.77999900000003
2015-10-06,284.459991
2015-10-07,287.600006
2015-10-08,292.170013
2015-10-09,293.709991
2015-10-12,295.519989
2015-10-13,291.190002
2015-10-14,283.269989
2015-10-15,288.01001
2015-10-16,291.329987
2015-10-19,291.399994
2015-10-20,294.429993
2015-10-21,293.130005
2015-10-22,300.440002
2015-10-23,304.269989
2015-10-26,300.679993
2015-10-27,300.570007
2015-10-28,307.369995
2015-10-29,309.429993
2015-10-30,310.98999
2015-11-02,313.079987
2015-11-03,314.25
2015-11-04,312.880005
2015-11-05,312.359985
2015-11-06,327.660004
2015-11-09,328.089996
2015-11-10,331.700012
2015-11-11,332.829987
2015-11-12,325.109985
2015-11-13,328.190002
2015-11-16,333.049988
2015-11-17,336.320007
2015-11-18,341.140015
2015-11-19,340.0
2015-11-20,343.570007
2015-11-23,340.570007
2015-11-24,340.149994
2015-11-25,340.0
2015-11-27,344.769989
2015-11-30,342.77999900000003
2015-12-01,342.170013
2015-12-02,336.119995
2015-12-03,332.170013
2015-12-04,338.72000099999997
2015-12-07,338.660004
2015-12-08,334.359985
2015-12-09,331.52999900000003
2015-12-10,333.630005
2015-12-11,330.380005
2015-12-14,334.450012
2015-12-15,336.179993
2015-12-16,340.700012
2015-12-17,332.059998
2015-12-18,331.059998
2015-12-21,332.730011
2015-12-22,337.109985
2015-12-23,340.019989
2015-12-24,341.859985
2015-12-28,343.459991
2015-12-29,345.75
2015-12-30,344.140015
2015-12-31,339.130005
2016-01-04,329.339996
2016-01-05,331.380005
2016-01-06,324.73999
2016-01-07,315.730011
2016-01-08,313.929993
2016-01-11,310.859985
2016-01-12,317.019989
2016-01-13,311.579987
2016-01-14,310.660004
2016-01-15,313.619995
2016-01-19,308.429993
2016-01-20,307.450012
2016-01-21,307.079987
2016-01-22,316.25
2016-01-25,316.019989
2016-01-26,315.230011
2016-01-27,312.850006
2016-01-28,307.399994
2016-01-29,312.850006
2016-02-01,317.320007
2016-02-02,311.72000099999997
2016-02-03,309.26001
2016-02-04,313.980011
2016-02-05,311.679993
2016-02-08,298.140015
2016-02-09,307.0
2016-02-10,307.559998
2016-02-11,299.309998
2016-02-12,307.070007
2016-02-16,312.690002
2016-02-17,321.429993
2016-02-18,316.799988
2016-02-19,322.140015
2016-02-22,324.079987
2016-02-23,316.339996
2016-02-24,315.25
2016-02-25,318.02999900000003
2016-02-26,316.75
2016-02-29,314.910004
2016-03-01,329.410004
2016-03-02,330.0
2016-03-03,332.450012
2016-03-04,334.480011
2016-03-07,335.950012
2016-03-08,334.52999900000003
2016-03-09,329.869995
2016-03-10,329.290009
2016-03-11,335.700012
2016-03-14,333.690002
