Date,TFX
1984-06-11,4.0833330000000005
1984-06-12,4.0625
1984-06-13,4.0833330000000005
1984-06-14,4.0208330000000005
1984-06-15,4.0208330000000005
1984-06-18,4.125
1984-06-19,4.0416669999999995
1984-06-20,4.0416669999999995
1984-06-21,4.0
1984-06-22,4.0625
1984-06-25,4.1041669999999995
1984-06-26,4.0625
1984-06-27,4.0416669999999995
1984-06-28,3.958333
1984-06-29,3.958333
1984-07-02,3.895833
1984-07-03,3.895833
1984-07-05,3.854167
1984-07-06,3.833333
1984-07-09,3.9375
1984-07-10,3.875
1984-07-11,3.916667
1984-07-12,3.875
1984-07-13,3.9375
1984-07-16,3.895833
1984-07-17,3.895833
1984-07-18,3.833333
1984-07-19,3.75
1984-07-20,3.75
1984-07-23,3.666667
1984-07-24,3.666667
1984-07-25,3.645833
1984-07-26,3.625
1984-07-27,3.541667
1984-07-30,3.666667
1984-07-31,3.708333
1984-08-01,3.8125
1984-08-02,3.875
1984-08-03,3.958333
1984-08-06,4.125
1984-08-07,4.2291669999999995
1984-08-08,4.25
1984-08-09,4.4375
1984-08-10,4.625
1984-08-13,4.5625
1984-08-14,4.625
1984-08-15,4.6666669999999995
1984-08-16,4.75
1984-08-17,4.6875
1984-08-20,4.6041669999999995
1984-08-21,4.5416669999999995
1984-08-22,4.625
1984-08-23,4.5833330000000005
1984-08-24,4.5208330000000005
1984-08-27,4.4583330000000005
1984-08-28,4.4166669999999995
1984-08-29,4.4375
1984-08-30,4.3958330000000005
1984-08-31,4.4583330000000005
1984-09-04,4.4583330000000005
1984-09-05,4.4166669999999995
1984-09-06,4.375
1984-09-07,4.375
1984-09-10,4.3125
1984-09-11,4.2708330000000005
1984-09-12,4.2916669999999995
1984-09-13,4.3333330000000005
1984-09-14,4.2916669999999995
1984-09-17,4.2916669999999995
1984-09-18,4.2708330000000005
1984-09-19,4.3125
1984-09-20,4.3125
1984-09-21,4.3333330000000005
1984-09-24,4.25
1984-09-25,4.25
1984-09-26,4.25
1984-09-27,4.25
1984-09-28,4.25
1984-10-01,4.3125
1984-10-02,4.25
1984-10-03,4.25
1984-10-04,4.25
1984-10-05,4.25
1984-10-08,4.2916669999999995
1984-10-09,4.2708330000000005
1984-10-10,4.2083330000000005
1984-10-11,4.2291669999999995
1984-10-12,4.25
1984-10-15,4.2916669999999995
1984-10-16,4.2708330000000005
1984-10-17,4.2291669999999995
1984-10-18,4.2916669999999995
1984-10-19,4.4791669999999995
1984-10-22,4.5833330000000005
1984-10-23,4.7083330000000005
1984-10-24,4.7083330000000005
1984-10-25,4.7083330000000005
1984-10-26,4.5833330000000005
1984-10-29,4.5833330000000005
1984-10-30,4.6041669999999995
1984-10-31,4.5625
1984-11-01,4.5625
1984-11-02,4.5833330000000005
1984-11-05,4.5208330000000005
1984-11-06,4.5416669999999995
1984-11-07,4.5625
1984-11-08,4.5
1984-11-09,4.4791669999999995
1984-11-12,4.5625
1984-11-13,4.5416669999999995
1984-11-14,4.4166669999999995
1984-11-15,4.3333330000000005
1984-11-16,4.3333330000000005
1984-11-19,4.2916669999999995
1984-11-20,4.2916669999999995
1984-11-21,4.2916669999999995
1984-11-23,4.3333330000000005
1984-11-26,4.2708330000000005
1984-11-27,4.2083330000000005
1984-11-28,4.2083330000000005
1984-11-29,4.1458330000000005
1984-11-30,4.0625
1984-12-03,4.0416669999999995
1984-12-04,4.0625
1984-12-05,4.1041669999999995
1984-12-06,4.1666669999999995
1984-12-07,4.125
1984-12-10,4.125
1984-12-11,4.125
1984-12-12,4.0625
1984-12-13,4.0833330000000005
1984-12-14,4.0833330000000005
1984-12-17,4.1458330000000005
1984-12-18,4.125
1984-12-19,4.125
1984-12-20,4.1875
1984-12-21,4.1666669999999995
1984-12-24,4.25
1984-12-26,4.375
1984-12-27,4.4166669999999995
1984-12-28,4.4375
1984-12-31,4.625
1985-01-02,4.5625
1985-01-03,4.5416669999999995
1985-01-04,4.6041669999999995
1985-01-07,4.7083330000000005
1985-01-08,4.6875
1985-01-09,4.6458330000000005
1985-01-10,4.5833330000000005
1985-01-11,4.5833330000000005
1985-01-14,4.5208330000000005
1985-01-15,4.6041669999999995
1985-01-16,4.75
1985-01-17,4.7916669999999995
1985-01-18,4.75
1985-01-21,4.7916669999999995
1985-01-22,4.875
1985-01-23,4.9583330000000005
1985-01-24,4.9375
1985-01-25,5.0208330000000005
1985-01-28,4.9583330000000005
1985-01-29,4.9166669999999995
1985-01-30,4.9791669999999995
1985-01-31,5.0
1985-02-01,5.0208330000000005
1985-02-04,5.1458330000000005
1985-02-05,5.1458330000000005
1985-02-06,5.0833330000000005
1985-02-07,5.0833330000000005
1985-02-08,5.1875
1985-02-11,5.125
1985-02-12,5.1041669999999995
1985-02-13,5.0
1985-02-14,5.0208330000000005
1985-02-15,4.9583330000000005
1985-02-19,4.9166669999999995
1985-02-20,4.9583330000000005
1985-02-21,4.9791669999999995
1985-02-22,4.9166669999999995
1985-02-25,4.9583330000000005
1985-02-26,4.9791669999999995
1985-02-27,4.9375
1985-02-28,4.8958330000000005
1985-03-01,4.9583330000000005
1985-03-04,4.9166669999999995
1985-03-05,4.9166669999999995
1985-03-06,4.8958330000000005
1985-03-07,4.9375
1985-03-08,4.9166669999999995
1985-03-11,4.8333330000000005
1985-03-12,4.7916669999999995
1985-03-13,4.6458330000000005
1985-03-14,4.6875
1985-03-15,4.75
1985-03-18,4.75
1985-03-19,4.7916669999999995
1985-03-20,4.7916669999999995
1985-03-21,4.7916669999999995
1985-03-22,4.7291669999999995
1985-03-25,4.7083330000000005
1985-03-26,4.6875
1985-03-27,4.6458330000000005
1985-03-28,4.6458330000000005
1985-03-29,4.6875
1985-04-01,4.7083330000000005
1985-04-02,4.75
1985-04-03,4.8125
1985-04-04,4.7916669999999995
1985-04-08,4.8333330000000005
1985-04-09,4.8333330000000005
1985-04-10,4.8333330000000005
1985-04-11,4.8541669999999995
1985-04-12,4.8541669999999995
1985-04-15,4.7708330000000005
1985-04-16,4.7291669999999995
1985-04-17,4.8125
1985-04-18,4.7708330000000005
1985-04-19,4.7708330000000005
1985-04-22,4.8125
1985-04-23,4.7291669999999995
1985-04-24,4.7291669999999995
1985-04-25,4.7291669999999995
1985-04-26,4.7291669999999995
1985-04-29,4.7083330000000005
1985-04-30,4.6666669999999995
1985-05-01,4.6666669999999995
1985-05-02,4.5416669999999995
1985-05-03,4.5
1985-05-06,4.4791669999999995
1985-05-07,4.5
1985-05-08,4.5
1985-05-09,4.4166669999999995
1985-05-10,4.5625
1985-05-13,4.5416669999999995
1985-05-14,4.5625
1985-05-15,4.625
1985-05-16,4.5416669999999995
1985-05-17,4.6458330000000005
1985-05-20,4.8333330000000005
1985-05-21,4.8333330000000005
1985-05-22,4.75
1985-05-23,4.6875
1985-05-24,4.75
1985-05-28,4.7083330000000005
1985-05-29,4.5833330000000005
1985-05-30,4.5416669999999995
1985-05-31,4.6458330000000005
1985-06-03,4.7291669999999995
1985-06-04,4.8125
1985-06-05,4.8541669999999995
1985-06-06,4.8333330000000005
1985-06-07,4.875
1985-06-10,4.875
1985-06-11,4.7708330000000005
1985-06-12,4.7708330000000005
1985-06-13,4.7916669999999995
1985-06-14,4.75
1985-06-17,4.6666669999999995
1985-06-18,4.6666669999999995
1985-06-19,4.6458330000000005
1985-06-20,4.5833330000000005
1985-06-21,4.625
1985-06-24,4.6041669999999995
1985-06-25,4.6458330000000005
1985-06-26,4.5625
1985-06-27,4.6041669999999995
1985-06-28,4.625
1985-07-01,4.7083330000000005
1985-07-02,4.7708330000000005
1985-07-03,4.9375
1985-07-05,4.9791669999999995
1985-07-08,4.9583330000000005
1985-07-09,4.9583330000000005
1985-07-10,5.0
1985-07-11,4.9791669999999995
1985-07-12,5.0
1985-07-15,4.9583330000000005
1985-07-16,5.2291669999999995
1985-07-17,5.1666669999999995
1985-07-18,5.3333330000000005
1985-07-19,5.5625
1985-07-22,5.6041669999999995
1985-07-23,5.6666669999999995
1985-07-24,5.6666669999999995
1985-07-25,5.625
1985-07-26,5.6458330000000005
1985-07-29,5.5625
1985-07-30,5.5625
1985-07-31,5.5208330000000005
1985-08-01,5.5625
1985-08-02,5.7083330000000005
1985-08-05,5.7083330000000005
1985-08-06,5.75
1985-08-07,5.7291669999999995
1985-08-08,5.7083330000000005
1985-08-09,5.6041669999999995
1985-08-12,5.4583330000000005
1985-08-13,5.4166669999999995
1985-08-14,5.4166669999999995
1985-08-15,5.4375
1985-08-16,5.4166669999999995
1985-08-19,5.6666669999999995
1985-08-20,5.6875
1985-08-21,5.6666669999999995
1985-08-22,5.625
1985-08-23,5.5416669999999995
1985-08-26,5.5833330000000005
1985-08-27,5.5625
1985-08-28,5.6875
1985-08-29,5.625
1985-08-30,5.625
1985-09-03,5.6041669999999995
1985-09-04,5.5625
1985-09-05,5.625
1985-09-06,5.7083330000000005
1985-09-09,5.7708330000000005
1985-09-10,5.7291669999999995
1985-09-11,5.7291669999999995
1985-09-12,5.6875
1985-09-13,5.6875
1985-09-16,5.6875
1985-09-17,5.5833330000000005
1985-09-18,5.5833330000000005
1985-09-19,5.5
1985-09-20,5.4791669999999995
1985-09-23,5.4375
1985-09-24,5.3958330000000005
1985-09-25,5.2916669999999995
1985-09-26,5.5625
1985-09-30,5.625
1985-10-01,5.75
1985-10-02,5.8541669999999995
1985-10-03,6.0
1985-10-04,6.0833330000000005
1985-10-07,6.1041669999999995
1985-10-08,6.1041669999999995
1985-10-09,6.0208330000000005
1985-10-10,5.9375
1985-10-11,5.9375
1985-10-14,6.0208330000000005
1985-10-15,6.1041669999999995
1985-10-16,6.2916669999999995
1985-10-17,6.2916669999999995
1985-10-18,6.2083330000000005
1985-10-21,6.0416669999999995
1985-10-22,5.9791669999999995
1985-10-23,5.8958330000000005
1985-10-24,5.8333330000000005
1985-10-25,5.9166669999999995
1985-10-28,5.9791669999999995
1985-10-29,5.9375
1985-10-30,6.0
1985-10-31,6.0625
1985-11-01,6.0833330000000005
1985-11-04,6.1458330000000005
1985-11-05,6.125
1985-11-06,6.1458330000000005
1985-11-07,6.0833330000000005
1985-11-08,6.125
1985-11-11,6.2083330000000005
1985-11-12,6.25
1985-11-13,6.1666669999999995
1985-11-14,6.2708330000000005
1985-11-15,6.25
1985-11-18,6.2083330000000005
1985-11-19,6.25
1985-11-20,6.25
1985-11-21,6.3333330000000005
1985-11-22,6.4166669999999995
1985-11-25,6.4166669999999995
1985-11-26,6.4583330000000005
1985-11-27,6.5208330000000005
1985-11-29,6.5625
1985-12-02,6.4583330000000005
1985-12-03,6.4375
1985-12-04,6.5625
1985-12-05,6.5625
1985-12-06,6.6041669999999995
1985-12-09,6.5833330000000005
1985-12-10,6.5416669999999995
1985-12-11,6.5625
1985-12-12,6.6041669999999995
1985-12-13,6.5625
1985-12-16,6.6666669999999995
1985-12-17,6.5416669999999995
1985-12-18,6.5625
1985-12-19,6.625
1985-12-20,6.6666669999999995
1985-12-23,6.6458330000000005
1985-12-24,6.6041669999999995
1985-12-26,6.5833330000000005
1985-12-27,6.6666669999999995
1985-12-30,6.6875
1985-12-31,6.7291669999999995
1986-01-02,6.7708330000000005
1986-01-03,6.7083330000000005
1986-01-06,6.7916669999999995
1986-01-07,6.7916669999999995
1986-01-08,6.7708330000000005
1986-01-09,6.7291669999999995
1986-01-10,6.7291669999999995
1986-01-13,6.7708330000000005
1986-01-14,6.9166669999999995
1986-01-15,6.8541669999999995
1986-01-16,7.1041669999999995
1986-01-17,7.25
1986-01-20,7.3958330000000005
1986-01-21,7.3333330000000005
1986-01-22,7.1875
1986-01-23,7.1041669999999995
1986-01-24,7.25
1986-01-27,7.375
1986-01-28,7.4375
1986-01-29,7.3541669999999995
1986-01-30,7.375
1986-01-31,7.3333330000000005
1986-02-03,7.3125
1986-02-04,7.3333330000000005
1986-02-05,7.3333330000000005
1986-02-06,7.3333330000000005
1986-02-07,7.3333330000000005
1986-02-10,7.4375
1986-02-11,7.6666669999999995
1986-02-12,7.7083330000000005
1986-02-13,7.75
1986-02-14,7.8333330000000005
1986-02-18,7.875
1986-02-19,7.9166669999999995
1986-02-20,7.8958330000000005
1986-02-21,7.9791669999999995
1986-02-24,7.9791669999999995
1986-02-25,8.083333
1986-02-26,8.270833
1986-02-27,8.333333
1986-02-28,8.375
1986-03-03,8.4375
1986-03-04,8.229167
1986-03-05,8.0
1986-03-06,8.0
1986-03-07,8.020833
1986-03-10,8.125
1986-03-11,8.291667
1986-03-12,8.354167
1986-03-13,8.291667
1986-03-14,8.291667
1986-03-17,7.9583330000000005
1986-03-18,8.354167
1986-03-19,8.229167
1986-03-20,8.25
1986-03-21,8.3125
1986-03-24,8.375
1986-03-25,8.3125
1986-03-26,8.291667
1986-03-27,8.291667
1986-03-31,8.3125
1986-04-01,8.3125
1986-04-02,8.083333
1986-04-03,8.083333
1986-04-04,8.041667
1986-04-07,8.145833
1986-04-08,8.333333
1986-04-09,8.458333
1986-04-10,8.625
1986-04-11,8.729167
1986-04-14,8.729167
1986-04-15,8.5625
1986-04-16,8.6875
1986-04-17,8.666667
1986-04-18,8.625
1986-04-21,8.708333
1986-04-22,8.5625
1986-04-23,8.375
1986-04-24,8.291667
1986-04-25,8.666667
1986-04-28,8.8125
1986-04-29,8.75
1986-04-30,8.604167
1986-05-01,8.458333
1986-05-02,8.604167
1986-05-05,8.895833
1986-05-06,9.125
1986-05-07,9.020833
1986-05-08,9.145833
1986-05-09,9.166667
1986-05-12,9.0
1986-05-13,8.833333
1986-05-14,8.791667
1986-05-15,8.8125
1986-05-16,8.875
1986-05-19,8.875
1986-05-20,8.833333
1986-05-21,8.729167
1986-05-22,8.75
1986-05-23,8.875
1986-05-27,9.125
1986-05-28,9.4375
1986-05-29,9.520833
1986-05-30,9.125
1986-06-02,9.020833
1986-06-03,8.895833
1986-06-04,8.875
1986-06-05,9.0
1986-06-06,9.083333
1986-06-09,8.9375
1986-06-10,8.75
1986-06-11,8.8125
1986-06-12,8.770833
1986-06-13,9.229167
1986-06-16,9.604167
1986-06-17,9.0
1986-06-18,9.333333
1986-06-19,9.625
1986-06-20,9.541667
1986-06-23,9.666667
1986-06-24,9.5
1986-06-25,9.458333
1986-06-26,9.375
1986-06-27,9.25
1986-06-30,9.25
1986-07-01,9.208333
1986-07-02,9.083333
1986-07-03,8.833333
1986-07-07,8.291667
1986-07-08,7.75
1986-07-09,8.125
1986-07-10,8.375
1986-07-11,8.208333
1986-07-14,7.6666669999999995
1986-07-15,7.4166669999999995
1986-07-16,7.75
1986-07-17,7.8333330000000005
1986-07-18,8.375
1986-07-21,8.5
1986-07-22,8.583333
1986-07-23,7.9166669999999995
1986-07-24,8.208333
1986-07-25,8.208333
1986-07-28,7.9166669999999995
1986-07-29,7.7916669999999995
1986-07-30,7.875
1986-07-31,7.9166669999999995
1986-08-01,7.7916669999999995
1986-08-04,7.7916669999999995
1986-08-05,7.3333330000000005
1986-08-06,7.3333330000000005
1986-08-07,7.375
1986-08-08,7.4583330000000005
1986-08-11,7.7083330000000005
1986-08-12,7.7916669999999995
1986-08-13,7.6666669999999995
1986-08-14,7.7083330000000005
1986-08-15,7.7083330000000005
1986-08-18,7.7916669999999995
1986-08-19,7.7083330000000005
1986-08-20,7.7083330000000005
1986-08-21,7.625
1986-08-22,7.625
1986-08-25,8.0
1986-08-26,8.0
1986-08-27,8.0
1986-08-28,8.083333
1986-08-29,8.125
1986-09-02,7.75
1986-09-03,7.875
1986-09-04,7.9583330000000005
1986-09-05,7.9166669999999995
1986-09-08,7.7083330000000005
1986-09-09,7.6666669999999995
1986-09-10,7.5833330000000005
1986-09-11,7.375
1986-09-12,7.125
1986-09-15,7.1666669999999995
1986-09-16,7.0
1986-09-17,7.2083330000000005
1986-09-18,7.2083330000000005
1986-09-19,7.25
1986-09-22,7.2916669999999995
1986-09-23,7.2083330000000005
1986-09-24,7.125
1986-09-25,6.875
1986-09-26,6.9166669999999995
1986-09-29,6.7083330000000005
1986-09-30,6.75
1986-10-01,6.75
1986-10-02,7.0833330000000005
1986-10-03,7.2916669999999995
1986-10-06,7.5
1986-10-07,8.0
1986-10-08,8.041667
1986-10-09,8.083333
1986-10-10,8.083333
1986-10-13,8.041667
1986-10-14,8.166667
1986-10-15,8.666667
1986-10-16,8.041667
1986-10-17,8.333333
1986-10-20,8.25
1986-10-21,8.083333
1986-10-22,7.7916669999999995
1986-10-23,7.875
1986-10-24,7.7916669999999995
1986-10-27,7.7916669999999995
1986-10-28,7.7916669999999995
1986-10-29,7.7916669999999995
1986-10-30,8.0
1986-10-31,8.0
1986-11-03,8.166667
1986-11-04,8.25
1986-11-05,8.333333
1986-11-06,8.125
1986-11-07,8.166667
1986-11-10,8.125
1986-11-11,8.25
1986-11-12,8.041667
1986-11-13,8.041667
1986-11-14,8.333333
1986-11-17,8.041667
1986-11-18,7.875
1986-11-19,7.7083330000000005
1986-11-20,8.166667
1986-11-21,8.291667
1986-11-24,7.9166669999999995
1986-11-25,7.6666669999999995
1986-11-26,7.75
1986-11-28,7.875
1986-12-01,7.9583330000000005
1986-12-02,8.25
1986-12-03,8.083333
1986-12-04,8.0
1986-12-05,8.0
1986-12-08,8.166667
1986-12-09,8.333333
1986-12-10,8.208333
1986-12-11,8.0
1986-12-12,7.9166669999999995
1986-12-15,7.8333330000000005
1986-12-16,8.0
1986-12-17,7.9166669999999995
1986-12-18,8.0
1986-12-19,8.0
1986-12-22,7.9583330000000005
1986-12-23,7.7916669999999995
1986-12-24,7.875
1986-12-26,7.9166669999999995
1986-12-29,7.8333330000000005
1986-12-30,7.7083330000000005
1986-12-31,7.8333330000000005
1987-01-02,8.208333
1987-01-05,8.375
1987-01-06,8.625
1987-01-07,8.833333
1987-01-08,8.875
1987-01-09,8.75
1987-01-12,8.958333
1987-01-13,9.083333
1987-01-14,9.291667
1987-01-15,9.5
1987-01-16,9.416667
1987-01-19,9.333333
1987-01-20,9.583333
1987-01-21,9.291667
1987-01-22,9.333333
1987-01-23,9.25
1987-01-26,8.916667
1987-01-27,9.166667
1987-01-28,9.208333
1987-01-29,9.208333
1987-01-30,9.208333
1987-02-02,9.416667
1987-02-03,9.5
1987-02-04,10.083333
1987-02-05,10.541667
1987-02-06,10.416667
1987-02-09,10.833333
1987-02-10,10.5
1987-02-11,10.708333
1987-02-12,10.916667
1987-02-13,10.791667
1987-02-17,10.833333
1987-02-18,10.625
1987-02-19,10.583333
1987-02-20,10.625
1987-02-23,10.416667
1987-02-24,10.375
1987-02-25,10.625
1987-02-26,10.75
1987-02-27,10.75
1987-03-02,10.875
1987-03-03,10.958333
1987-03-04,11.166667
1987-03-05,11.166667
1987-03-06,11.375
1987-03-09,11.375
1987-03-10,11.333333
1987-03-11,11.25
1987-03-12,11.208333
1987-03-13,11.333333
1987-03-16,11.166667
1987-03-17,11.041667
1987-03-18,10.916667
1987-03-19,10.625
1987-03-20,10.541667
1987-03-23,10.75
1987-03-24,10.666667
1987-03-25,10.708333
1987-03-26,11.0
1987-03-27,10.958333
1987-03-30,10.708333
1987-03-31,11.166667
1987-04-01,10.875
1987-04-02,10.75
1987-04-03,11.0
1987-04-06,10.916667
1987-04-07,10.666667
1987-04-08,10.666667
1987-04-09,10.458333
1987-04-10,10.208333
1987-04-13,10.125
1987-04-14,9.625
1987-04-15,9.916667
1987-04-16,10.25
1987-04-20,10.416667
1987-04-21,10.291667
1987-04-22,10.125
1987-04-23,10.0
1987-04-24,10.166667
1987-04-27,9.916667
1987-04-28,9.916667
1987-04-29,10.041667
1987-04-30,9.875
1987-05-01,10.166667
1987-05-04,10.041667
1987-05-05,10.125
1987-05-06,10.25
1987-05-07,10.166667
1987-05-08,10.25
1987-05-11,10.25
1987-05-12,10.0
1987-05-13,10.083333
1987-05-14,10.0
1987-05-15,9.625
1987-05-18,9.666667
1987-05-19,9.291667
1987-05-20,9.416667
1987-05-21,9.5
1987-05-22,9.5
1987-05-26,9.5
1987-05-27,9.625
1987-05-28,9.791667
1987-05-29,9.75
1987-06-01,9.833333
1987-06-02,9.791667
1987-06-03,9.916667
1987-06-04,9.958333
1987-06-05,10.041667
1987-06-08,10.25
1987-06-09,10.25
1987-06-10,10.25
1987-06-11,10.291667
1987-06-12,10.166667
1987-06-15,10.333333
1987-06-16,10.5
1987-06-17,10.458333
1987-06-18,10.625
1987-06-19,10.625
1987-06-22,10.5
1987-06-23,10.458333
1987-06-24,10.458333
1987-06-25,10.375
1987-06-26,10.375
1987-06-29,10.208333
1987-06-30,10.25
1987-07-01,10.291667
1987-07-02,10.25
1987-07-06,10.208333
1987-07-07,9.958333
1987-07-08,10.083333
1987-07-09,10.25
1987-07-10,10.125
1987-07-13,10.458333
1987-07-14,10.416667
1987-07-15,10.5
1987-07-16,10.958333
1987-07-17,11.166667
1987-07-20,11.166667
1987-07-21,11.166667
1987-07-22,11.166667
1987-07-23,11.083333
1987-07-24,10.875
1987-07-27,10.875
1987-07-28,10.916667
1987-07-29,10.833333
1987-07-30,11.208333
1987-07-31,11.208333
1987-08-03,11.375
1987-08-04,11.541667
1987-08-05,11.25
1987-08-06,11.166667
1987-08-07,11.125
1987-08-10,11.25
1987-08-11,11.333333
1987-08-12,11.458333
1987-08-13,11.458333
1987-08-14,11.291667
1987-08-17,11.166667
1987-08-18,11.083333
1987-08-19,11.125
1987-08-20,11.125
1987-08-21,11.125
1987-08-24,11.083333
1987-08-25,11.125
1987-08-26,11.25
1987-08-27,11.125
1987-08-28,10.625
1987-08-31,10.75
1987-09-01,10.875
1987-09-02,11.125
1987-09-03,10.958333
1987-09-04,10.791667
1987-09-08,10.125
1987-09-09,10.375
1987-09-10,10.333333
1987-09-11,10.625
1987-09-14,10.625
1987-09-15,10.666667
1987-09-16,10.375
1987-09-17,10.541667
1987-09-18,10.5
1987-09-21,10.25
1987-09-22,10.125
1987-09-23,10.291667
1987-09-24,10.333333
1987-09-25,10.375
1987-09-28,10.375
1987-09-29,10.291667
1987-09-30,10.291667
1987-10-01,10.333333
1987-10-02,10.166667
1987-10-05,9.916667
1987-10-06,9.666667
1987-10-07,9.541667
1987-10-08,9.416667
1987-10-09,9.416667
1987-10-12,9.166667
1987-10-13,9.375
1987-10-14,9.25
1987-10-15,9.291667
1987-10-16,8.583333
1987-10-19,7.4166669999999995
1987-10-20,7.125
1987-10-21,8.333333
1987-10-22,7.4166669999999995
1987-10-23,7.3333330000000005
1987-10-26,6.1666669999999995
1987-10-27,6.0833330000000005
1987-10-28,6.3333330000000005
1987-10-29,6.4166669999999995
1987-10-30,6.5833330000000005
1987-11-02,6.5
1987-11-03,6.4166669999999995
1987-11-04,6.7083330000000005
1987-11-05,6.9583330000000005
1987-11-06,7.0416669999999995
1987-11-09,6.8333330000000005
1987-11-10,6.75
1987-11-11,7.0833330000000005
1987-11-12,6.9583330000000005
1987-11-13,7.0
1987-11-16,7.0416669999999995
1987-11-17,6.9166669999999995
1987-11-18,7.0416669999999995
1987-11-19,6.9166669999999995
1987-11-20,6.8333330000000005
1987-11-23,6.875
1987-11-24,7.1666669999999995
1987-11-25,7.375
1987-11-27,7.2083330000000005
1987-11-30,6.8333330000000005
1987-12-01,6.7083330000000005
1987-12-02,6.6666669999999995
1987-12-03,6.5
1987-12-04,6.4166669999999995
1987-12-07,6.3333330000000005
1987-12-08,6.125
1987-12-09,6.4166669999999995
1987-12-10,6.3333330000000005
1987-12-11,6.3333330000000005
1987-12-14,6.3333330000000005
1987-12-15,6.4583330000000005
1987-12-16,6.5833330000000005
1987-12-17,6.75
1987-12-18,6.9583330000000005
1987-12-21,7.2083330000000005
1987-12-22,7.2083330000000005
1987-12-23,7.2083330000000005
1987-12-24,7.125
1987-12-28,7.1666669999999995
1987-12-29,7.2083330000000005
1987-12-30,7.375
1987-12-31,7.5
1988-01-04,7.6666669999999995
1988-01-05,7.5833330000000005
1988-01-06,8.166667
1988-01-07,8.166667
1988-01-08,8.0
1988-01-11,8.166667
1988-01-12,8.125
1988-01-13,7.9583330000000005
1988-01-14,7.6666669999999995
1988-01-15,7.6666669999999995
1988-01-18,7.6666669999999995
1988-01-19,7.5416669999999995
1988-01-20,7.375
1988-01-21,7.25
1988-01-22,7.375
1988-01-25,7.375
1988-01-26,7.375
1988-01-27,7.3333330000000005
1988-01-28,7.4166669999999995
1988-01-29,7.5416669999999995
1988-02-01,7.5416669999999995
1988-02-02,7.5
1988-02-03,7.5416669999999995
1988-02-04,7.4583330000000005
1988-02-05,7.4583330000000005
