Date,ALL
2011-12-16,26.440001000000002
2011-12-19,26.1
2011-12-20,26.969998999999998
2011-12-21,27.15
2011-12-22,27.41
2011-12-23,27.620001000000002
2011-12-27,27.5
2011-12-28,27.18
2011-12-29,27.57
2011-12-30,27.41
2012-01-03,27.75
2012-01-04,27.559998999999998
2012-01-05,27.74
2012-01-06,28.02
2012-01-09,28.139999
2012-01-10,28.690001000000002
2012-01-11,29.040001
2012-01-12,29.07
2012-01-13,28.98
2012-01-17,29.049999
2012-01-18,29.469998999999998
2012-01-19,29.49
2012-01-20,29.83
2012-01-23,29.799999
2012-01-24,29.360001
2012-01-25,29.18
2012-01-26,29.15
2012-01-27,29.09
2012-01-30,29.040001
2012-01-31,28.85
2012-02-01,29.309998999999998
2012-02-02,30.290001
2012-02-03,30.690001000000002
2012-02-06,30.629998999999998
2012-02-07,30.84
2012-02-08,31.0
2012-02-09,30.91
2012-02-10,30.969998999999998
2012-02-13,31.16
2012-02-14,31.15
2012-02-15,30.91
2012-02-16,31.129998999999998
2012-02-17,31.389999
2012-02-21,31.559998999999998
2012-02-22,31.469998999999998
2012-02-23,31.59
2012-02-24,31.360001
2012-02-27,31.370001000000002
2012-02-28,31.51
2012-02-29,31.43
2012-03-01,31.280001000000002
2012-03-02,31.24
2012-03-05,31.549999
2012-03-06,31.0
2012-03-07,30.969998999999998
2012-03-08,31.24
2012-03-09,31.66
2012-03-12,31.83
2012-03-13,32.560001
2012-03-14,32.5
2012-03-15,32.59
2012-03-16,32.68
2012-03-19,32.77
2012-03-20,32.790001000000004
2012-03-21,32.57
2012-03-22,32.34
2012-03-23,32.509997999999996
2012-03-26,33.080002
2012-03-27,33.02
2012-03-28,33.259997999999996
2012-03-29,32.900002
2012-03-30,32.919998
2012-04-02,33.360001000000004
2012-04-03,32.900002
2012-04-04,32.619999
2012-04-05,32.75
2012-04-09,32.389998999999996
2012-04-10,31.969998999999998
2012-04-11,32.240002000000004
2012-04-12,32.869999
2012-04-13,32.299999
2012-04-16,32.470001
2012-04-17,32.880001
2012-04-18,32.98
2012-04-19,32.810001
2012-04-20,32.650002
2012-04-23,32.459998999999996
2012-04-24,32.810001
2012-04-25,33.290001000000004
2012-04-26,33.919998
2012-04-27,33.549999
2012-04-30,33.330002
2012-05-01,33.389998999999996
2012-05-02,32.91
2012-05-03,34.23
2012-05-04,34.200001
2012-05-07,34.259997999999996
2012-05-08,34.689999
2012-05-09,34.310001
2012-05-10,34.599998
2012-05-11,34.830002
2012-05-14,34.400002
2012-05-15,33.98
2012-05-16,33.43
2012-05-17,32.959998999999996
2012-05-18,32.75
2012-05-21,33.200001
2012-05-22,32.84
2012-05-23,33.09
2012-05-24,33.43
2012-05-25,33.57
2012-05-29,34.25
2012-05-30,33.68
2012-05-31,33.939999
2012-06-01,33.07
2012-06-04,33.009997999999996
2012-06-05,33.139998999999996
2012-06-06,34.09
2012-06-07,34.07
2012-06-08,34.310001
2012-06-11,33.900002
2012-06-12,34.400002
2012-06-13,34.060001
2012-06-14,34.439999
2012-06-15,34.150002
2012-06-18,33.98
2012-06-19,34.450001
2012-06-20,34.68
2012-06-21,34.0
2012-06-22,34.080002
2012-06-25,33.439999
2012-06-26,33.66
2012-06-27,34.209998999999996
2012-06-28,34.139998999999996
2012-06-29,35.09
2012-07-02,35.220001
2012-07-03,35.32
2012-07-05,34.900002
2012-07-06,34.790001000000004
2012-07-09,34.43
2012-07-10,34.240002000000004
2012-07-11,34.09
2012-07-12,33.650002
2012-07-13,33.869999
2012-07-16,33.630001
2012-07-17,34.009997999999996
2012-07-18,34.23
2012-07-19,34.709998999999996
2012-07-20,34.41
2012-07-23,34.150002
2012-07-24,33.720001
2012-07-25,33.66
2012-07-26,34.150002
2012-07-27,34.73
2012-07-30,34.759997999999996
2012-07-31,34.299999
2012-08-01,36.400002
2012-08-02,36.529999
2012-08-03,37.040001000000004
2012-08-06,37.040001000000004
2012-08-07,38.110001000000004
2012-08-08,38.240002000000004
2012-08-09,38.049999
2012-08-10,37.98
2012-08-13,37.939999
2012-08-14,37.509997999999996
2012-08-15,37.889998999999996
2012-08-16,37.740002000000004
2012-08-17,37.860001000000004
2012-08-20,38.119999
2012-08-21,38.25
2012-08-22,38.34
2012-08-23,37.709998999999996
2012-08-24,37.759997999999996
2012-08-27,37.639998999999996
2012-08-28,37.5
2012-08-29,37.330002
2012-08-30,37.18
2012-08-31,37.279999
2012-09-04,37.400002
2012-09-05,37.790001000000004
2012-09-06,38.459998999999996
2012-09-07,38.48
2012-09-10,38.25
2012-09-11,38.5
2012-09-12,38.82
2012-09-13,39.43
2012-09-14,39.860001000000004
2012-09-17,39.790001000000004
2012-09-18,39.860001000000004
2012-09-19,39.509997999999996
2012-09-20,39.869999
2012-09-21,40.43
2012-09-24,40.240002000000004
2012-09-25,39.939999
2012-09-26,39.459998999999996
2012-09-27,39.77
2012-09-28,39.610001000000004
2012-10-01,39.950001
2012-10-02,40.080002
2012-10-03,40.380001
2012-10-04,40.82
2012-10-05,40.98
2012-10-08,41.209998999999996
2012-10-09,40.880001
2012-10-10,40.57
2012-10-11,40.82
2012-10-12,40.610001000000004
2012-10-15,41.119999
2012-10-16,41.419998
2012-10-17,41.869999
2012-10-18,42.619999
2012-10-19,42.009997999999996
2012-10-22,42.259997999999996
2012-10-23,41.290001000000004
2012-10-24,41.169998
2012-10-25,40.509997999999996
2012-10-26,40.150002
2012-10-31,39.98
2012-11-01,39.049999
2012-11-02,38.560001
2012-11-05,38.68
2012-11-06,39.25
2012-11-07,38.669998
2012-11-08,38.68
2012-11-09,38.73
2012-11-12,38.549999
2012-11-13,38.09
2012-11-14,38.34
2012-11-15,38.279999
2012-11-16,38.919998
2012-11-19,39.68
2012-11-20,40.080002
2012-11-21,39.959998999999996
2012-11-23,40.740002000000004
2012-11-26,40.450001
2012-11-27,40.419998
2012-11-28,40.630001
2012-11-29,40.639998999999996
2012-11-30,40.48
2012-12-03,40.490002000000004
2012-12-04,40.580002
2012-12-05,41.299999
2012-12-06,41.189999
2012-12-07,41.48
2012-12-10,41.400002
2012-12-11,41.09
2012-12-12,41.16
2012-12-13,40.849998
2012-12-14,40.18
2012-12-17,40.790001000000004
2012-12-18,41.349998
2012-12-19,40.810001
2012-12-20,41.119999
2012-12-21,40.310001
2012-12-24,40.330002
2012-12-26,40.27
2012-12-27,40.130001
2012-12-28,39.860001000000004
2012-12-31,40.169998
2013-01-02,41.16
2013-01-03,41.580002
2013-01-04,42.200001
2013-01-07,41.740002000000004
2013-01-08,41.830002
2013-01-09,42.23
2013-01-10,42.580002
2013-01-11,42.959998999999996
2013-01-14,42.93
2013-01-15,42.91
2013-01-16,42.779999
2013-01-17,43.09
2013-01-18,43.209998999999996
2013-01-22,44.200001
2013-01-23,43.830002
2013-01-24,43.57
2013-01-25,43.91
2013-01-28,43.529999
2013-01-29,43.82
2013-01-30,44.209998999999996
2013-01-31,43.900002
2013-02-01,44.84
2013-02-04,43.93
2013-02-05,44.310001
2013-02-06,44.310001
2013-02-07,45.060001
2013-02-08,45.139998999999996
2013-02-11,45.25
2013-02-12,45.610001000000004
2013-02-13,45.880001
2013-02-14,45.880001
2013-02-15,45.849998
2013-02-19,46.740002000000004
2013-02-20,46.41
2013-02-21,46.470001
2013-02-22,46.740002000000004
2013-02-25,45.360001000000004
2013-02-26,45.560001
2013-02-27,46.049999
2013-02-28,46.02
2013-03-01,46.349998
2013-03-04,46.540001000000004
2013-03-05,47.209998999999996
2013-03-06,47.330002
2013-03-07,47.290001000000004
2013-03-08,47.419998
2013-03-11,47.75
2013-03-12,47.709998999999996
2013-03-13,47.93
2013-03-14,48.200001
2013-03-15,47.98
2013-03-18,47.860001000000004
2013-03-19,47.639998999999996
2013-03-20,47.93
2013-03-21,47.799999
2013-03-22,48.220001
2013-03-25,48.48
2013-03-26,48.650002
2013-03-27,48.669998
2013-03-28,49.07
2013-04-01,49.279999
2013-04-02,49.810001
2013-04-03,49.380001
2013-04-04,49.509997999999996
2013-04-05,49.32
2013-04-08,50.110001000000004
2013-04-09,49.73
2013-04-10,49.73
2013-04-11,50.279999
2013-04-12,50.349998
2013-04-15,49.09
2013-04-16,49.5
2013-04-17,49.07
2013-04-18,48.439999
2013-04-19,48.970001
2013-04-22,49.009997999999996
2013-04-23,49.799999
2013-04-24,49.700001
2013-04-25,49.529999
2013-04-26,49.09
2013-04-29,49.25
2013-04-30,49.259997999999996
2013-05-01,48.400002
2013-05-02,48.25
2013-05-03,48.689999
2013-05-06,49.099998
2013-05-07,49.310001
2013-05-08,49.689999
2013-05-09,49.43
2013-05-10,49.389998999999996
2013-05-13,49.400002
2013-05-14,50.360001000000004
2013-05-15,50.66
2013-05-16,50.16
2013-05-17,50.0
2013-05-20,49.799999
2013-05-21,49.080002
2013-05-22,48.790001000000004
2013-05-23,48.759997999999996
2013-05-24,48.73
2013-05-28,48.82
2013-05-29,48.549999
2013-05-30,48.830002
2013-05-31,48.240002000000004
2013-06-03,47.470001
2013-06-04,46.68
2013-06-05,45.860001000000004
2013-06-06,46.490002000000004
2013-06-07,47.459998999999996
2013-06-10,47.299999
2013-06-11,47.25
2013-06-12,47.02
2013-06-13,47.41
2013-06-14,46.869999
2013-06-17,47.419998
2013-06-18,47.669998
2013-06-19,47.049999
2013-06-20,46.57
2013-06-21,47.23
2013-06-24,46.599998
2013-06-25,46.880001
2013-06-26,47.759997999999996
2013-06-27,48.299999
2013-06-28,48.119999
2013-07-01,48.689999
2013-07-02,48.52
2013-07-03,48.470001
2013-07-05,49.130001
2013-07-08,50.07
2013-07-09,50.549999
2013-07-10,50.299999
2013-07-11,50.380001
2013-07-12,51.110001000000004
2013-07-15,51.200001
2013-07-16,51.0
2013-07-17,51.029999
2013-07-18,52.080002
2013-07-19,52.099998
2013-07-22,52.41
2013-07-23,52.080002
2013-07-24,50.990002000000004
2013-07-25,51.220001
2013-07-26,51.52
2013-07-29,51.349998
2013-07-30,50.91
2013-07-31,50.98
2013-08-01,52.220001
2013-08-02,52.150002
2013-08-05,51.290001000000004
2013-08-06,50.700001
2013-08-07,50.169998
2013-08-08,50.389998999999996
2013-08-09,50.66
2013-08-12,50.259997999999996
2013-08-13,50.48
2013-08-14,50.220001
2013-08-15,49.360001000000004
2013-08-16,49.389998999999996
2013-08-19,48.939999
2013-08-20,49.040001000000004
2013-08-21,48.82
2013-08-22,49.400002
2013-08-23,49.27
2013-08-26,48.75
2013-08-27,47.82
2013-08-28,47.75
2013-08-29,48.07
2013-08-30,47.919998
2013-09-03,48.459998999999996
2013-09-04,48.240002000000004
2013-09-05,48.48
2013-09-06,48.400002
2013-09-09,49.18
2013-09-10,49.439999
2013-09-11,50.110001000000004
2013-09-12,50.119999
2013-09-13,50.060001
2013-09-16,50.509997999999996
2013-09-17,51.189999
2013-09-18,51.82
2013-09-19,52.619999
2013-09-20,52.0
2013-09-23,52.16
2013-09-24,51.75
2013-09-25,51.610001000000004
2013-09-26,51.349998
2013-09-27,51.07
2013-09-30,50.549999
2013-10-01,50.73
2013-10-02,51.189999
2013-10-03,50.889998999999996
2013-10-04,52.349998
2013-10-07,51.5
2013-10-08,50.490002000000004
2013-10-09,50.939999
2013-10-10,51.98
2013-10-11,52.52
2013-10-14,52.82
2013-10-15,52.41
2013-10-16,53.639998999999996
2013-10-17,53.950001
2013-10-18,53.869999
2013-10-21,53.82
2013-10-22,53.77
2013-10-23,53.080002
2013-10-24,53.549999
2013-10-25,53.349998
2013-10-28,53.16
2013-10-29,53.360001000000004
2013-10-30,52.959998999999996
2013-10-31,53.060001
2013-11-01,53.279999
2013-11-04,53.18
2013-11-05,52.990002000000004
2013-11-06,53.619999
2013-11-07,52.939999
2013-11-08,54.119999
2013-11-11,54.16
2013-11-12,53.380001
2013-11-13,53.950001
2013-11-14,54.470001
2013-11-15,54.700001
2013-11-18,54.240002000000004
2013-11-19,54.029999
2013-11-20,53.669998
2013-11-21,54.32
2013-11-22,54.709998999999996
2013-11-25,54.549999
2013-11-26,54.490002000000004
2013-11-27,54.380001
2013-11-29,54.27
2013-12-02,53.91
2013-12-03,53.509997999999996
2013-12-04,53.57
2013-12-05,53.400002
2013-12-06,54.32
2013-12-09,54.110001000000004
2013-12-10,53.779999
2013-12-11,53.07
2013-12-12,52.790001000000004
2013-12-13,52.810001
2013-12-16,52.830002
2013-12-17,52.18
2013-12-18,52.740002000000004
2013-12-19,53.25
2013-12-20,53.77
2013-12-23,53.700001
2013-12-24,53.970001
2013-12-26,53.77
2013-12-27,53.650002
2013-12-30,54.23
2013-12-31,54.540001000000004
2014-01-02,53.549999
2014-01-03,53.330002
2014-01-06,53.119999
2014-01-07,53.349998
2014-01-08,53.52
2014-01-09,53.830002
2014-01-10,54.09
2014-01-13,53.459998999999996
2014-01-14,53.990002000000004
2014-01-15,53.889998999999996
2014-01-16,53.18
2014-01-17,52.900002
2014-01-21,52.68
2014-01-22,52.41
2014-01-23,51.639998999999996
2014-01-24,50.619999
2014-01-27,50.700001
2014-01-28,51.77
2014-01-29,51.740002000000004
2014-01-30,52.299999
2014-01-31,51.200001
2014-02-03,49.959998999999996
2014-02-04,49.900002
2014-02-05,49.549999
2014-02-06,52.360001000000004
2014-02-07,52.759997999999996
2014-02-10,52.09
2014-02-11,52.810001
2014-02-12,52.529999
2014-02-13,52.700001
2014-02-14,52.959998999999996
2014-02-18,52.18
2014-02-19,51.790001000000004
2014-02-20,53.470001
2014-02-21,53.860001000000004
2014-02-24,53.860001000000004
2014-02-25,53.650002
2014-02-26,53.849998
2014-02-27,54.23
2014-02-28,54.259997999999996
2014-03-03,54.049999
2014-03-04,54.849998
2014-03-05,55.07
2014-03-06,55.169998
2014-03-07,55.709998999999996
2014-03-10,55.799999
2014-03-11,55.610001000000004
2014-03-12,55.490002000000004
2014-03-13,55.110001000000004
2014-03-14,55.130001
2014-03-17,55.52
2014-03-18,55.470001
2014-03-19,55.310001
2014-03-20,55.560001
2014-03-21,56.060001
2014-03-24,56.18
2014-03-25,56.0
2014-03-26,55.700001
2014-03-27,55.639998999999996
2014-03-28,55.799999
2014-03-31,56.580002
2014-04-01,56.490002000000004
2014-04-02,56.150002
2014-04-03,56.59
2014-04-04,56.41
2014-04-07,55.75
2014-04-08,55.889998999999996
2014-04-09,56.130001
2014-04-10,55.509997999999996
2014-04-11,55.290001000000004
2014-04-14,55.200001
2014-04-15,55.560001
2014-04-16,55.990002000000004
2014-04-17,55.77
2014-04-21,55.77
2014-04-22,56.02
2014-04-23,56.189999
2014-04-24,56.400002
2014-04-25,56.110001000000004
2014-04-28,56.84
2014-04-29,56.889998999999996
2014-04-30,56.950001
2014-05-01,57.290001000000004
2014-05-02,57.18
2014-05-05,57.119999
2014-05-06,56.57
2014-05-07,57.82
2014-05-08,57.98
2014-05-09,58.130001
2014-05-12,58.349998
2014-05-13,58.400002
2014-05-14,58.09
2014-05-15,57.560001
2014-05-16,57.740002000000004
2014-05-19,58.200001
2014-05-20,58.080002
2014-05-21,58.419998
2014-05-22,58.349998
2014-05-23,58.380001
2014-05-27,58.459998999999996
2014-05-28,58.18
2014-05-29,58.299999
2014-05-30,58.259997999999996
2014-06-02,58.669998
2014-06-03,58.580002
2014-06-04,58.619999
2014-06-05,59.110001000000004
2014-06-06,59.32
2014-06-09,59.16
2014-06-10,59.18
2014-06-11,59.080002
2014-06-12,58.709998999999996
2014-06-13,59.009997999999996
2014-06-16,58.810001
2014-06-17,59.209998999999996
2014-06-18,59.16
2014-06-19,58.82
2014-06-20,58.82
2014-06-23,59.200001
2014-06-24,58.919998
2014-06-25,58.709998999999996
2014-06-26,58.549999
2014-06-27,58.689999
2014-06-30,58.720001
2014-07-01,59.119999
2014-07-02,59.0
2014-07-03,58.970001
2014-07-07,58.529999
2014-07-08,58.48
2014-07-09,58.48
2014-07-10,58.07
2014-07-11,58.200001
2014-07-14,58.279999
2014-07-15,58.459998999999996
2014-07-16,58.16
2014-07-17,57.82
2014-07-18,58.060001
2014-07-21,58.009997999999996
2014-07-22,58.09
2014-07-23,58.330002
2014-07-24,58.490002000000004
2014-07-25,57.939999
2014-07-28,57.939999
2014-07-29,57.049999
2014-07-30,56.889998999999996
2014-07-31,58.450001
2014-08-01,58.139998999999996
2014-08-04,58.959998999999996
2014-08-05,58.849998
2014-08-06,59.580002
2014-08-07,59.310001
2014-08-08,59.669998
2014-08-11,59.560001
2014-08-12,60.150002
2014-08-13,60.110001000000004
2014-08-14,60.779999
2014-08-15,60.689999
2014-08-18,61.279999
2014-08-19,61.09
2014-08-20,61.400002
2014-08-21,61.509997999999996
2014-08-22,61.220001
2014-08-25,61.91
2014-08-26,61.860001000000004
2014-08-27,61.529999
2014-08-28,61.150002
2014-08-29,61.490002000000004
2014-09-02,61.830002
2014-09-03,61.639998999999996
2014-09-04,61.369999
2014-09-05,61.349998
2014-09-08,61.389998999999996
2014-09-09,60.84
2014-09-10,60.889998999999996
2014-09-11,61.209998999999996
2014-09-12,61.0
2014-09-15,61.619999
2014-09-16,61.709998999999996
2014-09-17,61.75
2014-09-18,62.32
2014-09-19,62.200001
2014-09-22,61.84
2014-09-23,61.310001
2014-09-24,61.68
2014-09-25,61.09
2014-09-26,61.41
2014-09-29,61.290001000000004
2014-09-30,61.369999
2014-10-01,60.810001
2014-10-02,61.139998999999996
2014-10-03,61.73
2014-10-06,61.619999
2014-10-07,60.900002
2014-10-08,61.639998999999996
2014-10-09,61.009997999999996
2014-10-10,61.16
2014-10-13,61.060001
2014-10-14,61.619999
2014-10-15,60.57
2014-10-16,59.860001000000004
2014-10-17,60.639998999999996
2014-10-20,60.849998
2014-10-21,62.029999
2014-10-22,61.810001
2014-10-23,62.0
2014-10-24,62.57
2014-10-27,63.130001
2014-10-28,63.23
2014-10-29,62.98
2014-10-30,63.91
2014-10-31,64.849998
2014-11-03,64.720001
2014-11-04,64.889999
2014-11-05,65.739998
2014-11-06,66.129997
2014-11-07,66.25
2014-11-10,66.760002
2014-11-11,66.629997
2014-11-12,67.16999799999999
2014-11-13,66.91999799999999
2014-11-14,66.58000200000001
2014-11-17,66.660004
2014-11-18,66.790001
2014-11-19,67.370003
2014-11-20,67.290001
2014-11-21,67.400002
2014-11-24,67.91999799999999
2014-11-25,67.58000200000001
2014-11-26,67.519997
2014-11-28,68.150002
2014-12-01,67.610001
2014-12-02,68.110001
2014-12-03,68.07
2014-12-04,68.389999
2014-12-05,68.68
2014-12-08,69.139999
2014-12-09,68.83000200000001
2014-12-10,68.550003
2014-12-11,69.059998
2014-12-12,67.41999799999999
2014-12-15,67.370003
2014-12-16,67.209999
2014-12-17,68.220001
2014-12-18,69.790001
2014-12-19,69.889999
2014-12-22,70.440002
2014-12-23,70.75
2014-12-24,70.690002
2014-12-26,70.93
2014-12-29,71.0
2014-12-30,70.940002
2014-12-31,70.25
2015-01-02,70.120003
2015-01-05,68.730003
2015-01-06,68.68
2015-01-07,69.809998
2015-01-08,71.150002
2015-01-09,70.41999799999999
2015-01-12,69.699997
2015-01-13,70.120003
2015-01-14,69.43
2015-01-15,69.230003
2015-01-16,70.839996
2015-01-20,70.360001
2015-01-21,70.300003
2015-01-22,71.949997
2015-01-23,71.43
2015-01-26,71.730003
2015-01-27,71.440002
2015-01-28,70.32
2015-01-29,71.050003
2015-01-30,69.790001
2015-02-02,70.910004
2015-02-03,72.029999
2015-02-04,72.58000200000001
2015-02-05,72.300003
2015-02-06,70.93
2015-02-09,70.029999
2015-02-10,70.050003
2015-02-11,71.18
2015-02-12,71.57
2015-02-13,71.459999
2015-02-17,71.269997
2015-02-18,70.709999
2015-02-19,71.16999799999999
2015-02-20,71.599998
2015-02-23,71.260002
2015-02-24,71.66999799999999
2015-02-25,71.120003
2015-02-26,71.309998
2015-02-27,70.599998
2015-03-02,70.980003
2015-03-03,70.489998
2015-03-04,69.5
2015-03-05,69.559998
2015-03-06,69.139999
2015-03-09,69.589996
2015-03-10,68.389999
2015-03-11,69.089996
2015-03-12,70.400002
2015-03-13,69.559998
2015-03-16,70.489998
2015-03-17,69.980003
2015-03-18,70.620003
2015-03-19,70.599998
2015-03-20,71.459999
2015-03-23,71.889999
2015-03-24,71.339996
2015-03-25,70.550003
2015-03-26,70.199997
2015-03-27,70.050003
2015-03-30,70.949997
2015-03-31,71.16999799999999
2015-04-01,71.290001
2015-04-02,71.449997
2015-04-06,72.120003
2015-04-07,71.470001
2015-04-08,71.58000200000001
2015-04-09,71.900002
2015-04-10,72.029999
2015-04-13,71.980003
2015-04-14,71.5
2015-04-15,71.940002
2015-04-16,72.040001
2015-04-17,70.870003
2015-04-20,71.349998
2015-04-21,70.82
2015-04-22,70.879997
2015-04-23,70.809998
2015-04-24,70.949997
2015-04-27,70.309998
2015-04-28,70.690002
2015-04-29,70.25
2015-04-30,69.660004
2015-05-01,69.949997
2015-05-04,69.82
2015-05-05,70.0
2015-05-06,67.309998
2015-05-07,67.720001
2015-05-08,67.269997
2015-05-11,66.870003
2015-05-12,66.910004
2015-05-13,66.989998
2015-05-14,67.639999
2015-05-15,67.599998
2015-05-18,68.089996
2015-05-19,68.75
2015-05-20,68.730003
2015-05-21,68.099998
2015-05-22,67.599998
2015-05-26,67.379997
2015-05-27,67.610001
2015-05-28,67.800003
2015-05-29,67.32
2015-06-01,66.91999799999999
2015-06-02,67.129997
2015-06-03,67.720001
2015-06-04,67.050003
2015-06-05,66.480003
2015-06-08,65.82
2015-06-09,65.709999
2015-06-10,66.910004
2015-06-11,67.489998
2015-06-12,67.370003
2015-06-15,66.66999799999999
2015-06-16,67.33000200000001
2015-06-17,67.18
2015-06-18,68.349998
2015-06-19,66.449997
2015-06-22,66.279999
2015-06-23,66.360001
2015-06-24,65.949997
2015-06-25,65.029999
2015-06-26,65.83000200000001
2015-06-29,64.68
2015-06-30,64.870003
2015-07-01,65.489998
2015-07-02,64.989998
2015-07-06,64.809998
2015-07-07,65.739998
2015-07-08,64.91999799999999
2015-07-09,65.410004
2015-07-10,66.190002
2015-07-13,67.25
2015-07-14,67.589996
2015-07-15,68.059998
2015-07-16,67.980003
2015-07-17,67.589996
2015-07-20,67.709999
2015-07-21,67.699997
2015-07-22,68.370003
2015-07-23,68.360001
2015-07-24,68.32
2015-07-27,68.400002
2015-07-28,68.58000200000001
2015-07-29,69.040001
2015-07-30,69.160004
2015-07-31,68.949997
2015-08-03,69.379997
2015-08-04,62.34
2015-08-05,62.5
2015-08-06,61.970001
2015-08-07,62.540001000000004
2015-08-10,63.099998
2015-08-11,63.470001
2015-08-12,63.610001000000004
2015-08-13,63.490002000000004
2015-08-14,63.860001000000004
2015-08-17,63.849998
2015-08-18,63.57
2015-08-19,63.66
2015-08-20,62.700001
2015-08-21,61.25
2015-08-24,58.389998999999996
2015-08-25,56.990002000000004
2015-08-26,57.400002
2015-08-27,58.740002000000004
2015-08-28,58.630001
2015-08-31,58.279999
2015-09-01,57.139998999999996
2015-09-02,57.93
2015-09-03,57.98
2015-09-04,57.040001000000004
2015-09-08,58.200001
2015-09-09,57.349998
2015-09-10,57.669998
2015-09-11,58.139998999999996
2015-09-14,58.240002000000004
2015-09-15,58.98
2015-09-16,59.200001
2015-09-17,58.990002000000004
2015-09-18,57.57
2015-09-21,58.560001
2015-09-22,58.099998
2015-09-23,58.509997999999996
2015-09-24,58.59
2015-09-25,58.990002000000004
2015-09-28,57.740002000000004
2015-09-29,58.360001000000004
2015-09-30,58.240002000000004
2015-10-01,57.970001
2015-10-02,59.150002
2015-10-05,59.900002
2015-10-06,59.880001
2015-10-07,60.040001000000004
2015-10-08,61.119999
2015-10-09,60.439999
2015-10-12,60.91
2015-10-13,60.639998999999996
2015-10-14,59.860001000000004
2015-10-15,61.59
2015-10-16,61.200001
2015-10-19,61.59
2015-10-20,61.439999
2015-10-21,60.650002
2015-10-22,61.549999
2015-10-23,61.68
2015-10-26,61.82
2015-10-27,60.290001000000004
2015-10-28,62.310001
2015-10-29,62.790001000000004
2015-10-30,61.880001
2015-11-02,61.799999
2015-11-03,63.16
2015-11-04,62.889998999999996
2015-11-05,63.549999
2015-11-06,64.07
2015-11-09,63.52
2015-11-10,63.32
2015-11-11,63.119999
2015-11-12,62.549999
2015-11-13,62.41
2015-11-16,63.119999
2015-11-17,62.709998999999996
2015-11-18,63.5
2015-11-19,63.369999
2015-11-20,63.34
2015-11-23,63.110001000000004
2015-11-24,62.939999
2015-11-25,62.43
2015-11-27,62.84
2015-11-30,62.759997999999996
2015-12-01,63.5
2015-12-02,62.889998999999996
2015-12-03,62.77
2015-12-04,64.489998
2015-12-07,64.389999
2015-12-08,63.860001000000004
2015-12-09,62.900002
2015-12-10,62.48
2015-12-11,61.470001
2015-12-14,61.389998999999996
2015-12-15,62.700001
2015-12-16,63.380001
2015-12-17,62.369999
2015-12-18,61.330002
2015-12-21,61.299999
2015-12-22,62.5
2015-12-23,62.889998999999996
2015-12-24,63.139998999999996
2015-12-28,62.639998999999996
2015-12-29,63.189999
2015-12-30,62.810001
2015-12-31,62.09
2016-01-04,60.669998
2016-01-05,60.529999
2016-01-06,59.849998
2016-01-07,58.439999
2016-01-08,58.23
2016-01-11,58.02
2016-01-12,58.650002
2016-01-13,57.91
2016-01-14,58.419998
2016-01-15,58.130001
2016-01-19,58.439999
2016-01-20,57.990002000000004
2016-01-21,58.150002
2016-01-22,58.529999
2016-01-25,57.700001
2016-01-26,58.18
2016-01-27,58.41
2016-01-28,59.220001
2016-01-29,60.599998
2016-02-01,60.529999
2016-02-02,59.970001
2016-02-03,59.639998999999996
2016-02-04,62.049999
2016-02-05,63.369999
2016-02-08,63.330002
2016-02-09,63.009997999999996
2016-02-10,62.98
2016-02-11,62.32
2016-02-12,63.91
2016-02-16,64.57
2016-02-17,65.019997
2016-02-18,64.300003
2016-02-19,64.0
2016-02-22,64.440002
2016-02-23,63.73
2016-02-24,63.950001
2016-02-25,64.410004
2016-02-26,64.32
2016-02-29,63.459998999999996
2016-03-01,64.809998
2016-03-02,65.410004
2016-03-03,65.309998
2016-03-04,65.379997
2016-03-07,65.029999
2016-03-08,64.58000200000001
2016-03-09,64.529999
2016-03-10,64.260002
2016-03-11,65.519997
2016-03-14,64.949997
2016-03-15,65.91999799999999
2016-03-16,66.279999
2016-03-17,67.199997
2016-03-18,67.230003
2016-03-21,66.839996
2016-03-22,66.91999799999999
2016-03-23,66.660004
2016-03-24,66.190002
2016-03-28,66.82
2016-03-29,67.160004
2016-03-30,67.720001
2016-03-31,67.370003
2016-04-01,68.230003
2016-04-04,67.639999
2016-04-05,66.699997
2016-04-06,67.029999
2016-04-07,66.279999
2016-04-08,66.839996
2016-04-11,66.790001
2016-04-12,67.209999
2016-04-13,67.529999
2016-04-14,66.66999799999999
2016-04-15,66.599998
2016-04-18,67.300003
2016-04-19,67.529999
2016-04-20,66.91999799999999
2016-04-21,65.449997
2016-04-22,65.739998
2016-04-25,65.610001
2016-04-26,65.870003
2016-04-27,65.510002
2016-04-28,64.949997
2016-04-29,65.050003
2016-05-02,65.360001
2016-05-03,65.410004
2016-05-04,65.279999
2016-05-05,67.870003
2016-05-06,67.099998
2016-05-09,67.209999
2016-05-10,67.980003
2016-05-11,67.349998
2016-05-12,67.540001
2016-05-13,67.379997
2016-05-16,67.550003
2016-05-17,67.099998
2016-05-18,67.360001
2016-05-19,66.839996
2016-05-20,67.150002
2016-05-23,66.879997
2016-05-24,67.440002
2016-05-25,67.279999
2016-05-26,67.510002
2016-05-27,67.68
2016-05-31,67.510002
2016-06-01,67.440002
2016-06-02,67.440002
2016-06-03,67.43
2016-06-06,67.620003
2016-06-07,67.43
2016-06-08,67.68
2016-06-09,67.790001
2016-06-10,67.459999
2016-06-13,66.879997
2016-06-14,66.690002
2016-06-15,65.870003
2016-06-16,66.470001
2016-06-17,66.41999799999999
