Date,WAB
2019-02-20,75.08000200000001
2019-02-21,73.58000200000001
2019-02-22,73.360001
2019-02-25,78.059998
2019-02-26,73.959999
2019-02-27,75.300003
2019-02-28,73.260002
2019-03-01,72.41999799999999
2019-03-04,73.639999
2019-03-05,73.050003
2019-03-06,69.010002
2019-03-07,69.730003
2019-03-08,70.120003
2019-03-11,71.110001
2019-03-12,71.790001
2019-03-13,72.470001
2019-03-14,72.260002
2019-03-15,71.120003
2019-03-18,72.099998
2019-03-19,72.339996
2019-03-20,72.480003
2019-03-21,73.870003
2019-03-22,70.050003
2019-03-25,70.019997
2019-03-26,72.18
2019-03-27,71.989998
2019-03-28,72.949997
2019-03-29,73.720001
2019-04-01,74.66999799999999
2019-04-02,74.760002
2019-04-03,74.980003
2019-04-04,76.08000200000001
2019-04-05,76.239998
2019-04-08,75.41999799999999
2019-04-09,73.949997
2019-04-10,74.360001
2019-04-11,74.949997
2019-04-12,76.779999
2019-04-15,75.650002
2019-04-16,76.970001
2019-04-17,77.059998
2019-04-18,77.93
2019-04-22,76.5
2019-04-23,76.739998
2019-04-24,76.58000200000001
2019-04-25,71.459999
2019-04-26,73.230003
2019-04-29,73.82
2019-04-30,74.07
2019-05-01,75.110001
2019-05-02,74.980003
2019-05-03,75.120003
2019-05-06,74.25
2019-05-07,72.91999799999999
2019-05-08,72.260002
2019-05-09,71.540001
2019-05-10,73.040001
2019-05-13,70.489998
2019-05-14,69.540001
2019-05-15,68.389999
2019-05-16,68.33000200000001
2019-05-17,65.900002
2019-05-20,64.379997
2019-05-21,64.660004
2019-05-22,65.339996
2019-05-23,63.360001000000004
2019-05-24,65.459999
2019-05-28,65.980003
2019-05-29,64.339996
2019-05-30,63.709998999999996
2019-05-31,62.380001
2019-06-03,63.32
2019-06-04,65.959999
2019-06-05,67.360001
2019-06-06,67.209999
2019-06-07,67.370003
2019-06-10,68.019997
2019-06-11,68.449997
2019-06-12,68.199997
2019-06-13,69.029999
2019-06-14,68.0
2019-06-17,68.050003
2019-06-18,69.849998
2019-06-19,70.870003
2019-06-20,72.290001
2019-06-21,72.760002
2019-06-24,68.120003
2019-06-25,68.480003
2019-06-26,68.620003
2019-06-27,69.07
2019-06-28,71.760002
2019-07-01,73.360001
2019-07-02,73.459999
2019-07-03,73.529999
2019-07-05,73.739998
2019-07-08,73.860001
2019-07-09,72.269997
2019-07-10,69.940002
2019-07-11,69.800003
2019-07-12,72.040001
2019-07-15,71.220001
2019-07-16,72.5
2019-07-17,70.690002
2019-07-18,69.540001
2019-07-19,70.059998
2019-07-22,70.449997
2019-07-23,71.980003
2019-07-24,73.0
2019-07-25,71.720001
2019-07-26,71.839996
2019-07-29,71.099998
2019-07-30,77.82
2019-07-31,77.68
2019-08-01,75.959999
2019-08-02,75.339996
2019-08-05,72.5
2019-08-06,73.150002
2019-08-07,75.309998
2019-08-08,71.83000200000001
2019-08-09,68.769997
2019-08-12,68.190002
2019-08-13,67.08000200000001
2019-08-14,64.25
2019-08-15,62.310001
2019-08-16,66.620003
2019-08-19,68.099998
2019-08-20,68.0
2019-08-21,68.809998
2019-08-22,68.260002
2019-08-23,66.050003
2019-08-26,66.019997
2019-08-27,65.940002
2019-08-28,66.230003
2019-08-29,67.550003
2019-08-30,69.209999
2019-09-03,65.809998
2019-09-04,66.300003
2019-09-05,67.989998
2019-09-06,68.269997
2019-09-09,70.379997
2019-09-10,72.25
2019-09-11,74.459999
2019-09-12,74.800003
2019-09-13,75.18
2019-09-16,76.190002
2019-09-17,75.730003
2019-09-18,74.650002
2019-09-19,73.760002
2019-09-20,74.029999
2019-09-23,73.849998
2019-09-24,72.120003
2019-09-25,73.0
2019-09-26,71.93
2019-09-27,72.0
2019-09-30,71.860001
2019-10-01,68.379997
2019-10-02,66.08000200000001
2019-10-03,66.08000200000001
2019-10-04,65.489998
2019-10-07,65.029999
2019-10-08,63.669998
2019-10-09,63.59
2019-10-10,64.959999
2019-10-11,66.610001
2019-10-14,66.660004
2019-10-15,67.779999
2019-10-16,68.16999799999999
2019-10-17,69.68
2019-10-18,69.41999799999999
2019-10-21,69.269997
2019-10-22,70.540001
2019-10-23,70.519997
2019-10-24,69.75
2019-10-25,70.5
2019-10-28,70.0
2019-10-29,69.989998
2019-10-30,68.300003
2019-10-31,69.370003
2019-11-01,74.690002
2019-11-04,77.370003
2019-11-05,77.66999799999999
2019-11-06,77.91999799999999
2019-11-07,78.599998
2019-11-08,78.849998
2019-11-11,78.589996
2019-11-12,78.440002
2019-11-13,78.410004
2019-11-14,78.540001
2019-11-15,79.809998
2019-11-18,78.870003
2019-11-19,79.16999799999999
2019-11-20,78.959999
2019-11-21,79.389999
2019-11-22,79.839996
2019-11-25,80.970001
2019-11-26,80.110001
2019-11-27,79.089996
2019-11-29,78.57
2019-12-02,77.589996
2019-12-03,76.389999
2019-12-04,76.480003
2019-12-05,76.5
2019-12-06,77.230003
2019-12-09,75.010002
2019-12-10,74.480003
2019-12-11,74.900002
2019-12-12,75.139999
2019-12-13,75.160004
2019-12-16,74.760002
2019-12-17,74.41999799999999
2019-12-18,74.769997
2019-12-19,76.099998
2019-12-20,76.410004
2019-12-23,77.860001
2019-12-24,77.629997
2019-12-26,78.18
2019-12-27,78.550003
2019-12-30,77.599998
2019-12-31,77.800003
2020-01-02,80.949997
2020-01-03,80.33000200000001
2020-01-06,80.0
2020-01-07,79.970001
2020-01-08,78.599998
2020-01-09,78.459999
2020-01-10,77.690002
2020-01-13,78.440002
2020-01-14,78.529999
2020-01-15,78.410004
2020-01-16,79.839996
2020-01-17,80.150002
2020-01-21,79.120003
2020-01-22,79.110001
2020-01-23,79.980003
2020-01-24,79.040001
2020-01-27,76.110001
2020-01-28,77.199997
2020-01-29,77.300003
2020-01-30,77.0
2020-01-31,73.860001
2020-02-03,76.040001
2020-02-04,79.08000200000001
2020-02-05,81.0
2020-02-06,80.16999799999999
2020-02-07,77.43
2020-02-10,77.559998
2020-02-11,77.620003
2020-02-12,78.779999
2020-02-13,77.489998
2020-02-14,77.050003
2020-02-18,80.010002
2020-02-19,78.639999
2020-02-20,78.839996
2020-02-21,78.5
2020-02-24,74.290001
2020-02-25,72.540001
2020-02-26,70.879997
2020-02-27,68.699997
2020-02-28,68.699997
2020-03-02,68.370003
2020-03-03,65.139999
2020-03-04,65.400002
2020-03-05,61.93
2020-03-06,61.52
2020-03-09,54.75
2020-03-10,59.970001
2020-03-11,56.119999
2020-03-12,53.27
2020-03-13,54.950001
2020-03-16,48.080002
2020-03-17,50.16
2020-03-18,41.02
2020-03-19,42.619999
2020-03-20,40.75
2020-03-23,41.130001
2020-03-24,45.950001
2020-03-25,46.700001
2020-03-26,50.509997999999996
2020-03-27,47.580002
2020-03-30,49.220001
2020-03-31,48.130001
2020-04-01,46.119999
2020-04-02,43.84
2020-04-03,44.060001
2020-04-06,49.09
2020-04-07,49.93
2020-04-08,52.529999
2020-04-09,55.259997999999996
2020-04-13,51.82
2020-04-14,52.439999
2020-04-15,49.639998999999996
2020-04-16,47.52
2020-04-17,49.25
2020-04-20,48.950001
2020-04-21,50.060001
2020-04-22,51.0
2020-04-23,52.009997999999996
2020-04-24,53.439999
2020-04-27,54.43
2020-04-28,56.32
2020-04-29,59.18
2020-04-30,56.419998
2020-05-01,54.41
2020-05-04,52.650002
2020-05-05,55.139998999999996
2020-05-06,53.009997999999996
2020-05-07,55.259997999999996
2020-05-08,57.32
2020-05-11,54.650002
2020-05-12,52.59
2020-05-13,50.82
2020-05-14,52.139998999999996
2020-05-15,52.360001000000004
2020-05-18,56.639998999999996
2020-05-19,55.689999
2020-05-20,57.830002
2020-05-21,57.099998
2020-05-22,56.799999
2020-05-26,60.630001
2020-05-27,63.959998999999996
