Date,MGM
2002-08-15,18.375
2002-08-16,18.325001
2002-08-19,18.629998999999998
2002-08-20,18.434998999999998
2002-08-21,18.5
2002-08-22,18.135
2002-08-23,18.15
2002-08-26,18.145
2002-08-27,17.25
2002-08-28,17.825001
2002-08-29,18.0
2002-08-30,17.745001000000002
2002-09-03,17.4
2002-09-04,17.65
2002-09-05,17.174999
2002-09-06,17.225
2002-09-09,17.5
2002-09-10,17.969998999999998
2002-09-11,18.219998999999998
2002-09-12,18.129998999999998
2002-09-13,18.049999
2002-09-16,18.0
2002-09-17,18.165001
2002-09-18,18.315001000000002
2002-09-19,18.174999
2002-09-20,17.559998999999998
2002-09-23,17.66
2002-09-24,17.475
2002-09-25,18.049999
2002-09-26,18.540001
2002-09-27,18.375
2002-09-30,18.65
2002-10-01,19.190001000000002
2002-10-02,18.73
2002-10-03,18.875
2002-10-04,18.184998999999998
2002-10-07,17.35
2002-10-08,17.25
2002-10-09,15.84
2002-10-10,16.275
2002-10-11,17.125
2002-10-14,16.945
2002-10-15,17.450001
2002-10-16,16.625
2002-10-17,16.674999
2002-10-18,16.84
2002-10-21,17.25
2002-10-22,16.705
2002-10-23,15.575
2002-10-24,15.015
2002-10-25,15.925
2002-10-28,15.16
2002-10-29,15.475
2002-10-30,15.525
2002-10-31,15.55
2002-11-01,16.049999
2002-11-04,16.049999
2002-11-05,16.045
2002-11-06,16.25
2002-11-07,15.39
2002-11-08,15.7
2002-11-11,15.15
2002-11-12,15.655
2002-11-13,15.76
2002-11-14,16.030001000000002
2002-11-15,16.450001
2002-11-18,16.225
2002-11-19,16.325001
2002-11-20,16.0
2002-11-21,16.245001000000002
2002-11-22,16.110001
2002-11-25,16.35
2002-11-26,16.309998999999998
2002-11-27,17.049999
2002-11-29,16.91
2002-12-02,17.1
2002-12-03,16.799999
2002-12-04,16.700001
2002-12-05,16.299999
2002-12-06,16.530001000000002
2002-12-09,16.325001
2002-12-10,16.42
2002-12-11,16.299999
2002-12-12,16.495001000000002
2002-12-13,16.0
2002-12-16,16.299999
2002-12-17,16.575001
2002-12-18,16.475
2002-12-19,16.165001
2002-12-20,16.700001
2002-12-23,16.725
2002-12-24,16.73
2002-12-26,16.754998999999998
2002-12-27,16.275
2002-12-30,16.445
2002-12-31,16.485001
2003-01-02,17.174999
2003-01-03,16.915001
2003-01-06,16.370001000000002
2003-01-07,16.309998999999998
2003-01-08,14.15
2003-01-09,14.605
2003-01-10,14.5
2003-01-13,14.36
2003-01-14,14.56
2003-01-15,14.025
2003-01-16,13.995
2003-01-17,13.685
2003-01-21,13.325
2003-01-22,13.28
2003-01-23,13.42
2003-01-24,13.25
2003-01-27,12.925
2003-01-28,13.25
2003-01-29,13.415
2003-01-30,12.75
2003-01-31,13.1
2003-02-03,12.935
2003-02-04,12.525
2003-02-05,12.5
2003-02-06,12.24
2003-02-07,12.535
2003-02-10,12.775
2003-02-11,12.885
2003-02-12,12.665
2003-02-13,12.4
2003-02-14,12.72
2003-02-18,13.035
2003-02-19,12.815
2003-02-20,12.675
2003-02-21,13.245
2003-02-24,12.865
2003-02-25,12.675
2003-02-26,12.55
2003-02-27,12.74
2003-02-28,12.81
2003-03-03,12.625
2003-03-04,12.395
2003-03-05,12.44
2003-03-06,12.455
2003-03-07,13.1
2003-03-10,12.99
2003-03-11,12.77
2003-03-12,12.89
2003-03-13,13.59
2003-03-14,13.825
2003-03-17,14.425
2003-03-18,14.255
2003-03-19,14.5
2003-03-20,15.035
2003-03-21,15.585
2003-03-24,14.56
2003-03-25,14.815
2003-03-26,15.0
2003-03-27,15.005
2003-03-28,14.945
2003-03-31,14.625
2003-04-01,13.945
2003-04-02,14.79
2003-04-03,14.68
2003-04-04,14.65
2003-04-07,15.06
2003-04-08,15.025
2003-04-09,14.96
2003-04-10,14.575
2003-04-11,14.66
2003-04-14,15.2
2003-04-15,14.955
2003-04-16,13.36
2003-04-17,14.015
2003-04-21,13.98
2003-04-22,14.25
2003-04-23,13.875
2003-04-24,13.835
2003-04-25,13.52
2003-04-28,13.87
2003-04-29,14.125
2003-04-30,14.21
2003-05-01,13.735
2003-05-02,13.99
2003-05-05,14.21
2003-05-06,14.325
2003-05-07,14.56
2003-05-08,14.425
2003-05-09,14.35
2003-05-12,14.39
2003-05-13,14.25
2003-05-14,13.94
2003-05-15,14.005
2003-05-16,14.055
2003-05-19,13.66
2003-05-20,13.515
2003-05-21,13.285
2003-05-22,13.4
2003-05-23,13.38
2003-05-27,13.74
2003-05-28,13.795
2003-05-29,13.555
2003-05-30,14.125
2003-06-02,14.405
2003-06-03,14.375
2003-06-04,15.095
2003-06-05,15.75
2003-06-06,16.334999
2003-06-09,15.94
2003-06-10,16.040001
2003-06-11,16.32
2003-06-12,16.495001000000002
2003-06-13,17.200001
2003-06-16,17.52
2003-06-17,17.375
2003-06-18,16.975
2003-06-19,16.629998999999998
2003-06-20,16.610001
2003-06-23,16.4
2003-06-24,16.795
2003-06-25,17.0
2003-06-26,17.190001000000002
2003-06-27,17.184998999999998
2003-06-30,17.09
2003-07-01,16.895
2003-07-02,17.450001
2003-07-03,17.385
2003-07-07,17.475
2003-07-08,17.325001
2003-07-09,17.389999
2003-07-10,17.209999
2003-07-11,17.525
2003-07-14,17.209999
2003-07-15,17.33
2003-07-16,17.16
2003-07-17,16.940001000000002
2003-07-18,16.735001
2003-07-21,16.735001
2003-07-22,16.639999
2003-07-23,16.700001
2003-07-24,16.915001
2003-07-25,17.434998999999998
2003-07-28,17.424999
2003-07-29,17.225
2003-07-30,17.110001
2003-07-31,17.15
2003-08-01,17.139999
2003-08-04,17.264999
2003-08-05,17.07
2003-08-06,17.125
2003-08-07,17.225
2003-08-08,17.184998999999998
2003-08-11,17.125
2003-08-12,17.190001000000002
2003-08-13,17.205
2003-08-14,17.34
2003-08-15,17.309998999999998
2003-08-18,17.535
2003-08-19,17.805
2003-08-20,17.805
2003-08-21,17.934998999999998
2003-08-22,17.889999
2003-08-25,17.615
2003-08-26,17.690001000000002
2003-08-27,18.02
2003-08-28,17.99
2003-08-29,18.129998999999998
2003-09-02,18.219998999999998
2003-09-03,18.459999
2003-09-04,18.674999
2003-09-05,18.700001
2003-09-08,18.49
2003-09-09,18.184998999999998
2003-09-10,17.525
2003-09-11,17.625
2003-09-12,17.879998999999998
2003-09-15,17.959999
2003-09-16,18.395
2003-09-17,18.35
2003-09-18,19.004998999999998
2003-09-19,19.1
2003-09-22,18.855
2003-09-23,19.190001000000002
2003-09-24,18.809998999999998
2003-09-25,18.725
2003-09-26,18.525
2003-09-29,18.275
2003-09-30,18.275
2003-10-01,18.5
2003-10-02,18.475
2003-10-03,18.415001
2003-10-06,18.24
2003-10-07,18.0
2003-10-08,17.969998999999998
2003-10-09,18.15
2003-10-10,18.190001000000002
2003-10-13,18.450001
2003-10-14,18.35
2003-10-15,18.275
2003-10-16,18.26
2003-10-17,18.120001000000002
2003-10-20,18.1
2003-10-21,17.77
2003-10-22,17.475
2003-10-23,17.91
2003-10-24,17.65
2003-10-27,17.75
2003-10-28,17.975
2003-10-29,17.955
2003-10-30,18.0
2003-10-31,17.75
2003-11-03,17.85
2003-11-04,17.780001000000002
2003-11-05,17.700001
2003-11-06,17.764999
2003-11-07,17.85
2003-11-10,17.625
2003-11-11,17.6
2003-11-12,18.035
2003-11-13,18.0
2003-11-14,17.905001000000002
2003-11-17,17.58
2003-11-18,17.465
2003-11-19,17.334999
2003-11-20,17.315001000000002
2003-11-21,17.424999
2003-11-24,17.77
2003-11-25,18.385
2003-11-26,18.565001000000002
2003-11-28,18.74
2003-12-01,18.865
2003-12-02,18.35
2003-12-03,18.610001
2003-12-04,18.639999
2003-12-05,18.415001
2003-12-08,18.575001
2003-12-09,18.280001000000002
2003-12-10,18.059998999999998
2003-12-11,18.25
2003-12-12,18.225
2003-12-15,18.235001
2003-12-16,18.625
2003-12-17,18.525
2003-12-18,18.860001
2003-12-19,18.85
2003-12-22,18.99
2003-12-23,18.875
2003-12-24,18.75
2003-12-26,18.719998999999998
2003-12-29,19.035
2003-12-30,18.915001
2003-12-31,18.805
2004-01-02,18.610001
2004-01-05,18.715
2004-01-06,18.844998999999998
2004-01-07,18.84
2004-01-08,18.754998999999998
2004-01-09,19.075001
2004-01-12,19.5
2004-01-13,19.35
2004-01-14,19.559998999999998
2004-01-15,19.469998999999998
2004-01-16,20.0
2004-01-20,19.775
2004-01-21,19.674999
2004-01-22,19.6
2004-01-23,19.719998999999998
2004-01-26,20.125
2004-01-27,20.225
2004-01-28,19.754998999999998
2004-01-29,20.075001
2004-01-30,20.205
2004-02-02,20.075001
2004-02-03,20.32
2004-02-04,20.125
2004-02-05,20.334999
2004-02-06,20.754998999999998
2004-02-09,21.305
2004-02-10,21.15
2004-02-11,21.370001000000002
2004-02-12,21.25
2004-02-13,21.225
2004-02-17,21.389999
2004-02-18,21.485001
2004-02-19,21.48
2004-02-20,21.465
2004-02-23,21.275
2004-02-24,21.195
2004-02-25,21.424999
2004-02-26,22.155001000000002
2004-02-27,21.775
2004-03-01,22.049999
2004-03-02,22.165001
2004-03-03,22.309998999999998
2004-03-04,22.485001
2004-03-05,22.48
2004-03-08,22.705
2004-03-09,22.48
2004-03-10,22.174999
2004-03-11,21.815001000000002
2004-03-12,22.275
2004-03-15,21.879998999999998
2004-03-16,22.325001
2004-03-17,22.645
2004-03-18,22.325001
2004-03-19,22.174999
2004-03-22,21.535
2004-03-23,21.77
2004-03-24,22.405001000000002
2004-03-25,22.844998999999998
2004-03-26,22.825001
2004-03-29,23.0
2004-03-30,22.615
2004-03-31,22.67
2004-04-01,23.09
2004-04-02,23.385
2004-04-05,24.285
2004-04-06,23.924999
2004-04-07,23.545
2004-04-08,23.215
2004-04-12,23.125
2004-04-13,22.5
2004-04-14,22.475
2004-04-15,21.995001000000002
2004-04-16,22.245001000000002
2004-04-19,22.879998999999998
2004-04-20,23.075001
2004-04-21,23.48
2004-04-22,23.799999
2004-04-23,23.645
2004-04-26,23.35
2004-04-27,23.690001000000002
2004-04-28,23.405001000000002
2004-04-29,23.24
2004-04-30,22.905001000000002
2004-05-03,23.74
2004-05-04,22.245001000000002
2004-05-05,22.764999
2004-05-06,22.695
2004-05-07,21.379998999999998
2004-05-10,20.92
2004-05-11,21.445
2004-05-12,21.405001000000002
2004-05-13,20.860001
2004-05-14,21.155001000000002
2004-05-17,21.045
2004-05-18,21.700001
2004-05-19,21.715
2004-05-20,21.764999
2004-05-21,21.934998999999998
2004-05-24,22.059998999999998
2004-05-25,22.389999
2004-05-26,22.285
2004-05-27,22.200001
2004-05-28,22.205
2004-06-01,22.65
2004-06-02,22.540001
2004-06-03,22.264999
2004-06-04,23.014999
2004-06-07,22.42
2004-06-08,23.995001000000002
2004-06-09,23.76
2004-06-10,23.799999
2004-06-14,24.1
2004-06-15,24.75
2004-06-16,24.440001000000002
2004-06-17,24.1
2004-06-18,23.775
2004-06-21,23.940001000000002
2004-06-22,24.025
2004-06-23,23.924999
2004-06-24,23.775
2004-06-25,23.75
2004-06-28,23.695
2004-06-29,23.745001000000002
2004-06-30,23.469998999999998
2004-07-01,23.290001
2004-07-02,23.25
2004-07-06,22.924999
2004-07-07,22.445
2004-07-08,21.43
2004-07-09,21.445
2004-07-12,21.440001000000002
2004-07-13,21.700001
2004-07-14,21.59
2004-07-15,21.219998999999998
2004-07-16,21.1
2004-07-19,21.07
2004-07-20,21.165001
2004-07-21,21.540001
2004-07-22,22.625
2004-07-23,22.5
2004-07-26,22.049999
2004-07-27,22.17
2004-07-28,21.92
2004-07-29,21.985001
2004-07-30,22.075001
2004-08-02,22.02
2004-08-03,21.75
2004-08-04,21.415001
2004-08-05,21.264999
2004-08-06,20.93
2004-08-09,20.799999
2004-08-10,21.219998999999998
2004-08-11,20.93
2004-08-12,20.355
2004-08-13,20.1
2004-08-16,20.549999
2004-08-17,20.799999
2004-08-18,20.42
2004-08-19,20.139999
2004-08-20,20.299999
2004-08-23,20.15
2004-08-24,20.125
2004-08-25,20.75
2004-08-26,21.25
2004-08-27,20.940001000000002
2004-08-30,20.629998999999998
2004-08-31,20.67
2004-09-01,21.165001
2004-09-02,21.295
2004-09-03,21.405001000000002
2004-09-07,22.129998999999998
2004-09-08,22.0
2004-09-09,21.934998999999998
2004-09-10,21.9
2004-09-13,22.325001
2004-09-14,22.940001000000002
2004-09-15,22.9
2004-09-16,22.889999
2004-09-17,23.094998999999998
2004-09-20,23.549999
2004-09-21,23.834999
2004-09-22,23.52
2004-09-23,23.540001
2004-09-24,24.184998999999998
2004-09-27,23.735001
2004-09-28,24.315001000000002
2004-09-29,24.15
2004-09-30,24.825001
2004-10-01,24.924999
2004-10-04,25.275
2004-10-05,25.780001000000002
2004-10-06,26.225
2004-10-07,26.049999
2004-10-08,26.049999
2004-10-11,25.825001
2004-10-12,25.790001
2004-10-13,26.155001000000002
2004-10-14,26.17
2004-10-15,26.799999
2004-10-18,27.15
2004-10-19,27.525
2004-10-20,26.285
2004-10-21,25.975
2004-10-22,26.035
2004-10-25,26.365
2004-10-26,26.379998999999998
2004-10-27,26.75
2004-10-28,26.625
2004-10-29,26.9
2004-11-01,27.215
2004-11-02,27.385
2004-11-03,28.215
2004-11-04,28.690001000000002
2004-11-05,29.809998999999998
2004-11-08,29.725
2004-11-09,29.85
2004-11-10,29.459999
2004-11-11,28.950001
2004-11-12,28.74
2004-11-15,29.125
2004-11-16,28.709999
2004-11-17,28.75
2004-11-18,28.809998999999998
2004-11-19,28.145
2004-11-22,28.344998999999998
2004-11-23,28.41
2004-11-24,29.035
2004-11-26,29.4
2004-11-29,29.219998999999998
2004-11-30,29.15
2004-12-01,30.325001
2004-12-02,30.35
2004-12-03,31.77
2004-12-06,31.584999
2004-12-07,31.190001000000002
2004-12-08,31.35
2004-12-09,31.450001
2004-12-10,32.849998
2004-12-13,33.5
2004-12-14,33.915001000000004
2004-12-15,33.955002
2004-12-16,34.625
2004-12-17,34.924999
2004-12-20,34.16
2004-12-21,35.0
2004-12-22,35.18
2004-12-23,35.255001
2004-12-27,34.68
2004-12-28,35.799999
2004-12-29,36.02
2004-12-30,36.540001000000004
2004-12-31,36.369999
2005-01-03,35.834998999999996
2005-01-04,35.560001
2005-01-05,36.200001
2005-01-06,38.345001
2005-01-07,37.25
2005-01-10,37.150002
2005-01-11,37.715
2005-01-12,37.224998
2005-01-13,36.950001
2005-01-14,36.884997999999996
2005-01-18,38.150002
2005-01-19,38.025002
2005-01-20,36.404999
2005-01-21,35.799999
2005-01-24,34.900002
2005-01-25,34.849998
2005-01-26,35.419998
2005-01-27,35.650002
2005-01-28,36.424999
2005-01-31,35.904999
2005-02-01,36.895
2005-02-02,37.974998
2005-02-03,37.875
2005-02-04,39.0
2005-02-07,39.605
2005-02-08,39.575001
2005-02-09,38.5
2005-02-10,38.435001
2005-02-11,38.93
2005-02-14,38.965
2005-02-15,39.07
2005-02-16,38.900002
2005-02-17,39.25
2005-02-18,39.25
2005-02-22,37.525002
2005-02-23,37.41
2005-02-24,37.325001
2005-02-25,37.049999
2005-02-28,37.084998999999996
2005-03-01,37.639998999999996
2005-03-02,37.875
2005-03-03,37.834998999999996
2005-03-04,37.575001
2005-03-07,38.174999
2005-03-08,36.884997999999996
2005-03-09,36.224998
2005-03-10,35.845001
2005-03-11,36.334998999999996
2005-03-14,36.904999
2005-03-15,38.52
2005-03-16,37.674999
2005-03-17,37.935001
2005-03-18,37.93
2005-03-21,37.939999
2005-03-22,37.630001
2005-03-23,36.169998
2005-03-24,36.645
2005-03-28,36.380001
2005-03-29,35.125
2005-03-30,35.400002
2005-03-31,35.41
2005-04-01,35.189999
2005-04-04,35.264998999999996
2005-04-05,34.985001000000004
2005-04-06,35.145
2005-04-07,36.255001
2005-04-08,36.435001
2005-04-11,36.400002
2005-04-12,36.990002000000004
2005-04-13,37.525002
2005-04-14,36.75
2005-04-15,35.334998999999996
2005-04-18,34.865002000000004
2005-04-19,34.439999
2005-04-20,33.549999
2005-04-21,34.345001
2005-04-22,33.349998
2005-04-25,34.700001
2005-04-26,35.299999
2005-04-27,34.849998
2005-04-28,34.424999
2005-04-29,34.904999
2005-05-02,35.0
2005-05-03,34.049999
2005-05-04,35.48
2005-05-05,35.375
2005-05-06,35.639998999999996
2005-05-09,35.025002
2005-05-10,34.360001000000004
2005-05-11,34.25
2005-05-12,33.415001000000004
2005-05-13,33.400002
2005-05-16,34.700001
2005-05-17,35.310001
2005-05-18,35.700001
2005-05-19,36.599998
2005-05-20,36.43
2005-05-23,36.240002000000004
2005-05-24,36.07
2005-05-25,35.700001
2005-05-26,36.389998999999996
2005-05-27,36.5
2005-05-31,38.09
2005-06-01,38.150002
2005-06-02,38.709998999999996
2005-06-03,39.75
2005-06-06,39.07
2005-06-07,38.66
2005-06-08,39.57
2005-06-09,41.849998
2005-06-10,41.18
2005-06-13,41.459998999999996
2005-06-14,42.540001000000004
2005-06-15,42.299999
2005-06-16,41.82
2005-06-17,41.810001
2005-06-20,41.259997999999996
2005-06-21,41.450001
2005-06-22,41.5
2005-06-23,40.16
2005-06-24,39.25
2005-06-27,38.830002
2005-06-28,39.830002
2005-06-29,39.810001
2005-06-30,39.580002
2005-07-01,39.790001000000004
2005-07-05,40.099998
2005-07-06,40.57
2005-07-07,41.099998
2005-07-08,41.950001
2005-07-11,42.669998
2005-07-12,42.66
2005-07-13,42.709998999999996
2005-07-14,42.990002000000004
2005-07-15,43.799999
2005-07-18,43.59
2005-07-19,43.610001000000004
2005-07-20,44.98
2005-07-21,45.130001
2005-07-22,45.23
2005-07-25,43.77
2005-07-26,44.080002
2005-07-27,43.900002
2005-07-28,46.0
2005-07-29,45.450001
2005-08-01,45.18
2005-08-02,45.549999
2005-08-03,44.080002
2005-08-04,42.93
2005-08-05,42.82
2005-08-08,41.93
2005-08-09,43.150002
2005-08-10,43.509997999999996
2005-08-11,42.849998
2005-08-12,42.310001
2005-08-15,42.919998
2005-08-16,41.560001
2005-08-17,43.119999
2005-08-18,42.450001
2005-08-19,41.799999
2005-08-22,42.689999
2005-08-23,42.060001
2005-08-24,42.009997999999996
2005-08-25,43.419998
2005-08-26,42.779999
2005-08-29,43.299999
2005-08-30,42.599998
2005-08-31,42.259997999999996
2005-09-01,42.0
2005-09-02,42.16
2005-09-06,42.720001
2005-09-07,45.549999
2005-09-08,45.59
2005-09-09,45.73
2005-09-12,45.639998999999996
2005-09-13,45.099998
2005-09-14,44.73
2005-09-15,44.849998
2005-09-16,44.779999
2005-09-19,43.740002000000004
2005-09-20,42.049999
2005-09-21,42.220001
2005-09-22,43.380001
2005-09-23,43.830002
2005-09-26,43.150002
2005-09-27,43.599998
2005-09-28,43.220001
2005-09-29,43.299999
2005-09-30,43.77
2005-10-03,42.849998
2005-10-04,43.669998
2005-10-05,42.32
2005-10-06,42.110001000000004
2005-10-07,41.77
2005-10-10,40.0
2005-10-11,39.919998
2005-10-12,39.0
2005-10-13,39.349998
2005-10-14,40.439999
2005-10-17,40.59
2005-10-18,39.41
2005-10-19,42.119999
2005-10-20,42.25
2005-10-21,41.98
2005-10-24,43.389998999999996
2005-10-25,43.709998999999996
2005-10-26,37.75
2005-10-27,36.810001
2005-10-28,37.400002
2005-10-31,37.369999
2005-11-01,36.619999
2005-11-02,37.5
2005-11-03,38.939999
2005-11-04,39.400002
2005-11-07,39.18
2005-11-08,38.009997999999996
2005-11-09,37.799999
2005-11-10,39.150002
2005-11-11,38.799999
2005-11-14,38.630001
2005-11-15,38.93
2005-11-16,37.799999
2005-11-17,38.549999
2005-11-18,38.549999
2005-11-21,40.290001000000004
2005-11-22,40.220001
2005-11-23,41.189999
2005-11-25,41.139998999999996
2005-11-28,39.619999
2005-11-29,39.200001
2005-11-30,38.110001000000004
2005-12-01,38.98
2005-12-02,38.639998999999996
2005-12-05,37.450001
2005-12-06,37.450001
2005-12-07,37.25
2005-12-08,37.580002
2005-12-09,37.779999
2005-12-12,38.66
2005-12-13,37.200001
2005-12-14,36.970001
2005-12-15,36.77
2005-12-16,36.52
2005-12-19,35.509997999999996
2005-12-20,36.0
2005-12-21,36.299999
2005-12-22,36.220001
2005-12-23,36.0
2005-12-27,35.799999
2005-12-28,35.900002
2005-12-29,36.310001
2005-12-30,36.669998
2006-01-03,36.93
2006-01-04,35.98
2006-01-05,35.75
2006-01-06,36.59
2006-01-09,37.709998999999996
2006-01-10,37.84
2006-01-11,38.549999
2006-01-12,37.73
2006-01-13,37.84
2006-01-17,36.900002
2006-01-18,37.0
2006-01-19,36.599998
2006-01-20,36.099998
2006-01-23,35.43
2006-01-24,36.549999
2006-01-25,36.689999
2006-01-26,37.639998999999996
2006-01-27,37.849998
2006-01-30,37.419998
2006-01-31,37.060001
2006-02-01,37.650002
2006-02-02,37.09
2006-02-03,36.68
2006-02-06,36.720001
2006-02-07,36.5
2006-02-08,38.439999
2006-02-09,38.200001
2006-02-10,38.580002
2006-02-13,38.139998999999996
2006-02-14,37.77
2006-02-15,39.02
2006-02-16,39.040001000000004
2006-02-17,39.709998999999996
2006-02-21,38.610001000000004
2006-02-22,39.540001000000004
2006-02-23,37.93
2006-02-24,38.119999
2006-02-27,37.68
2006-02-28,36.970001
2006-03-01,37.110001000000004
2006-03-02,37.639998999999996
2006-03-03,38.189999
2006-03-06,39.509997999999996
2006-03-07,39.299999
2006-03-08,38.849998
2006-03-09,38.560001
2006-03-10,38.709998999999996
2006-03-13,38.57
2006-03-14,38.23
2006-03-15,38.16
2006-03-16,38.240002000000004
2006-03-17,39.290001000000004
2006-03-20,39.200001
2006-03-21,40.5
2006-03-22,41.959998999999996
2006-03-23,41.509997999999996
2006-03-24,41.400002
2006-03-27,42.049999
2006-03-28,42.560001
2006-03-29,42.939999
2006-03-30,43.0
2006-03-31,43.09
2006-04-03,42.93
2006-04-04,43.169998
2006-04-05,43.759997999999996
2006-04-06,44.279999
2006-04-07,44.610001000000004
2006-04-10,44.279999
2006-04-11,43.77
2006-04-12,43.919998
2006-04-13,43.880001
2006-04-17,43.369999
2006-04-18,44.119999
2006-04-19,44.349998
2006-04-20,44.799999
2006-04-21,44.34
2006-04-24,43.490002000000004
2006-04-25,43.880001
2006-04-26,43.939999
2006-04-27,44.599998
2006-04-28,44.900002
2006-05-01,44.48
2006-05-02,43.790001000000004
2006-05-03,43.650002
2006-05-04,44.439999
2006-05-05,45.310001
2006-05-08,45.599998
2006-05-09,45.639998999999996
2006-05-10,45.18
2006-05-11,45.220001
2006-05-12,43.75
2006-05-15,43.939999
2006-05-16,43.25
2006-05-17,42.310001
2006-05-18,42.09
2006-05-19,42.330002
2006-05-22,41.919998
2006-05-23,41.790001000000004
2006-05-24,41.529999
2006-05-25,42.450001
2006-05-26,41.790001000000004
2006-05-30,40.869999
2006-05-31,41.459998999999996
2006-06-01,42.810001
2006-06-02,42.09
2006-06-05,41.049999
2006-06-06,40.080002
2006-06-07,40.23
2006-06-08,39.470001
2006-06-09,40.279999
2006-06-12,39.540001000000004
2006-06-13,39.240002000000004
2006-06-14,39.400002
2006-06-15,40.259997999999996
2006-06-16,39.84
2006-06-19,40.139998999999996
2006-06-20,39.919998
2006-06-21,40.619999
2006-06-22,39.799999
2006-06-23,40.049999
2006-06-26,38.869999
2006-06-27,38.220001
2006-06-28,38.82
2006-06-29,40.27
2006-06-30,40.799999
2006-07-03,40.830002
2006-07-05,40.25
2006-07-06,39.98
2006-07-07,38.240002000000004
2006-07-10,38.16
2006-07-11,37.900002
2006-07-12,38.009997999999996
2006-07-13,37.25
2006-07-14,36.23
2006-07-17,36.700001
2006-07-18,36.59
2006-07-19,38.27
2006-07-20,37.23
2006-07-21,36.27
2006-07-24,37.650002
2006-07-25,37.799999
2006-07-26,36.990002000000004
2006-07-27,35.299999
2006-07-28,35.889998999999996
2006-07-31,35.540001000000004
2006-08-01,35.290001000000004
2006-08-02,38.0
2006-08-03,35.310001
2006-08-04,34.93
2006-08-07,35.349998
2006-08-08,34.849998
2006-08-09,34.720001
2006-08-10,35.07
2006-08-11,35.389998999999996
2006-08-14,35.34
2006-08-15,35.82
2006-08-16,37.25
2006-08-17,37.73
2006-08-18,37.310001
2006-08-21,37.209998999999996
2006-08-22,35.900002
2006-08-23,35.330002
2006-08-24,35.119999
2006-08-25,34.650002
2006-08-28,35.279999
2006-08-29,35.34
2006-08-30,35.32
2006-08-31,35.68
2006-09-01,35.220001
2006-09-05,35.369999
2006-09-06,35.080002
2006-09-07,35.110001000000004
2006-09-08,34.950001
2006-09-11,35.110001000000004
2006-09-12,36.369999
2006-09-13,35.880001
2006-09-14,36.810001
2006-09-15,38.5
2006-09-18,38.619999
2006-09-19,39.150002
2006-09-20,39.689999
2006-09-21,40.060001
2006-09-22,38.900002
2006-09-25,39.259997999999996
2006-09-26,39.630001
2006-09-27,38.75
2006-09-28,39.349998
2006-09-29,39.490002000000004
2006-10-02,40.689999
2006-10-03,40.419998
2006-10-04,41.630001
2006-10-05,42.48
2006-10-06,41.709998999999996
2006-10-09,41.52
2006-10-10,41.779999
2006-10-11,41.299999
2006-10-12,41.790001000000004
2006-10-13,42.82
2006-10-16,42.810001
2006-10-17,42.84
2006-10-18,42.84
2006-10-19,42.869999
2006-10-20,43.07
2006-10-23,43.23
2006-10-24,42.619999
2006-10-25,43.220001
2006-10-26,43.450001
2006-10-27,43.43
2006-10-30,43.169998
2006-10-31,43.02
2006-11-01,42.810001
2006-11-02,43.650002
2006-11-03,44.959998999999996
2006-11-06,44.630001
2006-11-07,45.0
2006-11-08,45.130001
2006-11-09,44.709998999999996
2006-11-10,44.75
2006-11-13,45.82
2006-11-14,45.830002
2006-11-15,45.799999
2006-11-16,47.959998999999996
2006-11-17,47.860001000000004
2006-11-20,48.950001
2006-11-21,49.0
2006-11-22,54.209998999999996
2006-11-24,54.220001
2006-11-27,53.919998
2006-11-28,53.619999
2006-11-29,54.470001
2006-11-30,53.77
2006-12-01,53.669998
2006-12-04,56.349998
2006-12-05,56.32
2006-12-06,56.25
2006-12-07,56.279999
2006-12-08,55.720001
2006-12-11,56.279999
2006-12-12,55.509997999999996
2006-12-13,55.389998999999996
2006-12-14,56.200001
2006-12-15,55.310001
2006-12-18,56.380001
2006-12-19,56.18
2006-12-20,57.799999
2006-12-21,57.540001000000004
2006-12-22,56.330002
2006-12-26,56.43
2006-12-27,57.200001
2006-12-28,57.400002
2006-12-29,57.349998
2007-01-03,57.57
2007-01-04,57.099998
2007-01-05,56.900002
2007-01-08,59.799999
2007-01-09,61.040001000000004
2007-01-10,63.610001000000004
2007-01-11,68.550003
2007-01-12,67.75
2007-01-16,69.129997
2007-01-17,68.190002
2007-01-18,67.900002
2007-01-19,67.260002
2007-01-22,67.860001
2007-01-23,70.150002
2007-01-24,72.099998
2007-01-25,69.949997
2007-01-26,70.269997
2007-01-29,69.07
2007-01-30,67.5
2007-01-31,69.970001
2007-02-01,72.480003
2007-02-02,71.540001
2007-02-05,72.589996
2007-02-06,72.08000200000001
2007-02-07,73.360001
2007-02-08,74.400002
2007-02-09,71.300003
2007-02-12,69.400002
2007-02-13,70.239998
2007-02-14,70.379997
2007-02-15,70.779999
2007-02-16,68.970001
2007-02-20,70.0
2007-02-21,69.75
2007-02-22,72.260002
2007-02-23,72.589996
2007-02-26,72.620003
2007-02-27,68.690002
2007-02-28,71.059998
2007-03-01,71.68
2007-03-02,69.160004
2007-03-05,65.129997
2007-03-06,66.790001
2007-03-07,65.220001
2007-03-08,67.33000200000001
2007-03-09,67.370003
2007-03-12,67.809998
2007-03-13,67.150002
2007-03-14,66.980003
2007-03-15,67.599998
2007-03-16,66.760002
2007-03-19,67.800003
2007-03-20,70.639999
2007-03-21,71.25
2007-03-22,72.150002
2007-03-23,71.269997
2007-03-26,71.599998
2007-03-27,70.300003
