Date,MS
2007-02-21,83.190002
2007-02-22,82.75
2007-02-23,80.970001
2007-02-26,78.519997
2007-02-27,74.129997
2007-02-28,74.91999799999999
2007-03-01,75.089996
2007-03-02,73.400002
2007-03-05,71.639999
2007-03-06,73.550003
2007-03-07,73.889999
2007-03-08,75.410004
2007-03-09,76.0
2007-03-12,76.059998
2007-03-13,72.08000200000001
2007-03-14,73.809998
2007-03-15,74.889999
2007-03-16,74.410004
2007-03-19,75.019997
2007-03-20,76.110001
2007-03-21,81.33000200000001
2007-03-22,81.129997
2007-03-23,81.099998
2007-03-26,80.370003
2007-03-27,79.470001
2007-03-28,78.33000200000001
2007-03-29,78.43
2007-03-30,78.760002
2007-04-02,78.690002
2007-04-03,80.18
2007-04-04,79.809998
2007-04-05,80.300003
2007-04-09,80.300003
2007-04-10,80.279999
2007-04-11,79.400002
2007-04-12,80.07
2007-04-13,79.989998
2007-04-16,82.07
2007-04-17,81.589996
2007-04-18,81.82
2007-04-19,82.589996
2007-04-20,82.910004
2007-04-23,83.559998
2007-04-24,83.510002
2007-04-25,84.519997
2007-04-26,84.379997
2007-04-27,85.010002
2007-04-30,84.010002
2007-05-01,84.110001
2007-05-02,84.360001
2007-05-03,85.279999
2007-05-04,86.57
2007-05-07,85.980003
2007-05-08,85.650002
2007-05-09,86.050003
2007-05-10,84.379997
2007-05-11,85.150002
2007-05-14,84.900002
2007-05-15,83.480003
2007-05-16,84.08000200000001
2007-05-17,84.16999799999999
2007-05-18,85.050003
2007-05-21,85.610001
2007-05-22,85.629997
2007-05-23,85.75
2007-05-24,84.459999
2007-05-25,84.260002
2007-05-29,85.290001
2007-05-30,85.82
2007-05-31,85.040001
2007-06-01,86.07
2007-06-04,85.849998
2007-06-05,85.650002
2007-06-06,85.959999
2007-06-07,84.730003
2007-06-08,87.099998
2007-06-11,88.540001
2007-06-12,86.699997
2007-06-13,89.16999799999999
2007-06-14,89.300003
2007-06-15,88.480003
2007-06-18,88.5
2007-06-19,87.800003
2007-06-20,87.32
2007-06-21,87.290001
2007-06-22,84.599998
2007-06-25,84.540001
2007-06-26,84.110001
2007-06-27,85.32
2007-06-28,84.879997
2007-06-29,83.879997
2007-07-02,71.33000200000001
2007-07-03,73.220001
2007-07-05,72.940002
2007-07-06,73.089996
2007-07-09,72.660004
2007-07-10,70.459999
2007-07-11,70.650002
2007-07-12,72.400002
2007-07-13,73.260002
2007-07-16,72.300003
2007-07-17,72.849998
2007-07-18,70.849998
2007-07-19,69.879997
2007-07-20,67.57
2007-07-23,67.709999
2007-07-24,65.550003
2007-07-25,65.860001
2007-07-26,64.5
2007-07-27,64.370003
2007-07-30,64.610001
2007-07-31,63.869999
2007-08-01,64.379997
2007-08-02,63.880001
2007-08-03,60.619999
2007-08-06,64.029999
2007-08-07,64.33000200000001
2007-08-08,65.389999
2007-08-09,61.810001
2007-08-10,60.029999
2007-08-13,59.639998999999996
2007-08-14,57.580002
2007-08-15,56.630001
2007-08-16,58.970001
2007-08-17,62.23
2007-08-20,62.66
2007-08-21,62.889998999999996
2007-08-22,64.089996
2007-08-23,64.309998
2007-08-24,64.540001
2007-08-27,63.73
2007-08-28,60.77
2007-08-29,61.209998999999996
2007-08-30,60.16
2007-08-31,62.369999
2007-09-04,63.93
2007-09-05,62.560001
2007-09-06,62.5
2007-09-07,62.5
2007-09-10,63.080002
2007-09-11,63.540001000000004
2007-09-12,63.459998999999996
2007-09-13,66.790001
2007-09-14,66.110001
2007-09-17,64.910004
2007-09-18,68.510002
2007-09-19,67.029999
2007-09-20,64.629997
2007-09-21,64.440002
2007-09-24,62.290001000000004
2007-09-25,61.369999
2007-09-26,62.970001
2007-09-27,64.550003
2007-09-28,63.0
2007-10-01,64.010002
2007-10-02,66.099998
2007-10-03,67.0
2007-10-04,67.110001
2007-10-05,68.900002
2007-10-08,67.940002
2007-10-09,69.089996
2007-10-10,67.529999
2007-10-11,67.059998
2007-10-12,67.25
2007-10-15,66.099998
2007-10-16,65.300003
2007-10-17,65.809998
2007-10-18,65.400002
2007-10-19,61.950001
2007-10-22,62.59
2007-10-23,63.619999
2007-10-24,62.889998999999996
2007-10-25,62.0
2007-10-26,64.779999
2007-10-29,66.269997
2007-10-30,65.489998
2007-10-31,67.260002
2007-11-01,62.419998
2007-11-02,58.900002
2007-11-05,55.59
2007-11-06,54.509997999999996
2007-11-07,51.189999
2007-11-08,53.68
2007-11-09,54.200001
2007-11-12,53.77
2007-11-13,55.860001000000004
2007-11-14,55.610001000000004
2007-11-15,53.27
2007-11-16,52.900002
2007-11-19,51.130001
2007-11-20,50.43
2007-11-21,48.509997999999996
2007-11-23,49.889998999999996
2007-11-26,47.950001
2007-11-27,49.799999
2007-11-28,53.5
2007-11-29,52.34
2007-11-30,52.720001
2007-12-03,52.279999
2007-12-04,50.009997999999996
2007-12-05,50.110001000000004
2007-12-06,51.580002
2007-12-07,51.689999
2007-12-10,54.369999
2007-12-11,49.950001
2007-12-12,50.369999
2007-12-13,50.200001
2007-12-14,50.299999
2007-12-17,49.529999
2007-12-18,48.07
2007-12-19,50.080002
2007-12-20,51.369999
2007-12-21,54.369999
2007-12-24,54.970001
2007-12-26,55.0
2007-12-27,53.32
2007-12-28,53.220001
2007-12-31,53.110001000000004
2008-01-02,50.950001
2008-01-03,50.939999
2008-01-04,49.299999
2008-01-07,48.310001
2008-01-08,46.400002
2008-01-09,47.73
2008-01-10,48.41
2008-01-11,48.389998999999996
2008-01-14,48.900002
2008-01-15,47.130001
2008-01-16,47.389998999999996
2008-01-17,45.25
2008-01-18,45.110001000000004
2008-01-22,48.529999
2008-01-23,51.700001
2008-01-24,51.23
2008-01-25,48.889998999999996
2008-01-28,49.59
2008-01-29,49.459998999999996
2008-01-30,48.630001
2008-01-31,49.34
2008-02-01,48.25
2008-02-04,48.029999
2008-02-05,45.560001
2008-02-06,44.950001
2008-02-07,44.880001
2008-02-08,43.189999
2008-02-11,42.529999
2008-02-12,42.709998999999996
2008-02-13,43.23
2008-02-14,42.619999
2008-02-15,42.32
2008-02-19,41.490002000000004
2008-02-20,43.549999
2008-02-21,43.169998
2008-02-22,44.189999
2008-02-25,45.279999
2008-02-26,44.93
2008-02-27,45.880001
2008-02-28,44.400002
2008-02-29,42.119999
2008-03-03,41.580002
2008-03-04,41.349998
2008-03-05,41.470001
2008-03-06,39.669998
2008-03-07,39.860001000000004
2008-03-10,38.299999
2008-03-11,42.490002000000004
2008-03-12,41.009997999999996
2008-03-13,41.599998
2008-03-14,39.549999
2008-03-17,36.380001
2008-03-18,42.860001000000004
2008-03-19,43.450001
2008-03-20,49.669998
2008-03-24,48.75
2008-03-25,49.450001
2008-03-26,47.790001000000004
2008-03-27,45.689999
2008-03-28,44.740002000000004
2008-03-31,45.700001
2008-04-01,48.849998
2008-04-02,49.09
2008-04-03,48.880001
2008-04-04,47.599998
2008-04-07,48.09
2008-04-08,47.619999
2008-04-09,46.099998
2008-04-10,44.439999
2008-04-11,43.630001
2008-04-14,42.970001
2008-04-15,43.52
2008-04-16,45.419998
2008-04-17,46.419998
2008-04-18,47.77
2008-04-21,47.200001
2008-04-22,47.189999
2008-04-23,47.380001
2008-04-24,50.389998999999996
2008-04-25,50.650002
2008-04-28,49.91
2008-04-29,48.959998999999996
2008-04-30,48.599998
2008-05-01,50.330002
2008-05-02,50.310001
2008-05-05,48.720001
2008-05-06,49.049999
2008-05-07,47.209998999999996
2008-05-08,46.48
2008-05-09,45.959998999999996
2008-05-12,47.650002
2008-05-13,46.610001000000004
2008-05-14,46.959998999999996
2008-05-15,47.709998999999996
2008-05-16,47.209998999999996
2008-05-19,46.200001
2008-05-20,44.799999
2008-05-21,42.889998999999996
2008-05-22,42.950001
2008-05-23,41.830002
2008-05-27,42.240002000000004
2008-05-28,42.77
2008-05-29,43.779999
2008-05-30,44.23
2008-06-02,43.099998
2008-06-03,42.650002
2008-06-04,43.360001000000004
2008-06-05,44.59
2008-06-06,40.810001
2008-06-09,39.389998999999996
2008-06-10,39.23
2008-06-11,37.130001
2008-06-12,38.380001
2008-06-13,41.040001000000004
2008-06-16,42.290001000000004
2008-06-17,40.59
2008-06-18,40.689999
2008-06-19,40.189999
2008-06-20,38.68
2008-06-23,37.459998999999996
2008-06-24,38.43
2008-06-25,38.18
2008-06-26,36.830002
2008-06-27,36.709998999999996
2008-06-30,36.07
2008-07-01,36.599998
2008-07-02,35.869999
2008-07-03,35.91
2008-07-07,35.07
2008-07-08,36.490002000000004
2008-07-09,33.990002000000004
2008-07-10,33.509997999999996
2008-07-11,33.439999
2008-07-14,31.75
2008-07-15,31.0
2008-07-16,35.049999
2008-07-17,38.32
2008-07-18,38.57
2008-07-21,36.459998999999996
2008-07-22,38.669998
2008-07-23,39.110001000000004
2008-07-24,37.240002000000004
2008-07-25,36.75
2008-07-28,34.959998999999996
2008-07-29,36.5
2008-07-30,38.599998
2008-07-31,39.48
2008-08-01,41.110001000000004
2008-08-04,41.48
2008-08-05,43.200001
2008-08-06,43.18
2008-08-07,42.66
2008-08-08,45.040001000000004
2008-08-11,45.389998999999996
2008-08-12,42.5
2008-08-13,40.150002
2008-08-14,40.639998999999996
2008-08-15,40.880001
2008-08-18,39.59
2008-08-19,38.080002
2008-08-20,37.400002
2008-08-21,37.060001
2008-08-22,38.889998999999996
2008-08-25,38.220001
2008-08-26,38.580002
2008-08-27,39.049999
2008-08-28,40.599998
2008-08-29,40.830002
2008-09-02,41.299999
2008-09-03,42.169998
2008-09-04,40.34
2008-09-05,41.360001000000004
2008-09-08,43.27
2008-09-09,40.400002
2008-09-10,38.919998
2008-09-11,38.709998999999996
2008-09-12,37.23
2008-09-15,32.189999
2008-09-16,28.700001
2008-09-17,21.75
2008-09-18,22.549999
2008-09-19,27.209999
2008-09-22,27.09
2008-09-23,28.0
2008-09-24,24.790001
2008-09-25,27.1
2008-09-26,24.75
2008-09-29,20.99
2008-09-30,23.0
2008-10-01,24.42
2008-10-02,23.209999
2008-10-03,23.92
2008-10-06,23.5
2008-10-07,17.65
2008-10-08,16.799999
2008-10-09,12.45
2008-10-10,9.68
2008-10-13,18.1
2008-10-14,21.940001000000002
2008-10-15,18.129998999999998
2008-10-16,18.690001000000002
2008-10-17,19.24
2008-10-20,19.77
2008-10-21,20.200001
2008-10-22,19.33
2008-10-23,18.08
2008-10-24,16.52
2008-10-27,13.73
2008-10-28,15.2
2008-10-29,14.76
2008-10-30,16.09
2008-10-31,17.469998999999998
2008-11-03,18.0
2008-11-04,18.9
2008-11-05,17.059998999999998
2008-11-06,15.39
2008-11-07,15.98
2008-11-10,14.58
2008-11-11,14.08
2008-11-12,11.94
2008-11-13,13.21
2008-11-14,12.03
2008-11-17,11.22
2008-11-18,12.03
2008-11-19,10.25
2008-11-20,9.2
2008-11-21,10.05
2008-11-24,13.38
2008-11-25,14.27
2008-11-26,14.5
2008-11-28,14.75
2008-12-01,11.35
2008-12-02,12.04
2008-12-03,13.85
2008-12-04,14.94
2008-12-05,15.72
2008-12-08,16.299999
2008-12-09,14.97
2008-12-10,14.6
2008-12-11,13.74
2008-12-12,13.85
2008-12-15,13.64
2008-12-16,16.129998999999998
2008-12-17,16.5
2008-12-18,16.23
2008-12-19,15.45
2008-12-22,14.58
2008-12-23,14.44
2008-12-24,14.5
2008-12-26,14.65
2008-12-29,14.9
2008-12-30,15.19
2008-12-31,16.040001
2009-01-02,16.99
2009-01-05,17.620001000000002
2009-01-06,19.58
2009-01-07,18.1
2009-01-08,18.82
2009-01-09,19.059998999999998
2009-01-12,18.790001
2009-01-13,18.860001
2009-01-14,17.190001000000002
2009-01-15,16.26
2009-01-16,15.59
2009-01-20,13.1
2009-01-21,16.860001
2009-01-22,17.58
2009-01-23,18.709999
2009-01-26,19.08
2009-01-27,19.790001
2009-01-28,23.0
2009-01-29,21.379998999999998
2009-01-30,20.23
2009-02-02,20.799999
2009-02-03,20.940001000000002
2009-02-04,22.01
2009-02-05,23.190001000000002
2009-02-06,22.870001000000002
2009-02-09,23.610001
2009-02-10,20.790001
2009-02-11,22.91
2009-02-12,22.99
2009-02-13,22.93
2009-02-17,19.76
2009-02-18,20.18
2009-02-19,19.93
2009-02-20,19.43
2009-02-23,18.82
2009-02-24,22.07
2009-02-25,21.76
2009-02-26,21.33
2009-02-27,19.540001
2009-03-02,17.950001
2009-03-03,18.18
2009-03-04,19.4
2009-03-05,17.98
2009-03-06,17.18
2009-03-09,16.48
2009-03-10,20.84
2009-03-11,22.51
2009-03-12,24.18
2009-03-13,25.43
2009-03-16,23.040001
2009-03-17,23.809998999999998
2009-03-18,24.190001000000002
2009-03-19,21.040001
2009-03-20,20.24
2009-03-23,24.43
2009-03-24,25.120001000000002
2009-03-25,25.91
2009-03-26,25.65
2009-03-27,24.35
2009-03-30,22.129998999999998
2009-03-31,22.77
2009-04-01,23.73
2009-04-02,23.110001
2009-04-03,24.059998999999998
2009-04-06,23.309998999999998
2009-04-07,23.32
2009-04-08,22.690001000000002
2009-04-09,25.35
2009-04-13,26.889999
2009-04-14,23.67
2009-04-15,23.450001
2009-04-16,23.969998999999998
2009-04-17,25.0
2009-04-20,23.52
2009-04-21,24.65
2009-04-22,22.440001000000002
2009-04-23,21.959999
2009-04-24,21.959999
2009-04-27,21.26
2009-04-28,21.08
2009-04-29,23.07
2009-04-30,23.639999
2009-05-01,25.82
2009-05-04,27.02
2009-05-05,27.209999
2009-05-06,28.51
2009-05-07,27.139999
2009-05-08,28.200001
2009-05-11,26.07
2009-05-12,26.42
2009-05-13,25.1
2009-05-14,26.57
2009-05-15,26.129998999999998
2009-05-18,28.280001000000002
2009-05-19,28.91
2009-05-20,28.0
2009-05-21,28.09
2009-05-22,28.23
2009-05-26,29.02
2009-05-27,28.610001
2009-05-28,29.43
2009-05-29,30.32
2009-06-01,29.889999
2009-06-02,30.09
2009-06-03,29.719998999999998
2009-06-04,31.200001
2009-06-05,30.969998999999998
2009-06-08,31.389999
2009-06-09,30.98
2009-06-10,29.26
2009-06-11,29.49
2009-06-12,29.700001
2009-06-15,28.4
2009-06-16,28.1
2009-06-17,27.48
2009-06-18,28.030001000000002
2009-06-19,28.27
2009-06-22,26.629998999999998
2009-06-23,27.700001
2009-06-24,27.65
2009-06-25,27.870001000000002
2009-06-26,28.620001000000002
2009-06-29,29.1
2009-06-30,28.51
2009-07-01,28.360001
2009-07-02,26.99
2009-07-06,26.85
2009-07-07,26.15
2009-07-08,25.5
2009-07-09,25.879998999999998
2009-07-10,25.940001000000002
2009-07-13,27.91
2009-07-14,27.879998999999998
2009-07-15,28.799999
2009-07-16,28.559998999999998
2009-07-17,27.99
2009-07-20,28.34
2009-07-21,27.559998999999998
2009-07-22,27.540001
2009-07-23,28.540001
2009-07-24,28.25
2009-07-27,28.049999
2009-07-28,27.43
2009-07-29,27.16
2009-07-30,28.360001
2009-07-31,28.5
2009-08-03,29.309998999999998
2009-08-04,30.07
2009-08-05,31.049999
2009-08-06,30.549999
2009-08-07,31.219998999999998
2009-08-10,30.83
2009-08-11,29.889999
2009-08-12,29.98
2009-08-13,29.879998999999998
2009-08-14,29.790001
2009-08-17,28.540001
2009-08-18,28.780001000000002
2009-08-19,28.83
2009-08-20,29.360001
2009-08-21,29.690001000000002
2009-08-24,29.65
2009-08-25,30.190001000000002
2009-08-26,29.530001000000002
2009-08-27,29.84
2009-08-28,29.51
2009-08-31,28.959999
2009-09-01,27.450001
2009-09-02,27.09
2009-09-03,27.65
2009-09-04,27.65
2009-09-08,27.799999
2009-09-09,28.549999
2009-09-10,28.639999
2009-09-11,28.82
2009-09-14,28.75
2009-09-15,28.74
2009-09-16,30.15
2009-09-17,31.049999
2009-09-18,31.379998999999998
2009-09-21,31.610001
2009-09-22,32.98
2009-09-23,32.029999
2009-09-24,30.73
2009-09-25,30.549999
2009-09-28,31.25
2009-09-29,31.09
2009-09-30,30.879998999999998
2009-10-01,29.870001000000002
2009-10-02,29.459999
2009-10-05,29.84
2009-10-06,30.790001
2009-10-07,31.16
2009-10-08,31.940001000000002
2009-10-09,32.09
2009-10-12,31.76
2009-10-13,31.139999
2009-10-14,32.830002
2009-10-15,32.709998999999996
2009-10-16,32.990002000000004
2009-10-19,33.110001000000004
2009-10-20,32.52
2009-10-21,34.080002
2009-10-22,35.740002000000004
2009-10-23,35.0
2009-10-26,34.799999
2009-10-27,34.110001000000004
2009-10-28,32.310001
2009-10-29,33.669998
2009-10-30,32.119999
2009-11-02,31.98
2009-11-03,32.139998999999996
2009-11-04,31.48
2009-11-05,32.419998
2009-11-06,32.599998
2009-11-09,33.950001
2009-11-10,33.700001
2009-11-11,33.75
2009-11-12,33.009997999999996
2009-11-13,33.09
2009-11-16,34.23
2009-11-17,33.470001
2009-11-18,33.330002
2009-11-19,32.310001
2009-11-20,32.099998
2009-11-23,32.619999
2009-11-24,32.119999
2009-11-25,31.42
2009-11-27,30.51
2009-11-30,31.58
2009-12-01,31.52
2009-12-02,30.6
2009-12-03,30.200001
2009-12-04,30.969998999999998
2009-12-07,30.379998999999998
2009-12-08,30.15
2009-12-09,30.35
2009-12-10,30.23
2009-12-11,29.780001000000002
2009-12-14,30.17
2009-12-15,29.85
2009-12-16,30.34
2009-12-17,29.120001000000002
2009-12-18,29.209999
2009-12-21,29.66
2009-12-22,29.6
2009-12-23,29.41
2009-12-24,29.6
2009-12-28,29.290001
2009-12-29,29.43
2009-12-30,29.49
2009-12-31,29.6
2010-01-04,30.91
2010-01-05,32.040001000000004
2010-01-06,32.450001
2010-01-07,32.919998
2010-01-08,32.25
2010-01-11,32.040001000000004
2010-01-12,31.129998999999998
2010-01-13,31.26
2010-01-14,31.200001
2010-01-15,30.379998999999998
2010-01-19,31.16
2010-01-20,30.629998999999998
2010-01-21,29.34
2010-01-22,27.799999
2010-01-25,27.74
2010-01-26,27.33
2010-01-27,27.950001
2010-01-28,27.49
2010-01-29,26.780001000000002
2010-02-01,27.559998999999998
2010-02-02,28.059998999999998
2010-02-03,27.889999
2010-02-04,26.629998999999998
2010-02-05,27.26
2010-02-08,26.6
2010-02-09,27.129998999999998
2010-02-10,27.51
2010-02-11,27.120001000000002
2010-02-12,27.16
2010-02-16,27.82
2010-02-17,27.389999
2010-02-18,27.26
2010-02-19,27.41
2010-02-22,27.709999
2010-02-23,27.15
2010-02-24,27.83
2010-02-25,27.74
2010-02-26,28.18
2010-03-01,28.190001000000002
2010-03-02,28.700001
2010-03-03,28.32
2010-03-04,29.200001
2010-03-05,29.41
2010-03-08,29.58
2010-03-09,29.049999
2010-03-10,29.969998999999998
2010-03-11,30.02
2010-03-12,29.91
2010-03-15,29.639999
2010-03-16,30.309998999999998
2010-03-17,30.280001000000002
2010-03-18,30.08
2010-03-19,29.629998999999998
2010-03-22,29.6
2010-03-23,29.530001000000002
2010-03-24,29.370001000000002
2010-03-25,28.91
2010-03-26,28.85
2010-03-29,29.43
2010-03-30,29.209999
2010-03-31,29.290001
2010-04-01,29.200001
2010-04-05,29.290001
2010-04-06,29.360001
2010-04-07,30.02
2010-04-08,30.879998999999998
2010-04-09,30.98
2010-04-12,30.93
2010-04-13,30.48
2010-04-14,31.139999
2010-04-15,30.879998999999998
2010-04-16,29.16
2010-04-19,29.559998999999998
2010-04-20,30.450001
2010-04-21,31.68
2010-04-22,31.9
2010-04-23,31.940001000000002
2010-04-26,30.940001000000002
2010-04-27,29.93
2010-04-28,30.33
2010-04-29,31.309998999999998
2010-04-30,30.219998999999998
2010-05-03,30.43
2010-05-04,29.49
2010-05-05,29.290001
2010-05-06,27.639999
2010-05-07,27.75
2010-05-10,28.860001
2010-05-11,28.379998999999998
2010-05-12,27.799999
2010-05-13,27.620001000000002
2010-05-14,27.08
2010-05-17,27.110001
2010-05-18,26.73
2010-05-19,27.040001
2010-05-20,25.639999
2010-05-21,27.110001
2010-05-24,25.75
2010-05-25,26.110001
2010-05-26,26.530001000000002
2010-05-27,27.66
2010-05-28,27.110001
2010-06-01,26.129998999999998
2010-06-02,27.18
2010-06-03,26.85
2010-06-04,25.99
2010-06-07,25.290001
2010-06-08,25.59
2010-06-09,25.129998999999998
2010-06-10,25.59
2010-06-11,26.0
2010-06-14,25.33
2010-06-15,25.950001
2010-06-16,25.77
2010-06-17,25.32
2010-06-18,25.700001
2010-06-21,25.610001
2010-06-22,25.18
2010-06-23,25.030001000000002
2010-06-24,24.26
2010-06-25,25.01
2010-06-28,24.52
2010-06-29,23.450001
2010-06-30,23.209999
2010-07-01,23.09
2010-07-02,22.83
2010-07-06,22.969998999999998
2010-07-07,23.950001
2010-07-08,24.200001
2010-07-09,24.700001
2010-07-12,24.559998999999998
2010-07-13,25.66
2010-07-14,25.540001
2010-07-15,25.59
2010-07-16,24.74
2010-07-19,24.780001000000002
2010-07-20,25.219998999999998
2010-07-21,26.799999
2010-07-22,26.790001
2010-07-23,26.889999
2010-07-26,27.0
2010-07-27,27.0
2010-07-28,27.01
2010-07-29,26.99
2010-07-30,26.99
2010-08-02,27.68
2010-08-03,27.49
2010-08-04,27.870001000000002
2010-08-05,27.84
2010-08-06,27.65
2010-08-09,27.450001
2010-08-10,27.33
2010-08-11,26.43
2010-08-12,26.120001000000002
2010-08-13,25.9
2010-08-16,25.700001
2010-08-17,26.200001
2010-08-18,26.26
2010-08-19,25.99
2010-08-20,25.92
2010-08-23,25.719998999999998
2010-08-24,25.129998999999998
2010-08-25,25.1
2010-08-26,24.629998999999998
2010-08-27,25.030001000000002
2010-08-30,24.43
2010-08-31,24.690001000000002
2010-09-01,25.41
2010-09-02,25.68
2010-09-03,26.66
2010-09-07,25.67
2010-09-08,25.969998999999998
2010-09-09,27.01
2010-09-10,27.190001000000002
2010-09-13,27.77
2010-09-14,27.52
2010-09-15,27.24
2010-09-16,26.780001000000002
2010-09-17,26.469998999999998
2010-09-20,26.84
2010-09-21,26.059998999999998
2010-09-22,24.950001
2010-09-23,24.74
2010-09-24,25.15
2010-09-27,24.870001000000002
2010-09-28,24.5
2010-09-29,24.48
2010-09-30,24.68
2010-10-01,25.02
2010-10-04,24.709999
2010-10-05,25.469998999999998
2010-10-06,25.379998999999998
2010-10-07,25.07
2010-10-08,25.32
2010-10-11,25.15
2010-10-12,25.93
2010-10-13,25.940001000000002
2010-10-14,25.440001000000002
2010-10-15,25.02
2010-10-18,25.4
2010-10-19,25.389999
2010-10-20,25.379998999999998
2010-10-21,24.6
2010-10-22,24.52
2010-10-25,24.379998999999998
2010-10-26,24.190001000000002
2010-10-27,24.4
2010-10-28,24.860001
2010-10-29,24.870001000000002
2010-11-01,24.68
2010-11-02,24.610001
2010-11-03,25.4
2010-11-04,26.370001000000002
2010-11-05,27.280001000000002
2010-11-08,27.209999
2010-11-09,26.32
2010-11-10,26.549999
2010-11-11,26.309998999999998
2010-11-12,25.57
2010-11-15,26.0
2010-11-16,25.629998999999998
2010-11-17,25.09
2010-11-18,25.57
2010-11-19,25.620001000000002
2010-11-22,25.059998999999998
2010-11-23,24.66
2010-11-24,25.15
2010-11-26,24.700001
2010-11-29,24.92
2010-11-30,24.459999
2010-12-01,24.92
2010-12-02,25.610001
2010-12-03,25.639999
2010-12-06,25.540001
2010-12-07,25.66
2010-12-08,26.469998999999998
2010-12-09,26.709999
2010-12-10,26.950001
2010-12-13,26.940001000000002
2010-12-14,26.629998999999998
2010-12-15,26.200001
2010-12-16,26.01
2010-12-17,26.24
2010-12-20,26.26
2010-12-21,26.860001
2010-12-22,27.4
2010-12-23,27.41
2010-12-27,27.51
2010-12-28,27.66
2010-12-29,27.280001000000002
2010-12-30,27.33
2010-12-31,27.209999
2011-01-03,28.23
2011-01-04,28.469998999999998
2011-01-05,28.83
2011-01-06,28.799999
2011-01-07,28.200001
2011-01-10,28.049999
2011-01-11,27.959999
2011-01-12,28.709999
2011-01-13,28.299999
2011-01-14,28.98
2011-01-18,28.75
2011-01-19,27.75
2011-01-20,29.02
2011-01-21,30.01
2011-01-24,29.75
2011-01-25,29.34
2011-01-26,29.01
2011-01-27,29.85
2011-01-28,29.040001
2011-01-31,29.4
2011-02-01,29.92
2011-02-02,29.66
2011-02-03,29.809998999999998
2011-02-04,29.85
2011-02-07,30.42
2011-02-08,30.639999
2011-02-09,30.08
2011-02-10,29.73
2011-02-11,30.16
2011-02-14,29.98
2011-02-15,30.32
2011-02-16,30.709999
2011-02-17,30.690001000000002
2011-02-18,30.99
2011-02-22,29.52
2011-02-23,29.65
2011-02-24,29.49
2011-02-25,29.870001000000002
2011-02-28,29.68
2011-03-01,28.82
2011-03-02,28.969998999999998
2011-03-03,29.309998999999998
2011-03-04,28.440001000000002
2011-03-07,28.32
2011-03-08,28.799999
2011-03-09,28.719998999999998
2011-03-10,28.07
2011-03-11,28.34
2011-03-14,27.91
2011-03-15,27.65
2011-03-16,27.110001
2011-03-17,27.450001
2011-03-18,27.43
2011-03-21,27.790001
2011-03-22,27.76
2011-03-23,27.57
2011-03-24,27.610001
2011-03-25,27.129998999999998
2011-03-28,27.18
2011-03-29,27.23
2011-03-30,27.23
2011-03-31,27.32
2011-04-01,27.26
2011-04-04,27.1
2011-04-05,27.18
2011-04-06,27.76
2011-04-07,27.620001000000002
2011-04-08,27.25
2011-04-11,26.91
2011-04-12,26.809998999999998
2011-04-13,26.790001
2011-04-14,26.790001
2011-04-15,26.98
2011-04-18,26.549999
2011-04-19,26.1
2011-04-20,26.040001
2011-04-21,26.48
2011-04-25,25.780001000000002
2011-04-26,25.85
2011-04-27,25.5
2011-04-28,25.82
2011-04-29,26.15
2011-05-02,26.030001000000002
2011-05-03,25.719998999999998
2011-05-04,25.4
2011-05-05,25.139999
2011-05-06,25.24
2011-05-09,25.08
2011-05-10,25.459999
2011-05-11,24.610001
2011-05-12,24.51
2011-05-13,24.129998999999998
2011-05-16,23.879998999999998
2011-05-17,24.200001
2011-05-18,24.370001000000002
2011-05-19,24.299999
2011-05-20,23.83
2011-05-23,23.690001000000002
2011-05-24,23.530001000000002
2011-05-25,23.559998999999998
2011-05-26,23.549999
2011-05-27,24.07
2011-05-31,24.16
2011-06-01,23.129998999999998
2011-06-02,23.01
2011-06-03,23.120001000000002
2011-06-06,22.52
2011-06-07,22.26
2011-06-08,21.93
2011-06-09,22.51
2011-06-10,22.690001000000002
2011-06-13,23.360001
2011-06-14,22.799999
2011-06-15,22.08
2011-06-16,22.139999
2011-06-17,22.83
2011-06-20,22.389999
2011-06-21,22.76
2011-06-22,22.6
2011-06-23,22.35
2011-06-24,22.209999
2011-06-27,22.540001
2011-06-28,22.33
2011-06-29,23.389999
2011-06-30,23.01
2011-07-01,23.76
2011-07-05,23.15
2011-07-06,22.73
2011-07-07,23.0
2011-07-08,22.299999
2011-07-11,21.58
2011-07-12,21.219998999999998
2011-07-13,21.299999
2011-07-14,21.110001
2011-07-15,21.09
2011-07-18,20.690001000000002
2011-07-19,20.98
2011-07-20,21.719998999999998
2011-07-21,24.200001
2011-07-22,23.9
2011-07-25,23.299999
2011-07-26,23.52
2011-07-27,22.540001
2011-07-28,22.360001
2011-07-29,22.25
2011-08-01,22.290001
2011-08-02,21.309998999999998
2011-08-03,21.02
2011-08-04,19.700001
2011-08-05,20.02
2011-08-08,17.120001000000002
2011-08-09,18.209999
2011-08-10,16.450001
2011-08-11,18.209999
2011-08-12,16.889999
2011-08-15,17.92
2011-08-16,17.07
2011-08-17,17.01
2011-08-18,16.200001
2011-08-19,16.0
2011-08-22,15.67
2011-08-23,15.76
2011-08-24,16.33
2011-08-25,16.77
2011-08-26,16.610001
2011-08-29,17.32
2011-08-30,17.040001
2011-08-31,17.5
2011-09-01,16.93
2011-09-02,15.96
2011-09-06,15.33
2011-09-07,16.33
2011-09-08,15.84
2011-09-09,15.28
2011-09-12,15.05
2011-09-13,15.54
2011-09-14,15.48
2011-09-15,16.59
