Date,NVR
2010-01-26,708.6900019999999
2010-01-27,690.700012
2010-01-28,673.1099849999999
2010-01-29,684.1400150000001
2010-02-01,676.5
2010-02-02,685.0
2010-02-03,673.900024
2010-02-04,670.0
2010-02-05,661.5599980000001
2010-02-08,673.900024
2010-02-09,679.219971
2010-02-10,671.099976
2010-02-11,673.75
2010-02-12,691.0
2010-02-16,705.159973
2010-02-17,710.0
2010-02-18,708.3900150000001
2010-02-19,710.0
2010-02-22,710.0
2010-02-23,695.200012
2010-02-24,696.549988
2010-02-25,695.5599980000001
2010-02-26,708.299988
2010-03-01,709.820007
2010-03-02,712.320007
2010-03-03,716.460022
2010-03-04,712.349976
2010-03-05,740.119995
2010-03-08,752.52002
2010-03-09,744.47998
2010-03-10,748.200012
2010-03-11,742.6400150000001
2010-03-12,738.030029
2010-03-15,730.76001
2010-03-16,745.0
2010-03-17,751.25
2010-03-18,752.5
2010-03-19,747.150024
2010-03-22,753.0
2010-03-23,750.0
2010-03-24,740.650024
2010-03-25,745.450012
2010-03-26,750.219971
2010-03-29,744.0
2010-03-30,747.820007
2010-03-31,726.5
2010-04-01,721.549988
2010-04-05,738.0
2010-04-06,727.4400019999999
2010-04-07,715.0
2010-04-08,707.0
2010-04-09,712.669983
2010-04-12,722.0
2010-04-13,726.5
2010-04-14,749.429993
2010-04-15,743.969971
2010-04-16,742.299988
2010-04-19,738.969971
2010-04-20,740.0
2010-04-21,747.5
2010-04-22,748.75
2010-04-23,750.5
2010-04-26,728.710022
2010-04-27,701.700012
2010-04-28,707.830017
2010-04-29,731.679993
2010-04-30,718.049988
2010-05-03,730.919983
2010-05-04,709.98999
2010-05-05,705.530029
2010-05-06,688.5
2010-05-07,671.820007
2010-05-10,703.0
2010-05-11,693.929993
2010-05-12,707.0599980000001
2010-05-13,688.099976
2010-05-14,682.429993
2010-05-17,681.6900019999999
2010-05-18,676.099976
2010-05-19,673.400024
2010-05-20,655.619995
2010-05-21,657.0
2010-05-24,648.849976
2010-05-25,659.070007
2010-05-26,670.900024
2010-05-27,690.340027
2010-05-28,685.280029
2010-06-01,671.47998
2010-06-02,680.400024
2010-06-03,684.400024
2010-06-04,660.6900019999999
2010-06-07,643.330017
2010-06-08,643.8599849999999
2010-06-09,642.830017
2010-06-10,669.0
2010-06-11,676.400024
2010-06-14,675.02002
2010-06-15,685.869995
2010-06-16,686.3099980000001
2010-06-17,670.98999
2010-06-18,673.219971
2010-06-21,667.1900019999999
2010-06-22,658.0
2010-06-23,661.320007
2010-06-24,652.75
2010-06-25,658.789978
2010-06-28,663.1400150000001
2010-06-29,645.320007
2010-06-30,655.030029
2010-07-01,653.219971
2010-07-02,647.52002
2010-07-06,655.950012
2010-07-07,672.5
2010-07-08,664.119995
2010-07-09,665.77002
2010-07-12,660.830017
2010-07-13,677.380005
2010-07-14,668.3099980000001
2010-07-15,659.780029
2010-07-16,637.580017
2010-07-19,635.0
2010-07-20,646.919983
2010-07-21,633.8099980000001
2010-07-22,640.0
2010-07-23,640.0
2010-07-26,646.179993
2010-07-27,634.869995
2010-07-28,621.469971
2010-07-29,624.900024
2010-07-30,626.5
2010-08-02,629.77002
2010-08-03,623.0599980000001
2010-08-04,622.280029
2010-08-05,620.900024
2010-08-06,628.950012
2010-08-09,627.5
2010-08-10,622.869995
2010-08-11,611.590027
2010-08-12,614.590027
2010-08-13,616.280029
2010-08-16,619.369995
2010-08-17,624.549988
2010-08-18,632.780029
2010-08-19,627.919983
2010-08-20,625.570007
2010-08-23,621.72998
2010-08-24,617.400024
2010-08-25,628.25
2010-08-26,623.52002
2010-08-27,618.679993
2010-08-30,606.039978
2010-08-31,604.159973
2010-09-01,606.409973
2010-09-02,621.01001
2010-09-03,624.780029
2010-09-07,615.75
2010-09-08,616.25
2010-09-09,620.0
2010-09-10,616.719971
2010-09-13,635.25
2010-09-14,640.429993
2010-09-15,635.52002
2010-09-16,620.630005
2010-09-17,622.5
2010-09-20,638.0
2010-09-21,634.719971
2010-09-22,648.25
2010-09-23,639.77002
2010-09-24,644.1900019999999
2010-09-27,639.900024
2010-09-28,642.5599980000001
2010-09-29,638.900024
2010-09-30,647.530029
2010-10-01,643.070007
2010-10-04,631.419983
2010-10-05,641.049988
2010-10-06,639.0
2010-10-07,641.400024
2010-10-08,633.679993
2010-10-11,630.570007
2010-10-12,632.3900150000001
2010-10-13,635.76001
2010-10-14,627.0
2010-10-15,626.340027
2010-10-18,638.5
2010-10-19,635.080017
2010-10-20,634.679993
2010-10-21,631.820007
2010-10-22,630.090027
2010-10-25,630.380005
2010-10-26,627.960022
2010-10-27,625.539978
2010-10-28,630.25
2010-10-29,627.409973
2010-11-01,629.820007
2010-11-02,637.409973
2010-11-03,637.880005
2010-11-04,655.599976
2010-11-05,655.210022
2010-11-08,656.72998
2010-11-09,644.6099849999999
2010-11-10,641.090027
2010-11-11,644.0599980000001
2010-11-12,636.869995
2010-11-15,618.780029
2010-11-16,617.97998
2010-11-17,621.830017
2010-11-18,619.799988
2010-11-19,619.169983
2010-11-22,616.469971
2010-11-23,615.48999
2010-11-24,622.179993
2010-11-26,620.5
2010-11-29,620.200012
2010-11-30,619.97998
2010-12-01,644.950012
2010-12-02,660.150024
2010-12-03,666.349976
2010-12-06,668.659973
2010-12-07,667.960022
2010-12-08,663.549988
2010-12-09,663.3599849999999
2010-12-10,669.5
2010-12-13,674.8599849999999
2010-12-14,675.179993
2010-12-15,673.01001
2010-12-16,678.450012
2010-12-17,676.0
2010-12-20,688.049988
2010-12-21,689.099976
2010-12-22,694.349976
2010-12-23,691.909973
2010-12-27,692.460022
2010-12-28,689.0
2010-12-29,688.01001
2010-12-30,691.0
2010-12-31,691.02002
2011-01-03,685.0
2011-01-04,684.6400150000001
2011-01-05,692.6900019999999
2011-01-06,718.400024
2011-01-07,735.150024
2011-01-10,749.960022
2011-01-11,751.900024
2011-01-12,766.02002
2011-01-13,777.210022
2011-01-14,797.97998
2011-01-18,804.320007
2011-01-19,797.3599849999999
2011-01-20,787.719971
2011-01-21,780.0
2011-01-24,778.0
2011-01-25,784.72998
2011-01-26,784.219971
2011-01-27,793.130005
2011-01-28,787.3099980000001
2011-01-31,765.0
2011-02-01,771.5599980000001
2011-02-02,767.929993
2011-02-03,756.400024
2011-02-04,760.6099849999999
2011-02-07,765.549988
2011-02-08,766.539978
2011-02-09,764.549988
2011-02-10,759.0
2011-02-11,760.0
2011-02-14,755.0
2011-02-15,751.0
2011-02-16,759.679993
2011-02-17,760.150024
2011-02-18,754.460022
2011-02-22,731.789978
2011-02-23,718.830017
2011-02-24,714.460022
2011-02-25,728.0599980000001
2011-02-28,727.8599849999999
2011-03-01,722.570007
2011-03-02,739.530029
2011-03-03,747.780029
2011-03-04,746.0
2011-03-07,740.590027
2011-03-08,764.900024
2011-03-09,777.5
2011-03-10,763.719971
2011-03-11,756.710022
2011-03-14,745.0
2011-03-15,754.73999
2011-03-16,746.119995
2011-03-17,749.400024
2011-03-18,753.97998
2011-03-21,758.400024
2011-03-22,752.51001
2011-03-23,753.5
2011-03-24,760.0
2011-03-25,766.0
2011-03-28,769.1099849999999
2011-03-29,767.4400019999999
2011-03-30,763.8099980000001
2011-03-31,756.0
2011-04-01,756.419983
2011-04-04,754.429993
2011-04-05,751.590027
2011-04-06,759.039978
2011-04-07,759.799988
2011-04-08,767.349976
2011-04-11,763.97998
2011-04-12,758.75
2011-04-13,756.969971
2011-04-14,756.179993
2011-04-15,761.8599849999999
2011-04-18,760.150024
2011-04-19,770.179993
2011-04-20,773.3099980000001
2011-04-21,725.0
2011-04-25,716.6099849999999
2011-04-26,718.5
2011-04-27,735.830017
2011-04-28,735.27002
2011-04-29,739.330017
2011-05-02,735.0
2011-05-03,736.039978
2011-05-04,734.0
2011-05-05,741.400024
2011-05-06,736.5
2011-05-09,733.0
2011-05-10,734.090027
2011-05-11,727.219971
2011-05-12,728.330017
2011-05-13,718.01001
2011-05-16,727.48999
2011-05-17,723.1400150000001
2011-05-18,733.419983
2011-05-19,733.039978
2011-05-20,737.549988
2011-05-23,731.349976
2011-05-24,725.469971
2011-05-25,732.0
2011-05-26,739.090027
2011-05-27,745.169983
2011-05-31,746.0
2011-06-01,734.650024
2011-06-02,736.98999
2011-06-03,729.200012
2011-06-06,719.460022
2011-06-07,722.369995
2011-06-08,714.02002
2011-06-09,711.070007
2011-06-10,704.619995
2011-06-13,707.469971
2011-06-14,710.700012
2011-06-15,704.419983
2011-06-16,714.5
2011-06-17,726.799988
2011-06-20,719.630005
2011-06-21,730.599976
2011-06-22,732.97998
2011-06-23,733.119995
2011-06-24,723.5
2011-06-27,714.460022
2011-06-28,721.0
2011-06-29,727.799988
2011-06-30,725.47998
2011-07-01,744.710022
2011-07-05,742.679993
2011-07-06,744.049988
2011-07-07,758.3599849999999
2011-07-08,750.409973
2011-07-11,726.700012
2011-07-12,726.630005
2011-07-13,723.840027
2011-07-14,727.200012
2011-07-15,710.650024
2011-07-18,702.849976
2011-07-19,708.799988
2011-07-20,714.200012
2011-07-21,719.0
2011-07-22,703.3099980000001
2011-07-25,704.23999
2011-07-26,696.219971
2011-07-27,680.869995
2011-07-28,679.0
2011-07-29,680.090027
2011-08-01,682.73999
2011-08-02,663.1099849999999
2011-08-03,649.539978
2011-08-04,621.47998
2011-08-05,629.289978
2011-08-08,592.580017
2011-08-09,596.590027
2011-08-10,577.280029
2011-08-11,588.219971
2011-08-12,601.820007
2011-08-15,613.179993
2011-08-16,620.849976
2011-08-17,621.679993
2011-08-18,600.0
2011-08-19,587.5
2011-08-22,597.169983
2011-08-23,599.599976
2011-08-24,608.0
2011-08-25,615.119995
2011-08-26,616.5
2011-08-29,618.299988
2011-08-30,636.75
2011-08-31,636.5
2011-09-01,644.0
2011-09-02,634.9400019999999
2011-09-06,623.3099980000001
2011-09-07,630.169983
2011-09-08,633.5
2011-09-09,614.0
2011-09-12,615.849976
2011-09-13,616.5
2011-09-14,631.159973
2011-09-15,630.72998
2011-09-16,623.5
2011-09-19,642.1099849999999
2011-09-20,635.630005
2011-09-21,618.419983
2011-09-22,606.0
2011-09-23,609.02002
2011-09-26,618.400024
2011-09-27,620.97998
2011-09-28,611.5
2011-09-29,614.159973
2011-09-30,603.97998
2011-10-03,575.280029
2011-10-04,587.369995
2011-10-05,603.0
2011-10-06,593.75
2011-10-07,607.700012
2011-10-10,629.23999
2011-10-11,626.200012
2011-10-12,634.900024
2011-10-13,632.0
2011-10-14,634.119995
2011-10-17,624.98999
2011-10-18,655.0
2011-10-19,649.1400150000001
2011-10-20,642.830017
2011-10-21,646.75
2011-10-24,653.460022
2011-10-25,633.72998
2011-10-26,629.75
2011-10-27,650.159973
2011-10-28,652.0
2011-10-31,642.75
2011-11-01,629.02002
2011-11-02,632.0
2011-11-03,636.0
2011-11-04,632.799988
2011-11-07,637.799988
2011-11-08,642.950012
2011-11-09,626.0
2011-11-10,636.669983
2011-11-11,643.6400150000001
2011-11-14,638.429993
2011-11-15,637.8099980000001
2011-11-16,639.6099849999999
2011-11-17,637.299988
2011-11-18,630.469971
2011-11-21,626.349976
2011-11-22,641.409973
2011-11-23,625.929993
2011-11-25,626.880005
2011-11-28,631.75
2011-11-29,643.159973
2011-11-30,669.849976
2011-12-01,664.549988
2011-12-02,671.23999
2011-12-05,682.099976
2011-12-06,687.080017
2011-12-07,684.080017
2011-12-08,665.6400150000001
2011-12-09,676.200012
2011-12-12,665.849976
2011-12-13,645.1099849999999
2011-12-14,629.02002
2011-12-15,640.150024
2011-12-16,656.289978
2011-12-19,641.179993
2011-12-20,660.0
2011-12-21,675.539978
2011-12-22,676.01001
2011-12-23,675.0
2011-12-27,672.26001
2011-12-28,666.130005
2011-12-29,685.0
2011-12-30,686.0
2012-01-03,703.159973
2012-01-04,705.01001
2012-01-05,715.0
2012-01-06,711.630005
2012-01-09,712.5599980000001
2012-01-10,711.0
2012-01-11,717.25
2012-01-12,717.25
2012-01-13,724.830017
2012-01-17,723.179993
2012-01-18,752.700012
2012-01-19,755.080017
2012-01-20,744.6900019999999
2012-01-23,738.880005
2012-01-24,739.280029
2012-01-25,746.840027
2012-01-26,700.650024
2012-01-27,698.26001
2012-01-30,702.0
2012-01-31,693.25
2012-02-01,716.630005
2012-02-02,712.5
2012-02-03,728.01001
2012-02-06,722.150024
2012-02-07,723.0
2012-02-08,719.23999
2012-02-09,717.0
2012-02-10,703.6400150000001
2012-02-13,721.47998
2012-02-14,722.52002
2012-02-15,718.070007
2012-02-16,715.960022
2012-02-17,714.0
2012-02-21,711.419983
2012-02-22,699.070007
2012-02-23,698.97998
2012-02-24,679.530029
2012-02-27,693.570007
2012-02-28,684.099976
2012-02-29,692.0
2012-03-01,690.01001
2012-03-02,688.51001
2012-03-05,689.1400150000001
2012-03-06,671.0
2012-03-07,695.880005
2012-03-08,703.570007
2012-03-09,721.460022
2012-03-12,723.900024
2012-03-13,740.72998
2012-03-14,736.150024
2012-03-15,741.700012
2012-03-16,743.400024
2012-03-19,741.02002
2012-03-20,731.0
2012-03-21,735.0
2012-03-22,736.75
2012-03-23,727.0
2012-03-26,735.200012
2012-03-27,744.200012
2012-03-28,745.27002
2012-03-29,740.590027
2012-03-30,726.330017
2012-04-02,719.799988
2012-04-03,734.25
2012-04-04,736.200012
2012-04-05,737.0
2012-04-09,734.049988
2012-04-10,723.6900019999999
2012-04-11,742.700012
2012-04-12,757.22998
2012-04-13,748.780029
2012-04-16,750.530029
2012-04-17,762.030029
2012-04-18,758.549988
2012-04-19,756.969971
2012-04-20,773.580017
2012-04-23,763.0
2012-04-24,761.380005
2012-04-25,774.950012
2012-04-26,783.880005
2012-04-27,796.880005
2012-04-30,783.9400019999999
2012-05-01,792.0
2012-05-02,813.98999
2012-05-03,796.75
2012-05-04,798.700012
2012-05-07,813.900024
2012-05-08,815.099976
2012-05-09,805.0
2012-05-10,792.0
2012-05-11,812.25
2012-05-14,816.1099849999999
2012-05-15,828.419983
2012-05-16,814.4400019999999
2012-05-17,779.6900019999999
2012-05-18,765.710022
2012-05-21,776.02002
2012-05-22,792.469971
2012-05-23,808.0
2012-05-24,820.630005
2012-05-25,832.530029
2012-05-29,834.200012
2012-05-30,801.5
2012-05-31,804.799988
2012-06-01,774.0
2012-06-04,750.75
2012-06-05,760.900024
2012-06-06,779.919983
2012-06-07,788.72998
2012-06-08,792.909973
2012-06-11,775.400024
2012-06-12,779.669983
2012-06-13,768.119995
2012-06-14,789.919983
2012-06-15,783.210022
2012-06-18,798.849976
2012-06-19,802.9400019999999
2012-06-20,802.75
2012-06-21,792.900024
2012-06-22,810.0
2012-06-25,800.549988
2012-06-26,818.0
2012-06-27,829.0
2012-06-28,838.369995
2012-06-29,850.0
2012-07-02,851.01001
2012-07-03,846.849976
2012-07-05,859.580017
2012-07-06,865.0
2012-07-09,857.9600220000001
2012-07-10,855.3099980000001
2012-07-11,847.4400019999999
2012-07-12,847.679993
2012-07-13,864.820007
2012-07-16,868.0
2012-07-17,866.2199710000001
2012-07-18,866.429993
2012-07-19,744.849976
2012-07-20,761.950012
2012-07-23,745.51001
2012-07-24,728.0
2012-07-25,737.0
2012-07-26,764.710022
2012-07-27,779.130005
2012-07-30,778.0
2012-07-31,773.97998
2012-08-01,791.150024
2012-08-02,793.549988
2012-08-03,792.700012
2012-08-06,803.5599980000001
2012-08-07,817.080017
2012-08-08,831.969971
2012-08-09,834.97998
2012-08-10,830.599976
2012-08-13,833.23999
2012-08-14,824.159973
2012-08-15,824.25
2012-08-16,839.099976
2012-08-17,843.76001
2012-08-20,813.169983
2012-08-21,805.900024
2012-08-22,802.950012
2012-08-23,804.150024
2012-08-24,821.460022
2012-08-27,814.700012
2012-08-28,820.210022
2012-08-29,817.0
2012-08-30,820.409973
2012-08-31,828.179993
2012-09-04,847.349976
2012-09-05,844.090027
2012-09-06,851.820007
2012-09-07,853.8099980000001
2012-09-10,848.5599980000001
2012-09-11,846.7800289999999
2012-09-12,845.6900019999999
2012-09-13,864.98999
2012-09-14,872.5499880000001
2012-09-17,864.0
2012-09-18,857.409973
2012-09-19,866.650024
2012-09-20,860.1300050000001
2012-09-21,860.2999880000001
2012-09-24,858.25
2012-09-25,861.7800289999999
2012-09-26,841.9500119999999
2012-09-27,848.23999
2012-09-28,844.5
2012-10-01,843.2899779999999
2012-10-02,851.7899779999999
2012-10-03,861.5
2012-10-04,872.909973
2012-10-05,881.0599980000001
2012-10-08,875.2000119999999
2012-10-09,864.1400150000001
2012-10-10,872.2100220000001
2012-10-11,864.2999880000001
2012-10-12,865.0
2012-10-15,879.320007
2012-10-16,877.6199949999999
2012-10-17,875.98999
2012-10-18,906.929993
2012-10-19,905.0
2012-10-22,900.599976
2012-10-23,902.98999
2012-10-24,902.01001
2012-10-25,899.0
2012-10-26,902.7299800000001
2012-10-31,903.73999
2012-11-01,918.98999
2012-11-02,905.3900150000001
2012-11-05,911.599976
2012-11-06,913.01001
2012-11-07,914.6900019999999
2012-11-08,914.5
2012-11-09,891.5399779999999
2012-11-12,874.2999880000001
2012-11-13,866.0
2012-11-14,848.7700199999999
2012-11-15,847.590027
2012-11-16,869.419983
2012-11-19,876.840027
2012-11-20,891.2000119999999
2012-11-21,895.7299800000001
2012-11-23,907.7999880000001
2012-11-26,895.9600220000001
2012-11-27,893.9500119999999
2012-11-28,892.070007
2012-11-29,893.679993
2012-11-30,899.840027
2012-12-03,888.150024
2012-12-04,909.320007
2012-12-05,892.4699710000001
2012-12-06,886.0
2012-12-07,895.2999880000001
2012-12-10,902.0599980000001
2012-12-11,910.8599849999999
2012-12-12,929.98999
2012-12-13,926.4500119999999
2012-12-14,917.5200199999999
2012-12-17,938.5499880000001
2012-12-18,956.6199949999999
2012-12-19,950.98999
2012-12-20,959.25
2012-12-21,943.0200199999999
2012-12-24,942.909973
2012-12-26,931.0499880000001
2012-12-27,933.830017
2012-12-28,932.5
2012-12-31,920.0
2013-01-02,930.1300050000001
2013-01-03,949.0
2013-01-04,954.48999
2013-01-07,966.8900150000001
2013-01-08,974.5
2013-01-09,981.6300050000001
2013-01-10,969.919983
2013-01-11,971.330017
2013-01-14,968.400024
2013-01-15,978.650024
2013-01-16,973.580017
2013-01-17,978.0
2013-01-18,970.0
2013-01-22,968.5499880000001
2013-01-23,981.6900019999999
2013-01-24,1000.8900150000001
2013-01-25,1034.400024
2013-01-28,1024.0
2013-01-29,1031.48999
2013-01-30,1040.859985
2013-01-31,1029.660034
2013-02-01,1023.0
2013-02-04,1009.929993
2013-02-05,1013.75
2013-02-06,1006.9799800000001
2013-02-07,1006.4699710000001
2013-02-08,1004.169983
2013-02-11,1011.0
2013-02-12,1032.0
2013-02-13,1038.910034
2013-02-14,1030.26001
2013-02-15,1039.699951
2013-02-19,1019.73999
2013-02-20,980.0
2013-02-21,981.419983
2013-02-22,998.5300289999999
2013-02-25,982.0
2013-02-26,1001.409973
2013-02-27,1024.069946
2013-02-28,1009.2000119999999
2013-03-01,1014.3900150000001
2013-03-04,1023.7999880000001
2013-03-05,1040.219971
2013-03-06,1044.0
2013-03-07,1043.900024
2013-03-08,1046.0
2013-03-11,1045.560059
2013-03-12,1038.599976
2013-03-13,1035.0
2013-03-14,1045.359985
2013-03-15,1044.609985
2013-03-18,1046.949951
2013-03-19,1075.449951
2013-03-20,1080.079956
2013-03-21,1049.25
2013-03-22,1056.0
2013-03-25,1063.900024
2013-03-26,1068.47998
2013-03-27,1077.550049
2013-03-28,1080.109985
2013-04-01,1070.349976
2013-04-02,1061.969971
2013-04-03,1033.949951
2013-04-04,1041.98999
2013-04-05,1046.75
2013-04-08,1063.319946
2013-04-09,1053.109985
2013-04-10,1038.0
2013-04-11,1042.790039
2013-04-12,1014.0
2013-04-15,992.25
2013-04-16,1016.7800289999999
2013-04-17,1009.0
2013-04-18,995.9699710000001
2013-04-19,1006.1300050000001
2013-04-22,983.5
2013-04-23,1002.98999
2013-04-24,990.0
2013-04-25,1000.3900150000001
2013-04-26,1018.4600220000001
2013-04-29,1018.3599849999999
2013-04-30,1030.0
2013-05-01,1015.590027
2013-05-02,1023.6900019999999
2013-05-03,1022.2000119999999
2013-05-06,1017.8599849999999
2013-05-07,1002.6400150000001
2013-05-08,1003.2800289999999
2013-05-09,997.0
2013-05-10,1004.419983
2013-05-13,996.0
2013-05-14,997.400024
2013-05-15,1010.9500119999999
2013-05-16,1001.830017
2013-05-17,1006.0
2013-05-20,1001.4500119999999
2013-05-21,1000.1199949999999
2013-05-22,1001.349976
2013-05-23,1004.0
2013-05-24,995.3099980000001
2013-05-28,1007.2199710000001
2013-05-29,986.9400019999999
2013-05-30,984.51001
2013-05-31,983.3099980000001
2013-06-03,983.349976
2013-06-04,964.0
2013-06-05,950.900024
2013-06-06,972.9799800000001
2013-06-07,983.0
2013-06-10,966.2199710000001
2013-06-11,952.3599849999999
2013-06-12,939.0499880000001
2013-06-13,956.8900150000001
2013-06-14,963.599976
2013-06-17,983.340027
2013-06-18,987.2899779999999
2013-06-19,969.98999
2013-06-20,939.330017
2013-06-21,915.25
2013-06-24,916.150024
2013-06-25,913.98999
2013-06-26,907.2299800000001
2013-06-27,930.0
2013-06-28,922.0
2013-07-01,935.900024
2013-07-02,936.900024
2013-07-03,937.9699710000001
2013-07-05,924.1400150000001
2013-07-08,917.659973
2013-07-09,930.7899779999999
2013-07-10,925.51001
2013-07-11,962.400024
2013-07-12,955.9699710000001
2013-07-15,942.9500119999999
2013-07-16,930.26001
2013-07-17,941.4500119999999
2013-07-18,940.98999
2013-07-19,940.650024
2013-07-22,922.9799800000001
2013-07-23,937.4600220000001
2013-07-24,912.75
2013-07-25,908.1099849999999
2013-07-26,900.76001
2013-07-29,896.98999
2013-07-30,896.330017
2013-07-31,925.599976
2013-08-01,934.75
2013-08-02,940.0
2013-08-05,924.0
2013-08-06,899.0
2013-08-07,881.2700199999999
2013-08-08,893.599976
2013-08-09,889.099976
2013-08-12,894.0
2013-08-13,876.7100220000001
2013-08-14,858.8099980000001
2013-08-15,882.1099849999999
2013-08-16,873.98999
2013-08-19,849.98999
2013-08-20,882.5
2013-08-21,882.0499880000001
2013-08-22,897.330017
2013-08-23,872.1199949999999
2013-08-26,874.7700199999999
2013-08-27,856.0
2013-08-28,851.349976
2013-08-29,850.099976
2013-08-30,855.8099980000001
2013-09-03,840.159973
2013-09-04,843.0399779999999
2013-09-05,835.73999
2013-09-06,855.0
2013-09-09,880.9799800000001
2013-09-10,874.7999880000001
2013-09-11,889.7199710000001
2013-09-12,902.070007
2013-09-13,897.150024
2013-09-16,909.349976
2013-09-17,909.76001
2013-09-18,945.5300289999999
2013-09-19,935.7299800000001
2013-09-20,939.1300050000001
2013-09-23,936.0
2013-09-24,937.2999880000001
2013-09-25,937.8800050000001
2013-09-26,935.0300289999999
2013-09-27,926.7899779999999
2013-09-30,919.1900019999999
2013-10-01,927.2800289999999
2013-10-02,934.5
2013-10-03,921.659973
2013-10-04,916.6400150000001
2013-10-07,918.070007
2013-10-08,907.98999
2013-10-09,890.0499880000001
2013-10-10,900.3800050000001
2013-10-11,912.1199949999999
2013-10-14,911.0
2013-10-15,894.669983
2013-10-16,906.0
2013-10-17,925.73999
2013-10-18,931.7100220000001
2013-10-21,892.0
2013-10-22,908.9500119999999
2013-10-23,912.6199949999999
2013-10-24,940.0
2013-10-25,937.909973
2013-10-28,932.3800050000001
2013-10-29,946.0
2013-10-30,920.98999
2013-10-31,917.320007
2013-11-01,922.25
2013-11-04,932.820007
2013-11-05,934.0
2013-11-06,941.75
2013-11-07,931.840027
2013-11-08,932.4400019999999
2013-11-11,925.409973
2013-11-12,924.75
2013-11-13,925.5300289999999
2013-11-14,932.679993
2013-11-15,940.98999
2013-11-18,943.4500119999999
2013-11-19,948.9500119999999
2013-11-20,964.2700199999999
2013-11-21,974.76001
2013-11-22,973.76001
2013-11-25,975.4600220000001
2013-11-26,984.320007
2013-11-27,988.0599980000001
2013-11-29,969.9799800000001
2013-12-02,960.1199949999999
2013-12-03,954.080017
2013-12-04,952.4699710000001
2013-12-05,962.0300289999999
2013-12-06,972.7999880000001
2013-12-09,979.159973
2013-12-10,969.0
2013-12-11,952.98999
2013-12-12,955.25
2013-12-13,949.25
2013-12-16,960.0
2013-12-17,968.169983
2013-12-18,991.1400150000001
2013-12-19,987.8599849999999
2013-12-20,996.650024
2013-12-23,1020.0
2013-12-24,1025.150024
2013-12-26,1031.949951
2013-12-27,1040.380005
2013-12-30,1032.839966
2013-12-31,1026.01001
2014-01-02,1017.099976
2014-01-03,1019.349976
2014-01-06,1025.630005
2014-01-07,1013.8800050000001
2014-01-08,1009.900024
2014-01-09,1015.0
2014-01-10,1010.2199710000001
2014-01-13,997.48999
2014-01-14,1011.0200199999999
2014-01-15,1017.099976
2014-01-16,1016.169983
2014-01-17,1014.320007
2014-01-21,1015.909973
2014-01-22,1025.599976
2014-01-23,1020.0499880000001
2014-01-24,1008.3599849999999
2014-01-27,1061.290039
2014-01-28,1112.589966
2014-01-29,1112.349976
2014-01-30,1120.199951
2014-01-31,1153.410034
2014-02-03,1137.0
2014-02-04,1164.02002
2014-02-05,1170.150024
2014-02-06,1175.98999
2014-02-07,1187.569946
2014-02-10,1178.73999
2014-02-11,1161.109985
2014-02-12,1154.48999
2014-02-13,1172.670044
2014-02-14,1182.449951
2014-02-18,1169.650024
2014-02-19,1156.839966
2014-02-20,1159.680054
2014-02-21,1168.640015
2014-02-24,1159.430054
2014-02-25,1159.98999
2014-02-26,1187.890015
2014-02-27,1190.540039
2014-02-28,1192.0
2014-03-03,1199.900024
2014-03-04,1220.949951
2014-03-05,1199.969971
2014-03-06,1196.410034
2014-03-07,1188.790039
2014-03-10,1171.98999
2014-03-11,1182.920044
2014-03-12,1191.859985
2014-03-13,1177.400024
2014-03-14,1187.22998
2014-03-17,1173.719971
2014-03-18,1180.810059
2014-03-19,1179.089966
2014-03-20,1174.180054
2014-03-21,1153.949951
2014-03-24,1157.0
2014-03-25,1147.790039
2014-03-26,1134.47998
2014-03-27,1142.290039
2014-03-28,1141.849976
2014-03-31,1147.0
2014-04-01,1148.97998
2014-04-02,1142.900024
2014-04-03,1161.920044
2014-04-04,1162.859985
2014-04-07,1162.800049
2014-04-08,1154.0
2014-04-09,1154.849976
2014-04-10,1149.959961
2014-04-11,1146.0
2014-04-14,1138.790039
2014-04-15,1135.0
2014-04-16,1133.949951
2014-04-17,1116.619995
2014-04-21,1070.540039
2014-04-22,1045.0
2014-04-23,1034.400024
2014-04-24,1068.209961
2014-04-25,1070.98999
2014-04-28,1073.130005
2014-04-29,1080.880005
2014-04-30,1077.0
2014-05-01,1086.800049
2014-05-02,1107.329956
2014-05-05,1100.180054
2014-05-06,1084.47998
2014-05-07,1090.949951
2014-05-08,1087.140015
2014-05-09,1090.130005
2014-05-12,1103.27002
2014-05-13,1094.219971
2014-05-14,1089.449951
2014-05-15,1091.23999
2014-05-16,1104.160034
2014-05-19,1098.459961
2014-05-20,1095.030029
2014-05-21,1080.0
2014-05-22,1098.72998
2014-05-23,1113.410034
2014-05-27,1115.810059
2014-05-28,1114.449951
2014-05-29,1129.02002
2014-05-30,1113.640015
2014-06-02,1117.829956
2014-06-03,1121.599976
2014-06-04,1118.98999
2014-06-05,1117.72998
2014-06-06,1137.890015
2014-06-09,1145.0
2014-06-10,1144.25
2014-06-11,1134.02002
2014-06-12,1119.050049
2014-06-13,1115.050049
2014-06-16,1121.51001
2014-06-17,1119.300049
2014-06-18,1136.099976
2014-06-19,1132.0
2014-06-20,1133.410034
2014-06-23,1139.800049
2014-06-24,1153.140015
2014-06-25,1148.27002
2014-06-26,1142.599976
2014-06-27,1146.380005
2014-06-30,1150.599976
2014-07-01,1163.420044
2014-07-02,1151.0
2014-07-03,1158.459961
