Date,BWA
2007-08-13,22.35
2007-08-14,21.4275
2007-08-15,20.67
2007-08-16,19.3225
2007-08-17,19.375
2007-08-20,20.6425
2007-08-21,20.4825
2007-08-22,21.049999
2007-08-23,20.602501
2007-08-24,20.709999
2007-08-27,20.545
2007-08-28,20.139999
2007-08-29,20.905001000000002
2007-08-30,20.799999
2007-08-31,21.125
2007-09-04,21.0875
2007-09-05,21.1
2007-09-06,20.672501
2007-09-07,20.5825
2007-09-10,20.59
2007-09-11,20.834999
2007-09-12,20.799999
2007-09-13,21.055
2007-09-14,21.2125
2007-09-17,21.125
2007-09-18,21.602501
2007-09-19,21.865
2007-09-20,21.35
2007-09-21,21.389999
2007-09-24,21.502501000000002
2007-09-25,21.545
2007-09-26,22.5525
2007-09-27,22.98
2007-09-28,22.8825
2007-10-01,23.754998999999998
2007-10-02,24.0275
2007-10-03,23.8025
2007-10-04,23.6625
2007-10-05,24.209999
2007-10-08,24.209999
2007-10-09,24.5
2007-10-10,24.389999
2007-10-11,24.057501000000002
2007-10-12,23.555
2007-10-15,23.495001000000002
2007-10-16,23.415001
2007-10-17,23.605
2007-10-18,23.8125
2007-10-19,23.684998999999998
2007-10-22,23.41
2007-10-23,23.9175
2007-10-24,23.872498999999998
2007-10-25,23.6625
2007-10-26,24.49
2007-10-29,25.73
2007-10-30,25.4575
2007-10-31,26.4275
2007-11-01,26.1775
2007-11-02,25.9175
2007-11-05,25.875
2007-11-06,25.950001
2007-11-07,25.202499
2007-11-08,25.389999
2007-11-09,24.58
2007-11-12,24.782498999999998
2007-11-13,25.0
2007-11-14,24.887501
2007-11-15,24.995001000000002
2007-11-16,24.7875
2007-11-19,23.795
2007-11-20,24.0275
2007-11-21,23.555
2007-11-23,23.622498999999998
2007-11-26,23.3575
2007-11-27,23.834999
2007-11-28,24.727501
2007-11-29,24.4175
2007-11-30,24.1525
2007-12-03,24.2875
2007-12-04,24.0375
2007-12-05,24.397499
2007-12-06,25.0
2007-12-07,24.75
2007-12-10,25.275
2007-12-11,24.334999
2007-12-12,24.360001
2007-12-13,24.182501000000002
2007-12-14,24.299999
2007-12-17,24.254998999999998
2007-12-18,23.965
2007-12-19,23.76
2007-12-20,23.969998999999998
2007-12-21,24.885
2007-12-24,25.43
2007-12-26,25.139999
2007-12-27,24.495001000000002
2007-12-28,24.635
2007-12-31,24.205
2008-01-02,23.334999
2008-01-03,22.77
2008-01-04,21.77
2008-01-07,21.785
2008-01-08,22.0
2008-01-09,22.395
2008-01-10,22.33
2008-01-11,21.125
2008-01-14,21.465
2008-01-15,21.1
2008-01-16,20.82
2008-01-17,22.209999
2008-01-18,22.375
2008-01-22,23.15
2008-01-23,23.889999
2008-01-24,24.040001
2008-01-25,24.375
2008-01-28,25.004998999999998
2008-01-29,24.879998999999998
2008-01-30,24.459999
2008-01-31,25.305
2008-02-01,25.465
2008-02-04,24.620001000000002
2008-02-05,23.48
2008-02-06,22.68
2008-02-07,22.9
2008-02-08,22.67
2008-02-11,23.27
2008-02-12,23.41
2008-02-13,23.514999
2008-02-14,23.27
2008-02-15,23.040001
2008-02-19,22.870001000000002
2008-02-20,22.975
2008-02-21,22.879998999999998
2008-02-22,23.299999
2008-02-25,22.795
2008-02-26,22.754998999999998
2008-02-27,23.045
2008-02-28,22.775
2008-02-29,21.555
2008-03-03,21.4
2008-03-04,21.125
2008-03-05,21.075001
2008-03-06,21.0
2008-03-07,20.65
2008-03-10,20.209999
2008-03-11,20.77
2008-03-12,20.74
2008-03-13,21.26
2008-03-14,20.834999
2008-03-17,20.549999
2008-03-18,21.545
2008-03-19,20.790001
2008-03-20,21.459999
2008-03-24,21.85
2008-03-25,21.83
2008-03-26,21.41
2008-03-27,21.004998999999998
2008-03-28,20.92
2008-03-31,21.514999
2008-04-01,22.549999
2008-04-02,22.405001000000002
2008-04-03,22.4
2008-04-04,22.6
2008-04-07,22.59
2008-04-08,22.65
2008-04-09,22.01
2008-04-10,22.424999
2008-04-11,21.719998999999998
2008-04-14,21.415001
2008-04-15,22.030001000000002
2008-04-16,22.905001000000002
2008-04-17,22.92
2008-04-18,23.745001000000002
2008-04-21,23.834999
2008-04-22,23.445
2008-04-23,23.625
2008-04-24,24.27
2008-04-25,24.184998999999998
2008-04-28,24.549999
2008-04-29,24.655001000000002
2008-04-30,24.575001
2008-05-01,25.440001000000002
2008-05-02,25.74
2008-05-05,25.59
2008-05-06,25.940001000000002
2008-05-07,26.344998999999998
2008-05-08,26.455
2008-05-09,26.125
2008-05-12,26.42
2008-05-13,26.785
2008-05-14,27.035
2008-05-15,27.495001000000002
2008-05-16,27.639999
2008-05-19,27.549999
2008-05-20,26.959999
2008-05-21,26.525
2008-05-22,26.129998999999998
2008-05-23,26.105
2008-05-27,25.559998999999998
2008-05-28,25.5
2008-05-29,25.575001
2008-05-30,25.855
2008-06-02,25.395
2008-06-03,25.450001
2008-06-04,25.09
2008-06-05,25.305
2008-06-06,24.184998999999998
2008-06-09,23.870001000000002
2008-06-10,23.674999
2008-06-11,23.155001000000002
2008-06-12,23.615
2008-06-13,24.735001
2008-06-16,24.635
2008-06-17,24.58
2008-06-18,24.254998999999998
2008-06-19,25.379998999999998
2008-06-20,24.295
2008-06-23,24.014999
2008-06-24,23.545
2008-06-25,23.355
2008-06-26,21.885
2008-06-27,22.25
2008-06-30,22.190001000000002
2008-07-01,22.545
2008-07-02,21.41
2008-07-03,20.0
2008-07-07,19.15
2008-07-08,20.215
2008-07-09,19.879998999999998
2008-07-10,19.9
2008-07-11,19.325001
2008-07-14,18.889999
2008-07-15,18.584999
2008-07-16,19.805
2008-07-17,21.370001000000002
2008-07-18,20.815001000000002
2008-07-21,21.1
2008-07-22,21.290001
2008-07-23,21.924999
2008-07-24,20.525
2008-07-25,20.674999
2008-07-28,19.33
2008-07-29,20.42
2008-07-30,20.205
2008-07-31,20.16
2008-08-01,20.09
2008-08-04,20.030001000000002
2008-08-05,21.174999
2008-08-06,20.684998999999998
2008-08-07,20.1
2008-08-08,21.655001000000002
2008-08-11,21.68
2008-08-12,21.190001000000002
2008-08-13,20.815001000000002
2008-08-14,21.549999
2008-08-15,21.254998999999998
2008-08-18,20.545
2008-08-19,20.1
2008-08-20,19.860001
2008-08-21,20.110001
2008-08-22,20.805
2008-08-25,20.115
2008-08-26,20.1
2008-08-27,19.975
2008-08-28,20.76
2008-08-29,20.674999
2008-09-02,20.465
2008-09-03,19.940001000000002
2008-09-04,19.754998999999998
2008-09-05,19.5
2008-09-08,19.635
2008-09-09,18.934998999999998
2008-09-10,19.365
2008-09-11,19.805
2008-09-12,20.629998999999998
2008-09-15,18.445
2008-09-16,18.924999
2008-09-17,17.959999
2008-09-18,18.395
2008-09-19,19.1
2008-09-22,18.055
2008-09-23,17.535
2008-09-24,16.42
2008-09-25,16.16
2008-09-26,16.23
2008-09-29,15.775
2008-09-30,16.385
2008-10-01,15.485
2008-10-02,14.25
2008-10-03,13.92
2008-10-06,13.88
2008-10-07,13.25
2008-10-08,13.09
2008-10-09,12.125
2008-10-10,11.825
2008-10-13,12.91
2008-10-14,12.37
2008-10-15,10.68
2008-10-16,10.61
2008-10-17,10.97
2008-10-20,11.355
2008-10-21,11.68
2008-10-22,10.905
2008-10-23,10.51
2008-10-24,10.9
2008-10-27,9.725
2008-10-28,11.945
2008-10-29,11.13
2008-10-30,10.395
2008-10-31,11.235
2008-11-03,11.255
2008-11-04,12.24
2008-11-05,11.525
2008-11-06,10.375
2008-11-07,10.395
2008-11-10,9.77
2008-11-11,8.875
2008-11-12,8.42
2008-11-13,9.215
2008-11-14,8.71
2008-11-17,8.335
2008-11-18,8.455
2008-11-19,8.055
2008-11-20,8.495
2008-11-21,9.37
2008-11-24,10.32
2008-11-25,10.085
2008-11-26,11.74
2008-11-28,11.83
2008-12-01,10.295
2008-12-02,10.66
2008-12-03,11.125
2008-12-04,10.57
2008-12-05,11.265
2008-12-08,12.845
2008-12-09,12.17
2008-12-10,12.325
2008-12-11,11.19
2008-12-12,10.57
2008-12-15,10.28
2008-12-16,10.3
2008-12-17,10.9
2008-12-18,10.44
2008-12-19,10.895
2008-12-22,10.62
2008-12-23,10.28
2008-12-24,10.31
2008-12-26,10.535
2008-12-29,10.08
2008-12-30,10.595
2008-12-31,10.885
2009-01-02,11.48
2009-01-05,11.995
2009-01-06,12.515
2009-01-07,11.825
2009-01-08,11.69
2009-01-09,11.435
2009-01-12,11.045
2009-01-13,10.57
2009-01-14,9.615
2009-01-15,9.6
2009-01-16,9.445
2009-01-20,8.625
2009-01-21,8.935
2009-01-22,8.52
2009-01-23,8.81
2009-01-26,8.68
2009-01-27,8.77
2009-01-28,9.415
2009-01-29,9.005
2009-01-30,8.44
2009-02-02,8.745
2009-02-03,8.835
2009-02-04,9.18
2009-02-05,9.46
2009-02-06,10.525
2009-02-09,10.345
2009-02-10,9.84
2009-02-11,9.445
2009-02-12,10.995
2009-02-13,10.685
2009-02-17,10.07
2009-02-18,10.03
2009-02-19,9.21
2009-02-20,8.885
2009-02-23,8.475
2009-02-24,9.11
2009-02-25,8.85
2009-02-26,8.68
2009-02-27,8.625
2009-03-02,8.105
2009-03-03,8.03
2009-03-04,8.48
2009-03-05,7.965
2009-03-06,7.59
2009-03-09,7.635
2009-03-10,7.94
2009-03-11,8.21
2009-03-12,8.765
2009-03-13,9.15
2009-03-16,9.22
2009-03-17,9.35
2009-03-18,10.15
2009-03-19,9.925
2009-03-20,9.305
2009-03-23,10.285
2009-03-24,10.445
2009-03-25,10.545
2009-03-26,10.85
2009-03-27,10.88
2009-03-30,10.43
2009-03-31,10.15
2009-04-01,10.475
2009-04-02,12.13
2009-04-03,12.315
2009-04-06,12.87
2009-04-07,11.88
2009-04-08,11.79
2009-04-09,12.94
2009-04-13,12.875
2009-04-14,12.575
2009-04-15,12.64
2009-04-16,12.92
2009-04-17,13.125
2009-04-20,12.08
2009-04-21,12.33
2009-04-22,13.09
2009-04-23,13.13
2009-04-24,14.165
2009-04-27,14.085
2009-04-28,13.33
2009-04-29,13.95
2009-04-30,14.475
2009-05-01,14.35
2009-05-04,15.715
2009-05-05,14.985
2009-05-06,15.32
2009-05-07,14.94
2009-05-08,15.545
2009-05-11,14.845
2009-05-12,14.48
2009-05-13,13.48
2009-05-14,13.765
2009-05-15,13.825
2009-05-18,14.515
2009-05-19,14.91
2009-05-20,15.065
2009-05-21,14.83
2009-05-22,14.62
2009-05-26,15.52
2009-05-27,15.485
2009-05-28,15.555
2009-05-29,16.125
2009-06-01,17.295
2009-06-02,17.545
2009-06-03,16.9
2009-06-04,17.674999
2009-06-05,17.5
2009-06-08,17.155001000000002
2009-06-09,17.475
2009-06-10,17.525
2009-06-11,17.57
2009-06-12,17.040001
2009-06-15,16.41
2009-06-16,16.139999
2009-06-17,15.915
2009-06-18,15.66
2009-06-19,16.285
2009-06-22,15.415
2009-06-23,15.295
2009-06-24,15.62
2009-06-25,16.610001
2009-06-26,16.275
2009-06-29,16.844998999999998
2009-06-30,17.075001
2009-07-01,17.200001
2009-07-02,16.43
2009-07-06,16.174999
2009-07-07,15.395
2009-07-08,15.05
2009-07-09,15.085
2009-07-10,15.07
2009-07-13,15.255
2009-07-14,15.615
2009-07-15,16.0
2009-07-16,16.264999
2009-07-17,16.504998999999998
2009-07-20,16.85
2009-07-21,17.365
2009-07-22,17.200001
2009-07-23,17.48
2009-07-24,17.924999
2009-07-27,17.91
2009-07-28,17.785
2009-07-29,16.24
2009-07-30,15.8
2009-07-31,16.594998999999998
2009-08-03,16.950001
2009-08-04,16.865
2009-08-05,16.674999
2009-08-06,16.129998999999998
2009-08-07,16.200001
2009-08-10,15.705
2009-08-11,15.525
2009-08-12,15.255
2009-08-13,15.295
2009-08-14,15.13
2009-08-17,14.65
2009-08-18,15.065
2009-08-19,15.16
2009-08-20,15.53
2009-08-21,15.185
2009-08-24,14.775
2009-08-25,15.165
2009-08-26,14.945
2009-08-27,14.995
2009-08-28,14.615
2009-08-31,14.835
2009-09-01,14.91
2009-09-02,14.665
2009-09-03,15.355
2009-09-04,15.8
2009-09-08,16.41
2009-09-09,16.665001
2009-09-10,16.915001
2009-09-11,16.75
2009-09-14,16.559998999999998
2009-09-15,16.559998999999998
2009-09-16,16.434998999999998
2009-09-17,15.58
2009-09-18,15.43
2009-09-21,15.27
2009-09-22,15.515
2009-09-23,15.24
2009-09-24,14.99
2009-09-25,14.98
2009-09-28,15.28
2009-09-29,15.34
2009-09-30,15.13
2009-10-01,14.375
2009-10-02,13.925
2009-10-05,14.255
2009-10-06,14.52
2009-10-07,14.6
2009-10-08,15.2
2009-10-09,15.205
2009-10-12,16.145
2009-10-13,15.715
2009-10-14,16.139999
2009-10-15,16.125
2009-10-16,15.775
2009-10-19,16.17
2009-10-20,15.85
2009-10-21,16.334999
2009-10-22,16.59
2009-10-23,16.535
2009-10-26,16.65
2009-10-27,16.219998999999998
2009-10-28,15.105
2009-10-29,15.72
2009-10-30,15.16
2009-11-02,15.41
2009-11-03,15.49
2009-11-04,15.405
2009-11-05,15.63
2009-11-06,15.92
2009-11-09,16.52
2009-11-10,16.334999
2009-11-11,16.35
2009-11-12,16.049999
2009-11-13,16.014999
2009-11-16,16.190001000000002
2009-11-17,16.200001
2009-11-18,15.895
2009-11-19,15.46
2009-11-20,15.455
2009-11-23,15.37
2009-11-24,15.395
2009-11-25,15.51
2009-11-27,15.21
2009-11-30,15.105
2009-12-01,15.365
2009-12-02,15.535
2009-12-03,15.315
2009-12-04,15.5
2009-12-07,15.5
2009-12-08,15.165
2009-12-09,15.265
2009-12-10,15.26
2009-12-11,15.625
2009-12-14,15.975
2009-12-15,16.09
2009-12-16,16.334999
2009-12-17,16.535
2009-12-18,16.525
2009-12-21,16.605
2009-12-22,16.834999
2009-12-23,16.924999
2009-12-24,17.055
2009-12-28,17.040001
2009-12-29,16.940001000000002
2009-12-30,16.934998999999998
2009-12-31,16.610001
2010-01-04,16.889999
2010-01-05,17.695
2010-01-06,18.344998999999998
2010-01-07,18.594998999999998
2010-01-08,18.254998999999998
2010-01-11,18.225
2010-01-12,17.754998999999998
2010-01-13,17.879998999999998
2010-01-14,18.940001000000002
2010-01-15,18.674999
2010-01-19,18.84
2010-01-20,18.584999
2010-01-21,18.42
2010-01-22,18.235001
2010-01-25,18.514999
2010-01-26,18.115
2010-01-27,17.629998999999998
2010-01-28,17.200001
2010-01-29,17.545
2010-02-01,17.950001
2010-02-02,18.110001
2010-02-03,18.525
2010-02-04,17.66
2010-02-05,17.355
2010-02-08,17.68
2010-02-09,17.985001
2010-02-10,18.115
2010-02-11,17.83
2010-02-12,18.32
2010-02-16,18.51
2010-02-17,18.594998999999998
2010-02-18,18.540001
2010-02-19,18.674999
2010-02-22,19.129998999999998
2010-02-23,18.735001
2010-02-24,19.07
2010-02-25,19.01
2010-02-26,18.73
2010-03-01,18.985001
2010-03-02,19.33
2010-03-03,19.290001
2010-03-04,19.09
2010-03-05,18.825001
2010-03-08,18.875
2010-03-09,18.625
2010-03-10,18.355
2010-03-11,18.445
2010-03-12,18.540001
2010-03-15,18.434998999999998
2010-03-16,18.6
2010-03-17,18.445
2010-03-18,18.33
2010-03-19,18.27
2010-03-22,18.965
2010-03-23,19.0
2010-03-24,18.924999
2010-03-25,18.695
2010-03-26,18.514999
2010-03-29,18.535
2010-03-30,18.615
2010-03-31,19.09
2010-04-01,19.610001
2010-04-05,19.184998999999998
2010-04-06,19.025
2010-04-07,18.735001
2010-04-08,19.014999
2010-04-09,19.094998999999998
2010-04-12,19.370001000000002
2010-04-13,19.445
2010-04-14,19.52
2010-04-15,19.525
2010-04-16,19.174999
2010-04-19,19.575001
2010-04-20,19.915001
2010-04-21,19.83
2010-04-22,20.094998999999998
2010-04-23,20.58
2010-04-26,20.559998999999998
2010-04-27,19.77
2010-04-28,19.975
2010-04-29,22.035
2010-04-30,21.67
2010-05-03,21.674999
2010-05-04,20.915001
2010-05-05,20.115
2010-05-06,19.790001
2010-05-07,18.545
2010-05-10,20.219998999999998
2010-05-11,19.98
2010-05-12,20.575001
2010-05-13,20.379998999999998
2010-05-14,19.6
2010-05-17,19.26
2010-05-18,18.645
2010-05-19,17.870001000000002
2010-05-20,17.299999
2010-05-21,18.115
2010-05-24,18.1
2010-05-25,17.799999
2010-05-26,17.959999
2010-05-27,19.030001000000002
2010-05-28,18.629998999999998
2010-06-01,18.219998999999998
2010-06-02,19.475
2010-06-03,19.985001
2010-06-04,18.799999
2010-06-07,18.34
2010-06-08,18.264999
2010-06-09,18.18
2010-06-10,18.9
2010-06-11,18.91
2010-06-14,19.370001000000002
2010-06-15,20.615
2010-06-16,20.48
2010-06-17,20.545
2010-06-18,20.655001000000002
2010-06-21,20.91
2010-06-22,20.120001000000002
2010-06-23,20.254998999999998
2010-06-24,19.834999
2010-06-25,19.65
2010-06-28,19.825001
2010-06-29,18.745001000000002
2010-06-30,18.67
2010-07-01,19.059998999999998
2010-07-02,18.735001
2010-07-06,18.040001
2010-07-07,19.155001000000002
2010-07-08,19.445
2010-07-09,19.965
2010-07-12,19.93
2010-07-13,21.01
2010-07-14,21.344998999999998
2010-07-15,21.290001
2010-07-16,20.215
2010-07-19,20.485001
2010-07-20,21.115
2010-07-21,20.225
2010-07-22,21.09
2010-07-23,21.485001
2010-07-26,21.889999
2010-07-27,21.190001000000002
2010-07-28,21.059998999999998
2010-07-29,21.24
2010-07-30,21.93
2010-08-02,23.030001000000002
2010-08-03,22.915001
2010-08-04,23.139999
2010-08-05,23.469998999999998
2010-08-06,23.504998999999998
2010-08-09,23.75
2010-08-10,23.030001000000002
2010-08-11,22.895
2010-08-12,22.75
2010-08-13,22.655001000000002
2010-08-16,22.799999
2010-08-17,23.334999
2010-08-18,23.535
2010-08-19,22.629998999999998
2010-08-20,22.754998999999998
2010-08-23,22.43
2010-08-24,21.780001000000002
2010-08-25,21.795
2010-08-26,21.605
2010-08-27,22.045
2010-08-30,21.629998999999998
2010-08-31,21.825001
2010-09-01,22.865
2010-09-02,23.365
2010-09-03,24.209999
2010-09-07,23.809998999999998
2010-09-08,23.299999
2010-09-09,23.09
2010-09-10,23.190001000000002
2010-09-13,23.84
2010-09-14,23.700001
2010-09-15,23.84
2010-09-16,23.825001
2010-09-17,23.825001
2010-09-20,24.190001000000002
2010-09-21,24.33
2010-09-22,24.405001000000002
2010-09-23,23.855
2010-09-24,24.84
2010-09-27,25.18
2010-09-28,25.860001
2010-09-29,25.825001
2010-09-30,26.309998999999998
2010-10-01,26.09
2010-10-04,26.035
2010-10-05,26.639999
2010-10-06,26.094998999999998
2010-10-07,25.77
2010-10-08,26.41
2010-10-11,26.26
2010-10-12,26.555
2010-10-13,27.035
2010-10-14,26.875
2010-10-15,27.094998999999998
2010-10-18,27.07
2010-10-19,26.68
2010-10-20,27.139999
2010-10-21,27.055
2010-10-22,27.030001000000002
2010-10-25,27.135
2010-10-26,26.905001000000002
2010-10-27,27.6
2010-10-28,27.915001
2010-10-29,28.055
2010-11-01,28.02
2010-11-02,28.139999
2010-11-03,28.355
2010-11-04,29.26
2010-11-05,29.629998999999998
2010-11-08,29.559998999999998
2010-11-09,28.855
2010-11-10,29.33
2010-11-11,29.424999
2010-11-12,28.815001000000002
2010-11-15,28.879998999999998
2010-11-16,28.245001000000002
2010-11-17,29.09
2010-11-18,29.73
2010-11-19,29.940001000000002
2010-11-22,30.375
2010-11-23,29.955
2010-11-24,30.459999
2010-11-26,30.309998999999998
2010-11-29,29.969998999999998
2010-11-30,30.17
2010-12-01,31.629998999999998
2010-12-02,32.634997999999996
2010-12-03,33.215
2010-12-06,33.134997999999996
2010-12-07,32.865002000000004
2010-12-08,33.5
2010-12-09,33.575001
2010-12-10,33.450001
2010-12-13,33.424999
2010-12-14,33.724998
2010-12-15,34.080002
2010-12-16,35.380001
2010-12-17,35.525002
2010-12-20,35.950001
2010-12-21,36.279999
2010-12-22,36.139998999999996
2010-12-23,36.57
2010-12-27,36.095001
2010-12-28,35.689999
2010-12-29,36.240002000000004
2010-12-30,36.435001
2010-12-31,36.18
2011-01-03,36.68
2011-01-04,36.255001
2011-01-05,36.59
2011-01-06,36.240002000000004
2011-01-07,34.985001000000004
2011-01-10,35.555
2011-01-11,35.25
2011-01-12,35.049999
2011-01-13,34.435001
2011-01-14,35.205002
2011-01-18,35.715
2011-01-19,34.900002
2011-01-20,34.424999
2011-01-21,34.0
2011-01-24,34.485001000000004
2011-01-25,34.060001
2011-01-26,35.209998999999996
2011-01-27,35.275002
2011-01-28,33.814999
2011-01-31,33.700001
2011-02-01,33.639998999999996
2011-02-02,32.869999
2011-02-03,32.860001000000004
2011-02-04,33.514998999999996
2011-02-07,35.235001000000004
2011-02-08,35.950001
2011-02-09,36.02
2011-02-10,36.884997999999996
2011-02-11,38.665001000000004
2011-02-14,40.014998999999996
2011-02-15,39.735001000000004
2011-02-16,40.150002
2011-02-17,40.005001
2011-02-18,40.115002000000004
2011-02-22,38.880001
2011-02-23,37.985001000000004
2011-02-24,37.68
2011-02-25,38.474998
2011-02-28,38.805
2011-03-01,37.924999
2011-03-02,37.959998999999996
2011-03-03,38.810001
2011-03-04,38.875
2011-03-07,37.814999
2011-03-08,38.415001000000004
2011-03-09,38.66
2011-03-10,38.23
2011-03-11,37.330002
2011-03-14,37.305
2011-03-15,36.875
2011-03-16,36.400002
2011-03-17,36.834998999999996
2011-03-18,37.224998
2011-03-21,38.105
2011-03-22,36.605
2011-03-23,37.205002
2011-03-24,37.855
2011-03-25,38.639998999999996
2011-03-28,38.174999
2011-03-29,39.0
2011-03-30,39.305
2011-03-31,39.845001
2011-04-01,40.514998999999996
2011-04-04,40.830002
2011-04-05,39.855
2011-04-06,38.880001
2011-04-07,37.985001000000004
2011-04-08,37.685001
2011-04-11,37.154999
2011-04-12,36.029999
2011-04-13,36.134997999999996
2011-04-14,35.689999
2011-04-15,35.990002000000004
2011-04-18,35.445
2011-04-19,35.825001
2011-04-20,37.349998
2011-04-21,38.470001
2011-04-25,38.084998999999996
2011-04-26,38.814999
2011-04-27,39.279999
2011-04-28,38.285
2011-04-29,38.619999
2011-05-02,38.360001000000004
2011-05-03,37.424999
2011-05-04,37.165001000000004
2011-05-05,37.224998
2011-05-06,38.134997999999996
2011-05-09,38.525002
2011-05-10,38.849998
2011-05-11,38.564999
2011-05-12,38.035
2011-05-13,36.91
2011-05-16,36.59
2011-05-17,35.294998
2011-05-18,35.435001
2011-05-19,35.544998
2011-05-20,35.314999
2011-05-23,34.07
2011-05-24,33.145
2011-05-25,35.02
2011-05-26,35.029999
2011-05-27,35.945
2011-05-31,36.255001
2011-06-01,34.744999
2011-06-02,34.709998999999996
2011-06-03,34.455002
2011-06-06,34.195
2011-06-07,33.970001
2011-06-08,33.665001000000004
2011-06-09,34.66
2011-06-10,33.965
2011-06-13,33.689999
2011-06-14,35.419998
2011-06-15,34.82
2011-06-16,34.700001
2011-06-17,35.759997999999996
2011-06-20,36.59
2011-06-21,37.779999
2011-06-22,37.610001000000004
2011-06-23,38.209998999999996
2011-06-24,39.080002
2011-06-27,39.27
2011-06-28,39.5
2011-06-29,40.025002
2011-06-30,40.395
2011-07-01,40.369999
2011-07-05,40.330002
2011-07-06,40.200001
2011-07-07,40.490002000000004
2011-07-08,40.095001
2011-07-11,39.48
2011-07-12,39.465
2011-07-13,39.209998999999996
2011-07-14,38.575001
2011-07-15,38.240002000000004
2011-07-18,37.560001
2011-07-19,38.055
2011-07-20,38.029999
2011-07-21,38.185001
2011-07-22,38.080002
2011-07-25,37.805
2011-07-26,37.095001
2011-07-27,35.830002
2011-07-28,39.75
2011-07-29,39.810001
2011-08-01,39.91
2011-08-02,37.98
2011-08-03,38.060001
2011-08-04,35.174999
2011-08-05,34.235001000000004
2011-08-08,31.280001000000002
2011-08-09,33.369999
2011-08-10,32.009997999999996
2011-08-11,33.799999
2011-08-12,34.849998
2011-08-15,35.66
2011-08-16,35.290001000000004
2011-08-17,34.490002000000004
2011-08-18,33.02
2011-08-19,31.719998999999998
2011-08-22,31.615
2011-08-23,33.220001
2011-08-24,34.200001
2011-08-25,33.610001000000004
2011-08-26,34.220001
2011-08-29,35.389998999999996
2011-08-30,35.25
2011-08-31,35.695
2011-09-01,35.715
2011-09-02,34.035
2011-09-06,33.75
2011-09-07,34.939999
2011-09-08,33.970001
2011-09-09,32.91
2011-09-12,33.049999
2011-09-13,33.165001000000004
2011-09-14,33.884997999999996
2011-09-15,34.764998999999996
2011-09-16,34.709998999999996
2011-09-19,34.634997999999996
2011-09-20,34.5
2011-09-21,31.665001
2011-09-22,30.065001000000002
2011-09-23,29.945
2011-09-26,29.575001
2011-09-27,31.035
2011-09-28,29.98
2011-09-29,30.77
2011-09-30,30.264999
2011-10-03,28.07
2011-10-04,30.065001000000002
2011-10-05,30.545
2011-10-06,32.080002
2011-10-07,32.195
2011-10-10,34.314999
2011-10-11,34.759997999999996
2011-10-12,34.415001000000004
2011-10-13,34.785
2011-10-14,35.43
2011-10-17,34.580002
2011-10-18,35.555
2011-10-19,34.779999
2011-10-20,34.709998999999996
2011-10-21,36.119999
2011-10-24,37.244999
2011-10-25,36.455002
2011-10-26,36.259997999999996
2011-10-27,38.34
2011-10-28,38.165001000000004
2011-10-31,38.244999
2011-11-01,36.924999
2011-11-02,37.200001
2011-11-03,37.759997999999996
2011-11-04,37.875
2011-11-07,37.290001000000004
2011-11-08,35.52
2011-11-09,33.009997999999996
2011-11-10,33.91
2011-11-11,33.98
2011-11-14,33.674999
2011-11-15,33.720001
2011-11-16,32.814999
2011-11-17,32.285
2011-11-18,31.93
2011-11-21,31.27
2011-11-22,31.559998999999998
2011-11-23,31.004998999999998
2011-11-25,30.6
2011-11-28,31.57
2011-11-29,31.094998999999998
2011-11-30,32.959998999999996
2011-12-01,33.535
2011-12-02,33.555
2011-12-05,34.880001
2011-12-06,35.064999
2011-12-07,34.955002
2011-12-08,34.130001
2011-12-09,34.575001
2011-12-12,34.044998
2011-12-13,31.985001
2011-12-14,30.950001
2011-12-15,31.465
2011-12-16,31.174999
2011-12-19,31.055
2011-12-20,31.67
2011-12-21,32.110001000000004
2011-12-22,32.345001
2011-12-23,32.790001000000004
2011-12-27,32.145
2011-12-28,31.825001
2011-12-29,31.934998999999998
2011-12-30,31.870001000000002
2012-01-03,32.715
2012-01-04,33.009997999999996
2012-01-05,33.049999
2012-01-06,32.560001
2012-01-09,32.18
2012-01-10,36.125
2012-01-11,36.264998999999996
2012-01-12,36.985001000000004
2012-01-13,36.849998
2012-01-17,36.775002
2012-01-18,37.43
2012-01-19,37.650002
2012-01-20,37.439999
2012-01-23,37.580002
2012-01-24,37.994999
2012-01-25,38.264998999999996
2012-01-26,37.689999
2012-01-27,37.360001000000004
2012-01-30,37.630001
2012-01-31,37.314999
2012-02-01,37.73
2012-02-02,37.935001
2012-02-03,39.755001
2012-02-06,39.630001
2012-02-07,39.09
2012-02-08,38.5
2012-02-09,38.715
2012-02-10,38.525002
2012-02-13,39.424999
2012-02-14,39.705002
2012-02-15,40.290001000000004
2012-02-16,40.955002
2012-02-17,40.605
2012-02-21,40.154999
2012-02-22,40.110001000000004
2012-02-23,40.375
2012-02-24,41.215
2012-02-27,41.32
2012-02-28,41.630001
2012-02-29,41.419998
2012-03-01,42.095001
2012-03-02,42.709998999999996
2012-03-05,41.455002
2012-03-06,39.775002
2012-03-07,39.880001
2012-03-08,41.169998
2012-03-09,41.924999
2012-03-12,41.514998999999996
2012-03-13,42.735001000000004
2012-03-14,43.330002
2012-03-15,43.525002
2012-03-16,42.869999
2012-03-19,42.435001
2012-03-20,41.715
2012-03-21,42.23
2012-03-22,41.665001000000004
2012-03-23,41.919998
2012-03-26,42.654999
2012-03-27,42.994999
2012-03-28,41.990002000000004
