Date,MKTX
2018-12-17,219.36000099999998
2018-12-18,213.36999500000002
2018-12-19,213.05000299999998
2018-12-20,209.380005
2018-12-21,204.850006
2018-12-24,199.330002
2018-12-26,204.470001
2018-12-27,205.850006
2018-12-28,207.550003
2018-12-31,211.309998
2019-01-02,209.21000700000002
2019-01-03,207.759995
2019-01-04,214.30000299999998
2019-01-07,216.86000099999998
2019-01-08,216.690002
2019-01-09,213.13999900000002
2019-01-10,212.669998
2019-01-11,212.58999599999999
2019-01-14,207.580002
2019-01-15,210.88000499999998
2019-01-16,216.25
2019-01-17,215.99000499999997
2019-01-18,219.17999300000002
2019-01-22,218.30000299999998
2019-01-23,219.809998
2019-01-24,218.75
2019-01-25,219.44999700000002
2019-01-28,218.30000299999998
2019-01-29,213.5
2019-01-30,210.22000099999997
2019-01-31,214.770004
2019-02-01,213.61999500000002
2019-02-04,216.42999300000002
2019-02-05,218.63999900000002
2019-02-06,218.83999599999999
2019-02-07,220.50999500000003
2019-02-08,220.669998
2019-02-11,223.559998
2019-02-12,225.41000400000001
2019-02-13,228.229996
2019-02-14,226.75999500000003
2019-02-15,229.50999500000003
2019-02-19,232.539993
2019-02-20,233.57000699999998
2019-02-21,235.16000400000001
2019-02-22,238.97000099999997
2019-02-25,241.38999900000002
2019-02-26,240.44999700000002
2019-02-27,244.5
2019-02-28,243.88000499999998
2019-03-01,243.08999599999999
2019-03-04,237.559998
2019-03-05,233.919998
2019-03-06,230.520004
2019-03-07,225.440002
2019-03-08,225.669998
2019-03-11,227.16000400000001
2019-03-12,229.77999900000003
2019-03-13,230.47000099999997
2019-03-14,231.809998
2019-03-15,233.440002
2019-03-18,237.63999900000002
2019-03-19,235.61999500000002
2019-03-20,237.22000099999997
2019-03-21,240.16000400000001
2019-03-22,238.33999599999999
2019-03-25,239.11999500000002
2019-03-26,243.67999300000002
2019-03-27,245.080002
2019-03-28,246.520004
2019-03-29,246.080002
2019-04-01,246.72000099999997
2019-04-02,248.690002
2019-04-03,246.67999300000002
2019-04-04,248.41000400000001
2019-04-05,253.88999900000002
2019-04-08,258.140015
2019-04-09,258.98999
2019-04-10,258.459991
2019-04-11,257.22000099999997
2019-04-12,259.850006
2019-04-15,261.73999
2019-04-16,262.920013
2019-04-17,262.230011
2019-04-18,263.920013
2019-04-22,262.130005
2019-04-23,262.5
2019-04-24,264.380005
2019-04-25,265.459991
2019-04-26,269.679993
2019-04-29,276.299988
2019-04-30,278.329987
2019-05-01,282.040009
2019-05-02,282.910004
2019-05-03,286.049988
2019-05-06,290.440002
2019-05-07,279.869995
2019-05-08,280.820007
2019-05-09,278.0
2019-05-10,280.950012
2019-05-13,281.649994
2019-05-14,287.390015
2019-05-15,287.0
2019-05-16,289.429993
2019-05-17,292.170013
2019-05-20,293.589996
2019-05-21,292.040009
2019-05-22,292.48999
2019-05-23,291.619995
2019-05-24,288.320007
2019-05-28,281.070007
2019-05-29,281.320007
2019-05-30,283.959991
2019-05-31,297.820007
2019-06-03,294.22000099999997
2019-06-04,299.119995
2019-06-05,316.799988
2019-06-06,326.859985
2019-06-07,334.609985
2019-06-10,339.899994
2019-06-11,333.98999
2019-06-12,325.27999900000003
2019-06-13,317.670013
2019-06-14,320.049988
2019-06-17,318.5
2019-06-18,318.549988
2019-06-19,331.390015
2019-06-20,331.359985
2019-06-21,333.079987
2019-06-24,333.019989
2019-06-25,319.040009
2019-06-26,312.670013
2019-06-27,316.339996
2019-06-28,321.420013
2019-07-01,322.579987
2019-07-02,330.890015
2019-07-03,338.5
2019-07-05,341.899994
2019-07-08,341.5
2019-07-09,342.899994
2019-07-10,349.399994
2019-07-11,354.52999900000003
2019-07-12,358.27999900000003
2019-07-15,360.790009
2019-07-16,363.109985
2019-07-17,368.02999900000003
2019-07-18,372.799988
2019-07-19,367.02999900000003
2019-07-22,370.480011
2019-07-23,367.809998
2019-07-24,334.25
2019-07-25,344.0
2019-07-26,347.940002
2019-07-29,336.899994
2019-07-30,336.049988
2019-07-31,337.040009
2019-08-01,340.299988
2019-08-02,340.630005
2019-08-05,341.47000099999997
2019-08-06,344.839996
2019-08-07,348.920013
2019-08-08,352.359985
2019-08-09,362.149994
2019-08-12,363.26001
2019-08-13,367.019989
2019-08-14,356.660004
2019-08-15,365.119995
2019-08-16,366.209991
2019-08-19,368.910004
2019-08-20,375.329987
2019-08-21,389.230011
2019-08-22,392.609985
2019-08-23,388.619995
2019-08-26,395.109985
2019-08-27,405.679993
2019-08-28,404.459991
2019-08-29,392.25
2019-08-30,397.619995
2019-09-03,402.109985
2019-09-04,408.609985
2019-09-05,411.959991
2019-09-06,419.399994
2019-09-09,369.690002
2019-09-10,342.059998
2019-09-11,341.429993
2019-09-12,345.140015
2019-09-13,330.290009
2019-09-16,334.350006
2019-09-17,342.480011
2019-09-18,344.0
2019-09-19,342.75
2019-09-20,338.179993
2019-09-23,335.549988
2019-09-24,336.100006
2019-09-25,333.51001
2019-09-26,332.0
2019-09-27,324.709991
2019-09-30,327.5
2019-10-01,325.01001
2019-10-02,318.730011
2019-10-03,336.859985
2019-10-04,346.950012
2019-10-07,347.790009
2019-10-08,346.670013
2019-10-09,355.269989
2019-10-10,359.089996
2019-10-11,348.190002
2019-10-14,349.429993
2019-10-15,349.320007
2019-10-16,340.420013
2019-10-17,349.700012
2019-10-18,352.880005
2019-10-21,353.399994
2019-10-22,340.649994
2019-10-23,342.179993
2019-10-24,349.459991
2019-10-25,344.070007
2019-10-28,348.869995
2019-10-29,351.48999
2019-10-30,359.149994
2019-10-31,368.589996
2019-11-01,366.140015
2019-11-04,358.399994
2019-11-05,343.730011
2019-11-06,347.809998
2019-11-07,349.600006
2019-11-08,347.149994
2019-11-11,359.73999
2019-11-12,365.929993
2019-11-13,374.359985
2019-11-14,379.22000099999997
2019-11-15,381.059998
2019-11-18,389.519989
2019-11-19,400.170013
2019-11-20,404.48999
2019-11-21,393.890015
2019-11-22,392.329987
2019-11-25,397.179993
2019-11-26,401.899994
2019-11-27,406.429993
2019-11-29,403.820007
2019-12-02,398.97000099999997
2019-12-03,397.670013
2019-12-04,393.98999
2019-12-05,381.179993
2019-12-06,375.899994
2019-12-09,367.019989
2019-12-10,370.0
2019-12-11,376.809998
2019-12-12,369.459991
2019-12-13,373.890015
2019-12-16,374.690002
2019-12-17,373.540009
2019-12-18,369.899994
2019-12-19,377.570007
2019-12-20,376.320007
2019-12-23,371.359985
2019-12-24,374.079987
2019-12-26,376.100006
2019-12-27,375.0
2019-12-30,374.5
2019-12-31,379.109985
2020-01-02,380.25
2020-01-03,380.049988
2020-01-06,374.079987
2020-01-07,375.25
2020-01-08,364.299988
2020-01-09,371.700012
2020-01-10,363.070007
2020-01-13,368.600006
2020-01-14,366.609985
2020-01-15,368.100006
2020-01-16,370.01001
2020-01-17,369.059998
2020-01-21,370.690002
2020-01-22,370.420013
2020-01-23,367.27999900000003
2020-01-24,359.269989
2020-01-27,357.859985
2020-01-28,359.869995
2020-01-29,352.040009
2020-01-30,358.160004
2020-01-31,354.179993
2020-02-03,355.5
2020-02-04,355.0
2020-02-05,341.850006
2020-02-06,345.670013
2020-02-07,344.290009
2020-02-10,341.25
2020-02-11,342.27999900000003
2020-02-12,335.5
2020-02-13,338.149994
2020-02-14,345.690002
2020-02-18,347.179993
2020-02-19,341.679993
2020-02-20,344.600006
2020-02-21,340.089996
2020-02-24,341.910004
2020-02-25,331.200012
2020-02-26,338.27999900000003
2020-02-27,333.339996
2020-02-28,324.329987
2020-03-02,348.619995
2020-03-03,351.579987
2020-03-04,373.559998
2020-03-05,377.52999900000003
2020-03-06,362.359985
2020-03-09,352.309998
2020-03-10,357.160004
2020-03-11,333.649994
2020-03-12,314.730011
2020-03-13,343.070007
2020-03-16,311.290009
2020-03-17,333.0
2020-03-18,305.359985
2020-03-19,316.130005
2020-03-20,310.630005
2020-03-23,281.309998
2020-03-24,326.72000099999997
2020-03-25,330.309998
2020-03-26,352.790009
2020-03-27,342.77999900000003
2020-03-30,351.320007
2020-03-31,332.570007
2020-04-01,333.98999
2020-04-02,347.290009
2020-04-03,387.269989
2020-04-06,399.02999900000003
2020-04-07,381.5
2020-04-08,395.619995
2020-04-09,403.350006
2020-04-13,385.790009
2020-04-14,397.709991
2020-04-15,413.200012
2020-04-16,436.5
2020-04-17,429.77999900000003
2020-04-20,430.57000700000003
2020-04-21,410.48999
2020-04-22,424.23999000000003
2020-04-23,417.77999900000003
2020-04-24,421.01998899999995
2020-04-27,441.589996
2020-04-28,441.42999299999997
2020-04-29,456.709991
2020-04-30,455.01000999999997
2020-05-01,449.790009
2020-05-04,457.07000700000003
2020-05-05,483.26000999999997
2020-05-06,471.35000599999995
2020-05-07,480.75
2020-05-08,484.32000700000003
2020-05-11,505.049988
2020-05-12,497.73001100000005
2020-05-13,504.73999000000003
2020-05-14,493.60000599999995
2020-05-15,488.049988
2020-05-18,492.660004
2020-05-19,478.55999800000006
2020-05-20,477.92999299999997
2020-05-21,472.92999299999997
2020-05-22,482.32000700000003
2020-05-26,470.51000999999997
2020-05-27,468.26000999999997
