Date,FFIV
2013-07-05,69.190002
2013-07-08,68.519997
2013-07-09,69.360001
2013-07-10,71.949997
2013-07-11,76.089996
2013-07-12,79.790001
2013-07-15,81.410004
2013-07-16,80.43
2013-07-17,80.900002
2013-07-18,81.739998
2013-07-19,80.290001
2013-07-22,80.339996
2013-07-23,79.910004
2013-07-24,81.41999799999999
2013-07-25,87.290001
2013-07-26,87.650002
2013-07-29,86.800003
2013-07-30,87.889999
2013-07-31,87.800003
2013-08-01,89.040001
2013-08-02,88.449997
2013-08-05,88.730003
2013-08-06,88.459999
2013-08-07,88.379997
2013-08-08,90.220001
2013-08-09,89.879997
2013-08-12,92.699997
2013-08-13,93.0
2013-08-14,92.5
2013-08-15,89.230003
2013-08-16,87.489998
2013-08-19,85.699997
2013-08-20,86.809998
2013-08-21,85.379997
2013-08-22,87.690002
2013-08-23,87.099998
2013-08-26,85.860001
2013-08-27,82.839996
2013-08-28,83.220001
2013-08-29,84.120003
2013-08-30,83.379997
2013-09-03,85.019997
2013-09-04,85.400002
2013-09-05,86.519997
2013-09-06,86.879997
2013-09-09,88.440002
2013-09-10,89.959999
2013-09-11,92.019997
2013-09-12,90.629997
2013-09-13,92.010002
2013-09-16,90.879997
2013-09-17,91.629997
2013-09-18,92.940002
2013-09-19,93.099998
2013-09-20,93.620003
2013-09-23,89.16999799999999
2013-09-24,87.07
2013-09-25,87.989998
2013-09-26,88.099998
2013-09-27,86.800003
2013-09-30,85.809998
2013-10-01,88.970001
2013-10-02,89.879997
2013-10-03,88.449997
2013-10-04,91.540001
2013-10-07,92.019997
2013-10-08,88.790001
2013-10-09,87.900002
2013-10-10,89.220001
2013-10-11,90.5
2013-10-14,90.209999
2013-10-15,87.550003
2013-10-16,88.519997
2013-10-17,85.91999799999999
2013-10-18,87.809998
2013-10-21,90.110001
2013-10-22,90.650002
2013-10-23,86.309998
2013-10-24,85.150002
2013-10-25,82.709999
2013-10-28,84.279999
2013-10-29,84.160004
2013-10-30,83.489998
2013-10-31,81.540001
2013-11-01,79.43
2013-11-04,79.550003
2013-11-05,79.739998
2013-11-06,81.199997
2013-11-07,80.389999
2013-11-08,82.019997
2013-11-11,82.860001
2013-11-12,84.129997
2013-11-13,84.639999
2013-11-14,84.050003
2013-11-15,84.620003
2013-11-18,83.889999
2013-11-19,82.019997
2013-11-20,81.559998
2013-11-21,82.910004
2013-11-22,82.940002
2013-11-25,80.900002
2013-11-26,81.839996
2013-11-27,82.379997
2013-11-29,82.260002
2013-12-02,82.050003
2013-12-03,82.08000200000001
2013-12-04,82.809998
2013-12-05,81.5
2013-12-06,83.589996
2013-12-09,85.18
2013-12-10,84.720001
2013-12-11,84.239998
2013-12-12,81.989998
2013-12-13,81.470001
2013-12-16,83.440002
2013-12-17,84.25
2013-12-18,84.110001
2013-12-19,84.980003
2013-12-20,88.099998
2013-12-23,89.510002
2013-12-24,89.440002
2013-12-26,89.279999
2013-12-27,89.220001
2013-12-30,89.889999
2013-12-31,90.860001
2014-01-02,88.889999
2014-01-03,88.029999
2014-01-06,87.779999
2014-01-07,89.639999
2014-01-08,89.370003
2014-01-09,88.059998
2014-01-10,88.519997
2014-01-13,92.010002
2014-01-14,94.519997
2014-01-15,97.5
2014-01-16,97.75
2014-01-17,96.91999799999999
2014-01-21,98.199997
2014-01-22,97.480003
2014-01-23,102.489998
2014-01-24,104.910004
2014-01-27,106.5
2014-01-28,109.739998
2014-01-29,107.480003
2014-01-30,109.949997
2014-01-31,107.019997
2014-02-03,104.93
2014-02-04,106.470001
2014-02-05,103.949997
2014-02-06,106.07
2014-02-07,107.279999
2014-02-10,109.5
2014-02-11,112.260002
2014-02-12,111.550003
2014-02-13,111.739998
2014-02-14,111.910004
2014-02-18,112.120003
2014-02-19,109.650002
2014-02-20,110.519997
2014-02-21,110.279999
2014-02-24,111.910004
2014-02-25,110.220001
2014-02-26,113.889999
2014-02-27,114.510002
2014-02-28,112.339996
2014-03-03,111.18
2014-03-04,113.120003
2014-03-05,114.660004
2014-03-06,114.769997
2014-03-07,114.779999
2014-03-10,111.970001
2014-03-11,111.93
2014-03-12,111.620003
2014-03-13,107.5
2014-03-14,107.470001
2014-03-17,110.370003
2014-03-18,110.779999
2014-03-19,113.459999
2014-03-20,114.089996
2014-03-21,112.83000200000001
2014-03-24,107.870003
2014-03-25,108.83000200000001
2014-03-26,104.650002
2014-03-27,106.309998
2014-03-28,105.139999
2014-03-31,106.629997
2014-04-01,109.660004
2014-04-02,109.230003
2014-04-03,106.970001
2014-04-04,104.440002
2014-04-07,105.349998
2014-04-08,107.449997
2014-04-09,109.75
2014-04-10,104.279999
2014-04-11,103.010002
2014-04-14,107.050003
2014-04-15,107.730003
2014-04-16,108.309998
2014-04-17,108.400002
2014-04-21,108.769997
2014-04-22,109.220001
2014-04-23,108.190002
2014-04-24,105.980003
2014-04-25,103.519997
2014-04-28,102.339996
2014-04-29,105.269997
2014-04-30,105.16999799999999
2014-05-01,106.699997
2014-05-02,103.720001
2014-05-05,103.83000200000001
2014-05-06,103.160004
2014-05-07,100.910004
2014-05-08,101.33000200000001
2014-05-09,102.709999
2014-05-12,105.440002
2014-05-13,104.82
2014-05-14,103.43
2014-05-15,103.260002
2014-05-16,102.620003
2014-05-19,107.220001
2014-05-20,105.91999799999999
2014-05-21,106.989998
2014-05-22,107.629997
2014-05-23,107.75
2014-05-27,109.68
2014-05-28,108.489998
2014-05-29,110.449997
2014-05-30,108.550003
2014-06-02,109.57
2014-06-03,110.07
2014-06-04,108.980003
2014-06-05,110.940002
2014-06-06,111.360001
2014-06-09,111.370003
2014-06-10,112.589996
2014-06-11,112.370003
2014-06-12,111.540001
2014-06-13,112.300003
2014-06-16,113.360001
2014-06-17,113.559998
2014-06-18,112.540001
2014-06-19,109.519997
2014-06-20,108.809998
2014-06-23,108.809998
2014-06-24,109.459999
2014-06-25,108.889999
2014-06-26,107.160004
2014-06-27,111.110001
2014-06-30,111.440002
2014-07-01,112.190002
2014-07-02,111.510002
2014-07-03,112.360001
2014-07-07,112.239998
2014-07-08,109.160004
2014-07-09,111.75
2014-07-10,111.290001
2014-07-11,110.199997
2014-07-14,109.839996
2014-07-15,110.720001
2014-07-16,109.690002
2014-07-17,109.41999799999999
2014-07-18,110.190002
2014-07-21,109.199997
2014-07-22,112.120003
2014-07-23,110.809998
2014-07-24,113.230003
2014-07-25,112.410004
2014-07-28,113.309998
2014-07-29,114.290001
2014-07-30,115.66999799999999
2014-07-31,112.589996
2014-08-01,112.199997
2014-08-04,112.379997
2014-08-05,113.760002
2014-08-06,114.029999
2014-08-07,112.480003
2014-08-08,114.33000200000001
2014-08-11,116.760002
2014-08-12,113.660004
2014-08-13,115.07
2014-08-14,114.68
2014-08-15,114.010002
2014-08-18,116.57
2014-08-19,120.019997
2014-08-20,122.57
2014-08-21,122.089996
2014-08-22,121.639999
2014-08-25,121.550003
2014-08-26,123.860001
2014-08-27,123.660004
2014-08-28,123.660004
2014-08-29,124.190002
2014-09-02,125.730003
2014-09-03,123.910004
2014-09-04,123.0
2014-09-05,123.709999
2014-09-08,123.83000200000001
2014-09-09,123.029999
2014-09-10,125.190002
2014-09-11,126.120003
2014-09-12,125.08000200000001
2014-09-15,123.870003
2014-09-16,125.82
2014-09-17,125.440002
2014-09-18,127.639999
2014-09-19,124.839996
2014-09-22,122.199997
2014-09-23,120.519997
2014-09-24,122.08000200000001
2014-09-25,119.709999
2014-09-26,121.040001
2014-09-29,119.160004
2014-09-30,118.739998
2014-10-01,117.08000200000001
2014-10-02,118.709999
2014-10-03,122.650002
2014-10-06,122.160004
2014-10-07,117.910004
2014-10-08,119.029999
2014-10-09,115.309998
2014-10-10,107.110001
2014-10-13,109.110001
2014-10-14,109.82
2014-10-15,110.300003
2014-10-16,109.739998
2014-10-17,113.699997
2014-10-20,112.879997
2014-10-21,116.610001
2014-10-22,112.739998
2014-10-23,114.57
2014-10-24,114.900002
2014-10-27,115.589996
2014-10-28,120.25
2014-10-29,117.120003
2014-10-30,121.779999
2014-10-31,122.980003
2014-11-03,124.370003
2014-11-04,125.639999
2014-11-05,125.41999799999999
2014-11-06,125.209999
2014-11-07,126.660004
2014-11-10,126.589996
2014-11-11,126.57
2014-11-12,125.760002
2014-11-13,126.150002
2014-11-14,128.880005
2014-11-17,127.860001
2014-11-18,127.839996
2014-11-19,126.389999
2014-11-20,127.970001
2014-11-21,128.729996
2014-11-24,130.21000700000002
2014-11-25,130.169998
2014-11-26,129.08999599999999
2014-11-28,129.190002
2014-12-01,128.070007
2014-12-02,128.729996
2014-12-03,130.949997
2014-12-04,132.309998
2014-12-05,133.259995
2014-12-08,131.28999299999998
2014-12-09,132.21000700000002
2014-12-10,130.71000700000002
2014-12-11,132.380005
2014-12-12,130.53999299999998
2014-12-15,130.259995
2014-12-16,128.270004
2014-12-17,129.949997
2014-12-18,132.83999599999999
2014-12-19,132.75
2014-12-22,132.970001
2014-12-23,133.940002
2014-12-24,135.110001
2014-12-26,133.66000400000001
2014-12-29,133.820007
2014-12-30,132.71000700000002
2014-12-31,130.470001
2015-01-02,130.330002
2015-01-05,129.759995
2015-01-06,126.730003
2015-01-07,128.350006
2015-01-08,129.649994
2015-01-09,129.889999
2015-01-12,127.91999799999999
2015-01-13,128.669998
2015-01-14,125.599998
2015-01-15,124.220001
2015-01-16,126.290001
2015-01-20,126.25
2015-01-21,125.949997
2015-01-22,113.400002
2015-01-23,114.849998
2015-01-26,114.300003
2015-01-27,113.190002
2015-01-28,112.839996
2015-01-29,113.980003
2015-01-30,111.620003
2015-02-02,112.610001
2015-02-03,112.349998
2015-02-04,110.099998
2015-02-05,111.08000200000001
2015-02-06,111.989998
2015-02-09,110.449997
2015-02-10,112.860001
2015-02-11,113.769997
2015-02-12,115.269997
2015-02-13,116.639999
2015-02-17,116.43
2015-02-18,117.620003
2015-02-19,118.32
2015-02-20,119.360001
2015-02-23,118.529999
2015-02-24,119.599998
2015-02-25,118.83000200000001
2015-02-26,119.040001
2015-02-27,118.120003
2015-03-02,119.559998
2015-03-03,119.010002
2015-03-04,119.239998
2015-03-05,119.220001
2015-03-06,117.959999
2015-03-09,114.83000200000001
2015-03-10,112.290001
2015-03-11,112.900002
2015-03-12,113.040001
2015-03-13,112.360001
2015-03-16,113.269997
2015-03-17,112.589996
2015-03-18,114.269997
2015-03-19,114.559998
2015-03-20,116.349998
2015-03-23,115.41999799999999
2015-03-24,115.019997
2015-03-25,112.900002
2015-03-26,112.230003
2015-03-27,113.870003
2015-03-30,115.260002
2015-03-31,114.940002
2015-04-01,114.309998
2015-04-02,113.709999
2015-04-06,111.739998
2015-04-07,113.120003
2015-04-08,113.43
2015-04-09,116.089996
2015-04-10,113.82
2015-04-13,113.639999
2015-04-14,113.339996
2015-04-15,117.110001
2015-04-16,118.089996
2015-04-17,116.220001
2015-04-20,117.43
2015-04-21,118.93
2015-04-22,120.41999799999999
2015-04-23,122.400002
2015-04-24,123.18
2015-04-27,123.470001
2015-04-28,125.589996
2015-04-29,123.75
2015-04-30,122.019997
2015-05-01,123.370003
2015-05-04,124.410004
2015-05-05,121.959999
2015-05-06,122.980003
2015-05-07,124.43
2015-05-08,126.050003
2015-05-11,126.279999
2015-05-12,125.029999
2015-05-13,126.239998
2015-05-14,127.599998
2015-05-15,127.790001
2015-05-18,127.349998
2015-05-19,126.93
2015-05-20,126.959999
2015-05-21,126.900002
2015-05-22,126.769997
2015-05-26,126.08000200000001
2015-05-27,125.959999
2015-05-28,126.83000200000001
2015-05-29,125.690002
2015-06-01,125.110001
2015-06-02,125.260002
2015-06-03,126.25
2015-06-04,124.58000200000001
2015-06-05,124.519997
2015-06-08,124.849998
2015-06-09,124.690002
2015-06-10,126.93
2015-06-11,126.480003
2015-06-12,125.190002
2015-06-15,125.809998
2015-06-16,126.32
2015-06-17,126.480003
2015-06-18,126.940002
2015-06-19,126.91999799999999
2015-06-22,127.879997
2015-06-23,127.540001
2015-06-24,126.040001
2015-06-25,126.550003
2015-06-26,123.57
2015-06-29,120.050003
2015-06-30,120.349998
2015-07-01,120.260002
2015-07-02,120.440002
2015-07-06,117.550003
2015-07-07,118.32
2015-07-08,117.839996
2015-07-09,115.349998
2015-07-10,116.389999
2015-07-13,116.989998
2015-07-14,118.25
2015-07-15,117.849998
2015-07-16,117.93
2015-07-17,116.279999
2015-07-20,116.260002
2015-07-21,118.269997
2015-07-22,118.5
2015-07-23,127.68
2015-07-24,127.489998
2015-07-27,127.809998
2015-07-28,131.520004
2015-07-29,132.490005
2015-07-30,134.309998
2015-07-31,134.139999
2015-08-03,131.199997
2015-08-04,131.360001
2015-08-05,132.199997
2015-08-06,129.850006
2015-08-07,130.360001
2015-08-10,132.33999599999999
2015-08-11,131.369995
2015-08-12,132.71000700000002
2015-08-13,131.630005
2015-08-14,132.610001
2015-08-17,133.860001
2015-08-18,133.0
2015-08-19,132.75
2015-08-20,126.559998
2015-08-21,122.510002
2015-08-24,117.470001
2015-08-25,117.470001
2015-08-26,122.449997
2015-08-27,122.790001
2015-08-28,122.970001
2015-08-31,121.410004
2015-09-01,118.389999
2015-09-02,121.0
2015-09-03,121.239998
2015-09-04,118.839996
2015-09-08,121.709999
2015-09-09,119.889999
2015-09-10,119.739998
2015-09-11,118.16999799999999
2015-09-14,117.089996
2015-09-15,118.16999799999999
2015-09-16,119.120003
2015-09-17,118.220001
2015-09-18,115.18
2015-09-21,115.809998
2015-09-22,113.300003
2015-09-23,113.900002
2015-09-24,115.870003
2015-09-25,114.769997
2015-09-28,114.08000200000001
2015-09-29,115.0
2015-09-30,115.800003
2015-10-01,116.970001
2015-10-02,119.83000200000001
2015-10-05,122.940002
2015-10-06,117.959999
2015-10-07,118.610001
2015-10-08,118.93
2015-10-09,119.269997
2015-10-12,119.400002
2015-10-13,120.620003
2015-10-14,117.470001
2015-10-15,116.629997
2015-10-16,118.309998
2015-10-19,118.510002
2015-10-20,119.980003
2015-10-21,117.07
2015-10-22,120.540001
2015-10-23,119.5
2015-10-26,119.940002
2015-10-27,120.290001
2015-10-28,121.339996
2015-10-29,110.08000200000001
2015-10-30,110.199997
2015-11-02,110.650002
2015-11-03,112.779999
2015-11-04,111.010002
2015-11-05,109.599998
2015-11-06,109.66999799999999
2015-11-09,109.5
2015-11-10,107.379997
2015-11-11,107.870003
2015-11-12,106.309998
2015-11-13,101.970001
2015-11-16,104.93
2015-11-17,104.019997
2015-11-18,104.129997
2015-11-19,103.470001
2015-11-20,103.589996
2015-11-23,102.849998
2015-11-24,102.82
2015-11-25,102.790001
2015-11-27,103.0
2015-11-30,103.0
2015-12-01,103.989998
2015-12-02,104.82
2015-12-03,102.41999799999999
2015-12-04,104.610001
2015-12-07,104.010002
2015-12-08,103.449997
2015-12-09,100.339996
2015-12-10,99.059998
2015-12-11,97.559998
2015-12-14,96.309998
2015-12-15,99.75
2015-12-16,100.5
2015-12-17,98.940002
2015-12-18,97.629997
2015-12-21,97.389999
2015-12-22,97.440002
2015-12-23,97.690002
2015-12-24,97.440002
2015-12-28,97.0
2015-12-29,97.550003
2015-12-30,98.059998
2015-12-31,96.959999
2016-01-04,96.93
2016-01-05,96.519997
2016-01-06,95.019997
2016-01-07,91.82
2016-01-08,92.129997
2016-01-11,93.519997
2016-01-12,92.610001
2016-01-13,94.0
2016-01-14,94.160004
2016-01-15,93.519997
2016-01-19,93.5
2016-01-20,90.019997
2016-01-21,89.510002
2016-01-22,93.769997
2016-01-25,93.91999799999999
2016-01-26,96.410004
2016-01-27,95.339996
2016-01-28,92.5
2016-01-29,93.779999
2016-02-01,94.010002
2016-02-02,90.93
2016-02-03,91.190002
2016-02-04,92.050003
2016-02-05,90.220001
2016-02-08,88.18
2016-02-09,87.610001
2016-02-10,87.550003
2016-02-11,86.959999
2016-02-12,87.83000200000001
2016-02-16,89.510002
2016-02-17,91.519997
2016-02-18,91.870003
2016-02-19,92.66999799999999
2016-02-22,94.57
2016-02-23,93.529999
2016-02-24,94.300003
2016-02-25,95.949997
2016-02-26,97.120003
2016-02-29,96.16999799999999
2016-03-01,98.660004
2016-03-02,100.139999
2016-03-03,100.470001
2016-03-04,99.790001
2016-03-07,100.870003
2016-03-08,99.769997
2016-03-09,99.790001
2016-03-10,98.459999
2016-03-11,100.660004
2016-03-14,99.43
2016-03-15,99.0
2016-03-16,99.779999
2016-03-17,100.93
2016-03-18,102.309998
2016-03-21,103.010002
2016-03-22,104.360001
2016-03-23,102.989998
2016-03-24,103.139999
2016-03-28,103.400002
2016-03-29,104.68
2016-03-30,105.470001
2016-03-31,105.849998
2016-04-01,105.58000200000001
2016-04-04,104.66999799999999
2016-04-05,103.339996
2016-04-06,103.889999
2016-04-07,97.720001
2016-04-08,97.449997
2016-04-11,97.279999
2016-04-12,95.190002
2016-04-13,97.150002
2016-04-14,96.849998
2016-04-15,95.610001
2016-04-18,96.900002
2016-04-19,95.760002
2016-04-20,97.160004
2016-04-21,102.540001
2016-04-22,104.519997
2016-04-25,105.309998
2016-04-26,105.370003
2016-04-27,106.900002
2016-04-28,104.239998
2016-04-29,104.75
2016-05-02,103.650002
2016-05-03,100.959999
2016-05-04,100.949997
2016-05-05,100.58000200000001
2016-05-06,100.639999
2016-05-09,101.860001
2016-05-10,104.339996
2016-05-11,103.699997
2016-05-12,104.5
2016-05-13,105.900002
2016-05-16,107.33000200000001
2016-05-17,103.83000200000001
2016-05-18,105.620003
2016-05-19,104.839996
2016-05-20,106.639999
2016-05-23,106.650002
2016-05-24,108.639999
2016-05-25,109.650002
2016-05-26,109.010002
2016-05-27,108.809998
2016-05-31,110.199997
2016-06-01,109.489998
2016-06-02,110.839996
2016-06-03,110.220001
2016-06-06,110.040001
2016-06-07,123.940002
2016-06-08,120.349998
2016-06-09,119.68
2016-06-10,119.410004
2016-06-13,118.480003
2016-06-14,118.08000200000001
2016-06-15,119.150002
2016-06-16,119.029999
2016-06-17,118.559998
2016-06-20,119.25
2016-06-21,119.290001
2016-06-22,118.610001
2016-06-23,121.440002
2016-06-24,113.400002
2016-06-27,108.639999
2016-06-28,110.309998
2016-06-29,112.519997
2016-06-30,113.839996
2016-07-01,113.519997
2016-07-05,112.510002
2016-07-06,113.790001
2016-07-07,113.769997
2016-07-08,117.129997
2016-07-11,116.849998
2016-07-12,117.809998
2016-07-13,116.360001
2016-07-14,116.25
2016-07-15,116.370003
2016-07-18,115.82
2016-07-19,120.599998
2016-07-20,121.470001
2016-07-21,121.860001
2016-07-22,123.239998
2016-07-25,123.790001
2016-07-26,124.059998
2016-07-27,123.089996
2016-07-28,123.050003
2016-07-29,123.41999799999999
2016-08-01,123.699997
2016-08-02,122.910004
2016-08-03,123.470001
2016-08-04,123.33000200000001
2016-08-05,125.650002
2016-08-08,126.660004
2016-08-09,126.43
2016-08-10,126.099998
2016-08-11,125.029999
2016-08-12,124.800003
2016-08-15,124.75
2016-08-16,123.389999
2016-08-17,123.32
2016-08-18,123.660004
2016-08-19,124.239998
2016-08-22,123.980003
2016-08-23,124.910004
2016-08-24,124.389999
2016-08-25,124.379997
2016-08-26,124.040001
2016-08-29,124.809998
2016-08-30,124.360001
2016-08-31,122.730003
2016-09-01,123.639999
2016-09-02,123.889999
2016-09-06,124.43
2016-09-07,120.41999799999999
2016-09-08,119.699997
2016-09-09,118.050003
2016-09-12,118.760002
2016-09-13,116.839996
2016-09-14,117.940002
2016-09-15,119.019997
2016-09-16,118.550003
2016-09-19,118.910004
2016-09-20,118.449997
2016-09-21,119.339996
2016-09-22,121.25
2016-09-23,120.489998
2016-09-26,119.449997
2016-09-27,122.860001
2016-09-28,124.029999
2016-09-29,123.400002
2016-09-30,124.639999
2016-10-03,124.379997
2016-10-04,124.739998
2016-10-05,125.5
2016-10-06,124.940002
2016-10-07,124.139999
2016-10-10,123.230003
2016-10-11,121.809998
2016-10-12,117.800003
2016-10-13,116.129997
2016-10-14,116.739998
2016-10-17,116.400002
2016-10-18,117.559998
2016-10-19,118.75
2016-10-20,118.089996
2016-10-21,118.07
2016-10-24,118.760002
2016-10-25,117.220001
2016-10-26,119.540001
2016-10-27,130.990005
2016-10-28,134.66000400000001
2016-10-31,138.21000700000002
2016-11-01,136.979996
2016-11-02,135.320007
2016-11-03,137.809998
2016-11-04,135.729996
2016-11-07,136.449997
2016-11-08,137.770004
2016-11-09,140.229996
2016-11-10,139.850006
2016-11-11,141.149994
2016-11-14,141.949997
2016-11-15,143.440002
2016-11-16,142.699997
2016-11-17,143.91000400000001
2016-11-18,142.009995
2016-11-21,143.770004
2016-11-22,143.75
2016-11-23,143.899994
2016-11-25,144.119995
2016-11-28,142.610001
2016-11-29,142.809998
2016-11-30,140.75
2016-12-01,139.360001
2016-12-02,138.990005
2016-12-05,140.330002
2016-12-06,140.860001
2016-12-07,141.16000400000001
2016-12-08,142.830002
2016-12-09,142.53999299999998
2016-12-12,141.220001
2016-12-13,142.360001
2016-12-14,144.080002
2016-12-15,145.53999299999998
2016-12-16,144.639999
2016-12-19,145.149994
2016-12-20,146.559998
2016-12-21,146.110001
2016-12-22,144.240005
2016-12-23,145.449997
2016-12-27,145.330002
2016-12-28,144.059998
2016-12-29,144.919998
2016-12-30,144.720001
2017-01-03,144.800003
2017-01-04,145.46000700000002
2017-01-05,144.419998
2017-01-06,144.449997
2017-01-09,144.149994
2017-01-10,144.240005
2017-01-11,144.029999
2017-01-12,142.990005
2017-01-13,143.369995
2017-01-17,141.630005
2017-01-18,142.83999599999999
2017-01-19,142.53999299999998
2017-01-20,142.100006
2017-01-23,141.139999
2017-01-24,144.149994
2017-01-25,145.75
2017-01-26,133.720001
2017-01-27,135.53999299999998
2017-01-30,134.690002
2017-01-31,134.029999
2017-02-01,132.33999599999999
2017-02-02,134.449997
2017-02-03,136.229996
2017-02-06,136.679993
2017-02-07,138.570007
2017-02-08,138.880005
2017-02-09,139.729996
2017-02-10,139.690002
2017-02-13,140.470001
2017-02-14,141.100006
2017-02-15,143.130005
2017-02-16,143.240005
2017-02-17,143.350006
2017-02-21,145.050003
2017-02-22,144.83999599999999
2017-02-23,144.199997
2017-02-24,144.41000400000001
2017-02-27,143.610001
2017-02-28,143.270004
2017-03-01,145.080002
2017-03-02,142.100006
2017-03-03,142.869995
2017-03-06,141.33999599999999
2017-03-07,143.600006
2017-03-08,142.880005
2017-03-09,143.759995
2017-03-10,145.929993
2017-03-13,146.28999299999998
2017-03-14,145.130005
2017-03-15,146.479996
2017-03-16,147.820007
2017-03-17,148.78999299999998
2017-03-20,148.75
2017-03-21,145.770004
2017-03-22,145.690002
2017-03-23,146.550003
2017-03-24,146.570007
2017-03-27,146.520004
2017-03-28,147.130005
2017-03-29,142.100006
2017-03-30,142.479996
2017-03-31,142.570007
2017-04-03,141.020004
2017-04-04,139.429993
2017-04-05,138.08999599999999
2017-04-06,138.300003
2017-04-07,137.029999
2017-04-10,136.860001
2017-04-11,136.679993
2017-04-12,134.880005
2017-04-13,134.429993
2017-04-17,135.979996
2017-04-18,135.429993
2017-04-19,135.929993
2017-04-20,136.869995
2017-04-21,136.53999299999998
2017-04-24,137.929993
2017-04-25,138.190002
2017-04-26,137.300003
2017-04-27,126.989998
2017-04-28,129.130005
2017-05-01,127.400002
2017-05-02,127.5
2017-05-03,126.989998
2017-05-04,126.41999799999999
2017-05-05,128.570007
2017-05-08,129.759995
2017-05-09,130.83999599999999
2017-05-10,131.600006
2017-05-11,129.940002
2017-05-12,129.16000400000001
2017-05-15,131.720001
2017-05-16,131.380005
2017-05-17,127.870003
2017-05-18,125.900002
2017-05-19,127.150002
2017-05-22,128.550003
2017-05-23,125.989998
2017-05-24,126.849998
2017-05-25,127.58000200000001
2017-05-26,127.160004
2017-05-30,128.0
2017-05-31,128.130005
2017-06-01,130.08999599999999
2017-06-02,129.309998
2017-06-05,129.66000400000001
2017-06-06,129.520004
2017-06-07,127.970001
2017-06-08,130.830002
2017-06-09,129.300003
2017-06-12,128.679993
2017-06-13,130.139999
2017-06-14,129.779999
2017-06-15,129.350006
2017-06-16,129.190002
2017-06-19,130.630005
2017-06-20,128.850006
2017-06-21,128.990005
2017-06-22,128.949997
2017-06-23,129.990005
2017-06-26,129.03999299999998
2017-06-27,127.800003
2017-06-28,128.949997
2017-06-29,127.32
2017-06-30,127.059998
2017-07-03,127.809998
2017-07-05,128.91000400000001
2017-07-06,127.150002
2017-07-07,127.629997
2017-07-10,127.879997
2017-07-11,128.649994
2017-07-12,129.350006
2017-07-13,128.28999299999998
2017-07-14,123.839996
2017-07-17,126.58000200000001
2017-07-18,126.629997
2017-07-19,127.639999
2017-07-20,127.239998
2017-07-21,126.900002
2017-07-24,126.790001
2017-07-25,128.020004
2017-07-26,128.199997
2017-07-27,119.019997
2017-07-28,121.720001
2017-07-31,120.75
2017-08-01,121.150002
2017-08-02,119.08000200000001
2017-08-03,119.629997
2017-08-04,119.779999
2017-08-07,120.050003
2017-08-08,118.620003
2017-08-09,118.629997
2017-08-10,116.410004
2017-08-11,117.82
2017-08-14,119.010002
2017-08-15,118.559998
2017-08-16,118.629997
2017-08-17,117.809998
2017-08-18,116.480003
2017-08-21,116.110001
2017-08-22,116.949997
2017-08-23,115.93
2017-08-24,117.519997
2017-08-25,117.599998
2017-08-28,117.709999
2017-08-29,117.739998
2017-08-30,118.639999
2017-08-31,119.379997
2017-09-01,118.57
2017-09-05,116.449997
2017-09-06,116.58000200000001
2017-09-07,115.660004
2017-09-08,115.559998
2017-09-11,117.550003
2017-09-12,117.58000200000001
2017-09-13,116.540001
2017-09-14,116.910004
2017-09-15,116.620003
2017-09-18,116.900002
2017-09-19,116.760002
2017-09-20,116.83000200000001
2017-09-21,117.709999
2017-09-22,119.730003
2017-09-25,118.809998
2017-09-26,118.610001
2017-09-27,121.059998
2017-09-28,121.43
2017-09-29,120.559998
2017-10-02,123.720001
2017-10-03,117.82
2017-10-04,119.349998
2017-10-05,120.099998
2017-10-06,119.0
2017-10-09,116.300003
2017-10-10,116.400002
2017-10-11,115.989998
2017-10-12,115.690002
2017-10-13,116.699997
2017-10-16,115.790001
2017-10-17,116.279999
2017-10-18,116.739998
2017-10-19,117.389999
2017-10-20,119.480003
2017-10-23,118.269997
2017-10-24,119.150002
2017-10-25,119.309998
2017-10-26,124.050003
2017-10-27,121.18
2017-10-30,119.629997
2017-10-31,121.269997
2017-11-01,120.599998
2017-11-02,121.010002
2017-11-03,119.650002
2017-11-06,120.199997
2017-11-07,120.129997
2017-11-08,121.339996
2017-11-09,120.959999
2017-11-10,119.709999
2017-11-13,120.849998
2017-11-14,121.220001
2017-11-15,119.790001
2017-11-16,122.059998
2017-11-17,123.58000200000001
2017-11-20,122.540001
2017-11-21,122.449997
2017-11-22,122.019997
2017-11-24,123.190002
2017-11-27,123.699997
2017-11-28,126.66999799999999
2017-11-29,129.860001
2017-11-30,134.199997
2017-12-01,132.71000700000002
2017-12-04,132.529999
2017-12-05,132.600006
2017-12-06,131.470001
2017-12-07,131.830002
2017-12-08,132.740005
2017-12-11,133.149994
2017-12-12,135.490005
2017-12-13,131.0
2017-12-14,130.229996
2017-12-15,131.059998
2017-12-18,131.869995
2017-12-19,131.509995
2017-12-20,131.449997
2017-12-21,132.360001
2017-12-22,132.369995
2017-12-26,131.259995
2017-12-27,131.75
2017-12-28,132.080002
2017-12-29,131.220001
2018-01-02,132.580002
2018-01-03,134.03999299999998
2018-01-04,137.119995
2018-01-05,136.179993
2018-01-08,137.619995
2018-01-09,137.83999599999999
2018-01-10,139.0
2018-01-11,139.770004
2018-01-12,141.809998
2018-01-16,140.520004
2018-01-17,139.550003
2018-01-18,138.0
2018-01-19,138.759995
2018-01-22,141.059998
2018-01-23,142.58999599999999
2018-01-24,142.130005
2018-01-25,134.940002
2018-01-26,138.240005
2018-01-29,138.889999
