Date,VRSN
2012-01-27,36.32
2012-01-30,37.110001000000004
2012-01-31,37.040001000000004
2012-02-01,37.459998999999996
2012-02-02,36.830002
2012-02-03,37.040001000000004
2012-02-06,36.599998
2012-02-07,36.529999
2012-02-08,36.52
2012-02-09,36.869999
2012-02-10,36.610001000000004
2012-02-13,36.959998999999996
2012-02-14,37.200001
2012-02-15,36.869999
2012-02-16,37.200001
2012-02-17,37.18
2012-02-21,37.32
2012-02-22,37.450001
2012-02-23,37.970001
2012-02-24,37.639998999999996
2012-02-27,37.580002
2012-02-28,37.330002
2012-02-29,36.950001
2012-03-01,37.0
2012-03-02,37.0
2012-03-05,36.740002000000004
2012-03-06,36.200001
2012-03-07,35.98
2012-03-08,36.48
2012-03-09,36.950001
2012-03-12,37.41
2012-03-13,38.139998999999996
2012-03-14,37.959998999999996
2012-03-15,37.98
2012-03-16,38.470001
2012-03-19,38.560001
2012-03-20,38.189999
2012-03-21,38.02
2012-03-22,38.470001
2012-03-23,38.139998999999996
2012-03-26,38.450001
2012-03-27,38.330002
2012-03-28,38.220001
2012-03-29,38.540001000000004
2012-03-30,38.349998
2012-04-02,38.75
2012-04-03,39.0
2012-04-04,38.540001000000004
2012-04-05,38.939999
2012-04-09,39.0
2012-04-10,39.0
2012-04-11,39.439999
2012-04-12,39.689999
2012-04-13,40.669998
2012-04-16,40.580002
2012-04-17,41.889998999999996
2012-04-18,42.709998999999996
2012-04-19,41.950001
2012-04-20,41.970001
2012-04-23,42.32
2012-04-24,41.259997999999996
2012-04-25,41.75
2012-04-26,42.029999
2012-04-27,41.700001
2012-04-30,41.110001000000004
2012-05-01,41.369999
2012-05-02,41.389998999999996
2012-05-03,41.330002
2012-05-04,40.720001
2012-05-07,40.84
2012-05-08,40.689999
2012-05-09,40.5
2012-05-10,40.16
2012-05-11,40.310001
2012-05-14,39.759997999999996
2012-05-15,39.790001000000004
2012-05-16,40.139998999999996
2012-05-17,39.599998
2012-05-18,38.619999
2012-05-21,39.580002
2012-05-22,39.419998
2012-05-23,39.93
2012-05-24,39.240002000000004
2012-05-25,39.799999
2012-05-29,39.919998
2012-05-30,38.619999
2012-05-31,38.23
2012-06-01,37.73
2012-06-04,37.77
2012-06-05,38.330002
2012-06-06,38.990002000000004
2012-06-07,39.400002
2012-06-08,39.810001
2012-06-11,39.599998
2012-06-12,40.299999
2012-06-13,41.16
2012-06-14,42.009997999999996
2012-06-15,42.330002
2012-06-18,43.580002
2012-06-19,43.439999
2012-06-20,43.549999
2012-06-21,42.82
2012-06-22,43.209998999999996
2012-06-25,42.619999
2012-06-26,43.759997999999996
2012-06-27,43.619999
2012-06-28,42.52
2012-06-29,43.57
2012-07-02,43.380001
2012-07-03,44.290001000000004
2012-07-05,44.990002000000004
2012-07-06,43.810001
2012-07-09,43.43
2012-07-10,43.080002
2012-07-11,42.939999
2012-07-12,42.529999
2012-07-13,43.169998
2012-07-16,43.25
2012-07-17,43.560001
2012-07-18,43.810001
2012-07-19,44.0
2012-07-20,43.189999
2012-07-23,42.139998999999996
2012-07-24,41.779999
2012-07-25,41.439999
2012-07-26,42.630001
2012-07-27,45.419998
2012-07-30,45.509997999999996
2012-07-31,44.419998
2012-08-01,45.0
2012-08-02,45.110001000000004
2012-08-03,45.650002
2012-08-06,45.869999
2012-08-07,45.84
2012-08-08,46.5
2012-08-09,46.599998
2012-08-10,46.759997999999996
2012-08-13,47.490002000000004
2012-08-14,46.970001
2012-08-15,47.689999
2012-08-16,47.759997999999996
2012-08-17,48.16
2012-08-20,47.73
2012-08-21,47.490002000000004
2012-08-22,47.849998
2012-08-23,47.540001000000004
2012-08-24,47.5
2012-08-27,47.220001
2012-08-28,47.259997999999996
2012-08-29,47.43
2012-08-30,47.200001
2012-08-31,47.68
2012-09-04,48.099998
2012-09-05,48.290001000000004
2012-09-06,49.009997999999996
2012-09-07,48.93
2012-09-10,47.900002
2012-09-11,47.25
2012-09-12,47.419998
2012-09-13,48.009997999999996
2012-09-14,47.779999
2012-09-17,47.0
2012-09-18,46.84
2012-09-19,47.25
2012-09-20,47.290001000000004
2012-09-21,47.599998
2012-09-24,47.380001
2012-09-25,47.82
2012-09-26,47.799999
2012-09-27,48.599998
2012-09-28,48.689999
2012-10-01,48.790001000000004
2012-10-02,48.52
2012-10-03,49.48
2012-10-04,49.5
2012-10-05,49.209998999999996
2012-10-08,48.389998999999996
2012-10-09,47.580002
2012-10-10,47.68
2012-10-11,47.900002
2012-10-12,48.029999
2012-10-15,48.259997999999996
2012-10-16,48.599998
2012-10-17,48.970001
2012-10-18,48.700001
2012-10-19,47.369999
2012-10-22,47.310001
2012-10-23,47.380001
2012-10-24,46.689999
2012-10-25,46.599998
2012-10-26,39.389998999999996
2012-10-31,37.07
2012-11-01,41.150002
2012-11-02,39.669998
2012-11-05,40.139998999999996
2012-11-06,40.490002000000004
2012-11-07,40.419998
2012-11-08,41.75
2012-11-09,41.48
2012-11-12,42.970001
2012-11-13,42.290001000000004
2012-11-14,41.93
2012-11-15,41.610001000000004
2012-11-16,40.919998
2012-11-19,40.610001000000004
2012-11-20,40.459998999999996
2012-11-21,40.869999
2012-11-23,40.869999
2012-11-26,39.689999
2012-11-27,39.869999
2012-11-28,40.049999
2012-11-29,39.34
2012-11-30,34.150002
2012-12-03,35.880001
2012-12-04,35.599998
2012-12-05,35.470001
2012-12-06,36.560001
2012-12-07,36.279999
2012-12-10,36.990002000000004
2012-12-11,36.939999
2012-12-12,36.799999
2012-12-13,35.880001
2012-12-14,35.900002
2012-12-17,36.240002000000004
2012-12-18,36.93
2012-12-19,38.299999
2012-12-20,37.889998999999996
2012-12-21,38.040001000000004
2012-12-24,38.02
2012-12-26,37.799999
2012-12-27,38.119999
2012-12-28,38.0
2012-12-31,38.82
2013-01-02,39.849998
2013-01-03,40.029999
2013-01-04,40.040001000000004
2013-01-07,40.060001
2013-01-08,39.889998999999996
2013-01-09,39.560001
2013-01-10,38.869999
2013-01-11,38.0
2013-01-14,38.380001
2013-01-15,39.360001000000004
2013-01-16,39.25
2013-01-17,39.41
2013-01-18,39.549999
2013-01-22,39.700001
2013-01-23,39.869999
2013-01-24,39.990002000000004
2013-01-25,42.959998999999996
2013-01-28,42.880001
2013-01-29,42.799999
2013-01-30,43.169998
2013-01-31,43.41
2013-02-01,44.34
2013-02-04,44.610001000000004
2013-02-05,45.09
2013-02-06,44.93
2013-02-07,44.98
2013-02-08,45.389998999999996
2013-02-11,45.66
2013-02-12,45.529999
2013-02-13,45.580002
2013-02-14,45.669998
2013-02-15,46.139998999999996
2013-02-19,46.220001
2013-02-20,45.619999
2013-02-21,45.299999
2013-02-22,45.799999
2013-02-25,44.880001
2013-02-26,44.779999
2013-02-27,45.32
2013-02-28,45.810001
2013-03-01,46.169998
2013-03-04,46.41
2013-03-05,46.580002
2013-03-06,46.630001
2013-03-07,46.41
2013-03-08,46.779999
2013-03-11,46.849998
2013-03-12,46.41
2013-03-13,46.299999
2013-03-14,45.759997999999996
2013-03-15,45.650002
2013-03-18,45.23
2013-03-19,45.34
2013-03-20,45.98
2013-03-21,45.619999
2013-03-22,46.360001000000004
2013-03-25,46.32
2013-03-26,46.77
2013-03-27,47.119999
2013-03-28,47.27
2013-04-01,47.290001000000004
2013-04-02,46.900002
2013-04-03,46.459998999999996
2013-04-04,46.639998999999996
2013-04-05,45.950001
2013-04-08,46.150002
2013-04-09,45.5
2013-04-10,46.41
2013-04-11,46.5
2013-04-12,46.73
2013-04-15,45.91
2013-04-16,46.0
2013-04-17,45.540001000000004
2013-04-18,45.330002
2013-04-19,44.709998999999996
2013-04-22,44.389998999999996
2013-04-23,44.529999
2013-04-24,45.369999
2013-04-25,46.099998
2013-04-26,44.77
2013-04-29,45.240002000000004
2013-04-30,46.07
2013-05-01,46.259997999999996
2013-05-02,46.759997999999996
2013-05-03,47.349998
2013-05-06,47.610001000000004
2013-05-07,48.25
2013-05-08,48.849998
2013-05-09,48.689999
2013-05-10,48.959998999999996
2013-05-13,48.93
2013-05-14,48.970001
2013-05-15,49.27
2013-05-16,48.880001
2013-05-17,48.700001
2013-05-20,48.439999
2013-05-21,48.360001000000004
2013-05-22,47.77
2013-05-23,47.509997999999996
2013-05-24,47.400002
2013-05-28,47.310001
2013-05-29,46.389998999999996
2013-05-30,47.09
2013-05-31,47.040001000000004
2013-06-03,46.700001
2013-06-04,45.860001000000004
2013-06-05,45.549999
2013-06-06,45.459998999999996
2013-06-07,46.200001
2013-06-10,45.740002000000004
2013-06-11,45.689999
2013-06-12,45.259997999999996
2013-06-13,45.380001
2013-06-14,45.029999
2013-06-17,45.169998
2013-06-18,45.0
2013-06-19,44.950001
2013-06-20,43.75
2013-06-21,44.189999
2013-06-24,43.59
2013-06-25,44.669998
2013-06-26,44.419998
2013-06-27,44.669998
2013-06-28,44.66
2013-07-01,44.91
2013-07-02,44.919998
2013-07-03,45.0
2013-07-05,45.470001
2013-07-08,45.27
2013-07-09,45.290001000000004
2013-07-10,45.66
2013-07-11,46.099998
2013-07-12,46.040001000000004
2013-07-15,45.900002
2013-07-16,45.459998999999996
2013-07-17,45.709998999999996
2013-07-18,45.880001
2013-07-19,45.740002000000004
2013-07-22,45.650002
2013-07-23,45.310001
2013-07-24,45.34
2013-07-25,45.93
2013-07-26,47.32
2013-07-29,47.360001000000004
2013-07-30,47.57
2013-07-31,47.84
2013-08-01,48.380001
2013-08-02,48.419998
2013-08-05,48.639998999999996
2013-08-06,48.549999
2013-08-07,48.299999
2013-08-08,48.299999
2013-08-09,48.759997999999996
2013-08-12,49.139998999999996
2013-08-13,49.32
2013-08-14,49.25
2013-08-15,48.700001
2013-08-16,48.720001
2013-08-19,48.59
2013-08-20,48.900002
2013-08-21,48.619999
2013-08-22,49.169998
2013-08-23,49.5
2013-08-26,49.93
2013-08-27,48.75
2013-08-28,48.459998999999996
2013-08-29,48.380001
2013-08-30,47.990002000000004
2013-09-03,48.560001
2013-09-04,48.77
2013-09-05,48.830002
2013-09-06,49.310001
2013-09-09,49.5
2013-09-10,49.900002
2013-09-11,49.91
2013-09-12,49.880001
2013-09-13,49.849998
2013-09-16,49.889998999999996
2013-09-17,50.439999
2013-09-18,51.299999
2013-09-19,51.900002
2013-09-20,51.700001
2013-09-23,51.169998
2013-09-24,51.619999
2013-09-25,51.240002000000004
2013-09-26,51.73
2013-09-27,51.18
2013-09-30,50.889998999999996
2013-10-01,51.23
2013-10-02,51.619999
2013-10-03,51.18
2013-10-04,51.610001000000004
2013-10-07,50.84
2013-10-08,49.68
2013-10-09,49.689999
2013-10-10,51.150002
2013-10-11,51.310001
2013-10-14,51.689999
2013-10-15,51.639998999999996
2013-10-16,52.080002
2013-10-17,52.099998
2013-10-18,53.080002
2013-10-21,53.0
2013-10-22,53.27
2013-10-23,53.119999
2013-10-24,53.09
2013-10-25,53.759997999999996
2013-10-28,53.560001
2013-10-29,54.0
2013-10-30,54.209998999999996
2013-10-31,54.279999
2013-11-01,54.189999
2013-11-04,54.369999
2013-11-05,54.299999
2013-11-06,54.310001
2013-11-07,53.290001000000004
2013-11-08,54.150002
2013-11-11,54.299999
2013-11-12,54.73
2013-11-13,55.099998
2013-11-14,55.810001
2013-11-15,55.650002
2013-11-18,55.490002000000004
2013-11-19,55.490002000000004
2013-11-20,55.279999
2013-11-21,55.939999
2013-11-22,56.720001
2013-11-25,56.450001
2013-11-26,56.580002
2013-11-27,56.700001
2013-11-29,56.860001000000004
2013-12-02,57.169998
2013-12-03,56.66
2013-12-04,56.830002
2013-12-05,56.889998999999996
2013-12-06,57.200001
2013-12-09,56.77
2013-12-10,57.349998
2013-12-11,56.290001000000004
2013-12-12,56.439999
2013-12-13,57.049999
2013-12-16,57.759997999999996
2013-12-17,57.790001000000004
2013-12-18,58.32
2013-12-19,58.130001
2013-12-20,59.27
2013-12-23,59.470001
2013-12-24,59.27
2013-12-26,59.68
2013-12-27,59.450001
2013-12-30,59.16
2013-12-31,59.779999
2014-01-02,60.02
2014-01-03,59.84
2014-01-06,59.459998999999996
2014-01-07,61.139998999999996
2014-01-08,61.240002000000004
2014-01-09,60.98
2014-01-10,61.459998999999996
2014-01-13,60.330002
2014-01-14,61.529999
2014-01-15,62.610001000000004
2014-01-16,61.619999
2014-01-17,61.889998999999996
2014-01-21,61.959998999999996
2014-01-22,62.209998999999996
2014-01-23,62.470001
2014-01-24,60.369999
2014-01-27,59.380001
2014-01-28,59.599998
2014-01-29,59.009997999999996
2014-01-30,59.439999
2014-01-31,58.75
2014-02-03,56.279999
2014-02-04,56.099998
2014-02-05,55.52
2014-02-06,55.419998
2014-02-07,52.68
2014-02-10,53.869999
2014-02-11,53.959998999999996
2014-02-12,54.080002
2014-02-13,54.419998
2014-02-14,54.52
2014-02-18,55.509997999999996
2014-02-19,55.240002000000004
2014-02-20,55.700001
2014-02-21,54.990002000000004
2014-02-24,54.720001
2014-02-25,55.040001000000004
2014-02-26,55.029999
2014-02-27,55.23
2014-02-28,55.110001000000004
2014-03-03,55.189999
2014-03-04,56.220001
2014-03-05,56.220001
2014-03-06,56.169998
2014-03-07,55.880001
2014-03-10,55.150002
2014-03-11,54.709998999999996
2014-03-12,54.599998
2014-03-13,54.349998
2014-03-14,54.849998
2014-03-17,51.68
2014-03-18,52.41
2014-03-19,52.700001
2014-03-20,52.41
2014-03-21,52.779999
2014-03-24,52.220001
2014-03-25,52.490002000000004
2014-03-26,53.259997999999996
2014-03-27,53.32
2014-03-28,53.490002000000004
2014-03-31,53.91
2014-04-01,53.950001
2014-04-02,52.830002
2014-04-03,51.59
2014-04-04,50.73
2014-04-07,50.459998999999996
2014-04-08,50.68
2014-04-09,51.25
2014-04-10,50.18
2014-04-11,49.029999
2014-04-14,49.18
2014-04-15,49.73
2014-04-16,50.580002
2014-04-17,50.66
2014-04-21,50.580002
2014-04-22,50.84
2014-04-23,50.029999
2014-04-24,49.25
2014-04-25,47.150002
2014-04-28,47.009997999999996
2014-04-29,47.040001000000004
2014-04-30,47.18
2014-05-01,47.610001000000004
2014-05-02,48.419998
2014-05-05,48.029999
2014-05-06,47.52
2014-05-07,47.549999
2014-05-08,47.700001
2014-05-09,47.93
2014-05-12,48.869999
2014-05-13,49.130001
2014-05-14,48.860001000000004
2014-05-15,48.43
2014-05-16,48.259997999999996
2014-05-19,48.889998999999996
2014-05-20,48.580002
2014-05-21,49.189999
2014-05-22,49.259997999999996
2014-05-23,49.919998
2014-05-27,49.919998
2014-05-28,50.009997999999996
2014-05-29,50.34
2014-05-30,50.080002
2014-06-02,49.970001
2014-06-03,50.330002
2014-06-04,50.119999
2014-06-05,50.68
2014-06-06,51.049999
2014-06-09,51.27
2014-06-10,51.110001000000004
2014-06-11,51.32
2014-06-12,50.700001
2014-06-13,50.810001
2014-06-16,51.099998
2014-06-17,51.380001
2014-06-18,51.610001000000004
2014-06-19,51.48
2014-06-20,50.779999
2014-06-23,51.240002000000004
2014-06-24,51.09
2014-06-25,50.919998
2014-06-26,50.73
2014-06-27,48.759997999999996
2014-06-30,48.810001
2014-07-01,48.669998
2014-07-02,49.459998999999996
2014-07-03,50.200001
2014-07-07,49.610001000000004
2014-07-08,49.380001
2014-07-09,49.509997999999996
2014-07-10,49.400002
2014-07-11,49.259997999999996
2014-07-14,50.060001
2014-07-15,49.869999
2014-07-16,49.599998
2014-07-17,48.91
2014-07-18,49.419998
2014-07-21,49.150002
2014-07-22,49.580002
2014-07-23,48.59
2014-07-24,49.830002
2014-07-25,55.59
2014-07-28,53.970001
2014-07-29,53.790001000000004
2014-07-30,54.330002
2014-07-31,54.049999
2014-08-01,53.200001
2014-08-04,54.549999
2014-08-05,54.57
2014-08-06,54.810001
2014-08-07,54.450001
2014-08-08,54.619999
2014-08-11,54.860001000000004
2014-08-12,55.060001
2014-08-13,55.419998
2014-08-14,55.490002000000004
2014-08-15,55.740002000000004
2014-08-18,56.009997999999996
2014-08-19,55.919998
2014-08-20,56.330002
2014-08-21,56.470001
2014-08-22,56.299999
2014-08-25,56.599998
2014-08-26,57.169998
2014-08-27,56.459998999999996
2014-08-28,56.470001
2014-08-29,57.080002
2014-09-02,57.189999
2014-09-03,56.73
2014-09-04,57.049999
2014-09-05,57.23
2014-09-08,56.849998
2014-09-09,55.939999
2014-09-10,56.459998999999996
2014-09-11,56.529999
2014-09-12,56.150002
2014-09-15,55.580002
2014-09-16,55.75
2014-09-17,55.639998999999996
2014-09-18,55.790001000000004
2014-09-19,55.84
2014-09-22,55.540001000000004
2014-09-23,55.330002
2014-09-24,56.209998999999996
2014-09-25,55.290001000000004
2014-09-26,55.490002000000004
2014-09-29,55.209998999999996
2014-09-30,55.119999
2014-10-01,54.310001
2014-10-02,55.52
2014-10-03,56.02
2014-10-06,55.830002
2014-10-07,55.009997999999996
2014-10-08,56.130001
2014-10-09,55.25
2014-10-10,53.869999
2014-10-13,53.68
2014-10-14,53.630001
2014-10-15,53.139998999999996
2014-10-16,53.75
2014-10-17,54.240002000000004
2014-10-20,55.169998
2014-10-21,56.610001000000004
2014-10-22,55.189999
2014-10-23,56.34
2014-10-24,58.549999
2014-10-27,58.639998999999996
2014-10-28,59.040001000000004
2014-10-29,58.73
2014-10-30,58.790001000000004
2014-10-31,59.759997999999996
2014-11-03,59.560001
2014-11-04,58.790001000000004
2014-11-05,59.240002000000004
2014-11-06,59.810001
2014-11-07,59.799999
2014-11-10,60.470001
2014-11-11,59.93
2014-11-12,60.360001000000004
2014-11-13,60.189999
2014-11-14,60.68
2014-11-17,60.66
2014-11-18,60.599998
2014-11-19,59.380001
2014-11-20,59.73
2014-11-21,59.900002
2014-11-24,60.240002000000004
2014-11-25,59.869999
2014-11-26,60.07
2014-11-28,60.099998
2014-12-01,58.709998999999996
2014-12-02,58.73
2014-12-03,58.650002
2014-12-04,59.040001000000004
2014-12-05,58.82
2014-12-08,57.5
2014-12-09,57.380001
2014-12-10,56.650002
2014-12-11,57.490002000000004
2014-12-12,56.98
2014-12-15,56.490002000000004
2014-12-16,55.540001000000004
2014-12-17,56.259997999999996
2014-12-18,57.299999
2014-12-19,58.290001000000004
2014-12-22,58.490002000000004
2014-12-23,58.459998999999996
2014-12-24,58.279999
2014-12-26,58.580002
2014-12-29,57.860001000000004
2014-12-30,57.439999
2014-12-31,57.0
2015-01-02,57.189999
2015-01-05,56.240002000000004
2015-01-06,55.18
2015-01-07,55.639998999999996
2015-01-08,56.880001
2015-01-09,57.34
2015-01-12,56.77
2015-01-13,56.810001
2015-01-14,56.27
2015-01-15,55.57
2015-01-16,56.66
2015-01-20,56.16
2015-01-21,56.369999
2015-01-22,56.200001
2015-01-23,56.810001
2015-01-26,55.810001
2015-01-27,54.849998
2015-01-28,54.299999
2015-01-29,54.689999
2015-01-30,54.48
2015-02-02,55.209998999999996
2015-02-03,57.34
2015-02-04,56.880001
2015-02-05,56.950001
2015-02-06,59.970001
2015-02-09,60.59
2015-02-10,60.880001
2015-02-11,60.98
2015-02-12,61.720001
2015-02-13,62.150002
2015-02-17,62.16
2015-02-18,62.599998
2015-02-19,63.52
2015-02-20,63.869999
2015-02-23,63.610001000000004
2015-02-24,64.059998
2015-02-25,64.400002
2015-02-26,64.83000200000001
2015-02-27,64.019997
2015-03-02,64.58000200000001
2015-03-03,63.959998999999996
2015-03-04,63.700001
2015-03-05,64.389999
2015-03-06,63.919998
2015-03-09,64.33000200000001
2015-03-10,62.779999
2015-03-11,63.209998999999996
2015-03-12,63.810001
2015-03-13,63.630001
2015-03-16,64.050003
2015-03-17,63.98
2015-03-18,64.989998
2015-03-19,64.269997
2015-03-20,64.75
2015-03-23,65.989998
2015-03-24,66.290001
2015-03-25,65.129997
2015-03-26,64.91999799999999
2015-03-27,66.300003
2015-03-30,66.989998
2015-03-31,66.970001
2015-04-01,66.57
2015-04-02,66.690002
2015-04-06,66.599998
2015-04-07,66.519997
2015-04-08,67.230003
2015-04-09,67.519997
2015-04-10,67.75
2015-04-13,67.519997
2015-04-14,67.58000200000001
2015-04-15,67.699997
2015-04-16,67.870003
2015-04-17,66.059998
2015-04-20,66.489998
2015-04-21,67.059998
2015-04-22,67.230003
2015-04-23,67.730003
2015-04-24,65.040001
2015-04-27,64.41999799999999
2015-04-28,64.709999
2015-04-29,64.139999
2015-04-30,63.509997999999996
2015-05-01,64.150002
2015-05-04,64.41999799999999
2015-05-05,62.849998
2015-05-06,63.34
2015-05-07,63.560001
2015-05-08,63.900002
2015-05-11,63.599998
2015-05-12,63.669998
2015-05-13,63.849998
2015-05-14,64.120003
2015-05-15,64.089996
2015-05-18,64.57
2015-05-19,64.309998
2015-05-20,64.239998
2015-05-21,64.510002
2015-05-22,64.519997
2015-05-26,63.509997999999996
2015-05-27,64.480003
2015-05-28,63.66
2015-05-29,63.189999
2015-06-01,63.259997999999996
2015-06-02,62.310001
2015-06-03,62.98
2015-06-04,62.720001
2015-06-05,62.650002
2015-06-08,62.009997999999996
2015-06-09,61.540001000000004
2015-06-10,62.810001
2015-06-11,63.099998
2015-06-12,62.950001
2015-06-15,62.5
2015-06-16,63.009997999999996
2015-06-17,63.470001
2015-06-18,64.629997
2015-06-19,64.190002
2015-06-22,64.389999
2015-06-23,64.16999799999999
2015-06-24,63.330002
2015-06-25,63.279999
2015-06-26,62.950001
2015-06-29,61.380001
2015-06-30,61.720001
2015-07-01,63.299999
2015-07-02,62.869999
2015-07-06,62.779999
2015-07-07,63.099998
2015-07-08,61.5
2015-07-09,62.209998999999996
2015-07-10,63.189999
2015-07-13,64.059998
2015-07-14,64.190002
2015-07-15,64.300003
2015-07-16,64.949997
2015-07-17,65.019997
2015-07-20,65.529999
2015-07-21,65.08000200000001
2015-07-22,65.849998
2015-07-23,66.019997
2015-07-24,67.730003
2015-07-27,67.93
2015-07-28,69.970001
2015-07-29,70.540001
2015-07-30,71.029999
2015-07-31,70.940002
2015-08-03,70.629997
2015-08-04,70.879997
2015-08-05,71.07
2015-08-06,70.620003
2015-08-07,70.900002
2015-08-10,71.370003
2015-08-11,70.860001
2015-08-12,70.720001
2015-08-13,70.620003
2015-08-14,71.089996
2015-08-17,71.190002
2015-08-18,70.93
2015-08-19,70.58000200000001
2015-08-20,69.150002
2015-08-21,67.809998
2015-08-24,65.940002
2015-08-25,65.91999799999999
2015-08-26,68.08000200000001
2015-08-27,69.849998
2015-08-28,69.550003
2015-08-31,68.940002
2015-09-01,66.559998
2015-09-02,68.040001
2015-09-03,68.230003
2015-09-04,67.129997
2015-09-08,68.230003
2015-09-09,68.099998
2015-09-10,68.790001
2015-09-11,69.160004
2015-09-14,69.220001
2015-09-15,70.160004
2015-09-16,70.610001
2015-09-17,70.489998
2015-09-18,69.949997
2015-09-21,71.099998
2015-09-22,69.889999
2015-09-23,70.25
2015-09-24,69.599998
2015-09-25,69.309998
2015-09-28,67.639999
2015-09-29,68.190002
2015-09-30,70.559998
2015-10-01,71.41999799999999
2015-10-02,73.309998
2015-10-05,74.879997
2015-10-06,73.269997
2015-10-07,74.540001
2015-10-08,74.709999
2015-10-09,75.07
2015-10-12,75.300003
2015-10-13,74.57
2015-10-14,74.33000200000001
2015-10-15,74.660004
2015-10-16,74.66999799999999
2015-10-19,75.5
2015-10-20,75.790001
2015-10-21,74.459999
2015-10-22,75.410004
2015-10-23,80.18
2015-10-26,80.470001
2015-10-27,79.83000200000001
2015-10-28,80.900002
2015-10-29,80.739998
2015-10-30,80.599998
2015-11-02,81.720001
2015-11-03,80.93
2015-11-04,81.279999
2015-11-05,81.300003
2015-11-06,82.510002
2015-11-09,81.239998
2015-11-10,81.720001
2015-11-11,82.529999
2015-11-12,82.25
2015-11-13,81.559998
2015-11-16,83.370003
2015-11-17,83.91999799999999
2015-11-18,86.269997
2015-11-19,86.599998
2015-11-20,90.300003
2015-11-23,90.18
2015-11-24,88.540001
2015-11-25,89.389999
2015-11-27,89.300003
2015-11-30,89.440002
2015-12-01,90.900002
2015-12-02,89.510002
2015-12-03,92.040001
2015-12-04,93.120003
2015-12-07,92.489998
2015-12-08,92.57
2015-12-09,91.279999
2015-12-10,90.870003
2015-12-11,89.040001
2015-12-14,88.860001
2015-12-15,89.970001
2015-12-16,90.010002
2015-12-17,87.849998
2015-12-18,86.440002
2015-12-21,86.809998
2015-12-22,87.57
2015-12-23,87.800003
2015-12-24,87.779999
2015-12-28,87.889999
2015-12-29,88.739998
2015-12-30,88.139999
2015-12-31,87.360001
2016-01-04,83.949997
2016-01-05,81.410004
2016-01-06,81.019997
2016-01-07,80.550003
2016-01-08,78.150002
2016-01-11,78.07
2016-01-12,79.290001
2016-01-13,76.089996
2016-01-14,75.650002
2016-01-15,74.25
2016-01-19,74.599998
2016-01-20,74.139999
2016-01-21,73.849998
2016-01-22,75.209999
2016-01-25,74.620003
2016-01-26,75.150002
2016-01-27,74.739998
2016-01-28,77.08000200000001
2016-01-29,75.599998
2016-02-01,75.650002
2016-02-02,74.239998
2016-02-03,76.199997
2016-02-04,77.010002
2016-02-05,75.66999799999999
2016-02-08,71.769997
2016-02-09,72.620003
2016-02-10,73.790001
2016-02-11,74.160004
2016-02-12,76.970001
2016-02-16,79.68
2016-02-17,81.449997
2016-02-18,80.620003
2016-02-19,80.66999799999999
2016-02-22,83.989998
2016-02-23,82.489998
2016-02-24,83.199997
2016-02-25,84.33000200000001
2016-02-26,85.879997
2016-02-29,84.489998
2016-03-01,87.379997
2016-03-02,87.540001
2016-03-03,88.639999
2016-03-04,89.139999
2016-03-07,87.989998
2016-03-08,87.110001
2016-03-09,86.959999
2016-03-10,87.18
2016-03-11,88.260002
2016-03-14,87.730003
2016-03-15,88.489998
2016-03-16,89.519997
2016-03-17,89.91999799999999
2016-03-18,88.559998
2016-03-21,88.58000200000001
2016-03-22,89.349998
2016-03-23,88.889999
2016-03-24,89.25
2016-03-28,88.459999
2016-03-29,89.110001
2016-03-30,89.589996
2016-03-31,88.540001
2016-04-01,89.639999
2016-04-04,89.550003
2016-04-05,88.709999
2016-04-06,89.839996
2016-04-07,89.589996
2016-04-08,89.760002
2016-04-11,89.08000200000001
2016-04-12,88.610001
2016-04-13,89.519997
2016-04-14,89.110001
2016-04-15,88.699997
2016-04-18,89.660004
2016-04-19,88.790001
2016-04-20,89.290001
2016-04-21,88.529999
2016-04-22,88.639999
2016-04-25,89.279999
2016-04-26,89.160004
2016-04-27,89.410004
2016-04-28,89.41999799999999
2016-04-29,86.400002
2016-05-02,88.129997
2016-05-03,87.160004
2016-05-04,84.93
2016-05-05,84.410004
2016-05-06,85.190002
2016-05-09,84.5
2016-05-10,85.610001
2016-05-11,84.779999
2016-05-12,84.959999
2016-05-13,84.720001
2016-05-16,85.150002
2016-05-17,83.519997
2016-05-18,83.699997
2016-05-19,82.900002
2016-05-20,83.160004
2016-05-23,83.25
2016-05-24,84.559998
2016-05-25,84.309998
2016-05-26,84.760002
2016-05-27,84.949997
2016-05-31,85.459999
2016-06-01,85.379997
2016-06-02,85.32
2016-06-03,84.610001
2016-06-06,84.82
2016-06-07,84.879997
2016-06-08,84.910004
2016-06-09,85.099998
2016-06-10,84.660004
2016-06-13,83.440002
2016-06-14,84.989998
2016-06-15,84.870003
2016-06-16,85.139999
2016-06-17,84.349998
2016-06-20,85.68
2016-06-21,86.440002
2016-06-22,85.989998
2016-06-23,87.279999
2016-06-24,84.18
2016-06-27,80.839996
2016-06-28,82.910004
2016-06-29,84.489998
2016-06-30,86.459999
2016-07-01,85.339996
2016-07-05,84.190002
2016-07-06,82.980003
2016-07-07,83.400002
2016-07-08,85.599998
2016-07-11,85.230003
2016-07-12,84.989998
2016-07-13,84.410004
2016-07-14,84.690002
2016-07-15,84.040001
2016-07-18,83.410004
2016-07-19,83.120003
2016-07-20,84.33000200000001
2016-07-21,82.82
2016-07-22,83.470001
2016-07-25,84.190002
