Date,RE
2018-10-03,225.960007
2018-10-04,226.88000499999998
2018-10-05,226.960007
2018-10-08,227.19999700000002
2018-10-09,229.50999500000003
2018-10-10,217.729996
2018-10-11,215.0
2018-10-12,212.99000499999997
2018-10-15,214.520004
2018-10-16,215.399994
2018-10-17,216.00999500000003
2018-10-18,211.11999500000002
2018-10-19,216.17999300000002
2018-10-22,212.63000499999998
2018-10-23,209.94999700000002
2018-10-24,205.080002
2018-10-25,207.550003
2018-10-26,205.029999
2018-10-29,206.46000700000002
2018-10-30,219.49000499999997
2018-10-31,217.86000099999998
2018-11-01,219.770004
2018-11-02,219.309998
2018-11-05,221.350006
2018-11-06,223.50999500000003
2018-11-07,224.059998
2018-11-08,222.57000699999998
2018-11-09,221.22000099999997
2018-11-12,213.830002
2018-11-13,214.19999700000002
2018-11-14,212.16000400000001
2018-11-15,214.5
2018-11-16,216.42999300000002
2018-11-19,215.809998
2018-11-20,215.5
2018-11-21,214.5
2018-11-23,214.24000499999997
2018-11-26,217.19999700000002
2018-11-27,214.580002
2018-11-28,216.559998
2018-11-29,220.11999500000002
2018-11-30,222.080002
2018-12-03,224.41000400000001
2018-12-04,222.5
2018-12-06,225.440002
2018-12-07,228.86999500000002
2018-12-10,230.169998
2018-12-11,222.69999700000002
2018-12-12,220.020004
2018-12-13,217.729996
2018-12-14,215.309998
2018-12-17,217.77999900000003
2018-12-18,219.66000400000001
2018-12-19,220.16000400000001
2018-12-20,216.24000499999997
2018-12-21,213.270004
2018-12-24,205.759995
2018-12-26,210.24000499999997
2018-12-27,214.83999599999999
2018-12-28,216.02999900000003
2018-12-31,217.75999500000003
2019-01-02,213.66000400000001
2019-01-03,208.800003
2019-01-04,214.91000400000001
2019-01-07,211.36999500000002
2019-01-08,213.399994
2019-01-09,211.99000499999997
2019-01-10,214.440002
2019-01-11,213.169998
2019-01-14,213.67999300000002
2019-01-15,215.479996
2019-01-16,212.72000099999997
2019-01-17,215.330002
2019-01-18,216.690002
2019-01-22,214.669998
2019-01-23,217.600006
2019-01-24,215.72000099999997
2019-01-25,213.419998
2019-01-28,214.27999900000003
2019-01-29,214.11000099999998
2019-01-30,219.270004
2019-01-31,219.05000299999998
2019-02-01,222.289993
2019-02-04,219.66000400000001
2019-02-05,220.44999700000002
2019-02-06,222.30000299999998
2019-02-07,222.5
2019-02-08,221.80000299999998
2019-02-11,220.38000499999998
2019-02-12,212.38999900000002
2019-02-13,214.47000099999997
2019-02-14,214.039993
2019-02-15,216.92999300000002
2019-02-19,219.57000699999998
2019-02-20,221.649994
2019-02-21,222.809998
2019-02-22,223.91000400000001
2019-02-25,223.19999700000002
2019-02-26,222.809998
2019-02-27,224.289993
2019-02-28,226.11000099999998
2019-03-01,225.38999900000002
2019-03-04,224.88000499999998
2019-03-05,223.02999900000003
2019-03-06,222.11000099999998
2019-03-07,218.13999900000002
2019-03-08,216.77999900000003
2019-03-11,217.92999300000002
2019-03-12,218.229996
2019-03-13,218.309998
2019-03-14,219.00999500000003
2019-03-15,219.05000299999998
2019-03-18,220.38999900000002
2019-03-19,218.88999900000002
2019-03-20,211.94999700000002
2019-03-21,215.479996
2019-03-22,214.99000499999997
2019-03-25,214.80000299999998
2019-03-26,215.479996
2019-03-27,214.649994
2019-03-28,215.36999500000002
2019-03-29,215.960007
2019-04-01,217.330002
2019-04-02,214.88999900000002
2019-04-03,216.13999900000002
2019-04-04,215.289993
2019-04-05,216.309998
2019-04-08,217.940002
2019-04-09,214.690002
2019-04-10,216.809998
2019-04-11,221.91000400000001
2019-04-12,226.33999599999999
2019-04-15,226.210007
2019-04-16,229.30000299999998
2019-04-17,228.690002
2019-04-18,229.039993
2019-04-22,228.50999500000003
2019-04-23,229.770004
2019-04-24,231.27999900000003
2019-04-25,228.5
2019-04-26,230.710007
2019-04-29,231.309998
2019-04-30,235.5
2019-05-01,236.460007
2019-05-02,236.789993
2019-05-03,238.66000400000001
2019-05-06,237.789993
2019-05-07,246.88999900000002
2019-05-08,241.88999900000002
2019-05-09,245.66000400000001
2019-05-10,248.74000499999997
2019-05-13,246.559998
2019-05-14,248.44999700000002
2019-05-15,248.25999500000003
2019-05-16,249.419998
2019-05-17,248.25999500000003
2019-05-20,249.50999500000003
2019-05-21,249.330002
2019-05-22,250.330002
2019-05-23,251.600006
2019-05-24,249.91000400000001
2019-05-28,244.059998
2019-05-29,244.63000499999998
2019-05-30,245.419998
2019-05-31,247.66000400000001
2019-06-03,251.92999300000002
2019-06-04,248.270004
2019-06-05,253.309998
2019-06-06,252.91000400000001
2019-06-07,252.649994
2019-06-10,252.169998
2019-06-11,249.05000299999998
2019-06-12,250.27999900000003
2019-06-13,250.11000099999998
2019-06-14,251.05000299999998
2019-06-17,250.16000400000001
2019-06-18,250.13999900000002
2019-06-19,251.960007
2019-06-20,252.559998
2019-06-21,250.149994
2019-06-24,251.50999500000003
2019-06-25,251.309998
2019-06-26,242.92999300000002
2019-06-27,244.36000099999998
2019-06-28,247.17999300000002
2019-07-01,250.479996
2019-07-02,251.13999900000002
2019-07-03,254.960007
2019-07-05,254.50999500000003
2019-07-08,254.50999500000003
2019-07-09,257.390015
2019-07-10,258.269989
2019-07-11,256.880005
2019-07-12,257.72000099999997
2019-07-15,258.299988
2019-07-16,255.270004
2019-07-17,251.210007
2019-07-18,252.059998
2019-07-19,252.00999500000003
2019-07-22,253.41000400000001
2019-07-23,253.210007
2019-07-24,255.0
2019-07-25,255.520004
2019-07-26,259.519989
2019-07-29,256.799988
2019-07-30,251.690002
2019-07-31,246.63999900000002
2019-08-01,244.330002
2019-08-02,243.11999500000002
2019-08-05,239.149994
2019-08-06,244.850006
2019-08-07,248.19999700000002
2019-08-08,251.600006
2019-08-09,251.83999599999999
2019-08-12,250.05000299999998
2019-08-13,252.63999900000002
2019-08-14,246.559998
2019-08-15,246.75
2019-08-16,249.289993
2019-08-19,249.919998
2019-08-20,246.789993
2019-08-21,247.850006
2019-08-22,248.850006
2019-08-23,244.88000499999998
2019-08-26,247.169998
2019-08-27,245.55000299999998
2019-08-28,239.50999500000003
2019-08-29,239.88999900000002
2019-08-30,235.88000499999998
2019-09-03,241.669998
2019-09-04,246.36000099999998
2019-09-05,248.74000499999997
2019-09-06,249.0
2019-09-09,251.770004
2019-09-10,251.020004
2019-09-11,254.82000699999998
2019-09-12,251.69999700000002
2019-09-13,256.390015
2019-09-16,254.94999700000002
2019-09-17,260.440002
2019-09-18,261.75
2019-09-19,262.290009
2019-09-20,264.5
2019-09-23,265.0
2019-09-24,266.76001
2019-09-25,263.059998
2019-09-26,266.359985
2019-09-27,265.980011
2019-09-30,266.089996
2019-10-01,263.850006
2019-10-02,259.200012
2019-10-03,257.609985
2019-10-04,259.700012
2019-10-07,254.66000400000001
2019-10-08,250.44999700000002
2019-10-09,250.479996
2019-10-10,249.5
2019-10-11,250.5
2019-10-14,250.61000099999998
2019-10-15,251.539993
2019-10-16,252.72000099999997
2019-10-17,249.460007
2019-10-18,251.080002
2019-10-21,253.020004
2019-10-22,248.50999500000003
2019-10-23,249.30000299999998
2019-10-24,249.669998
2019-10-25,248.58999599999999
2019-10-28,247.020004
2019-10-29,256.23999
2019-10-30,254.55000299999998
2019-10-31,257.089996
2019-11-01,259.350006
2019-11-04,258.429993
2019-11-05,259.179993
2019-11-06,261.679993
2019-11-07,263.589996
2019-11-08,265.350006
2019-11-11,266.660004
2019-11-12,269.75
2019-11-13,266.910004
2019-11-14,268.5
2019-11-15,267.170013
2019-11-18,267.440002
2019-11-19,267.019989
2019-11-20,267.709991
2019-11-21,267.100006
2019-11-22,267.230011
2019-11-25,269.820007
2019-11-26,272.369995
2019-11-27,272.76001
2019-11-29,271.26001
2019-12-02,268.809998
2019-12-03,265.820007
2019-12-04,267.5
2019-12-05,268.399994
2019-12-06,268.950012
2019-12-09,271.559998
2019-12-10,270.299988
2019-12-11,271.01001
2019-12-12,275.059998
2019-12-13,274.670013
2019-12-16,276.369995
2019-12-17,279.01001
2019-12-18,276.119995
2019-12-19,275.549988
2019-12-20,277.27999900000003
2019-12-23,273.5
2019-12-24,274.5
2019-12-26,274.570007
2019-12-27,276.01001
2019-12-30,277.450012
2019-12-31,276.839996
2020-01-02,278.149994
2020-01-03,277.23999
2020-01-06,276.589996
2020-01-07,274.170013
2020-01-08,273.339996
2020-01-09,276.23999
2020-01-10,274.829987
2020-01-13,275.959991
2020-01-14,274.649994
2020-01-15,275.540009
2020-01-16,277.429993
2020-01-17,279.97000099999997
2020-01-21,280.0
2020-01-22,281.0
2020-01-23,280.920013
2020-01-24,277.350006
2020-01-27,272.679993
2020-01-28,275.140015
2020-01-29,274.619995
2020-01-30,276.880005
2020-01-31,276.570007
2020-02-03,279.589996
2020-02-04,277.589996
2020-02-05,283.299988
2020-02-06,280.450012
2020-02-07,282.579987
2020-02-10,285.880005
2020-02-11,291.640015
2020-02-12,287.679993
2020-02-13,291.77999900000003
2020-02-14,291.369995
2020-02-18,289.790009
2020-02-19,290.579987
2020-02-20,287.929993
2020-02-21,289.850006
2020-02-24,283.040009
2020-02-25,278.549988
2020-02-26,273.230011
2020-02-27,261.809998
2020-02-28,247.88000499999998
2020-03-02,258.160004
2020-03-03,253.440002
2020-03-04,269.390015
2020-03-05,257.179993
2020-03-06,253.50999500000003
2020-03-09,234.770004
2020-03-10,240.44999700000002
2020-03-11,227.94999700000002
2020-03-12,200.820007
2020-03-13,213.08999599999999
2020-03-16,182.610001
2020-03-17,198.029999
2020-03-18,188.71000700000002
2020-03-19,187.240005
2020-03-20,194.649994
2020-03-23,171.96000700000002
2020-03-24,185.580002
2020-03-25,174.830002
2020-03-26,195.330002
2020-03-27,189.28999299999998
2020-03-30,198.490005
2020-03-31,192.419998
2020-04-01,181.240005
2020-04-02,187.669998
2020-04-03,178.020004
2020-04-06,189.929993
2020-04-07,191.25
2020-04-08,197.800003
2020-04-09,212.30000299999998
2020-04-13,202.139999
2020-04-14,203.119995
2020-04-15,191.029999
2020-04-16,187.149994
2020-04-17,196.350006
2020-04-20,190.520004
2020-04-21,179.600006
2020-04-22,179.380005
2020-04-23,177.08999599999999
2020-04-24,170.809998
2020-04-27,175.720001
2020-04-28,179.649994
2020-04-29,184.449997
2020-04-30,173.130005
2020-05-01,165.009995
2020-05-04,162.820007
2020-05-05,167.71000700000002
2020-05-06,164.470001
2020-05-07,173.830002
2020-05-08,176.800003
2020-05-11,178.990005
2020-05-12,172.009995
2020-05-13,164.220001
2020-05-14,161.720001
2020-05-15,168.940002
2020-05-18,180.360001
2020-05-19,186.360001
2020-05-20,199.229996
2020-05-21,206.009995
2020-05-22,205.679993
2020-05-26,203.320007
2020-05-27,203.059998
