Date,UAA
2019-10-31,20.65
2019-11-01,21.139999
2019-11-04,17.139999
2019-11-05,17.9
2019-11-06,18.17
2019-11-07,17.59
2019-11-08,17.559998999999998
2019-11-11,17.57
2019-11-12,17.290001
2019-11-13,17.23
2019-11-14,17.120001000000002
2019-11-15,17.790001
2019-11-18,17.33
2019-11-19,17.33
2019-11-20,16.99
2019-11-21,16.99
2019-11-22,17.43
2019-11-25,17.360001
2019-11-26,17.99
2019-11-27,19.1
2019-11-29,18.889999
2019-12-02,18.440001000000002
2019-12-03,18.110001
2019-12-04,18.610001
2019-12-05,18.780001000000002
2019-12-06,18.959999
2019-12-09,19.27
2019-12-10,19.24
2019-12-11,19.200001
2019-12-12,19.290001
2019-12-13,19.530001000000002
2019-12-16,20.43
2019-12-17,20.559998999999998
2019-12-18,21.040001
2019-12-19,21.16
2019-12-20,21.5
2019-12-23,21.549999
2019-12-24,21.639999
2019-12-26,21.799999
2019-12-27,21.450001
2019-12-30,21.280001000000002
2019-12-31,21.6
2020-01-02,21.780001000000002
2020-01-03,21.85
2020-01-06,20.440001000000002
2020-01-07,20.700001
2020-01-08,20.42
2020-01-09,19.790001
2020-01-10,19.77
2020-01-13,20.17
2020-01-14,21.120001000000002
2020-01-15,21.18
2020-01-16,21.190001000000002
2020-01-17,20.389999
2020-01-21,20.200001
2020-01-22,20.52
2020-01-23,21.23
2020-01-24,20.99
2020-01-27,20.65
2020-01-28,20.889999
2020-01-29,21.0
2020-01-30,20.860001
2020-01-31,20.18
2020-02-03,20.280001000000002
2020-02-04,20.790001
2020-02-05,20.73
2020-02-06,20.67
2020-02-07,20.25
2020-02-10,20.450001
2020-02-11,16.59
2020-02-12,17.040001
2020-02-13,16.76
2020-02-14,17.190001000000002
2020-02-18,16.73
2020-02-19,16.57
2020-02-20,16.5
2020-02-21,16.040001
2020-02-24,15.48
2020-02-25,14.82
2020-02-26,14.42
2020-02-27,13.99
2020-02-28,14.19
2020-03-02,14.1
2020-03-03,13.6
2020-03-04,13.88
2020-03-05,13.25
2020-03-06,12.63
2020-03-09,11.17
2020-03-10,11.75
2020-03-11,11.38
2020-03-12,9.69
2020-03-13,10.81
2020-03-16,9.2
2020-03-17,9.87
2020-03-18,8.55
2020-03-19,9.06
2020-03-20,8.17
2020-03-23,8.06
2020-03-24,9.15
2020-03-25,9.29
2020-03-26,9.89
2020-03-27,9.44
2020-03-30,9.57
2020-03-31,9.21
2020-04-01,8.26
2020-04-02,7.79
2020-04-03,8.22
2020-04-06,8.99
2020-04-07,9.52
2020-04-08,9.75
2020-04-09,10.43
2020-04-13,9.81
2020-04-14,10.01
2020-04-15,9.6
2020-04-16,9.34
2020-04-17,9.85
2020-04-20,9.65
2020-04-21,9.54
2020-04-22,9.59
2020-04-23,9.81
2020-04-24,10.0
2020-04-27,10.44
2020-04-28,10.83
2020-04-29,10.87
2020-04-30,10.42
2020-05-01,9.8
2020-05-04,9.69
2020-05-05,9.38
2020-05-06,9.19
2020-05-07,9.61
2020-05-08,9.98
2020-05-11,9.01
2020-05-12,8.63
2020-05-13,7.79
2020-05-14,7.71
2020-05-15,7.71
2020-05-18,8.23
2020-05-19,7.81
2020-05-20,8.24
2020-05-21,8.68
2020-05-22,8.34
2020-05-26,8.88
2020-05-27,9.61
