Date,O
2017-12-12,55.740002000000004
2017-12-13,56.869999
2017-12-14,56.970001
2017-12-15,57.400002
2017-12-18,57.799999
2017-12-19,56.349998
2017-12-20,55.610001000000004
2017-12-21,55.25
2017-12-22,55.849998
2017-12-26,56.23
2017-12-27,56.720001
2017-12-28,57.119999
2017-12-29,57.02
2018-01-02,56.619999
2018-01-03,56.470001
2018-01-04,55.25
2018-01-05,55.209998999999996
2018-01-08,55.279999
2018-01-09,54.25
2018-01-10,53.060001
2018-01-11,53.279999
2018-01-12,52.720001
2018-01-16,52.939999
2018-01-17,53.240002000000004
2018-01-18,52.75
2018-01-19,53.139998999999996
2018-01-22,53.860001000000004
2018-01-23,54.529999
2018-01-24,54.009997999999996
2018-01-25,54.439999
2018-01-26,54.209998999999996
2018-01-29,53.049999
2018-01-30,52.459998999999996
2018-01-31,53.189999
2018-02-01,51.59
2018-02-02,51.25
2018-02-05,50.099998
2018-02-06,50.07
2018-02-07,48.919998
2018-02-08,47.560001
2018-02-09,48.900002
2018-02-12,48.68
2018-02-13,48.990002000000004
2018-02-14,48.099998
2018-02-15,49.279999
2018-02-16,49.959998999999996
2018-02-20,49.400002
2018-02-21,48.389998999999996
2018-02-22,49.299999
2018-02-23,50.200001
2018-02-26,50.599998
2018-02-27,49.369999
2018-02-28,49.18
2018-03-01,49.610001000000004
2018-03-02,49.73
2018-03-05,50.310001
2018-03-06,50.540001000000004
2018-03-07,50.849998
2018-03-08,50.580002
2018-03-09,50.869999
2018-03-12,51.25
2018-03-13,51.450001
2018-03-14,51.389998999999996
2018-03-15,51.139998999999996
2018-03-16,51.470001
2018-03-19,50.900002
2018-03-20,50.48
2018-03-21,49.900002
2018-03-22,49.869999
2018-03-23,49.330002
2018-03-26,49.950001
2018-03-27,50.32
2018-03-28,51.759997999999996
2018-03-29,51.73
2018-04-02,51.169998
2018-04-03,51.740002000000004
2018-04-04,52.450001
2018-04-05,52.369999
2018-04-06,52.080002
2018-04-09,51.889998999999996
2018-04-10,51.720001
2018-04-11,51.830002
2018-04-12,50.700001
2018-04-13,50.810001
2018-04-16,51.080002
2018-04-17,51.610001000000004
2018-04-18,51.43
2018-04-19,50.169998
2018-04-20,49.529999
2018-04-23,49.130001
2018-04-24,49.48
2018-04-25,49.610001000000004
2018-04-26,50.389998999999996
2018-04-27,51.450001
2018-04-30,50.509997999999996
2018-05-01,51.18
2018-05-02,50.810001
2018-05-03,51.290001000000004
2018-05-04,52.27
2018-05-07,52.669998
2018-05-08,52.459998999999996
2018-05-09,52.869999
2018-05-10,53.52
2018-05-11,52.990002000000004
2018-05-14,52.779999
2018-05-15,51.720001
2018-05-16,51.900002
2018-05-17,51.720001
2018-05-18,51.66
2018-05-21,52.310001
2018-05-22,52.279999
2018-05-23,52.98
2018-05-24,52.790001000000004
2018-05-25,52.84
2018-05-29,53.32
2018-05-30,53.73
2018-05-31,53.299999
2018-06-01,53.040001000000004
2018-06-04,53.16
2018-06-05,53.0
2018-06-06,53.27
2018-06-07,53.349998
2018-06-08,53.27
2018-06-11,53.389998999999996
2018-06-12,53.970001
2018-06-13,52.400002
2018-06-14,52.990002000000004
2018-06-15,52.970001
2018-06-18,52.900002
2018-06-19,52.860001000000004
2018-06-20,53.490002000000004
2018-06-21,53.52
2018-06-22,53.779999
2018-06-25,54.240002000000004
2018-06-26,54.349998
2018-06-27,54.529999
2018-06-28,54.299999
2018-06-29,53.790001000000004
2018-07-02,53.279999
2018-07-03,54.150002
2018-07-05,55.16
2018-07-06,55.580002
2018-07-09,54.880001
2018-07-10,55.470001
2018-07-11,55.139998999999996
2018-07-12,55.419998
2018-07-13,55.150002
2018-07-16,54.91
2018-07-17,54.720001
2018-07-18,54.970001
2018-07-19,55.810001
2018-07-20,55.490002000000004
2018-07-23,55.470001
2018-07-24,54.950001
2018-07-25,55.75
2018-07-26,55.759997999999996
2018-07-27,55.040001000000004
2018-07-30,55.369999
2018-07-31,55.77
2018-08-01,55.98
2018-08-02,56.91
2018-08-03,57.669998
2018-08-06,57.610001000000004
2018-08-07,57.25
2018-08-08,57.150002
2018-08-09,56.98
2018-08-10,56.509997999999996
2018-08-13,56.720001
2018-08-14,57.080002
2018-08-15,57.610001000000004
2018-08-16,58.200001
2018-08-17,58.849998
2018-08-20,58.779999
2018-08-21,58.599998
2018-08-22,58.48
2018-08-23,58.450001
2018-08-24,58.599998
2018-08-27,58.369999
2018-08-28,59.07
2018-08-29,58.52
2018-08-30,58.419998
2018-08-31,58.57
2018-09-04,58.369999
2018-09-05,58.630001
2018-09-06,58.790001000000004
2018-09-07,58.139998999999996
2018-09-10,58.349998
2018-09-11,58.009997999999996
2018-09-12,58.110001000000004
2018-09-13,58.139998999999996
2018-09-14,57.66
2018-09-17,58.169998
2018-09-18,57.509997999999996
2018-09-19,56.650002
2018-09-20,57.27
2018-09-21,56.990002000000004
2018-09-24,56.130001
2018-09-25,56.459998999999996
2018-09-26,55.82
2018-09-27,56.119999
2018-09-28,56.889998999999996
2018-10-01,56.599998
2018-10-02,56.810001
2018-10-03,56.759997999999996
2018-10-04,56.540001000000004
2018-10-05,57.060001
2018-10-08,58.080002
2018-10-09,58.57
2018-10-10,57.310001
2018-10-11,55.959998999999996
2018-10-12,55.849998
2018-10-15,56.169998
2018-10-16,57.549999
2018-10-17,58.040001000000004
2018-10-18,57.91
2018-10-19,58.5
2018-10-22,57.709998999999996
2018-10-23,58.470001
2018-10-24,59.799999
2018-10-25,60.240002000000004
2018-10-26,59.73
2018-10-29,61.299999
2018-10-30,61.400002
2018-10-31,60.27
2018-11-01,61.189999
2018-11-02,60.259997999999996
2018-11-05,61.470001
2018-11-06,61.560001
2018-11-07,62.290001000000004
2018-11-08,62.48
2018-11-09,62.759997999999996
2018-11-12,62.889998999999996
2018-11-13,62.84
2018-11-14,63.169998
2018-11-15,62.68
2018-11-16,63.790001000000004
2018-11-19,63.970001
2018-11-20,63.860001000000004
2018-11-21,63.59
2018-11-23,63.400002
2018-11-26,63.029999
2018-11-27,63.68
2018-11-28,63.639998999999996
2018-11-29,63.860001000000004
2018-11-30,64.089996
2018-12-03,64.449997
2018-12-04,64.040001
2018-12-06,66.209999
2018-12-07,65.93
2018-12-10,65.660004
2018-12-11,66.300003
2018-12-12,65.16999799999999
2018-12-13,66.32
2018-12-14,66.339996
2018-12-17,64.110001
2018-12-18,65.059998
2018-12-19,64.620003
2018-12-20,64.190002
2018-12-21,63.790001000000004
2018-12-24,60.27
2018-12-26,62.91
2018-12-27,63.310001
2018-12-28,63.349998
2018-12-31,63.040001000000004
2019-01-02,61.93
2019-01-03,62.48
2019-01-04,62.459998999999996
2019-01-07,62.279999
2019-01-08,63.189999
2019-01-09,62.939999
2019-01-10,63.93
2019-01-11,64.290001
2019-01-14,63.830002
2019-01-15,64.769997
2019-01-16,64.650002
2019-01-17,64.809998
2019-01-18,64.650002
2019-01-22,64.769997
2019-01-23,64.41999799999999
2019-01-24,64.260002
2019-01-25,65.220001
2019-01-28,65.989998
2019-01-29,66.68
2019-01-30,67.57
2019-01-31,68.690002
2019-02-01,67.83000200000001
2019-02-04,68.83000200000001
2019-02-05,69.32
2019-02-06,69.18
2019-02-07,70.099998
2019-02-08,70.08000200000001
2019-02-11,70.410004
2019-02-12,69.349998
2019-02-13,69.58000200000001
2019-02-14,69.779999
2019-02-15,70.089996
2019-02-19,69.91999799999999
2019-02-20,68.809998
2019-02-21,69.559998
2019-02-22,69.739998
2019-02-25,69.400002
2019-02-26,69.16999799999999
2019-02-27,68.83000200000001
2019-02-28,69.160004
2019-03-01,69.139999
2019-03-04,69.540001
2019-03-05,69.800003
2019-03-06,69.510002
2019-03-07,69.459999
2019-03-08,69.75
2019-03-11,70.730003
2019-03-12,71.360001
2019-03-13,71.300003
2019-03-14,71.910004
2019-03-15,71.239998
2019-03-18,71.010002
2019-03-19,70.050003
2019-03-20,70.739998
2019-03-21,72.470001
2019-03-22,72.599998
2019-03-25,73.25
2019-03-26,73.980003
2019-03-27,73.449997
2019-03-28,73.870003
2019-03-29,73.559998
2019-04-01,72.730003
2019-04-02,72.550003
2019-04-03,71.949997
2019-04-04,71.790001
2019-04-05,72.279999
2019-04-08,72.0
2019-04-09,71.190002
2019-04-10,71.760002
2019-04-11,71.400002
2019-04-12,71.309998
2019-04-15,71.379997
2019-04-16,69.339996
2019-04-17,67.769997
2019-04-18,68.529999
2019-04-22,67.889999
2019-04-23,69.059998
2019-04-24,69.91999799999999
2019-04-25,70.08000200000001
2019-04-26,70.58000200000001
2019-04-29,69.5
2019-04-30,70.010002
2019-05-01,70.0
2019-05-02,70.230003
2019-05-03,70.300003
2019-05-06,69.959999
2019-05-07,66.629997
2019-05-08,66.82
2019-05-09,67.360001
2019-05-10,68.239998
2019-05-13,68.5
2019-05-14,69.010002
2019-05-15,69.269997
2019-05-16,69.309998
2019-05-17,69.269997
2019-05-20,68.309998
2019-05-21,69.050003
2019-05-22,69.720001
2019-05-23,70.58000200000001
2019-05-24,70.529999
2019-05-28,69.739998
2019-05-29,68.800003
2019-05-30,69.220001
2019-05-31,70.08000200000001
2019-06-03,71.32
2019-06-04,70.400002
2019-06-05,72.480003
2019-06-06,72.610001
2019-06-07,72.650002
2019-06-10,71.769997
2019-06-11,72.230003
2019-06-12,73.07
2019-06-13,72.699997
2019-06-14,73.269997
2019-06-17,73.279999
2019-06-18,72.599998
2019-06-19,73.220001
2019-06-20,73.290001
2019-06-21,72.25
2019-06-24,71.779999
2019-06-25,70.410004
2019-06-26,68.5
2019-06-27,69.41999799999999
2019-06-28,68.970001
2019-07-01,68.029999
2019-07-02,69.099998
2019-07-03,70.660004
2019-07-05,69.989998
2019-07-08,70.110001
2019-07-09,70.709999
2019-07-10,71.239998
2019-07-11,70.660004
2019-07-12,70.730003
2019-07-15,70.389999
2019-07-16,69.860001
2019-07-17,69.91999799999999
2019-07-18,70.099998
2019-07-19,68.739998
2019-07-22,68.5
2019-07-23,69.599998
2019-07-24,69.300003
2019-07-25,68.879997
2019-07-26,69.540001
2019-07-29,70.18
2019-07-30,70.019997
2019-07-31,69.209999
2019-08-01,69.66999799999999
2019-08-02,70.050003
2019-08-05,68.959999
2019-08-06,69.870003
2019-08-07,71.32
2019-08-08,71.989998
2019-08-09,72.68
2019-08-12,72.739998
2019-08-13,72.279999
2019-08-14,71.769997
2019-08-15,72.209999
2019-08-16,72.809998
2019-08-19,73.389999
2019-08-20,72.519997
2019-08-21,72.650002
2019-08-22,73.07
2019-08-23,72.5
2019-08-26,73.18
2019-08-27,73.129997
2019-08-28,73.389999
2019-08-29,73.93
2019-08-30,73.809998
2019-09-03,75.459999
2019-09-04,76.489998
2019-09-05,75.0
2019-09-06,75.949997
2019-09-09,75.25
2019-09-10,73.699997
2019-09-11,73.620003
2019-09-12,74.489998
2019-09-13,72.629997
2019-09-16,73.970001
2019-09-17,75.769997
2019-09-18,75.370003
2019-09-19,75.620003
2019-09-20,75.889999
2019-09-23,76.040001
2019-09-24,76.099998
2019-09-25,76.129997
2019-09-26,77.279999
2019-09-27,77.129997
2019-09-30,76.68
2019-10-01,76.839996
2019-10-02,76.730003
2019-10-03,77.809998
2019-10-04,78.410004
2019-10-07,77.82
2019-10-08,77.91999799999999
2019-10-09,78.290001
2019-10-10,78.730003
2019-10-11,77.889999
2019-10-14,77.970001
2019-10-15,78.08000200000001
2019-10-16,78.599998
2019-10-17,78.589996
2019-10-18,79.470001
2019-10-21,79.949997
2019-10-22,79.720001
2019-10-23,80.300003
2019-10-24,80.849998
2019-10-25,80.879997
2019-10-28,80.879997
2019-10-29,80.849998
2019-10-30,81.940002
2019-10-31,81.790001
2019-11-01,81.08000200000001
2019-11-04,80.160004
2019-11-05,78.230003
2019-11-06,78.800003
2019-11-07,77.57
2019-11-08,76.32
2019-11-11,76.559998
2019-11-12,75.760002
2019-11-13,76.82
2019-11-14,77.239998
2019-11-15,77.459999
2019-11-18,78.269997
2019-11-19,77.790001
2019-11-20,77.989998
2019-11-21,76.5
2019-11-22,76.220001
2019-11-25,76.300003
2019-11-26,76.730003
2019-11-27,77.690002
2019-11-29,76.629997
2019-12-02,75.489998
2019-12-03,75.400002
2019-12-04,75.940002
2019-12-05,75.68
2019-12-06,75.940002
2019-12-09,75.75
2019-12-10,75.610001
2019-12-11,74.58000200000001
2019-12-12,73.139999
2019-12-13,72.5
2019-12-16,73.040001
2019-12-17,71.730003
2019-12-18,72.07
2019-12-19,72.349998
2019-12-20,72.5
2019-12-23,71.949997
2019-12-24,72.360001
2019-12-26,72.839996
2019-12-27,73.25
2019-12-30,73.25
2019-12-31,73.629997
2020-01-02,72.480003
2020-01-03,73.790001
2020-01-06,74.160004
2020-01-07,74.18
2020-01-08,74.519997
2020-01-09,73.25
2020-01-10,73.739998
2020-01-13,74.959999
2020-01-14,74.959999
2020-01-15,75.980003
2020-01-16,76.150002
2020-01-17,76.349998
2020-01-21,77.720001
2020-01-22,76.889999
2020-01-23,77.239998
2020-01-24,77.129997
2020-01-27,77.400002
2020-01-28,78.129997
2020-01-29,78.139999
2020-01-30,78.980003
2020-01-31,78.410004
2020-02-03,78.199997
2020-02-04,78.32
2020-02-05,78.5
2020-02-06,79.150002
2020-02-07,79.510002
2020-02-10,80.08000200000001
2020-02-11,78.68
2020-02-12,78.290001
2020-02-13,78.790001
2020-02-14,80.25
2020-02-18,80.400002
2020-02-19,79.66999799999999
2020-02-20,81.910004
2020-02-21,82.440002
2020-02-24,82.16999799999999
2020-02-25,80.91999799999999
2020-02-26,79.760002
2020-02-27,72.889999
2020-02-28,72.389999
2020-03-02,74.989998
2020-03-03,74.599998
2020-03-04,78.150002
2020-03-05,77.629997
2020-03-06,76.650002
2020-03-09,73.32
2020-03-10,76.589996
2020-03-11,73.559998
2020-03-12,67.739998
2020-03-13,71.91999799999999
2020-03-16,53.990002000000004
2020-03-17,55.119999
2020-03-18,42.5
2020-03-19,48.080002
2020-03-20,47.419998
2020-03-23,43.34
2020-03-24,50.669998
2020-03-25,54.5
2020-03-26,58.360001000000004
2020-03-27,56.900002
2020-03-30,53.130001
2020-03-31,49.860001000000004
2020-04-01,46.470001
2020-04-02,45.619999
2020-04-03,43.599998
2020-04-06,46.810001
2020-04-07,49.330002
2020-04-08,53.130001
2020-04-09,56.68
2020-04-13,53.540001000000004
2020-04-14,56.310001
2020-04-15,51.5
2020-04-16,49.810001
2020-04-17,52.369999
2020-04-20,50.869999
2020-04-21,49.849998
2020-04-22,50.18
2020-04-23,49.32
2020-04-24,49.919998
2020-04-27,51.310001
2020-04-28,53.189999
2020-04-29,55.27
2020-04-30,54.919998
2020-05-01,51.790001000000004
2020-05-04,50.610001000000004
2020-05-05,52.049999
2020-05-06,52.48
2020-05-07,54.41
2020-05-08,54.860001000000004
2020-05-11,54.02
2020-05-12,51.669998
2020-05-13,50.220001
2020-05-14,50.380001
2020-05-15,49.990002000000004
2020-05-18,53.07
2020-05-19,52.59
2020-05-20,51.439999
2020-05-21,51.75
2020-05-22,52.150002
2020-05-26,55.490002000000004
2020-05-27,55.389998999999996
