Date,JBHT
2012-01-03,45.259997999999996
2012-01-04,45.349998
2012-01-05,44.23
2012-01-06,44.720001
2012-01-09,45.119999
2012-01-10,46.029999
2012-01-11,46.52
2012-01-12,47.34
2012-01-13,47.560001
2012-01-17,47.740002000000004
2012-01-18,48.169998
2012-01-19,48.869999
2012-01-20,48.810001
2012-01-23,48.560001
2012-01-24,48.52
2012-01-25,48.630001
2012-01-26,49.299999
2012-01-27,50.810001
2012-01-30,50.75
2012-01-31,51.07
2012-02-01,51.619999
2012-02-02,51.169998
2012-02-03,51.509997999999996
2012-02-06,51.91
2012-02-07,52.380001
2012-02-08,51.91
2012-02-09,52.790001000000004
2012-02-10,52.310001
2012-02-13,52.290001000000004
2012-02-14,51.720001
2012-02-15,51.209998999999996
2012-02-16,52.330002
2012-02-17,51.759997999999996
2012-02-21,51.32
2012-02-22,50.950001
2012-02-23,50.419998
2012-02-24,50.799999
2012-02-27,51.009997999999996
2012-02-28,50.810001
2012-02-29,51.209998999999996
2012-03-01,52.09
2012-03-02,50.880001
2012-03-05,51.240002000000004
2012-03-06,50.540001000000004
2012-03-07,50.5
2012-03-08,51.200001
2012-03-09,52.150002
2012-03-12,52.240002000000004
2012-03-13,53.259997999999996
2012-03-14,52.799999
2012-03-15,54.650002
2012-03-16,54.639998999999996
2012-03-19,54.34
2012-03-20,53.560001
2012-03-21,53.860001000000004
2012-03-22,53.610001000000004
2012-03-23,53.689999
2012-03-26,54.57
2012-03-27,54.860001000000004
2012-03-28,54.869999
2012-03-29,54.919998
2012-03-30,54.369999
2012-04-02,55.119999
2012-04-03,55.73
2012-04-04,55.720001
2012-04-05,55.919998
2012-04-09,55.040001000000004
2012-04-10,54.299999
2012-04-11,54.5
2012-04-12,55.84
2012-04-13,56.0
2012-04-16,56.91
2012-04-17,56.790001000000004
2012-04-18,56.209998999999996
2012-04-19,55.380001
2012-04-20,56.009997999999996
2012-04-23,55.439999
2012-04-24,55.650002
2012-04-25,56.02
2012-04-26,55.389998999999996
2012-04-27,55.66
2012-04-30,55.310001
2012-05-01,55.59
2012-05-02,57.099998
2012-05-03,56.779999
2012-05-04,55.970001
2012-05-07,56.290001000000004
2012-05-08,56.23
2012-05-09,55.5
2012-05-10,55.23
2012-05-11,55.259997999999996
2012-05-14,54.939999
2012-05-15,55.59
2012-05-16,55.34
2012-05-17,52.139998999999996
2012-05-18,52.57
2012-05-21,54.18
2012-05-22,54.310001
2012-05-23,55.400002
2012-05-24,56.68
2012-05-25,56.689999
2012-05-29,57.470001
2012-05-30,56.720001
2012-05-31,57.130001
2012-06-01,54.66
2012-06-04,53.880001
2012-06-05,54.0
2012-06-06,55.119999
2012-06-07,54.77
2012-06-08,55.389998999999996
2012-06-11,55.57
2012-06-12,56.279999
2012-06-13,56.810001
2012-06-14,57.529999
2012-06-15,58.549999
2012-06-18,60.619999
2012-06-19,60.34
2012-06-20,59.209998999999996
2012-06-21,57.669998
2012-06-22,57.25
2012-06-25,56.880001
2012-06-26,57.009997999999996
2012-06-27,57.32
2012-06-28,57.740002000000004
2012-06-29,59.599998
2012-07-02,59.130001
2012-07-03,59.0
2012-07-05,59.860001000000004
2012-07-06,58.73
2012-07-09,59.650002
2012-07-10,58.759997999999996
2012-07-11,58.48
2012-07-12,58.009997999999996
2012-07-13,59.09
2012-07-16,58.330002
2012-07-17,55.150002
2012-07-18,54.869999
2012-07-19,55.200001
2012-07-20,54.400002
2012-07-23,54.119999
2012-07-24,53.540001000000004
2012-07-25,53.610001000000004
2012-07-26,54.419998
2012-07-27,55.349998
2012-07-30,55.119999
2012-07-31,55.02
2012-08-01,53.779999
2012-08-02,54.490002000000004
2012-08-03,54.82
2012-08-06,54.560001
2012-08-07,55.290001000000004
2012-08-08,55.060001
2012-08-09,54.77
2012-08-10,54.91
2012-08-13,54.759997999999996
2012-08-14,55.16
2012-08-15,55.82
2012-08-16,55.66
2012-08-17,55.41
2012-08-20,54.57
2012-08-21,54.389998999999996
2012-08-22,54.5
2012-08-23,54.540001000000004
2012-08-24,54.380001
2012-08-27,53.119999
2012-08-28,53.380001
2012-08-29,53.189999
2012-08-30,52.43
2012-08-31,52.439999
2012-09-04,52.740002000000004
2012-09-05,51.400002
2012-09-06,52.049999
2012-09-07,51.650002
2012-09-10,52.16
2012-09-11,51.900002
2012-09-12,52.98
2012-09-13,52.52
2012-09-14,52.34
2012-09-17,51.93
2012-09-18,51.549999
2012-09-19,51.650002
2012-09-20,51.349998
2012-09-21,51.040001000000004
2012-09-24,51.889998999999996
2012-09-25,51.200001
2012-09-26,52.369999
2012-09-27,52.950001
2012-09-28,52.040001000000004
2012-10-01,52.029999
2012-10-02,52.110001000000004
2012-10-03,53.560001
2012-10-04,54.259997999999996
2012-10-05,55.200001
2012-10-08,55.25
2012-10-09,54.709998999999996
2012-10-10,54.619999
2012-10-11,54.790001000000004
2012-10-12,58.369999
2012-10-15,58.439999
2012-10-16,58.459998999999996
2012-10-17,58.77
2012-10-18,58.23
2012-10-19,57.330002
2012-10-22,57.34
2012-10-23,57.77
2012-10-24,56.919998
2012-10-25,57.279999
2012-10-26,57.16
2012-10-31,58.700001
2012-11-01,58.599998
2012-11-02,58.59
2012-11-05,58.830002
2012-11-06,59.900002
2012-11-07,59.450001
2012-11-08,58.599998
2012-11-09,58.66
2012-11-12,60.040001000000004
2012-11-13,60.150002
2012-11-14,59.650002
2012-11-15,59.099998
2012-11-16,59.32
2012-11-19,59.639998999999996
2012-11-20,59.419998
2012-11-21,59.18
2012-11-23,59.630001
2012-11-26,59.860001000000004
2012-11-27,60.009997999999996
2012-11-28,59.759997999999996
2012-11-29,59.84
2012-11-30,59.450001
2012-12-03,58.68
2012-12-04,58.130001
2012-12-05,58.759997999999996
2012-12-06,58.709998999999996
2012-12-07,58.470001
2012-12-10,58.650002
2012-12-11,58.799999
2012-12-12,57.439999
2012-12-13,56.66
2012-12-14,56.860001000000004
2012-12-17,57.5
2012-12-18,58.52
2012-12-19,58.330002
2012-12-20,58.75
2012-12-21,59.200001
2012-12-24,58.990002000000004
2012-12-26,58.619999
2012-12-27,58.639998999999996
2012-12-28,58.48
2012-12-31,59.709998999999996
2013-01-02,61.040001000000004
2013-01-03,61.259997999999996
2013-01-04,61.880001
2013-01-07,61.419998
2013-01-08,61.330002
2013-01-09,61.34
2013-01-10,61.400002
2013-01-11,60.880001
2013-01-14,60.77
2013-01-15,60.900002
2013-01-16,61.34
2013-01-17,62.779999
2013-01-18,63.080002
2013-01-22,63.709998999999996
2013-01-23,63.459998999999996
2013-01-24,67.57
2013-01-25,67.559998
2013-01-28,67.739998
2013-01-29,68.089996
2013-01-30,67.190002
2013-01-31,67.269997
2013-02-01,67.839996
2013-02-04,67.199997
2013-02-05,68.279999
2013-02-06,68.339996
2013-02-07,68.279999
2013-02-08,69.07
2013-02-11,68.32
2013-02-12,67.129997
2013-02-13,66.91999799999999
2013-02-14,67.410004
2013-02-15,66.800003
2013-02-19,67.620003
2013-02-20,66.480003
2013-02-21,66.050003
2013-02-22,67.269997
2013-02-25,66.040001
2013-02-26,66.360001
2013-02-27,69.83000200000001
2013-02-28,69.660004
2013-03-01,69.18
2013-03-04,69.610001
2013-03-05,70.199997
2013-03-06,69.690002
2013-03-07,69.220001
2013-03-08,69.290001
2013-03-11,68.889999
2013-03-12,70.099998
2013-03-13,74.440002
2013-03-14,74.510002
2013-03-15,74.0
2013-03-18,74.099998
2013-03-19,73.889999
2013-03-20,74.660004
2013-03-21,73.970001
2013-03-22,74.239998
2013-03-25,73.699997
2013-03-26,73.599998
2013-03-27,73.860001
2013-03-28,74.480003
2013-04-01,73.41999799999999
2013-04-02,73.33000200000001
2013-04-03,72.690002
2013-04-04,72.459999
2013-04-05,73.400002
2013-04-08,73.839996
2013-04-09,73.5
2013-04-10,74.870003
2013-04-11,74.220001
2013-04-12,72.010002
2013-04-15,70.650002
2013-04-16,71.389999
2013-04-17,69.690002
2013-04-18,69.400002
2013-04-19,70.0
2013-04-22,71.220001
2013-04-23,70.279999
2013-04-24,70.160004
2013-04-25,71.0
2013-04-26,71.559998
2013-04-29,72.230003
2013-04-30,71.07
2013-05-01,69.43
2013-05-02,69.660004
2013-05-03,70.620003
2013-05-06,71.809998
2013-05-07,73.040001
2013-05-08,72.699997
2013-05-09,71.860001
2013-05-10,71.769997
2013-05-13,71.800003
2013-05-14,72.660004
2013-05-15,74.089996
2013-05-16,74.449997
2013-05-17,74.879997
2013-05-20,75.370003
2013-05-21,75.910004
2013-05-22,75.300003
2013-05-23,75.660004
2013-05-24,74.779999
2013-05-28,75.379997
2013-05-29,74.25
2013-05-30,74.290001
2013-05-31,73.660004
2013-06-03,72.83000200000001
2013-06-04,71.75
2013-06-05,70.400002
2013-06-06,71.239998
2013-06-07,73.360001
2013-06-10,73.059998
2013-06-11,72.25
2013-06-12,71.010002
2013-06-13,72.610001
2013-06-14,72.010002
2013-06-17,72.25
2013-06-18,72.699997
2013-06-19,72.519997
2013-06-20,70.800003
2013-06-21,69.68
2013-06-24,68.610001
2013-06-25,69.230003
2013-06-26,70.389999
2013-06-27,71.360001
2013-06-28,72.239998
2013-07-01,73.489998
2013-07-02,73.230003
2013-07-03,73.300003
2013-07-05,74.769997
2013-07-08,75.139999
2013-07-09,76.290001
2013-07-10,76.559998
2013-07-11,76.900002
2013-07-12,75.730003
2013-07-15,76.220001
2013-07-16,75.480003
2013-07-17,74.860001
2013-07-18,75.610001
2013-07-19,75.459999
2013-07-22,74.879997
2013-07-23,74.599998
2013-07-24,74.040001
2013-07-25,74.5
2013-07-26,75.010002
2013-07-29,74.690002
2013-07-30,74.599998
2013-07-31,74.93
2013-08-01,77.779999
2013-08-02,77.440002
2013-08-05,77.389999
2013-08-06,75.949997
2013-08-07,75.16999799999999
2013-08-08,75.91999799999999
2013-08-09,75.709999
2013-08-12,76.190002
2013-08-13,75.470001
2013-08-14,74.459999
2013-08-15,73.089996
2013-08-16,73.129997
2013-08-19,72.849998
2013-08-20,73.720001
2013-08-21,73.160004
2013-08-22,74.33000200000001
2013-08-23,74.559998
2013-08-26,74.699997
2013-08-27,73.33000200000001
2013-08-28,72.889999
2013-08-29,73.139999
2013-08-30,72.0
2013-09-03,71.709999
2013-09-04,72.449997
2013-09-05,72.809998
2013-09-06,73.18
2013-09-09,73.660004
2013-09-10,74.989998
2013-09-11,74.5
2013-09-12,74.32
2013-09-13,74.040001
2013-09-16,74.449997
2013-09-17,73.980003
2013-09-18,74.150002
2013-09-19,74.33000200000001
2013-09-20,74.91999799999999
2013-09-23,74.209999
2013-09-24,73.290001
2013-09-25,71.809998
2013-09-26,71.900002
2013-09-27,72.339996
2013-09-30,72.93
2013-10-01,73.489998
2013-10-02,73.550003
2013-10-03,72.440002
2013-10-04,72.91999799999999
2013-10-07,72.160004
2013-10-08,71.370003
2013-10-09,70.83000200000001
2013-10-10,72.139999
2013-10-11,74.0
2013-10-14,73.18
2013-10-15,72.75
2013-10-16,73.790001
2013-10-17,74.660004
2013-10-18,75.790001
2013-10-21,75.339996
2013-10-22,74.900002
2013-10-23,74.83000200000001
2013-10-24,75.190002
2013-10-25,74.769997
2013-10-28,74.349998
2013-10-29,74.699997
2013-10-30,75.33000200000001
2013-10-31,75.029999
2013-11-01,75.0
2013-11-04,75.910004
2013-11-05,75.050003
2013-11-06,73.199997
2013-11-07,72.949997
2013-11-08,73.199997
2013-11-11,73.209999
2013-11-12,73.739998
2013-11-13,72.709999
2013-11-14,72.300003
2013-11-15,73.959999
2013-11-18,73.699997
2013-11-19,72.68
2013-11-20,72.370003
2013-11-21,72.959999
2013-11-22,73.300003
2013-11-25,74.43
2013-11-26,74.970001
2013-11-27,74.989998
2013-11-29,75.190002
2013-12-02,76.010002
2013-12-03,75.83000200000001
2013-12-04,75.83000200000001
2013-12-05,76.010002
2013-12-06,76.730003
2013-12-09,76.860001
2013-12-10,76.260002
2013-12-11,75.239998
2013-12-12,74.610001
2013-12-13,74.220001
2013-12-16,75.459999
2013-12-17,75.279999
2013-12-18,76.709999
2013-12-19,76.019997
2013-12-20,76.440002
2013-12-23,77.160004
2013-12-24,77.269997
2013-12-26,77.43
2013-12-27,77.449997
2013-12-30,77.309998
2013-12-31,77.300003
2014-01-02,76.599998
2014-01-03,77.290001
2014-01-06,76.620003
2014-01-07,77.300003
2014-01-08,77.150002
2014-01-09,77.480003
2014-01-10,79.230003
2014-01-13,77.800003
2014-01-14,78.400002
2014-01-15,79.18
2014-01-16,78.510002
2014-01-17,77.589996
2014-01-21,79.059998
2014-01-22,79.290001
2014-01-23,78.489998
2014-01-24,76.300003
2014-01-27,74.75
2014-01-28,74.730003
2014-01-29,74.279999
2014-01-30,75.510002
2014-01-31,75.050003
2014-02-03,72.400002
2014-02-04,73.089996
2014-02-05,73.480003
2014-02-06,74.129997
2014-02-07,73.91999799999999
2014-02-10,73.220001
2014-02-11,73.239998
2014-02-12,73.25
2014-02-13,73.43
2014-02-14,72.779999
2014-02-18,72.309998
2014-02-19,71.41999799999999
2014-02-20,71.650002
2014-02-21,72.0
2014-02-24,71.650002
2014-02-25,71.83000200000001
2014-02-26,71.110001
2014-02-27,71.129997
2014-02-28,71.870003
2014-03-03,71.160004
2014-03-04,72.300003
2014-03-05,72.709999
2014-03-06,73.839996
2014-03-07,74.389999
2014-03-10,74.18
2014-03-11,73.08000200000001
2014-03-12,72.75
2014-03-13,71.900002
2014-03-14,71.449997
2014-03-17,71.5
2014-03-18,70.980003
2014-03-19,70.989998
2014-03-20,70.199997
2014-03-21,70.110001
2014-03-24,69.970001
2014-03-25,69.800003
2014-03-26,69.75
2014-03-27,69.970001
2014-03-28,69.970001
2014-03-31,71.91999799999999
2014-04-01,73.029999
2014-04-02,74.18
2014-04-03,73.800003
2014-04-04,73.349998
2014-04-07,72.040001
2014-04-08,72.300003
2014-04-09,72.82
2014-04-10,71.959999
2014-04-11,71.510002
2014-04-14,74.290001
2014-04-15,74.410004
2014-04-16,75.800003
2014-04-17,75.809998
2014-04-21,76.389999
2014-04-22,76.790001
2014-04-23,76.150002
2014-04-24,76.040001
2014-04-25,75.480003
2014-04-28,75.459999
2014-04-29,75.489998
2014-04-30,76.099998
2014-05-01,77.099998
2014-05-02,76.940002
2014-05-05,76.57
2014-05-06,76.529999
2014-05-07,76.550003
2014-05-08,75.800003
2014-05-09,75.760002
2014-05-12,76.910004
2014-05-13,77.459999
2014-05-14,77.07
2014-05-15,76.970001
2014-05-16,76.889999
2014-05-19,77.660004
2014-05-20,76.980003
2014-05-21,76.589996
2014-05-22,77.480003
2014-05-23,77.220001
2014-05-27,77.0
2014-05-28,77.589996
2014-05-29,77.839996
2014-05-30,77.660004
2014-06-02,77.599998
2014-06-03,76.809998
2014-06-04,76.879997
2014-06-05,76.879997
2014-06-06,76.900002
2014-06-09,77.410004
2014-06-10,77.0
2014-06-11,76.339996
2014-06-12,75.349998
2014-06-13,75.599998
2014-06-16,75.58000200000001
2014-06-17,75.839996
2014-06-18,76.339996
2014-06-19,76.459999
2014-06-20,77.0
2014-06-23,76.110001
2014-06-24,75.139999
2014-06-25,75.449997
2014-06-26,73.519997
2014-06-27,73.480003
2014-06-30,73.779999
2014-07-01,73.370003
2014-07-02,73.760002
2014-07-03,74.209999
2014-07-07,74.239998
2014-07-08,73.879997
2014-07-09,74.139999
2014-07-10,73.470001
2014-07-11,73.889999
2014-07-14,74.290001
2014-07-15,76.940002
2014-07-16,78.410004
2014-07-17,77.58000200000001
2014-07-18,78.139999
2014-07-21,78.08000200000001
2014-07-22,78.980003
2014-07-23,78.949997
2014-07-24,79.720001
2014-07-25,79.230003
2014-07-28,79.08000200000001
2014-07-29,78.260002
2014-07-30,78.5
2014-07-31,77.260002
2014-08-01,76.239998
2014-08-04,76.150002
2014-08-05,76.040001
2014-08-06,75.459999
2014-08-07,75.010002
2014-08-08,76.099998
2014-08-11,76.309998
2014-08-12,76.300003
2014-08-13,76.290001
2014-08-14,75.599998
2014-08-15,75.57
2014-08-18,77.040001
2014-08-19,76.91999799999999
2014-08-20,76.160004
2014-08-21,76.129997
2014-08-22,75.83000200000001
2014-08-25,76.440002
2014-08-26,75.610001
2014-08-27,75.040001
2014-08-28,75.66999799999999
2014-08-29,75.550003
2014-09-02,76.019997
2014-09-03,76.019997
2014-09-04,76.940002
2014-09-05,76.93
2014-09-08,76.739998
2014-09-09,76.050003
2014-09-10,75.019997
2014-09-11,75.260002
2014-09-12,75.360001
2014-09-15,74.720001
2014-09-16,74.629997
2014-09-17,74.110001
2014-09-18,73.949997
2014-09-19,74.41999799999999
2014-09-22,73.629997
2014-09-23,72.93
2014-09-24,72.75
2014-09-25,72.849998
2014-09-26,74.209999
2014-09-29,74.0
2014-09-30,74.050003
2014-10-01,73.32
2014-10-02,74.58000200000001
2014-10-03,75.699997
2014-10-06,74.690002
2014-10-07,73.08000200000001
2014-10-08,74.309998
2014-10-09,73.050003
2014-10-10,72.08000200000001
2014-10-13,71.300003
2014-10-14,73.470001
2014-10-15,73.650002
2014-10-16,74.720001
2014-10-17,74.910004
2014-10-20,74.860001
2014-10-21,76.940002
2014-10-22,76.779999
2014-10-23,77.540001
2014-10-24,77.339996
2014-10-27,78.279999
2014-10-28,78.860001
2014-10-29,79.16999799999999
2014-10-30,78.480003
2014-10-31,79.769997
2014-11-03,80.050003
2014-11-04,82.010002
2014-11-05,80.839996
2014-11-06,81.110001
2014-11-07,79.959999
2014-11-10,81.120003
2014-11-11,80.25
2014-11-12,81.300003
2014-11-13,80.529999
2014-11-14,80.360001
2014-11-17,79.760002
2014-11-18,79.93
2014-11-19,80.120003
2014-11-20,81.010002
2014-11-21,81.480003
2014-11-24,81.839996
2014-11-25,81.459999
2014-11-26,81.82
2014-11-28,82.529999
2014-12-01,80.699997
2014-12-02,81.279999
2014-12-03,81.150002
2014-12-04,81.269997
2014-12-05,81.410004
2014-12-08,80.610001
2014-12-09,80.43
2014-12-10,79.949997
2014-12-11,80.519997
2014-12-12,82.160004
2014-12-15,83.010002
2014-12-16,82.309998
2014-12-17,83.099998
2014-12-18,84.379997
2014-12-19,83.83000200000001
2014-12-22,84.480003
2014-12-23,84.93
2014-12-24,84.910004
2014-12-26,84.91999799999999
2014-12-29,85.0
2014-12-30,84.68
2014-12-31,84.25
2015-01-02,83.220001
2015-01-05,81.849998
2015-01-06,80.440002
2015-01-07,80.309998
2015-01-08,81.260002
2015-01-09,80.809998
2015-01-12,79.870003
2015-01-13,80.08000200000001
2015-01-14,78.410004
2015-01-15,78.279999
2015-01-16,79.82
2015-01-20,81.480003
2015-01-21,82.040001
2015-01-22,84.230003
2015-01-23,83.019997
2015-01-26,82.739998
2015-01-27,81.66999799999999
2015-01-28,80.5
2015-01-29,80.150002
2015-01-30,79.610001
2015-02-02,81.220001
2015-02-03,82.0
2015-02-04,82.0
2015-02-05,83.18
2015-02-06,82.029999
2015-02-09,81.16999799999999
2015-02-10,81.110001
2015-02-11,81.0
2015-02-12,81.790001
2015-02-13,82.879997
2015-02-17,83.239998
2015-02-18,83.139999
2015-02-19,82.900002
2015-02-20,85.150002
2015-02-23,85.809998
2015-02-24,86.300003
2015-02-25,86.029999
2015-02-26,86.019997
2015-02-27,85.5
2015-03-02,85.57
2015-03-03,84.800003
2015-03-04,83.879997
2015-03-05,84.410004
2015-03-06,84.57
2015-03-09,84.529999
2015-03-10,83.769997
2015-03-11,86.800003
2015-03-12,86.410004
2015-03-13,86.760002
2015-03-16,89.300003
2015-03-17,88.739998
2015-03-18,89.260002
2015-03-19,88.550003
2015-03-20,90.010002
2015-03-23,88.860001
2015-03-24,87.760002
2015-03-25,85.660004
2015-03-26,85.389999
2015-03-27,84.790001
2015-03-30,85.33000200000001
2015-03-31,85.400002
2015-04-01,85.239998
2015-04-02,84.16999799999999
2015-04-06,84.769997
2015-04-07,84.690002
2015-04-08,86.160004
2015-04-09,86.449997
2015-04-10,87.66999799999999
2015-04-13,87.730003
2015-04-14,91.82
2015-04-15,91.699997
2015-04-16,91.32
2015-04-17,90.18
2015-04-20,91.5
2015-04-21,92.0
2015-04-22,91.779999
2015-04-23,91.470001
2015-04-24,90.93
2015-04-27,89.260002
2015-04-28,89.129997
2015-04-29,87.800003
2015-04-30,87.199997
2015-05-01,88.129997
2015-05-04,88.290001
2015-05-05,87.110001
2015-05-06,87.209999
2015-05-07,87.309998
2015-05-08,87.43
2015-05-11,87.400002
2015-05-12,86.349998
2015-05-13,85.82
2015-05-14,87.75
2015-05-15,88.629997
2015-05-18,88.970001
2015-05-19,88.550003
2015-05-20,86.769997
2015-05-21,86.480003
2015-05-22,85.239998
2015-05-26,84.730003
2015-05-27,85.32
2015-05-28,84.589996
2015-05-29,84.019997
2015-06-01,83.650002
2015-06-02,84.660004
2015-06-03,85.519997
2015-06-04,85.449997
2015-06-05,86.07
2015-06-08,84.800003
2015-06-09,84.849998
2015-06-10,86.18
2015-06-11,86.93
2015-06-12,86.260002
2015-06-15,85.440002
2015-06-16,85.32
2015-06-17,85.209999
2015-06-18,86.32
2015-06-19,87.059998
2015-06-22,87.620003
2015-06-23,87.589996
2015-06-24,84.970001
2015-06-25,83.91999799999999
2015-06-26,83.82
2015-06-29,83.050003
2015-06-30,82.089996
2015-07-01,82.870003
2015-07-02,82.110001
2015-07-06,82.019997
2015-07-07,83.459999
2015-07-08,82.25
2015-07-09,84.019997
2015-07-10,84.620003
2015-07-13,85.75
2015-07-14,85.160004
2015-07-15,84.599998
2015-07-16,84.790001
2015-07-17,84.690002
2015-07-20,83.610001
2015-07-21,84.309998
2015-07-22,83.379997
2015-07-23,81.690002
2015-07-24,82.220001
2015-07-27,81.989998
2015-07-28,83.029999
2015-07-29,84.150002
2015-07-30,84.449997
2015-07-31,84.120003
2015-08-03,84.410004
2015-08-04,84.529999
2015-08-05,84.239998
2015-08-06,82.150002
2015-08-07,80.360001
2015-08-10,80.540001
2015-08-11,80.459999
2015-08-12,80.41999799999999
2015-08-13,80.08000200000001
2015-08-14,80.349998
2015-08-17,80.150002
2015-08-18,79.949997
2015-08-19,79.470001
2015-08-20,78.07
2015-08-21,76.18
2015-08-24,74.730003
2015-08-25,72.339996
2015-08-26,72.870003
2015-08-27,73.510002
2015-08-28,73.510002
2015-08-31,72.779999
2015-09-01,71.519997
2015-09-02,74.050003
2015-09-03,75.349998
2015-09-04,74.66999799999999
2015-09-08,76.639999
2015-09-09,75.58000200000001
2015-09-10,75.699997
2015-09-11,76.559998
2015-09-14,75.860001
2015-09-15,78.029999
2015-09-16,78.489998
2015-09-17,78.0
2015-09-18,77.32
2015-09-21,77.660004
2015-09-22,75.660004
2015-09-23,75.370003
2015-09-24,73.540001
2015-09-25,73.769997
2015-09-28,71.82
2015-09-29,71.769997
2015-09-30,71.400002
2015-10-01,71.779999
2015-10-02,72.599998
2015-10-05,73.239998
2015-10-06,73.650002
2015-10-07,74.410004
2015-10-08,75.349998
2015-10-09,76.099998
2015-10-12,75.720001
2015-10-13,72.720001
2015-10-14,75.089996
2015-10-15,74.91999799999999
2015-10-16,75.339996
2015-10-19,76.099998
2015-10-20,76.91999799999999
2015-10-21,77.160004
2015-10-22,76.980003
2015-10-23,78.480003
2015-10-26,77.900002
2015-10-27,75.699997
2015-10-28,75.900002
2015-10-29,76.970001
2015-10-30,76.370003
2015-11-02,76.599998
2015-11-03,75.910004
2015-11-04,75.43
2015-11-05,74.910004
2015-11-06,76.58000200000001
2015-11-09,74.910004
2015-11-10,75.589996
2015-11-11,74.730003
2015-11-12,74.089996
2015-11-13,74.150002
2015-11-16,75.089996
2015-11-17,75.889999
2015-11-18,77.540001
2015-11-19,77.599998
2015-11-20,77.470001
2015-11-23,77.260002
2015-11-24,77.349998
2015-11-25,78.07
2015-11-27,79.0
2015-11-30,78.239998
2015-12-01,79.230003
2015-12-02,78.010002
2015-12-03,77.010002
2015-12-04,77.629997
2015-12-07,75.699997
2015-12-08,73.699997
2015-12-09,74.209999
2015-12-10,73.790001
2015-12-11,73.16999799999999
2015-12-14,73.559998
2015-12-15,72.959999
2015-12-16,73.989998
2015-12-17,72.58000200000001
2015-12-18,70.620003
2015-12-21,71.07
2015-12-22,72.16999799999999
2015-12-23,72.66999799999999
2015-12-24,72.970001
2015-12-28,72.879997
2015-12-29,73.510002
2015-12-30,73.029999
2015-12-31,73.360001
2016-01-04,71.32
2016-01-05,72.059998
2016-01-06,70.91999799999999
2016-01-07,68.91999799999999
2016-01-08,68.190002
2016-01-11,67.349998
2016-01-12,67.709999
2016-01-13,65.730003
2016-01-14,65.559998
2016-01-15,65.190002
2016-01-19,65.269997
2016-01-20,65.720001
2016-01-21,66.989998
2016-01-22,68.220001
2016-01-25,68.83000200000001
2016-01-26,71.389999
2016-01-27,69.970001
2016-01-28,70.25
2016-01-29,72.699997
2016-02-01,73.300003
2016-02-02,71.660004
2016-02-03,72.300003
2016-02-04,75.019997
2016-02-05,74.760002
2016-02-08,75.199997
2016-02-09,75.120003
2016-02-10,73.290001
2016-02-11,72.970001
2016-02-12,74.43
2016-02-16,75.550003
2016-02-17,77.089996
2016-02-18,77.360001
2016-02-19,76.760002
2016-02-22,77.33000200000001
2016-02-23,76.139999
2016-02-24,75.800003
2016-02-25,77.150002
2016-02-26,78.050003
2016-02-29,76.290001
2016-03-01,77.690002
2016-03-02,77.32
2016-03-03,78.519997
2016-03-04,79.389999
2016-03-07,79.949997
2016-03-08,78.290001
2016-03-09,79.760002
2016-03-10,80.970001
2016-03-11,82.360001
2016-03-14,82.129997
2016-03-15,81.730003
2016-03-16,82.41999799999999
2016-03-17,84.459999
2016-03-18,86.709999
2016-03-21,86.370003
2016-03-22,85.720001
2016-03-23,86.029999
2016-03-24,86.010002
2016-03-28,84.150002
2016-03-29,84.449997
2016-03-30,84.139999
2016-03-31,84.239998
2016-04-01,84.489998
2016-04-04,84.300003
2016-04-05,82.940002
2016-04-06,83.190002
2016-04-07,82.709999
2016-04-08,82.970001
2016-04-11,83.190002
2016-04-12,84.239998
2016-04-13,86.379997
2016-04-14,85.620003
2016-04-15,85.43
2016-04-18,87.25
2016-04-19,88.459999
2016-04-20,88.949997
2016-04-21,85.91999799999999
2016-04-22,86.010002
2016-04-25,84.959999
2016-04-26,85.540001
2016-04-27,86.269997
2016-04-28,84.690002
2016-04-29,82.879997
2016-05-02,83.400002
2016-05-03,83.629997
2016-05-04,82.300003
2016-05-05,82.18
2016-05-06,83.139999
2016-05-09,83.91999799999999
2016-05-10,85.32
2016-05-11,83.349998
2016-05-12,82.779999
2016-05-13,80.91999799999999
2016-05-16,81.08000200000001
2016-05-17,81.349998
2016-05-18,79.809998
2016-05-19,80.08000200000001
2016-05-20,81.279999
2016-05-23,81.019997
2016-05-24,80.739998
2016-05-25,81.290001
2016-05-26,81.349998
2016-05-27,82.139999
2016-05-31,82.720001
2016-06-01,82.190002
2016-06-02,81.900002
2016-06-03,82.010002
2016-06-06,82.57
2016-06-07,82.970001
2016-06-08,83.199997
2016-06-09,81.730003
2016-06-10,80.959999
2016-06-13,80.410004
2016-06-14,79.230003
2016-06-15,80.110001
2016-06-16,79.33000200000001
2016-06-17,79.82
2016-06-20,80.910004
2016-06-21,80.129997
2016-06-22,79.610001
2016-06-23,80.75
2016-06-24,78.25
2016-06-27,76.91999799999999
2016-06-28,78.260002
2016-06-29,79.800003
2016-06-30,80.93
2016-07-01,81.41999799999999
2016-07-05,80.66999799999999
2016-07-06,81.690002
2016-07-07,82.440002
2016-07-08,85.0
2016-07-11,84.989998
2016-07-12,85.32
2016-07-13,85.540001
2016-07-14,85.309998
2016-07-15,85.269997
2016-07-18,81.269997
2016-07-19,80.800003
2016-07-20,81.550003
2016-07-21,81.449997
2016-07-22,83.349998
2016-07-25,82.809998
2016-07-26,84.25
