Date,MCO
2004-05-05,32.580002
2004-05-06,32.59
2004-05-07,31.235001
2004-05-10,31.709999
2004-05-11,31.66
2004-05-12,31.924999
2004-05-13,31.635
2004-05-14,31.85
2004-05-17,31.790001
2004-05-18,32.450001
2004-05-19,32.540001000000004
2004-05-20,32.419998
2004-05-21,31.975
2004-05-24,32.305
2004-05-25,32.810001
2004-05-26,32.84
2004-05-27,32.720001
2004-05-28,32.695
2004-06-01,32.625
2004-06-02,33.040001000000004
2004-06-03,32.645
2004-06-04,32.889998999999996
2004-06-07,32.845001
2004-06-08,33.435001
2004-06-09,33.154999
2004-06-10,33.0
2004-06-14,32.544998
2004-06-15,33.080002
2004-06-16,33.145
2004-06-17,32.685001
2004-06-18,32.759997999999996
2004-06-21,32.950001
2004-06-22,32.799999
2004-06-23,32.759997999999996
2004-06-24,32.605
2004-06-25,32.419998
2004-06-28,32.34
2004-06-29,32.400002
2004-06-30,32.330002
2004-07-01,32.945
2004-07-02,32.880001
2004-07-06,32.630001
2004-07-07,33.0
2004-07-08,32.945
2004-07-09,32.715
2004-07-12,32.66
2004-07-13,32.744999
2004-07-14,32.599998
2004-07-15,32.525002
2004-07-16,32.625
2004-07-19,32.695
2004-07-20,33.119999
2004-07-21,32.810001
2004-07-22,32.895
2004-07-23,32.584998999999996
2004-07-26,32.490002000000004
2004-07-27,32.990002000000004
2004-07-28,32.945
2004-07-29,32.845001
2004-07-30,34.049999
2004-08-02,34.970001
2004-08-03,34.82
2004-08-04,34.560001
2004-08-05,33.560001
2004-08-06,33.665001000000004
2004-08-09,33.544998
2004-08-10,33.825001
2004-08-11,33.845001
2004-08-12,33.41
2004-08-13,33.25
2004-08-16,34.105
2004-08-17,33.634997999999996
2004-08-18,34.150002
2004-08-19,34.150002
2004-08-20,34.165001000000004
2004-08-23,33.959998999999996
2004-08-24,33.990002000000004
2004-08-25,34.0
2004-08-26,34.165001000000004
2004-08-27,34.259997999999996
2004-08-30,33.810001
2004-08-31,34.279999
2004-09-01,34.59
2004-09-02,34.775002
2004-09-03,34.814999
2004-09-07,34.845001
2004-09-08,34.445
2004-09-09,34.395
2004-09-10,34.720001
2004-09-13,35.360001000000004
2004-09-14,35.580002
2004-09-15,35.560001
2004-09-16,35.950001
2004-09-17,35.5
2004-09-20,35.654999
2004-09-21,36.16
2004-09-22,35.93
2004-09-23,36.049999
2004-09-24,36.509997999999996
2004-09-27,36.900002
2004-09-28,36.5
2004-09-29,36.355
2004-09-30,36.625
2004-10-01,37.200001
2004-10-04,37.465
2004-10-05,37.445
2004-10-06,37.330002
2004-10-07,36.810001
2004-10-08,36.580002
2004-10-11,36.650002
2004-10-12,36.889998999999996
2004-10-13,36.009997999999996
2004-10-14,36.075001
2004-10-15,36.395
2004-10-18,36.415001000000004
2004-10-19,36.305
2004-10-20,36.494999
2004-10-21,36.5
2004-10-22,36.345001
2004-10-25,36.884997999999996
2004-10-26,37.5
2004-10-27,38.389998999999996
2004-10-28,38.945
2004-10-29,38.904999
2004-11-01,39.165001000000004
2004-11-02,39.43
2004-11-03,39.889998999999996
2004-11-04,39.900002
2004-11-05,39.685001
2004-11-08,39.884997999999996
2004-11-09,39.91
2004-11-10,39.799999
2004-11-11,39.875
2004-11-12,40.150002
2004-11-15,40.404999
2004-11-16,40.599998
2004-11-17,40.720001
2004-11-18,40.595001
2004-11-19,40.099998
2004-11-22,40.275002
2004-11-23,40.384997999999996
2004-11-24,40.705002
2004-11-26,40.674999
2004-11-29,40.25
2004-11-30,40.375
2004-12-01,41.419998
2004-12-02,41.685001
2004-12-03,41.525002
2004-12-06,41.369999
2004-12-07,40.779999
2004-12-08,40.720001
2004-12-09,41.360001000000004
2004-12-10,41.674999
2004-12-13,41.724998
2004-12-14,41.450001
2004-12-15,41.990002000000004
2004-12-16,41.985001000000004
2004-12-17,42.075001
2004-12-20,42.334998999999996
2004-12-21,42.599998
2004-12-22,42.669998
2004-12-23,42.525002
2004-12-27,42.375
2004-12-28,42.674999
2004-12-29,43.130001
2004-12-30,43.599998
2004-12-31,43.424999
2005-01-03,42.445
2005-01-04,41.805
2005-01-05,41.625
2005-01-06,41.509997999999996
2005-01-07,41.5
2005-01-10,41.900002
2005-01-11,41.535
2005-01-12,41.75
2005-01-13,41.575001
2005-01-14,42.049999
2005-01-18,42.099998
2005-01-19,42.669998
2005-01-20,42.674999
2005-01-21,42.34
2005-01-24,41.715
2005-01-25,41.044998
2005-01-26,41.525002
2005-01-27,42.049999
2005-01-28,41.950001
2005-01-31,41.889998999999996
2005-02-01,42.264998999999996
2005-02-02,42.715
2005-02-03,43.139998999999996
2005-02-04,43.165001000000004
2005-02-07,42.900002
2005-02-08,43.005001
2005-02-09,42.439999
2005-02-10,42.66
2005-02-11,43.119999
2005-02-14,42.985001000000004
2005-02-15,44.25
2005-02-16,42.91
2005-02-17,42.669998
2005-02-18,42.139998999999996
2005-02-22,41.764998999999996
2005-02-23,41.84
2005-02-24,41.834998999999996
2005-02-25,42.66
2005-02-28,41.955002
2005-03-01,42.799999
2005-03-02,42.810001
2005-03-03,42.91
2005-03-04,43.099998
2005-03-07,43.049999
2005-03-08,43.119999
2005-03-09,42.115002000000004
2005-03-10,42.285
2005-03-11,42.145
2005-03-14,42.630001
2005-03-15,42.735001000000004
2005-03-16,42.349998
2005-03-17,41.924999
2005-03-18,41.849998
2005-03-21,41.485001000000004
2005-03-22,41.035
2005-03-23,40.48
2005-03-24,40.5
2005-03-28,40.654999
2005-03-29,40.494999
2005-03-30,40.875
2005-03-31,40.43
2005-04-01,40.220001
2005-04-04,41.535
2005-04-05,41.610001000000004
2005-04-06,41.555
2005-04-07,41.645
2005-04-08,41.235001000000004
2005-04-11,41.105
2005-04-12,41.654999
2005-04-13,40.665001000000004
2005-04-14,40.625
2005-04-15,40.215
2005-04-18,40.285
2005-04-19,40.744999
2005-04-20,40.005001
2005-04-21,40.849998
2005-04-22,40.799999
2005-04-25,41.580002
2005-04-26,41.450001
2005-04-27,42.040001000000004
2005-04-28,40.474998
2005-04-29,41.07
2005-05-02,41.185001
2005-05-03,41.439999
2005-05-04,42.200001
2005-05-05,42.5
2005-05-06,42.099998
2005-05-09,42.345001
2005-05-10,42.110001000000004
2005-05-11,42.105
2005-05-12,41.974998
2005-05-13,41.099998
2005-05-16,41.505001
2005-05-17,41.990002000000004
2005-05-18,42.785
2005-05-19,42.98
2005-05-20,43.209998999999996
2005-05-23,43.639998999999996
2005-05-24,43.919998
2005-05-25,43.16
2005-05-26,43.25
2005-05-27,43.740002000000004
2005-05-31,43.27
2005-06-01,43.529999
2005-06-02,43.400002
2005-06-03,43.259997999999996
2005-06-06,43.619999
2005-06-07,43.900002
2005-06-08,43.619999
2005-06-09,44.080002
2005-06-10,43.91
2005-06-13,43.84
2005-06-14,44.450001
2005-06-15,44.700001
2005-06-16,45.139998999999996
2005-06-17,46.110001000000004
2005-06-20,46.040001000000004
2005-06-21,46.599998
2005-06-22,45.84
2005-06-23,44.73
2005-06-24,44.650002
2005-06-27,44.689999
2005-06-28,45.369999
2005-06-29,45.25
2005-06-30,44.959998999999996
2005-07-01,45.290001000000004
2005-07-05,45.419998
2005-07-06,45.0
2005-07-07,45.18
2005-07-08,45.919998
2005-07-11,45.91
2005-07-12,46.389998999999996
2005-07-13,46.580002
2005-07-14,46.599998
2005-07-15,46.860001000000004
2005-07-18,46.549999
2005-07-19,47.27
2005-07-20,48.119999
2005-07-21,47.75
2005-07-22,47.540001000000004
2005-07-25,47.68
2005-07-26,48.900002
2005-07-27,48.599998
2005-07-28,49.43
2005-07-29,47.310001
2005-08-01,47.119999
2005-08-02,47.099998
2005-08-03,47.619999
2005-08-04,47.599998
2005-08-05,46.990002000000004
2005-08-08,46.34
2005-08-09,46.41
2005-08-10,46.450001
2005-08-11,46.740002000000004
2005-08-12,46.669998
2005-08-15,46.75
2005-08-16,46.59
2005-08-17,46.990002000000004
2005-08-18,47.029999
2005-08-19,47.490002000000004
2005-08-22,48.619999
2005-08-23,48.150002
2005-08-24,48.169998
2005-08-25,49.200001
2005-08-26,48.779999
2005-08-29,48.869999
2005-08-30,48.799999
2005-08-31,49.110001000000004
2005-09-01,49.950001
2005-09-02,50.369999
2005-09-06,50.310001
2005-09-07,49.709998999999996
2005-09-08,50.27
2005-09-09,51.419998
2005-09-12,50.799999
2005-09-13,51.009997999999996
2005-09-14,51.68
2005-09-15,51.509997999999996
2005-09-16,50.669998
2005-09-19,50.419998
2005-09-20,49.470001
2005-09-21,49.419998
2005-09-22,49.34
2005-09-23,49.43
2005-09-26,49.48
2005-09-27,49.560001
2005-09-28,49.740002000000004
2005-09-29,50.799999
2005-09-30,51.080002
2005-10-03,51.32
2005-10-04,51.139998999999996
2005-10-05,51.02
2005-10-06,50.66
2005-10-07,51.009997999999996
2005-10-10,50.610001000000004
2005-10-11,50.27
2005-10-12,49.709998999999996
2005-10-13,49.919998
2005-10-14,50.009997999999996
2005-10-17,50.700001
2005-10-18,51.099998
2005-10-19,51.549999
2005-10-20,50.98
2005-10-21,51.189999
2005-10-24,51.619999
2005-10-25,52.459998999999996
2005-10-26,54.139998999999996
2005-10-27,54.389998999999996
2005-10-28,52.919998
2005-10-31,53.259997999999996
2005-11-01,52.470001
2005-11-02,53.48
2005-11-03,53.279999
2005-11-04,53.439999
2005-11-07,54.169998
2005-11-08,54.75
2005-11-09,54.310001
2005-11-10,55.990002000000004
2005-11-11,55.889998999999996
2005-11-14,55.98
2005-11-15,56.119999
2005-11-16,56.200001
2005-11-17,58.389998999999996
2005-11-18,58.150002
2005-11-21,58.900002
2005-11-22,59.0
2005-11-23,59.09
2005-11-25,59.32
2005-11-28,60.450001
2005-11-29,60.02
2005-11-30,60.150002
2005-12-01,60.150002
2005-12-02,60.130001
2005-12-05,60.049999
2005-12-06,60.049999
2005-12-07,59.66
2005-12-08,60.169998
2005-12-09,60.630001
2005-12-12,60.200001
2005-12-13,61.299999
2005-12-14,61.689999
2005-12-15,61.459998999999996
2005-12-16,61.5
2005-12-19,61.419998
2005-12-20,61.869999
2005-12-21,62.299999
2005-12-22,62.130001
2005-12-23,62.119999
2005-12-27,61.830002
2005-12-28,61.880001
2005-12-29,61.68
2005-12-30,61.419998
2006-01-03,62.959998999999996
2006-01-04,62.889998999999996
2006-01-05,63.119999
2006-01-06,63.439999
2006-01-09,64.470001
2006-01-10,65.029999
2006-01-11,65.650002
2006-01-12,65.040001
2006-01-13,64.209999
2006-01-17,63.09
2006-01-18,62.43
2006-01-19,62.529999
2006-01-20,61.200001
2006-01-23,62.939999
2006-01-24,63.790001000000004
2006-01-25,63.029999
2006-01-26,63.450001
2006-01-27,63.919998
2006-01-30,64.5
2006-01-31,63.32
2006-02-01,63.599998
2006-02-02,63.950001
2006-02-03,63.889998999999996
2006-02-06,64.0
2006-02-07,62.029999
2006-02-08,62.970001
2006-02-09,63.66
2006-02-10,64.099998
2006-02-13,62.990002000000004
2006-02-14,64.400002
2006-02-15,65.0
2006-02-16,65.099998
2006-02-17,65.010002
2006-02-21,65.050003
2006-02-22,67.129997
2006-02-23,67.260002
2006-02-24,67.959999
2006-02-27,68.33000200000001
2006-02-28,67.0
2006-03-01,68.389999
2006-03-02,68.0
2006-03-03,67.650002
2006-03-06,67.58000200000001
2006-03-07,67.110001
2006-03-08,66.849998
2006-03-09,66.849998
2006-03-10,67.550003
2006-03-13,67.540001
2006-03-14,69.150002
2006-03-15,69.870003
2006-03-16,69.059998
2006-03-17,69.849998
2006-03-20,69.660004
2006-03-21,68.949997
2006-03-22,69.519997
2006-03-23,69.720001
2006-03-24,70.57
2006-03-27,70.470001
2006-03-28,69.589996
2006-03-29,71.160004
2006-03-30,70.849998
2006-03-31,71.459999
2006-04-03,72.309998
2006-04-04,72.449997
2006-04-05,71.230003
2006-04-06,71.0
2006-04-07,70.870003
2006-04-10,70.400002
2006-04-11,69.75
2006-04-12,69.660004
2006-04-13,69.699997
2006-04-17,70.5
2006-04-18,71.139999
2006-04-19,70.879997
2006-04-20,71.360001
2006-04-21,70.970001
2006-04-24,71.040001
2006-04-25,70.43
2006-04-26,62.0
2006-04-27,62.0
2006-04-28,62.009997999999996
2006-05-01,59.93
2006-05-02,59.060001
2006-05-03,58.75
2006-05-04,58.630001
2006-05-05,58.599998
2006-05-08,57.59
2006-05-09,55.459998999999996
2006-05-10,56.639998999999996
2006-05-11,56.18
2006-05-12,57.849998
2006-05-15,58.66
2006-05-16,58.66
2006-05-17,57.150002
2006-05-18,55.41
2006-05-19,54.439999
2006-05-22,54.5
2006-05-23,54.02
2006-05-24,53.66
2006-05-25,53.919998
2006-05-26,53.830002
2006-05-30,52.549999
2006-05-31,52.299999
2006-06-01,52.630001
2006-06-02,52.919998
2006-06-05,51.830002
2006-06-06,52.990002000000004
2006-06-07,51.950001
2006-06-08,52.189999
2006-06-09,52.75
2006-06-12,51.91
2006-06-13,50.43
2006-06-14,50.849998
2006-06-15,52.130001
2006-06-16,52.73
2006-06-19,52.639998999999996
2006-06-20,52.639998999999996
2006-06-21,53.07
2006-06-22,52.700001
2006-06-23,53.360001000000004
2006-06-26,53.040001000000004
2006-06-27,52.799999
2006-06-28,53.560001
2006-06-29,54.009997999999996
2006-06-30,54.459998999999996
2006-07-03,55.150002
2006-07-05,54.93
2006-07-06,54.810001
2006-07-07,53.759997999999996
2006-07-10,53.77
2006-07-11,53.09
2006-07-12,51.900002
2006-07-13,50.450001
2006-07-14,50.330002
2006-07-17,50.299999
2006-07-18,51.049999
2006-07-19,52.139998999999996
2006-07-20,51.110001000000004
2006-07-21,50.540001000000004
2006-07-24,51.950001
2006-07-25,53.0
2006-07-26,54.759997999999996
2006-07-27,54.650002
2006-07-28,56.080002
2006-07-31,54.880001
2006-08-01,54.110001000000004
2006-08-02,60.110001000000004
2006-08-03,59.400002
2006-08-04,59.310001
2006-08-07,59.169998
2006-08-08,58.119999
2006-08-09,57.650002
2006-08-10,57.990002000000004
2006-08-11,57.200001
2006-08-14,57.029999
2006-08-15,59.150002
2006-08-16,59.48
2006-08-17,59.830002
2006-08-18,59.630001
2006-08-21,59.330002
2006-08-22,59.700001
2006-08-23,59.189999
2006-08-24,58.490002000000004
2006-08-25,59.0
2006-08-28,60.049999
2006-08-29,60.689999
2006-08-30,61.630001
2006-08-31,61.18
2006-09-01,62.560001
2006-09-05,62.790001000000004
2006-09-06,61.369999
2006-09-07,60.59
2006-09-08,61.849998
2006-09-11,62.169998
2006-09-12,62.169998
2006-09-13,63.369999
2006-09-14,63.200001
2006-09-15,64.66999799999999
2006-09-18,63.380001
2006-09-19,62.73
2006-09-20,63.25
2006-09-21,63.450001
2006-09-22,63.119999
2006-09-25,63.68
2006-09-26,63.73
2006-09-27,63.439999
2006-09-28,62.970001
2006-09-29,65.379997
2006-10-02,64.25
2006-10-03,61.779999
2006-10-04,62.950001
2006-10-05,63.0
2006-10-06,61.970001
2006-10-09,60.91
2006-10-10,61.549999
2006-10-11,61.419998
2006-10-12,61.599998
2006-10-13,62.759997999999996
2006-10-16,63.389998999999996
2006-10-17,62.849998
2006-10-18,63.669998
2006-10-19,65.57
2006-10-20,65.16999799999999
2006-10-23,66.129997
2006-10-24,64.43
2006-10-25,65.120003
2006-10-26,66.449997
2006-10-27,65.91999799999999
2006-10-30,65.699997
2006-10-31,66.300003
2006-11-01,65.900002
2006-11-02,65.550003
2006-11-03,65.779999
2006-11-06,66.059998
2006-11-07,66.019997
2006-11-08,66.07
2006-11-09,66.16999799999999
2006-11-10,66.239998
2006-11-13,67.970001
2006-11-14,68.540001
2006-11-15,68.790001
2006-11-16,69.300003
2006-11-17,68.879997
2006-11-20,69.739998
2006-11-21,69.43
2006-11-22,69.940002
2006-11-24,69.730003
2006-11-27,67.760002
2006-11-28,68.5
2006-11-29,69.279999
2006-11-30,69.480003
2006-12-01,69.300003
2006-12-04,70.129997
2006-12-05,70.190002
2006-12-06,71.489998
2006-12-07,70.010002
2006-12-08,69.459999
2006-12-11,69.650002
2006-12-12,69.58000200000001
2006-12-13,70.279999
2006-12-14,70.120003
2006-12-15,69.82
2006-12-18,69.690002
2006-12-19,69.900002
2006-12-20,70.360001
2006-12-21,70.470001
2006-12-22,70.08000200000001
2006-12-26,70.32
2006-12-27,70.040001
2006-12-28,70.050003
2006-12-29,69.059998
2007-01-03,70.32
2007-01-04,69.809998
2007-01-05,68.779999
2007-01-08,68.760002
2007-01-09,68.199997
2007-01-10,68.91999799999999
2007-01-11,69.790001
2007-01-12,69.370003
2007-01-16,69.360001
2007-01-17,70.540001
2007-01-18,70.68
2007-01-19,71.339996
2007-01-22,71.75
2007-01-23,72.360001
2007-01-24,72.379997
2007-01-25,71.82
2007-01-26,70.75
2007-01-29,71.239998
2007-01-30,70.599998
2007-01-31,71.559998
2007-02-01,72.610001
2007-02-02,72.470001
2007-02-05,72.089996
2007-02-06,72.610001
2007-02-07,73.949997
2007-02-08,74.839996
2007-02-09,73.709999
2007-02-12,71.83000200000001
2007-02-13,70.949997
2007-02-14,71.68
2007-02-15,71.800003
2007-02-16,72.68
2007-02-20,72.699997
2007-02-21,71.209999
2007-02-22,68.790001
2007-02-23,67.43
2007-02-26,65.370003
2007-02-27,64.879997
2007-02-28,64.720001
2007-03-01,66.150002
2007-03-02,66.099998
2007-03-05,64.5
2007-03-06,65.709999
2007-03-07,65.010002
2007-03-08,65.309998
2007-03-09,64.83000200000001
2007-03-12,63.57
2007-03-13,59.560001
2007-03-14,60.23
2007-03-15,63.509997999999996
2007-03-16,63.200001
2007-03-19,64.279999
2007-03-20,64.43
2007-03-21,66.370003
2007-03-22,66.339996
2007-03-23,65.57
2007-03-26,64.5
2007-03-27,62.93
2007-03-28,61.52
2007-03-29,62.09
2007-03-30,62.060001
2007-04-02,61.279999
2007-04-03,61.389998999999996
2007-04-04,61.049999
2007-04-05,61.110001000000004
2007-04-09,61.779999
2007-04-10,60.18
2007-04-11,60.610001000000004
2007-04-12,62.02
2007-04-13,62.799999
2007-04-16,65.720001
2007-04-17,68.400002
2007-04-18,67.900002
2007-04-19,67.980003
2007-04-20,68.08000200000001
2007-04-23,67.089996
2007-04-24,67.989998
2007-04-25,68.459999
2007-04-26,67.940002
2007-04-27,67.110001
2007-04-30,66.120003
2007-05-01,65.470001
2007-05-02,66.099998
2007-05-03,66.360001
2007-05-04,66.940002
2007-05-07,65.559998
2007-05-08,68.230003
2007-05-09,68.599998
2007-05-10,66.91999799999999
2007-05-11,68.099998
2007-05-14,67.959999
2007-05-15,66.879997
2007-05-16,68.16999799999999
2007-05-17,67.110001
2007-05-18,67.66999799999999
2007-05-21,68.260002
2007-05-22,68.040001
2007-05-23,72.110001
2007-05-24,69.910004
2007-05-25,69.83000200000001
2007-05-29,70.860001
2007-05-30,72.559998
2007-05-31,69.650002
2007-06-01,69.120003
2007-06-04,71.019997
2007-06-05,70.360001
2007-06-06,70.730003
2007-06-07,68.690002
2007-06-08,68.68
2007-06-11,68.449997
2007-06-12,66.800003
2007-06-13,66.82
2007-06-14,66.970001
2007-06-15,67.66999799999999
2007-06-18,67.0
2007-06-19,67.0
2007-06-20,64.239998
2007-06-21,63.990002000000004
2007-06-22,63.369999
2007-06-25,61.119999
2007-06-26,62.060001
2007-06-27,62.57
2007-06-28,62.529999
2007-06-29,62.200001
2007-07-02,62.040001000000004
2007-07-03,60.889998999999996
2007-07-05,61.43
2007-07-06,62.290001000000004
2007-07-09,61.5
2007-07-10,60.389998999999996
2007-07-11,60.889998999999996
2007-07-12,61.18
2007-07-13,62.610001000000004
2007-07-16,61.119999
2007-07-17,60.779999
2007-07-18,59.560001
2007-07-19,59.48
2007-07-20,58.720001
2007-07-23,58.900002
2007-07-24,55.939999
2007-07-25,57.360001000000004
2007-07-26,55.32
2007-07-27,55.009997999999996
2007-07-30,54.529999
2007-07-31,53.799999
2007-08-01,55.389998999999996
2007-08-02,57.25
2007-08-03,53.259997999999996
2007-08-06,54.130001
2007-08-07,55.869999
2007-08-08,58.360001000000004
2007-08-09,56.75
2007-08-10,54.700001
2007-08-13,52.41
2007-08-14,49.98
2007-08-15,49.18
2007-08-16,49.200001
2007-08-17,49.98
2007-08-20,45.889998999999996
2007-08-21,46.790001000000004
2007-08-22,46.580002
2007-08-23,46.240002000000004
2007-08-24,46.450001
2007-08-27,46.150002
2007-08-28,44.830002
2007-08-29,46.040001000000004
2007-08-30,45.09
2007-08-31,45.849998
2007-09-04,46.23
2007-09-05,44.950001
2007-09-06,46.029999
2007-09-07,44.279999
2007-09-10,44.150002
2007-09-11,44.52
2007-09-12,44.259997999999996
2007-09-13,44.799999
2007-09-14,44.380001
2007-09-17,42.869999
2007-09-18,47.200001
2007-09-19,48.700001
2007-09-20,47.68
2007-09-21,48.34
2007-09-24,47.099998
2007-09-25,46.07
2007-09-26,47.389998999999996
2007-09-27,50.369999
2007-09-28,50.400002
2007-10-01,52.619999
2007-10-02,52.990002000000004
2007-10-03,53.919998
2007-10-04,52.25
2007-10-05,52.799999
2007-10-08,51.540001000000004
2007-10-09,51.700001
2007-10-10,50.669998
2007-10-11,49.16
2007-10-12,49.400002
2007-10-15,48.209998999999996
2007-10-16,47.779999
2007-10-17,47.299999
2007-10-18,47.099998
2007-10-19,46.360001000000004
2007-10-22,46.740002000000004
2007-10-23,47.380001
2007-10-24,45.93
2007-10-25,43.330002
2007-10-26,43.389998999999996
2007-10-29,43.290001000000004
2007-10-30,43.25
2007-10-31,43.720001
2007-11-01,42.02
2007-11-02,41.049999
2007-11-05,40.919998
2007-11-06,41.099998
2007-11-07,39.0
2007-11-08,38.040001000000004
2007-11-09,38.650002
2007-11-12,39.599998
2007-11-13,41.439999
2007-11-14,39.799999
2007-11-15,37.849998
2007-11-16,38.110001000000004
2007-11-19,36.91
2007-11-20,36.66
2007-11-21,35.790001000000004
2007-11-23,37.240002000000004
2007-11-26,35.810001
2007-11-27,35.389998999999996
2007-11-28,37.790001000000004
2007-11-29,36.560001
2007-11-30,37.66
2007-12-03,36.630001
2007-12-04,36.419998
2007-12-05,37.919998
2007-12-06,39.470001
2007-12-07,39.93
2007-12-10,40.970001
2007-12-11,39.200001
2007-12-12,38.400002
2007-12-13,38.459998999999996
2007-12-14,38.48
2007-12-17,37.369999
2007-12-18,38.299999
2007-12-19,38.009997999999996
2007-12-20,37.290001000000004
2007-12-21,37.150002
2007-12-24,37.73
2007-12-26,36.73
2007-12-27,36.09
2007-12-28,35.860001000000004
2007-12-31,35.700001
2008-01-02,35.060001
2008-01-03,34.27
2008-01-04,33.240002000000004
2008-01-07,34.290001000000004
2008-01-08,33.299999
2008-01-09,33.18
2008-01-10,34.900002
2008-01-11,35.009997999999996
2008-01-14,35.970001
2008-01-15,35.759997999999996
2008-01-16,36.490002000000004
2008-01-17,34.869999
2008-01-18,33.630001
2008-01-22,34.360001000000004
2008-01-23,35.599998
2008-01-24,36.639998999999996
2008-01-25,36.009997999999996
2008-01-28,35.369999
2008-01-29,35.98
2008-01-30,35.040001000000004
2008-01-31,34.759997999999996
2008-02-01,35.98
2008-02-04,35.200001
2008-02-05,33.959998999999996
2008-02-06,33.509997999999996
2008-02-07,37.0
2008-02-08,36.040001000000004
2008-02-11,36.330002
2008-02-12,38.610001000000004
2008-02-13,39.52
2008-02-14,38.560001
2008-02-15,38.790001000000004
2008-02-19,38.400002
2008-02-20,39.09
2008-02-21,38.490002000000004
2008-02-22,38.299999
2008-02-25,38.91
2008-02-26,42.310001
2008-02-27,41.080002
2008-02-28,40.5
2008-02-29,37.98
2008-03-03,37.490002000000004
2008-03-04,37.459998999999996
2008-03-05,37.59
2008-03-06,35.970001
2008-03-07,35.970001
2008-03-10,35.5
2008-03-11,35.189999
2008-03-12,34.43
2008-03-13,34.639998999999996
2008-03-14,32.830002
2008-03-17,32.060001
2008-03-18,35.310001
2008-03-19,33.650002
2008-03-20,35.68
2008-03-24,36.66
2008-03-25,36.619999
2008-03-26,36.880001
2008-03-27,35.98
2008-03-28,35.029999
2008-03-31,34.830002
2008-04-01,37.02
2008-04-02,37.59
2008-04-03,37.16
2008-04-04,37.950001
2008-04-07,38.240002000000004
2008-04-08,38.16
2008-04-09,37.220001
2008-04-10,37.09
2008-04-11,35.68
2008-04-14,34.939999
2008-04-15,35.52
2008-04-16,36.450001
2008-04-17,37.439999
2008-04-18,38.099998
2008-04-21,37.360001000000004
2008-04-22,36.509997999999996
2008-04-23,37.459998999999996
2008-04-24,37.110001000000004
2008-04-25,37.369999
2008-04-28,37.060001
2008-04-29,37.889998999999996
2008-04-30,36.959998999999996
2008-05-01,38.59
2008-05-02,39.380001
2008-05-05,38.889998999999996
2008-05-06,39.959998999999996
2008-05-07,39.880001
2008-05-08,39.32
2008-05-09,39.439999
2008-05-12,40.990002000000004
2008-05-13,42.73
2008-05-14,43.41
2008-05-15,44.59
2008-05-16,45.0
2008-05-19,45.77
2008-05-20,43.900002
2008-05-21,36.91
2008-05-22,34.509997999999996
2008-05-23,34.16
2008-05-27,34.869999
2008-05-28,36.200001
2008-05-29,37.439999
2008-05-30,37.080002
2008-06-02,36.650002
2008-06-03,38.450001
2008-06-04,39.630001
2008-06-05,41.380001
2008-06-06,39.130001
2008-06-09,38.110001000000004
2008-06-10,39.59
2008-06-11,38.450001
2008-06-12,39.290001000000004
2008-06-13,39.73
2008-06-16,39.57
2008-06-17,38.110001000000004
2008-06-18,37.860001000000004
2008-06-19,38.5
2008-06-20,37.919998
2008-06-23,36.52
2008-06-24,35.560001
2008-06-25,36.549999
2008-06-26,35.009997999999996
2008-06-27,34.73
2008-06-30,34.439999
2008-07-01,33.93
2008-07-02,33.450001
2008-07-03,33.939999
2008-07-07,33.07
2008-07-08,33.450001
2008-07-09,32.459998999999996
2008-07-10,32.919998
2008-07-11,31.0
2008-07-14,31.17
2008-07-15,30.969998999999998
2008-07-16,33.23
2008-07-17,34.790001000000004
2008-07-18,35.139998999999996
2008-07-21,34.150002
2008-07-22,35.709998999999996
2008-07-23,35.970001
2008-07-24,34.209998999999996
2008-07-25,34.119999
2008-07-28,33.549999
2008-07-29,36.150002
2008-07-30,35.240002000000004
2008-07-31,34.810001
2008-08-01,35.610001000000004
2008-08-04,36.279999
2008-08-05,37.990002000000004
2008-08-06,38.439999
2008-08-07,37.860001000000004
2008-08-08,39.360001000000004
2008-08-11,40.389998999999996
2008-08-12,38.619999
2008-08-13,38.27
2008-08-14,39.380001
2008-08-15,40.029999
2008-08-18,38.720001
2008-08-19,37.580002
2008-08-20,36.880001
2008-08-21,37.310001
2008-08-22,39.119999
2008-08-25,38.029999
2008-08-26,38.349998
2008-08-27,39.549999
2008-08-28,40.52
2008-08-29,40.66
2008-09-02,41.099998
2008-09-03,41.25
2008-09-04,39.810001
2008-09-05,39.200001
2008-09-08,41.52
2008-09-09,39.560001
2008-09-10,39.02
2008-09-11,39.220001
2008-09-12,38.619999
2008-09-15,36.200001
2008-09-16,37.200001
2008-09-17,34.110001000000004
2008-09-18,36.599998
2008-09-19,36.139998999999996
2008-09-22,34.41
2008-09-23,34.310001
2008-09-24,34.369999
2008-09-25,33.900002
2008-09-26,33.200001
2008-09-29,31.02
2008-09-30,34.0
2008-10-01,32.0
2008-10-02,30.120001000000002
2008-10-03,30.0
2008-10-06,28.280001000000002
2008-10-07,27.58
2008-10-08,27.0
2008-10-09,23.92
2008-10-10,23.26
2008-10-13,24.82
2008-10-14,27.549999
2008-10-15,24.42
2008-10-16,25.02
2008-10-17,24.959999
2008-10-20,26.25
2008-10-21,24.299999
2008-10-22,21.610001
2008-10-23,21.139999
2008-10-24,19.290001
2008-10-27,17.959999
2008-10-28,20.610001
2008-10-29,21.049999
2008-10-30,23.969998999999998
2008-10-31,25.6
2008-11-03,25.5
2008-11-04,25.370001000000002
2008-11-05,23.15
