Date,LLY
2009-01-29,37.970001
2009-01-30,36.82
2009-02-02,37.27
2009-02-03,38.689999
2009-02-04,38.009997999999996
2009-02-05,38.16
2009-02-06,38.18
2009-02-09,38.119999
2009-02-10,36.939999
2009-02-11,36.720001
2009-02-12,36.34
2009-02-13,35.43
2009-02-17,34.580002
2009-02-18,34.400002
2009-02-19,34.48
2009-02-20,33.240002000000004
2009-02-23,32.310001
2009-02-24,32.91
2009-02-25,32.560001
2009-02-26,31.040001
2009-02-27,29.379998999999998
2009-03-02,27.75
2009-03-03,27.49
2009-03-04,28.5
2009-03-05,27.469998999999998
2009-03-06,27.98
2009-03-09,27.969998999999998
2009-03-10,29.719998999999998
2009-03-11,28.85
2009-03-12,30.030001000000002
2009-03-13,30.639999
2009-03-16,30.809998999999998
2009-03-17,31.76
2009-03-18,32.5
2009-03-19,31.83
2009-03-20,32.549999
2009-03-23,34.09
2009-03-24,33.169998
2009-03-25,33.529999
2009-03-26,34.220001
2009-03-27,33.75
2009-03-30,32.84
2009-03-31,33.41
2009-04-01,33.779999
2009-04-02,33.900002
2009-04-03,33.009997999999996
2009-04-06,32.84
2009-04-07,31.879998999999998
2009-04-08,32.34
2009-04-09,32.639998999999996
2009-04-13,32.57
2009-04-14,32.150002
2009-04-15,32.810001
2009-04-16,33.27
2009-04-17,33.75
2009-04-20,32.990002000000004
2009-04-21,33.34
2009-04-22,32.740002000000004
2009-04-23,32.880001
2009-04-24,33.009997999999996
2009-04-27,33.130001
2009-04-28,33.200001
2009-04-29,33.360001000000004
2009-04-30,32.919998
2009-05-01,33.490002000000004
2009-05-04,33.810001
2009-05-05,34.540001000000004
2009-05-06,34.43
2009-05-07,35.849998
2009-05-08,35.950001
2009-05-11,35.349998
2009-05-12,35.900002
2009-05-13,35.150002
2009-05-14,35.119999
2009-05-15,34.169998
2009-05-18,34.669998
2009-05-19,34.529999
2009-05-20,34.73
2009-05-21,34.619999
2009-05-22,34.34
2009-05-26,34.849998
2009-05-27,33.669998
2009-05-28,33.779999
2009-05-29,34.57
2009-06-01,34.650002
2009-06-02,35.049999
2009-06-03,34.599998
2009-06-04,34.380001
2009-06-05,34.77
2009-06-08,34.099998
2009-06-09,33.91
2009-06-10,33.91
2009-06-11,34.380001
2009-06-12,34.290001000000004
2009-06-15,32.959998999999996
2009-06-16,32.98
2009-06-17,33.43
2009-06-18,33.849998
2009-06-19,33.709998999999996
2009-06-22,33.220001
2009-06-23,33.560001
2009-06-24,33.610001000000004
2009-06-25,35.330002
2009-06-26,35.279999
2009-06-29,35.029999
2009-06-30,34.639998999999996
2009-07-01,34.959998999999996
2009-07-02,33.900002
2009-07-06,33.57
2009-07-07,33.490002000000004
2009-07-08,33.419998
2009-07-09,33.0
2009-07-10,33.32
2009-07-13,32.93
2009-07-14,32.91
2009-07-15,33.490002000000004
2009-07-16,33.759997999999996
2009-07-17,33.529999
2009-07-20,33.720001
2009-07-21,34.450001
2009-07-22,33.790001000000004
2009-07-23,34.279999
2009-07-24,34.68
2009-07-27,35.150002
2009-07-28,35.07
2009-07-29,34.900002
2009-07-30,35.049999
2009-07-31,34.889998999999996
2009-08-03,34.959998999999996
2009-08-04,35.060001
2009-08-05,34.700001
2009-08-06,34.419998
2009-08-07,34.889998999999996
2009-08-10,33.830002
2009-08-11,33.669998
2009-08-12,32.939999
2009-08-13,32.869999
2009-08-14,32.880001
2009-08-17,32.709998999999996
2009-08-18,32.84
2009-08-19,32.950001
2009-08-20,33.150002
2009-08-21,33.450001
2009-08-24,33.73
2009-08-25,33.869999
2009-08-26,33.650002
2009-08-27,34.110001000000004
2009-08-28,33.599998
2009-08-31,33.459998999999996
2009-09-01,32.880001
2009-09-02,33.009997999999996
2009-09-03,32.639998999999996
2009-09-04,33.0
2009-09-08,32.830002
2009-09-09,32.880001
2009-09-10,32.82
2009-09-11,32.82
2009-09-14,33.130001
2009-09-15,32.75
2009-09-16,32.869999
2009-09-17,32.740002000000004
2009-09-18,32.860001000000004
2009-09-21,32.860001000000004
2009-09-22,32.77
2009-09-23,32.450001
2009-09-24,32.400002
2009-09-25,32.68
2009-09-28,33.040001000000004
2009-09-29,33.419998
2009-09-30,33.029999
2009-10-01,32.650002
2009-10-02,32.509997999999996
2009-10-05,32.470001
2009-10-06,33.02
2009-10-07,33.119999
2009-10-08,33.360001000000004
2009-10-09,33.779999
2009-10-12,33.869999
2009-10-13,33.360001000000004
2009-10-14,33.919998
2009-10-15,34.5
2009-10-16,34.439999
2009-10-19,35.279999
2009-10-20,35.240002000000004
2009-10-21,33.66
2009-10-22,34.099998
2009-10-23,33.959998999999996
2009-10-26,33.91
2009-10-27,34.18
2009-10-28,34.0
2009-10-29,34.139998999999996
2009-10-30,34.009997999999996
2009-11-02,34.049999
2009-11-03,33.540001000000004
2009-11-04,33.98
2009-11-05,34.43
2009-11-06,34.5
2009-11-09,35.32
2009-11-10,35.25
2009-11-11,35.189999
2009-11-12,34.98
2009-11-13,35.360001000000004
2009-11-16,35.889998999999996
2009-11-17,35.939999
2009-11-18,36.209998999999996
2009-11-19,36.119999
2009-11-20,36.59
2009-11-23,36.799999
2009-11-24,37.299999
2009-11-25,37.400002
2009-11-27,36.900002
2009-11-30,36.73
2009-12-01,37.09
2009-12-02,37.509997999999996
2009-12-03,37.400002
2009-12-04,37.389998999999996
2009-12-07,37.07
2009-12-08,36.509997999999996
2009-12-09,36.560001
2009-12-10,35.02
2009-12-11,34.970001
2009-12-14,35.619999
2009-12-15,35.75
2009-12-16,35.709998999999996
2009-12-17,35.450001
2009-12-18,35.720001
2009-12-21,36.240002000000004
2009-12-22,36.110001000000004
2009-12-23,35.939999
2009-12-24,36.080002
2009-12-28,36.209998999999996
2009-12-29,36.009997999999996
2009-12-30,36.169998
2009-12-31,35.709998999999996
2010-01-04,35.82
2010-01-05,35.189999
2010-01-06,35.450001
2010-01-07,35.27
2010-01-08,35.0
2010-01-11,35.48
2010-01-12,35.360001000000004
2010-01-13,35.849998
2010-01-14,36.0
2010-01-15,35.82
2010-01-19,37.41
2010-01-20,37.299999
2010-01-21,36.110001000000004
2010-01-22,35.52
2010-01-25,35.75
2010-01-26,36.16
2010-01-27,36.389998999999996
2010-01-28,35.75
2010-01-29,35.200001
2010-02-01,35.0
2010-02-02,35.619999
2010-02-03,35.310001
2010-02-04,34.669998
2010-02-05,34.52
2010-02-08,34.779999
2010-02-09,35.200001
2010-02-10,34.169998
2010-02-11,34.169998
2010-02-12,33.950001
2010-02-16,34.080002
2010-02-17,34.389998999999996
2010-02-18,34.41
2010-02-19,34.240002000000004
2010-02-22,34.470001
2010-02-23,33.959998999999996
2010-02-24,34.040001000000004
2010-02-25,34.240002000000004
2010-02-26,34.34
2010-03-01,34.32
2010-03-02,34.549999
2010-03-03,34.32
2010-03-04,34.540001000000004
2010-03-05,35.09
2010-03-08,34.93
2010-03-09,35.060001
2010-03-10,35.34
2010-03-11,35.82
2010-03-12,35.93
2010-03-15,36.009997999999996
2010-03-16,36.18
2010-03-17,36.220001
2010-03-18,36.360001000000004
2010-03-19,36.169998
2010-03-22,36.540001000000004
2010-03-23,36.619999
2010-03-24,36.259997999999996
2010-03-25,35.98
2010-03-26,35.419998
2010-03-29,35.470001
2010-03-30,35.900002
2010-03-31,36.220001
2010-04-01,36.150002
2010-04-05,36.549999
2010-04-06,36.509997999999996
2010-04-07,36.52
2010-04-08,36.52
2010-04-09,36.84
2010-04-12,36.57
2010-04-13,36.919998
2010-04-14,36.59
2010-04-15,36.720001
2010-04-16,36.540001000000004
2010-04-19,36.580002
2010-04-20,36.529999
2010-04-21,36.009997999999996
2010-04-22,35.380001
2010-04-23,35.459998999999996
2010-04-26,35.32
2010-04-27,34.869999
2010-04-28,34.759997999999996
2010-04-29,35.040001000000004
2010-04-30,34.970001
2010-05-03,35.189999
2010-05-04,35.009997999999996
2010-05-05,35.080002
2010-05-06,34.400002
2010-05-07,34.619999
2010-05-10,35.150002
2010-05-11,35.279999
2010-05-12,34.779999
2010-05-13,34.5
2010-05-14,33.919998
2010-05-17,34.009997999999996
2010-05-18,33.619999
2010-05-19,33.860001000000004
2010-05-20,33.34
2010-05-21,33.119999
2010-05-24,32.98
2010-05-25,32.75
2010-05-26,32.25
2010-05-27,32.82
2010-05-28,32.790001000000004
2010-06-01,32.549999
2010-06-02,33.209998999999996
2010-06-03,33.369999
2010-06-04,32.369999
2010-06-07,32.580002
2010-06-08,32.900002
2010-06-09,32.950001
2010-06-10,33.459998999999996
2010-06-11,33.669998
2010-06-14,33.869999
2010-06-15,34.389998999999996
2010-06-16,34.110001000000004
2010-06-17,34.389998999999996
2010-06-18,34.610001000000004
2010-06-21,34.66
2010-06-22,34.450001
2010-06-23,34.560001
2010-06-24,34.48
2010-06-25,33.939999
2010-06-28,34.02
2010-06-29,33.75
2010-06-30,33.5
2010-07-01,33.119999
2010-07-02,33.669998
2010-07-06,33.91
2010-07-07,34.66
2010-07-08,35.18
2010-07-09,35.169998
2010-07-12,35.130001
2010-07-13,35.209998999999996
2010-07-14,34.799999
2010-07-15,35.169998
2010-07-16,34.639998999999996
2010-07-19,34.990002000000004
2010-07-20,35.259997999999996
2010-07-21,34.950001
2010-07-22,35.150002
2010-07-23,35.169998
2010-07-26,35.439999
2010-07-27,36.099998
2010-07-28,35.669998
2010-07-29,35.450001
2010-07-30,35.599998
2010-08-02,36.34
2010-08-03,36.580002
2010-08-04,36.779999
2010-08-05,36.849998
2010-08-06,36.869999
2010-08-09,36.959998999999996
2010-08-10,37.77
2010-08-11,36.709998999999996
2010-08-12,36.599998
2010-08-13,35.700001
2010-08-16,35.57
2010-08-17,34.75
2010-08-18,34.779999
2010-08-19,34.279999
2010-08-20,34.169998
2010-08-23,34.310001
2010-08-24,33.970001
2010-08-25,34.310001
2010-08-26,33.950001
2010-08-27,34.200001
2010-08-30,33.970001
2010-08-31,33.59
2010-09-01,34.200001
2010-09-02,34.310001
2010-09-03,34.66
2010-09-07,34.540001000000004
2010-09-08,34.810001
2010-09-09,35.169998
2010-09-10,35.43
2010-09-13,35.529999
2010-09-14,35.650002
2010-09-15,35.700001
2010-09-16,35.669998
2010-09-17,35.790001000000004
2010-09-20,36.349998
2010-09-21,36.330002
2010-09-22,36.049999
2010-09-23,35.860001000000004
2010-09-24,36.099998
2010-09-27,35.939999
2010-09-28,36.389998999999996
2010-09-29,36.529999
2010-09-30,36.529999
2010-10-01,36.540001000000004
2010-10-04,36.299999
2010-10-05,36.889998999999996
2010-10-06,37.169998
2010-10-07,37.080002
2010-10-08,37.07
2010-10-11,37.220001
2010-10-12,37.360001000000004
2010-10-13,37.400002
2010-10-14,37.419998
2010-10-15,37.759997999999996
2010-10-18,38.060001
2010-10-19,37.450001
2010-10-20,36.009997999999996
2010-10-21,35.5
2010-10-22,35.400002
2010-10-25,35.130001
2010-10-26,34.900002
2010-10-27,34.939999
2010-10-28,35.150002
2010-10-29,35.200001
2010-11-01,35.040001000000004
2010-11-02,35.380001
2010-11-03,35.57
2010-11-04,35.759997999999996
2010-11-05,35.720001
2010-11-08,35.73
2010-11-09,35.77
2010-11-10,34.990002000000004
2010-11-11,34.950001
2010-11-12,34.759997999999996
2010-11-15,34.630001
2010-11-16,34.43
2010-11-17,34.400002
2010-11-18,34.790001000000004
2010-11-19,34.5
2010-11-22,34.549999
2010-11-23,34.080002
2010-11-24,34.220001
2010-11-26,34.07
2010-11-29,33.889998999999996
2010-11-30,33.66
2010-12-01,34.259997999999996
2010-12-02,34.25
2010-12-03,34.139998999999996
2010-12-06,33.970001
2010-12-07,34.110001000000004
2010-12-08,34.310001
2010-12-09,34.669998
2010-12-10,34.98
2010-12-13,34.970001
2010-12-14,35.09
2010-12-15,35.130001
2010-12-16,35.18
2010-12-17,35.009997999999996
2010-12-20,35.040001000000004
2010-12-21,35.139998999999996
2010-12-22,35.200001
2010-12-23,35.23
2010-12-27,35.07
2010-12-28,35.049999
2010-12-29,35.150002
2010-12-30,35.02
2010-12-31,35.040001000000004
2011-01-03,35.0
2011-01-04,35.029999
2011-01-05,34.779999
2011-01-06,34.939999
2011-01-07,34.900002
2011-01-10,34.490002000000004
2011-01-11,34.91
2011-01-12,35.029999
2011-01-13,34.900002
2011-01-14,34.91
2011-01-18,34.790001000000004
2011-01-19,34.650002
2011-01-20,34.75
2011-01-21,34.759997999999996
2011-01-24,34.779999
2011-01-25,34.73
2011-01-26,34.950001
2011-01-27,35.470001
2011-01-28,34.77
2011-01-31,34.77
2011-02-01,35.209998999999996
2011-02-02,35.419998
2011-02-03,35.630001
2011-02-04,35.529999
2011-02-07,35.799999
2011-02-08,35.84
2011-02-09,35.779999
2011-02-10,35.619999
2011-02-11,34.52
2011-02-14,34.560001
2011-02-15,34.470001
2011-02-16,34.66
2011-02-17,34.860001000000004
2011-02-18,34.599998
2011-02-22,34.43
2011-02-23,34.040001000000004
2011-02-24,34.110001000000004
2011-02-25,34.09
2011-02-28,34.560001
2011-03-01,34.259997999999996
2011-03-02,34.279999
2011-03-03,34.389998999999996
2011-03-04,34.599998
2011-03-07,34.66
2011-03-08,34.98
2011-03-09,35.09
2011-03-10,34.77
2011-03-11,34.860001000000004
2011-03-14,34.73
2011-03-15,34.099998
2011-03-16,33.630001
2011-03-17,34.130001
2011-03-18,34.48
2011-03-21,34.380001
2011-03-22,34.57
2011-03-23,34.360001000000004
2011-03-24,34.599998
2011-03-25,34.48
2011-03-28,34.41
2011-03-29,34.68
2011-03-30,35.18
2011-03-31,35.169998
2011-04-01,34.990002000000004
2011-04-04,35.029999
2011-04-05,35.009997999999996
2011-04-06,35.720001
2011-04-07,35.73
2011-04-08,35.689999
2011-04-11,35.869999
2011-04-12,35.84
2011-04-13,35.68
2011-04-14,35.75
2011-04-15,36.009997999999996
2011-04-18,35.619999
2011-04-19,35.700001
2011-04-20,36.130001
2011-04-21,36.259997999999996
2011-04-25,36.23
2011-04-26,36.82
2011-04-27,37.23
2011-04-28,37.330002
2011-04-29,37.009997999999996
2011-05-02,37.310001
2011-05-03,38.09
2011-05-04,38.119999
2011-05-05,38.189999
2011-05-06,38.389998999999996
2011-05-09,38.549999
2011-05-10,38.720001
2011-05-11,38.279999
2011-05-12,38.759997999999996
2011-05-13,38.950001
2011-05-16,39.150002
2011-05-17,39.130001
2011-05-18,38.75
2011-05-19,38.709998999999996
2011-05-20,38.439999
2011-05-23,38.400002
2011-05-24,38.610001000000004
2011-05-25,38.310001
2011-05-26,37.919998
2011-05-27,37.849998
2011-05-31,38.48
2011-06-01,37.939999
2011-06-02,37.52
2011-06-03,37.049999
2011-06-06,37.119999
2011-06-07,37.259997999999996
2011-06-08,37.27
2011-06-09,37.720001
2011-06-10,37.049999
2011-06-13,37.220001
2011-06-14,37.610001000000004
2011-06-15,37.200001
2011-06-16,37.220001
2011-06-17,37.330002
2011-06-20,37.560001
2011-06-21,37.77
2011-06-22,37.68
2011-06-23,37.189999
2011-06-24,36.759997999999996
2011-06-27,36.830002
2011-06-28,37.349998
2011-06-29,37.27
2011-06-30,37.529999
2011-07-01,37.669998
2011-07-05,37.279999
2011-07-06,37.66
2011-07-07,37.849998
2011-07-08,37.709998999999996
2011-07-11,37.279999
2011-07-12,37.490002000000004
2011-07-13,37.560001
2011-07-14,38.41
2011-07-15,38.330002
2011-07-18,38.049999
2011-07-19,38.25
2011-07-20,38.169998
2011-07-21,39.32
2011-07-22,38.700001
2011-07-25,38.400002
2011-07-26,38.459998999999996
2011-07-27,37.98
2011-07-28,38.0
2011-07-29,38.299999
2011-08-01,37.970001
2011-08-02,37.16
2011-08-03,37.310001
2011-08-04,35.84
2011-08-05,36.240002000000004
2011-08-08,34.799999
2011-08-09,35.639998999999996
2011-08-10,34.490002000000004
2011-08-11,35.299999
2011-08-12,34.860001000000004
2011-08-15,35.77
2011-08-16,35.689999
2011-08-17,35.73
2011-08-18,35.009997999999996
2011-08-19,35.009997999999996
2011-08-22,35.419998
2011-08-23,35.919998
2011-08-24,36.389998999999996
2011-08-25,35.889998999999996
2011-08-26,35.77
2011-08-29,36.990002000000004
2011-08-30,37.169998
2011-08-31,37.509997999999996
2011-09-01,37.130001
2011-09-02,36.439999
2011-09-06,36.23
2011-09-07,36.939999
2011-09-08,37.009997999999996
2011-09-09,36.130001
2011-09-12,36.040001000000004
2011-09-13,36.700001
2011-09-14,37.169998
2011-09-15,37.439999
2011-09-16,37.810001
2011-09-19,37.52
2011-09-20,37.869999
2011-09-21,37.110001000000004
2011-09-22,36.560001
2011-09-23,36.07
2011-09-26,36.639998999999996
2011-09-27,37.18
2011-09-28,37.240002000000004
2011-09-29,37.25
2011-09-30,36.970001
2011-10-03,36.330002
2011-10-04,36.73
2011-10-05,37.029999
2011-10-06,37.23
2011-10-07,37.919998
2011-10-10,38.41
2011-10-11,37.700001
2011-10-12,37.610001000000004
2011-10-13,38.0
2011-10-14,38.290001000000004
2011-10-17,37.970001
2011-10-18,38.490002000000004
2011-10-19,38.700001
2011-10-20,38.610001000000004
2011-10-21,38.07
2011-10-24,38.189999
2011-10-25,37.419998
2011-10-26,37.5
2011-10-27,37.869999
2011-10-28,38.279999
2011-10-31,37.16
2011-11-01,37.220001
2011-11-02,37.48
2011-11-03,38.049999
2011-11-04,37.939999
2011-11-07,38.349998
2011-11-08,38.990002000000004
2011-11-09,37.849998
2011-11-10,37.23
2011-11-11,37.849998
2011-11-14,37.650002
2011-11-15,37.650002
2011-11-16,36.830002
2011-11-17,36.810001
2011-11-18,36.889998999999996
2011-11-21,36.34
2011-11-22,36.139998999999996
2011-11-23,35.650002
2011-11-25,35.580002
2011-11-28,36.27
2011-11-29,36.139998999999996
2011-11-30,37.849998
2011-12-01,37.639998999999996
2011-12-02,37.369999
2011-12-05,37.41
2011-12-06,38.860001000000004
2011-12-07,39.43
2011-12-08,38.889998999999996
2011-12-09,39.27
2011-12-12,38.990002000000004
2011-12-13,39.650002
2011-12-14,40.040001000000004
2011-12-15,41.220001
2011-12-16,40.529999
2011-12-19,40.740002000000004
2011-12-20,41.119999
2011-12-21,41.57
2011-12-22,41.459998999999996
2011-12-23,41.639998999999996
2011-12-27,41.75
2011-12-28,41.299999
2011-12-29,41.5
2011-12-30,41.560001
2012-01-03,41.799999
2012-01-04,40.709998999999996
2012-01-05,40.299999
2012-01-06,39.880001
2012-01-09,39.810001
2012-01-10,40.330002
2012-01-11,39.98
2012-01-12,40.18
2012-01-13,39.939999
2012-01-17,40.029999
2012-01-18,40.18
2012-01-19,40.169998
2012-01-20,39.810001
2012-01-23,39.400002
2012-01-24,39.610001000000004
2012-01-25,39.889998999999996
2012-01-26,39.439999
2012-01-27,39.200001
2012-01-30,39.25
2012-01-31,39.740002000000004
2012-02-01,39.799999
2012-02-02,39.599998
2012-02-03,39.509997999999996
2012-02-06,39.650002
2012-02-07,39.5
2012-02-08,39.779999
2012-02-09,39.52
2012-02-10,39.310001
2012-02-13,38.849998
2012-02-14,38.490002000000004
2012-02-15,38.57
2012-02-16,38.720001
2012-02-17,39.259997999999996
2012-02-21,38.75
2012-02-22,38.82
2012-02-23,38.790001000000004
2012-02-24,39.049999
2012-02-27,39.18
2012-02-28,39.400002
2012-02-29,39.240002000000004
2012-03-01,39.349998
2012-03-02,39.48
2012-03-05,39.130001
2012-03-06,38.639998999999996
2012-03-07,38.860001000000004
2012-03-08,39.189999
2012-03-09,39.560001
2012-03-12,39.799999
2012-03-13,40.169998
2012-03-14,40.259997999999996
2012-03-15,40.279999
2012-03-16,40.200001
2012-03-19,40.32
2012-03-20,40.02
2012-03-21,39.950001
2012-03-22,39.810001
2012-03-23,39.869999
2012-03-26,40.27
2012-03-27,40.259997999999996
2012-03-28,40.310001
2012-03-29,39.959998999999996
2012-03-30,40.27
2012-04-02,40.48
2012-04-03,40.32
2012-04-04,40.330002
2012-04-05,40.48
2012-04-09,39.720001
2012-04-10,39.419998
2012-04-11,39.470001
2012-04-12,39.580002
2012-04-13,39.18
2012-04-16,39.599998
2012-04-17,40.060001
2012-04-18,39.700001
2012-04-19,39.75
2012-04-20,39.91
2012-04-23,39.810001
2012-04-24,39.959998999999996
2012-04-25,40.799999
2012-04-26,40.880001
2012-04-27,41.299999
2012-04-30,41.389998999999996
2012-05-01,41.240002000000004
2012-05-02,41.48
2012-05-03,41.27
2012-05-04,41.279999
2012-05-07,41.610001000000004
2012-05-08,41.619999
2012-05-09,41.299999
2012-05-10,41.75
2012-05-11,41.259997999999996
2012-05-14,40.93
2012-05-15,40.580002
2012-05-16,40.75
2012-05-17,40.529999
2012-05-18,40.439999
2012-05-21,40.630001
2012-05-22,41.0
2012-05-23,40.669998
2012-05-24,41.16
2012-05-25,41.110001000000004
2012-05-29,41.299999
2012-05-30,40.990002000000004
2012-05-31,40.950001
2012-06-01,40.16
2012-06-04,40.150002
2012-06-05,40.619999
2012-06-06,41.009997999999996
2012-06-07,41.27
2012-06-08,41.529999
2012-06-11,41.490002000000004
2012-06-12,41.639998999999996
2012-06-13,41.57
2012-06-14,41.810001
2012-06-15,41.990002000000004
2012-06-18,42.040001000000004
2012-06-19,42.290001000000004
2012-06-20,42.040001000000004
2012-06-21,41.759997999999996
2012-06-22,42.07
2012-06-25,41.470001
2012-06-26,41.57
2012-06-27,41.93
2012-06-28,42.099998
2012-06-29,42.91
2012-07-02,42.990002000000004
2012-07-03,43.16
2012-07-05,42.849998
2012-07-06,42.66
2012-07-09,42.950001
2012-07-10,42.860001000000004
2012-07-11,42.799999
2012-07-12,42.84
2012-07-13,43.259997999999996
2012-07-16,43.849998
2012-07-17,43.959998999999996
2012-07-18,44.509997999999996
2012-07-19,44.400002
2012-07-20,44.169998
2012-07-23,43.830002
2012-07-24,41.98
2012-07-25,43.119999
2012-07-26,43.610001000000004
2012-07-27,44.369999
2012-07-30,44.049999
2012-07-31,44.029999
2012-08-01,43.860001000000004
2012-08-02,43.32
2012-08-03,44.150002
2012-08-06,43.709998999999996
2012-08-07,42.75
2012-08-08,42.849998
2012-08-09,42.720001
2012-08-10,43.599998
2012-08-13,42.810001
2012-08-14,42.73
2012-08-15,42.98
2012-08-16,42.75
2012-08-17,42.419998
2012-08-20,42.34
2012-08-21,42.209998999999996
2012-08-22,42.169998
2012-08-23,42.400002
2012-08-24,43.860001000000004
2012-08-27,44.59
2012-08-28,44.709998999999996
2012-08-29,45.169998
2012-08-30,44.900002
2012-08-31,44.91
2012-09-04,45.290001000000004
2012-09-05,45.810001
2012-09-06,46.810001
2012-09-07,46.650002
2012-09-10,46.52
2012-09-11,46.490002000000004
2012-09-12,46.549999
2012-09-13,47.150002
2012-09-14,46.720001
2012-09-17,46.830002
2012-09-18,46.91
2012-09-19,46.860001000000004
2012-09-20,47.02
2012-09-21,47.459998999999996
2012-09-24,47.400002
2012-09-25,47.450001
2012-09-26,47.200001
2012-09-27,47.639998999999996
2012-09-28,47.41
2012-10-01,47.57
2012-10-02,47.939999
2012-10-03,48.310001
2012-10-04,48.759997999999996
2012-10-05,48.23
2012-10-08,50.779999
2012-10-09,51.810001
2012-10-10,50.23
2012-10-11,50.599998
2012-10-12,50.450001
2012-10-15,52.529999
2012-10-16,53.66
2012-10-17,53.669998
2012-10-18,53.810001
2012-10-19,52.860001000000004
2012-10-22,52.279999
2012-10-23,51.91
2012-10-24,50.5
2012-10-25,51.080002
2012-10-26,50.209998999999996
2012-10-31,48.630001
2012-11-01,49.099998
2012-11-02,48.549999
2012-11-05,48.779999
2012-11-06,48.779999
2012-11-07,48.18
2012-11-08,47.470001
2012-11-09,47.470001
2012-11-12,48.299999
2012-11-13,47.139998999999996
2012-11-14,46.220001
2012-11-15,45.959998999999996
2012-11-16,45.91
2012-11-19,47.029999
2012-11-20,47.189999
2012-11-21,47.419998
2012-11-23,47.740002000000004
2012-11-26,47.93
2012-11-27,47.68
2012-11-28,48.040001000000004
2012-11-29,48.580002
2012-11-30,49.040001000000004
2012-12-03,48.919998
2012-12-04,49.220001
2012-12-05,49.580002
2012-12-06,49.400002
2012-12-07,49.630001
2012-12-10,50.119999
2012-12-11,50.599998
2012-12-12,49.0
2012-12-13,48.23
2012-12-14,47.790001000000004
2012-12-17,48.34
2012-12-18,49.52
2012-12-19,48.919998
2012-12-20,49.25
2012-12-21,49.549999
2012-12-24,49.040001000000004
2012-12-26,49.060001
2012-12-27,48.970001
2012-12-28,48.599998
2012-12-31,49.32
2013-01-02,49.509997999999996
2013-01-03,49.720001
2013-01-04,51.560001
2013-01-07,51.490002000000004
2013-01-08,51.880001
2013-01-09,52.970001
2013-01-10,53.25
2013-01-11,53.110001000000004
2013-01-14,52.799999
2013-01-15,53.290001000000004
2013-01-16,52.93
2013-01-17,53.330002
2013-01-18,53.77
2013-01-22,53.439999
2013-01-23,52.400002
2013-01-24,53.16
2013-01-25,53.209998999999996
2013-01-28,52.639998999999996
2013-01-29,54.32
2013-01-30,54.150002
2013-01-31,53.689999
2013-02-01,54.200001
2013-02-04,53.549999
2013-02-05,54.099998
2013-02-06,53.93
2013-02-07,53.779999
2013-02-08,53.720001
2013-02-11,53.900002
2013-02-12,53.799999
2013-02-13,53.439999
2013-02-14,53.5
2013-02-15,53.59
2013-02-19,54.18
2013-02-20,54.290001000000004
2013-02-21,54.02
2013-02-22,54.27
2013-02-25,53.77
2013-02-26,54.43
2013-02-27,54.799999
2013-02-28,54.66
2013-03-01,54.779999
2013-03-04,54.759997999999996
2013-03-05,55.540001000000004
2013-03-06,55.080002
2013-03-07,55.349998
2013-03-08,55.16
2013-03-11,55.07
2013-03-12,55.080002
2013-03-13,55.060001
2013-03-14,55.07
2013-03-15,55.130001
2013-03-18,54.66
2013-03-19,54.790001000000004
2013-03-20,55.299999
2013-03-21,55.080002
2013-03-22,55.57
2013-03-25,55.619999
2013-03-26,56.290001000000004
2013-03-27,56.369999
2013-03-28,56.790001000000004
2013-04-01,56.610001000000004
2013-04-02,56.5
2013-04-03,56.849998
2013-04-04,56.93
2013-04-05,56.48
2013-04-08,56.82
2013-04-09,56.740002000000004
2013-04-10,57.59
2013-04-11,58.0
2013-04-12,57.509997999999996
2013-04-15,56.490002000000004
2013-04-16,57.18
2013-04-17,57.470001
2013-04-18,56.290001000000004
2013-04-19,57.419998
2013-04-22,57.580002
2013-04-23,58.330002
2013-04-24,56.049999
2013-04-25,56.43
2013-04-26,56.459998999999996
2013-04-29,56.009997999999996
2013-04-30,55.380001
2013-05-01,54.240002000000004
2013-05-02,54.700001
2013-05-03,54.990002000000004
2013-05-06,54.470001
2013-05-07,54.169998
2013-05-08,54.52
2013-05-09,54.560001
2013-05-10,54.82
2013-05-13,56.279999
2013-05-14,55.869999
2013-05-15,56.720001
2013-05-16,55.939999
2013-05-17,55.900002
2013-05-20,55.02
2013-05-21,55.139998999999996
2013-05-22,54.919998
2013-05-23,54.740002000000004
2013-05-24,54.139998999999996
2013-05-28,54.540001000000004
2013-05-29,53.75
2013-05-30,54.080002
2013-05-31,53.16
2013-06-03,53.139998999999996
2013-06-04,52.5
2013-06-05,51.810001
2013-06-06,52.09
2013-06-07,52.490002000000004
2013-06-10,52.639998999999996
2013-06-11,51.939999
2013-06-12,51.779999
2013-06-13,51.849998
2013-06-14,52.049999
2013-06-17,52.360001000000004
2013-06-18,52.349998
2013-06-19,51.369999
2013-06-20,49.41
2013-06-21,49.91
2013-06-24,49.060001
2013-06-25,49.220001
2013-06-26,49.790001000000004
2013-06-27,49.720001
2013-06-28,49.119999
2013-07-01,50.16
2013-07-02,50.5
2013-07-03,50.139998999999996
2013-07-05,50.580002
2013-07-08,51.130001
2013-07-09,51.790001000000004
2013-07-10,51.419998
2013-07-11,51.540001000000004
2013-07-12,51.450001
2013-07-15,51.540001000000004
2013-07-16,51.0
2013-07-17,50.669998
2013-07-18,49.919998
2013-07-19,50.599998
