Date,BXP
2006-11-03,103.349998
2006-11-06,104.559998
2006-11-07,103.370003
2006-11-08,103.440002
2006-11-09,104.5
2006-11-10,105.83000200000001
2006-11-13,106.260002
2006-11-14,108.110001
2006-11-15,108.07
2006-11-16,109.57
2006-11-17,108.620003
2006-11-20,115.550003
2006-11-21,116.870003
2006-11-22,117.300003
2006-11-24,117.949997
2006-11-27,113.730003
2006-11-28,114.5
2006-11-29,115.550003
2006-11-30,117.050003
2006-12-01,116.849998
2006-12-04,118.0
2006-12-05,117.129997
2006-12-06,116.33000200000001
2006-12-07,116.650002
2006-12-08,117.239998
2006-12-11,116.360001
2006-12-12,115.449997
2006-12-13,115.32
2006-12-14,116.300003
2006-12-15,115.16999799999999
2006-12-18,114.25
2006-12-19,112.58000200000001
2006-12-20,115.389999
2006-12-21,113.139999
2006-12-22,111.870003
2006-12-26,112.889999
2006-12-27,109.83000200000001
2006-12-28,111.120003
2006-12-29,111.879997
2007-01-03,112.089996
2007-01-04,111.68
2007-01-05,109.720001
2007-01-08,110.349998
2007-01-09,111.75
2007-01-10,114.059998
2007-01-11,115.209999
2007-01-12,115.870003
2007-01-16,118.720001
2007-01-17,118.519997
2007-01-18,117.970001
2007-01-19,119.93
2007-01-22,119.82
2007-01-23,120.400002
2007-01-24,121.93
2007-01-25,122.730003
2007-01-26,122.68
2007-01-29,122.449997
2007-01-30,123.800003
2007-01-31,126.089996
2007-02-01,126.089996
2007-02-02,126.879997
2007-02-05,126.41999799999999
2007-02-06,128.380005
2007-02-07,130.75
2007-02-08,129.479996
2007-02-09,127.040001
2007-02-12,123.5
2007-02-13,125.800003
2007-02-14,124.989998
2007-02-15,127.099998
2007-02-16,125.879997
2007-02-20,127.410004
2007-02-21,126.739998
2007-02-22,126.0
2007-02-23,122.650002
2007-02-26,121.949997
2007-02-27,118.199997
2007-02-28,120.029999
2007-03-01,118.720001
2007-03-02,117.029999
2007-03-05,113.730003
2007-03-06,118.160004
2007-03-07,116.440002
2007-03-08,118.970001
2007-03-09,119.699997
2007-03-12,119.699997
2007-03-13,117.18
2007-03-14,117.660004
2007-03-15,118.16999799999999
2007-03-16,116.66999799999999
2007-03-19,118.010002
2007-03-20,117.720001
2007-03-21,119.510002
2007-03-22,118.910004
2007-03-23,119.139999
2007-03-26,117.050003
2007-03-27,115.779999
2007-03-28,115.0
2007-03-29,114.650002
2007-03-30,117.400002
2007-04-02,118.550003
2007-04-03,119.470001
2007-04-04,118.57
2007-04-05,118.089996
2007-04-09,118.739998
2007-04-10,118.07
2007-04-11,116.559998
2007-04-12,115.650002
2007-04-13,116.32
2007-04-16,115.870003
2007-04-17,117.360001
2007-04-18,116.57
2007-04-19,116.160004
2007-04-20,116.349998
2007-04-23,117.849998
2007-04-24,116.739998
2007-04-25,117.220001
2007-04-26,117.470001
2007-04-27,118.91999799999999
2007-04-30,117.559998
2007-05-01,116.610001
2007-05-02,116.91999799999999
2007-05-03,117.269997
2007-05-04,115.639999
2007-05-07,116.209999
2007-05-08,115.199997
2007-05-09,117.83000200000001
2007-05-10,116.220001
2007-05-11,117.110001
2007-05-14,116.110001
2007-05-15,113.300003
2007-05-16,112.300003
2007-05-17,109.760002
2007-05-18,107.300003
2007-05-21,108.279999
2007-05-22,110.970001
2007-05-23,110.220001
2007-05-24,107.620003
2007-05-25,107.730003
2007-05-29,111.160004
2007-05-30,115.0
2007-05-31,115.68
2007-06-01,116.699997
2007-06-04,117.449997
2007-06-05,115.32
2007-06-06,114.349998
2007-06-07,110.050003
2007-06-08,111.260002
2007-06-11,108.769997
2007-06-12,106.449997
2007-06-13,109.370003
2007-06-14,108.160004
2007-06-15,109.440002
2007-06-18,107.82
2007-06-19,107.739998
2007-06-20,104.339996
2007-06-21,102.790001
2007-06-22,101.589996
2007-06-25,100.099998
2007-06-26,100.07
2007-06-27,103.18
2007-06-28,102.309998
2007-06-29,102.129997
2007-07-02,104.91999799999999
2007-07-03,104.489998
2007-07-05,105.910004
2007-07-06,106.019997
2007-07-09,105.58000200000001
2007-07-10,103.16999799999999
2007-07-11,103.410004
2007-07-12,105.839996
2007-07-13,106.199997
2007-07-16,105.120003
2007-07-17,104.5
2007-07-18,104.029999
2007-07-19,104.809998
2007-07-20,103.41999799999999
2007-07-23,100.779999
2007-07-24,98.25
2007-07-25,98.5
2007-07-26,96.949997
2007-07-27,92.82
2007-07-30,94.980003
2007-07-31,94.489998
2007-08-01,94.68
2007-08-02,97.540001
2007-08-03,95.32
2007-08-06,99.529999
2007-08-07,99.400002
2007-08-08,102.879997
2007-08-09,104.860001
2007-08-10,101.260002
2007-08-13,98.510002
2007-08-14,94.370003
2007-08-15,93.230003
2007-08-16,96.849998
2007-08-17,97.610001
2007-08-20,100.93
2007-08-21,101.010002
2007-08-22,99.91999799999999
2007-08-23,98.58000200000001
2007-08-24,98.059998
2007-08-27,96.470001
2007-08-28,93.949997
2007-08-29,96.41999799999999
2007-08-30,97.190002
2007-08-31,100.07
2007-09-04,101.089996
2007-09-05,98.470001
2007-09-06,99.129997
2007-09-07,96.760002
2007-09-10,95.18
2007-09-11,95.660004
2007-09-12,95.190002
2007-09-13,97.5
2007-09-14,97.279999
2007-09-17,97.300003
2007-09-18,100.870003
2007-09-19,104.370003
2007-09-20,103.709999
2007-09-21,103.809998
2007-09-24,105.940002
2007-09-25,102.290001
2007-09-26,101.110001
2007-09-27,102.849998
2007-09-28,103.900002
2007-10-01,107.599998
2007-10-02,108.809998
2007-10-03,108.779999
2007-10-04,109.889999
2007-10-05,113.599998
2007-10-08,111.959999
2007-10-09,111.82
2007-10-10,111.220001
2007-10-11,110.139999
2007-10-12,109.220001
2007-10-15,105.900002
2007-10-16,104.66999799999999
2007-10-17,103.900002
2007-10-18,103.68
2007-10-19,100.040001
2007-10-22,102.099998
2007-10-23,104.82
2007-10-24,104.150002
2007-10-25,105.199997
2007-10-26,107.190002
2007-10-29,107.040001
2007-10-30,106.5
2007-10-31,108.339996
2007-11-01,105.209999
2007-11-02,103.08000200000001
2007-11-05,102.150002
2007-11-06,103.279999
2007-11-07,99.260002
2007-11-08,99.639999
2007-11-09,100.199997
2007-11-12,99.83000200000001
2007-11-13,104.040001
2007-11-14,99.889999
2007-11-15,98.199997
2007-11-16,96.190002
2007-11-19,94.16999799999999
2007-11-20,91.900002
2007-11-21,91.040001
2007-11-23,93.25
2007-11-26,88.709999
2007-11-27,91.029999
2007-11-28,94.800003
2007-11-29,95.459999
2007-11-30,98.41999799999999
2007-12-03,97.410004
2007-12-04,94.959999
2007-12-05,98.300003
2007-12-06,101.629997
2007-12-07,102.389999
2007-12-10,104.629997
2007-12-11,98.33000200000001
2007-12-12,98.050003
2007-12-13,96.370003
2007-12-14,92.720001
2007-12-17,90.900002
2007-12-18,93.699997
2007-12-19,95.949997
2007-12-20,97.68
2007-12-21,100.050003
2007-12-24,103.290001
2007-12-26,101.809998
2007-12-27,93.07
2007-12-28,91.279999
2007-12-31,91.809998
2008-01-02,92.769997
2008-01-03,89.66999799999999
2008-01-04,86.120003
2008-01-07,85.41999799999999
2008-01-08,82.099998
2008-01-09,84.209999
2008-01-10,86.989998
2008-01-11,89.300003
2008-01-14,89.050003
2008-01-15,87.07
2008-01-16,88.589996
2008-01-17,87.040001
2008-01-18,85.18
2008-01-22,88.720001
2008-01-23,94.260002
2008-01-24,91.800003
2008-01-25,89.660004
2008-01-28,93.33000200000001
2008-01-29,93.150002
2008-01-30,89.32
2008-01-31,91.709999
2008-02-01,96.089996
2008-02-04,95.019997
2008-02-05,91.980003
2008-02-06,89.610001
2008-02-07,90.699997
2008-02-08,87.230003
2008-02-11,85.720001
2008-02-12,87.790001
2008-02-13,87.379997
2008-02-14,85.349998
2008-02-15,86.629997
2008-02-19,85.290001
2008-02-20,86.75
2008-02-21,84.940002
2008-02-22,88.059998
2008-02-25,90.470001
2008-02-26,91.07
2008-02-27,90.260002
2008-02-28,88.43
2008-02-29,86.16999799999999
2008-03-03,87.059998
2008-03-04,87.93
2008-03-05,88.57
2008-03-06,85.989998
2008-03-07,88.199997
2008-03-10,86.160004
2008-03-11,92.440002
2008-03-12,90.379997
2008-03-13,90.410004
2008-03-14,87.230003
2008-03-17,85.379997
2008-03-18,90.809998
2008-03-19,90.18
2008-03-20,93.970001
2008-03-24,96.900002
2008-03-25,98.389999
2008-03-26,94.529999
2008-03-27,92.91999799999999
2008-03-28,92.120003
2008-03-31,92.07
2008-04-01,97.82
2008-04-02,98.0
2008-04-03,99.510002
2008-04-04,97.529999
2008-04-07,97.08000200000001
2008-04-08,95.18
2008-04-09,93.440002
2008-04-10,95.050003
2008-04-11,94.610001
2008-04-14,93.809998
2008-04-15,94.290001
2008-04-16,98.239998
2008-04-17,99.239998
2008-04-18,98.010002
2008-04-21,98.629997
2008-04-22,99.279999
2008-04-23,101.050003
2008-04-24,103.059998
2008-04-25,103.279999
2008-04-28,102.900002
2008-04-29,100.559998
2008-04-30,100.489998
2008-05-01,105.040001
2008-05-02,103.010002
2008-05-05,102.370003
2008-05-06,103.839996
2008-05-07,100.519997
2008-05-08,99.58000200000001
2008-05-09,97.760002
2008-05-12,99.489998
2008-05-13,99.739998
2008-05-14,101.599998
2008-05-15,102.900002
2008-05-16,100.25
2008-05-19,100.139999
2008-05-20,99.010002
2008-05-21,96.940002
2008-05-22,97.010002
2008-05-23,96.110001
2008-05-27,97.58000200000001
2008-05-28,96.68
2008-05-29,98.41999799999999
2008-05-30,97.739998
2008-06-02,94.91999799999999
2008-06-03,96.599998
2008-06-04,97.760002
2008-06-05,100.660004
2008-06-06,96.050003
2008-06-09,94.620003
2008-06-10,95.019997
2008-06-11,92.470001
2008-06-12,94.0
2008-06-13,97.41999799999999
2008-06-16,100.050003
2008-06-17,97.5
2008-06-18,96.410004
2008-06-19,98.889999
2008-06-20,95.699997
2008-06-23,93.610001
2008-06-24,94.16999799999999
2008-06-25,95.07
2008-06-26,90.849998
2008-06-27,90.07
2008-06-30,90.220001
2008-07-01,91.16999799999999
2008-07-02,88.760002
2008-07-03,89.010002
2008-07-07,87.470001
2008-07-08,93.58000200000001
2008-07-09,88.25
2008-07-10,91.809998
2008-07-11,90.940002
2008-07-14,89.33000200000001
2008-07-15,89.209999
2008-07-16,93.82
2008-07-17,95.75
2008-07-18,96.58000200000001
2008-07-21,96.720001
2008-07-22,99.879997
2008-07-23,100.0
2008-07-24,93.120003
2008-07-25,94.870003
2008-07-28,93.019997
2008-07-29,99.209999
2008-07-30,97.029999
2008-07-31,96.190002
2008-08-01,96.230003
2008-08-04,94.599998
2008-08-05,99.220001
2008-08-06,99.190002
2008-08-07,98.08000200000001
2008-08-08,102.370003
2008-08-11,103.41999799999999
2008-08-12,101.889999
2008-08-13,97.980003
2008-08-14,99.129997
2008-08-15,99.440002
2008-08-18,99.019997
2008-08-19,97.529999
2008-08-20,98.220001
2008-08-21,98.019997
2008-08-22,101.610001
2008-08-25,99.050003
2008-08-26,100.010002
2008-08-27,102.059998
2008-08-28,103.940002
2008-08-29,102.470001
2008-09-02,104.349998
2008-09-03,103.790001
2008-09-04,101.0
2008-09-05,101.050003
2008-09-08,103.910004
2008-09-09,100.41999799999999
2008-09-10,102.629997
2008-09-11,103.18
2008-09-12,103.150002
2008-09-15,89.0
2008-09-16,94.160004
2008-09-17,87.0
2008-09-18,97.0
2008-09-19,95.290001
2008-09-22,87.25
2008-09-23,89.0
2008-09-24,89.540001
2008-09-25,91.980003
2008-09-26,94.709999
2008-09-29,89.260002
2008-09-30,93.660004
2008-10-01,89.300003
2008-10-02,81.010002
2008-10-03,81.190002
2008-10-06,81.339996
2008-10-07,75.949997
2008-10-08,75.010002
2008-10-09,66.550003
2008-10-10,76.18
2008-10-13,83.489998
2008-10-14,76.970001
2008-10-15,64.889999
2008-10-16,68.0
2008-10-17,68.559998
2008-10-20,69.699997
2008-10-21,69.75
2008-10-22,64.82
2008-10-23,64.58000200000001
2008-10-24,61.240002000000004
2008-10-27,58.5
2008-10-28,72.5
2008-10-29,64.839996
2008-10-30,66.66999799999999
2008-10-31,70.879997
2008-11-03,66.489998
2008-11-04,72.379997
2008-11-05,64.489998
2008-11-06,61.27
2008-11-07,64.199997
2008-11-10,58.310001
2008-11-11,58.349998
2008-11-12,54.009997999999996
2008-11-13,57.07
2008-11-14,52.400002
2008-11-17,49.400002
2008-11-18,49.59
2008-11-19,43.599998
2008-11-20,43.279999
2008-11-21,43.650002
2008-11-24,51.98
2008-11-25,52.380001
2008-11-26,54.939999
2008-11-28,53.400002
2008-12-01,44.490002000000004
2008-12-02,48.939999
2008-12-03,51.740002000000004
2008-12-04,50.830002
2008-12-05,55.669998
2008-12-08,60.950001
2008-12-09,56.459998999999996
2008-12-10,60.099998
2008-12-11,51.119999
2008-12-12,56.0
2008-12-15,52.5
2008-12-16,61.16
2008-12-17,60.509997999999996
2008-12-18,56.23
2008-12-19,56.790001000000004
2008-12-22,53.650002
2008-12-23,53.330002
2008-12-24,53.34
2008-12-26,53.830002
2008-12-29,50.41
2008-12-30,52.91
2008-12-31,55.0
2009-01-02,55.130001
2009-01-05,52.599998
2009-01-06,55.549999
2009-01-07,53.360001000000004
2009-01-08,54.700001
2009-01-09,52.310001
2009-01-12,48.599998
2009-01-13,49.869999
2009-01-14,46.43
2009-01-15,46.310001
2009-01-16,48.049999
2009-01-20,40.959998999999996
2009-01-21,43.150002
2009-01-22,41.34
2009-01-23,43.380001
2009-01-26,43.700001
2009-01-27,43.849998
2009-01-28,47.290001000000004
2009-01-29,44.259997999999996
2009-01-30,43.299999
2009-02-02,43.799999
2009-02-03,42.709998999999996
2009-02-04,42.400002
2009-02-05,42.84
2009-02-06,46.93
2009-02-09,47.709998999999996
2009-02-10,43.130001
2009-02-11,44.23
2009-02-12,43.880001
2009-02-13,41.220001
2009-02-17,37.450001
2009-02-18,38.52
2009-02-19,36.880001
2009-02-20,38.880001
2009-02-23,35.73
2009-02-24,40.029999
2009-02-25,40.0
2009-02-26,37.27
2009-02-27,37.09
2009-03-02,33.849998
2009-03-03,33.59
2009-03-04,34.040001000000004
2009-03-05,31.49
2009-03-06,31.73
2009-03-09,32.5
2009-03-10,37.66
2009-03-11,36.650002
2009-03-12,39.099998
2009-03-13,37.639998999999996
2009-03-16,35.0
2009-03-17,38.360001000000004
2009-03-18,41.25
2009-03-19,39.419998
2009-03-20,34.900002
2009-03-23,40.279999
2009-03-24,37.02
2009-03-25,36.779999
2009-03-26,37.560001
2009-03-27,34.540001000000004
2009-03-30,31.92
2009-03-31,35.029999
2009-04-01,34.740002000000004
2009-04-02,37.099998
2009-04-03,41.689999
2009-04-06,40.18
2009-04-07,36.57
2009-04-08,37.330002
2009-04-09,44.080002
2009-04-13,43.77
2009-04-14,39.299999
2009-04-15,42.869999
2009-04-16,44.880001
2009-04-17,47.169998
2009-04-20,41.540001000000004
2009-04-21,45.869999
2009-04-22,43.959998999999996
2009-04-23,46.060001
2009-04-24,49.84
2009-04-27,45.799999
2009-04-28,46.709998999999996
2009-04-29,48.490002000000004
2009-04-30,49.419998
2009-05-01,46.529999
2009-05-04,50.290001000000004
2009-05-05,48.560001
2009-05-06,51.27
2009-05-07,48.77
2009-05-08,52.419998
2009-05-11,50.049999
2009-05-12,49.700001
2009-05-13,45.540001000000004
2009-05-14,47.049999
2009-05-15,44.970001
2009-05-18,48.669998
2009-05-19,47.23
2009-05-20,46.740002000000004
2009-05-21,46.59
2009-05-22,45.380001
2009-05-26,48.150002
2009-05-27,45.779999
2009-05-28,47.189999
2009-05-29,48.32
2009-06-01,49.880001
2009-06-02,49.259997999999996
2009-06-03,50.310001
2009-06-04,53.009997999999996
2009-06-05,50.32
2009-06-08,50.43
2009-06-09,50.880001
2009-06-10,49.73
2009-06-11,48.889998999999996
2009-06-12,50.93
2009-06-15,48.540001000000004
2009-06-16,47.369999
2009-06-17,46.299999
2009-06-18,46.509997999999996
2009-06-19,47.32
2009-06-22,44.27
2009-06-23,45.200001
2009-06-24,46.75
2009-06-25,47.25
2009-06-26,46.91
2009-06-29,46.549999
2009-06-30,47.700001
2009-07-01,48.07
2009-07-02,44.91
2009-07-06,46.77
2009-07-07,44.259997999999996
2009-07-08,43.939999
2009-07-09,43.700001
2009-07-10,43.619999
2009-07-13,46.139998999999996
2009-07-14,46.130001
2009-07-15,47.790001000000004
2009-07-16,48.209998999999996
2009-07-17,47.709998999999996
2009-07-20,49.91
2009-07-21,49.799999
2009-07-22,50.84
2009-07-23,53.099998
2009-07-24,53.23
2009-07-27,53.360001000000004
2009-07-28,53.200001
2009-07-29,52.389998999999996
2009-07-30,53.529999
2009-07-31,52.900002
2009-08-03,53.950001
2009-08-04,57.099998
2009-08-05,60.290001000000004
2009-08-06,58.759997999999996
2009-08-07,62.220001
2009-08-10,61.509997999999996
2009-08-11,59.799999
2009-08-12,59.650002
2009-08-13,59.27
2009-08-14,58.529999
2009-08-17,54.959998999999996
2009-08-18,55.689999
2009-08-19,55.369999
2009-08-20,58.169998
2009-08-21,59.400002
2009-08-24,59.330002
2009-08-25,59.560001
2009-08-26,59.77
2009-08-27,60.810001
2009-08-28,61.119999
2009-08-31,60.580002
2009-09-01,57.169998
2009-09-02,56.169998
2009-09-03,57.450001
2009-09-04,58.150002
2009-09-08,60.900002
2009-09-09,62.209998999999996
2009-09-10,63.509997999999996
2009-09-11,63.34
2009-09-14,65.660004
2009-09-15,66.349998
2009-09-16,69.879997
2009-09-17,69.889999
2009-09-18,70.550003
2009-09-21,68.160004
2009-09-22,70.510002
2009-09-23,67.25
2009-09-24,64.440002
2009-09-25,65.599998
2009-09-28,67.290001
2009-09-29,65.66999799999999
2009-09-30,65.550003
2009-10-01,61.880001
2009-10-02,61.599998
2009-10-05,63.77
2009-10-06,63.400002
2009-10-07,63.009997999999996
2009-10-08,64.58000200000001
2009-10-09,65.66999799999999
2009-10-12,65.480003
2009-10-13,64.360001
2009-10-14,66.860001
2009-10-15,66.32
2009-10-16,63.139998999999996
2009-10-19,63.889998999999996
2009-10-20,62.509997999999996
2009-10-21,61.450001
2009-10-22,63.23
2009-10-23,62.66
2009-10-26,62.34
2009-10-27,60.91
2009-10-28,57.25
2009-10-29,61.09
2009-10-30,60.77
2009-11-02,60.990002000000004
2009-11-03,61.700001
2009-11-04,60.290001000000004
2009-11-05,62.150002
2009-11-06,60.060001
2009-11-09,63.419998
2009-11-10,63.599998
2009-11-11,64.980003
2009-11-12,64.489998
2009-11-13,65.709999
2009-11-16,67.480003
2009-11-17,65.93
2009-11-18,67.309998
2009-11-19,66.08000200000001
2009-11-20,65.5
2009-11-23,66.699997
2009-11-24,65.879997
2009-11-25,65.980003
2009-11-27,63.790001000000004
2009-11-30,66.980003
2009-12-01,67.970001
2009-12-02,68.889999
2009-12-03,68.739998
2009-12-04,69.980003
2009-12-07,67.629997
2009-12-08,67.370003
2009-12-09,67.449997
2009-12-10,66.949997
2009-12-11,67.800003
2009-12-14,69.33000200000001
2009-12-15,68.639999
2009-12-16,69.239998
2009-12-17,69.150002
2009-12-18,68.019997
2009-12-21,68.949997
2009-12-22,69.629997
2009-12-23,69.910004
2009-12-24,70.800003
2009-12-28,70.33000200000001
2009-12-29,69.220001
2009-12-30,69.309998
2009-12-31,67.07
2010-01-04,67.099998
2010-01-05,68.120003
2010-01-06,68.440002
2010-01-07,68.739998
2010-01-08,67.849998
2010-01-11,68.16999799999999
2010-01-12,67.489998
2010-01-13,68.599998
2010-01-14,68.309998
2010-01-15,68.089996
2010-01-19,69.529999
2010-01-20,69.07
2010-01-21,65.839996
2010-01-22,64.279999
2010-01-25,65.099998
2010-01-26,64.720001
2010-01-27,65.07
2010-01-28,65.389999
2010-01-29,64.870003
2010-02-01,66.870003
2010-02-02,67.800003
2010-02-03,66.5
2010-02-04,63.439999
2010-02-05,64.529999
2010-02-08,62.900002
2010-02-09,62.810001
2010-02-10,62.490002000000004
2010-02-11,62.720001
2010-02-12,63.400002
2010-02-16,65.029999
2010-02-17,65.389999
2010-02-18,66.349998
2010-02-19,66.57
2010-02-22,67.029999
2010-02-23,65.949997
2010-02-24,66.709999
2010-02-25,67.41999799999999
2010-02-26,67.93
2010-03-01,68.279999
2010-03-02,68.620003
2010-03-03,68.66999799999999
2010-03-04,69.16999799999999
2010-03-05,71.139999
2010-03-08,72.58000200000001
2010-03-09,72.489998
2010-03-10,73.459999
2010-03-11,73.720001
2010-03-12,74.0
2010-03-15,74.059998
2010-03-16,75.690002
2010-03-17,77.139999
2010-03-18,76.739998
2010-03-19,75.889999
2010-03-22,76.260002
2010-03-23,76.029999
2010-03-24,76.150002
2010-03-25,76.730003
2010-03-26,76.190002
2010-03-29,76.25
2010-03-30,76.239998
2010-03-31,75.440002
2010-04-01,75.470001
2010-04-05,77.790001
2010-04-06,79.410004
2010-04-07,77.239998
2010-04-08,76.949997
2010-04-09,78.349998
2010-04-12,77.449997
2010-04-13,79.970001
2010-04-14,80.129997
2010-04-15,78.040001
2010-04-16,75.589996
2010-04-19,76.089996
2010-04-20,77.0
2010-04-21,77.940002
2010-04-22,79.370003
2010-04-23,80.110001
2010-04-26,80.690002
2010-04-27,78.120003
2010-04-28,78.800003
2010-04-29,83.389999
2010-04-30,78.860001
2010-05-03,81.510002
2010-05-04,81.129997
2010-05-05,80.720001
2010-05-06,78.029999
2010-05-07,76.089996
2010-05-10,80.730003
2010-05-11,81.160004
2010-05-12,81.730003
2010-05-13,80.760002
2010-05-14,78.199997
2010-05-17,78.449997
2010-05-18,76.57
2010-05-19,76.050003
2010-05-20,72.720001
2010-05-21,75.5
2010-05-24,73.629997
2010-05-25,74.83000200000001
2010-05-26,73.839996
2010-05-27,78.120003
2010-05-28,76.68
2010-06-01,75.910004
2010-06-02,76.18
2010-06-03,75.660004
2010-06-04,71.809998
2010-06-07,72.120003
2010-06-08,73.800003
2010-06-09,74.620003
2010-06-10,78.190002
2010-06-11,79.019997
2010-06-14,79.260002
2010-06-15,81.08000200000001
2010-06-16,80.449997
2010-06-17,79.970001
2010-06-18,80.089996
2010-06-21,79.389999
2010-06-22,76.360001
2010-06-23,76.529999
2010-06-24,74.239998
2010-06-25,76.739998
2010-06-28,74.650002
2010-06-29,72.339996
2010-06-30,71.339996
2010-07-01,71.25
2010-07-02,69.699997
2010-07-06,69.08000200000001
2010-07-07,72.769997
2010-07-08,73.849998
2010-07-09,75.230003
2010-07-12,75.510002
2010-07-13,77.379997
2010-07-14,77.010002
2010-07-15,77.309998
2010-07-16,74.709999
2010-07-19,76.25
2010-07-20,77.970001
2010-07-21,76.08000200000001
2010-07-22,79.139999
2010-07-23,79.970001
2010-07-26,81.75
2010-07-27,81.629997
2010-07-28,81.540001
2010-07-29,81.099998
2010-07-30,81.900002
2010-08-02,85.08000200000001
2010-08-03,84.110001
2010-08-04,85.650002
2010-08-05,84.889999
2010-08-06,84.730003
2010-08-09,85.870003
2010-08-10,84.589996
2010-08-11,82.860001
2010-08-12,81.32
2010-08-13,81.019997
2010-08-16,81.040001
2010-08-17,83.650002
2010-08-18,83.16999799999999
2010-08-19,81.239998
2010-08-20,81.230003
2010-08-23,81.529999
2010-08-24,79.940002
2010-08-25,81.389999
2010-08-26,80.650002
2010-08-27,81.720001
2010-08-30,81.059998
2010-08-31,81.400002
2010-09-01,84.470001
2010-09-02,86.41999799999999
2010-09-03,87.849998
2010-09-07,86.519997
2010-09-08,86.800003
2010-09-09,85.099998
2010-09-10,85.199997
2010-09-13,86.260002
2010-09-14,86.400002
2010-09-15,87.5
2010-09-16,86.769997
2010-09-17,87.099998
2010-09-20,88.879997
2010-09-21,88.010002
2010-09-22,86.540001
2010-09-23,83.980003
2010-09-24,85.779999
2010-09-27,85.029999
2010-09-28,84.959999
2010-09-29,83.480003
2010-09-30,83.120003
2010-10-01,83.639999
2010-10-04,83.57
2010-10-05,85.08000200000001
2010-10-06,84.809998
2010-10-07,84.989998
2010-10-08,84.860001
2010-10-11,85.07
2010-10-12,85.849998
2010-10-13,86.83000200000001
2010-10-14,87.16999799999999
2010-10-15,86.959999
2010-10-18,88.449997
2010-10-19,87.809998
2010-10-20,89.889999
2010-10-21,90.139999
2010-10-22,90.5
2010-10-25,90.730003
2010-10-26,89.870003
2010-10-27,87.339996
2010-10-28,86.25
2010-10-29,86.190002
2010-11-01,86.32
2010-11-02,87.400002
2010-11-03,87.349998
2010-11-04,88.639999
2010-11-05,90.150002
2010-11-08,89.33000200000001
2010-11-09,85.370003
2010-11-10,86.32
2010-11-11,85.07
2010-11-12,84.699997
2010-11-15,83.769997
2010-11-16,81.559998
2010-11-17,82.260002
2010-11-18,83.529999
2010-11-19,84.120003
2010-11-22,84.059998
2010-11-23,83.470001
2010-11-24,84.959999
2010-11-26,84.33000200000001
2010-11-29,84.190002
2010-11-30,83.800003
2010-12-01,84.910004
2010-12-02,86.120003
2010-12-03,86.190002
2010-12-06,86.410004
2010-12-07,86.410004
2010-12-08,84.510002
2010-12-09,82.699997
2010-12-10,83.370003
2010-12-13,84.050003
2010-12-14,82.660004
2010-12-15,81.949997
2010-12-16,82.059998
2010-12-17,83.120003
2010-12-20,84.190002
2010-12-21,84.739998
2010-12-22,85.559998
2010-12-23,85.410004
2010-12-27,86.589996
2010-12-28,86.889999
2010-12-29,86.510002
2010-12-30,86.529999
2010-12-31,86.099998
2011-01-03,89.18
2011-01-04,86.5
2011-01-05,87.08000200000001
2011-01-06,85.870003
2011-01-07,84.93
2011-01-10,84.68
2011-01-11,84.660004
2011-01-12,86.459999
2011-01-13,87.209999
2011-01-14,89.470001
2011-01-18,90.58000200000001
2011-01-19,89.629997
2011-01-20,89.949997
2011-01-21,90.290001
2011-01-24,90.519997
2011-01-25,91.260002
2011-01-26,92.33000200000001
2011-01-27,93.720001
2011-01-28,92.709999
2011-01-31,94.370003
2011-02-01,93.769997
2011-02-02,93.410004
2011-02-03,93.980003
2011-02-04,93.339996
2011-02-07,94.690002
2011-02-08,94.870003
2011-02-09,94.75
2011-02-10,95.370003
2011-02-11,95.900002
2011-02-14,95.370003
2011-02-15,95.470001
2011-02-16,95.209999
2011-02-17,94.510002
2011-02-18,94.989998
2011-02-22,94.0
2011-02-23,93.0
2011-02-24,92.449997
2011-02-25,93.730003
2011-02-28,95.91999799999999
2011-03-01,93.650002
2011-03-02,92.690002
2011-03-03,94.019997
2011-03-04,92.730003
2011-03-07,92.339996
2011-03-08,93.370003
2011-03-09,93.449997
2011-03-10,91.57
2011-03-11,93.230003
2011-03-14,92.040001
2011-03-15,91.959999
2011-03-16,90.410004
2011-03-17,91.660004
2011-03-18,91.519997
2011-03-21,92.379997
2011-03-22,92.199997
2011-03-23,91.0
2011-03-24,91.43
2011-03-25,92.889999
2011-03-28,93.199997
2011-03-29,93.519997
2011-03-30,93.940002
2011-03-31,94.849998
2011-04-01,96.540001
2011-04-04,96.629997
2011-04-05,96.610001
2011-04-06,95.870003
2011-04-07,94.849998
2011-04-08,93.910004
2011-04-11,94.769997
2011-04-12,94.440002
2011-04-13,94.059998
2011-04-14,95.769997
2011-04-15,97.139999
2011-04-18,96.309998
2011-04-19,97.160004
2011-04-20,98.120003
2011-04-21,98.910004
2011-04-25,100.220001
2011-04-26,100.949997
2011-04-27,101.889999
2011-04-28,103.779999
2011-04-29,104.529999
2011-05-02,104.099998
2011-05-03,103.790001
2011-05-04,104.510002
2011-05-05,104.190002
2011-05-06,103.33000200000001
2011-05-09,103.940002
2011-05-10,105.709999
2011-05-11,104.519997
2011-05-12,104.0
2011-05-13,103.010002
2011-05-16,104.589996
2011-05-17,104.410004
2011-05-18,105.709999
2011-05-19,106.290001
2011-05-20,104.510002
2011-05-23,103.519997
2011-05-24,103.269997
2011-05-25,104.099998
2011-05-26,105.779999
2011-05-27,106.33000200000001
2011-05-31,108.349998
